@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0026267611,SCOPUS_ID:0026267611,2-s2.0-0026267611,Developmental mutants of Volvox: does mutation recreate the patterns of phylogenetic diversity?,Koufopanou V.,Evolution,00143820,45,8,1806-1822,1991-01-01,1991,10.1111/j.1558-5646.1991.tb02689.x,The nature of the variation which is created by mutation can show how the direction of evolution is constrained by internal biases arising from development and pre-existing design. The authors quantified these biases by measuring eight life history characters in developmental mutants of Volvox carteri. -from Authors,13,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,NA,NA,65
true,https://api.elsevier.com/content/abstract/scopus_id/0026266678,SCOPUS_ID:0026266678,2-s2.0-0026266678,Nonadaptive evolution of disease resistance in an annual legume,Parker M.A.,Evolution,00143820,45,5,1209-1217,1991-01-01,1991,10.1111/j.1558-5646.1991.tb04387.x,"Local populations of Amphicarpaea bracteata often contain genetically divergent lineages that differ strongly in disease resistance toward the specialist pathogen Synchytrium decipiens. In one population, lineages with disease resistance significantly decreased in frequency over a 2yr period, despite the continued presence of pathogens. Extensive self-pollination restricts the opportunity for recombination of alleles affecting separate traits, resulting in strong correlations between disease resistance and other ecologically important characters, including plant morphology, phenology, and patterns of reproductive allocation. Natural selection on these correlated characters may thus cause nonadaptive changes in disease resistance. Results imply that A. bracteata's mating system is a basic constraint interfering with its adaptation to pathogen attack. -from Author",57,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,66
true,https://api.elsevier.com/content/abstract/scopus_id/0026096654,SCOPUS_ID:0026096654,2-s2.0-0026096654,"Morphology and behavior of crabs and gastropods from Lake Tanganyika, Africa: implications for lacustrine predatory-prey coevolution",West K.,Evolution,00143820,45,3,589-607,1991-01-01,1991,10.1111/j.1558-5646.1991.tb04331.x,"The endemic thiarid and viviparid gastropods from Lake Tanganyika have significantly thicker shells and higher frequencies of terminal apertural lip thickening than closely related cosmopolitan taxa from outside the lake. Tanganyikan gastropods also display considerably higher incidence of shell repair, following nonlethal shell damage, than comspolitan taxa of the same families. The endemic Tanganyikan potamonautid crab Platytelphusa armata (a molluscivore) possesses larger, more robust crushing chelae than other African potamonautid or potamonid crabs. Experiments with the endemic gastropods Spekia, Neothauma, Lavigeria spp., Paramelania spp. and the crab Platytelphusa armata showed that increased size, apertural lip thickness or shell sculpture reduced the successful predation rate of P. armata. Crabs with large chelae have a greater ratio of successful:unsuccessful attacks than crabs with small chelae. Among cases of successful predation, crabs with large chelae used predation methods that required less time and energy than the methods used by crabs with small chelae. Data together provide strong support for the idea that the endemic gastropods and crabs of Lake Tanganyika have coevolved over the past 7 M yr. -from Authors",111,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,all,All Open Access,67
true,https://api.elsevier.com/content/abstract/scopus_id/0026096388,SCOPUS_ID:0026096388,2-s2.0-0026096388,The evolution of copulation in water mites: a comparative test for nonreversing characters,Proctor H.C.,Evolution,00143820,45,3,558-567,1991-01-01,1991,10.1111/j.1558-5646.1991.tb04329.x,"Copulation has evolved 91 times in the 343 extant genera. Two hypotheses were tested: 1) that copulation would be selected for in running-water habitats because of disruption of pheromonal communication; 2) that copulation would be selected for in swimming mites because females are less likely to contact spermatophores deposited on a substrate. Independent evolutions of copulation among running-water mites were not more frequent than expected by chance but there were more evolutions of copulation than expected among swimming mites. Endoparasitism, secondary loss of swimming hairs, production of spermatophore fields, courtship, and benthivorous habits may explain why some mites copulated but do not swim, while others swim but do not copulate. -from Author",17,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,68
true,https://api.elsevier.com/content/abstract/scopus_id/0026082315,SCOPUS_ID:0026082315,2-s2.0-0026082315,Population and developmental variation in the feather tip,Price T.,Evolution,00143820,45,3,518-533,1991-01-01,1991,10.1111/j.1558-5646.1991.tb04327.x,"Using feathers collected from chicks of a small warbler, the authors partition population variation into variation attributed to accidents of development (through a consideration of fluctuating asymmetry), and among- and within-family components. At least 2 basic developmental processes are involved in determining the length of the various feather parts. -from Authors",13,Journal,ar,Article,100,4,4,22104,undefined,1,TRUE,all,All Open Access,69
true,https://api.elsevier.com/content/abstract/scopus_id/0026082284,SCOPUS_ID:0026082284,2-s2.0-0026082284,Reptilian physiology and the flight capacity of Archaeopteryx,Ruben J.,Evolution,00143820,45,1,1-17,1991-01-01,1991,10.1111/j.1558-5646.1991.tb05261.x,"Data from extant reptiles indicate that if Archaeopteryx were physiologically reptilian, it would have ben capable of ground upward takeoff from a standstill, as well as ""trees downward' powered flight. This conclusion is based largely on a previously unrecognized attribute of locomotory (skeletal) muscle in a variety of extant reptiles: during ""burst-level' activity, major locomotory muscles of a number of active terrestrial taxa generate at least twice the power as those of birds and mammals. Reptilian physiological status also helps resolve the apparently uneven development of various flight support structures in Archaeopteryx (eg well-developed flight features but relatively unspecialized pectoral girdle, supracoracoideus muscles, etc). Endothermy and capacity for longer-distance powered flight probably evolved only in Early Cretaceous birds, which were the first birds to have a keeled sternum, strap-like coracoid, and hypocleidium-bearing furcula. -from Author",48,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,70
true,https://api.elsevier.com/content/abstract/scopus_id/0026080333,SCOPUS_ID:0026080333,2-s2.0-0026080333,Sperm competition and the evolution of nonfertilizing sperm in mammals,Harcourt A.H.,Evolution,00143820,45,2,314-328,1991-01-01,1991,10.1111/j.1558-5646.1991.tb04406.x,"Currently available evidence suggests that the function of all mammalian sperm is to fertilize, and that sperm competition in mammals occurs through scramble competition, not contest competition. -from Author",77,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,NA,NA,71
true,https://api.elsevier.com/content/abstract/scopus_id/0026080330,SCOPUS_ID:0026080330,2-s2.0-0026080330,Genetics of Brassica campestris. 1. Genetic constraints on evolution of life-history characters,Dorn L.A.,Evolution,00143820,45,2,371-379,1991-01-01,1991,10.1111/j.1558-5646.1991.tb04411.x,"Examines the genetic basis of the relationship between timing and magnitude of reproduction by selecting to change flowering date and plant size in each of 4 directions (early and large, late and large, early and small, or late and small). There is a strong positive relationship between flowering date and flowering height. The response to selection was greatest along the axis of positive genetic covariation. Populations may evolve to become early flowering and small or late flowering and tall, but there is little response for the alternative combinations of characters. -from Authors",68,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,72
true,https://api.elsevier.com/content/abstract/scopus_id/0026080269,SCOPUS_ID:0026080269,2-s2.0-0026080269,"Chaoborus predation and life-history evolution in Daphnia pulex: temporal pattern of population diversity, fitness, and mean life history",Spitze K.,Evolution,00143820,45,1,82-92,1991-01-01,1991,10.1111/j.1558-5646.1991.tb05268.x,"Some 93-99% of initial genetic diversity can be removed from populations during the 8-12 generations of clonal reproduction that occur each year in natural populations. In the absence of predation, the principal evolved changes in mean population life history were smaller immature body size and increased and earlier fecundity. In the presence of size-selective Chaoborus predation, populations evolved toward larger body size and increased and earlier reproduction. -from Author",121,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,NA,NA,73
true,https://api.elsevier.com/content/abstract/scopus_id/0026076976,SCOPUS_ID:0026076976,2-s2.0-0026076976,Sperm-mediated gene flow and the genetic structure of a population of the colonial ascidian Botryllus schlosseri,Grosberg R.K.,Evolution,00143820,45,1,130-142,1991-01-01,1991,10.1111/j.1558-5646.1991.tb05272.x,"Concentrations of sibling sperm B. schlosseri decline rapidly within 50 cm of a source colony. In combination with spatially restricted dispersal of brooded larvae, limited dispersal of sperm should enhance the potential for genetic diversification and inbreeding, but analysis of allelic and genotypic frequencies at three independent, polmymorphic allozyme loci provides little evidence for microgeographic variation in gene frequencies. This lack of differentiation can be explained in terms of the absolute number (rather than concentration) of gametes and larvae dispersing from a point source, which may actually increase with distance. Levels of inbreeding are high. -from Author",114,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,74
true,https://api.elsevier.com/content/abstract/scopus_id/0026066068,SCOPUS_ID:0026066068,2-s2.0-0026066068,Morphometric variability in continental and Atlantic island populations of chaffinches (Fringilla coelebs),Dennison M.D.,Evolution,00143820,45,1,29-39,1991-01-01,1991,10.1111/j.1558-5646.1991.tb05263.x,"The magnitudes of phenotypic variances in peripherally isolated populations of chaffinches in the Azores, Madeira, and Canaries relative to their continental source populations in Iberia and Morocco have played a pivotal role in the formulation of competing hypotheses of phenotypic evolution in these isolates. Differentiation among populations has been markedly greater in the Canary islands, implicating founder events and possibly historically stronger directional selection as determinants of this enhanced divergence relative to the Azores. These variance-reducing processes are unlikely to explain current lower levels of phenotypic variability because there has been sufficient time since colonization for replenishment of variability in polygenic characters. Average heterozygosities at putatively neutral allozyme loci are 1.6 times higher in the Azores compared to the Canaries, and support the view that effective population sizes are smaller in the latter archipelago. Reduced variances in the Canary island populations represent lower equilibrium levels maintained by drift and mutation in populations with smaller long-term effective sizes, consistent with Lynch and Hill's neutral model of phenotypic evolution. Although episodes of selection in the past may have been interspersed with long periods of effective neutralism and drift, adaptationist hypotheses invoking a primary role for variance-reducing selection appear to be unwarranted. -from Authors",30,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,75
true,https://api.elsevier.com/content/abstract/scopus_id/0026063489,SCOPUS_ID:0026063489,2-s2.0-0026063489,Microgeographic genetic structure of morphological and life history traits in a natural population of Impatiens capensis,Argyres A.Z.,Evolution,00143820,45,1,178-189,1991-01-01,1991,10.1111/j.1558-5646.1991.tb05276.x,"Virtually all of the traits displayed significant variation among families, and many were significantly heterogeneous among grid points, indicating microgeographic genetic differentiation on a fine spatial scale. Overall morphological divergence increased with geographical distance. In general, spatial autocorrelation coefficients of grid point character means were positive at 11-20 m and negative beyond 40 m. The first factor in a principal component analysis of grid point means was positively loaded on height-related traits and negatively loaded on total reproduction at 50 days, accounting for 31% of the variation. Forces other than drift may have influenced the genetic structure of the population. -from Authors",58,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,NA,NA,76
true,https://api.elsevier.com/content/abstract/scopus_id/0026062811,SCOPUS_ID:0026062811,2-s2.0-0026062811,Testing inferences about microevolutionary processes by means of spatial autocorrelation analysis,Sokal R.R.,Evolution,00143820,45,1,152-168,1991-01-01,1991,10.1111/j.1558-5646.1991.tb05274.x,"Generated numerous simulated gene-frequency surfaces subjected to 200 generations of isolation by distance with, in some cases, added migration or selection. From these surfaces the authors assembled 6 data sets comprising 12-15 independent allele-frequency surfaces, to simulate biologically plausible population samples, to investigate whether spatial autocorrelation analysis will correctly infer the microevolutionary processes involved in each data set. The correspondence between the simulated processes and the inferences made concerning them is close for 5 of the data sets. Errors in inference occurred when the effect of migration was weak, due to low gene frequency differential or low migration strength; when selection was weak and against a background with a complex pattern; and when a random process (isolation by distance) was the only one acting. -from Authors",86,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,77
true,https://api.elsevier.com/content/abstract/scopus_id/0026054313,SCOPUS_ID:0026054313,2-s2.0-0026054313,Phylogenetic analysis of the correlated evolution of continuous characters: a simulation study,Martins E.P.,Evolution,00143820,45,3,534-557,1991-01-01,1991,10.1111/j.1558-5646.1991.tb04328.x,"Compared the statistical properties of several methods that have been proposed for estimating the evolutionary correlation between 2 continuous traits, defining alternative evolutionary correlations that may be of interest. -from Authors",474,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,78
true,https://api.elsevier.com/content/abstract/scopus_id/0026054302,SCOPUS_ID:0026054302,2-s2.0-0026054302,Spatial distribution of a primitively social bee: does genetic population structure facilitate altruism?,Blows M.W.,Evolution,00143820,45,3,680-693,1991-01-01,1991,10.1111/j.1558-5646.1991.tb04338.x,"Exoneura bicolor is a univoltine, facultatively social bee exhibiting a solitary/quasisocial/semisocial colony polymorphism. Intracolony relatedness in semisocial colonies has been previously estimated at 0.49 ± 0.06, although the crucial relatedness between altruists and the brood that they rear will be about half this value. Population structure and intracolony relatedness were investigated in 7 localities in S Victoria, Australia, to determine if inbreeding at any level of population structure was contributing to relatedness between altruists and beneficiaries within these colonies. Inbreeding was not contributing to between-group genetic variance, at any level, in a consistent manner across localities: relatedness, considered in isolation, does not seem sufficient to account for the presence of worker behavior. Significant heterogeneity among localities for all F-statistics; this may be attributable to stochastic elements such as cofounding behavior and the low percentage of males in the brood. -from Authors",15,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,79
true,https://api.elsevier.com/content/abstract/scopus_id/0026049049,SCOPUS_ID:0026049049,2-s2.0-0026049049,Coevolution in bacterial-plasmid populations,Modi R.I.,Evolution,00143820,45,3,656-667,1991-01-01,1991,10.1111/j.1558-5646.1991.tb04336.x,"Evolutionary changes are described in plasmid-containing strains isolated after c800 generations of growth in glucose-limited chemostat culture. Reproductive fitness increased dramatically over this period. Genetic changes associated with the increases in fitness were localized to both the bacterial and plasmid chromosomes. Some of the genetic changes on the bacterial and the plasmid chromosomes interact to minimize the deleterious effect of the plasmid. Thus, the changes observed may be considered coevolutionary. -from Authors",85,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,80
true,https://api.elsevier.com/content/abstract/scopus_id/0026046764,SCOPUS_ID:0026046764,2-s2.0-0026046764,Facultative sex allocation biasing by workers in social Hymenoptera,Ratnieks F.L.W.,Evolution,00143820,45,2,281-292,1991-01-01,1991,10.1111/j.1558-5646.1991.tb04403.x,"A single-locus two-allele model is analyzed to determine the invasion conditions for facultative biasing of colony sex allocation by hymenopteran workers in response to queen mating frequency, for a situation in which colonies have a single queen mated to 1 or 2 males. Facultative biasing of sex allocation towards increased male production in double mated colonies and increased female production in single mated colonies can both invade when the population sex allocation ratio is at the worker optimum. However, when the population sex allocation ratio is more male biased than the worker optimum, it is likely that only increased female allocation in colonies perceived by the workers to have single mated queens can invade: frequency of mistakes made by workers in assessing queen mating frequency is an important constraint on the invasion of facultative male biasing in colonies perceived to have a double mated queen. When the population sex allocation ratio is not between the optima for workers in single and double mated colonies, then facultative biasing cannot invade: workers in all colonies should attempt to bias allocation towards increased females. -from Author",24,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,NA,NA,81
true,https://api.elsevier.com/content/abstract/scopus_id/0026046763,SCOPUS_ID:0026046763,2-s2.0-0026046763,Extinction due to evolution of a competitor,Mitchell P.,Evolution,00143820,45,2,307-313,1991-01-01,1991,10.1111/j.1558-5646.1991.tb04405.x,"When Drosophila simulans and Drosophila funebris were cultured together in population cages over many generations, there was a prolonged period of apparently stable coexistence following by a rapid exclusion of D. funebris. Drosophila simulans apparently evolves an increase in competitive ability as a result of its interaction with D. funebris. -from Authors",8,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,82
true,https://api.elsevier.com/content/abstract/scopus_id/0026046717,SCOPUS_ID:0026046717,2-s2.0-0026046717,Evolutionarily stable morphologies in pea populations,Ellison A.M.,Evolution,00143820,45,1,40-48,1991-01-01,1991,10.1111/j.1558-5646.1991.tb05264.x,"In high-density monocultures and mixtures, Pisum sativum with finely dissected, minute leaflets (af/af) grew more slowly and produced fewer seeds than Af/- individuals with large leaflets that cast more shade on neighbors. After as few as 4 generations, mixtures begun with 10% Af/- peas would be expected to evolve to Af/- monocultures. An increase in morphological complexity (eg virtually leafless to leafy) can have dramatic ecological and evolutionary impacts on plant population dynamics. -from Authors",1,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,83
true,https://api.elsevier.com/content/abstract/scopus_id/0026021597,SCOPUS_ID:0026021597,2-s2.0-0026021597,Mutations do not accumulate in asexual isolates capable of growth and extinction - Muller's Ratchet re-examined,Melzer A.L.,Evolution,00143820,45,3,649-655,1991-01-01,1991,10.1111/j.1558-5646.1991.tb04335.x,"The rarity of exclusively asexual species is often attributed to Muller's Ratchet because asexual populations cannot recreate individuals with fewer mutations than the currently least-loaded line, mutations will accumulate in such isolates. Because the computer models that corroborate this theory have assumed isolate immortality, it is possible that mutations will accumulate only if there is ""soft' selection acting on relative, rather than absolute, fitness. The authors describe several models in which 200 asexual organisms randomly selected from an infinite population in genetic equilibrium under ""hard' selection (acting through absolute fitness), where followed for 100 generations. When there were no limits to the fluctuations in population size, the deterministic distribution of mutations per individual was maintained for 100 (as well as for 200) generations. If population growth was limited by a proportional decrease in fertility of the whole isolate, then the isolates tended to become extinct. Rate of extinction was inversely related to maximum isolate size. When resource limitation at maximum population size had an extra deleterious effect on mutants, then isolates shed the mutant classes. Muller's Ratchet operates only when mutations affect the outcome of intraspecific contests, but not the organisms' intrinsic ability to survive in the ecosystem. -from Authors",11,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,84
true,https://api.elsevier.com/content/abstract/scopus_id/0026021588,SCOPUS_ID:0026021588,2-s2.0-0026021588,"Evolution, phylogeny, sexual dimorphism and mating system in the grackles (Quiscalus spp.: Icterinae)",Bjorklund M.,Evolution,00143820,45,3,608-621,1991-01-01,1991,10.1111/j.1558-5646.1991.tb04332.x,"Examines the hypothesis that sexual dimorphism in the boat-tailed Quiscalus major and great-tailed grackles Q. mexicanus is caused by the highly polygynous mating system in these species. In relation to an outgroup, both species have increased disproportionately in male tarsus and tail size, creating an increased sexual dimorphism. This has cooccurred with the evolution of their particular mating system, but the variance among species in male tarsus size can be accounted for by drift, and need not be a result of selection for increased size. Variance among species in male tail size was much larger than expected under a null model of drift, indicating directional selection for long tails. Variance in female tail size was not larger than expected by drift, whereas the variance in female tarsus size was in fact lower than expected by drift, indicating stabilizing selection. -from Author",49,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,85
true,https://api.elsevier.com/content/abstract/scopus_id/0026018413,SCOPUS_ID:0026018413,2-s2.0-0026018413,Genetic variation in a fungal pathogen: response to host defensive chemicals,Ennos R.A.,Evolution,00143820,45,1,190-204,1991-01-01,1991,10.1111/j.1558-5646.1991.tb05277.x,"In response to infection by shoot infecting pathogens, Scots pine Pinus sylvestris releases cortical resin into affected tissues. The resin contains a mixture of monoterpene compounds, that retard the growth of a range of pathogens. The proportion of each monoterpene in the resin shows substantial variation among trees within a population. Thus pathogens on different trees encounter quite different monoterpene environments. Isolates of the ascomycete canker pathogen Crumenulopsis sororia were collected from trees within a range of natural Scots pine populations. Substantial heritable variation for growth rate in the presence and absence of monoterpenes, and for monoterpene tolerance was recorded, suggesting the potential for the evolution of chemically specialized pathogen subpopulations on different trees within a wood, but genetic correlations between growth rates in different monoterpene environments and between tolerance of different monoterpenes were either positive or non-significant, and there was no evidence of tradeoffs in performance under different monoterpene regimes. -from Authors",12,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,86
true,https://api.elsevier.com/content/abstract/scopus_id/0026016948,SCOPUS_ID:0026016948,2-s2.0-0026016948,Genetic covariance of fitness correlates: what genetic correlations are made of and why it matters,Houle D.,Evolution,00143820,45,3,630-648,1991-01-01,1991,10.1111/j.1558-5646.1991.tb04334.x,"The genetic variance-covariance matrix, G, is determined in part by functional architecture, the pathways by which variation in genotype influences phenotype. The author develops a simple architectural model for G for 2 traits under directional selection constrained by their dependence on a common limiting resource. -from Author",423,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,87
true,https://api.elsevier.com/content/abstract/scopus_id/0026014438,SCOPUS_ID:0026014438,2-s2.0-0026014438,"Consequences of floral variation for male and female reproduction in experimental populations of wild radish, Raphanus sativus L.",Stanton M.,Evolution,00143820,45,2,268-280,1991-01-01,1991,10.1111/j.1558-5646.1991.tb04402.x,"Documented effects of floral variation on seed paternity and maternal fecundity in small experimental populations. Each population was composed of 2 competing pollen donor groups with contrasting floral morphologies and several designated maternal plants. A wide range of pollinator taxa visited the populations, and patterns of discrimination appear to vary among them. Visits of small native bees significantly increased paternal success while those of honey bees Apis mellifera reduced male fitness. Only visits by large native bees had discernible effects on recipient fecundity and, overall, fecundity was not limited by visitation. Maternal plants bearing large-petalled flowers produced fewer flowers during the experiment, reducing their total seed production. In these small populations, postpollination processes (at least in part, compatibility) significantly influenced male and female reproductive success. Variation in pollinator pools occurring on both spatial and temporal scales may act to preserve genetic variation for floral traits in this species. -from Authors",105,Journal,ar,Article,100,4,4,22104,undefined,1,TRUE,all,All Open Access,88
true,https://api.elsevier.com/content/abstract/scopus_id/0026010745,SCOPUS_ID:0026010745,2-s2.0-0026010745,Selection on copulation duration in Drosophila melanogaster: predictability of direct response versus unpredictability of correlated response,Gromko M.H.,Evolution,00143820,45,1,69-81,1991-01-01,1991,10.1111/j.1558-5646.1991.tb05267.x,"Copulation duration has been shown to have a heritability of 0.23 and to be genetically correlated with courtship vigor and with fertility. These observations form the basis for the prediction of direct and correlated responses to selection for increased and decreased copulation duration. The direct response corresponded closely to prediction, but the correlated responses did not provide consistent qualitative fit. The different polygenes involved in the direct response to selection for copulation duration may have different pleiotropic effects. -from Authors",41,Journal,ar,Article,100,4,4,22104,undefined,1,TRUE,all,All Open Access,89
true,https://api.elsevier.com/content/abstract/scopus_id/0026007267,SCOPUS_ID:0026007267,2-s2.0-0026007267,Gene flow in Chamaecrista fasciculata (Leguminosae). II. Gene establishment,Fenster C.B.,Evolution,00143820,45,2,410-422,1991-01-01,1991,10.1111/j.1558-5646.1991.tb04414.x,"A decelerating gain in progeny fitness with increasing interparent distance was observed. Selfed progeny suffered a 2-fold fitness disadvantage compared to progeny derived from mating events between individuals in the same neighborhood. Progeny derived from within neighborhood crosses had lower fitness than progeny from crosses between neighborhoods. Coupling the effect of interparent distance on gene establishment with information on gene dispersal resulted in a considerable increase in estimated gene flow, but gene flow was still limited, as the average neighborhood area corresponded to a circle with radius of c3.0 m. Yearly fluctuations in population size and variation in reproductive output lowered the estimate of Nc below the census estimate to c100 individuals. Genetic drift probably plays a major role in determining the distribution of genetic variation in this population. -from Author",90,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,90
true,https://api.elsevier.com/content/abstract/scopus_id/0026002322,SCOPUS_ID:0026002322,2-s2.0-0026002322,"Natal dispersal and population structure in a migratory songbird, the indigo bunting",Payne R.B.,Evolution,00143820,45,1,49-62,1991-01-01,1991,10.1111/j.1558-5646.1991.tb05265.x,Male and female Passerina cyanea were equally likely to return and breed in their natal areas. Variation in distance within the natal area was affected by date of birth. The local distribution of dispersal distances approximated a neutral model with a decreasing probability of settling with distance from the natal site. A population inbreeding coefficient ΔF of 0.01 was estimated from known genealogies and matings. The proportion of nestlings recaptured in a later year on their natal area was 1.65% of 1212 nestlings at the George Reserve and 8.78% of 1332 nestlings at Niles. Locally born birds comprised 1.6% and 13.0% of the breeding population in areas of 10 and 4 km2. Most buntings settle and breed more than 2 km from their natal site. Results are consistent with a model of neutral dispersal within a genetically open population. -from Author,48,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,91
true,https://api.elsevier.com/content/abstract/scopus_id/0025995131,SCOPUS_ID:0025995131,2-s2.0-0025995131,Mating propensity and courtship behavior in serially bottlenecked lines of the housefly,Meffert L.M.,Evolution,00143820,45,2,293-306,1991-01-01,1991,10.1111/j.1558-5646.1991.tb04404.x,"In Musca domestica, all bottleneck lines showed significant divergence from the control in male and/or female mating propensity and in courtship behavior. Divergence from the control was bidirectional for both male and female mating propensities as well as for courtship element utilization. A partitioning effect of the bottlenecks upon the intrinsic variation in the ancestral population for courtship pattern appeared to explain a large component of the directions of divergence from the control. -Authors",56,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,NA,NA,92
true,https://api.elsevier.com/content/abstract/scopus_id/0025994529,SCOPUS_ID:0025994529,2-s2.0-0025994529,Male dimorphisms in beetles and earwigs and the question of developmental constraints,Eberhard W.G.,Evolution,00143820,45,1,18-28,1991-01-01,1991,10.1111/j.1558-5646.1991.tb05262.x,"Analysis of 17 species from 6 families indicates that male dimorphisms in weapon design may be common, at least in horned beetles. -from Authors",217,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,NA,NA,93
true,https://api.elsevier.com/content/abstract/scopus_id/0025957012,SCOPUS_ID:0025957012,2-s2.0-0025957012,Genetic consequences of passive dispersal in pond-dwelling copepods,Boileau M.G.,Evolution,00143820,45,3,721-733,1991-01-01,1991,10.1111/j.1558-5646.1991.tb04341.x,Genetic variation was measured in Heterocope septentrionalis from 27 populations at arctic sites near potential refugia and those more recently deglaciated to determine the effects of postglacial dispersal on patterns of genetic relatedness and diversity. Eleven polymorphic enzyme loci were significantly more variable among individuals from populations near the Alaskan refuge than those at the E limit of their distribution. Because populations are typically extremely large and stable this loss of genetic diversity is attributed primarily to repeated founder events during colonization. -from Authors,59,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,94
true,https://api.elsevier.com/content/abstract/scopus_id/0025956978,SCOPUS_ID:0025956978,2-s2.0-0025956978,Host-pathogen interactions in natural populations of Linum marginale and Melampsora lini: I. Patterns of resistance and racial variation in a large host population,Burdon J.J.,Evolution,00143820,45,1,205-217,1991-01-01,1991,10.1111/j.1558-5646.1991.tb05278.x,"Populations of wild flax and its associated rust fungus Melampsora lini growing at Krandra, New South Wales, were sampled; 13 different races of M. lini were detected in a sample of 96 isolates. Race A comprised 73% of the samples; race N, 8%; and race H, 5%. The dominance of race A increased over the course of the growing season, comprising 67% of the early season samples and increasing to 78% for those collected late in the season. The overall diversity of the pathogen population decreased (non-significantly) late in the growing season. Average virulence of individual isolates of the pathogen population increased during the growing season. This trend was most pronounced among the minor races. The flax population displayed a more even distribution of resistance. Resistance phenotypes were randomly distributed on both a population level and on a fine scale. -from Authors",102,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,95
true,https://api.elsevier.com/content/abstract/scopus_id/0025956454,SCOPUS_ID:0025956454,2-s2.0-0025956454,Gene flow in Chamaecrista fasciculata (Leguminosae). I. Gene dispersal,Fenster C.B.,Evolution,00143820,45,2,398-409,1991-01-01,1991,10.1111/j.1558-5646.1991.tb04413.x,"Seed dispersal was measured in a prairie habitat and in experimental plots without surrounding vegetation. Seed dispersal was small in comparison to pollen dispersal. Fruit set was low at the beginning and end of the flowering season, periods when flower density is low and pollinator flight distances are large. Although the outcrossing rate was high (t = 80%) and pollen carryover substantial, pollen dispersal was limited. Neighborhood area, based on both seed and pollen dispersal averaged 17.6 m2, and corresponds to a circle of radius 2.4 m. -from Author",159,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,96
true,https://api.elsevier.com/content/abstract/scopus_id/0025956339,SCOPUS_ID:0025956339,2-s2.0-0025956339,The genetic structure of the hybrid zone between the fire-bellied toads Bombina bombina and B. variegata: comparisons between transects and between loci,Szymura J.M.,Evolution,00143820,45,2,237-261,1991-01-01,1991,10.1111/j.1558-5646.1991.tb04400.x,"Compares the pattern of morphological and electrophoretic variation in the hybrid zone across 2 transects: one near Cracow and one 200 km away, near Przemysl, SE Poland. -from Authors",257,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,NA,NA,97
