@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/0036006016,SCOPUS_ID:0036006016,2-s2.0-0036006016,The evolution of trade-offs: Testing predictions on response to selection and environmental variation,Roff D.A.,Evolution,00143820,56,1,84-95,2002-01-01,2002,10.1111/j.0014-3820.2002.tb00851.x,"The concept of phenotypic trade-offs is a central element in evolutionary theory. In general, phenotypic models assume a fixed trade-off function, whereas quantitative genetic theory predicts that the trade-off function will change as a result of selection. For a linear trade-off function selection will readily change the intercept but will have to be relatively stronger to change the slope. We test these predictions by examining the trade-off between fecundity and flight capability, as measured by dorso-longitudinal muscle mass, in four different populations of the sand cricket, Gryllus firmus. Three populations were recently derived from the wild, and the fourth had been in the laboratory for 19 years. We hypothesized that the laboratory population had most likely undergone more and different selection from the three wild populations and therefore should differ from these in respect to both slope and intercept. Because of geographic variation in selection, we predicted a general difference in intercept among the four populations. We further tested the hypothesis that this intercept will be correlated with proportion macropterous and that this relationship will itself vary with environmental conditions experienced during both the nymphal and adult period. Observed variation in the phenotypic trade-off was consistent with the predictions of the quantitative genetic model. These results point to the importance of modeling trade-offs as dynamic rather than static relationships. We discuss how phenotypic models can incorporate such variation. The phenotypic trade-off between fecundity and dorso-longitudinal muscle mass is determined in part by variation in body size, illustrating the necessity of considering trade-offs to be multi-factorial rather than simply bivariate relationships.",88,11913668,Journal,ar,Article,100,3,3,Dispersal | Fecundity | Geographic variation | Phenotypic models | Quantitative genetics | Trade-offs | Wing dimorphism,22104,undefined,1,TRUE,all,All Open Access,175,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036006015,SCOPUS_ID:0036006015,2-s2.0-0036006015,Population and colony genetic structure of the primitive termite Mastotermes darwiniensis,Goodisman M.,Evolution,00143820,56,1,70-83,2002-01-01,2002,10.1111/j.0014-3820.2002.tb00850.x,"The termite Mastotermes darwiniensis is the sole extant member of its family and occupies the basal position in the phylogeny of the eusocial order Isoptera. In this study, we investigated the micro- and macrogeographic genetic structure of M. darwiniensis in its native range in Australia. A total of 1591 workers were sampled from 136 infested trees in 24 locales. Each locale was separated by 2-350 km, and these locales were found within two broader geographic regions approximately 1500 km apart. The multilocus genotypes of all termites were assayed at six polymorphic microsatellite loci. The genetic data indicated that colonies typically fed on multiple trees within locales and extended over linear distances of up to 320 m. Single colonies were frequently headed by multiple reproductives. Workers were highly related (r = 0.40) and substantially inbred (f = 0.10). Thus, M. darwiniensis colonies are characterized by the input of alleles from multiple reproductives, which sometimes engage in consanguineous matings. Our analyses of population genetic structure above the level of the colony indicated that locales and regions were significantly differentiated (θlocale = 0.50, θregion = 0.37). Moreover, locales showed a pattern of genetic isolation by distance within regions. Thus, M. darwiniensis populations display restricted gene flow over moderate geographic distances. We suggest that the genetic patterns displayed by M. darwiniensis result primarily from selective pressures acting to maintain high relatedness among colonymates while allowing colonies to grow rapidly and dominate local habitats.",65,11915853,Journal,ar,Article,100,2,2,Gene flow | Inbreeding | Isoptera | Microsatellite | Polygyny | Relatedness | Social insect,22104,undefined,1,TRUE,all,All Open Access,176,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036006014,SCOPUS_ID:0036006014,2-s2.0-0036006014,"Phylogeny of Gaertnera Lam. (Rubiaceae) based on multiple DNA markers: Evidence of a rapid radiation in a widespread, morphologically diverse genus",Malcomber S.,Evolution,00143820,56,1,42-57,2002-01-01,2002,10.1111/j.0014-3820.2002.tb00848.x,"Phylogenetic relationships among 28 of the 68 species of the paleotropical genus Gaertnera (Rubiaceae) and two related genera were inferred from nucleotide sequence variation in four nuclear DNA (nDNA) markers: the internal transcribed spacers of nuclear rDNA (ITS), the large and small copies of phosphoenolpyruvate carboxylase (PepC-large and PepC-small), and triose phosphate isomerase (Tpi). Phylogenetic analysis of the combined nDNA dataset suggested that Gaertnera is monophyletic, but genetic variation among species was insufficient to reconstruct well-supported relationships within the genus. This was counter to expectations based on the very distinct morphologies and widespread distribution of the genus (West Africa to Sulawesi). Molecular clock analyses suggested variable dates of origin for Gaertnera depending upon the calibration method used. The most plausible calibration implies that Gaertnera migrated to Africa during the early Tertiary, possibly via a boreotropical land bridge and suggests that Gaertnera started to radiate 5.21 ± 0.14 million years ago. This implies that range expansion in the group has occurred via a number of long-distance dispersal events rather than vicariance. The molecular clock estimate in turn estimated an unusually rapid lineage diversification rate within the radiation of 0.717-0.832 species/million years, comparable to those estimated for radiations on oceanic islands. Although low interspecific competition levels may have contributed to the diversification of Gaertnera on Mauritius, the mechanisms driving the rapid radiation of the group in other parts of its range remain elusive.",105,11913666,Journal,ar,Article,100,1,1,Biogeography | Lineage diversification | Madagascar | Mauritius | Molecular clock | Southeast Asia | Sri Lanka,22104,undefined,0,FALSE,NA,NA,177,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036006013,SCOPUS_ID:0036006013,2-s2.0-0036006013,The evolution and maintenance of monoecy and dioecy in Sagittaria latifolia (Alismataceae),Dorken M.,Evolution,00143820,56,1,31-41,2002-01-01,2002,10.1111/j.0014-3820.2002.tb00847.x,"Plant species rarely exhibit both monoecious and dioecious sexual systems. This limits opportunities to investigate the consequences of combined versus separate sex function on mating patterns and genetic variation and the analysis of factors responsible for the evolution and maintenance of the two sexual systems. Populations of the North American clonal aquatic Sagittaria latifolia are usually either monoecious or dioecious and often grow in close geographic proximity. We investigated mating patterns, genetic structure, and relationships between the two sexual systems using allozyme variation in populations from southern Ontario, Canada. As predicted, selfing rates in monoecious populations (n = 6, mean = 0.41) were significantly higher than in dioecious populations (n = 6, mean = 0.11). Moreover, marker-based estimates of inbreeding depression (δ) indicated strong selection against inbred offspring in both monoecious (mean δ = 0.83) and dioecious (mean δ = 0.84) populations. However, the difference in selfing rate between the sexual systems was not reflected in contrasting levels of genetic variation. Our surveys of 12 loci in 15 monoecious and 11 dioecious populations revealed no significant differences in the proportion of polymorphic loci (P), number of alleles per locus (A), or observed and expected heterozygosity (Ho and He, respectively). Strong inbreeding depression favoring survival of outcrossed offspring may act to maintain similar levels of diversity between monoecious and dioecious populations. Despite geographical overlap between the two sexual systems in southern Ontario, a dendrogram of genetic relationships indicated two distinct clusters of populations largely corresponding to monoecious and dioecious populations. Reproductive isolation between monoecious and dioecious populations appears to be governed, in part, by observed differences in habitat and life history. We suggest that selfing and inbreeding depression in monoecious populations are important in the transition from monoecy to dioecy and that the maintenance of distinct sexual systems in S. latifolia is governed by interactions between ecology, life history, and mating.",92,11915852,Journal,ar,Article,100,3,3,Dioecy | Gender dimorphism | Genetic variation | Gynodioecy | Monoecy | Outcrossing rate | Sagittaria latifolia,22104,undefined,1,TRUE,all,All Open Access,178,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036006012,SCOPUS_ID:0036006012,2-s2.0-0036006012,Inbreeding alters resistance to insect herbivory and host plant quality in Mimulus guttatus (Scrophulariaceae),Carr D.E.,Evolution,00143820,56,1,22-30,2002-01-01,2002,10.1111/j.0014-3820.2002.tb00846.x,"Previous studies have demonstrated genetic variation for resistance to insect herbivores and host plant quality. The effect of plant mating system, an important determinant of the distribution of genetic variation, on host plant characteristics has received almost no attention. This study used a controlled greenhouse experiment to examine the effect of self- and cross-pollination in Mimulus guttatus (Scrophulariaceae) on resistance to and host plant quality for the xylem-feeding spittlebug Philaenus spumarius (Homoptera: Cercopidae). Spittlebugs were found to have a negative effect on two important fitness components in M. guttatus, flower production and aboveground biomass. One of two M. guttatus populations examined showed a significant interaction between the pollination and herbivore treatments. In this case, the detrimental effects of herbivores on biomass and flower production were much more pronounced in inbred (self) plants. The presence of spittlebug nymphs increased inbreeding depression by as much as three times. Pollination treatments also had significant effects on important components of herbivore fitness, but these effects were in opposite directions in our two host plant populations. Spittlebug nymphs maturing on self plants emerged as significantly larger adults in one of our host plant populations, indicating that inbreeding increased host plant quality. In our second host plant population, spittlebug nymphs took significantly longer to develop to adulthood on self plants, indicating that inbreeding decreased host plant quality. Taken together these results suggest that the degree of inbreeding in host plant populations can have important and perhaps complex effects on the dynamics of plant-herbivore interactions and on mating-system evolution in the host.",116,11913665,Journal,ar,Article,100,2,2,Herbivory | Host plant quality | Inbreeding | Mating system | Mimulus guttatus | Philaenus spumarius | Resistance,22104,undefined,1,TRUE,all,All Open Access,179,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036006011,SCOPUS_ID:0036006011,2-s2.0-0036006011,The ecology and genetics of fitness in Chlamydomonas. VIII. The dynamics of adaptation to novel environments after a single episode of sex,Colegrave N.,Evolution,00143820,56,1,14-21,2002-01-01,2002,10.1111/j.0014-3820.2002.tb00845.x,"According to classical evolutionary theory, sexual recombination can generate the variation necessary to adapt to changing environments and thereby confer an evolutionary advantage of sexual over asexual reproduction. Using the green alga, Chlamydomonas reinhardtii, we investigated the effect of a single sexual episode on adaptation of heterotrophic growth on different carbon sources. In an initial mixture of isolates, sex was induced and the resulting offspring constituted the sexual populations, along with any unmated vegetative cells; the unmated mixture of isolates represented the asexual populations. Mean and variance in division rates (i.e., fitness) were measured four times during approximately 50 generations of vegetative growth in the dark on all possible combinations of four carbon sources. Consistent with effects of recombination of epistatic genes in linkage disequilibrium, sexual populations initially had a higher variance in fitness, but their mean fitness was lower than that of asexual populations, possibly due to recombinational load. Subsequently, fitness of sexual populations exceeded that of asexual ones, but finally they regained parity in both mean and variance of fitness. Although recombination was not more effective on more complex substrates, these results generally support the idea that sex can accelerate adaptation to novel environments.",50,11913659,Journal,ar,Article,100,3,3,Adaptation | Chlamydomonas reinhardtii | Experimental evolution | Maintenance of sex | Recombination | Recombinational load,22104,undefined,0,FALSE,NA,NA,180,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035999494,SCOPUS_ID:0035999494,2-s2.0-0035999494,Enhanced selection for MHC diversity in social tuco-tucos,Hambuch T.M.,Evolution,00143820,56,4,841-845,2002-01-01,2002,10.1111/j.0014-3820.2002.tb01395.x,"To explore the effects of behavior and demography on balancing selection at major histocompatibility complex (MHC) loci, we examined allelic diversity at exon 2 of the MHC class II DQβ locus in a social and a solitary species of tuco-tuco (Rodentia: Ctenomyidae: Ctenomys), both of which occur in the same valley in southwestern Argentina. By comparing patterns of diversity at this MHC gene to the diversity evident at fifteen microsatellite loci, we demonstrate that balancing selection at the DQβ locus is enhanced in the social species compared to its solitary congener. These findings have intriguing implications for the role of behavioral and demographic parameters in maintaining diversity at MHC loci.",44,12038542,Journal,ar,Article,100,2,2,Ctenomys | MHC | Microsatellites | Selection | Sociality | Tuco-tucos,22104,undefined,1,TRUE,all,All Open Access,181,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035999493,SCOPUS_ID:0035999493,2-s2.0-0035999493,Maternal effects and the potential for evolution in a natural population of animals,Mcadam A.G.,Evolution,00143820,56,4,846-851,2002-01-01,2002,10.1111/j.0014-3820.2002.tb01396.x,"Maternal effects are widespread and can have dramatic influences on evolutionary dynamics, but their genetic basis has been measured rarely in natural populations. We used cross-fostering techniques and a long-term study of a natural population of red squirrels, Tamiasciurus hudsonicus, to estimate both direct (heritability) and indirect (maternal) influences on the potential for evolution. Juvenile growth in both body mass and size had significant amounts of genetic variation (mass h2 = 0.10; size h2 = 0.33), but experienced large, heritable maternal effects. Growth in body mass also had a large positive covariance between direct and maternal genetic effects. The consideration of these indirect genetic effects revealed a greater than three-fold increase in the potential for evolution of growth in body mass (ht2 = 0.36) relative to that predicted by heritability alone. Simple heritabilities, therefore, may severely underestimate or overestimate the potential for evolution in natural populations of animals.",110,12038543,Journal,ar,Article,100,4,4,Direct-maternal genetic covariance | Heritability | Indirect genetic effects | Maternal effects | Nestling growth rate | Tamiasciurus hudsonicus,22104,undefined,1,TRUE,all,All Open Access,182,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035999492,SCOPUS_ID:0035999492,2-s2.0-0035999492,"The evolution of wing color in Colias butterflies: Heritability, sex linkage, and population divergence",Ellers J.,Evolution,00143820,56,4,836-840,2002-01-01,2002,10.1111/j.0014-3820.2002.tb01394.x,"We investigated the genetic background of intraspecific variation in wing color across an elevational gradient in the butterfly Colias philodice eriphyle. The degree of wing melanization was an accelerating function of elevation, and differences in wing melanization persisted in a common environment. Full-sibling analysis and parent-offspring regression yielded consistent, moderate to high heritabilities for the degree of wing melanization. The breeding experiments also demonstrated that wing melanization is strongly sex linked. Because traits that differentiate sister species also tend to be sex linked, our results suggest that the genetic mechanisms underlying intraspecific differences in wing melanization are not fundamentally different from those that have been shown to differentiate sister species.",76,12038541,Journal,ar,Article,100,2,2,Ecological gradient | Genetic adaptation | Heritability | Sex linkage | Speciation | Wing melanization,22104,undefined,0,FALSE,NA,NA,183,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035999491,SCOPUS_ID:0035999491,2-s2.0-0035999491,Long-term changes in the chromosomal inversion polymorphism of Drosophila subobscura. I. Mediterranean populations from southwestern Europe,Solé E.,Evolution,00143820,56,4,830-835,2002-01-01,2002,10.1111/j.0014-3820.2002.tb01393.x,"The chromosomal polymorphism of seven Mediterranean populations of Drosophila subobscura has been compared with that of the same populations collected 26 to 35 years ago. Significant latitudinal clines for the frequencies of AST, EST, OST, and UST chromosomal arrangements have been detected in the old and new samples. Standard gene arrangements are frequent in the north and decrease in frequency towards the south. Significant negative regression coefficients between latitude and transformed frequency have also been observed for the more frequent nonstandard gene arrangements. The pattern of the clines is practically the same in the old and new collections. Furthermore, the frequencies of gene arrangements of all chromosomes have changed significantly during this period in a systematic way: an increase in the frequency of those arrangements typical of southern latitudes and a decrease for those more common in northern latitudes is observed in all populations. These changes could be due to climatic factors that are correlated with latitude, making the chromosomal composition of this species more ""southern"".",61,12038540,Journal,ar,Article,100,4,4,Chromosomal polymorphism | Drosophila subobscura | Latitudinal clines | Long-term changes,22104,undefined,1,TRUE,all,All Open Access,184,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035999490,SCOPUS_ID:0035999490,2-s2.0-0035999490,Genetic effective size of a wild primate population: Influence of current and historical demography,Storz J.F.,Evolution,00143820,56,4,817-829,2002-01-01,2002,10.1111/j.0014-3820.2002.tb01392.x,"A comprehensive assessment of the determinants of effective population size (Ne) requires estimates of variance in lifetime reproductive success and past changes in census numbers. For natural populations, such information can be best obtained by combining longitudinal data on individual life histories and genetic marker-based inferences of demographic history. Independent estimates of the variance effective size (NeV, obtained from life-history data) and the inbreeding effective size (NeI, obtained from genetic data) provide a means of disentangling the effects of current and historical demography. The purpose of this study was to assess the demographic determinants of Ne in one of the most intensively studied natural populations of a vertebrate species: the population of savannah baboons (Papio cynocephalus) in the Amboseli Basin, southern Kenya. We tested the hypotheses that NeV ≤ N ≤ NeI (where N = population census number) due to a recent demographic bottleneck. NeV was estimated using a stochastic demographic model based on detailed life-history data spanning a 28-year period. Using empirical estimates of age-specific rates of survival and fertility for both sexes, individual-based simulations were used to estimate the variance in lifetime reproductive success. The resultant values translated into an NeV/N estimate of 0.329 (SD = 0.116, 95% CI = 0.172-0.537). Historical NeI was estimated from 14-locus microsatellite genotypes using a coalescent-based simulation model. Estimates of NeI were 2.2 to 7.2 times higher than the contemporary census number of the Amboseli baboon population. In addition to the effects of immigration, the disparity between historical NeI and contemporary N is likely attributable to the time lag between the recent drop in census numbers and the rate of increase in the average probability of allelic identity-by-descent. Thus, observed levels of genetic diversity may primarily reflect the population's prebottleneck history rather than its current demography.",49,12038539,Journal,ar,Article,100,3,3,Coalescent | Conservation genetics | Effective population size | Genetic bottleneck | Individual-based model | Microsatellite DNA | Papio cynocephalus | Reproductive success,22104,undefined,1,TRUE,all,All Open Access,185,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035999489,SCOPUS_ID:0035999489,2-s2.0-0035999489,Postglacial dispersal of the European rabbit (Oryctolagus cuniculus) on the Iberian Peninsula reconstructed from nested clade and mismatch analyses of mitochondrial DNA genetic variation,Branco M.,Evolution,00143820,56,4,792-803,2002-01-01,2002,10.1111/j.0014-3820.2002.tb01390.x,"Nested clade analysis was applied to cytochrome b restriction site data previously obtained on 20 natural populations of the European rabbit across the Iberian Peninsula to test the hypothesis of postglacial dispersal from two main refugia, one in the northeast and the other in the southwest. Apart from historical fragmentation that resulted in geographic discontinuity of two distinct mitochondrial DNA (mtDNA) clades A and B, patterns of haplotype genetic variability have been shaped mostly by restricted gene flow via isolation by distance. The distribution of tip versus interior haplotypes suggests that dispersal occurred from both the southwestern and northeastern groups. Dispersal from the southwest had a north and northwest direction, whereas from the northeast it had mostly a western and southern orientation, with subsequent overlap in a southeastern-northwestern axis across the Iberian Peninsula. The analysis of the pairwise mismatch distribution of a 179-181-bp fragment of the mtDNA control region, for seven of those populations, further supports the idea that major patterns of dispersal were in the direction of central Iberia. Additionally, rabbit populations do not show signs of any significant loss of genetic diversity in the recent past, implying that they maintained large population sizes and structure throughout the ice ages. This is congruent with the fact that the Iberian Peninsula was itself a glacial refugium during Quaternary ice ages. Nonetheless, climatic oscillations of this period, although certainly milder than in northern Europe, were sufficient to affect the range distributions of Iberian organisms.",89,12038537,Journal,ar,Article,100,4,4,European rabbit | Iberian Peninsula | Mismatch distribution | Mitochondrial DNA | Nested clade analysis | Oryctolagus cuniculus | Postglacial dispersal,22104,undefined,1,TRUE,all,All Open Access,186,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035999488,SCOPUS_ID:0035999488,2-s2.0-0035999488,Genetic evidence on the demography of speciation in allopatric dolphin species,Hare M.,Evolution,00143820,56,4,804-816,2002-01-01,2002,10.1111/j.0014-3820.2002.tb01391.x,"Under a neutral model, the stochastic lineage sorting that leads to gene monophyly proceeds slowly in large populations. Therefore, in many recent species with large population size, the genome will have mixed support for monophyly unless historical bottlenecks have accelerated coalescence. We use genealogical patterns in mitochondrial DNA and in introns of four nuclear loci to test for historical bottlenecks during the speciation and divergence of two temperate Lagenorhynchus dolphin species isolated by tropical Pacific waters (an antitropical distribution). Despite distinct morphologies, foraging behaviors, and mitochondrial DNAs, these dolphin species are polyphyletic at all four nuclear loci. The abundance of shared polymorphisms between these sister taxa is most consistent with the maintenance of large effective population sizes (5.09 × 104 to 10.9 × 104) during 0.74-1.05 million years of divergence. A variety of population size histories are possible, however. We used gene tree coalescent probabilities to explore the rejection region for historical bottlenecks of different intensity given best estimates of effective population size under a strict isolation model of divergence. In L. obliquidens the data are incompatible with a colonization propagule of an effective size of 10 or fewer individuals. Although the ability to reject less extreme historical bottlenecks will require data from additional loci, the intermixed genealogical patterns observed between these dolphin sister species are highly probable only under an extended history of large population size. If similar demographic histories are inferred for other marine antitropical taxa, a parsimonious model for the Pleistocene origin of these distributions would not involve rare breaches of a constant dispersal barrier by small colonization propagules. Instead, a history of large population size in L. obliquidens and L. obscurus contributes to growing biological and environmental evidence that the equatorial barrier became permeable during glacial/interglacial cycles, leading to vicariant isolation of antitropical populations.",61,12038538,Journal,ar,Article,100,3,3,Antitropical | Biogeography | Lagenorhynchus | Lineage sorting | Mitochondrial DNA | Nuclear gene tree,22104,undefined,1,TRUE,all,All Open Access,187,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035999487,SCOPUS_ID:0035999487,2-s2.0-0035999487,Lack of convergence in aquatic Anolis lizards,Leal M.,Evolution,00143820,56,4,785-791,2002-01-01,2002,10.1111/j.0014-3820.2002.tb01389.x,"Why convergent evolution occurs among some species occupying similar habitats but not among others is a question that has received surprisingly little attention. Caribbean Anolis lizards, known for their extensive convergent evolution among islands in the Greater Antilles, are an appropriate group with which to address this question. Despite the well-documented pattern of between-island convergence, some Greater Antillean anoles are not obviously part of the convergence syndrome. One example involves aquatic anoles - species that are found near to and readily enter streams - which have evolved independently twice in the Caribbean and also twice on mainland Central America. Despite being found in similar habitats, no previous study has investigated whether aquatic anoles represent yet another case of morphological convergence. We tested this hypothesis by collecting morphological data for seven aquatic anole species and 29 species from the six convergent types of Greater Antillean habitat specialists. We failed to find evidence for morphological convergence: the two Caribbean aquatic species are greatly dissimilar to each other and to the Central American species, which, however, may be convergent upon each other. We suggest two possible reasons for this lack of convergence in an otherwise highly convergent system: either there is more than one habitat type occupied by anoles in the proximity of water, or there is more than one way to adapt to a single aquatic habitat. We estimate that almost all of the 113 species of Greater Antillean anoles occupy habitats that are also used by distantly related species, but only 15% of these species are not morphologically similar to their distantly related ecological counterparts. Comparative data from other taxa would help enlighten the question of why the extent of convergence is so great in some lineages and not in others.",39,12038536,Journal,ar,Article,100,3,3,Adaptation | Anolis | Aquatic | Convergence | Lizard,22104,undefined,1,TRUE,all,All Open Access,188,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035999486,SCOPUS_ID:0035999486,2-s2.0-0035999486,Inbreeding depression: Tests of the overdominance and partial dominance hypotheses,Roff D.,Evolution,00143820,56,4,768-775,2002-01-01,2002,10.1111/j.0014-3820.2002.tb01387.x,"The two principal theories of the causal mechanism for inbreeding depression are the partial dominance hypothesis and the overdominance hypothesis. According to the first hypothesis, inbreeding increases the frequency of homozygous combinations of deleterious recessive alleles thereby decreasing fitness, whereas the overdominance hypothesis posits that inbreeding increases homozygosity and thus reduces the frequency of the superior heterozygotes. These two hypotheses make different predictions on the effect of crossing inbred lines: the overdominance hypothesis predicts that trait means will be restored to the outbred means, whereas the partial dominance hypothesis predicts that trait means will exceed those of the outbred population. I tested these predictions using seven inbred lines of the sand cricket, Gryllus firmus. Fourteen generations of brother-sister mating resulted in an inbreeding depression of 20-34% in four traits: nymphal weights at ages 14 days, 21 days, 28 days, and early fecundity. An incomplete diallel cross of these lines showed genetic variation among lines and an increase in all trait means above the outbred means, with three being significantly higher. These results provide support for the partial dominance hypothesis and are inconsistent with the overdominance hypothesis.",108,12038534,Journal,ar,Article,100,1,1,Deleterious recessives | Fecundity | Growth | Inbreeding depression | Overdominance | Partial dominance | Weight | Wing dimorphism,22104,undefined,1,TRUE,all,All Open Access,189,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035999485,SCOPUS_ID:0035999485,2-s2.0-0035999485,Rapid evolution of escape ability in trinidadian guppies (Poecilia reticulata),O'Steen S.,Evolution,00143820,56,4,776-784,2002-01-01,2002,10.1111/j.0014-3820.2002.tb01388.x,"Predators are widely assumed to create selection that shapes the evolution of prey escape abilities. However, this assumption is difficult to test directly due to the challenge of recording both predation and its evolutionary consequences in the wild. We examined these events by studying natural and experimental populations of Trinidadian guppies, Poecilia reticulata, which occur in distinct high-predation and low-predation environments within streams. Importantly, in the last two decades several populations of guppies have been experimentally introduced from one type of predatory environment into the other, allowing measurements of the consequences of change. We used this system to test two hypotheses: First, that changes in predatory environments create phenotypic selection favoring changes in escape ability of guppies, and second, that this selection can result in rapid evolution. For the first test we compared escape ability of wild caught guppies from high- versus low-predation environments by measuring survival rates during staged encounters with a major predator, the pike cichlid Crenicichla alta. We used guppies from three streams, comparing two within-stream pairs of natural populations and three within-stream pairs of an introduced population versus its natural source population. In every comparison, guppies from the high-predation population showed higher survival. These multiple, parallel divergences in guppy survival phenotype suggest that predatory environment does create selection of escape ability. We tested our second hypothesis by rearing guppies in common garden conditions in the laboratory, then repeating the earlier experiments using the F2 generation. As before, each comparison resulted in higher survival of guppies descended from the high-predation populations, demonstrating that population differences in escape ability have a genetic basis. These results also show that escape ability can evolve very rapidly in nature, that is, within 26-36 generations in the introduced populations. Interestingly, we found rapid evolutionary loss of escape ability in populations introduced into low-predation environments, suggesting that steep fitness trade-offs may influence the evolution of escape traits.",207,12038535,Journal,ar,Article,100,3,3,Genetic divergence | Geographic variation | Phenotypic selection | Poecilia reticulata | Predator-prey interaction,22104,undefined,1,TRUE,all,All Open Access,190,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035999484,SCOPUS_ID:0035999484,2-s2.0-0035999484,Sexually antagonistic coevolution in a mating system: Combining experimental and comparative approaches to address evolutionary processes,Rowe L.,Evolution,00143820,56,4,754-767,2002-01-01,2002,10.1111/j.0014-3820.2002.tb01386.x,"We combined experimental and comparative techniques to study the evolution of mating behaviors within in a clade of 15 water striders (Gerris spp.). Superfluous multiple mating is costly to females in this group, and consequently there is overt conflict between the sexes over mating. Two alternative hypotheses that could generate interspecific variation in mating behaviors are tested: interspecific variation in optimal female mating rate versus sexually antagonistic coevolution of persistence and resistance traits. These potentially coevolving traits include male grasping and female antigrasping structures that further the interests of one sex over the other during premating struggles. Both processes are known to play a role in observed behavioral variation within species. We used two large sets of experiments to quantify behavioral differences among species, as well as their response to an environmentally (sex-ratio) induced change in optimal female mating rate. Our analysis revealed a large degree of continuous interspecific variation in all 20 quantified behavioral variables. Nevertheless, species shared the same set of behaviors, and each responded in a qualitatively similar fashion to sex-ratio alterations. A remarkably large proportion (> 50%) of all interspecific variation in the magnitude of behaviors, including their response to sex ratio, could be captured by a single multivariate axis. These data suggest tight coevolution of behaviors within a shared mating system. The pattern of correlated evolution was best accounted for by antagonistic coevolution in the relative abilities of each sex to control the outcome of premating struggles. In species where males have a relative advantage, mating activity is high, and the opposite is found in species where females have gained a relative advantage. Our analyses also suggested that evolution has been unconstrained by history, with no consistent evolutionary tendency toward or away from male or female relative advantage.",101,12038533,Journal,ar,Article,100,2,2,Arms races | Gerridae | Macroevolution | Mating systems | Sexual conflict | Sexual selection,22104,undefined,1,TRUE,all,All Open Access,191,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035999482,SCOPUS_ID:0035999482,2-s2.0-0035999482,The importance of the ontogenetic niche in resource-associated divergence: Evidence from a generalist grasshopper,Dopman E.,Evolution,00143820,56,4,731-740,2002-01-01,2002,10.1111/j.0014-3820.2002.tb01384.x,"Geographic variation in resource use can produce locally adapted populations that exhibit genetic and phenotypic divergence. In the bird-winged grasshopper (Schistocerca emarginata = [lineata]), we investigate whether genetic data exist in accordance with geographic variation in resource (host) use and coloration. In Texas, juvenile grasshoppers feed almost exclusively on one of two host plants, Rubus trivialis (Rosaceae) or Ptelea trifoliata (Rutaceae), whereas adults of both forms are dietary generalists and consume many plants from unrelated families. Along with differences in juvenile feeding, differences in a density-dependent color polyphenism are concordant with genetic (mitochondrial DNA) variation among eight populations of the bird-winged grasshopper. Forms feeding on R. trivialis and those feeding on P. trifoliata represent monophyletic lineages according to phylogenetic analysis and maximum-likelihood tests of two alternative phylogeographic hypotheses for geographic variation in host use. Character-state optimization of host-plant acceptability on a phylogeny containing S. emarginata and outgroup taxa indicates that populations consuming R. trivialis gave rise to populations consuming P. trifoliata. Juvenile grasshoppers that consume P. trifoliata acquire deterrence against predation, suggesting that enemy-free space facilitated this host shift. In extant populations, adaptations stemming from alternative resource use during ontogeny present possible barriers to gene exchange. This study represents the first demonstration of resource-associated divergence in an otherwise generalist insect that exhibits temporal variation in resource use, characterized as developmental changes in host specialization. Our findings suggest that exploitation of different resources may have unexplored significance for generalist species that compartmentalize specialization to particular life stages.",34,12038531,Journal,ar,Article,100,3,3,Divergence | Generalist | Genetic | Host plant | Ontogeny | Schistocerca | Specialist,22104,undefined,1,TRUE,all,All Open Access,192,NA,NA
