@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,dc:description,authkeywords,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0033786235,SCOPUS_ID:0033786235,2-s2.0-0033786235,Choice of oviposition site by gray treefrogs: The role of potential parasitic infection,Kiesecker J.,Ecology,00129658,81,10,2939-2943,2000-01-01,2000,10.1890/0012-9658(2000)081[2939:COOSBG]2.0.CO;2,56,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,259,"The role of potential infection by parasitic trematodes in the choice of oviposition site choice by gray treefrogs, Hyla versicolor, was examined in a randomized experiment using 25 experimental pools. Treatment pools containing low (five snails) or high (10 snails) densities of either infected or uninfected trematode vector Pseudosuccinea columella were compared with control pools containing no P. columella. Treatments had significant effects on the number of gray treefrog eggs deposited in pools. Compared to control pools, fewer eggs were laid in all treatment pools, either because fewer pairs laid eggs, or fewer eggs were laid per visit. Pools containing infected P. columella also had fewer eggs deposited relative to pools containing uninfected P. columella. The gray treefrog, H. versicolor, can discriminate between oviposition sites, based on the species present and the potential for infection. Choice of oviposition site can be a mechanism that determines the composition of ecological communities as well as influencing parental reproductive success. Our results emphasize the importance of disease agents in shaping patterns of distribution, and they underscore the importance of understanding how potential hosts may use behavior to mitigate infection risk.",Anuran larvae | Cercariae | Disease | Egg-laying behavior | Hyla | Oviposition site choice | Pathogen-mediated | Performance | Pseudosuccinea columella | Snails | Trematode,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033785746,SCOPUS_ID:0033785746,2-s2.0-0033785746,"Nesting density and reproductive success in a colonial seabird, the Magellanic Penguin",Stokes D.,Ecology,00129658,81,10,2878-2891,2000-01-01,2000,10.1890/0012-9658(2000)081[2878:NDARSI]2.0.CO;2,70,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,260,"A central tenet of density-dependent habitat selection theory, that individual fitness generally declines with increasing population density, has led to the hypothesis that, for colonial species, living at high density produces advantages that outweigh the costs. Seabirds have provided evidence for this hypothesis, and positive effects of high density have been offered as explanations for coloniality in this overwhelmingly colonial group. We investigated effects of nesting density on reproductive success of a colonial seabird that nests at variable densities, the Magellanic Penguin (Spheniscus magellanicus). Using breeding success data collected from 1984 to 1991 as part of a long-term study of this species at a large colony at Punta Tombo, Argentina, and experiments that included manipulation of nesting density, we addressed effects of nesting density at two spatial scales: the within-colony area scale (hundreds to thousands of square meters) and the very small scale of a penguin's immediate surroundings (distance to nearest neighbor). Nest density at the colony averaged 8.7 active nests/100 m2 and ranged from <1 to >50 active nests/100 m2 (n = 873 plots). In 100-m2 plots sampled from 1987 to 1990 over large areas of the colony of similar average nest quality and distance inland, the number of fledglings per active nest was inversely correlated with nest density. Experienced breeders using high-quality nests in a high-density study area (>20 nests/100 m2) had 0.25 fewer fledglings per active nest than similar birds nesting in a low-density area (<6 nests/100 m2). Penguin fights (during which eggs and chicks may be lost), nonbreeding 'prospectors' (who can start fights and kill chicks), and nest predation were all significantly more prevalent in the high-density area. Within a low-density area, birds nesting within touching distance of neighbors (≤80 cm) had significantly lower success than those with more distant neighbors. Nests where fighting occurred were significantly closer to their neighbors than were nests where no evidence of fighting was observed. We found no association between predation and distance to nearest neighbor. Experimental data were consistent with correlative results. In a plot with reduced density, fledging success was higher (P < 0.10) and fewer agonistic behaviors and predators were observed than in higher density plots. Chicken eggs placed in vacant nests remained untouched by predators longer in low-density areas of the colony than in high-density areas. All results indicated that yearly fledging success declines with increasing density at both the local and area scale, and that rates of predation and intraspecific aggression increase with density. The consistently negative effect of increased density begs the question of why Magellanic Penguins are colonial. Possible explanations include benefits to lifetime reproductive success not reflected in yearly fledging success (e.g., mate and nest acquisition or retention) and benefits of aggregation at spatial scales larger than those investigated in this study.",Argentina | Coloniality | Density dependence | Habitat selection | Intraspecific aggression | Nest density | Penguins | Predation | Reproductive success | Seabirds | Spatial scale | Spheniscus magellanicus,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033782549,SCOPUS_ID:0033782549,2-s2.0-0033782549,The impact of habitat selection on the spatial heterogeneity of resources in varying environments,Abrams P.,Ecology,00129658,81,10,2902-2913,2000-01-01,2000,10.1890/0012-9658(2000)081[2902:TIOHSO]2.0.CO;2,54,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,261,"This article used a series of simple models to examine the population dynamics of two independently reproducing resource populations in spatially distinct patches, when the resources are eaten by a fixed consumer population that moves adaptively between the patches. The models assumed that each resource (patch) experienced a potentially different set of environmental influences on its growth rate. The models also assumed that consumer distribution shifted more rapidly toward the more rewarding patch as the difference in resource intake rates between the patches increased. In most cases, the time-average of spatial heterogeneity of resource densities is greatest for intermediate rates of consumer movement. The average resource densities and consumer fitness are also frequently maximal when movement rates are intermediate. Intermediate movement rates allow enough of a lag in consumer redistribution that resources periodically escape overexploitation. Resource densities and heterogeneity may increase by a large factor as the rate of consumer movement (or the sensitivity of consumer movement to differences in intake rates) increases. These findings were used to discuss the potential effects of predators that interfere with habitat selection by their prey. Such predators may have positive or negative effects on the density of their prey and of their prey's resources. Predators may also either increase or decrease the spatial heterogeneity of resource densities.",Adaptive foraging | Consumer choice | Consumer movement | Habitat choice | Indirect effects | Mathematical model | Overexploitation | Predator-prey dynamics | Resource heterogeneity | Spatial heterogeneity,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033782482,SCOPUS_ID:0033782482,2-s2.0-0033782482,Comparative community ecology studies on old world figs and fig wasps,Kerdelhue C.,Ecology,00129658,81,10,2832-2849,2000-01-01,2000,10.1890/0012-9658(2000)081[2832:CCESOO]2.0.CO;2,117,Journal,ar,Article,100,3,3,20308,undefined,0,FALSE,262,"Ficus and their species-specific pollinator wasps (Agaonidae) form a remarkable plant-insect obligate mutualism. Each monoecious fig species also shelters a community of nonpollinating chalcids, composed of both gallmakers and parasitoids. The few previous studies that took these species into account aimed at determining their potential effect on the mutualism. To go further, we argue that the fig wasps represent an interesting model for studies of community ecology. Figs and fig wasps of different groups were studied in Cote d'Ivoire to quantify local ecological interactions. Regardless of their fig host or taxonomical position, we identified three ecological groups of nonpollinating fig wasps on the basis of their timing of oviposition in the fig and on their oviposition behavior. Pollinating and nonpollinating fig wasps were shown to interact intimately, and to have a significant effect on the host plant in at least some cases. Each species of the community seems to preferentially oviposit in a part of the female flowers, depending on their depth inside the fig. Convergence in fig exploitation thus exists in various chalcid lineages, and the community structure and organization are very similar between fig species. Concepts developed in parasitoid community ecology could now be tested on this promising model.",Community structure | Competition | Ficus | Fig | Gallmakers | Guild | Interactions | Mut ualism | Niche | Nonpollinating fig wasps | Parasitoids | Path analysis | Pollination,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0033782427,SCOPUS_ID:0033782427,2-s2.0-0033782427,The costs of an inducible defense in anuran larvae,Van Buskirk J.,Ecology,00129658,81,10,2813-2821,2000-01-01,2000,10.1890/0012-9658(2000)081[2813:TCOAID]2.0.CO;2,181,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,263,"Costs of inducible phenotypes are a central component of theoretical treatments for the evolution of plasticity but have proved difficult to measure empirically. I estimated the costs of responding to predators for 15 species of anuran tadpoles, in artificial pond experiments performed over a period of several years. The experiments included a treatment without predators and another treatment with aeshnid dragonfly larvae confined within cages; experimental protocols and ponds were generally similar. Tadpoles in the caged-predator treatment were not at risk of predation, but they responded as if predators were present. The cost of the predator-induced response was estimated by the difference in growth rate or survival between the two treatments. There was considerable variation among species (experiments) in growth and survival. Across all species there was a highly significant reduction in growth rate in the presence of predators, but no tendency for a survival cost of responding to predators. I tested whether particular components of the anti-predator response are especially costly by comparing, within a phylogenetic context, the magnitude of costs with the magnitude of predator-induced plasticity in behavior and morphology. The absence of significant correlations in this analysis indicated that evolutionary changes in specific phenotypic responses to predators have not been accompanied by changes in the cost. The prevalence of growth costs of responding to predators, but not survival costs, supports models of induced defenses that assume that fitness costs arise from shifts in allocation of time and energy.",Antipredator behavior | Anuran | Induced defense | Morphology | Odonata | Phenotypic plasticity | Predation risk | Tadpoles,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033782318,SCOPUS_ID:0033782318,2-s2.0-0033782318,Fire suppression and ecosystem carbon storage,Tilman D.,Ecology,00129658,81,10,2680-2685,2000-01-01,2000,10.1890/0012-9658(2000)081[2680:FSAECS]2.0.CO;2,116,Journal,ar,Article,100,8,8,20308,undefined,0,FALSE,264,"A 35-year controlled burning experiment in Minnesota oak savanna showed that fire frequency had a great impact on ecosystem carbon (C) stores. Specifically, compared to the historical fire regime, fire suppression led to an average of 1.8 Mg·ha-1·yr-1 of C storage, with most carbon stored in woody biomass. Forest floor carbon stores were also significantly impacted by fire frequency, but there were no detectable effects of fire suppression on carbon in soil and fine roots combined, or in woody debris. Total ecosystem C stores averaged ~110 Mg/ha in stands experiencing presettlement fire frequencies, but ~220 Mg/ha in stands experiencing fire suppression. If comparable rates of C storage were to occur in other ecosystems in response to the current extent of fire suppression in the United States, fire suppression in the USA might account for 8-20% of missing global carbon.",Carbon storage | Fire suppression | Missing carbon | Oak savanna,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0033782240,SCOPUS_ID:0033782240,2-s2.0-0033782240,Fifteen years of revegetation of Mount St. Helens: A landscape-scale analysis,Lawrence R.,Ecology,00129658,81,10,2742-2752,2000-01-01,2000,10.1890/0012-9658(2000)081[2742:FYOROM]2.0.CO;2,39,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,265,"Understanding vegetation responses to landscape-scale disturbance often is critical for understanding ecosystem structure and function. Satellite remote sensing and geographic information systems can be used to determine whether response patterns observed in fine-scale studies are present at landscape scales. We used these technologies to examine key factors correlated with revegetation of Mount St. Helens in the first 15 yr following its catastrophic eruption in 1980. To measure revegetation, we used eight Landsat satellite scenes from 1984 to 1995 to estimate for each pixel (1) the time (in years) to reach an estimated 10% vegetation cover (EC10), (2) maximum rate of increase in vegetation cover (MR), (3) time-integrated vegetation cover (TIC), and (4) maximum estimated cover reached during the study period (MEC). Explanatory variables included type of volcanic disturbance, distance from the eruption, initial tephra thickness, distance from surviving forests, and topographic variables. Regression tree analysis (RTA) was used to model the response variables with the explanatory variables. RTA explained 50% of the variation in EC10, 57% of the variation in TIC, 31% of the variation in MR, and 51% of the variability in MEC. Remaining variability was a function of other variables, stochastic factors, and image processing. The greatest amount of variability in revegetation was explained by type of volcanic disturbance, which stratified the study area into primary and secondary successional areas and revealed previously undocumented patterns of where each successional type was present. Under secondary successional conditions, distance from the eruption and original tephra thickness were important. For primary successional areas, proximity to forest edges was important only at the edges of mudflows. Slope gradient was important for both secondary and primary successional areas. Landscape-scale patterns of revegetation were consistent with field studies of the importance of biotic legacies, colonizing vegetation, and topography. However, the importance of slope gradient for revegetation in primary successional areas has not been previously reported.","Disturbance | Geographic information systems | Landscapes | Mount St. Helens, Washington | Regression tree analysis | Remote sensing | Revegetation | Volcanoes",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033782235,SCOPUS_ID:0033782235,2-s2.0-0033782235,Are nectar robbers cheaters or mutualists?,Maloof J.E.,Ecology,00129658,81,10,2651-2661,2000-01-01,2000,10.1890/0012-9658(2000)081[2651:ANRCOM]2.0.CO;2,279,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,266,"Nectar robbers are birds, insects, or other flower visitors that remove nectar from flowers through a hole pierced or bitten in the corolla. This paper is a review of the effects of nectar robbers on pollinators, pollination, and fitness of the plants they rob. Charles Darwin assumed that nectar robbers had a negative impact on the plants that they visit, but research done in the last 50 years indicates that they often have a beneficial or neutral effect. Several studies document that robbers frequently pollinate the plants that they visit. Robbers may also have an indirect effect on the behavior of the legitimate pollinators, and in some circumstances, the change in pollinator behavior could result in improved fitness through increased pollen flow and outcrossing. The effects of nectar robbers are complex and depend, in part, on the identity of the robber, the identity of the legitimate pollinator, how much nectar the robbers remove, and the variety of floral resources available in the environment.",Bombus spp. bumble bee | Cheater | Foraging | Hummingbird | Indirect effects | Mutualism | Nectar robbing | Plant fitness | Pollination,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0033751097,SCOPUS_ID:0033751097,2-s2.0-0033751097,Testing generalities in the shape of patch occupancy frequency distributions,Van Rensburg B.,Ecology,00129658,81,11,3163-3177,2000-01-01,2000,10.1890/0012-9658(2000)081[3163:TGITSO]2.0.CO;2,36,Journal,ar,Article,100,5,5,20308,undefined,0,FALSE,267,"Bimodal patch occupancy frequency distributions regularly appear in studies of a variety of taxa at a variety of spatial scales. Metapopulation models associated with the core-satellite hypothesis and a strong rescue effect predict the occurrence of this bimodality. However, there have been numerous other explanations, both artifactual and biological, of bimodality in patch occupancy frequency distributions. One approach to a better understanding of the phenomenon is to conduct studies on a variety of taxa and spatial scales. Here we examine patterns of patch occupancy frequency distributions for plants, dung beetles, and birds at four spatial scales in sand forest and mixed woodland in Tembe Elephant Park and Sileza Nature Reserve in South Africa. We then examine the predictions of each alternative mechanism proposed to explain bimodality with respect to the patterns found in this study. The incidence of bimodality was high. Little evidence was found for any of the artifactual or nonmetapopulation-based explanations of bimodality. Although there were no between-taxon differences in the shape of occupancy distributions, there was a clear trend of decreasing frequency of bimodality with an increase in the size of the area examined. The general shape of range-size frequency distributions in combination with an area effect is suggested as a mechanism underlying this pattern. Metapopulation dynamics associated with a strong rescue effect could also not be excluded as a possible mechanism playing a role in generating the bimodality found at the patch scale.",Area effect | Bimodality | Community structure | Core-satellite hypothesis | Metapopulations | Range size | Rescue effect | South Africa,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0033749402,SCOPUS_ID:0033749402,2-s2.0-0033749402,Organic carbon supply and metabolism in a shallow groundwater ecosystem,Baker M.,Ecology,00129658,81,11,3133-3148,2000-01-01,2000,10.1890/0012-9658(2000)081[3133:OCSAMI]2.0.CO;2,181,Journal,ar,Article,100,3,3,20308,undefined,0,FALSE,268,"In groundwater ecosystems, in situ primary production is low, and metabolism depends on organic matter inputs from other regions of the catchment. Heterotrophic metabolism and biogeochemistry in the floodplain groundwater of a headwater catchment (Rio Calaveras, New Mexico, USA) were examined to address the following questions: (1) How do groundwater metabolism and biogeochemistry vary spatially and temporally? (2) What factors influence groundwater metabolism? (3) What is the energy source for groundwater metabolism? At Rio Calaveras, surface discharge and water table elevation increased at the onset of spring snowmelt. Groundwater biogeochemical changes in response to snowmelt included increases in dissolved oxygen and dissolved organic carbon (DOC) concentrations. Dissolved organic carbon concentration then decreased exponentially with time, suggesting that newly saturated floodplain sediments were a major source of DOC. Organic matter content in seasonally saturated sediments averaged 3% by mass, and ~0.05 mg C/g dry sediment was water soluble. Microorganisms from these sediments were able to consume an average of 45% of the leached DOC. These results show that snowmelt imports DOC to groundwater and that a substantial amount can be consumed by biota. These results may be important ecologically if the growth and abundance of groundwater organisms are limited by DOC availability. The influence on groundwater heterotrophic metabolism of DOC availability, inorganic nitrogen (N), inorganic phosphorus (P), temperature, and season were assessed using laboratory manipulations of aquifer sediments and seasonal measurements in field microcosms. Augmentation with DOC (10 mgC/L above background) nearly doubled respiration rate during base flow but did not influence respiration during snowmelt. In contrast, addition of N and P did not influence respiration at any time. Respiration rate during snowmelt was significantly higher than at base flow and was not influenced by any combination of DOC, N, P, or temperature. The hypothesis that groundwater metabolism is limited by DOC availability during base flow was supported. Hydrologic linkage between soils and groundwater represents a critical flux of DOC that supports metabolism in unconfined alluvial aquifers.",Aquatic-terrestrial interface | Dissolved organic carbon (DOC) | Groundwater | Hydrologic controls | Limitation of metabolism by DOC availability | Metabolism | Organic carbon cycling | Region of seasonal saturation (RoSS) | Seasonal variation | Shallow groundwater ecosystem | Snowmelt,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033749401,SCOPUS_ID:0033749401,2-s2.0-0033749401,Natural selection on seed-beetle egg size in nature and the laboratory: Variation among environments,Fox C.,Ecology,00129658,81,11,3029-3035,2000-01-01,2000,10.1890/0012-9658(2000)081[3029:NSOSBE]2.0.CO;2,69,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,269,"The size of eggs that evolves within a population will in theory reflect a balance between selection for large eggs and for increased fecundity. Theory also predicts that the intensity of selection for large eggs (via effects of egg size on progeny survival and growth) increases as environmental quality decreases. I took advantage of variation in seed quality among individuals within one population of a single tree species, Cercidium floridum, to (1) quantify variation in the magnitude of selection on seed beetle (Stator limbatus) egg size, and (2) test the hypothesis that the intensity of selection on egg size increases with decreasing host plant quality. The proportion of larvae that failed to penetrate the seed coat varied substantially among individual trees and was used as a measure of seed-coat resistance. The intensities of selection (i) on egg size also varied among trees. This measure i was positively correlated (among trees) with the resistance of seed coats to penetration by larvae of S. limbatus, indicating that that selection is greatest on trees upon which larval survivorship was lowest. This study thus demonstrates that the intensity of selection on egg size increases as larval environmental quality decreases.",Cercidium | Natural selection | Paloverde | Seed-coat resistance | Selection differentials | Selection intensity | Stator | Survivorship,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033749386,SCOPUS_ID:0033749386,2-s2.0-0033749386,Erratum: Biological-control herbivores may increase competitive ability of the noxious weed Centaurea maculosa (Ecology (1999) 80:4 (1196-1201)),Callaway R.,Ecology,00129658,81,11,3259,2000-01-01,2000,10.2307/177418,1,Journal,er,Erratum,100,3,3,20308,undefined,0,FALSE,270,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033749216,SCOPUS_ID:0033749216,2-s2.0-0033749216,Allochthonous organic carbon and phytoplankton/bacterioplankton production relationships in lakes,Jansson M.,Ecology,00129658,81,11,3250-3255,2000-01-01,2000,10.1890/0012-9658(2000)081[3250:AOCAPB]2.0.CO;2,248,Journal,ar,Article,100,4,4,20308,undefined,0,FALSE,271,"Humic lakes with high inputs of allochthonous dissolved organic carbon have a pelagic food chain that, to a large extent, is based on bacterioplankton energy mobilization from allochthonous organic carbon compounds. This is in contrast to clear lakes in which total pelagic production is based mainly on phytoplankton photosynthesis. The energy economy in humic lakes may be less efficient than in clear lakes, because it is likely that one more link is included in the food chain. Lake data from Scandinavia and North America demonstrate that shifts between food chains based on heterotrophic production and food chains based on primary production can take place at moderate increases or decreases in the concentration of dissolved organic carbon from allochthonous sources. Large variations in the loading of allochthonous organic carbon (e.g., due to climatic variations) may have considerable effects on the biostructure and productivity of lakes.",Allochthonous organic carbon | Bacterioplankton production | Clearwater and humic lakes | Phytoplankton production,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033749215,SCOPUS_ID:0033749215,2-s2.0-0033749215,Manipulation of female architecture in flowers reveals a narrow optimum for pollen deposition,Cresswell J.,Ecology,00129658,81,11,3244-3249,2000-01-01,2000,10.1890/0012-9658(2000)081[3244:MOFAIF]2.0.CO;2,65,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,272,"The invariability of animal-pollinated flowers relative to vegetative organs, such as leaves, suggests that these flowers may have been finely tuned for an optimum pollination performance. The evolutionary mechanism that could optimize and conserve a species' flower architecture is stabilizing selection, which occurs when intermediate phenotypes attain the highest fitness. Evidence for the operation of such a mechanism is rare in this context, however. Here, I report an experiment that used oil-seed rape (Brassica napus cv. Westar) as the basis of a model system in which the spatial disposition of flowers' sexual organs was manipulated in order to characterize the relationship between form and function. Specifically, individual flowers were manipulated by replacing a section of the style with a length of fine wire in order to produce flowers with pistils of various lengths. The pollination performance of these virgin, model flowers was then assessed by measuring the amount of pollen removed and deposited during a single bumblebee visit. There was no evidence that pollen removal was affected by pistil length. Variation in pistil length, however, was associated with a pronounced optimum in pollen deposition, which was attained by only a narrow range of pistil variants of intermediate length. These results suggest that stabilizing selection may maintain the architectural invariability of animal-pollinated flowers.","Bombus | Brassica | Bumblebees | Flower architecture, stabilizing selection | Formfunction relationship | Pistil length, optimum | Pollination performance | Stabilizing selection",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033749214,SCOPUS_ID:0033749214,2-s2.0-0033749214,Is space necessary? Interference competition and limits to biodiversity,Adler F.,Ecology,00129658,81,11,3226-3232,2000-01-01,2000,10.1890/0012-9658(2000)081[3226:ISNICA]2.0.CO;2,80,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,273,"A single trade-off between competitive ability and mortality has been shown to support an arbitrarily large number of species in models of interference competition in spatially structured populations. We show that this results not from spatial structure, but instead from the assumption that a small difference in mortality translates into a large difference in competitive ability. We present graphical criteria for recognizing functions that support one, two, or more species. High levels of coexistence in models of this form depend on a steep slope or a discontinuous second derivative of the function relating mortality to competitiveness. These criteria are identical to those in models of interference competition that lack explicit spatial structure.",Biodiversity | Coexistence | Interference competition | Spatial subdivision | Superinfection,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033749212,SCOPUS_ID:0033749212,2-s2.0-0033749212,Classification and regression trees: A powerful yet simple technique for ecological data analysis,De'Ath G.,Ecology,00129658,81,11,3178-3192,2000-01-01,2000,10.1890/0012-9658(2000)081[3178:CARTAP]2.0.CO;2,2373,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,274,"Classification and regression trees are ideally suited for the analysis of complex ecological data. For such data, we require flexible and robust analytical methods, which can deal with nonlinear relationships, high-order interactions, and missing values. Despite such difficulties, the methods should be simple to understand and give easily interpretable results. Trees explain variation of a single response variable by repeatedly splitting the data into more homogeneous groups, using combinations of explanatory variables that may be categorical and/or numeric. Each group is characterized by a typical value of the response variable, the number of observations in the group, and the values of the explanatory variables that define it. The tree is represented graphically, and this aids exploration and understanding. Trees can be used for interactive exploration and for description and prediction of patterns and processes. Advantages of trees include: (1) the flexibility to handle a broad range of response types, including numeric, categorical, ratings, and survival data; (2) invariance to monotonic transformations of the explanatory variables; (3) ease and robustness of construction; (4) ease of interpretation; and (5) the ability to handle missing values in both response and explanatory variables. Thus, trees complement or represent an alternative to many traditional statistical techniques, including multiple regression, analysis of variance, logistic regression, log-linear models, linear discriminant analysis, and survival models. We use classification and regression trees to analyze survey data from the Australian central Great Barrier Reef, comprising abundances of soft coral taxa (Cnidaria: Octocorallia) and physical and spatial environmental information. Regression tree analyses showed that dense aggregations, typically formed by three taxa, were restricted to distinct habitat types, each of which was defined by combinations of 3-4 environmental variables. The habitat definitions were consistent with known experimental findings on the nutrition of these taxa. When used separately, physical and spatial variables were similarly strong predictors of abundances and lost little in comparison with their joint use. The spatial variables are thus effective surrogates for the physical variables in this extensive reef complex, where information on the physical environment is often not available. Finally, we compare the use of regression trees and linear models for the analysis of these data and show how linear models fail to find patterns uncovered by the trees.",Analysis of variance | CART | Classification tree | Coral reef | Great Barrier Reef | Habitat characteristic | Octocorallia | Regression tree | Soft coral | Surrogate,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033749210,SCOPUS_ID:0033749210,2-s2.0-0033749210,Living on the edge of chaos: Population dynamics of fennoscandian voles,Turchin P.,Ecology,00129658,81,11,3099-3116,2000-01-01,2000,10.1890/0012-9658(2000)081[3099:LOTEOC]2.0.CO;2,120,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,275,"Although ecologists were among the first scientists to study the implications of chaotic dynamics, there is still no widely accepted example of chaos in a field population. If current developments in nonlinear dynamics are to be of relevance to population ecology, however, it is necessary to determine whether chaos occurs in nature. Here we bring together two lines of evidence suggesting that the dynamics of vole populations in northern Fennoscandia may be chaotic: nonlinear analysis of time-series data, and a model based on biological mechanisms. We review how a mechanistic population model can be used to produce short-term population forecasts, even when one of the species is not observed, and then use this benchmark of model accuracy to support our choice of a mechanistic population model for vole dynamics. By adjusting model parameters to optimize the forecasting accuracy on the vole time series, we can obtain parameter estimates for the model. In tests on simulated data, this new approach to parameter estimation for stochastic dynamic models yields parameter estimates such that the fitted model produces dynamics qualitatively and quantitatively similar to those observed. However, some parameters are poorly identified (i.e., many different parameter combinations yield nearly identical model dynamics). For the best-fit parameters, the model dynamics are characterized by quasi-chaotic behavior; the global Lyapunov exponent is very close to (and statistically undistinguishable from) zero, but the median local Lyapunov exponent is significantly positive. Our findings of recurrent short-term chaos suggest that vole dynamics in northern Fennoscandia are characterized by a blend of order and irregularity. The irregularity is the same type as would occur in a noisy chaotic system (i.e., exogenous noise amplification by sensitive dependence on initial conditions) but only occurs during specific portions of the oscillation.",Chaos | Lyapunov exponents | Nonlinear forecasting | Parameter estimation | Population dynamics | Quasi-chaos | Rodent | Time-series analysis | Voles,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033748040,SCOPUS_ID:0033748040,2-s2.0-0033748040,Empirical evidence for predator-prey source-sink dynamics,Amezcua A.,Ecology,00129658,81,11,3087-3098,2000-01-01,2000,10.1890/0012-9658(2000)081[3087:EEFPPS]2.0.CO;2,24,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,276,"Theory suggests that a source-sink structure for a prey species can promote the persistence of an otherwise nonpersisting predator-prey interaction. Using a heliozoan protist predator, Actinosphaerium nucleofilum, and a ciliated protozoan prey species, Tetrahymena pyriformis, we tested this prediction in laboratory microcosms. We created subdivided microcosms, each consisting of a 30-mL bottle containing predators and prey connected to a 30-mL bottle containing prey only. Prey dispersed freely through this connection, but predators did not disperse for hundreds of prey generations. The predators and prey in the subdivided microcosms persisted for over three times as long as they did in undivided 30-mL and 60-mL bottles. Our results suggest that prey rescue effects and spatial asynchrony in prey dynamics, characteristic metapopulation features, enhanced persistence in the subdivided microcosms. However, the details by which persistence was achieved closely resemble source-sink dynamics, not classic metapopulation dynamics. Evidence suggests that continuous prey immigration into predator-prey bottles from extinction-invulnerable prey-only bottles may have weakened the coupling between predator and prey dynamics and contributed to the increase in persistence. In showing that source-sink dynamics enhanced predator-prey persistence, our experiments support conclusions of metapopulation theory that point to the importance of immigration between spatially discrete populations.",Actinosphaerium nucleofilum | Metapopulation | Microcosm | Persistence | Predator-prey | Protozoa | Re fuge | Source-sink | Spatial population dynamics | Tetrahymena pyriformis,NA,NA
