@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,fund-sponsor,fund-acr
true,https://api.elsevier.com/content/abstract/scopus_id/0037392802,SCOPUS_ID:0037392802,2-s2.0-0037392802,Large-scale spatial dynamics of plants: A response to Freckleton &amp; Watkinson,Ehrlén J.,Journal of Ecology,00220477,91,2,316-320,2003-04-01,April 2003,10.1046/j.1365-2745.2003.00753.x,NA,55,Journal,re,Review,100,2,2,NA,29602,undefined,1,TRUE,all,All Open Access,74,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037392774,SCOPUS_ID:0037392774,2-s2.0-0037392774,Multiple pathways for woody plant establishment on floodplains at local to regional scales,Cooper D.,Journal of Ecology,00220477,91,2,182-196,2003-04-01,April 2003,10.1046/j.1365-2745.2003.00766.x,"1. The structure and functioning of riverine ecosystems is dependent upon regional setting and the interplay of hydrologic regime and geomorphologic processes. We used a retrospective analysis to study recruitment along broad, alluvial valley segments (parks) and canyon segments of the unregulated Yampa River and the regulated Green River in the upper Colorado River basin, USA. We precisely aged 811 individuals of Populus deltoides ssp. wislizenii (native) and Tamarix ramosissima (exotic) from 182 wooded patches and determined the elevation and character of the germination surface for each. We used logistic regression to relate recruitment events (presence or absence of cohort) to five flow and two weather parameters. 2. Woody plant establishment occurred via multiple pathways at patch, reach and segment scales. Recruitment occurred through establishment on (1) vertically accreting bars in the unregulated alluvial valley, (2) high alluvial floodplain surfaces during rare large flood events, (3) vertically accreting channel margin deposits in canyon pools and eddies, (4) vertically accreting intermittent/abandoned channels, (5) low elevation gravel bars and debris fans in canyons during multi-year droughts, and (6) bars and channels formed prior to flow regulation on the dammed river during controlled flood events. 3. The Yampa River's peak flow was rarely included in models estimating the likelihood that recruitment would occur in any year. Flow variability and the interannual pattern of flows, rather than individual large floods, control most establishment. 4. Regulation of the Green River flow since 1962 has had different effects on woody vegetation recruitment in canyons and valleys. The current regime mimics drought in a canyon setting, accelerating Tamarix invasion whereas in valleys the ongoing geomorphic adjustment of the channel, combined with reduced flow variability, has nearly eliminated Populus establishment. 5. A single year's flow or a particular pattern of flows over a sequence of years, whether natural or man-made, produces different recruitment opportunities in alluvial and canyon reaches, in diverse landforms within a particular river reach, and for Populus and Tamarix. The design of flows to restore riparian ecosystems must consider these multiple pathways and adjust the seasonal timing, magnitude and interannual frequency of flows to match the desired outcome.",140,Journal,ar,Article,100,3,3,Colorado | Dams | Floods | Green River | Populus | Regulated river | Riparian | Tamarix | Tree ageing | Unregulated river | Utah | Yampa River,29602,undefined,1,TRUE,all,All Open Access,75,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037392758,SCOPUS_ID:0037392758,2-s2.0-0037392758,The effects of spatial pattern of nutrient supply on the early stages of growth in plant populations,Day K.,Journal of Ecology,00220477,91,2,305-315,2003-04-01,April 2003,10.1046/j.1365-2745.2003.00763.x,"1. We report an experimental study of the effects of pattern of nutrient supply on the early stages of growth in populations of Cardamine hirsuta. Populations were grown with nutrients provided in one of four spatial patterns (three heterogeneous and one homogeneous). In the three heterogeneous treatments, nutrient-rich and nutrient-poor substrate patches of different sizes were set up in chequerboard patterns, with patches of each type accounting in total for half of the substrate, both by volume and area. All treatments provided the same total quantity of nutrients. 2. After 31 days of growth, populations in the heterogeneous treatments had produced significantly more root, shoot and total biomass than those in homogeneous conditions. The coefficient of variation in shoot sizes, and the variation in root biomass per unit of substrate, were also significantly greater in populations growing under heterogeneous conditions. In the heterogeneous treatments significantly more than 50% of the biomass was located in nutrient-rich patches, and this proportion increased significantly as patch size increased. 3. In heterogeneous treatments, yield of plant parts from nutrient-rich locations was significantly greater than that of plant parts in nutrient-poor locations. It was also significantly greater than that recovered from equivalent locations in the homogeneous treatment. 4. We conclude that the spatial configuration of nutrients significantly affects plant population yield, the spatial distribution of population biomass, and plant size hierarchy during the early stages of population growth, even when total nutrient supply is held constant. We predict that these early effects of heterogeneity will continue to have impacts, not only on size structure, but also on the spatial pattern of mortality and the overall level of mortality, at later stages of population growth.",59,Journal,ar,Article,100,3,3,Below/above-ground biomass ratio | Nutrient heterogeneity | Plant size variation | Population yield | Scale of heterogeneity,29602,undefined,1,TRUE,all,All Open Access,76,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037392757,SCOPUS_ID:0037392757,2-s2.0-0037392757,Fine-scale environmental variation and structure of understorey plant communities in two old-growth pine forests,Frelich L.E.,Journal of Ecology,00220477,91,2,283-293,2003-04-01,April 2003,10.1046/j.1365-2745.2003.00765.x,"1. Although it is well established that nitrogen and light play major roles in structuring plant communities across the landscape, it is not as clear how they structure communities within forest stands. Virtually nothing is known about within-stand structure of understorey communities of herbs and small shrubs in near-boreal forests. 2. We tested the hypothesis that fine-scale (5-20 m) variability in N and light structure forest-floor plant communities in two old-growth mixed Pinus resinosa and Pinus strobus forests in north-eastern Minnesota, USA. 3. In each forest, all trees > 1.4 m tall were mapped on a 0.75-1.0 ha area. A grid of subplots 5-10 m apart was established (total n = 147), and N mineralization (μg g-1 soil day-1), soil depth (cm), light (% canopy openness), and percentage cover of all herbs and small shrubs were measured on each subplot. 4. Cluster analysis showed that the dominant understorey species fall into three groups. Group 1 is unrelated to N and light, and is negatively associated with a midstorey of the small tree Acer rubrum and the most abundant tall shrub Corylus cornuta. Group 2 reaches maximum abundance in places (mostly gaps) with relatively high light, but is unrelated to within-stand variation in N availability. Group 3 consists of a single species, Aster macrophyllus, and reaches maximum abundance in areas with low N availability and low abundance of Corylus, but higher than average abundance of P. strobus and Betula papyrifera overstorey trees. 5. N and light have a moderate influence on understorey plant community structure. The plant species do arrange themselves along N and light gradients, but the gradients are likely to be too narrow to allow the degree of differentiation seen at the landscape level. Spatial patterning of the species groups is probably influenced by other factors, including disturbance history, chance and neighbourhood effects such as clonal reproduction.",50,Journal,ar,Article,100,3,3,Aster macrophyllus | Boreal forest | Light | Minnesota | Nitrogen | Understorey plant communities | White pine,29602,undefined,1,TRUE,all,All Open Access,77,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037391088,SCOPUS_ID:0037391088,2-s2.0-0037391088,Temporal heterogeneity of soil moisture in grassland and forest,James S.E.,Journal of Ecology,00220477,91,2,234-239,2003-04-01,April 2003,10.1046/j.1365-2745.2003.00758.x,"1. Differences between growth forms in the spatial heterogeneity of associated soil resources, such as water, are well-documented. We tested for differences in the temporal heterogeneity of soil moisture between natural grassland, shrubland and Populus tremuloides forest at the northern edge of the Great Plains. 2. Weekly measurements of soil moisture over a year, and daily measurements during a growing season, both showed significant interactions between habitat and time. Soils under grassland and shrubs were wettest at the start of the growing season but driest at the end. 3. The coefficient of variation of soil moisture content over time during the growing season was significantly higher in grassland than in forest. Similar results were found for whole-year measurements, and at two depths beneath the soil surface (10 and 30 cm). 4. We found little interception of rainfall in any vegetation type. The net effect of vegetation on soil moisture during a drying period, however, was significantly greater in grassland than in forest, suggesting that differences in the temporal heterogeneity of soil moisture content are related to resource uptake.",87,Journal,ar,Article,100,4,4,Evapotranspiration | Interception | Resource uptake | Shrubs | Trees,29602,undefined,1,TRUE,all,All Open Access,78,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037391030,SCOPUS_ID:0037391030,2-s2.0-0037391030,Smyrnium olusatrum L.,Randall R.E.,Journal of Ecology,00220477,91,2,325-340,2003-04-01,April 2003,10.1046/j.1365-2745.2003.00761.x,NA,14,Journal,re,Review,100,1,1,NA,29602,AFOSR-86-0263,1,TRUE,all,All Open Access,79,Office of Naval Research,ONR
true,https://api.elsevier.com/content/abstract/scopus_id/0037330071,SCOPUS_ID:0037330071,2-s2.0-0037330071,Differences in performance between genotypes of Fragaria chiloensis with different degrees of resource sharing,Alpert P.,Journal of Ecology,00220477,91,1,27-35,2003-02-01,February 2003,10.1046/j.1365-2745.2003.00737.x,"1. The ability to transfer resources between separately rooted ramets through connecting stems or roots can increase the performance of clonal plants in heterogeneous environments, However, the degree to which connected ramets share resources differs between and within clonal species. This may be because a higher potential for resource sharing is selected for in more heterogeneous habitats. To test this, it was hypothesized that: (i) genotypes with a relatively high potential for resource sharing will accumulate more biomass in a highly heterogeneous environment than genotypes of the same species with a relatively low potential for resource sharing; (ii) disconnecting ramets to prevent sharing will eliminate this difference between genotypes; and (iii) there will be no relationship between potential for resource sharing and accumulation of biomass in a homogeneous environment. 2. Pairs of connected and disconnected ramets of three genotypes of the stoloniferous herb Fragaria chiloensis that had previously been shown to differ in potential for carbon sharing were grown in two environments in a glasshouse. In the heterogeneous environment, which was designed to mimic a natural pattern of resource heterogeneity encountered by F. chiloensis, one of the ramets in each pair was given lower light and higher nitrogen than the other. In the homogeneous environment, both ramets in each pair were given the same resource levels. 3. In the heterogeneous environment, the genotypes with the highest and the intermediate levels of resource sharing accumulated significantly more biomass than the genotype with the lowest level of sharing. Disconnecting ramets to prevent resource sharing eliminated these differences between genotypes, suggesting that the differences in biomass between the genotypes when grown in this environment were specifically due to differences in resource sharing. The net effect of ramet connection on biomass, measured as the difference between biomass of connected and disconnected ramets, was consistently higher in genotypes with a higher potential for resource sharing. In the homogeneous environment, the different genotypes performed similarly whether ramets were connected or not, and there was no net effect of connection on performance in any genotype. Although only three genotypes were tested in only two environments, these results were generally consistent with the hypotheses, and suggest that resource sharing in clonal plants may represent an adaptation to resource patchiness. 4. A second characteristic that is found in clonal but not in non-clonal plants is 'division of labour', the tendency for ramets to specialize to acquire resources that are locally abundant but scarce for ramets to which they are connected. Genotypes did not differ in their potential for division of labour between ramets, as measured by the effect of connection on allocation to roots in the heterogeneous environment. This suggests that potential for resource sharing may not be strongly associated with potential for division of labour in F. chiloensis.",71,Journal,ar,Article,100,3,3,Clonal plant | Genetic differentiation | Light and nitrogen availability | Physiological integration | Resource patchiness,29602,undefined,1,TRUE,all,All Open Access,80,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037329903,SCOPUS_ID:0037329903,2-s2.0-0037329903,Impatiens noli-tangere L.,Hatcher P.,Journal of Ecology,00220477,91,1,147-167,2003-02-01,February 2003,10.1046/j.1365-2745.2003.00741.x,NA,24,Journal,re,Review,100,1,1,NA,29602,undefined,0,FALSE,NA,NA,81,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037329498,SCOPUS_ID:0037329498,2-s2.0-0037329498,Do ants feed plants? A <sup>15</sup>N labelling study of nitrogen fluxes from ants to plants in the mutualism of Pheidole and Piper,Fischer R.,Journal of Ecology,00220477,91,1,126-134,2003-02-01,February 2003,10.1046/j.1365-2745.2003.00747.x,"1. Nutrient fluxes play a significant role in the interaction of myrmecophytic plants and their symbiotic ants. There is a clear flux from plants to ants via nectar or food bodies but nutrient fluxes from ants to plants are less obvious. 2. We report on a nitrogen flux from ants to plants in the association between Pheidole bicornis (Formicidae-Myrmicinae) and two myrmecophytic Piper species (P. fimbriulatum and P. obliquum, Piperaceae). Pulse experiments were performed by feeding ants with 15N-labelled glycine supplied in sucrose solution. Workers passed ingested label on to other ants and the brood by trophallaxis. 3. The distribution of label within the colony showed highest incorporation rates in larvae and in the working caste, while the reproductive caste received only a small amount of the 15N-labelled food. 4. Nutrient transfer from ants to plants occurred remarkably fast. Within 6 days, up to 25% of the nitrogen ingested by the ants was incorporated by the plants. 5. However, ant distribution within P. fimbriulatum plants did not correlate with the intra-plant uptake pattern of 15N, and ant-mediated nitrogen uptake by myrmecophytic P. fimbriulatum accounted for less than 1% of the plants' above-ground nitrogen demand.",53,Journal,ar,Article,100,4,4,Ant-plant interaction | Myrmecophytism | Nutrient provisioning | Stable isotope | Trophallaxis,29602,undefined,1,TRUE,all,All Open Access,82,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037329497,SCOPUS_ID:0037329497,2-s2.0-0037329497,Year-to-year variation in plant competition in a mountain grassland,Herben T.,Journal of Ecology,00220477,91,1,103-113,2003-02-01,February 2003,10.1046/j.1365-2745.2003.00746.x,"1. We used a series of removal experiments to examine how species response to competition and climatic differences varied in three different years. We tested the interaction between removal of the dominant grass species, Festuca rubra, and year-to-year environmental variation in a mown mountain grassland. 2. In each year, we quantified shoot frequency and above-ground biomass of all remaining plant species. Above-ground responses were tested both by analysis of covariance and by redundancy analysis with randomization tests of changes in total species composition. 3. Analysis of above-ground biomass data showed that other species compensated for the removal of F. rubra biomass within 2 years and that the response in total biomass of the community did not differ among years in which the experiment was started. 4. Multivariate tests showed that species composition changed as a result of the removal; grass biomass and frequency increased more than that of dicotyledons. However, response of species composition to removal of F. rubra was significantly different between onset years. Specific conditions in individual years thus affect the competitive ability of individual species in a non-additive way. 5. Our results indicate that the year-to-year variation at the site has the potential to affect species coexistence and richness. As a consequence, year-to-year variation of climatic parameters may be an important driving factor in community dynamics and should be taken into account in studies of ecosystem response to climate.",34,Journal,ar,Article,100,5,5,Competition | Environment-competition interaction | Festuca rubra | Growth forms | Randomization tests | Redundancy analysis | Removal experiment | Temporal heterogeneity | Year-to-year variation,29602,undefined,0,FALSE,all,All Open Access,83,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037329269,SCOPUS_ID:0037329269,2-s2.0-0037329269,"Spatial and temporal variations in mortality of the biennial plant, Lysimachia rubida: Effects of intraspecific competition and environmental heterogeneity",Suzuki R.O.,Journal of Ecology,00220477,91,1,114-125,2003-02-01,February 2003,10.1046/j.1365-2745.2003.00745.x,"1. We studied mortality, growth and spatial distribution of individuals of Lysimachia rubida to elucidate causes and consequences of temporal and spatial variations in mortality. This short-lived monocarpic biennial grows in open dry habitats on rocky coastal cliffs of the subtropical Bonin (Ogasawara) Islands, Japan. 2. All individuals of two successive cohorts that appeared in a 8 × 8-m quadrat were mapped, and their fate and size were recorded at 2-3 month intervals from March 1998 to July 2000. We analysed spatial and temporal changes in the relative importance of plant size, local densities of neighbouring plants and ground surface conditions to determine plant mortality. We also examined spatially non-random mortality and its spatial scales. 3. Patchy seed dispersal from scattered mother plants resulted in a clumped distribution of seedlings. During the growth cycle of L. rubida, we recognized two growth stages that differed in the relative importance of the factors affecting plant mortality. 4. At the earlier growth stage, after germination in March until July, mortality was caused mainly by local density. Smaller plants within areas of high local densities were more likely to die. The spatial patterns of surviving and dead plants tended to be regular and aggregated, respectively, in comparison with those expected from random mortality. The spatial scale of aggregation of the dead plants was 5-25 cm, corresponding to the distance of direct interactions between neighbours. 5. At the later growth stages, in October until May of the following year, mortality was affected mainly by ground surface conditions. Both surviving and dead plants were spatially aggregated at spatial scales of 20-100 cm. Plants tended to survive in microhabitats of smaller gravel, which had a greater water-holding capacity. 6. This study also showed the consequence of spatial variations in mortality on population structures of L. rubida. Patchy seed dispersal and subsequent temporal and spatial variations in mortality are likely to contribute to the scattered distribution of L. rubida individuals observed at the study site.",33,Journal,ar,Article,100,3,3,Density-dependent mortality | Density-independent mortality | Ground surface conditions | Growth stage | Spatial scale of mortality,29602,undefined,1,TRUE,all,All Open Access,84,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037327532,SCOPUS_ID:0037327532,2-s2.0-0037327532,Growth and mortality in high and low light: Trends among 15 shade-tolerant tropical rain forest tree species,Bloor J.,Journal of Ecology,00220477,91,1,77-85,2003-02-01,February 2003,10.1046/j.1365-2745.2003.00743.x,"1. Past work on tropical rain forest tree seedlings has been dominated by contrasts between strongly light-demanding and strongly shade-tolerant species. We examined patterns of growth and mortality among shade-tolerant tree seedlings in response to light, and investigated the morphological and physiological correlates of high seedling growth and survival rates across species. 2. Seedlings of 15 tree species from Australian tropical lowland forest were grown for up to 1 year in neutral-density shadehouses at three light levels (10%, 0.8% and 0.2% full daylight). All species showed negligible mortality in the 10% and 0.8% shadehouses, but survival was significantly reduced in 0.2% daylight. 3. Seedling survival rate in 0.2% daylight showed no significant relationship with either the dry mass of seed reserves (embryo plus endosperm), or relative growth rates in dry mass (RGRM) in 0.8% and 10% light. 4. The RGRM values in 0.8% and 10% daylight were strongly positively correlated, and showed a strong negative correlation with the dry mass of seed reserves. Interspecific variation in low-light RGRM was driven by unit leaf rate (rate of accumulation of dry mass per unit area of leaf), whereas interspecific variation in high-light RGRM was most closely correlated with leaf area ratio (leaf area per total plant dry mass). 5. Variation in seedling characters in response to light may have important implications for the coexistence of shade-tolerant tropical tree species.",100,Journal,ar,Article,100,2,2,Australia | Relative growth rate | Trade-off | Tree seedlings | Tropical rain forest,29602,undefined,1,TRUE,all,All Open Access,85,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037327037,SCOPUS_ID:0037327037,2-s2.0-0037327037,Extreme flooding events on the Rhine and the survival and distribution of riparian plant species,Vervuren P.,Journal of Ecology,00220477,91,1,135-146,2003-02-01,February 2003,10.1046/j.1365-2745.2003.00749.x,"1. Summer floods whose severity is affected by flooding duration, submergence depth and underwater light availability, have a large impact on the zonation of riparian plant species. 2. We analysed the range and variability of these flooding components in the River Rhine and quantified their effects on the ability of Arrhenatherum elatius, Achillea millefolium, Rumex acetosa and Rumex crispus, to survive periods of submergence under experimental conditions. 3. Survival characteristics were used to model species' lower distribution boundaries for extreme and average floods and were compared with the current field distribution. Different light conditions were simulated by implementing three scenarios of suspended load. 4. Extreme deep Rhine floods are characterized by very low median light transmission levels (i.e. below 0.5%). The largest survival responses in the experiment were observed at such low levels (0.4-3.5 μmol m-2 s-1). Strong effects of light were found in R. crispus and A. millefolium, but responses were weaker in A. elatius and R. acetosa. Submergence depth also affected survival, but not as strongly as light. 5. For the flood intolerant species (A. millefolium and A. elatius) the average flood was predicted to have little effect on field distributions under normal light conditions. However, their actual field distributions in 2000 corresponded to the predicted lower boundaries in the extreme years. This suggests that extreme years determine the distributions of these species for many years. The suspended load scenarios significantly modified the predicted lower boundaries in both extreme and average years, implying that plant lower distribution limits may be significantly shifted upwards or downwards depending on the suspended load of the river system. 6. The predicted lower boundaries of the intermediately tolerant R. acetosa and the highly tolerant R. crispus for both extreme and average years were below the actual field distribution in 2000. This suggests that their current distribution is only partly influenced by major flood disturbances and that other factors, either proximate or historical, may play a prominent role.",203,Journal,ar,Article,100,3,3,Disturbance | Flooding regime | Floodplain zonation | Light attenuation | Submergence | Survival | Suspended load,29602,undefined,1,TRUE,all,All Open Access,86,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037327036,SCOPUS_ID:0037327036,2-s2.0-0037327036,Integrating lateral expansion into models of peatland development in temperate New England,Anderson R.,Journal of Ecology,00220477,91,1,68-76,2003-02-01,February 2003,10.1046/j.1365-2745.2003.00740.x,"1. As peatlands form they create a temporal archive of community development, allowing the reconstruction of vegetation dynamics through the analysis of sediments and the development of detailed chronologies of successional change. Peatland formation occurs through two mechanisms: (i) terrestrialization, when a water body fills with sediments and peat; and (ii) paludification, the conversion of dry land to peatland. In temperate regions, where high summer temperatures may limit peat accumulation, general models of peatland development suggest that allogenic factors such as climate change control peatland development and that terrestrialization is the primary mechanism of formation. 2. This study evaluates this widely accepted model by comparing the developmental histories of three peatlands within the same climate region in New England in order to: (i) describe the development and timing of successional events among peatlands; (ii) document the roles of paludification and terrestrialization as developmental mechanisms; and (iii) evaluate the importance of climate change vs. autogenic factors in peatland development in this temperate region. 3. Basin morphometry, sediment stratigraphies, and chronologies of community change determined through radiocarbon dating indicate that peatland development at each site involved terrestrialization followed by paludification, with no apparent influence of broad-scale climate change on the timing of these processes. Paludification was consistently initiated coincident with the consolidation of a shrub mat across each lake-basin, and was controlled in extent and rate by the topography of the adjoining uplands. The timing of stratigraphic changes varied among sites, suggesting that autogenic factors associated with the accumulation of peat rather than regional climate change controlled development. These results provide the foundation for a model of temperate peatland development driven by autogenic factors and caution against the use of temperate peatland development as a proxy for climatic reconstruction.",45,Journal,ar,Article,100,3,3,Allogenic control | Autogenic control | Climate | New England | Paludification | Peatland | Stratigraphy | Terrestrialization,29602,undefined,0,FALSE,NA,NA,87,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037326905,SCOPUS_ID:0037326905,2-s2.0-0037326905,"The interacting effects of genetic variation, habitat quality and population size on performance of Succisa pratensis",Vergeer P.,Journal of Ecology,00220477,91,1,18-26,2003-02-01,February 2003,10.1046/j.1365-2745.2003.00736.x,"1. We studied the performance of 17 Dutch populations of the perennial Succisa pratensis, in relation to population size, genetic variation and habitat quality. We used a path-analytical model to analyse the possible relationships between these variables and performance. 2. Plants in smaller populations produced fewer seeds per flower head. Their seeds had lower germination rates and higher seedling mortality, and more seeds were dormant or non-viable. 3. Population size was also correlated with genetic measures. Small populations had higher inbreeding coefficients than large populations and observed heterozygosity was positively correlated with population size. The mean genetic diversity (expected heterozygosity) was relatively high (Hexp = 0.42), but not correlated with population size. 4. Less eutrophic habitats appeared to support larger populations. High concentrations of NH4 and NO3 in the soil were significantly negatively correlated with population size. 5. Path-analysis showed that Succisa pratensis is vulnerable to habitat deterioration (eutrophication). Population size was strongly influenced by habitat quality. Reduced performance, however, was better explained by direct genetic effects and by habitat deterioration rather than by effects of population size per se. Both habitat quality and genetic effects are thus important for population persistence, even in the short term. The results suggest that there will be a continuing decline of the small populations, due to deteriorating habitat conditions, decreased genetic variation and a reduced reproductive capacity.",161,Journal,ar,Article,100,4,4,Conservation biology | Fitness | Inbreeding | Path analysis | Small populations,29602,undefined,0,FALSE,NA,NA,88,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037324483,SCOPUS_ID:0037324483,2-s2.0-0037324483,Overlapping resource use in three Great Basin species: Implications for community invasibility and vegetation dynamics,Booth M.S.,Journal of Ecology,00220477,91,1,36-48,2003-02-01,February 2003,10.1046/j.1365-2745.2003.00739.x,"1. In the Great Basin of the western United States of America, the invasive annual grass Bromus tectorum has extensively replaced native shrub and bunchgrass communities, but the native bunchgrass Elymus elymoides has been reported to suppress Bromus. Curlew Valley, a site in Northern Utah, provides a model community to test the effects of particular species on invasion by examining competitive relationships among Elymus, Bromus and the native shrub Artemisia tridentata. 2. The site contains Bromus/Elymus, Elymus/Artemisia and monodominant Elymus stands. Transect data indicate that Elymus suppresses Bromus disproportionately relative to its above-ground cover. Artemisia seedlings recruit in Elymus stands but rarely in the presence of Bromus. This relationship might be explained by competition between the two grasses involving a different resource or occurring in a different season to that between each grass and Artemisia. 3. Time reflectometry data collected in monodominant patches indicated that in spring, soil moisture use by Bromus is rapid, whereas depletion under Elymus and Artemisia is more moderate. Artemisia seedlings may therefore encounter a similar moisture environment in monodominant or mixed perennial stands. However, efficient autumn soil moisture use by Elymus may help suppress Bromus. 4. In competition plots, target Artemisia grown with Bromus were stunted relative to those grown with Elymus, despite equivalent above-ground biomass of the two grasses. Competition for nitrogen in spring and autumn, assessed with 15N tracer, appears to be secondary to moisture availability in determining competitive outcomes. 5. Elymus physiology and function appear to play an important role in determining the composition of communities in Curlew Valley, by maintaining zones free of Bromus where Artemisia can recruit.",155,Journal,ar,Article,100,3,3,15 N tracer | Artemisia tridentata | Bromus tectorum | Cheatgrass | Elymus elymoides | Great Basin | N uptake | Resource competition | Semiarid | Sitanion hystrix | Squirreltail | Time domain reflectometry,29602,undefined,0,FALSE,NA,NA,89,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037324432,SCOPUS_ID:0037324432,2-s2.0-0037324432,Hydrological studies on blanket peat: The significance of the acrotelm-catotelm model,Holden J.,Journal of Ecology,00220477,91,1,86-102,2003-02-01,February 2003,10.1046/j.1365-2745.2003.00748.x,"1. Runoff production in blanket peat catchments of the northern Pennine hills, UK was measured through monitoring and experimentation at the plot, hillslope and catchment scale. Water flow from soil pipes was measured in one of the study catchments and overland flow, throughflow and water table were measured in runoff plots; rainfall simulation and tension-infiltrometry provided information on infiltration characteristics of the peat. 2. Saturation-excess overland flow was found to dominate the flashy flow regime; acrotelm stormflow, subsurface pipeflow and macropore flow were also found to be important components of the ecohydrological system. 3. Surface cover, topography and preferential flowpaths were found to be important factors in controlling infiltration and runoff production. 4. Streamflow generation processes that are consistent with the acrotelm-catotelm model are shown to occur in blanket peat with and without Sphagnum cover, but in one of the catchments studied an estimated 10% of the discharge bypassed this route and discharged via pipes. 5. The spatial and temporal variation in hillslope-scale runoff production was demonstrated in the study catchments. This variability in runoff production will be important for hydroecological understanding in peatlands but is often neglected because of over-simplification of processes provided by the traditional two-dimensional acrotelm-catotelm model.",145,Journal,ar,Article,100,2,2,Bog | Diplotelmic model | Ecohydrology | Hillsope hydrology | Macropores | Mire | Peat hydrology | Soil pipes | Wetlands,29602,undefined,1,TRUE,all,All Open Access,90,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0037324384,SCOPUS_ID:0037324384,2-s2.0-0037324384,Are trade-offs in allocation pattern and root morphology related to species abundance? A congeneric comparison between rare and common species in the south-western Australian flora,Poot P.,Journal of Ecology,00220477,91,1,58-67,2003-02-01,February 2003,10.1046/j.1365-2745.2003.00738.x,"1. Many narrowly endemic species are restricted to distinctive edaphic environments. The adaptations that make these species successful in their restricted habitat may incur a cost, and decrease their success in more common habitats. We compared growth, biomass allocation and root morphology of two narrowly endemic Hakea species (Proteaceae) of Mediterranean south-western Australia with those of five more widespread congeners, in a glasshouse study. The rare Hakea species occur in endangered winter-wet shrublands that grow on skeletal (0-20 cm deep) soils overlying massive ironstone rock, whereas their common congeners occur nearby on deeper wetland and non-wetland soils. 2. The ironstone endemics differed consistently from their widespread congeners in some important root characteristics. During early development they allocated relatively more biomass to their roots, and had a higher specific root length due to a lower average root diameter and a lower root mass density. Therefore, when compared at the same plant mass, the ironstone endemics had a considerably greater total root length. 3. The ironstone endemics also favoured root growth in deeper layers of the substrate: they invested up to 64% of their root mass in the bottom 10 cm of 40-cm-deep pots, vs. 35% for common species. Only in the ironstone endemics did the extension of the main root axis continue at the same rate after reaching the bottom of the pot. 4. We suggest that the observed differences are the consequence of evolutionary tradeoffs, and represent specializations of the endemic species to increase the chances of getting access to water before the onset of severe summer drought in these habitats. However, while adaptive in a shallow-soil habitat, these traits may reduce success on deeper soils by compromising both below-ground and above-ground competitive abilities.",62,Journal,ar,Article,100,2,2,Biomass allocation | Endemic | Hakea | Ironstone community | Root morphology | Shallow soils | Specialization | Trade-off,29602,undefined,1,TRUE,all,All Open Access,91,NA,NA
