@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:doi,dc:description,authkeywords,fund-sponsor,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0030621376,SCOPUS_ID:0030621376,2-s2.0-0030621376,Mobile parasitoids may restrict the spatial spread of an insect outbreak,Brodmann P.A.,Journal of Animal Ecology,00218790,66,1,65-72,1997-01-01,January 1997,56,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,49,10.2307/5965,"1. The western tussock moth Orgyia vetusta, a defoliator with flightless adult females, forms localized outbreaks within larger areas of its habitat. These outbreaks may persist for several (> 10) years with little tendency to spread. 2. According to reaction-diffusion models, spatial patterns in population density may arise from the interaction between a mobile predator and a less-mobile prey. This occurs because predators 'spill over' around the edges of prey populations, creating zones in which ratios of predators to prey are elevated. 3. To test this 'predator diffusion' hypothesis for tussock moths, we placed their eggs and lavae along a 500-m transect leading away from the edge of a tussock moth outbreak, through suitable but sparsely occupied habitat. We measured attack rates by a wasp egg parasitoid and four species of tachinid fly larval-to-pupal parasitoids on these experimental immature moths. 4. As predicted, rates of parasitism were elevated in the zone surrounding the outbreak. For some parasitoid species, the relationship between parasitism and distance from the outbreak was linear; for others it was parabolic. 5. These results are compatible with several explanations, including the predator diffusion hypothesis. Whatever the mechanism, the results suggest that parasitism restricts the spatial distribution and therefore tile global abundance of the host insect in this system.",diffusion | dispersal | parasitoids | population dynamics | spatial pattern,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030621375,SCOPUS_ID:0030621375,2-s2.0-0030621375,Local and regional species richness in North American lacustrine fish,Griffiths D.,Journal of Animal Ecology,00218790,66,1,49-56,1997-01-01,January 1997,76,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,50,10.2307/5963,"1. Species area and local regional species richness patterns in lacustrine fish in North America were investigated by reduced major axis regression, using a database of 651 lakes. 2. Small lakes (area < 1.5 km2) had steeper species area slopes than large lakes. In one area open water species declined in frequency in small lakes, suggesting that within-lake habitat diversity is partly responsible for the species area slope. Local lake characteristics (area, mean depth and altitude) explained only about one-third of the variation in species numbers. 3. Species-area slopes were not significantly different across regions but there were considerable differences between regions in local richness for standardized lake sizes. Local richness was linearly related to regional richness when the regional pool consisted only of native species. 4. Pseudosaturation, the detection of curvilinearity when the true relation is linear, was found when introduced species were included in the regional species pool. Introduced species tend to have more localized distributions than native species, and their inclusion over-estimated regional pool sizes but had little effect on local richness estimates. Additionally, undersampling of small species, coupled with an increase in the relative importance of small species in southern regions, led to pseudosaturation by underestimating local richness in species-rich regions. 5. Turnover diversity was not correlated with regional pool size. However, comparison of three eastern regions showed that the percentage of the region occupied per species was less in the more speciose, southern regions, consistent with increased turnover diversity and pseudosaturation. 6. These results support the notion that regional-scale processes play a major role in determining the number of species in North American lacustrine fish communities.",proportional sampling hypothesis | pseudosaturation | species area curves | turnover diversity,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030621374,SCOPUS_ID:0030621374,2-s2.0-0030621374,Density dependence in fluctuating grey-sided vole populations,Saitoh T.,Journal of Animal Ecology,00218790,66,1,14-24,1997-01-01,January 1997,77,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,51,10.2307/5960,"1. The presence of direct and delayed (1 year) density dependence in fluctuating grey-sided vole populations (Clethrionomys rufocanus) in Hokkaido, Japan, were tested using 90 time series spanning 31 years (1962-92). 2. The autocorrelation test of Bulmer, the randomization test of Pollard, Lakhani and Rothery, and the bootstrap test of Dennis and Taper using two different models (Ricker and Gompertz) detected direct density dependence in most of the time series (90-0 100%) at the 5% level (one-tailed test). 3. Plotting population growth rates as functions of abundance suggested that the Gompertz model is more appropriate than the Ricker model for the studied populations. The tests for direct density dependence using the Gompertz model also rejected the null hypothesis of density-independent growth more frequently than the tests using the Ricker model. 4. We extended the randomization and the bootstrap methods to investigate delayed density dependence by using partial correlation and partial regression, respectively. The extended tests detected delayed density dependence in 8-15 time series (8.9%- 16.7%) at the 5% level (two-tailed test). 5. The high incidence of direct density dependence and the low, but significant, incidence of delayed density dependence in these vole populations are discussed. Delayed maturation at high densities by social interference and a rich generalist fauna are thought to represent plausible mechanisms generating direct density dependence. As a candidate mechanism for delayed density dependence, specialist predator and climate conditions (affecting the exposure to predators) are discussed.",Clethrionomys rufocanus | direct and delayed density dependence | Gompertz model | population dynamics | Ricker model,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030621373,SCOPUS_ID:0030621373,2-s2.0-0030621373,Apparent competition between two aphid species,Müller C.,Journal of Animal Ecology,00218790,66,1,57-64,1997-01-01,January 1997,123,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,52,10.2307/5964,"1. The population dynamics of colonies of nettle aphids (Microlophium carnosum Buckton) were studied on potted nettle plants placed beside plots of grass on some of which outbreaks of grass aphids (Rhopalosiphum padi L.) had been induced by fertilizer application. 2. Nettle aphid colonies adjacent to grass aphid concentration suffered an earlier population decline, and produced fewer alate dispersers, than control colonies. 3. The reduced performance of nettle aphids in the vicinity of grass aphid was due to increased predation by Coccinellidae, attracted into the area by the large concentrations of grass aphids. The indirect interaction between the two species of aphids is an example of apparent competition. 4. Because predators pre-emptively exploited nettle aphids on plants in the grass aphid treatment, the numbers of nettle aphids attacked by parasitoid wasps was greatly reduced in these sites compared to the controls.",aphids | apparent competition | Coccinellidae | indirect effects | population dynamics,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030621372,SCOPUS_ID:0030621372,2-s2.0-0030621372,The roles of active predator choice and prey vulnerability in determining the diet of predatory stonefly (Plecoptera) nymphs,Tikkanen P.,Journal of Animal Ecology,00218790,66,1,36-48,1997-01-01,January 1997,34,Journal,ar,Article,100,4,4,29544,undefined,0,FALSE,53,10.2307/5962,"1. Prey preference is determined by active predator choice and by the relative vulnerability of prey taxa. In this study, we addressed the mechanisms of prey preference in the perlodid stonefly Diura bicaudata. 2. Components of the predator prey interaction between the stonefly and its prey were quantified in laboratory observations. These data were compared to prey selection in preference trials and to gut contents of field-collected stoneflies. Experiments were conducted in spring (May) and in autumn (September), using prey taxa commonly available in each season. 3. In the September trials, Diura exhibited positive selection for black fly larvae, whereas Heptagenia, Ephemerella and large Baetis mayflies were avoided. Encounter rates did not affect preference: these were highest for heptageniids and lowest for black flies. Once contacted, black flies were practically always attacked with a high capture probability. Attack propensity and capture success were very low for all other prey types, including Baetis mayflies. 4. In May, female Diura avoided Ephemerella mayflies and Asellus isopods, but showed a positive, albeit non-significant, preference for Nemoura stoneflies. Males did not select any of the prey types. Again, encounter rate was the least important determinant of preference: nemourid stoneflies were encountered less frequently than other prey, especially by female Diura. Females attacked Asellus more frequently than other prey types. Baetis was not a preferred prey for either of the sexes. 5. Our results show that D. bicaudata prefers sedentary or slowly moving prey types. Preference was determined both by active predator choice and differential prey vulnerability. We suggest that although mobile prey such as Baetis are encountered frequently, they are difficult to capture, and are thus relatively safe from stonefly predation when sedentary prey are also available. 6. Microhabitat overlap between predator and prey may determine encounter rates in the field, but this may not translate into prey preferences. Prey with efficient antipredatory behaviours can risk predator encounters, whereas prey with less efficient escape mechanisms may have to select microhabitats avoided by the predator. It is thus essential that laboratory systems incorporate at least some of the structural complexity of natural streams. However, even relatively simple laboratory systems may provide the complexity needed, as long as they contain prey refuges.",Diura bicaudata | predatory stoneflies | prey preference | prey vulnerability | streams,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030620948,SCOPUS_ID:0030620948,2-s2.0-0030620948,Effects of individual habitat selection in a heterogeneous environment on fish cohort survivorship: A modelling analysis,Tyler J.A.,Journal of Animal Ecology,00218790,66,1,122-136,1997-01-01,January 1997,27,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,54,10.2307/5970,"1. This work investigates how cohort survivorship predictions are affected by the rides used for moving individuals between habitats in a variety of prey and predator environments. 2. We present an individual-based simulation model of the survival of a juvenile, planktivorous fish cohort over the growing season in a spatially explicit environment. The model represents the environment as a 10 x 10 grid of cells (habitats) that can vary in food density and predator number. 3. Juvenile fish begin with identical characteristics, then grow, move between cells. and die based on their individual experiences. Juveniles use one of four moving-between-cell (cell-departure) rules: random, maximize growth, minimize mortality risk, and minimize the ratio of mortality risk to growth. The model includes size-dependent rules for juvenile consumption, encounters between juveniles and predators, and juvenile death. Predators have three different distributions: uncorrelated, correlated with zooplankton, and correlated with juveniles. 4. Three simulation experiments were conducted to address how cohort survivorship is affected by the environment's spatial heterogeneity, the cell-departure rule of juveniles, and tire initial cohort number (Experiment 1); which cell-departure rule individual juveniles should use (Experiment 2): and how survivorship predictions differ between this explicit, spatially heterogeneous model and a similar, spatially homogeneous model (Experiment 3). 5. Experiment 1 showed that predator distribution, juvenile number, zooplankton density and cell-departure rule had important effects on cohort survivorship. Experiment 2 showed that no single cell-departure rule was consistently the evolutionarily stable strategy (ESS), and that survivorship of cohorts using the ESS cell-departure rule(s) was lower than that of cohorts using the cell-departure rule with tile highest single-year survivorship. Experiment 3 showed that density effects on juvenile survivorship can be much greater in a spatially explicit model, with individuals using fitness-based cell-departure rules than in an analogous, spatially homogeneous model. 6. The results of this work indicate that the cell-departure rule used by individuals can have fill important effect on cohort survivorship. In addition, none of the state- and time-independent cell-departure rules investigated was an ESS, suggesting that such static rules may not be an appropriate mechanism for modelling individual habitat selection in a dynamic environment.",computer simulation | density-dependent survivorship | ESS | habitat selection | individual-based model | spatial covariance,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030620118,SCOPUS_ID:0030620118,2-s2.0-0030620118,"Flight costs, flight range and the stopover ecology of migrating birds",Weber T.,Journal of Animal Ecology,00218790,66,3,297-306,1997-01-01,1997,60,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,55,10.2307/5976,"1. Flight range equations are a central component in the analysis of avian migration strategies. These equations relate the distance that can be covered to the fuel load that the birds carry. Models of stopover decisions deal with the question of how birds should react to variations in fuel deposition rates. Time-minimization models generally predict an increasing relationship between departure fuel load and fuel deposition rate. 2. We show that quantitative details of predictions derived from optimality models depend critically on the flight range equation that is used. We use two classes of flight range equations: one class is based on theoretical assumptions of aerodynamics; the other is based on empirical measurements of metabolism during flight. 3. Most empirically derived equations can be written as Y(x) = c[1 (1 + x)-2], where 0 < ζ < 1, and c is a constant that includes morphological traits and lean body mass. 4 Patterns of site use and departure loads in environments with discrete stopover sites depend in significant ways on flight costs. 5. Flight range estimates that are based on empirically derived, multivariate equations are sensitive to errors in the estimates of exponents of the equations. Varying some exponents within their confidence limits can alter flight ranges by an order of magnitude.",avian migration | departure fuel loads | flight range equations | stopover ecology | time-minimization,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030619991,SCOPUS_ID:0030619991,2-s2.0-0030619991,Changes in proximate composition and estimates of energetic costs during upstream migration and spawning in Atlantic salmon Salmo salar,Jonsson N.,Journal of Animal Ecology,00218790,66,3,425-436,1997-01-01,1997,230,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,56,10.2307/5987,"1. There were marked changes in the relative lipid content of somatic and visceral tissues during the course of upstream migration and spawning. The lipid content per 100 g wet tissue mass was high in maturing salmon in July (soma, pooled sexes: 12.1 g; viscera: 11.4 g in males and 7.3 g in females) and decreased to a minimum after spawning in November (soma: 2.1 g; viscera: 1.6 g). Percentages of protein in the soma and viscera were relatively stable during the study period, ranging from 21.9 g (soma) and 16.3 g (viscera) 100 g-1 tissue maturing fish in September October, to 17.1 g (soma) and 16.1 g (viscera) in spent salmon. The carbohydrate content was relatively small, ranging between 0.27 and 2.4 g 100 g-1 wet tissue mass. 2. Application of energetic coefficients suggested that the somatic energy content decreased from 814 kJ 100 g-1 wet tissue mass in maturing salmon (pooled sexes) caught in coastal waters in July, to 370 kJ in spent fish in the river in November. Visceral energy density decreased in the same period, from 706 kJ in males and 570 kJ in females to 340 kJ and 360 kJ, respectively. 3. Mean gonadosomatic index (GSI) values, in terms of energy of males, in July and just prior to spawning were 0.4 and 3.2, respectively. The corresponding figures for females were 2-8 and 28.6. 4. Gonadal energy contents per trait tissue mass were estimated to be higher in females than mules, except for spent fish. Prior to spawning energy content was 845 kJ 100 g-1 gonad wet mass in females and 375 kJ in males. After spawning the gonadal energy contents were 280 kJ and 385 kJ 100 g-1 wet mass, respectively. 5. The relative energy, lipid and protein contents of somatic, visceral and gonadal tissues were highly correlated with percentage tissue water. 6. Total energy loss due to migration and spawning was between 60% and 70% of the body reserves prior to upstream migration. It was similar for males and females, but higher in large than small salmon. Estimated energy investment due to reproduction correlated significantly with estimated survival rates in 12 Norwegian populations of Atlantic salmon.",carbohydrate | gonadal energy | GSI | lipid | protein | somatic energy | visceral energy | water content,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030619983,SCOPUS_ID:0030619983,2-s2.0-0030619983,Phenology of winter moth feeding on common heather: Effects of source population and experimental manipulation of hatch dates,Kerslake J.,Journal of Animal Ecology,00218790,66,3,375-385,1997-01-01,1997,43,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,57,10.2307/5983,"1. Winter moth Operophtera brumata outbreaks on common heather Calluna vulgaris have recently caused extensive damage to moorlands in Scotland. 2. The importance of synchrony between O. brumata hatching and C. vulgaris budburst in determining subsequent larval survival and development was investigated. 3. Heather-feeding O. brumata populations hatched at least 15 days in advance of an oak-feeding population, and achieved close synchrony with the onset of C. vulgaris shoot growth. 4. Heather-feeding O. brumata biotypes showed significantly greater survival rates than oak-feeding biotypes on C. vulgaris. 5. Experimental delay of O. brumata hatching by 30 days resulted in no drop in larval survival or developmental performance on C. vulgaris, despite a decline in foliar nitrogen concentration over this time. 6. Nutritional compensation mechanisms may explain the apparent insensitivity of O. brumata development to host-plant phenology and nitrogen content.",budburst | moorland | nitrogen | outbreak | synchrony,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030619981,SCOPUS_ID:0030619981,2-s2.0-0030619981,Thermal disruption of transitive hierarchies in Mediterranean ant communities,Cerdá X.,Journal of Animal Ecology,00218790,66,3,363-374,1997-01-01,1997,220,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,58,10.2307/5982,"1. Ants are known to compete in transitive hierarchies, where the superior competitors behavioral exclude subordinate species. Nevertheless, in Mediterranean communities, where environmental factors show important daily and seasonal variations, the limited thermal tolerance of behavioral dominant species compared with that of subordinates disrupts the expected transitive hierarchies. 2. This thermal tolerance allows a far greater dominance in the ecosystem by subordinate species than might be expected from their relative abundance and fighting abilities. 3. In the studied areas, activity curves of dominans and subordinates did not overlap because the latter were less temperature-limited and active during the day, while the former were more temperature-limited and active during the afternoon and night periods. 4. The lower thermal limitation of subordinate activity not only increased their exploitative ability, but also altered the outcome of interspecific interactions at food resources, i.e. modified the interference hierarchy. 5. These temporal changes in the foraging abundance of species lead to increasing diversity: more competing species may co-exist as a result of changes in the environment that periodically reverse the order of competitive prevalence among the species.",ant | community structure | dominance hierarchy | Mediterranean climate | temperature,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030619980,SCOPUS_ID:0030619980,2-s2.0-0030619980,Interactive effects of prey and weather on golden eagle reproduction,Steenhof K.,Journal of Animal Ecology,00218790,66,3,350-362,1997-01-01,1997,176,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,59,10.2307/5981,"1. The reproduction of the golden eagle Aquila chrysaetos was studied in southwestern Idaho for 23 years, and the relationship between eagle reproduction and jackrabbit Lepus californicus abundance, weather factors, and their interactions, was modelled using general linear models. Backward elimination procedures were used to arrive at parsimonious models. 2. The number of golden eagle pairs occupying nesting territories each year showed a significant decline through time that was unrelated to either annual rabbit abundance or winter severity. However, eagle hatching dates were significantly related to both winter severity and jackrabbit abundance. Eagles hatched earlier when jackrabbits were abundant, and they hatched later after severe winters. 3. Jackrabbit abundance influenced the proportion of pairs that laid eggs, the proportion of pairs that were successful, mean brood size at fledging, and the number of young fledged per pair. Weather interacted with prey to influence eagle reproductive rates. 4. Both jackrabbit abundance and winter severity were important in predicting the percentage of eagle pairs that laid eggs. Percentage laying was related positively to jackrabbit abundance and inversely related to winter severity. 5. The variables most useful in predicting percentage of laying pairs successful were rabbit abundance and the number of extremely hot days during brood-rearing. The number of hot days and rabbit abundance were also significant in a model predicting eagle brood size at fledging. Both success and brood size were positively related to jackrabbit abundance and inversely related to the frequency of hot days in spring. 6. Eagle reproduction was limited by rabbit abundance during approximately two-thirds of the years studied. Weather influenced how severely eagle reproduction declined in those years. 7. This study demonstrates that prey and weather can interact to limit a large raptor population's productivity. Smaller raptors could be affected more strongly, especially in colder or wetter climates.",Aquila chrysaetos | black-tailed jackrabbits | Idaho | Lepus californicus | modelling,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030619978,SCOPUS_ID:0030619978,2-s2.0-0030619978,Differences in population density and energy use between birds and mammals: A macroecological perspective,Silva M.,Journal of Animal Ecology,00218790,66,3,327-340,1997-01-01,1997,54,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,60,10.2307/5979,"1. Data from 364 mammal and 564 bird species were used to compare these two taxa in the patterns of variation in population density and energy use as a function of body mass. 2. This study demonstrates previously unappreciated quantitative differences between mammals and birds. Over a wide range of sizes, population densities and rates of energy use are at least one order of magnitude higher in mammals than in birds of similar size. The highest population densities are found in species that weigh about 100 g in mammals and 30 g in birds. 3. Comparisons between mammals and birds from the same dietary category indicate that mammals maintain higher densities and use more energy than birds. Insectivorous mammals and birds maintain the lowest densities. 4. Flying mammals and birds reach lower densities and use more energy than non-flying forms. 5. These findings reveal relationships between the morphology, physiology and behaviour of individual organisms and the ecological performance of these endothermic vertebrates in populations, communities and ecosystems: relationships that have not previously been appreciated.",birds | density | energy | mammals | mass,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030619977,SCOPUS_ID:0030619977,2-s2.0-0030619977,The demography and age-specific annual survival of song thrushes during periods of population stability and decline,Thomson D.,Journal of Animal Ecology,00218790,66,3,414-424,1997-01-01,1997,76,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,61,10.2307/5986,"1. The British song thrush (Turdus philomelos Brehm) population suffered a marked decline between 1975 and 1993, falling by 65% at an average rate of 5.7% per annum on farmland. We used ring recoveries to investigate whether this could have been brought about by changes in annual survival probabilities of fully grown birds. 2. The annual survival probabilities of first-year song thrushes averaged 0.484 prior to the population decline (1962-75), but dropped to an average of 0.405 in the years 1975-93. A long-term non-linear decrease accounted for 32% of the variance in the logit-transformed estimates of first-year annual survival probability. Adult annual survival probabilities did not show a similar decline; they increased then decreased over the same period, with 28% of this variance being described by a quadratic equation. 3. The changes in first-year annual survival probabilities alone were sufficiently large to account for the observed changes in population size. 4. First year annual survival probabilities were lower in years with cold (r2 = 11%) or dry (r2 = 20%) winters and together with the long-term decrease these effects explained 49% of the variance in the logit-transformed estimates of first-year annual survival probability. Adult annual survival probabilities were lower in years with cold winters (r2 = 34%), and together with the long-term trend, this accounted for 51% of the variance. These relationships with weather conditions explained part of the variation about the long-term trends but did not explain the trends themselves. 5. This study demonstrates that an Integrated Population Monitoring Programme can not only alert conservationists to declining species but also elucidate the demographic processes underlying population declines on a national scale.",age-class | first year survival | mortality rates | ringing recoveries | weather,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030619967,SCOPUS_ID:0030619967,2-s2.0-0030619967,Feeding success in African wild dogs: Does kleptoparasitism by spotted hyenas influence hunting group size?,Carbone C.,Journal of Animal Ecology,00218790,66,3,318-326,1997-01-01,1997,94,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,62,10.2307/5978,"1. Group hunting in social carnivores is generally thought to have evolved through natural selection for improved efficiency of prey capture, increased prey size apprehended or defence of the kill against intra- and interspecific kleptoparasitism. 2. We used a simple model to explore how variation in hunting group size of wild dogs in the Serengeti influences defence of kills against kleptoparasitism from spotted hyenas and the trade-off effects this has on intake rate per dog for a given prey size selected. 3. The analysis presented suggests that while kleptoparasitism substantially influences the amount of time a hunting group can access a kill, increases in access time with increased hunting group size rarely fully compensate for the reduction in each dog's share of the carcass due to scramble competition among the dogs. 4. A profitability index, which includes limitations of the probability of capturing different sized prey, gut capacity, food depletion and access time, suggests that small hunting groups (1 2) would be particularly vulnerable to kleptoparasitism because they are unable to fully satiate themselves before spotted hyenas take over their kills. Intermediate-sized hunting groups may be most effective at meeting nutritional demands over a range of prey sizes. 5. While reasons for the recent extinction of the Serengeti wild dog population remain speculative, this paper contributes to the debate by proposing that kleptoparasitism by spotted hyenas would have placed a major constraint on the ability of individual wild dog packs to recover from episodic disasters.",competition | group size | hyena | kleptoparasitism | predators | wild dog,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030619965,SCOPUS_ID:0030619965,2-s2.0-0030619965,Territorial behaviour and reproductive success of bank vole Clethrionomys glareolus females,Koskela E.,Journal of Animal Ecology,00218790,66,3,341-349,1997-01-01,1997,108,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,63,10.2307/5980,"1. Although spacing behaviour in small mammals has been studied extensively, the ultimate function of territoriality in females is frequently under debate. Furthermore, almost no data exists on how territorial behaviour of females changes during reproductive cycles and how that affects their reproductive success. We studied these questions in large outdoor enclosures using the bank vole Clethrionomys glareolus as a study species. 2. Home range dynamics of females and behaviour of territory owners against intruder females were determined during four distinct periods of the reproductive cycle: (i) when females were non-pregnant, (ii) in early pregnancy, (iii) in late pregnancy and (iv) when females were lactating. 3. Home range size and home range overlap of females decreased from period (i) to period (iv) simultaneously when nearest neighbour distance increased. So, at the time of parturition female home range size (foraging area) was at its smallest but territory size (breeding area) at its largest. 4. Attacks of owner females increased and amicable behaviour decreased during the reproductive cycle. Attacks tended to correlate positively and amicable behaviour negatively with home range size. 5. The size of a female's home range significantly correlated with her litter size. However, the weight of females did not correlate with their home range size or litter size. 6. During lactation, nearest neighbour distance correlated negatively with the number of weanlings. Further, home range overlap did not have an effect on the number of weanlings. So, in contrast to an earlier study by Mappes et al. we did not find support for infanticide directly affecting reproductive success of females. That might be due to synchronous breeding in our study females in contrast to females in Mappes et al. 7. Our results indicate that space-resource (large home range) and thus probably food may be an important determinant of litter size in the bank voles. Aggressive defence of a territory may have a role in determining the amount of resources available for reproduction and thus the reproductive success. 8. Our study gives new evidence both for and against the two hypotheses for function of female territoriality and suggests that they are not necessarily mutually exclusive.",home range | infanticide | reproductive cycle | space defence | spacing behaviour,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030619964,SCOPUS_ID:0030619964,2-s2.0-0030619964,The importance of adverse weather conditions for behaviour and population ecology of an aphid parasitoid,Weisser W.,Journal of Animal Ecology,00218790,66,3,386-400,1997-01-01,1997,84,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,64,10.2307/5984,"1. Weather conditions are known to influence insect behaviour and population dynamics. We investigated how wind and rain affect reproductive success and parasitization patterns of the aphid parasitoid Aphidius rosae in rose bushes. 2. A model was developed to simulate the life history of females foraging in the field under different environmental conditions. The model was parameterized using field and laboratory data on foraging behaviour of A. rosae. Field data on the daily occurrence of wind and rain were used for the simulation of different weather conditions. 3. When 1 day in the life of a female was modelled, both wind and rain reduced the number of aphid colonies and rose bushes visited. During rain, the parasitoid ceased all foraging activities, resulting in a negative correlation between the number of eggs being laid in visited aphid colonies, and the duration of rain during a day. During wind, the parasitoid continued to forage at a reduced rate, which led to increasing rates of parasitism in encountered aphid colonies during long wind intervals. 4. In a field study, we linked patterns of parasitism in aphid colonies to the weather conditions at the time when the eggs were laid by the parasitoids. The results confirmed the predictions of the model and showed that wind and rain change the distribution of parasitism among host colonies. 5. When the lifetime reproductive success of foraging females was simulated, both wind and rain affected parasitoid reproductive success. Even if weather conditions were benign, the reproductive success of females was greatly reduced compared to the maximum achievable oviposition numbers in the absence of any bad weather periods. Weather conditions had a less pronounced effect on parasitoid life history if travel mortalities between patches were taken into consideration. 6. Both bad weather conditions and travel mortality led to a strong skew in the frequency distribution of female reproductive success. A small proportion of females was able to realize oviposition numbers close to the maximum lifetime fecundity, as measured in the laboratory.",Aphidius rosae | host-parasitoid interactions | patterns of parasitism | rain | rose bushes | wind,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030619961,SCOPUS_ID:0030619961,2-s2.0-0030619961,A test of habitat selection at two spatial scales in a sit-and-wait predator: A web spider in the Namib Desert dunes,Henschel J.,Journal of Animal Ecology,00218790,66,3,401-413,1997-01-01,1997,29,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,65,10.2307/5985,"1. Distribution and web characteristics were examined for the dune-burrowing spider Seothyra henscheli in the Namib Desert to determine how these spiders relate to spatially heterogeneous habitat features that influence foraging costs and benefits, growth rate and survival. In particular, we set out to determine the relative importance of (i) habitat selection, (ii) site-dependent growth and survival, and (iii) restricted dispersal, to the occurrence of S. henscheli in different macro- and microhabitats. 2. Spider webs were mapped along transects that crossed dune regions with dense vegetation hummocks, steep dune plinths and bare, gravelly interdune plains. Spiders were more abundant in the hummocks than in the interdunes and plinths. Translocation of spiders from the hummocks to the interdunes and plinths confirmed that spider density was correlated with habitat quality. 3. In a comparison of web sites with dummy sites in terms of factors related to sand stability and food availability, it was found that, except for the avoidance of extreme conditions, web-site characteristics did not differ from dummy sites. Web geometry indicated that good sites were characterized by stable sand and abundant ants. However, many spiders occurred at poor sites when good sites were vacant nearby. 4. It is concluded that S. henscheli do not actively choose web sites, but have restricted dispersal. Site-dependent growth and survival may explain the pattern of local abundance. Site tenacity may be a result of the spiders' inability to predict site quality coupled with high costs of relocation. It is inferred that spiderlings tend to remain near their mother's site, which has a previous record of success. 5. Tolerance of variable conditions of dunes and the ability to sustain populations even at poor sites enable these spiders to occur in extreme desert conditions.",Eresidae | habitat quality | Seothyra henscheli | site-dependency | spatial scale,NA,NA,NA
