@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:doi,dc:description,authkeywords,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0030302856,SCOPUS_ID:0030302856,2-s2.0-0030302856,The effect of egg limitation on stability in insect host-parasitoid population models,Shea K.,Journal of Animal Ecology,00218790,65,6,743-755,1996-01-01,November 1996,47,Journal,ar,Article,100,4,4,29544,undefined,0,FALSE,38,10.2307/5673,"1. We investigate the potential effects of parasitoid egg limitation on host parasitoid population dynamics. We define a parasitoid as egg-limited if a shortage of eggs means that at some time she cannot utilize an opportunity to oviposit. 2. We develop models which consider the differing physiologies of pro-ovigenic and synovigenic parasitoids to investigate the potential consequences of egg limitation. Pro-ovigenic parasitoids emerge with their full complement of mature eggs. Synovigenic parasitoids also emerge with some eggs, but can mature more later in life. 3. The models indicate that egg limitation in pro-ovigenic parasitoids has no effect on stability. This result is independent of the egg load distribution in newly emerged parasitoids, and of the maximum number of eggs with which a female emerges. In synovigenic models, however, egg limitation is found to be destabilizing, though the reduction in stability is decreased by (i) an increase in egg load at emergence, and (ii) a decrease in the 'latent' time required for egg maturation and gut emptying following a host meal. The latent period, during which time the full gut precludes feeding on hosts, differs from a conventional handling time in that host attacks (via oviposition) are still possible if the female has mature eggs. The maximum ovary storage capacity of females in a synovigenic parasitoid population has no effect on stability.",egg limitation | host-feeding | parasitoid oviposition behaviour | population dynamics | stability,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030302855,SCOPUS_ID:0030302855,2-s2.0-0030302855,Sex allocation and sexual asymmetries in intra-brood competition in the parasitic wasp Bracon hebetor,Ode P.J.,Journal of Animal Ecology,00218790,65,6,690-700,1996-01-01,November 1996,51,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,39,10.2307/5668,"1. Bracon hebetor is a gregarious parasitoid with a female-biased sex ratio. While female-based sex ratios are often indicative of local mate competition (LMC), B. hebetor outbreeds, making LMC an unlikely explanation for biased sex rations in this species. In this study we examined an alternative hypothesis that may explain female-biased sex ratios: competitive asymmetries between larval sons and daughters. 2. We measured two types of competitive asymmetries: asymmetric density responses (differential responses to clutch size), and asymmetric composition responses (responses to change in clutch sex ratio). We measured competitive asymmetries in terms of their effects on body size, development time, survivorship, longevity, and daily and lifetime fecundity or mating ability. 3. Males and females emerged as smaller adults, developed more quickly and experienced higher rates of larval mortality when they developed in larger clutches. The effect of clutch size on body size and survivorship was similar for males and females. Increasing clutch size decreased male larval development time more than female development time, although the effect was marginal. 4. Male and female body sizes increased as within-clutch sex ratios became more male-biased, indicating that females, not males, are stronger competitors. This should lead to male-biased sex ratios, rather than the female-biased sex ratios that exist in B. hebetor. Sex ratio had no influence on developmental time or survivorship of either sex. 5. Larger males and females lived longer than smaller individuals, whether they fed on hosts or honey. Larger females had higher daily and lifetime fecundities than smaller females. Larger males copulated with more females and sired more daughters both per day and per lifetime than did smaller males. These body size effects were only detectable when hosts were abundant. At low host densities, differences between large and small and wasps were absent. 6. Although we detected asymmetric composition responses in terms of body size, the effects were slight. Therefore, we conclude that competitive asymmetries are unlikely to have important effects on male and female fitness or on the sex allocation decisions of B. hebetor.",body size | clutch size | fitness | parasitoid | sex ratio,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030302852,SCOPUS_ID:0030302852,2-s2.0-0030302852,"Post-invasion amphipod communities of Lough Neagh, Northern Ireland: Influences of habitat selection and mutual predation",Dick J.T.A.,Journal of Animal Ecology,00218790,65,6,756-767,1996-01-01,November 1996,116,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,40,10.2307/5674,"1. Lough Neagh, Northern Ireland, has been invaded by three non-indigenous amphipod species this century: the North American Gammarus tigrinus and Crangonyx pseudogracilis, plus the European G. pulex. These species have come into contact with the sole native Lough species, G. duebeni celticus. 2. The Lough and its associated rivers were surveyed in 1993-94 and a selection of sites re-sampled the following year. The distributions, relative abundances and habitat utilization patterns of the four amphipod species were determined. All single and mixed species combinations of the four species were found. Gammarus pulex and G. d. celticus are ubiquitous in their habitat selection; however, the former species is replacing the latter. Gammarus tigrinus occurs in deep, mid-Lough areas and, to a limited extent, colonizes sheltered, vegetated shores. Crangonyx pseudogracilis has a fragmented distribution, but utilizes a variety of habitats. 3. Considering those habitat types utilized by all four species, evidence was found for species interactions from field data. First, although both North American species have much greater reproductive outputs, their mean densities were significantly lower than the mean densities of both G. d. celticus and G. pulex. Secondly, the mean density of total Gammarus was significantly higher where C. pseudogracilis was absent compared to where it was present. Thirdly, re-sampling at selected sites in 1994-95 revealed that G. tigrinus and C. pseudogracilis had disappeared from areas dominated by the other two Gammarus species. 4. Since differential mutual predation has been linked to the replacement of G. d. celticus by G. pulex in Irish rivers, predatory interactions among all other combinations of the four species of Lough Neagh were investigated. Male G. d. celticus and G. pulex preyed significantly more frequently on moulted female G. tigrinus than did male G. tigrinus in reciprocal interactions. Predatory/survival abilities may be influenced by body size (G. d. celticus > G. pulex > G. tigrinus). However, G. tigrinus preyed on female G. d. celticus significantly more frequently than on female G. pulex. 5. All three Gammarus species preyed heavily on the smaller C. pseudogracilis, with G. pulex the most severe predator, followed by G. d. celticus and then G. tigrinus. Such predation occurred regardless of the moult state of victims, and frequencies of predation were particularly high on reproductive females. Thus, high rates of Gammarus predation may explain the limited invasion success of C. pseudogracilis. 6. The dynamic nature of Lough Neagh's amphipod communities appears to arise from a combination of overlapping habitat utilization, differential predation and episodes of local immigration exclusion. Species diversity, and probably biomass, have increased following the introductions, which are likely to have significant effects on other species and at other trophic levels.",amphipod crustaceans | community structure | differential predation | habitat selection | Lough Neagh | species invasions,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030302822,SCOPUS_ID:0030302822,2-s2.0-0030302822,Intraseasonal variation in the development of sexual size dimorphism in a precocial bird: Evidence from the lesser snow goose,Cooch E.,Journal of Animal Ecology,00218790,65,4,439-450,1996-01-01,July 1996,33,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,41,10.2307/5779,"1. Among species which feed their young, particularly those with large size dimorphism, parental investment trade-offs between growth and survival of male and female offspring, and parental fitness, may be significant (sensu Trivers and Willard 1973). In contrast, little is known about the effects of variation in food supply on sex-differential growth and survival in species with precocial young. In such cases, where parental investment is generally smaller, the trade-off is more proximate; how should individual offspring allocate resources to maximize their fitness. We examined this question by assessing the effects of seasonal variation in feeding conditions on growth and survival of male and female offspring of an obligate avian herbivore with precocial young, the lesser snow goose (Anser caerulescens caerulescens L.), using long-term observational data from 1969 to present. 2. Snow geese show limited sexual size dimorphism, with males being 2-6% larger at all ages post-hatching. Growth of snow goose goslings has been previously shown to be extremely sensitive to variation in food supply, and previous analysis of this species indicated even small differences in growth rates may significantly affect the probability of survival. 3. We found a highly significant difference in the relative body mass, but not structural size, of male and female goslings at fledging in response to seasonal declines in food supply, with males showing a greater proportional fledging mass decrease than females. Despite growth differences there was no detectable seasonal variation in gosling survival between the sexes, and no difference between male and female goslings in survival to fledging overall. 4. Since the analysis involved only goslings which had survived to fledging, it can be difficult to determine if the seasonal decrease in dimorphism reflects either (i) seasonal differences in relative growth of male and female goslings, or (ii) increasing mortality of larger male goslings later in the season. However, the failure to find any sex-specific differences in mortality generally favours the hypothesis of proportionately slower growth of males hatched later in the season. The lack of sexual differences in survival despite measurable differences in sex-specific growth may reflect some level of adaptation to maximize the probability of survival of each sex. However, the possibility that the proportionately greater seasonal declines exhibited by males may reflect a simple constraint, rather than an adaptation, cannot presently be ruled out.",body size | growth rates | hatch date | sex ratio | snow goose | survival,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030055277,SCOPUS_ID:0030055277,2-s2.0-0030055277,Cyclic population dynamics and random perturbations,Kaitala V.,Journal of Animal Ecology,00218790,65,2,249-251,1996-01-01,March 1996,46,Journal,re,Review,100,3,3,29544,undefined,0,FALSE,42,10.2307/5728,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029777710,SCOPUS_ID:0029777710,2-s2.0-0029777710,Reproductive demands and mass gains: A paradox in female red squirrels (Tamiasciurus hudsonicus),Humphries M.,Journal of Animal Ecology,00218790,65,3,332-338,1996-01-01,May 1996,41,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,43,10.2307/5879,"1. We studied the response of lactating red squirrels to reproductive demands that were experimentally increased by litter-size manipulations. 2. Females with experimentally increased reproductive demands ('augment' females) gained significantly more body mass during the first half of lactation than did unmanipulated ('control') females. However, augment females lost more mass following the mid-point of lactation than control females, so that the net mass difference between early lactation and late summer was negligible for both treatments. 3. Measurements of total body water at the mid-point of lactation confirmed that mass gains during early lactation reflected changes in body fat levels, indicating that females adjusted their energy stores according to their reproductive demands. 4. We also analysed the relationship between early lactation mass gain and natural litter size among a larger group of control females, studied at the same site between 1990 and 1994. There was a significant, positive relationship between natural litter size and female mass gain. Furthermore, females characterized by the largest gains in body mass had the highest levels of juvenile survival to emergence, indicating that early lactation mass gain is an important component of parental investment. 5. These responses suggest that (i) energy storage during early lactation is used to reduce daily energy requirements during late lactation; (ii) breeders use demands during early lactation to 'forecast' requirements during late lactation; and (iii) that despite the elevated energetic demands of lactation, individuals can quickly adjust their energy budgets from slightly positive to highly positive levels.",Energy stores | Lactation | Litter-size manipulation | Sciuridae | Tritiated water,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029777702,SCOPUS_ID:0029777702,2-s2.0-0029777702,Bird predation and vegetation structure affecting spruceliving arthropods in a temperate forest,Gunnarsson B.,Journal of Animal Ecology,00218790,65,3,389-397,1996-01-01,May 1996,90,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,44,10.2307/5885,"1. The impact of bird predation and vegetation structure, viz. needle density, on macro-arthropods living on spruce branches (Picea abies (L.) Karst.) was studied in a field experiment. The arthropod abundance and spider size distribution were rec-orded in autumn and spring in one pre-experimental (1988-89) and two experimental years (1989-91). 2. The experiment was conducted in SW Sweden. One control branch, subjected to bird predation and with unaltered needle density, and three experimentally manipulated categories were used: (i) needle-sparse branches, (ii) net-enclosed branches on which bird predation was prevented but arthropods were free to leave and enter, and (iii) branches that were needle-sparse and net-enclosed. 3. Spiders (Araneae) were the most common arthropod taxa on spruce branches making up between 36-4% and 96-6% of the arthropod median densities. 4. In 37-5% of the data sets there were positive correlations between insect and spider abundances. No negative correlations were found. 5. Bird predation reduced insect abundance in three out of four experimental samples, and spider abundance in four samples. Interaction between bird predation and needle density was found in the autumn samples for spiders, and in the spring samples for insects. However, bird predation effects were found on needle-sparse branches in some samples and on branches with unaltered needle density in others. 6. Spider median body lengths on bird predation-free branches were consistently larger than the median lengths on branches subjected to bird predation. Interaction between bird predation and needle density affected spider size but the direction of the impact varied with time. On bird predation-free branches, the median size was small on needle-sparse branches and larger on branches with unaltered needle density in the first sample. In the following three samples the median sizes in relation to needle density were reversed. 7. It is concluded that in the present system effects due to passerine birds predominate. Bird predation is strong and reduces arthropod density. Needle density has a less prominent impact in the system. Arthropod abundance, however, is often affected by interaction between bird predation and needle density but the direction of the effect is inconsistent. Spider size distribution is affected by needle density in the absence of bird predation, revealing that coarse vegetation structures, i.e. needle-sparse branches, favour large spiders.",Arthropod abundance | Insects | Needle density | Spiders | Trophic interactions,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029773825,SCOPUS_ID:0029773825,2-s2.0-0029773825,Spatial synchrony and asynchrony in butterfly population dynamics,Sutcliffe O.,Journal of Animal Ecology,00218790,65,1,85-95,1996-01-01,January 1996,188,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,45,10.2307/5702,"1. Data from Butterfly Monitoring Scheme (BMS) transect counts were used to investigate the decline in synchrony of population fluctuations with increasing distance between sample units, and to evaluate the relative effects of local and regional scale processes on population fluctuations. 2. Each BMS transect is divided into sections and numbers (densities) of butterflies are recorded separately in each section. Local scale analyses examined population fluctuations on different sections within a single transect. Regional scale analyses examined fluctuations on different transects. 3. At the local scale population dynamics were found to be more closely synchronized between very close population units (sections) than more distant ones. There was considerable variation between data sets but on average this correlation declined relatively quickly over 1-2km. 4. At the regional scale, where local environmental heterogeneity was averaged out (sections were lumped together within transect sites), the decline in synchrony with increasing distance (up to 200 km) was very small compared with local scale decrease, and populations remain partially synchronized throughout the range studied due to regionally correlated weather patterns. 5. Butterfly dispersal had a significant effect on synchrony at a local scale (several km): the dynamics of populations of relatively mobile species remained correlated over relatively long distances. At the regional level, however, mobility was not a significant factor, implying that widespread environmental stochasticity is of overriding importance at this scale. 6. Although mobility and distance are significant factors in determining population synchrony/asynchrony, the low r2 values attributable to them indicate that these factors are actually contributing relatively little to the overall dynamics. Butterfly species show local variation in population dynamics, nested within broad scale synchrony which is presumably generated by the climate. Heterogeneity in population dynamics, in local environments, potentially aids metapopulation persistence by buffering the effects of high levels of temporal environmental stochasticity.",Butterfly Monitoring Scheme | Dispersal | Environmental heterogeneity | Metapopulation | Spatial scale,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029769596,SCOPUS_ID:0029769596,2-s2.0-0029769596,Predicting species interactions based on behaviour: Predation and competition in container-dwelling mosquitoes,Grill C.,Journal of Animal Ecology,00218790,65,1,63-76,1996-01-01,January 1996,88,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,46,10.2307/5700,"1. We tested the hypothesis that competitive ability and vulnerability to predation are primarily products of behaviour using larvae of three container-dwelling mosquitoes. 2. Aedes aegypti was more active, spent more time browsing, more time at the bottom and less time resting than did Aedes triseriatus. These differences lead to the prediction that A. aegypti is a more effective forager and competitively superior to A. triseriatus. 3. In the presence of the predator Toxorhynchites rutilus. A. aegypti spent more time thrashing, less time resting, more time at the bottom and less time at the surface than did A. triseriatus. These differences lead to the prediction that A. aegypti is more vulnerable to predation than A. triseriatus. 4. Survival time with T. rutilus was significantly lower for A. aegypti than for A. triseriatus, confirming the prediction of greater short-term (minutes) vulnerability of A. aegypti. 5. When exposed to T. rutilus (hatch to adult), cohorts of A. aegypti usually failed to produce adults, but cohorts of A. triseriatus always produced adults. At high Aedes density, predation by T. rutilus indirectly lowered development time and increased adult mass and estimated finite rate of increase for A. triseriatus, probably due to release from density dependence. These patterns confirm the prediction of greater vulnerability of A. aegypti. 6. For both Aedes species, survivorship and estimated finite rate of increase were not differentially affected by interspecific vs. intraspecific competition. Estimated finite rates of increase achieved when in competition gave no indication of a strong competitive advantage for either species. For female A. aegypti, mass at adulthood and development time were more detrimentally affected by intraspecific vs. interspecific competition. For A. triseriatus, development time was more detrimentally affected by interspecific vs. intraspecific competition. These results provide, at best, only weak support for the predicted competitive advantage for A. aegypti. 7. We suggest that in some systems, prey behaviour patterns are more related to vulnerability to predation than to competitive ability.",Aedes aegypti | Aedes triseriatus | Aquatic insects | Toxorhynchites rutilus | Trade-off between competition and predation,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029769382,SCOPUS_ID:0029769382,2-s2.0-0029769382,Aggregation and coexistence. I. Theory and analysis,Sevenster J.,Journal of Animal Ecology,00218790,65,3,297-307,1996-01-01,May 1996,75,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,47,10.2307/5876,"1. The aggregation model of coexistence states that intraspecific aggregation over patches stabilizes species coexistence and allows high diversity in patchy systems.The model is reviewed, with emphasis on the methods of analysis of aggregation data. Essential improvements in existing methods of analysis are presented. 2. The density, rather than the number, of competitors is important when patches differ in size. Measures of intraspecific and interspecific aggregation, J and C, are modified to take account of variable patches. The discrete negative binomial distribution is not suitable to quantify crowding on variable patches. 3. A new criterion for coexistence in a patchy environment is developed that is a necessary and sufficient condition for the persistence of a specified species in the presence of other species. A previous criterion, the 'relative strength of intraspecific aggregation', A, represents only a necessary condition for the coexistence of two species. 4. The stability of coexistence is affected by clutch sizes. Existing methods to estimate clutch sizes are not satisfactory. The analyses are most sensitive to errors in the estimated clutch size when clutches are large relative to the number of individuals per patch.",Clutch size | Community | Competition | Diversity | Guild size,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029768619,SCOPUS_ID:0029768619,2-s2.0-0029768619,"Tawny owl (Strix aluco) predation in a pristine deciduous forest (Białowieża National Park, Poland)",Jȩdrzejewski W.,Journal of Animal Ecology,00218790,65,1,105-120,1996-01-01,January 1996,65,Journal,ar,Article,100,4,4,29544,undefined,0,FALSE,48,10.2307/5704,"1. Tawny owl Strix aluco predation on its main prey (bank voles Clethrionomys glareolus and yellow-necked mice Apodemus flavicollis) and alternative prey (shrews, birds, and amphibians) was studied in the pristine deciduous forests of eastern Poland during a 7-year period (1985/86-1991/92) that included 5 years of moderate densities of rodents and 2 years of outbreak and crash triggered by a heavy seed crop of oak, hornbeam, and maple. 2. Number of resident owls was rather stable; 45-53 owls per 10 km2 in years of moderate and high rodent numbers, and 33 owls per 10 km2 in a rodent crash year. Numerical response of owls to rodent densities was log shaped. 3. In the cold season, the dietary (functional) response of owls to autumn density of rodents was of type II (logarithmic). No functional response of owls was observed to shrew numbers. Owl hunting rate on amphibians in winter was shaped by the mean temperature of the cold season and, to a lesser extent, by availability of rodents. Owl hunting rate on birds was inversely related to rodent abundance. 4. During the seven cold seasons (1 October-15 April), tawny owls removed 3-19 mice, 2-18 voles, 2-7 shrews, 0-2 birds, and 1-9 frogs from an average hectare of the forest. Total predation on rodents (N prey removed ha-1) was lowest during the crash of rodents and highest during the outbreak; it grew logarithmically with increasing density of rodents. On average, in the cold season, tawny owls removed 54% of autumn numbers of mice and 40% of those of bank voles. Percentage predation peaked at 22 rodents ha-1 in autumn. At both higher and lower prey densities, percentage predation declined. 5. The percentage predation curve of tawny owl was compared to the frequency distribution of autumn densities of rodents in Białowieża (from 23-year trapping). The heaviest predation fell to prey densities that occurred most frequently. 6. In summer seasons (July-September 1988-92), tawny owls (both adults and juveniles) consumed 0·5-19 mice and 0·4-10 voles from an average hectare. Percentage predation varied from 6% to 74% of rodent numbers recorded in July, but rodents bred rapidly and recruitment usually more than compensated for losses due to predation. 7. Total predation by tawny owls on rodents was quite stable as a consequence of high stability of owl numbers. Percentage predation, although heavy in all years except for rodent outbreak, was not density-dependent and therefore tawny owls did not regulate rodent numbers. In the deciduous forests of Bialowieza National Park, the pattern of predation by tawny owl, a resident generalist, did not differ from that by the weasel, a resident specialist.",Forest rodents | Functional response | Numerical response | Predation impact | Strix aluco,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029767343,SCOPUS_ID:0029767343,2-s2.0-0029767343,The effects of beam-trawl disturbance on infaunal communities in different habitats,Kaiser M.,Journal of Animal Ecology,00218790,65,3,348-358,1996-01-01,May 1996,220,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,49,10.2307/5881,"1. Beam-trawling is a source of physical disturbance to marine sedimentary communities in areas less than 50m deep, on the western European continental shelf. Chains attached between the beam-trawl shoes are designed to penetrate the upper few cm of the sediment, which leads to the damage or removal of some infaunal and epifaunal species. In some areas, beam-trawling may be frequent and intense, leading to speculation that it may generate long-term changes in the local benthic fauna. 2. As part of a larger MAFF study examining the ecological effects of beam-trawling, we investigated its local impact on an infaunal community in the north-eastern Irish Sea. Studies of this type are complicated by the heterogeneity of the environment, hence we adopted a replicated, paired control and treatment design to maximize the chances of detecting any effects due to trawling. 3. A side-scan sonar survey revealed that the experimental area was characterized by mobile megaripples in the south-eastern sector of the experimental area and stable sediments with uniform topography in the north-western sector. Multivariate analysis of the species abundances from the control areas separated the fauna into two distinct communities which corresponded to the different substratum characteristics. Data from the two regions were therefore treated separately when testing for the effects of trawling. 4. In the north-western sector, trawling led to 58% decrease in the mean abundance of some taxa and a 50% reduction in the mean number of species per sample. Multivariate analysis revealed that differences between control and fished sites were largely due to the reduction or removal of less common species. These effects were less apparent in the mobile sediments of the south-eastern sector, which had a naturally impoverished fauna and high level of heterogeneity. 5. Univariate variables, such as abundance and the total number of species per sample, indicated that the variation between replicate samples increased as a result of trawling disturbance. However, examination of the community data using an index of multivariate dispersion revealed no difference between fished and unfished areas. This suggests that the effects of fishing disturbance are consistent between replicate samples. 6. Fishing with demersal gears modifies communities in relatively stable sediments. Frequent and repeated physical disturbance by fishing gears may lead to long-term changes in the benthic community structure of these habitats.",Beam-trawling | Benthic community | Disturbance | Habitat | Infauna,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029752988,SCOPUS_ID:0029752988,2-s2.0-0029752988,"State-dependent life histories, Mountford's hypothesis, and the evolution of brood size",Morris D.W.,Journal of Animal Ecology,00218790,65,1,43-51,1996-01-01,January 1996,25,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,50,10.2307/5698,"1. Mountford's cliff-edge hypothesis states that asymmetrically low survivorship in large broods can account for the common observation that mean brood size is less than the most productive size. A graphical model demonstrates how state-dependent life histories can explain Mountford's hypothesis. The model is based on the optimal allocation of parental resources to reproduction. It assumes that the optimum brood size depends upon the state of each phenotype in the population. 2. Variability among individuals will cause some to produce either smaller or larger broods than their optimum. Juvenile survival is expected to decline with increases in brood size beyond the parental optimum. Juvenile survival from large broods produced by low-quality parents will be exceptionally low, thereby generating Mountford's cliff-edge effect. 3. I tested the model with field data on the success of litters produced by small and large females of the white-footed mouse. The data, in this initial test of state-dependent life history theory, were consistent with the state-dependent explanation. Small females that produced large litters had significantly lower recruitment from those litters than did larger females that produced litters of the same size. 4. Interactions among litter size, juvenile survival, maternal body size and the timing of reproduction document that detailed natural history will be an essential feature in future tests of state-dependent theories.",Body size | Brood size | Habitat | Individual optimization | Life history | Litter size | Peromyscus,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029752847,SCOPUS_ID:0029752847,2-s2.0-0029752847,Seasonal variation in the incidence of double broods: The date hypothesis fits better than the quality hypothesis,Verboven N.,Journal of Animal Ecology,00218790,65,3,264-273,1996-01-01,May 1996,77,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,51,10.2307/5873,"1. In three great tit (Parus major) populations the probability that a pair starts a second clutch, a clutch produced after a successful first brood, varied between years and areas but generally declined through the breeding season. 2. By exchanging first clutches between early and late breeding pairs during incubation we tested experimentally whether this seasonal decline was related to quality differences between early and late breeding pairs (quality hypothesis) or hatching date of the first clutch (date hypothesis). 3. Body mass of first brood fledglings increased through the season and was only determined by hatching date of the first clutch. 4. Advanced pairs were more likely and delayed pairs less likely to lay a second clutch compared to control pairs. As predicted from the date hypothesis, individual birds did not differ in their ability to produce a second clutch, but only those birds that bred early did so. 5. The interbrood interval and possibly also the probability of a second clutch was related to the number of first brood fledglings and their body mass.",Fledgling mass | Great tit | Hatching date | Individual quality | Second clutch,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0029751329,SCOPUS_ID:0029751329,2-s2.0-0029751329,Random walks in a metapopulation: How much density dependence is necessary for long-term persistence?,Hanski I.,Journal of Animal Ecology,00218790,65,3,274-282,1996-01-01,May 1996,50,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,52,10.2307/5874,"1. We describe analytical and simulation models of metapopulations consisting of local populations that obey a random walk between a reflecting upper boundary (population 'ceiling') and an absorbing lower boundary (local extinction). 2. We present analytical results for the expected time to local extinction, expected size of local populations, and incidence of density dependence. The latter is defined as the frequency of hitting the ceiling per generation per population. 3. With these models we examine the proposition that a metapopulation consisting of random walk local populations would persist without density dependence. 4. Long-term persistence of a metapopulation is not possible without local populations occasionally becoming large and hence being affected by density dependence. But it is possible to construct examples in which a metapopulation persists for a long time with a low incidence of density dependence, in which cases local populations typically have very short expected lifetimes. 5. We demonstrate that, paradoxically, a persisting metapopulation may consist of only 'sink' populations (negative average growth rate in the absence of migration). Contrary to some previous suggestions, increasing migration rate generally increases density dependence in persisting metapopulations.",Density dependence | Metapopulation | Sink population | Species survival | Stochastic model,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029751245,SCOPUS_ID:0029751245,2-s2.0-0029751245,"Asymmetries, compartments and null interactions in an Amazonian ant-plant community",Fonseca C.R.,Journal of Animal Ecology,00218790,65,3,339-347,1996-01-01,May 1996,112,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,53,10.2307/5880,"1. In the tropics, many plants offer housing and food for their specialized ant partners which, in return, offer benefit in the form of defence and/or nutrients, thus forming mutualistic bonds. Such ant-plants, also called myrmecophytes, occur together at a local scale, generating community patterns of mutualistic ant-plant associations. Here, we present the first fully quantitative description of an ant-myrmecophyte community. 2. The study site in Central Amazonian tropical rainforest had a high myrmecophyte density of about 380 ind. ha-1. Sixteen myrmecophyte and 25 ant species were recorded, the species abundance rank curves being highly uneven. 3. The ant-myrmecophyte matrix was highly compartmentalized, and a Monte Carlo simulation showed that the observed pattern was not a product of chance and sample size (P < 0-0001). Cluster analyses indicated that compartments were partially explained by occurrence of the ants in phylogenetically related host plants, but not by habitat specificity. 4. The connectance of the ant-plant community was 12%. This value seems quite low when compared with published results from other mutualistic systems (pollinator and seed-dispersor), after controlling for the total number of interacting species. The high frequency of null interactions in the ant-myrmecophyte system could not be explained by the 'phenological non-coincidence hypothesis', since both ant and plant partners occur together throughout the year. 5. Ant-plant interactions were highly asymmetrical: ant species had fewer partners than plant species and ants were more dependent on the plants than the reverse. These asymmetries are in the opposite direction to those recorded for plant-pollinators and plant-dispersors; however, they seem to be the product of the same underlying process: differential fitness benefits between mutualistic partners. 6. The low number of ant and plant partners per compartment, coupled with an apparently high temporal and spatial stability of ant-myrmecophyte interactions, suggests that compartments are the appropriate scale at which to investigate coevolution in ant-myrmecophyte systems.",Ant-plants | Coevolution | Community | Mutualism | Pollination,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029751120,SCOPUS_ID:0029751120,2-s2.0-0029751120,Nest predation and delayed cost of reproduction in the great tit,McCleery R.H.,Journal of Animal Ecology,00218790,65,1,96-104,1996-01-01,January 1996,62,Journal,ar,Article,100,4,4,29544,undefined,0,FALSE,54,10.2307/5703,"1. During a study on the great tit at Wytham Wood, Oxfordshire, nest predation by weasels was as high as 50% in some years prior to 1976. In 1976, nest-boxes were made virtually predator proof. 2. The change in nest-box type increased local recruitment rate and total population size of great and blue tits. We examined here the consequences of reduced nest predation on the survival rate of the great tit late in life. 3. Prior to 1976 (during the nest predation period), survival rate after the age of 5 years showed no decline and no relationship to the number of successful breeding attempts in either sex. 4. After 1976 (predator-proof period), both sexes showed increased mortality rates , after the age of 5. However, only female survival was related to the number of successful breeding attempts, with a negative correlation. 5. This enhanced mortality late in life is likely to result from an increased cost of reproduction due to the combined effects of increased competition (higher adult density) and increased investment in reproduction (more young to raise because of reduced nest predation). These results fit predictions from life history theory, where increased effort early in life is predicted to trade with survival late in life.",Age-specific mortality | Ageing | Cost of reproduction | Great tit | Lifehistory | Nest predation,NA,NA
