@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,fund-acr,fund-sponsor,prism:issueIdentifier,pubmed-id,article-number
true,https://api.elsevier.com/content/abstract/scopus_id/84901022822,SCOPUS_ID:84901022822,2-s2.0-84901022822,"Seasonal variation in body size and diet of the sea star Astropecten marginatus (Paxillosida, Astropectinidae) off coast of Paraná, Southern Brazil",Guilherme P.D.B.,Revista de Biologia Tropical,00347744,22152075,62,59-68,2014-01-01,2014,10.15517/rbt.v62i1.7888,"The sea star Astropecten marginatus has a neotropical distribution and is a highly abundant and frequent species in shrimp trawling by-catchin many places along the Brazilian coast. This has caused its threat to extinction and in addition, its bio-ecological aspects are poorly known. Thus, the main objective of this study was to analyze the seasonal variations of population length structure and feeding habits of the sea stars A. marginatus inhabiting off state of Paraná, Southern Brazil. The analyzed specimens were collected in February (summer), April (fall), June (winter) and October (spring) of 2008 from shrimp by-catch trawling. In the laboratory, each individual had its length measured and then weighed on an analytical scale. Afterwards, the stomach contents of 10 individuals of each of two most frequent length classes were seasonally analyzed. The relative frequency and abundance for each prey category was determined and, then combined into an index of alimentary importance. A total of 994 individuals of A. marginatus were collected with length ranging from 7.0 to 56.2mm, but most individuals were in the 20.1-25mm length classes. Individuals larger than 40mm were only collected in the spring while a few recruits (<10mm) were found in fall and winter. The total weight of individuals ranged from 0.1 to 15.3g and the weight-length relationships showed a negative allometric growth (b<2.54). Regarding its food consumption, this sea star explored eleven food items, with cumaceans and mollusks as the most frequent items. High frequency of empty stomach was recorded at fall. Seasonal differences in the amount explored preys and ingested items as well as in the prey composition were also observed. Higher amount of explored prey categories and ingested items were recorded at winter-spring than summer-fall periods. Predominance in prey category changed from gastropods (summer and fall) to cumaceans (winter and spring). The importance of gastropods as main prey category at summer and fall should be carefully considered since it was coincidently observed with high frequency of empty stomach and low amount of ingested items. The observed seasonal differences in feeding behavior pattern were mainly associated to low prey availability and to changes in the sea star feeding rates, and probably reflected in some biological traits such as small body size of the population inhabiting waters off the Paraná coast, Southern Brazil.",6,Journal,ar,Article,100,2,2,"Asteroidea, Echinodermata, population length structure, food items, seasonal variation, prey availability",13567,undefined,1,TRUE,all,All Open Access,197,NA,NA,1,24912343,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84901022059,SCOPUS_ID:84901022059,2-s2.0-84901022059,Reproductive biology of Pleurodema guayapae (Anura: Leptodactylidae: Leiuperinae),Valetti J.,Revista de Biologia Tropical,00347744,22152075,62,173-181,2014-01-01,2014,10.15517/rbt.v62i1.7763,"Pleurodema guayapae is a species that inhabits saline environments and semidesert zones from central Argentina. To date, the knowledge about the reproductive biology of this species is very poor, and our aim is to contribute to its knowledge with the description of some important reproductive aspects. For this, field work was undertaken in an area near to Patquía, La Rioja province. Sampling was undertaken during three summer periods (2006-2007; 2007-2008; 2008-2009) in Chamical-Patquía area, where we could find reproductively active populations. We observed and described breeding sites, type of clutch, process of foam nest construction, clutch and egg number and sizes, and hatching time and stage. Behaviour observations were performed from the time that males began to call until the pairs ended up the foam nests building, and layed the eggs. Additionally, one amplected pair was observed and filmed in the process of foam nest construction, and four amplectant pairs were collected and separatelly placed in plastic containers, for nests observations in the laboratory. Hatching time was based on three different foam nests of known age. We found that P. guayapae populations were acoustically active only after a rainfall. Its breeding sites were represented by ephemeral ponds of fresh water, product of rains. The males emitted their calls inside or outside these ponds. A detailed description of the foam nest construction process by both females and males was made. The clutches were in dome-shaped foam nest type of 6-9cm in diameter and 1-3cm in height, some of which were in communal nests. The nests had an average of 1 137 pigmented eggs. This species showed a short hatching time. Our results allow us to conclude that this species should be considered an extreme explosive breeder. Our results are discussed with others obtained for related species.",8,Journal,ar,Article,100,4,4,Communal nest | Ephemeral environment | Explosive breeder | Foam nest construction,13567,undefined,1,TRUE,all,All Open Access,198,NA,NA,1,24912352,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84901021678,SCOPUS_ID:84901021678,2-s2.0-84901021678,"A distinctive avian assemblage (Aves: Passeriformes) in Western Darién, Panama is uncovered through a disease surveillance program",Miller M.J.,Revista de Biologia Tropical,00347744,22152075,62,711-717,2014-01-01,2014,10.15517/rbt.v62i2.10493,"Basic knowledge about the distribution of flora and fauna is lacking for most tropical areas. Improving our knowledge of the tropical biota will help address contemporary global problems, including emerging tropical diseases. Less appreciated is the role that applied studies can have in improving our understanding of basic biological patterns and processes in the tropics. Here, I describe a novel avifauna assemblage uncovered in Western Darién province in the Republic of Panama that was uncovered during a vector-borne disease surveillance program. I compared the passerine bird species composition at 16 sites using records from recent ornithological expeditions sponsored by the Smithsonian Tropical Research Institute in Central and Eastern Panama. Based on the results of a Mantel test, geographic distance did not correlate with pairwise distinctiveness of sites. Instead, based on an index of distinctiveness modified from the Chao-Jaccard index, most sites were more or less similarly distinctive, with one site, Aruza Abajo, significantly more distinctive than the rest. I found that the distinctiveness of this site was due not only to the presence of several rare and range-restricted taxa, but also to the absence of taxa that are common elsewhere. This finding provides more evidence of high species composition turnover (beta-diversity) in the Panamanian biota, which appears to be driven by a combination of soil and climate differences over narrow distances.",1,Journal,ar,Article,100,1,1,Beta-diversity | Community composition | Darién | Rare birds,13567,R01TW005869,1,TRUE,all,All Open Access,199,FIC,Fogarty International Center,2,25102652,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84901021628,SCOPUS_ID:84901021628,2-s2.0-84901021628,"Molecular techniques for cyanobacteria detection at Riogrande II and La Fe water reservoirs, Colombia",Hurtado-Alarcón J.C.,Revista de Biologia Tropical,00347744,22152075,62,403-419,2014-01-01,2014,10.15517/rbt.v62i1.12353,"In lentic water bodies as reservoirs occur eutrophication processes, originated mainly from human activities (i.e. agriculture, animal exploitation). This influx of nutrients in aquatic ecosystems could promote blooms of potentially toxic cyanobacteria. The purpose of this work is to detect the presence of cyanobacteria strains in water samples, using molecular techniques to help in preventive management of reservoirs dedicated to water purification. We used two molecular techniques to detect genes implied with the synthesis of hepatotoxic microcystins from potentially toxic cyanobacteria strains, and to evaluate the molecular diversity of cyanobacteria in water samples from two high-mountain reservoirs used for purification of drinking water for the metropolitan area of Medellin, Colombia. Between 2010-2011 collections of 12 water samples were taken and DNA extraction together with PCR and DGGE analyses where carried out. We amplified 22 sequences between 250-300bp of the genes mcyA and mcyE, and these sequences were related with several strains and cyanobacteria genera accessions from NCBI-GenBank databases. Moreover, sequence amplifications of the 16S small ribosomal RNA subunit - 16S rRNA- between 400-800bp were also performed in order to use them for the DGGE technique. The amplification products of DGGE were set in polyacrilamide gel with posterior denaturing electrophoresis, and the scanned images of the gel bands were analysed with the software GelCompar II. For Riogrande II and La Fe reservoirs we found 35 and 30 different DGGE bands, respectively, as a measurement of molecular diversity in these artificial ecosystems. Here, we demonstrated the utility of two molecular techniques for the detection of genes associated with toxicity and molecular diversity of cyanobacteria in reservoirs destined for drinking water in urban centers. We recommend strongly following with periodically molecular biology studies in these ecosystems combined with limnological and ecological data, as new tools for management of plants of water purification and for the prevention of potentially public health concerns.",5,Journal,ar,Article,100,2,2,Cyanobacteria | Diversity | Eutrophication | Microcystins | Molecular markers | Toxicity,13567,undefined,1,TRUE,all,All Open Access,200,NA,NA,1,24912368,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84901020377,SCOPUS_ID:84901020377,2-s2.0-84901020377,Characterization of the behavioral and vibrational signals in Euthyrhynchus floridanus (Hemiptera: Pentatomidae) during courtship and copulation,Briceño R.D.,Revista de Biologia Tropical,00347744,22152075,62,95-107,2014-01-01,2014,10.15517/rbt.v62i1.7812,"Euthyrhynchus floridanus (Linnaeus) (Hemiptera: Pentatomidae) is a neotropical species belonging to the family Pentatomidae with over 4 000 species described, and is distributed from Florida to Brazil. This study describes the sexual behavior and reported for the first time the production of substrate vibrations by males and females during copulatory behavior and mating. Courtship and copulatory behavior, as well as the diverse signals, were recorded with a phonographic cartridge connected to a video camera. Female vibrations were reproduced in the absence of females and the responses by males were recorded. At least three types of substrate vibrations were distinguished in males and one in females, and these signals were characterized by their low frequency, varying from 127 to 180Hz. The sounds of E. floridianus males were significantly different in frequency, duration and number of pulses, both in courtship and in copulation, for the purring and drumming sounds. The production of sounds in this species is associated principally with mechanical, stimulatory behavior during courtship and copulation. Patterns of behavior and their relation to substrate vibrations suggest that these signals are important for the males in the context of mate location and sexual selection.",2,Journal,ar,Article,100,1,1,Courtship | Euthyrhynchus floridanus | Hemiptera | Mating | Stink bugs | Substrate vibrations,13567,undefined,1,TRUE,all,All Open Access,201,NA,NA,1,24912346,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84901016897,SCOPUS_ID:84901016897,2-s2.0-84901016897,"Population ecology of Crocodylus acutus (Reptilia: Crocodylidae) in Palmasola lagoon, Oaxaca, Mexico",García-Grajales J.,Revista de Biologia Tropical,00347744,22152075,62,165-172,2014-01-01,2014,10.15517/rbt.v62i1.11535,"Abundance and population structure are important parameters to evaluate and compare the conservation status of a population over time in a given area. This study describes the population abundance and structure of Crocodylus acutus in Palmasola lagoon, Oaxaca. The field works consisted of night surveys during the new moon phase, between the 21:00 and 24:00h. These were conducted during the dry and wet seasons and counted the number of individuals to obtain population estimates. Recorded encounter rates ranged from 32 to 109.3ind./ km in 40 journeys deployed with an average time of 18 minutes browsing. The estimated population size using the Messeĺs model ranged from 32.7 to 93 individuals. For both seasons, there was a marked dominance of subadults, followed by juveniles and to a lesser extent adult individuals, as well as undetermined individuals (i.e. unknown body/size/length), in both seasons. There was also a significant association with mangrove areas (26.1%) by juveniles; the subadultśs individual use of superficial water (22.7%) and mangrove areas (15.7%); meanwhile the adults were observed on superficial water (9.7%). This information contributes to our understanding of the population ecology of C. acutus in the Palmasola lagoon where the estimated population size seems to show higher values when compared to other reports in the country.",4,Journal,ar,Article,100,2,2,Abundance | Crocodiles | Oaxaca | Palmasola | Population structure,13567,undefined,1,TRUE,all,All Open Access,202,NA,NA,1,24912351,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84901013727,SCOPUS_ID:84901013727,2-s2.0-84901013727,Composition and conservation of Orchidaceae on an inselberg in the Brazilian Atlantic Forest and floristic relationships with areas of Eastern Brazil,Soares Pessanha A.,Revista de Biologia Tropical,00347744,22152075,62,829-841,2014-01-01,2014,10.15517/rbt.v62i2.10719,"The Brazilian Atlantic Forest presents high levels of richness and endemism of several taxonomic groups. Within this forest, the Orchidaceae may be highlighted as the richest family of Angiosperms found there, and is highly threatened due to collection and habitat destruction. The inselbergs of the Brazilian Atlantic Forest are mostly unknown regarding their floristic composition, but the available information points to occurrence of endemic species, with adaptations to survive to this dry environment. The objectives of this study were to conduct a floristic survey of the Orchidaceae species on the Maciço do Itaoca, an inselberg located in the Northern region of the State of Rio de Janeiro, make a comparative analysis with other sites in Eastern Brazil, and discuss the geographic distribution, floristic relationships and conservation status of the orchid species present on the inselbergs. The floristic composition of the study area was compared with 24 other locations in Eastern Brazil (of which 13 are inselbergs) and the influence of the types of surrounding vegetation on the composition of the Orchidaceae flora on the inselbergs. On Maciço do Itaoca we recorded 18 species from 17 genera: Brasiliorchis picta, Brassavola tuberculata, Campylocentrum robustum; C. sellowii, Catasetum luridum, Cattleya guttata, Cyclopogon congestus, Cyrtopodium glutiniferum, Leptotes bicolor, Lophiaris pumila, Miltonia moreliana, Oeceoclades maculata, Phymatochilum brasiliense, Prescottia plantaginifolia, Pseudolaelia vellozicola, Sarcoglottis fasciculata, Sophronitis cernua. and Vanilla chamissonis. The highest floristic similarity was with the Pedra da Botelha (0.43), an inselberg located in the North of Espírito Santo. This result is probably due to the similarity in altitude and distance from the coast in both areas despite the geographical distance between them. Apparently, little influence is exerted by the types of surrounding vegetation on the composition of the flora of inselbergs, due to their unique environmental characteristics which exert a strong selection pressure on plants that are adapted to survive on these inselbergs. The threats observed to the species on this inselberg are the same as for other inselbergs and include the collection of ornamental species, fire and quarrying. Specifically for the Maciço do Itaoca, a possibility for conservation may be the annexation of this area to the Desengano State Park, an important conservation area in the Northern of the State of Rio de Janeiro.",8,Journal,ar,Article,100,4,4,Biogeography | Floristic similarity | Maciço do Itaoca | Rio de Janeiro State | Rocky outcrop,13567,undefined,1,TRUE,all,All Open Access,203,NA,NA,2,25102662,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84901012263,SCOPUS_ID:84901012263,2-s2.0-84901012263,Mesoamerican tree squirrels evolution (Rodentia: Sciuridae): A molecular phylogenetic analysis,Villalobos F.,Revista de Biologia Tropical,00347744,22152075,62,649-657,2014-01-01,2014,10.15517/rbt.v62i2.10614,"The tribe Sciurini comprehends the genera Sciurus, Syntheosiurus, Microsciurus, Tamiasciurus and Rheinthrosciurus. The phylogenetic relationships within Sciurus have been only partially done, and the relationship between Mesoamerican species remains unsolved. The phylogenetic relationships of the Mesoamerican tree squirrels were examined using molecular data. Sequence data publicly available (12S, 16S, CYTB mitochondrial genes and IRBP nuclear gene) and cytochrome B gene sequences of four previously not sampled Mesoamerican Sciurus species were analyzed under a Bayesian multispecies coalescence model. Phylogenetic analysis of the multilocus data set showed the neotropical tree squirrels as a monophyletic clade. The genus Sciurus was paraphyletic due to the inclusion of Microsciurus species (M. alfari and M. flaviventer). The South American species S. aestuans and S. stramineus showed a sister taxa relationship. Single locus analysis based on the most compact and complete data set (i.e. CYTB gene sequences), supported the monophyly of the South American species and recovered a Mesoamerican clade including S. aureogaster, S. granatensis and S. variegatoides. These results corroborated previous findings based on cladistic analysis of cranial and post-cranial characters. Our data support a close relationship between Mesoamerican Sciurus species and a sister relationship with South American species, and corroborates previous findings in relation to the polyphyly of Microsciurus and Syntheosciurus' paraphyly.",6,Journal,ar,Article,100,2,2,Cytochrome B | Mesoamerica | Microsciurus | Phylogenetics | Sciurus | Syntheosciurus,13567,undefined,1,TRUE,all,All Open Access,204,NA,NA,2,25102647,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84901012001,SCOPUS_ID:84901012001,2-s2.0-84901012001,"Detection of morphometric differentiation in Sattar snowtrout, Schizothorax curvifrons (Cypriniformes: Cyprinidae) from Kashmir Himalaya using a truss network system",Mir F.,Revista de Biologia Tropical,00347744,22152075,62,119-127,2014-01-01,2014,NA,"Schizothorax curvifrons is a morphometrically and meristically most variable and economically valuable promising fish food from Kashmir Valley. Since there is a lack of information on stock structure of wild populations on this species, this study was aimed to investigate the intraspecific variation of this important snowtrout. For this, two rivers and one lake in Kashmir Himalaya were sampled from January 2011 to October 2012. Fish body measurements were taken and morphometric characters using the truss network system was constructed. Altogether, 506 fish specimens were collected. Data were subjected to principal component analysis, discriminant function analysis and univariate analysis of variance. The first principal component explained 63.44% of total variation, while second and third components explained 8.34% and 5.31%, respectively. The step-wise discriminant function analysis retained two variables that significantly discriminated the populations. Using these variables 83.4% of the original specimens were classified into their correct groups and 81.1% of the cross-validated (leave one out procedure) specimens were classified into their correct groups. All of the total 31 transformed truss measurements exhibited highly significant (p<0.001) differences between the populations. This represents the first attempt on stock structure of S. curvifrons; therefore, this study will hopefully guide fisheries taxonomists about its current stock structure and would help in its management and conservation programme across Kashmir Himalaya area.",7,Journal,ar,Article,100,3,3,India | Kashmir Himalaya | Schizothorax curvifrons | Truss morphometrics,13567,undefined,0,FALSE,NA,NA,205,NA,NA,1,24912348,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84901010165,SCOPUS_ID:84901010165,2-s2.0-84901010165,"Ten years of limnological monitoring of a modified natural lake in the tropics: Cote Lake, Costa Rica",Umaña G.,Revista de Biologia Tropical,00347744,22152075,62,567-578,2014-01-01,2014,10.15517/rbt.v62i2.8446,"It is located 650m above sea level along the boundary between the North Caribbean and Pacific slopes, near the Southern end of the volcanic Guanacaste mountain range. In the early 1980s the lake's main outlet was dammed and the outflow was diverted into Arenal Reservoir. Lake Cote was first studied in 1990- 1991, and later in 2001, before it was again modified by raising its dam by one meter to use its outflow for hydroelectricity. From 2002 to 2010 it has been monitored twice a year for changes in its limnology. Here I present a summary of its basic characteristics and an analysis of their changes through time. The lake is discontinuous polymictic, and sometimes develops a thermocline at 6m depth that may last for several days as evidenced by the occasional development of an anoxic layer close to the bottom. Since its modification for hydropower production, the surface water temperature has attained higher values than before. Oxygen levels in the lake show periods of hypoxia to anoxia in the hypolimnion, that have become more frequent since modification. Despite its turbid water, the lake has low levels of nutrient concentrations and of chlorophyll a. The trend in these parameters in recent times is a reduction in chlorophyll a and an increase in water transparency, implying a reduction in primary productivity. These changes are discussed in relationship with anthropogenic factors such as the modification of the lake and its management, changes in landscape around the lake and global climate change.",5,Journal,ar,Article,100,1,1,Costa Rica | Hydroelectricity | Lake cote | Level modification | Limnology | Neotropics | Ten-year monitoring | Tropical lake,13567,undefined,1,TRUE,all,All Open Access,206,NA,NA,2,25102640,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84901009656,SCOPUS_ID:84901009656,2-s2.0-84901009656,Histology and ultrastructure of male reproductive system of the Indian Spiny lobster Panulirus homarus (Decapoda: Palinuridae),Lakshmi Pillai S.,Revista de Biologia Tropical,00347744,22152075,62,533-541,2014-01-01,2014,10.15517/rbt.v62i2.8641,"The spiny lobster Panulirus homarus, distributed along the Southeast and Southwest coasts of India, is an important commercial species having mariculture potential. Despite its importance, the structural and ultrastructure features of male gonads from this species have received scarce attention. Hence this study was aimed to describe the male reproductive tract of the species, using standard histological and electron microscopy techniques. Gonads from 94 specimens of P. homarus ranging in carapace length 37mm-92mm from Vizhinjam (Southwest coast of India.) were obtained and processed for the study (Histology-70 numbers & ultrastructure-24 numbers). The male reproductive system consists of paired testis and vas deferens located in the cephalo-thoracic region. Macroscopically, the reproductive tract was observed in lobsters >35mm carapace length. In immature testis, spermatogonia were seen which measured 6.9-13.8μm in diameter and in the mature testis primary (5.4-5.9μm) and secondary spermatocytes (2.8-3μm) and spermatids (2.2-2.4μm) were present. Each vas deferens consists of proximal and distal portions. The spermatophoric mass begins formation in the proximal vas deferens. In the distal vas deferens the spermatophoric mass containing the spermatozoa are arranged in packets towards the periphery by the gelatinous matrix produced by the typhlosole. Ultrastructurally, the spermatogonia have lamina, nucleus and mitochondria like bodies, the primary spermatocytes have nucleus, dense chromatin and vacuolated cytoplasm and the spermatids have mitochondria, endoplasmic reticulum and centrioles. The endoplasmic reticulum and the nuclear envelope in the spermatids form the acrosome. The radial arms with microtubules are formed in association with the dense endoplasmic reticulum, near the nucleus. The sperm has a spherical structure with the nucleus, lamellar region, spikes and acrosome. This is the first comprehensive report of the structure of the male gametes and spermatogenesis in P. homarus from Indian waters.",8,Journal,ar,Article,100,3,3,Lobster | Panulirus homarus | Reproduction | Spermatogenesis | Spermatophore | Spermiogenesis,13567,undefined,1,TRUE,all,All Open Access,207,NA,NA,2,25102637,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84901008358,SCOPUS_ID:84901008358,2-s2.0-84901008358,Genetic variability of the Common Snook Centropomus undecimalis (Perciformes: Centropomidae) in connected marine and riverine environments,Hernández-Vidal U.,Revista de Biologia Tropical,00347744,22152075,62,627-636,2014-01-01,2014,10.15517/rbt.v62i2.11072,"The Common Snook, Centropomus undecimalis, inhabits riverine and marine areas of Southern Gulf of Mexico, where it is subject to intense use and exploitation. It has been reported that the genetic identification of fish stocks constitutes a valuable tool for wild population management; nevertheless, there is no available information on the genetic identification on fish stocks of this species in the region. The aim of this study was to determine the genetic relationship between C. undecimalis captured in marine and freshwater environments of the Gulf of Mexico and the San Pedro River. For this, muscle tissue samples of 79 specimens were obtained from areas located more than 300km apart. The genotype of each individual was determined using seven microsatellite primer pairs. Five primers amplified efficiently presenting between six and 28 alleles per locus. High levels of heterozygosis were observed in samples from both environments. Deviation from HWE due to an excess of heterozygotes was observed. The values of genetic difference indicate an absence of population structure (FST=0.0075 and RST=0.016, p=0.051) and similarity in the allele frequencies, defined by Nei's index (0.805). Data showed the existence of a high gene flow due to the number of migrants (Nm=18.7). Our results suggest that individuals living in these environments belong to the same genetic population. We suggest the development of management and protection plans for this fish species population in the wild.",4,Journal,ar,Article,100,4,4,Centropomus undecimalis | Common Snook | Genetic diversity | Grijalva-Usumacinta fluvial system | Gulf of Mexico | Microsatellite,13567,undefined,1,TRUE,all,All Open Access,208,NA,NA,2,25102645,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84901006320,SCOPUS_ID:84901006320,2-s2.0-84901006320,Awn length variation and its effect on dispersal unit burial of Trachypogon spicatus (Poaceae),Johnson E.E.,Revista de Biologia Tropical,00347744,22152075,62,321-326,2014-01-01,2014,10.15517/rbt.v62i1.8146,"Trachypogon spicatus, formerly known as Trachypogon plumosus, is a dominant grass in some savannas of Northern South America. Its dispersal unit, like many other species of the Andropogoneae tribe, bears a hygroscopic awn which facilitates its establishment in favorable microsites. Some authors have previously proposed that there is a positive correlation between awn length and dispersal unit burial, and that this relationship increases the probability of seed survival in the event of a fire, since soil acts as insulator. In this study we experimentally tested this relationship for T. spicatus. A total of 192 diaspores were placed in randomized blocks, in aluminum trays filled with soil under greenhouse conditions. Diaspores were sprayed with water daily for a month to guarantee awn movement; on the last day of the experiment, they were sprayed with red aerosol paint to determine burial depth. The effects of awn length, presence of caryopses, and presence of a pivot for the passive segment of the awn on diaspore burial were evaluated. Germination viability was tested using a tetrazolium salt test for 35 caryopses. No significant differences in diaspore burial were observed between diaspores with and without caryopses (F(2,126) = 0.034, p=0.853). A positive correlation between awn length and diaspore burial was observed only if the passive awn lacked a pivot (r(66)=0.394, p<0.05). Diaspores whose awns had a pivot point achieved significantly deeper burial distances than their counterparts (F(2,126)=7.063, p=0.005). Viability test found that 0% of caryopses tested were able to germinate; this is possibly due to the time difference between sampling and testing. We considered the presence or absence of caryopsis as an important factor, since previous studies have not yet considered it and the high production of sterile diaspores in grasses. These results suggest that the physical mechanism behind T. spicatus diaspore burial is awn torque. This would explain why our results partially support the hypothesis previously proposed by other authors regarding the effect of awn length upon dispersal unit burial, but would also account for the differences observed in burial depth between diaspores with an available pivot point for the passive awn and diaspores lacking thereof.",9,Journal,ar,Article,100,2,2,Diaspore burial | Fire | Hygroscopic awn | Savanna | T. spicatus,13567,undefined,1,TRUE,all,All Open Access,209,NA,NA,1,24912361,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84901006256,SCOPUS_ID:84901006256,2-s2.0-84901006256,"Growth parameters and density variation of a queen conch, Strombus gigas (Neotaenioglossa: Strombidae), population from Xel-Ha park, a marine protected area",Baqueiro Cárdenas E.,Revista de Biologia Tropical,00347744,22152075,62,45-57,2014-01-01,2014,10.15517/rbt.v62i1.7561,"The queen conch, Strombus gigas, is a gastropod of commercial importance in the Caribbean. Population studies are based on size frequency analysis, using either length or weight parameters for the whole live organism. This contribution used mark-recapture data to estimate the Von Bertalanffy equation parameters and population number variation within a non harvest population from a protected area, to clarify the biometric parameters that better suit for the whole population, or for the juvenile and adult fractions. Conchs from Xel- Ha Park were monthly sampled from November 2001 to August 2005. Every conch found was measured and marked with a numbered tag that identified month and locality; and monthly abundance was estimated with Jolly's method. Length, lip thickness and weight increments were used to estimate the Von Bertalanffy growth equation parameters with Appeldoorn's subroutine of FISAT program. The population number varied through the study, with a minimum of 49 in April 2003 and maximum of 9 848 during June 2005. Conchs make only temporary use of Xel-Ha cove. Shell length gave the best fit for the juvenile fraction: L∞=251, K=0.3, C=0.8 Wp=0.3; and lip thickness for adults: L∞=47.78, K=0.17, C=0.1, Wp=0.86, while, the whole population was better represented by weight: L∞=3850, K=0.36, C=0.8, Wp=0.3. A maximum age of 19 years was estimated from the population. Natural mortality was 0.49/year for juveniles and 0.29/year for adults. There were two pulses of recruitment: Fall-winter and summer. It is concluded that population studies from length frequency data, should be analyzed independently in two groups, shell for the juvenile fraction and lip thickness for the adult fraction, or if it is not possible to analyze the population fractions separately, weight should be used to avoid miss calculation of the age structure.",4,Journal,ar,Article,100,2,2,Caribbean | Conch | Growth | Marine protected area | MPA | Population parameters,13567,undefined,1,TRUE,all,All Open Access,210,NA,NA,1,24912342,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84901006198,SCOPUS_ID:84901006198,2-s2.0-84901006198,Forest biomass variation in Southernmost Brazil: The impact of Araucaria trees,Rosenfield M.F.,Revista de Biologia Tropical,00347744,22152075,62,359-372,2014-01-01,2014,10.15517/rbt.v62i1.7923,"A variety of environmental and biotic factors determine vegetation growth and affect plant biomass accumulation. From temperature to species composition, aboveground biomass storage in forest ecosystems is influenced by a number of variables and usually presents a high spatial variability. With this focus, the aim of the study was to evaluate the variables affecting live aboveground forest biomass (AGB) in Subtropical Moist Forests of Southern Brazil, and to analyze the spatial distribution of biomass estimates. Data from a forest inventory performed in the State of Rio Grande do Sul, Southern Brazil, was used in the present study. Thirty-eight 1-ha plots were sampled and all trees with DBH ≥9.5cm were included for biomass estimation. Values for aboveground biomass were obtained using published allometric equations. Environmental and biotic variables (elevation, rainfall, temperature, soils, stem density and species diversity) were obtained from the literature or calculated from the dataset. For the total dataset, mean AGB was 195.2Mg/ha. Estimates differed between Broadleaf and Mixed Coniferous-Broadleaf forests: Mean AGB was lower in Broadleaf Forests (AGBBF=118.9Mg/ha) when compared to Mixed Forests (AGBMF=250.3Mg/ha). There was a high spatial and local variability in our dataset, even within forest types. This condition is normal in tropical forests and is usually attributed to the presence of large trees. The explanatory multiple regressions were influenced mainly by elevation and explained 50.7% of the variation in AGB. Stem density, diversity and organic matter also influenced biomass variation. The results from our study showed a positive relationship between aboveground biomass and elevation. Therefore, higher values of AGB are located at higher elevations and subjected to cooler temperatures and wetter climate. There seems to be an important contribution of the coniferous species Araucaria angustifolia in Mixed Forest plots, as it presented significantly higher biomass than angiosperm species. In Brazil, this endangered species is part of a high diversity forest (Araucaria Forest) and has the potential for biomass storage. The results of the present study show the spatial and local variability in aboveground biomass in subtropical forests and highlight the importance of these ecosystems in global carbon stock, stimulating the improvement of future biomass estimates.",8,Journal,ar,Article,100,2,2,Carbon stock | Deciduous forests | Indirect methods | Regression model | Spatial distribution,13567,undefined,1,TRUE,all,All Open Access,211,NA,NA,1,24912365,NA
