@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,pubmed-id,prism:eIssn
true,https://api.elsevier.com/content/abstract/scopus_id/0030202123,SCOPUS_ID:0030202123,2-s2.0-0030202123,"Habitats and biodiversity of decapod crustaceans in the SE Gulf of California, México",Hendrickx M.E.,Revista de Biologia Tropical,00347744,44,2,603-617,1996-12-01,1996,"Samples of benthic macro-fauna were obtained in different habitats along and off the coast of Southern Sinaloa, Gulf of California, Mexico, from 1978 to 1991. Occurrence of species of decapod crustaceans was registered for six habitats, from the intertidal to depth of 1200 m. A total of 299 species were collected, belonging to 53 families and including 17 species of Penaeoidea, 45 of Caridea, 6 of Thalassinidea, 5 of Palinura, 1 of Astacidea, 63 of Anomura, and 162 of Brachyura. Number of species varied considerably from one habitat to another. Highest biodiversity was observed in the Bay of Mazatlán, with 121 species, followed by the continental shelf and the rocky intertidal (107 species each), the estuarine/coastal lagoons (48 species), the upper slope (18 species) and the sandy beaches (9 species). One species was found to be strictly insular-terrestrial and two are primarily associated with the flotsam. The results of this survey were compared with distribution data available for decapod crustaceans fauna from the SE Gulf of California and the Eastern Tropical Pacific Zoogeographic region (ETP). The fauna collected represents 82% of the species cited for the area for coastal and shallow subtidal habitats (to ca. 115 m depth) and 57.6% of deep-water (> 200 m) species known to occur in the Gulf of California. Except in two cases, similarity indices (SI) based on number of species common to any pair of habitats were all very low. Continental shelf and (he Bay of Mazatlán have 57 species in common (SI = 0.50), while rocky shore habitat and the Bay of Mazatlán share 27 species (SI = 0.24). Comparative studies of decapod crustaceans communities for the ETP are almost lacking alltogether. Available data, however, indicate that biodiversity observed in Southern Sinaloa is so far the highest on record for marine and brackish-water habitats for a given section of this tropical Zoogeographic region.",28,Journal,ar,Article,100,1,1,Biodiversity | Decapod crustaceans | Gulf of California | Habitats,13567,undefined,0,FALSE,46,9246369,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030202122,SCOPUS_ID:0030202122,2-s2.0-0030202122,Evidencia parasitológica sobre la filogenia de los homínidos y los cébidos,Retana Salazar A.P.,Revista de Biologia Tropical,00347744,44,2,391-394,1996-12-01,1996,"A systematic revision of the ectoparasites (lice) of the hominoids and ceboids supports the Trogloditian hypothesis, according to which the genus Homo is the sister group of Pan, and the genus Gorilla the sister group of both. The phylogenetic analysis of this matrix derived from the study of primate lice shows an C.I. of 0.71 for the Trogloditian hypothesis including the ceboids in the analisis.",1,Journal,ar,Article,100,1,1,Cladism | Coevolution | Lice | Parasites | Systematics,13567,undefined,0,FALSE,47,9246364,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0013211140,SCOPUS_ID:0013211140,2-s2.0-0013211140,"Stock assessment of two penaeid prawn species, Penaeus occidentalis and Penaeus stylirostris (Decapoda: Penaeidae), in Golfo de Nicoya, Costa Rica",Tabash B. F.A.,Revista de Biologia Tropical,00347744,44,2,595-602,1996-12-01,1996,"Analysis on the maturation rate, growth, mortality, selection patterns, recruitment and yield (Y/R) and biomass (B/R) per recruitment of P. occidentalis and P. stylirostris in the lower Golfo de Nicoya (Puntarenas, Costa Rica) was undertaken using a length frequency analysis. Results showed that this stock is similar to the one studied in the inner part, as for their maturation and growth parameters. High values of total mortality and exploitation rate were obtained, which indicate that these stocks are overexploited. The analysis of Y/R and B/R showed an overexploited penaeid stock with a very low renewal rate.",9,Journal,ar,Article,100,2,2,Assessment | Fishery dynamics | Growth | Maturation | Mortality | Penaeus | Recruitment | Shrimp,13567,undefined,0,FALSE,48,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0012800974,SCOPUS_ID:0012800974,2-s2.0-0012800974,Basidiomicetes de Costa Rica. De Russulae novae,Gómez P. L.,Revista de Biologia Tropical,00347744,44,SUPPL. 4,25-37,1996-12-01,December 1996,"The genus Russula Le Maire, is represented in Costa Rica by 44 taxa, seven of which are here described as new: R. atroamethystina, R. crucensis, R. eperythra, R. rolfeana and R. sancti-ramonensis, R. subcrustosa, R. thapsina. All the new taxa are ectomycorrhizal with species of Quercus. A synoptic list of the known Costa Rican species is provided.",3,Journal,ar,Article,100,2,2,Agaricales | Costa Rica | Floristics | Mycorrhizae | Neotropics | Russula | Taxonomy,13567,undefined,0,FALSE,49,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0010417746,SCOPUS_ID:0010417746,2-s2.0-0010417746,"Thecate dinoflagellates (Dinophyceae) from Bahía Fosforescente, Puerto Rico",Hernández-Becerril D.U.,Revista de Biologia Tropical,00347744,44,2,465-475,1996-12-01,1996,"Bahía Fosforescente, Puerto Rico, is well-known because of bioluminiscence caused by high concentrations of dinoflagellates. However, the specific composition of dinoflagellates has not been studied in detail. Several samples taken during 1975-1987 with net were analysed to study the dinoflagellates in the bay. Twenty-six taxa were identified, including 19 species, 3 varieties, and one form, together with three species not fully identified, all of them thecate. The valid, currently recognized names, as well as some synonyms are given, together with references, illustrations and distribution data, this study shows the constant presence of the species responsible for the bioluminiscence in the bay, Pyrodinium bahamense. The taxa Ceratium hircus and Dinophysis caudata var. ventricosa also occurred in all seasons The genus Protoperidinium is represented by the greatest number of species in the bay (15). The unique hydrographic characteristics registered in the bay, such as the tidal and wind-driven mechanisms make possible the diversity of typically planktonic dinoflagellates in a shallow environment, although one benthic form was also found.",7,Journal,ar,Article,100,2,2,Bahía fosforescente | Dinoflagellates | Phytoplankton | Puerto rico | Taxonomy,13567,undefined,0,FALSE,50,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0009322058,SCOPUS_ID:0009322058,2-s2.0-0009322058,"Basidiomicetes de Costa Rica: Xerocomus, Chalciporus, Pulveroboletus, Boletellus, Xanthoconium (Agaricales: Boletaceae)",Gómez P L.,Revista de Biologia Tropical,00347744,44,SUPPL. 4,59-89,1996-12-01,December 1996,"Sixty-three taxa of boletaceous Agaricales in the genera Phylloporus, Xerocomus (Xerocomoideae) and Boletellus, Chalciporus, Pulveroboletus and Xanthoconium (Boletoideae), are discussed and revised in the context of Central American floristics, especially Costa Rica where 30 of these have been recorded. Phylloporus guanacastensis, Chalciporus austrorubinellus, Pulveroboletus rolfeanus are described as new from Costa Rica, and Chalciporus piperola-mellatus from U. S. A. . New combinations: Xerocomus orquidianus (Halling) L. D. Gómez, from Colombia; Boletellus lignatilis (B. & C.) L. D. Gómez from Cuba; Boletellus minor (Singer) L. D. Gómez from tropical America; Boletellus japonicus (Hongo) L. D. Gómez from Japan; Chalciporus castanellus (Peck) L. D. Gómez; Chalciporus squarrosoides (Snell & Dick) L. D. Gómez and Chalciporus pseudorubinellus (Smith & Thiers) L. D. Gómez from U. S. A. ; Chalciporus trinitensis var. amazonicus L. D. Gómez, Pulveroboletus atkinsonianus (Murr.) L. D. Gómez from U. S. A. and extending south to Colombia. A sectional classification of Chalciporus is proposed, sections Chalcipori and Squarrosoidei. Species recorded from Costa Rica are: Xerocomus badius (Fr.) Kühner ex Gilb., X. brasiliensis (Rick) Sing., X. chrysenteron (Bull. ex St. Amans) Quél., X. parasiticus (Bull. : Fr.) Quélet, X. phaeocephalus (Pat. & Bak.) Sing., X. spadiceus (Fr.) Quél. , X. subtomentosus (L. : Fr.) Quél., X. parasiticus was introduced with Pinus spp. in an experimental plantation and seen and collected only once. Boletellus ananaeceps (Berk.) Sing., B. coccineus (Fr.) Sing., B. coccineus var. amarus Sing., B. coccineus var. crassitunicatus Sing., B. chrysenteroides (Snell) Snell, B. jalapensis (Murr.)Gilb., B. lignatilis (B. &C.) L. D. Gómez, B. minor (Sing.) L. D. Gómez, B. zelleri (Murr.) Sing., Chalciporus austrorubinellus L. D. Gómez, Ch. piperatoides (Smith & Thiers) Baroni & Both, Ch., piperatus (Bull. : Fr.) Bataille, Pulveroboletus atkinsonianus (Murr.) L. D. Gómez, P. auriporus (Peck) Sing., P. ravenellii (B. & C.) Murr., P. retipes (B. & C.) Sing., P. rolfeanus L. D. Gómez, Pulveroboletus subacidus (Murr. )Sing., Pulveroboletus sp., Xanthoconium stramineum (Murr.) Singer. Some biogeographical notes on these basidiomycetes are included.",13,Journal,ar,Article,100,1,1,Basidiomycetes | Boletaceae | Boletellus | Chalciporus | Costa Rica | Distribution | Neotropics | Phylloporus | Pulveroboletus | Taxonomy | Xanthoconium | Xerocomus,13567,undefined,0,FALSE,51,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0008137986,SCOPUS_ID:0008137986,2-s2.0-0008137986,"Distribution, abundance and composition of coral reef Zooplankton, Cahuita National Park, Limon, Costa Rica",Alvaro Morales R.,Revista de Biologia Tropical,00347744,44,2,619-630,1996-12-01,1996,"The Zooplankton distribution, abundance and composition at Cahuita coral reef (Cahuita National Park, 9° 45' N and 82° 49 'W, Costa Rica) were studied in four stations from January to November 1984. The samples were collected monthly using a net with 0.47m diameter opening and 280μm mesh. Copepods were predominant throughout the year (32-95%), followed by foraminiferans (1-34%), fish larvae and eggs (<1-28%), crustacean larvae (2-13.8%) and chaetognatha (1 - 6.5%). Mollusc and echinoderm larvae were also present. High densities of Zooplankton were obtained in January, August and October, with peak abundance in May. Low densities were found in April and November. Some groups like Copepoda, Chaetognatha, crustacean larvae and Polychaeta showed significant differences in their abundances from station to station. Amphipoda, Urochordata, mollusc and echinoderm larvae as well as ichthyoplankton showed no such differences. Comparing the rainy and dry season, a significant difference was detected between holo- and merozooplankton abundances; holozooplankton population dominated both in number and diversity. The lower diversity of larval forms is assumed to be a result of strong sedimentation and sediment resuspension. The variability of Zooplankton abundance and its distribution are influenced by the current system that predominates in Cahuita. Qualitative analysis suggests that the Zooplankton sampled in the Cahuita coral reef corresponds more to pelagic-oceanic Zooplankton than to demersal Zooplankton. Differences between the sampling sations may reflect the intensity of exchange between the reef water and surrounding water.",25,Journal,ar,Article,100,2,2,Abundance | Atlantic | Cahuita coral reef | Zooplankton,13567,undefined,0,FALSE,52,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0007624034,SCOPUS_ID:0007624034,2-s2.0-0007624034,"Subtidal benthic polychaetes (Annelida) of the Gulf of Nicoya, Costa Rica",Dean H.,Revista de Biologia Tropical,00347744,44,3,69-80,1996-12-01,1996,"One hundred and forty six species of polychaetes belonging to 35 families were identified from material collected from 25 subtidal sample sites in the Gulf of Nicoya. One hundred and twenty five of these species were present in multireplicate collections taken seasonally at four stations with contrasting sedimentary environments. The three most commonly collected species at these four stations were the capitellids Mediomastus californiensis? and Notomastus luridus, and the spionid Prionospio multibranchiata. These results indicate that the polychaete fauna of the Gulf of Nicoya has not been adequately characterized and may be of greater species richness than previously reported.",22,Journal,ar,Article,100,1,1,Benthos | Costa Rica | Eastern Pacific Ocean | Estuary | Feeding type | Grab | Gulf of Nicoya | Polychaeta | Seasonal,13567,undefined,0,FALSE,53,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0007122151,SCOPUS_ID:0007122151,2-s2.0-0007122151,Zooplancton del Domo de Costa Rica: Taxonomía y biogeografía,Vicencio Aguilar M.E.,Revista de Biologia Tropical,00347744,44,2,631-642,1996-12-01,1996,"A list of the species and taxa of some pelagic animals from a tropical upwelling region, based on collections made off the coast of Costa Rica is presented. The list includes a total of 224 species, S3 genera and 11 subespecific forms in Cnidaria, Annelida, Mollusca, Artropoda (Crustacea), Chaetognaiha and Pisces.",10,Journal,ar,Article,100,2,2,Biodiversity | Costa Rica Dome | Upwelling region | Zooplankton,13567,undefined,0,FALSE,54,9246370,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0005739731,SCOPUS_ID:0005739731,2-s2.0-0005739731,"Temperature, salinity, oxygen, and nutrient profiles at a 200 m deep station in Golfo Dulce, Pacific coast of Costa Rica",Córdoba R.,Revista de Biologia Tropical,00347744,44,3,233-236,1996-12-01,1996,"On January 12, 1994, a vertical profile for physical (salinity, temperature) and chemical (dissolved oxygen, nutrients) parameters was conducted at a 200 m deep station in the inner region of Golfo Dulce, Pacific coast of Costa Rica. The profile was part of the R.V.Victor Hensen cruises. Water samples were taken every 10 m with a Niskin bottle. Temperature ranged from 31.5 C at the surface to 17.0 C at 200 m. Salinity varied from 29.5‰ at the surface to near 35‰ at 200 m. The maximum dissolved oxygen concentration was 425.0 μmol/L at 10 m, and decreased to nondetectable concentrations at 200 m. Maximum nutrient concentrations (μmol/L) were: 31.5 for nitrate, 1.3 for nitrite, 42.8 for silicate, and 7.9 for phosphate. The vertical profiles were similar to those reported 26 years ago, and bring support to the hypothesis of intermittent inflows, at sill depth, of offshore water into Golfo Dulce.",11,Journal,ar,Article,100,2,2,Costa Rica | Golfo Dulce | Inorganic nutrients | Oxygen | Salinity | Temperature,13567,undefined,0,FALSE,55,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0005704839,SCOPUS_ID:0005704839,2-s2.0-0005704839,"Morphology and sediment structures in Golfo Dulce, Costa Rica",Hebbeln D.,Revista de Biologia Tropical,00347744,44,3,1-10,1996-12-01,1996,"Sediment echosounder records (18 KHz) of 14 profiles were made in the fjord-like embayment of Golfo Dulce, Pacific of Costa Rica, to investigate morphology and sediment structure. The NW-SW section includes an oriental fault that is the main internal tectonic characteristic of the Gulf; that has a very steep slope and reaches 170 m in height. Two parallel, but less prominent tectonic faults are also evident on the echographs. The sediments in the flat inner basin consist mainly of turbidites, which reach the deepest part of Golfo Dulce by channels, leaving most of the slope sediments unaffected.",16,Journal,ar,Article,100,3,3,Costa Rica | Golfo dulce | Marine geology | Morphology | Sediments,13567,undefined,0,FALSE,56,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0003614229,SCOPUS_ID:0003614229,2-s2.0-0003614229,"The agaric flora (Agaricales) of La Selva Biological Station, Costa Rica",Ovrebo C.,Revista de Biologia Tropical,00347744,44,SUPPL. 4,39-57,1996-12-01,December 1996,"Sixty-three species of Agaricales (Basidiomycotina) from eight families are reported from La Selva Biological Station and Reserve (Caribbean lowland of Costa Rica). Included are the following genera: Agaricus, Alboleptonia, Chaetocalathus, Clitocybula, Collybia, Coprinus, Crepidotus, Crinipellis, Dictyopanus, Filoboletus, Gerronema, Hohenbuehelia, Hydropus, Hypholoma, Lepiota, Leucocoprinus, Leucopaxillus, Marasmiellus, Marasmius, Mycena, Nothopanus, Oudemansiella, Panellus, Pleurocollybia, Pluteus, Pyrrhoglossum, Rugosospora, Trogia, Volvariella, Xerulina. The site is a lowland tropical rain forest. All but seven taxa are reported for Costa Rica for the first time. Complete descriptions are provided for fifteen taxa.",10,Journal,ar,Article,100,1,1,Agaricales | Agarics | Costa Rica | La Selva Biological Station | Tropical fungi,13567,undefined,0,FALSE,57,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0002841449,SCOPUS_ID:0002841449,2-s2.0-0002841449,"Distribution and community structure of the reef corals of Ensenada de Utría, Pacific coast of Colombia",Vargas-Angel B.,Revista de Biologia Tropical,00347744,44,2,643-651,1996-12-01,1996,"Two types of coral communities occur in the Ensenada de Utría National Park (Pacific of Colombia) reefs, which develop in shallow sheltered water, and smaller non-reefal communities along wave exposed basaltic blocks. Chola reef, the largest coral community (approx. 10.5 ha), is characterized by relative high coral cover (32.4%) and dominated by Pocillopora damicornis. Smaller in size (approx. 1.5 ha), Diego reef is mainly covered by dead Pocillopora damicornis and live Psammocora (S.) stellata (2%). The other non-reefal communities are characterized by isolated coral colonies and patches of Pavona clavus, Pavona gigantea and Porites lobata. Coral community deterioration at Utría is evident, specially in the reefs, where both natural and antropogenic disturbances (e.g. phytoplankton blooms, human induced siltation, dynamite fishing and probably El Niño 1982-83 warming event) seem to influence the community structure.",12,Journal,ar,Article,100,1,1,Colombian Pacific | Community structure | Coral reefs | Reef deterioration | Utría,13567,undefined,0,FALSE,58,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0002482210,SCOPUS_ID:0002482210,2-s2.0-0002482210,"A biogeochemical survey of the anoxic basin Golfo Dulce, Costa Rica",Thamdrup B.,Revista de Biologia Tropical,00347744,44,3,19-33,1996-12-01,1996,"The waters and surface sediments of a 200 m deep tropical fjord were investigated with respect to chemical zonation, rates of respiratory processes, and benthic fluxes. Oxygen was found to ca. 100 m water depth, but only the upper part of the oxycline was associated with the pycnocline, which was situated above the sill located at 60 m. Nitrate-rich water entered the bay at sill depth, and denitrification was indicated at anoxic depths. Hydrogen sulfide was only found in low concentrations near the bottom, and nitrate was a possible oxidant for the hydrogen sulfide. The observations reproduced those of a survey in 1969 to a large extent. This suggests that water exchange is frequent enough to prevent the development of strongly reducing conditions in the bottom water. High rates of dark oxygen uptake indicated intense carbon cycling within the euphoric zone. The rates decreased rapidly with depth, and at anoxic depths, rates of denitrification and sulfate reduction were more than 100-fold lower than the surface oxygen uptake. The chemical zonation as well as x-radiographs indicated that sediments underlying oxic bottom water were strongly irrigated and bioturbated while anoxic sediments were laminated and composed of turbidites. The rates of carbon oxidation were 5-10 times higher in the sediments underlying oxic bottom water than in those at the bottom of the basin. Sulfate reduction was a dominating process, accounting for about 50% and 100% of the carbon oxidation at the oxic and anoxic sites respectively. Even at the anoxic sites, hydrogen sulfide did not accumulate in the pore water and a high sedimentation of reactive iron phases is suggested as a contributing cause.",33,Journal,ar,Article,100,5,5,Carbon cycling | Denitrification | Microbial processes | Sediment | Sulfate reduction | Water column,13567,undefined,0,FALSE,59,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0002023326,SCOPUS_ID:0002023326,2-s2.0-0002023326,Biodiversity in polypore fungi. A comparison between tropical Africa and America,Ryvarden L.,Revista de Biologia Tropical,00347744,44,SUPPL. 4,125-129,1996-12-01,December 1996,"Tropical Africa and America have each about 400 species and 70 genera of polypore fungi. There are seven endemic genera in tropical America, three in Africa. The number of brown rotting species is low, only 3% in both areas, compared with about 25% in boreal conifer forests; 13% of the African polypores are endemic, no number is as yet known from tropical America. Amauroderma has an endemism of about 90% on both continents, which contrasts with other groups of polypores. In Phellinus there are about 60 species out of which about 60% are endemic in tropical America while the numbers are about 30 and 5% respectively in Africa. It is suggested that the reason for these differences is the isolated position of tropical America while Africa has been connected to tropical Asia through more or less continuous forests in previous geological periods.",5,Journal,re,Review,100,1,1,Amauroderma | Biodiversity | Endemism | Hymenochaetaceae | Polypores,13567,undefined,0,FALSE,60,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0001633073,SCOPUS_ID:0001633073,2-s2.0-0001633073,"A pilot trophic model for Golfo Dulce, a fjord-like tropical embayment, Costa Rica",Wolff M.,Revista de Biologia Tropical,00347744,44,3,215-231,1996-12-01,1996,"Golfo Dulce is a deep tropical estuary whose ecosystem dynamics are poorly understood. In order to evaluate biomass and energy flow distributions, productivity potential, and to obtain guidelines for conservation management, a steady - state model of 20 compartments (excluding detritus) was constructed using the ECOPATH II software. Total system biomass (10.4 t/km2) and total energy throughput (sum of all flows, T =1405 t/km2/year) of Golfo Dulce are small compared to other modeled coastal ecosystems. The mayor part of the energy throughput is achieved from primarily pelagic trophic levels 1 to II (52%) plus II to III (41%). The pelagic fish biomass consumed within the system by top predators (about 1133t) exceeds twice the demersal fish biomass consumed (502t). Artesanal fishery primarily operates on the top trophic levels of the benthic domain and has a very low gross efficiency (catch/ primary production = 0.06%). A nearly balanced production/repiration ratio (P/R= 1.09) and a high mean tranfer efficiency (15%) suggest that the system is near maturity. Contradictory seem the low Ascendency (A= 32.2%) and high Development Capacity (DC = 67.8%) values indicative of a relatively undeveloped system of little internal stability. This contradiction might be explained through the fact that much of the detrital matter produced within the euphotic zone is sedimented away and does not - like in other coastal systems - reenter the food web. Thus, whereas the pelagial represents a tightly coupled rather mature (sub) system, the Golfo Dulce as a whole lacks this degree of maturity due to a very inefficient benthic pelagic coupling, which results from its fjord-like topography. The model reveals that Golfo Dulce acts differently from most tropical coastal ecosystems: it is dominated by biomass and energy flow within the pelagic domain and rather resembles an open ocean system than an estuarine one. Due to its low benthic biomass and low overall productivity, there seems to be no potential for further development of the demersal/semi-demersal fishery inside the gulf. An increase of the pelagic fishing pressure would seriously threaten the populations of resident predators such as dolphins, sharks and large bird species, which have considerable conservation and ecotourism values. Future ecosystem research in Golfo Dulce should focus on the pelagic part of the gulf (microbial loop, plankton, and nekton), on the small benthos, as well as on transfer processes within the pelagic domain, between the pelagial and the benthos, and at the river/gulf and gulf/ocean interfaces.",47,Journal,ar,Article,100,3,3,Biomass budget | Costa Rica | Ecosystem structure | Energy flow | Tropical estuary,13567,undefined,0,FALSE,61,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0000266336,SCOPUS_ID:0000266336,2-s2.0-0000266336,"Lista comentada de plantas de la Estación de Biología Tropical ""Los Tuxtlas"", Veracruz, México: (Violaceaea-Zingiberaceae)",Ibarra-Manríquez G.,Revista de Biologia Tropical,00347744,44,2,427-447,1996-12-01,1996,"This is the third and final part of the commented list of plants found in Los Tuxtlas, a Mexican Tropical Biology Research Station.Previous parts appeared in Revista de Biologia Tropical vol. 43 (1-3) and vol. 44 (1).",38,Journal,ar,Article,100,2,2,Floristics | Mexico | Phenology | Tropical rain forest | Uses | Vascular plants | Veracruz,13567,undefined,0,FALSE,62,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0000238474,SCOPUS_ID:0000238474,2-s2.0-0000238474,Distribution of pore fungi (Aphyllophorales: Basidiomycotina) in the biotic units of Costa Rica,Carranza J.,Revista de Biologia Tropical,00347744,44,SUPPL. 4,103-109,1996-12-01,December 1996,"Two hundred and thirty-one species of pore fungi within 72 genera have been reported from Costa Rica. Based on Herrera and Gómez's 1993 Biotic Unit Map, the majority of the pore fungi are present in the Tropical-Tropical Unit (51 genera, 100 spp.), followed by Temperate-Tropical (46 gen. 85 spp.), Subtropical-Tropical (40 gen. 83 spp.) and Temperate-Cold (15 gen. 19 spp.). Only three genera are known from the Boreal-Tropical Unit. Many of these genera are cosmopolitan (45.8%), followed by 33.4% tropical and 20.8% boreal. Sixty-four cause white rot on hardwood trees and eight cause brown rot on hardwood and softwood trees. Amauroderma appears to be the only genus restricted to a specific unit (Tropical-Tropical) and Fistulina and Bondarzewia to have a narrow host range (Quercus sp. and Alnus sp.).",3,Journal,ar,Article,100,1,1,Aphyllophorales | Biotic units | Costa Rica | Geographic distribution | Mycoflora | Mycogeography | Pore fungi,13567,undefined,0,FALSE,63,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/5444274939,SCOPUS_ID:5444274939,2-s2.0-5444274939,"A new species of eleotridid, Eleotris tecta, from Pacific slope streams of tropical America (Pisces: Eleotrididae)",Bussing W.,Revista de Biologia Tropical,00347744,44,1,251-257,1996-04-01,April 1996,"The ""pygmy sleeper"" of the family Eleotrididae, Eleotris tecta, is described as new on the basis of the values of several counts, differences in neuromast patterns on the head and differences in fin coloration. The eight known specimens were taken in small freshwater streams close to the sea in southern Costa Rica, and in Colombia (mainland and Isla Gorgona). The new species is more similar to E. tubularis, an endemic in streams on Isla del Coco, than with its congener E. picta, which is known from California to Peru and is reported here for the first time from Isla del Coco.",4,Journal,ar,Article,100,1,1,Colombia | Costa Rica | Freshwater eleotridids | Isla del Coco | New record | New species | Pisces,13567,undefined,0,FALSE,64,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/4243696438,SCOPUS_ID:4243696438,2-s2.0-4243696438,"Nuevos registros de caracoles terrestres ""advenedizos"" en Nicaragua: Leptinaria insignis, Bothriopupa conoidea y Caeciliodes iota (Mollusca: Gastropoda)",Adolfo López S.,Revista de Biologia Tropical,00347744,44,1,302-303,1996-04-01,April 1996,NA,3,Journal,ar,Article,100,2,2,Introduced taxa | New records | Nicaragua | Terrestrial gastropods,13567,undefined,0,FALSE,65,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3643137490,SCOPUS_ID:3643137490,2-s2.0-3643137490,"Fluctuaciones espacio-temporales del crecimiento en Prionotus stephanophrys (Scorpaeniformes: Triglidae) del Pacífico sudcaliforniano, México",Schmitter-Soto J.,Revista de Biologia Tropical,00347744,44,1,213-223,1996-04-01,April 1996,"The lumptail searobin is a dominant fish in the western continental shelf of Baja California Sur. In order to analyze growth variations by latitude and season, the study area was divided into four subareas, which were sampled in February and July 1989, March and September 1990. Comparison among growth patterns (as described by von Bertalanffy's model) was accomplished by Hotelling's T2 test, and a similarity matrix was constructed using standardized T2 values. The differences were non-significant and the distances small among subareas in summer, whereas in winter and between seasons they were noteworthy. This phenomenon is related to the winter concentration by depth and latitude and summer dispersion of the species, as well as the reproduction taking place in summer. On the other hand, the northernmost subarea (Vizcaíno Bay), whose population may be different, was the most distant from the others. Finally, the predominance of a single year class in the southernmost subarea is interpreted as an effect of population periphery, the center of the population having a more even distribution of year classes.",3,Journal,ar,Article,100,2,2,Eastern Pacific | Growth | Prionotus stephanophrys | Spatio-temporal variation | Triglidae,13567,undefined,0,FALSE,66,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33750678808,SCOPUS_ID:33750678808,2-s2.0-33750678808,Essential oil of Myrrhidendron donnell-smithii (Apiaceae),Procúpez R.,Revista de Biologia Tropical,00347744,44,1,279-281,1996-04-01,April 1996,NA,0,Journal,ar,Article,100,2,2,Apiaceae | Essential oil | GC-MS | Myrrhidendron donnell-smithii | Phytochemistry,13567,undefined,0,FALSE,67,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33750655943,SCOPUS_ID:33750655943,2-s2.0-33750655943,"First record of Pelecanus occidentalis (Aves: Pelecanidae) and Phaeton lepturus (Aves: Phaethontidae), at Isla del Coco, Costa Rica",Dudzik K.,Revista de Biologia Tropical,00347744,44,1,303-304,1996-04-01,April 1996,NA,2,Journal,ar,Article,100,1,1,Aves | Cocos Island | New records,13567,undefined,0,FALSE,68,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33750654748,SCOPUS_ID:33750654748,2-s2.0-33750654748,"Simbiosis entre Collisella spp. (gastropoda) y Zygantroplana ups (platyhelminthes: turbellaria) en el golfo de California, México",González N.E.,Revista de Biologia Tropical,00347744,44,1,97-105,1996-04-01,April 1996,"The flatworm Zygantroplana ups Marcus & Harry was originally described as a symbiont of the oyster Myrakeena angelica (Rochebrune) from Baja California (BC), Mexico. Here it is recorded in association with several limpet species (Collisella spp.) in Bahía de la Paz, southern BC. The relationship is not species-specific, and there was no association between limpet body size and the number of planarians, but larger limpets had a greater incidence rate. Sites with higher limpet densities had lower planarian incidence. Limpet weight was not affected by the levels of planarian occurrence found here. Their association may reflect chance rather than natural selection.",3,Journal,ar,Article,100,2,2,Collisella | Flatworms | Limpets | Mexico | Symbiosis | Zygantroplana,13567,undefined,0,FALSE,69,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33750645553,SCOPUS_ID:33750645553,2-s2.0-33750645553,Distribución de Collisella atrata (Gastropoda) y redescripción de Zygantroplana ups (Platyhelminthes: Turbellaria),González N.,Revista de Biologia Tropical,00347744,44,1,283-286,1996-04-01,April 1996,The endemic distribution of the limpet Collisella atrata is confirmed for the Gulf of California. The flatworm species Zygantroplana ups is redescribed with live organisms. Only some individuals have the terminal notch mentioned in the original description; tentacle ocelli measure 359-500um; eyaculatory duct ends in a peneal bulb and has a thin stylet.,0,Journal,ar,Article,100,2,2,Collisella | Distribution | Flatworm | Zygantroplana,13567,undefined,0,FALSE,70,NA,NA
