@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:doi,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/33751382960,SCOPUS_ID:33751382960,2-s2.0-33751382960,"Biomass production and nutritional value of Artemia sp. (Anostraca: Artemiidae) in Campeche, México",Maldonado-Montiel T.D.N.J.,Revista de Biologia Tropical,00347744,00347744,53,3-4,447-454,2005-01-01,September/December 2005,"Biomass of the crustacean Artemia sp. has multiple uses. The biochemical composition and biomass production of Artemia grown from cysts produced by a native population from Real de Salinas were evaluated under laboratory conditions. Nauplii (instar I) were stocked at density of 10 nauplii/ml in 1.5 I tanks, fed with rice bran from day 2 to day 6, and with the microalgae Tetraselmis suecica from day 7 to day 15. At the end of the trial (day 15) the average length was 5.34 mm, biomass production was 15.72 g/l (wet weight), and survival was 79%. The proximal analysis and biochemical composition of Artemia biomass indicated that its nutrient percentages are closely similar to Artemia from other regions, making this species a suitable food for cultured fish and crustacean.",17,17354454,Journal,ar,Article,100,2,2,Artemia | Biochemical composition | Biomass production | Brine shrimp | Culture | Mexico,13567,undefined,1,TRUE,90,10.15517/rbt.v53i3-4.14613,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/33751381653,SCOPUS_ID:33751381653,2-s2.0-33751381653,"Contribution of food availability to the more rapid growth of the scallop, Euvola ziczac (Pteroida, Pectinidae) in bottom than in suspended culture",Hunauld P.,Revista de Biologia Tropical,00347744,00347744,53,3-4,455-461,2005-01-01,September/December 2005,"We conducted a 5-month experiment at Turpialito in the Golfo de Cariaco, Venezuela, to examine whether the previously reported more rapid growth of scallop Euvola ziczac in bottom compared to suspended culture can be attributed to more abundant or higher quality food resources near the sediment/water interface. The various body components (shell, muscle, digestive gland, gonad and remaining tissues) increased in size at a much greater rate for scallops maintained on the bottom, in partly buried cages at 5 m in depth, than in cages suspended at the same depth in the water column. Furthermore, survival was greater on the bottom. Food abundance and quality were examined by analyzing the seston collected in sediment traps at the sediment/water interface in the vicinity of the bottom cages and next to the suspended cages. Phytoplankton abundance (chlorophyll a) and the proportion of various fatty acids in the lipid fraction of the seston were similar on the bottom and in suspension. However, sestonic protein, lipid and carbohydrate levels, and the estimated energetic content of the seston, were higher on the bottom than in suspension, and probably contributed to the greater growth on the bottom. As the increase in the energetic content of the seston on the bottom compared to in suspension was less than the increase in growth (biomass) on the bottom compared to in suspension, and the evidence showed in previous studies above the negative influence of fouling and wave action in suspended culture, we conclude that the more rapid growth of Euvola ziczac in bottom than suspended culture is principally due to stress relative to suspended culture system.",6,17354455,Journal,ar,Article,100,7,7,Bottom culture | Euvola ziczac | Growth | Scallop | Suspended culture | Venezuela,13567,undefined,1,TRUE,91,10.15517/rbt.v53i3-4.14614,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/33751377956,SCOPUS_ID:33751377956,2-s2.0-33751377956,Development of the tropical fish Xenomelaniris brasiliensis (Pisces: Atherinidae) from embryo to larva and time to metamorphosis,Del Río V.,Revista de Biologia Tropical,00347744,00347744,53,3-4,503-513,2005-01-01,September/December 2005,"Embryonic-larval development, and metamorphosis larval time, were studied in the tropical fish Xenomelaniris brasiliensis. Twenty nine sexually mature specimens were used, 16 females (10.86 ± 1.01 cm and 7.63 ± 2.62 g) and 13 males (10.43 ± 0.57 cm and 6.54 ± 1.44 g) which produced gametes through abdominal massage. Fertilized eggs were spherical (1.18 ± 0.44 mm diameter), greenish, transparent, benthonic and vitelus-rich; rugose striated chorion with numerous external filaments randomly distributed and abundant oil globules (0.11 ± 0.07 mm diameter). The embryonic development was finished at 26.36 ± 2.03°C, 39.67 ± 0.58 PSU and pH 8.30 ± 0.10. Larvae (4.56 ± 0.97 mm total length) hatched at 143 hours and 19 minutes, with vitteline sac vestiges and a single oil globule. The larvae were fed on Brachionus plicatilis and Isochrysis galbana. After the second week Artemia nauplii were added and I. galbana maintained. Flexion started 13 days after larvae hatched (6.10 ± 1.54 mm total length) and was completed 32 days later (11.25 ± 1.87 mm total length) with the hipural complex completely developed. In conclusion, X. brasiliensis showed direct larval development and started larval metamorphosis (13.08 ± 2.07 mm total length) to juvenile 40 days after hatching.",5,17354459,Journal,ar,Article,100,4,4,Embryonic development | Metamorphosis | Xenomelaniris brasiliensis,13567,undefined,1,TRUE,92,10.15517/rbt.v53i3-4.14618,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/33751373639,SCOPUS_ID:33751373639,2-s2.0-33751373639,Blood and urine physiological values in farm-cultured Rana catesbeiana (Anura: Ranidae) in Argentina,Coppo J.A.,Revista de Biologia Tropical,00347744,00347744,53,3-4,545-559,2005-01-01,September/December 2005,"A total of 302 samples of healthy farm-cultured Rana catesbeiana specimens (9-21 months-old, 50-350 g liveweight, 50% each sex) from the north-east of Argentina, were analyzed through spectrophotometry, electrophoresis, densitometry, refractometry and microscopy in order to obtain blood and urine normal values. Confidence intervals (p<0.05) for PCV (28.6-31.6%), RBC (0.40-0.44 T/L), MCV (686-732 fL), hemoglobin (6.41-7.20 g/dL), MCH (151-164 pg), MCHC (22.6-24.0%), WBC (18.7-22.3 G/L). neutrophils (58.4-63.4%), lymphocytes (23.9-29.8%), monocytes (2.1-3.8%), eosinophils (4.6-7.0%), basophils (2.9-4.1%), bleeding time (289-393s). coagulation time (452-696s), prothrombin time (76-128s), urinary density (1.0061-1.0089 g/mL), urinary pH (6.38-6.96), fibrinogen (0.59-0.99 g/dL). total protein (4.19-4.49 g/dL), albumin (1.49-1.67 g/dL). alpha-1 globulin (0.20-0.24 g/dL), alpha-2 globulin (0.48-0.54 g/dL), beta globulin (0.68-0.77 g/dL), gamma globulin (1.28-1.42 g/dL), albumin/globulin ratio (0.50-0.58), creatinine (4.09-5.56 mg/L), urea (76.1-92.4 mg/L), uric acid (11.5-15.4 mg/L), triglycerides (0.34-0.52 g/L), total cholesterol (0.56-0.67 g/L), HDL-C (0.03-0.05 g/L). LDL-C (0.34-0.44 g/L), alpha lipoprotein (6.01-8.67%), beta lipoprotein (91.3-93.9%), glucose (0.45-0.54 g/L), Na (116-121 meq/L), K. (3.42-3.81 meq/L), CI (100-116 meq/L), Ca (7.98-8.61 mg/dL), P (8.31-9.36 mg/dL), Mg (2.26-2.55 mg/dL), Fe (105-178 ug/dL), ALP (144-170 IU/L), ALT (10.0-14.8 IU/L), AST (42.8-53.4 IU/L), GGT (7.8-10.6 IU/L), LDH (99-135 IU/L), CHE (151-185 IU/L) and CPK (365-500 IU/L), were obtained. Some parameter ranges were similar to those obtained in amphibians, birds or mammals; others were very different. These parameters are useful to evaluate sanitary, metabolic and nutritional state on captive bullfrogs.",9,17354463,Journal,ar,Article,100,3,3,Blood values | Coagulation tests | Rana catesbeiana | Urine parameters,13567,undefined,1,TRUE,93,10.15517/rbt.v53i3-4.14669,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/33751371826,SCOPUS_ID:33751371826,2-s2.0-33751371826,"Effect of 2,4-D, hydric stress and light on indica rice (Oryza sativa) somatic embryogenesis",Meneses A.,Revista de Biologia Tropical,00347744,00347744,53,3-4,361-368,2005-01-01,September/December 2005,"With the purpose of increasing the embryogenesis regeneration process in vitroplants obtained from somatic embryos of the indica rice variety CR-5272 (Oryza sativa L.), two independent experiments were performed. The first experiment consisted in the effect of combination of three concentrations of the gelling agent Phytagel™ (1.8, 2.4, and 3 gL-1) and four 2,4-D concentrations (2.26, 4.52, 6.78, and 9.05 μM) on the induction and subsequent regeneration of embryogenic calli. On the second experiment, the pre-regeneration phase was modified: calli were subjected to darkness or diffuse light conditions for one, two, and three weeks. In embryogenesis induction, 35% calligenesis was obtained using the MS culture medium supplemented with 6.78 μM of 2,4-D and 2.4 gL-1 Phytagel™, whereas on the control treatment (MS medium supplemented with 9.05 μM of 2,4-D and 3 gL-1 Phytagel™) 24% calligenesis was obtained. In addition, regeneration percentages were improved (22% and 16% for calli induced with the above treatments, respectively). Furthermore, in light exposure experiments, the best result was obtained by exposing the embryogenic calli to darkness for one week in pre-regeneration, followed by direct light exposure during the regeneration phase.",21,NA,Journal,ar,Article,100,5,5,Light | Plant regeneration | Rice | Somatic embryogenesis,13567,undefined,1,TRUE,94,10.15517/rbt.v53i3-4.14598,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/33751371011,SCOPUS_ID:33751371011,2-s2.0-33751371011,"Sighting frequency and relative abundance of bottlenose dolphins (Tursiops truncatus) along the northeast coast of Margarita Island and Los Frailes Archipelago, Venezuela",Oviedo L.,Revista de Biologia Tropical,00347744,00347744,53,3-4,595-600,2005-01-01,September/December 2005,"The study of local cetaceans in Venezuela has a very recent history, and few efforts have been made in the assessment of coastal populations based on field research. The occurrence of whales and dolphins along the northeast coast of Venezuela has been documented through sightings and stranding records. Given the underwater topographical features and the influence of upwelling processes, this area is considered a very productive coastal ecosystem. Our objective was to establish the sighting frequency and relative abundance of bottlenose dolphins in the area. Sighting records were gathered on bottlenose dolphins and other cetacean species occurring along the northeast coast of Margarita Island and Los Frailes Archipelago through direct observation during land-based (6 surveys, 48 hours of observation) and boat-based surveys (24 surveys, 121 hours of observation, 1295 km covered). A sighting frequency was calculated using two methodologies and then compared, considering: 1) a mean effective observation time (4.27 hours), and 2) distance covered with cetacean sightings (1108 km). A third method is proposed relating a mean effective distance covered with cetacean sightings and expressed as a percentage. The abundance index was calculated using the mean effective observation time. The sighting frequency of Tursiops truncatus in the study area was 3-4 sightings per day of 4.27 observation hours, or by 185 kilometers covered. The relative abundance was calculated as 35 dolphins in the study area, so a total population of less than 60 dolphins could inhabit the proposed range. Tursiops truncatus is the dominant species in the northeast coast of Margarita Island and Los Frailes Archipelago with 70% of all the sightings, so this locality could be termed as the distribution range of a possible local population of bottlenose dolphins.",9,17354467,Journal,ar,Article,100,2,2,Abundance | Margarita Island | Sighting frequency | Tursiops truncatus | Venezuela,13567,undefined,1,TRUE,95,10.15517/rbt.v53i3-4.14673,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/33751368784,SCOPUS_ID:33751368784,2-s2.0-33751368784,Effect of heavy metals on the growth of the tropical microalga Tetrasermis chuii(Prasinophyceae),Cordero J.,Revista de Biologia Tropical,00347744,00347744,53,3-4,325-330,2005-01-01,September/December 2005,"We determined the toxic effect of four metals, cadmium (Cd), copper (Cu), mercury (Hg) and lead (Pb), on the tropical microalga Tetraselmis Chuii (Butcher, 1959). We exposed 50 ml of cultivated microalgae (f/2 Guillard) in the exponential growth phase, with three replicates, to concentrations of 0 (control), 0.1, 1.0, 5.0, 10.0 and 20.0 mg·1-1 with each metal for 96 hr. We evaluated the lethal effect daily, through the cellular count. In the control treatment (not exposed to any metal) we observed an increase in cellular density. In all treatments exposed to metals, we observed a decrease in cellular density, which accelerated in 48 h, after which it became less pronounced. There were exceptions with low concentrations of Cd and Cu at 24 h, as there was no significant decrease, probably due to their use as micronutrients at these low concentrations. The metal that caused the most lethal effect was Pb, which killed 50% of the microalgal population at a concentration of 0.40 mg·l-1. This concentration was 3 times lower than that of mercury and 13 times lower than those of cadmium and copper. The microalga Tetraselmis chuii is recommended as a model species to estimate the toxic effects of xenobiotics on tropical seawater environments.",25,17354443,Journal,ar,Article,100,4,4,Contamination | Heavy metals | Phytoplankton | Tetraselmis chuii | Toxicity,13567,undefined,1,TRUE,96,10.15517/rbt.v53i3-4.14408,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/33751368526,SCOPUS_ID:33751368526,2-s2.0-33751368526,"Heterogeneity of terrestrial bromeliad colonies and regeneration of Acacia praecox (Fabaceae) in a humid-subtropical-Chaco forest, Argentina",Barberis I.M.,Revista de Biologia Tropical,00347744,00347744,53,3-4,377-385,2005-01-01,September/December 2005,"In several tropical and subtropical forests, plants of the understorey act as an ecological filter that differentially affects woody species regeneration. In convex sectors of the Schinopsis balansae (Anacardiaceae) forests of the Southeastern Chaco there are dense colonies of terrestrial bromeliads. These may influence forest regeneration by intercepting rain water and propagules in their tanks. Within colonies, the spatial distribution of bromeliads is clumped because their clonal growth leaves numerous internal gaps. In this study we describe the internal heterogeneity of three bromeliad colonies (plots) and analyze how this heterogeneity affects Acacia praecox regeneration (i.e. seedling recruitment and survival). In January 1996, we randomly placed three transects with 150 contiguous quadrats of 100 cm2 in each plot. For each quadrat we recorded the type of floor cover (i.e. bromeliads, herbs, litter, or bare soil) and the presence of A. praecox seeds or seedlings. In July 1996 we relocated the transects and recorded seedling survival. Bromeliad colonies showed a high internal heterogeneity. Almost half of the 450 quadrats were covered by two terrestrial bromeliads. Aechmea distichantha was recorded in 81% of all quadrats with bromeliads, and Bromelia serra in the others. All quadrats with bromeliads were covered by litter. Half of them were occupied by the bases of bromeliads and the others were covered by their leaves. In contrast, where bromeliads were not present, soil surface was covered by litter in 83% and by herbaceous vegetation in 11% of the quadrats; very few quadrats were covered by bare soil. In January 1996, we recorded 127 seeds and 176 seedlings of A. praecox. Seed and seedling densities of A. praecox were similar in quadrats with and without bromeliads, but variability in seedling density of A. praecox was higher within than among plots. Seed density was higher in quadrats covered by bromeliad leaves than inside the tanks. Seedling survival of A. praecox was slightly higher in quadrats with bromeliads in only one of the three plots. No seedling survived inside the bromeliad tanks. Apparently, bromeliad colonies have no effect on seedling regeneration of A. praecox.",8,17354449,Journal,ar,Article,100,2,2,Bromeliads | Chaco | Heterogeneity | Regeneration | Schinopsis balansae | Understorey,13567,undefined,1,TRUE,97,10.15517/rbt.v53i3-4.14600,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/33751367546,SCOPUS_ID:33751367546,2-s2.0-33751367546,Fishery and biometrics of genus Calappa crabs (Brachyura: Calappidae) in northeastern Venezuela,Alió J.J.,Revista de Biologia Tropical,00347744,00347744,53,3-4,463-474,2005-01-01,September/December 2005,"The box crabs, genus Calappa, are important crab species landed by the industrial trawl fleet in Venezuela. These crabs have a wide distribution in the country, from the Gulf of Venezuela to the Orinoco River, but major landings take place in such gulf, near Margarita Island and northern Sucre State. Average annual landing in the eastern region was 69 t during 1970-2001, with a maximum of 221 t. For this study a sample of 2 398 box crabs was collected by observers on board of industrial trawl vessels, which operated in eastern Venezuela from 1994 to 2000. Three species were found in the landings, Calappa sulcata and C. flammea, each represented 47% of the sample, and C. nitida, which accounted for 5% of the sample. Sex ratio was strongly biased towards males in C. sulcata (2.8:1) and in C. flammea (1.9:1), while it was only slightly biased in C. nitida (1.4:1). Due to its large size, C. sulcata is of great commercial interest, with average weight 290 g and a maximum weight of 720 g; C. flammea showed an average weight of 140 g and a maximum weight of 418 g, while C. nitida is the smallest species, with average weight 46 g and maximum weight not beyond 113 g. Box crabs were captured by day and night in similar proportions, and were found in a wide depth range, from a few meters to 126 m deep; however, the largest captures were obtained in the interval 38-54 m. Regressions between weight of chelae and total weight were linear, and significantly different between sexes. The relation between total weight and carapace width was allometric, with a power exponent ca. three in C. sulcata, and less than three in C. flamea and C. nitida. Females of C. sulcata and C. nitida showed power exponents significantly smaller than males. Since claws are removed from the animal to be commercialized, while the rest of the animal is returned alive to the sea, for practical purposes a common equation among species and sexes to convert claws weight into total body weight is: total weight = 3 × claws weight. The relationship between catch per unit of effort (CPUE) and effort did not show a significantly decreasing trend, but landings follow the effort trend, with a decreasing tendency in recent years. No mature females were found in any of the three species, thus there could be reproductive migrations towards deeper waters from October to January, when abundance of crabs is lower in the study area. It is recommended that the practice of exploiting only one claw, returning the rest of the animal alive to the sea, should be promoted among fishers, while the removal of claws from female crabs should be avoided.",2,17354456,Journal,ar,Article,100,3,3,Biometry | Calappa | Northeastern Venezuela | Trawl fishery,13567,undefined,1,TRUE,98,10.15517/rbt.v53i3-4.14615,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/33751365350,SCOPUS_ID:33751365350,2-s2.0-33751365350,A new Ecuadorian species of the Andean fish genus Grundulus (Characiformes: Characidae),Román-Valencia C.,Revista de Biologia Tropical,00347744,00347744,53,3-4,537-544,2005-01-01,September/December 2005,"The new species Grundulus quitoensis is described from El Voladero Lake, El Angel Biological Reserve, Northern Ecuador. The new taxon can be distinguished from all congeners by the following characters, respectively: a low number of unbranched rays in the anal fin (three vs. four-five) and in pectoral fins (on vs. two - three), a higher number of dentary teeth (12-14 vs. 8-10), a second infraorbital about three times larger than the first (vs. about two times larger), a third infraorbital which is not in contact with the preopercle (vs. in contact with preopercle), the presence of four small fenestrae in the infero-lateral bone dentary (vs. one - two); and a premaxilla which presents a long lateral process (vs. short), a maxilla with two notches in the infero-lateral surface (vs. one notch in the infero-lateral surface).",7,17354462,Journal,ar,Article,100,3,3,Andean fish | Grundulus quitoensis sp. nov. Characidae | South America,13567,undefined,1,TRUE,99,10.15517/rbt.v53i3-4.14668,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/33751363764,SCOPUS_ID:33751363764,2-s2.0-33751363764,Carotenogenesis of five strains of the algae Dunaliella sp. (Chlorophyceae) isolated from Venezuelan hypersaline lagoons,Guevara M.,Revista de Biologia Tropical,00347744,00347744,53,3-4,331-337,2005-01-01,September/December 2005,"We evaluated discontinuous cultures (Algal medium at 0.5 mM of NaNO 3, and 27% NaCl) of five strains of Dunaliella sp. isolated from Venezuelan hypersaline lagoons (Araya, Coche, Peonia, Cumaraguas, and Boca Chica) and one strain from a reference collection (Dunaliella salina, LB1644). Cultures were maintained to 25±1 °C, with constant aeration, photoperiod 12:12, and two light intensities (195 and 390 μ E.m -2.s-1) during 30 days. Cell count was recorded on a daily basis using a Neubaüer camera. Totals of chlorophyll a and carotenoids were measured at the end of the experiment. The largest cellular densities were measured during the smallest light intensities. The strain with the largest cellular density was isolated from Boca Chica (8 × 106 and 2.5 × 106 cel.ml-1 a 390 and 195μE.m -2.s-1, respectively). The increment of light intensity produced a significant reduction of growth rates in all strains. Totals of carotenoids by volume were as large as 390 μE.m-2.s-1. Strains LB1644, from Coche and Araya were those that produced the largest amount of carotenoids (38.4; 32.8 and 21.0 μg.ml-1, respectively). Differences total carotenoids by cell between treatments were significant. The largest concentration was 390 μE.m-2.s-1. The strains LB1644 and Coche produced the highest values of carotenes (137.14 and 106.06 pg.cel-1, respectively). Differences in the relation carotenoid:chlorophyll a between the strains at various light intensities was significant. Strains LB1644 presented the largest value of the relation carotenoids:chlorophyll a (20:1) at 195 μE.m-2.S-1. No significant differences were detected in the strain Coche (15:1). All the other strains showed relations lower than one. Our results suggest that the strains of Coche and Araya show potential to be used in the biotechnology of carotenoids production.",14,17354444,Journal,ar,Article,100,8,8,Carotenoids | Dunaliella | Pigments | Venezuela,13567,undefined,1,TRUE,100,10.15517/rbt.v53i3-4.14593,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/33751362859,SCOPUS_ID:33751362859,2-s2.0-33751362859,"Birds of a high-altitude cloud forest in Alta Verapaz, Guatemala",Eisermann K.,Revista de Biologia Tropical,00347744,00347744,53,3-4,577-594,2005-01-01,September/December 2005,"The Northern Central American Highlands have been recognized as endemic bird area, but little is known about bird communities in Guatemalan cloud forests. From 1997 to 2001 a total of 142 bird species were recorded between 2 000 and 2 400 masl in cloud forest and agricultural clearings on Montaǹa Caquipec (Alta Verapaz, Guatemala). The bird community is described based on line transect counts within the forest. Pooling census data from undisturbed and disturbed forest, the Gray-breasted Wood-Wren (Henicorhina leucophrys) was found to be the most abundant species, followed in descending order by the Common Bush-Tanager (Chlorospingus ophthalmicus), the Paltry Tyrannulet (Zimmerius vilissimus), the Yellowish Flycatcher (Empidonax flavescens), the Ruddy-capped Nightingale-Thrush (Catharus frantzii), and the Amethyst-throated Hummingbird (Lampornis amethyslinus). Bird communities in undisturbed and disturbed forest were found to be similar (Sorensen similarity index 0.85), indicating low human impact. Of all recorded species, ∼27% were Nearctic-Neotropical migratory birds. The most abundant one was the Wilson's Warbler (Wilsonia pusilla). The Montaña Caquipec is an important area for bird conservation, which is indicated by the presence of four species listed in the IUCN Red List (Highland Guan Penelopina nigra, Resplendent Quetzal Pharomachrus mocinno, Pink-headed Warbler Ergaticus versicolor, Golden-cheeked Warbler Dendroica chrysoparia), and 42 Mesoamerican endemics, of which 14 species are endemic to the Central American Highlands. The results presented here will be useful as baseline data for a long-term monitoring.",16,17354466,Journal,ar,Article,100,2,2,Bird community | Cloud forest | Conservation | Guatemala | Nearctic-Neotropical migrants | Species richness,13567,undefined,1,TRUE,101,10.15517/rbt.v53i3-4.14672,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/33751360490,SCOPUS_ID:33751360490,2-s2.0-33751360490,Association of the p53 codon 72 polymorphism to gastric cancer risk in a high risk population of Costa Rica,Alpízar-Alpízar W.,Revista de Biologia Tropical,00347744,00347744,53,3-4,317-324,2005-01-01,September/December 2005,"Gastric cancer is the second most common cancer associated death cause worldwide. Several factors have been associated with higher risk to develop gastric cancer, among them genetic predisposition. The p53 gene has a polymorphism located at codon 72, which has been associated with higher risk of several types of cancer, including gastric cancer. The aim of this study was to determine the association of p53, codon 72 polymorphism, with the risk of gastric cancer and pre-malignant lesions in a high-risk population from Costa Rica. The genotyping was carried out by PCR-RFLP in 58 gastric cancer patients, 99 controls and 41 individuals classified as group I or II, according to the Japanese histological classification. No association was found for p53, codon 72 polymorphism with neither the risk of gastric cancer nor the risk of less severe gastric lesions in the studied population. Based on this study and taking into account other studies carried out with p53, codon 72 polymorphism, the role of this polymorphism in the development of gastric cancer remains unclear. De novo mutations on p53 gene produced during neoplasic development of this disease might play a greater role than germinal polymorphisms of the gene. Other polymorphic genes have been associated with higher risk to develop gastric cancer.",8,17354442,Journal,ar,Article,100,6,6,Codon 72 | Gastric cancer | Helicobacter pylori | p53 polymorphism | Tumor suppressor gene,13567,undefined,1,TRUE,102,10.15517/rbt.v53i3-4.14406,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/33751360165,SCOPUS_ID:33751360165,2-s2.0-33751360165,Nitrogen and phosphorus resorption in a neotropical rain forest of a nutrient-rich soil,Martínez-Sánchez J.L.,Revista de Biologia Tropical,00347744,00347744,53,3-4,353-359,2005-01-01,September/December 2005,"In tropical forests with nutrient-rich soil tree's nutrient resorption from senesced leaves has not always been observed to be low. Perhaps this lack of consistence is partly owing to the nutrient resorption methods used. The aim of the study was to analyse N and P resorption proficiency from tropical rain forest trees in a nutrient-rich soil. It was hypothesised that trees would exhibit low nutrient resorption in a nutrient-rich soil. The soil concentrations of total N and extractable P, among other physical and chemical characteristics, were analysed in 30 samples in the soil surface (10 cm) of three undisturbed forest plots at 'Estación de Biología Los Tuxtlas' on the east coast of Mexico (18°34' - 18°36' N, 95°04' - 95°09' W). N and P resorption proficiency were determined from senescing leaves in 11 dominant tree species. Nitrogen was analysed by microkjeldahl digestion with sulphuric acid and distilled with boric acid, and phosphorus was analysed by digestion with nitric acid and perchloric acid. Soil was rich in total N (0.50%, n = 30) and extractable P (4.11 μg g-1, n = 30). As expected, trees showed incomplete N (1.13%, n = 11) and P (0.11%, n = 11) resorption. With a more accurate method of nutrient resorption assessment, it is possible to prove that a forest community with a nutrient-rich soil can have low levels of N and P resorption.",15,17354446,Journal,ar,Article,100,1,1,Los Tuxtlas | Lowland forest | Mexico | Resorption proficiency | Senescent leaves,13567,undefined,1,TRUE,103,10.15517/rbt.v53i3-4.14597,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/33751358919,SCOPUS_ID:33751358919,2-s2.0-33751358919,"Effect of the spatial and seasonal soil heterogeneity over arbuscular mycorrhizal fungal spore abundance in the semi-arid valley of Tehuacán-Cuicatlán, Mexico",Camargo-Ricalde S.L.,Revista de Biologia Tropical,00347744,00347744,53,3-4,339-352,2005-01-01,September/December 2005,"Recent studies have shown that some species of Mimosa (Leguminosae- Mimosoideae) create resource islands (RI), rich in soil organic matter and nutrients, as well as in arbuscular mycorrhyzal fungal (AMF) spores, in the semi-arid Valley of Tehuacán-Cuicatlán. The relevance of this fact is that arid and semi-arid regions are characterized by low fertility soils and scarce precipitation, limiting plant species growth and development; this explains why the presence of AM fungi may be advantageous for mycorrhizal desert plants. Fluctuations in AMF spore numbers could be related to environmental, seasonal and soil factors which affect AMF sporulation, in addition to the life history of the host plant. The aim of this study was to asses the impact of spatial (resource islands vs open areas, OA) and seasonal (wet season vs start of dry season vs dry season) soil heterogeneity in the distribution and abundance of AMF spores in four different study sites within the Valley. We registered AMF spores in the 120 soil samples examined. Significant differences in the number of AMF spores were reported in the soil below the canopy of Mimosa species (RI) comparing with OA (RI > OA), and between Mimosa RI themselves when comparing along a soil gradient within the RI (soil near the trunk > soil below the middle of the canopy > soil in the margin of the canopy > OA); however, there were no significant differences between the soil closest to the trunk vs middle, and margin vs OA. Finally, more spores were reported in the soil collected during the wet season than during the dry season (wet > start of dry > dry). Therefore, the distribution of AMF spores is affected by spatial and seasonal soil heterogeneity. This study points out the relevance of Mimosa RI as AMF spore reservoirs and the potential importance of AM fungi for plant species survivorship and establishment in semi-arid regions. AM fungi have recently been recognized as an important factor determining plant species diversity in arid and temperate ecosystems.",21,17354445,Journal,ar,Article,100,2,2,Arbuscular mycorrhizal fungal (AMF) spores | Mimosa | Resource islands | Semi-arid | Soil seasonal heterogeneity | Soil spatial heterogeneity,13567,undefined,1,TRUE,104,10.15517/rbt.v53i3-4.14594,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/33751358285,SCOPUS_ID:33751358285,2-s2.0-33751358285,The tadpoles of Hyla rufitela (Anura: Hylidae),Hoffmann H.,Revista de Biologia Tropical,00347744,00347744,53,3-4,561-568,2005-01-01,September/December 2005,"The validity of the published description of Hyla rufitela is questioned because the origin of the described tadpoles does not correspond to the distribution of this species. The present description, based on tadpoles that were hatched from two egg masses from the Caribbean lowland of Costa Rica, includes tadpoles raised to adult frogs to verify the species. The newly described tadpoles differ from the previously described and illustrated ones not only in color but also by its more slender body shape (body height:body length, 0.43:0.47), the more slender tail (% tail length of total length, 69%:63%), the more conspicuous spiracle and its position, as well as by the larger oral disk width (oral disk width:body width, 0.44:∼0.33). The young tadpoles continually ingest mud as is typical of bottom feeders. Nevertheless, older larvae feed on plant material like rotting mellow leaves of Piper auritum. The tadpoles metamorphosed between 44 and 114 days (x=80.3 days) under the described breeding conditions.",1,17354464,Journal,ar,Article,100,1,1,Allometry | Description | Development | Ecology | Hyla rufitela | Larvae | Morphology | Tadpole,13567,undefined,1,TRUE,105,10.15517/rbt.v53i3-4.14670,all,All Open Access
