@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:doi,dc:description,authkeywords,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/4444266831,SCOPUS_ID:4444266831,2-s2.0-4444266831,Ecological processes driving biotic homogenization: Testing a mechanistic model using fish faunas,Olden J.,Ecology,00129658,85,7,1867-1875,2004-01-01,July 2004,144,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,193,10.1890/03-3131,"Biotic homogenization, the process of gradual replacement of native biotas by nonindigeous and locally expanding nonnative species, is rapidly diminishing the regional distinctiveness of global terrestrial and aquatic ecosystems. Although the empirical study of biotic homogenization is substantial and growing, the mechanisms underlying its dynamics remain poorly understood. We recently developed a theoretical model that predicts levels of biotic homogenization or differentiation (i.e., decreased community similarity) according to a series of distinct mechanisms that describe the outcomes of various interactions between native species, nonnative species, and the environment. Here, we test this model using empirical data for freshwater fish faunas in the United States at three spatial scales: the entire continent, zoogeographic provinces in California, and watersheds within these provinces. Our analysis reveals that, in general, mechanisms depicting widespread introductions of cosmopolitan species and either no or differential spatial patterns of native-species extirpations explain fish-community homogenization across multiple spatial scales. Our results also highlight the potential effect of spatial grain on the perceived importance of different invasion-extinction scenarios shaping patterns of homogenization and differentiation. Next, we discuss the utility of the model for providing insight into the dominant ecological processes likely driving the homogenization of other major taxonomic groups that currently lack quantitative estimates of community change. Our study is the first to quantitatively examine the relative importance of different ecological mechanisms that can generate observed patterns of biotic homogenization. Using this model may allow advance prediction of future patterns of homogenization by explicitly considering underlying ecological processes and mechanisms.","Beta diversity | Biodiversity | Biotic differentiation | Community similarity | Distinctiveness | Fish communities, biotic-homogenization likelihood | Fish fauna | Species extinctions | Species invasions | Species richness | Taxonomic homogenization",NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/4444265544,SCOPUS_ID:4444265544,2-s2.0-4444265544,"Predators, prey refuges, and the spatial scaling of density-dependent prey mortality",Forrester G.,Ecology,00129658,85,5,1332-1342,2004-01-01,May 2004,111,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,194,10.1890/03-0184,"We tested the biological cause of density-dependent mortality in the bridled goby (Coryphopterus glaucofraenum), a small coral reef fish, and evaluated whether this knowledge allowed us to detect density dependence at different spatial scales in natural habitats. To identify the biological cause of density dependence, we manipulated both population density and the availability of shelter (crevices used as refuges from predators) in small plots of continuous reef. We detected strong density-dependent mortality in plots with few refuges, but mortality was density independent in plots with abundant refuges, indicating that limited shelter causes density dependence. Predator density was unrelated to the density of gobies and refuges, suggesting that predators displayed a type III functional response in patches with few refuges. In a second experiment, we manipulated goby density within replicate plots of three sizes (4, 16, and 64 m2) that varied naturally in the availability of refuges. If refuge availability was ignored, mortality appeared to be density independent at all scales. If, however, plots were grouped by refuge availability, mortality was density dependent in plots with few refuges, but low and density independent in plots with many refuges at all spatial scales. Understanding the mechanism of density dependence (refuge shortage) was thus required to measure the strength of density dependence in natural, spatially variable, habitat. We suggest that density dependence was detectable in plots of different sizes because the relationships between the densities of gobies, refuges, and goby predators were similar across the spatial scales we studied. Our work demonstrates that identifying the biological interactions that cause density dependence, and characterizing the spatial domains at which those interactions operate, will be important to accurately assess the effects of density dependence on population dynamics.",Coral reefs | Coryphopterus glaucofraenum | Density dependence | Density-dependent mortality in reef fishes | Gobiidae | Population regulation | Prey refuges and predation | Reef fishes | Shelter limitation | Spatial scale,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/4444263032,SCOPUS_ID:4444263032,2-s2.0-4444263032,Sequential decline in allocation among flowers within inflorescences: Proximate mechanisms and adaptive significance,Kliber A.,Ecology,00129658,85,6,1675-1687,2004-01-01,June 2004,79,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,195,10.1890/03-0477,"Flowering plants often exhibit declining investment in gametes, seeds, and floral organs among sequentially blooming flowers within inflorescences. However, few experimental studies have determined the relative importance of proximate underlying causes such as architectural constraints or resource competition among flowers, and fewer still have identified likely selective factors that favor sequential variation in allocation. By combining observational and experimental studies in natural populations of Aquilegia canadensis, we showed that ovule and pollen production declined with flower sequence by 9% and 18%, respectively, due to architectural effects. However, a much stronger decline in fruit set (27%) and seeds per fruit (58%) was mediated entirely by competition for resources among flowers. Reducing resources by defoliation greatly reduced fruit set (-37%) and seeds per fruit (-61%) and increased the severity of the decline in fruit set. Experimentally alleviating resource preemption by first flowers greatly increased the seed production of later flowers (+39%) to the extent that fourth flowers on manipulated plants set as many seeds as first flowers on control plants. In contrast, aspects of floral morphology including sepal size, nectar spur length, and herkogamy showed little or no sequential variation and were relatively insensitive to experimental manipulation of resources. We also investigated whether the positional decline in allocation was adaptive. Disproportionate investment in early flowers was not associated with a seasonal decline in important environmental factors (e.g., light, water, soil nutrients) or cross-pollination. Marker-gene assays also failed to show that early flowers consistently produced a greater proportion of high-quality outcrossed progeny. All flowers had a high probability of being eaten by herbivores (mean = 70%). However, the risk of herbivory was lower for early flowers (64%) than later flowers (79%). Herbivory may, therefore, select for higher allocation to early flowers as well as flexible investment mediated by interflower competition because it allows the reallocation of resources to later flowers when early flowers are lost to herbivores. This adaptive hypothesis is further supported by comparative data from closely related A. caerulea, which differs from A. canadensis in the nature of herbivory as well as the pattern and mechanism of sequential variation in reproductive allocation.",Allocation | Aquilegia canadensis | Columbine | Herbivory | Outcrossing | Pollen limitation | Resource limitation,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/4444254090,SCOPUS_ID:4444254090,2-s2.0-4444254090,Source-sink dynamics in a temporally heterogeneous environment,Johnson D.,Ecology,00129658,85,7,2037-2045,2004-01-01,July 2004,53,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,196,10.1890/03-0508,"In traditional source-sink models, vital rates and movement probabilities are assumed to be temporally homogeneous. Numerous studies, however, have demonstrated that temporal heterogeneity is the rule rather than the exception in natural systems. A case of particular interest is an expanding and contracting population where determination of source and sink populations is dependent on the timing and duration at which population growth rates are measured. Thus, ecologists have been perplexed about what is the proper scale to test for source-sink dynamics. In this study, I present a temporally variable source-sink dynamic driven by flooding disturbance. I measured population growth rates of an herbivorous neotropical rolled-leaf beetle, Cephaloleia fenestrata (Chrysomelidae), at different temporal scales in this expanding and contracting population. I demonstrate that flooding created a strong sink, but the system lacked source-sink dynamics during nonflood periods. The sink is caused by a flood-related sevenfold decrease in survival probability. There was no evidence for effects of flooding on recruitment. Migration was directional from the upland to the flood zone habitat, supporting the conclusion that the population in the flood zone is a sink. A Monte Carlo simulation demonstrated that whether the population in the flood zone is a sink, and the intensity of the sink, ultimately depend on the flooding frequency. Given an observed flood frequency of approximately once per year, the flood zone population was determined to be a long-term sink. This study provides evidence of high temporal variability resulting in fluctuations in and out of a source-sink dynamic and implicates a causal factor (increased mortality due to flooding). These results illustrate the importance of considering temporal variability in source-sink dynamics, and in choosing the proper temporal scale at which to test for source-sink dynamics.",Cephaloleia fenestrata | Dispersal | Disturbance | Flooding | Mark-recapture | Pleiostachya pruinosa | Source-sink dynamics | Survival | Temporal heterogeneity,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/4444254063,SCOPUS_ID:4444254063,2-s2.0-4444254063,Relating plant traits and species distributions along bioclimatic gradients for 88 Leucadendron taxa,Thuiller W.,Ecology,00129658,85,6,1688-1699,2004-01-01,June 2004,202,Journal,ar,Article,100,5,5,20308,undefined,0,FALSE,197,10.1890/03-0148,"Convergence between species niches and biological traits was investigated for 88 Leucadendron taxa in the Cape Floristic region. First, niche separation analysis was performed to relate species' niche positions/breadths with bioclimatic gradients. These gradients of aridity, seasonality of water availability, heat, and cold stress explained almost all variation in niche distributions. Species present in zones of extreme aridity or temperature exhibited narrower niche breadths than species situated in moderate sites, suggesting that stress-tolerant species do not occupy broad environmental ranges. Second, species niche positions were related to selected biological traits. Species of arid sites had significantly lower blade areas than did species of moist sites, confirming a functional trade-off between stress tolerance and productivity for leaf design. Species dispersal mode was correlated to species niche positions on the aridity gradient, suggesting allometrically determined correlations between leaf design and the design of reproductive structures. Species niche positions were also correlated with flowering traits, with species that initiate flowering in winter found under Mediterranean climate influence and species that initiate flowering in spring in sites with greater summer rainfall input. By interrelating species niche positions on bioclimatic gradients with selected biological traits, we explored a novel biogeographical approach to understanding species distributions.","Cape Floristic region, South Africa | Climatic niches | Dispersal mode | Flowering phenology | Gradient analysis | Leucadendron | Morphological traits | Niche breadth | Niche position | Outlying mean index analysis (OMI)",NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/4444250086,SCOPUS_ID:4444250086,2-s2.0-4444250086,Heritability of nectar traits: Why do we know so little?,Mitchell R.,Ecology,00129658,85,6,1527-1533,2004-01-01,June 2004,78,Journal,re,Review,100,1,1,20308,undefined,0,FALSE,198,10.1890/03-0388,"Although floral and extrafloral nectar traits are important for plant reproduction and defense, we know little about their genetic basis. Only a handful of studies have quantified heritable variation for nectar traits, primarily in controlled environments that minimize environmental variation. Most such studies have reported strong genetic influences, with heritabilities often >0.35. However, because nectar traits are often very responsive to environmental variation, even substantial amounts of genetic variation may be swamped out in the field. Environmental variation deserves to be studied in its own right, including exploration of genotype X environment interaction for nectar traits. Most genetic studies of nectar have focused on production rate and concentration, whereas we know almost nothing about the heritability of other important traits such as production patterns, sugar ratios, amino acid composition, taste, and scent. Likewise, almost nothing is known about the heritability of extrafloral nectar traits. Important progress on all of these fronts can be made using simple experimental designs to quantify environmental effects, genotype X environment interactions, clonal repeatability, and correlated traits. There is great promise in molecular approaches, but their use will not obviate the need for more quantitative genetic studies in the field and greenhouse.",Environmental variation | Extrafloral nectary | Floral traits | Heritability | Nectar | Nectar traits | Quantitative genetics | Sugar concentration,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/4444246659,SCOPUS_ID:4444246659,2-s2.0-4444246659,Ectomycorrhizal fungi on established shrubs facilitate subsequent seedling establishment of successional plant species,Nara K.,Ecology,00129658,85,6,1700-1707,2004-01-01,June 2004,128,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,199,10.1890/03-0373,"Ectomycorrhizal (ECM) fungi are symbiotic microorganisms that can significantly improve the water and nutrient uptake of host plants. With reference to ECM fungi, we studied the effects of established shrubs on the subsequent seedling establishment of three woody plant species in a volcanic desert on Mt. Fuji, Japan, during early primary succession. Salix reinii, an alpine dwarf willow, is the pioneer ECM plant at this research site, and many ECM fungi have colonized established willow shrubs. ECM formation was found to be high on S. reinii seedlings that had been transplanted near established willow shrubs. The growth and nitrogen content of the seedlings increased significantly with the numbers of associated ECM fungal species and ECM root tips. ECM formation on transplanted seedlings of Betula ermanii and Larix kaempferi, two subsequent successional tree species, was also higher near the established willow shrubs. Molecular identification showed that almost all of the ECM fungi on transplanted seedlings of the three plant species were of the same species as those observed on the established willow shrubs. These results indicate that ECM fungi associated with established willow shrubs are essential in facilitating seedling establishment of successional plant species in the early successional volcanic desert.","Disturbance | Early primary succession | Ectomycorrhizal fungi | Facilitation | Fungal community | Interspecific interaction | Molecular identification | Mount Fuji, Japan | Nitrogen | Seedling establishment | Volcanic desert",NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/4444245963,SCOPUS_ID:4444245963,2-s2.0-4444245963,Neutral models fail to reproduce observed species-area and species-time relationships in Kansas grasslands,Adler P.,Ecology,00129658,85,5,1265-1272,2004-01-01,May 2004,85,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,200,10.1890/03-0602,"In contrast to competing explanations of species-area relationships (SARs), neutral theory is dynamic, meaning that it should explain patterns in both space and time. However, most empirical tests of neutral theory have relied on snapshots, such as comparisons of observed and simulated SARs observed at one point in time. I used 35 years of data from permanent plots in Kansas grasslands to test the ability of strict and modified neutral models to reproduce observed species-area and species-time relationships (STRs). Holding species density to observed values, the models could generate realistic SARs or STRs, but not both simultaneously. Parameter combinations that simulated realistic STRs led to SARs with extremely steep slopes. To examine the consequences of relaxing neutrality, I incorporated plant functional types into the model. More realistic dominance produced only limited improvement in the simulated results, and indicates that the models' primary flaw is their failure to reproduce rapid but spatially correlated changes in species composition. In these grasslands, characterized by large interannual variation in resources and many short-lived species, functional differences among species play a strong role in driving macroscopic patterns. The results emphasize the need to test neutral models, and other dynamic community models, with spatiotemporal data.",Mixed-grass prairie | Neutral theory | Shortgrass prairie | Simulation model | Species-area relationship | Species-time relationship,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/4444245192,SCOPUS_ID:4444245192,2-s2.0-4444245192,Grassland diversity and productivity: The interplay of resource availability and propagule pools,Foster B.,Ecology,00129658,85,6,1541-1547,2004-01-01,June 2004,74,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,201,10.1890/03-3165,"Processes operating at multiple spatial scales govern the structure and functioning of ecological communities. We conducted a resource manipulation and propagule addition experiment in grassland to evaluate the interaction of local resource availability and propagule pools in governing local-scale plant colonization, biodiversity, and aboveground productivity. The availabilities of establishment microsites and water were manipulated in field plots for two years through the application of experimental soil disturbances and irrigation, respectively. Resource manipulations led to increased invasibility of the community, as predicted by the theory of fluctuating resources. Rates of colonization, enhanced by the sowing of 32 grassland species, increased plant diversity and aboveground productivity, but to a greater extent under conditions of resource enrichment. Although resource enrichment generally increased diversity and productivity, these responses were contingent upon species availability and tended to be more pronounced in the presence of an expanded propagule pool. These findings suggest that biodiversity at the level of the available propagule pool and fluctuations in resources interact to regulate local resident diversity and productivity by determining opportunities for species sorting, by mediating community assembly, and by governing the potential for functional compensation in the community.",Colonization | Diversity | Grassland | Invasibility | Productivity | Propagule pools | Resource availability,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/4444239841,SCOPUS_ID:4444239841,2-s2.0-4444239841,Ant body size predicts dispersal distance of ant-adapted seeds: Implications of small-ant invasions,Ness J.,Ecology,00129658,85,5,1244-1250,2004-01-01,May 2004,145,Journal,ar,Article,100,4,4,20308,undefined,0,FALSE,202,10.1890/03-0364,"The services provided within a community can change as the species composition of that community changes. For example, ant-seed dispersal mutualisms can be disrupted in habitats dominated by invasive ants. We propose that this disruption is related to changes in mean ant body size, given that invasive ants are smaller than most native seed-dispersing ants. We demonstrate that the mean and maximum distances that ants transport seeds adapted for ant dispersal increase with worker body size, and that this relationship is an accelerating power function. This pattern is consistent among three ant subfamilies that include most seed-dispersing ants as well as most invasive ant species, is generalizable across ant species and communities, and is independent of diaspore mass. Using a case study, we demonstrate that both the mean body size of seed-collecting ants and seed dispersal distances are decreased in sites invaded by Solenopsis invicta, the imported red fire ant. Furthermore, we demonstrate that the mean size of seed-collecting ants at a seed depot or within a community is a useful predictor of mean seed dispersal distances at those sites. Last, we show that small seed-collecting ants and decreased seed dispersal distances are common features of sites occupied by invasive ants. The link between ant body size and seed dispersal distance, combined with the dominance of invaded communities by typically small ants, predicts the disruption of native ant-seed dispersal mutualisms in invaded habitats.",Ants | Biodiversity | Diaspore | Exotic species | Invasion | Linepithema | Macroecology | Mutualism | Myrmecochory | Power function | Scaling | Seed dispersal | Solenopsis,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/4444239837,SCOPUS_ID:4444239837,2-s2.0-4444239837,Using the metabolic theory of ecology to predict global patterns of abundance,Kaspari M.,Ecology,00129658,85,7,1800-1802,2004-01-01,July 2004,34,Journal,re,Review,100,1,1,20308,undefined,0,FALSE,203,10.1890/03-0682,NA,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/4444237851,SCOPUS_ID:4444237851,2-s2.0-4444237851,Population dynamics and life history trade-offs of moose (Alces alces) in south-central Alaska,Testa J.,Ecology,00129658,85,5,1439-1452,2004-01-01,May 2004,45,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,204,10.1890/02-0671,"A common framework toward understanding the ecological forces affecting herbivore population dynamics is to partition those forces according to their origin higher (""top-down"") or lower (""bottom-up"") on the trophic chain. I employed that framework to describe phenotypic life history trade-offs in a large herbivore, moose (Alces alces). The relative importance of top-down and bottom-up ecological constraints to female moose in south-central Alaska was appraised at the population level by analyzing population size, growth, and winter habitat of moose, and the size and impact of their principal predator populations (wolves [Canis lupus] and brown bears [Ursus arctos]). At the individual level, longitudinal mortality and reproductive patterns of radio-collared individuals were studied to estimate vital rates and life history trade-offs that could be attributed to nutrition and predation, respectively. The population was essentially stable through the 1980s and early 1990s, and began declining in the period of this study (1994-2000). Nutritional constraints on productivity were evident in low twinning rates (9-24%) and delayed age of first reproduction (3.4 yr) relative to other moose populations. However, the decline of the population was due principally to high rates of summer mortality of calves, resulting in low recruitment in the fall (0.11-0.22 offspring/female) and increasing adult mortality. Bear and wolf densities were high and moderate, respectively, while human harvest of moose was limited to males. Modeled population growth indicated a very limited capacity for population recovery through increased reproduction when compared to the effects of reducing predation. Constraints on population growth were mirrored in life history trade-offs. Trade-offs that were attributed to bottom-up effects included reduced rates of both parturition and twinning as a consequence of maternal investment in the prior year. Important trade-offs also were detected between top-down factors and reproductive effort through significantly increased predation on adult females with calves and increased survival of yearlings when adults skipped or abandoned reproductive attempts and extended the duration of maternal care.",Alces alces | Brown bears | Browse | Cervidae | Cost of reproduction | Models | Moose | Nelchina | Population dynamics | Predator-prey | Ungulates | Wolves,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/4444237847,SCOPUS_ID:4444237847,2-s2.0-4444237847,Fire regimes at the transition between mixedwood and coniferous boreal forest in northwestern Quebec,Bergeron Y.,Ecology,00129658,85,7,1916-1932,2004-01-01,July 2004,334,Journal,ar,Article,100,4,4,20308,MYRG2017-00198-FST,0,FALSE,205,10.1890/02-0716,"Fire history was reconstructed for an area of 15 000 km2 located in the transition zone between the mixed and coniferous forests in Quebec's southern boreal forest. We used aerial photographs, archives, and dendroecological data (315 sites) to reconstruct a stand initiation map for the area. The cumulative distribution of burnt area in relation to time since fire suggests that the fire frequency has decreased drastically since the end of the Little Ice Age (about 1850) in the entire region. However, a large part of the area was burned between 1910 and 1920 during intensive colonization and when the climate was very conducive to fire. For the period 1920-1945, large fires have mainly been concentrated in the more populated southern area, while few fires have been observed in the virgin coniferous forest in the north. Despite slight differences between the south and the north, fire cycles or the average number of years since fire are not significantly different. Since 1945, there have been far more fires in the south, but the mean fire size was smaller than in the north. These results suggest that the transition between the mixed and coniferous forests observed in the southern boreal forest cannot be explained by a difference in fire frequency, at least during the last 300 years. As climatic factors and species potential distribution did not vary significantly from south to north, we suggest that the transition from mixedwood to coniferous forests is mainly controlled by fire size and severity. Smaller and less severe fires would favor species associated with the mixedwood forests as many need survivors to reinvade burnt areas. The abundance of deciduous species in mixedwood forests, together with the presence of more lakes that can act as firebreaks, may contribute to decreases in fire size and severity. The transition between the two vegetation zones could be related to the initial setting following the vegetation invasion of the area during the Holocene. In this context, the limit of vegetation zones in systems controlled by disturbance regimes such as fires may not have reached a balance with current climatic conditions. Historical legacies and strong positive feedback between disturbance regimes and composition may filter and delay the responses to changes in climate.",Boreal forest | Canada | Climate change | Dendroecology | Disturbance regime | Fire | Mixedwood forest | Vegetation zone,all,All Open Access,CSC,Universiteit Gent
true,https://api.elsevier.com/content/abstract/scopus_id/4444237820,SCOPUS_ID:4444237820,2-s2.0-4444237820,Predicting invasions: Propagule pressure and the gravity of allee effects,Leung B.,Ecology,00129658,85,6,1651-1660,2004-01-01,June 2004,179,Journal,ar,Article,100,3,3,20308,undefined,0,FALSE,206,10.1890/02-0571,"Invasions by nonindigenous species impose large environmental and economic costs. In order to prevent invasions and target monitoring efforts most effectively, we need to forecast locations at the greatest risk of new invasions. To accomplish this, we need to estimate propagule pressure (inoculum size) and consider population processes, including possible Allee effects. Here, we develop a method to estimate the probability of population establishment, based on survival analysis and maximum likelihood techniques. We demonstrate theoretically the validity of this approach, considering environmental heterogeneity, estimation error, and nonlinearity. We then apply this method to zebra mussel (Dreissena polymorpha) invasions of Michigan inland lakes. We fit our model using presence/absence data for 1589 lakes between 1992 and 1996 and propagule pressure estimates from gravity models of boater traffic. Using our fitted model, we estimated the probabilities of establishment and demonstrated that Allee effects were present in the zebra mussel system. We validated our model using invasion data from 1997-2001 (data not used to parameterize the model). For the validation time period, we correctly predicted up to nine times as many invasions as a null (random) model. Further, the Allee model assigned average probabilities of invasion four times higher for lakes that became invaded than for uninvaded lakes, whereas the non-Allee model predicted probabilities for invaded lakes only two times higher. Thus, our model demonstrates the importance of considering the Allee effect and improves predictions of invasions.",Dreissena polymorpha | Exotic | Extinction | Gravity model | Incidence model | Invasive species | Nonindigenous | Risk | Time series | Zebra mussel,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/4444233818,SCOPUS_ID:4444233818,2-s2.0-4444233818,Consumer-controlled community states on Gulf of Maine rocky shores,Bertness M.,Ecology,00129658,85,5,1321-1331,2004-01-01,May 2004,55,Journal,ar,Article,100,5,5,20308,undefined,0,FALSE,207,10.1890/02-0636,"Mussel beds and algal canopies on Gulf of Maine (USA) rocky shores have been hypothesized to represent stochastically determined community states, but we recently found that they were highly deterministic, consumer-controlled states in a tidal river. Mussel beds dominated high-flow habitats with high larval delivery and low consumer pressure, whereas algal canopies dominated low-flow habitats with high consumer pressure. In this paper we examine the alternative-community-state hypothesis on rocky shores on the open coast of Maine. We hypothesized that community states would be less deterministic due to reduced consumer pressure and more stochastic flow patterns. At 10 mussel-bed and 10 seaweed-canopy sites on the open coast of central Maine, we created 9-m2 and 1-m2 clearings and an unmanipulated control area, each containing control (no caging), caged, and cage-control quadrats. Independent of disturbance patch size, mussel beds and seaweed canopies rapidly began to return to their original community type in the absence of consumers (crabs and snails). With consumers present, recovery of the original communities did occur, but at a much slower pace. Our results suggest that mussel beds and algal canopies in the Gulf of Maine are deterministic consumer-controlled states, rather than being stochastically determined. If stochastic alternative community states exist in this system, they occur in a very restricted subset of habitats where the strong consumer control and determinism we have found in both tidal river and open coast habitats are relaxed.",Alternative community states | Ascophyllum nodosum | Community ecology | Consumer control of community pattern | Disturbance theory | Gulf of Maine (USA) rocky shores | Mytilus edulis | Predation | Rocky intertidal | Secondary succession,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/4444233815,SCOPUS_ID:4444233815,2-s2.0-4444233815,Interaction of top-down and bottom-up life history trade-offs in moose (Alces alces),Testa J.,Ecology,00129658,85,5,1453-1459,2004-01-01,May 2004,10,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,208,10.1890/02-0672,"Moose (Alces alces) in south-central Alaska have been found to have phenotypic life history trade-offs that can be partitioned into the same ""bottom-up"" and ""top-down"" trophic framework often applied at the population level. The potential interaction of these life history trade-offs was studied under varying degrees of predation and nutritional limitation using models based on data from radio-collared moose in south-central Alaska. The interaction was mildly antiregulatory, assuming that bottom-up trade-offs are density dependent. That is, as nutritional constraints increased, a female that skipped reproduction after successfully rearing a calf enhanced the survival of herself and her yearling enough in the second year to overcompensate for the loss of productivity. In a declining population, the reverse could occur, accentuating the decline. A more general, stage projection matrix was used to model a broader range of predation rates in summer and winter, in order to contrast the potential importance of bears (Ursus arctos and U. americanus) and wolves (Canis lupus) in such an interaction. The greatest effect of life history interactions on population growth occurred with moderate predation in summer and heavy predation in winter. Relative to direct ecological effects on survival and reproduction, the influence of such an interaction was relatively weak. However, subtle effects on the stability of predator-prey interactions, particularly those involving bear predation, cannot be excluded because of the antiregulatory nature of the interaction and uncertainties about class-specific vulnerability to predation in other settings. These findings underscore the relevance of understanding the alternative life history choices that arise from interactions in both directions on the food chain, particularly given that the top-down trade-offs are usually poorly known.",Alces alces | Brown bears | Costs of reproduction | Models | Moose | Population dynamics | Predator-prey | Ungulates | Wolves,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/4444233790,SCOPUS_ID:4444233790,2-s2.0-4444233790,How to be sweet? Extrafloral nectar allocation by Gossypium hirsutum fits optimal defense theory predictions,Wäckers F.L.,Ecology,00129658,85,6,1512-1518,2004-01-01,June 2004,82,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,209,10.1890/03-0422,"Plants employ nectar for two distinct functions. Floral nectar has traditionally been viewed in the context of pollination. Extrafloral nectar on the other hand, can act as an indirect defense, allowing the plant to recruit predators and parasitoids. Whereas this makes for a clear-cut categorization, in reality the functions may not be so discrete. Extrafloral nectar may serve a role in pollination, while floral nectar can be utilized by predators and parasitoids and thus can contribute to plant defense. Here we use the optimal defense theory to generate predictions with respect to allocation patterns of defensive nectar. These predictions are then tested using novel data on the production patterns of bracteal and foliar nectar in cotton, Gossypium hirsutum. Bracteal nectar production shows a distinct peak on the day of anthesis, followed by a prolonged secretion during fruit maturation. This suggests that bracteal nectaries function in pollination as well as defense. Constitutive nectar production at the bracteal nectaries exceeds foliar nectar secretion by a factor of between 80 and 110. Whereas nectar production at foliar nectaries is induced following herbivore damage to leaves, bracteal nectar production is not induced in response to fruit damage and even decreases when the fruiting structure is subjected to herbivory. This shows that both an inducible and a constitutive variant of an indirect defense can occur within one plant species. This pattern of nectar allocation fits the optimal defense theory, which predicts high levels of constitutive defenses in valuable tissues such as fruits and induced defenses in less valuable tissues such as leaves. This result lends support to the interpretation that indirect defense has been a selective force in the evolution of bracteal nectaries. Although optimal defense theory has described direct defense allocation solely in terms of probability of attack and value of the plant structure, we argue that herbivore accessibility is an additional factor shaping the allocation of indirect defenses.",Bracteal nectar | Cotton | Extrafloral nectar | Foliar nectar | Gossypium hirsutum | Herbivore refuge | Indirect defense | Multiple functions | Nectar allocation | Optimal defense theory | Pollination,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/4444230307,SCOPUS_ID:4444230307,2-s2.0-4444230307,"Commentary on brown et al.'s ""toward a metabolic theory of ecology""",Horn H.S.,Ecology,00129658,85,7,1816-1821,2004-01-01,July 2004,14,Journal,no,Note,100,6,6,20308,undefined,0,FALSE,210,10.1890/03-0757,NA,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/4444230304,SCOPUS_ID:4444230304,2-s2.0-4444230304,Trade-offs in Daphnia habitat selection,Winder M.,Ecology,00129658,85,7,2027-2036,2004-01-01,July 2004,50,Journal,ar,Article,100,3,3,20308,undefined,0,FALSE,211,10.1890/03-3108,"Diel vertical migration (DVM) is a dynamic behavioral pattern found extensively in the world's oceans and lakes, yet the role of food and temperature distribution on DVM is still unclear. While DVM has been mostly studied in systems with surface food maxima, deep-water food maxima are quite common in lakes and oceans. In such ecosystems, optimal conditions of temperature and food are uncoupled. In a Swiss high-mountain lake (Oberer Arosasee) with a deep-water food maximum, we found that Daphnia galeata adults and juveniles exhibit DVM behavior almost throughout the year and migrated upwards, out of food-rich environments, at night. In a large indoor mesocosm experiment, we were able to show that Daphnia respond to fish-mediated cues by migrating into deeper water layers. In the presence of fish and using natural vertical food and temperature distributions in the mesocosms, we could reproduce the vertical distribution of adult Daphnia observed in the field. The indoor experiments show that food and temperature modulate the actual depth at which the animals stop migrating, whereas fish and ultraviolet radiation likely determine the timing of migration (its synchronization with dawn and dusk). Overall, our results show that the nighttime movement into the surface waters contributes to the fitness of Daphnia, given the costs and benefits associated with the trade-off between food and temperature.",Deep-water chlorophyll maximum | Diel vertical migration | Enclosure experiment | Fish kairomones | Fish stocking | Food-temperature trade-off | High-mountain lakes | Phototaxis | Plankton towers | Zooplankton,all,All Open Access,NA,NA
