@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/33846906490,SCOPUS_ID:33846906490,2-s2.0-33846906490,Vegetation loss alters soil nitrogen dynamics in an Arctic salt marsh,Buckeridge K.M.,Journal of Ecology,00220477,13652745,95,2,283-293,2007-03-01,March 2007,10.1111/j.1365-2745.2007.01214.x,"Plant and microbial nitrogen (N) dynamics were examined in soils of an Arctic salt marsh beneath goose-grazed swards and in degraded soils. The degraded soils are the outcome of intensive destructive foraging by geese, which results in vegetation loss and near-irreversible changes in soil properties. The objective of the study was to determine whether vegetation loss led to a decline in microbial activity and a redistribution of N amongst the different soil N pools that potentially could adversely affect plant regrowth. In situ N allocation between plants, microbes and soil was determined based on injection of 15NH4Cl into soil cores; changes in isotopic ratios and N concentrations in the different pools were measured after 24 h. Degraded soils, in contrast to vegetated soils, were characterized by a decline in microbial biomass, reduced microbial 15N excess, reduced rates of gross N immobilization and an increased microbial residency time of 15N. In vegetated soils, both microbes and the forage grass, Puccinellia phryganodes, accumulated 15N such that little remained in the soil abiotic phase after 24 h, unlike in degraded soils. The decline in microbial activity in degraded soils may be linked to a low availability of soil carbon in the absence of plants and to deteriorating abiotic conditions, including the occurrence of hypersalinity in summer. Not all biotic processes respond similarly to the change in ecosystem state. Unlike vascular plant productivity and goose foraging which are absent in degraded soils, soil microbial activity is maintained, albeit at a lower level. In spite of this activity, the greater proportion of 15N in degraded soils is in the abiotic pool rather than in microbial biomass with an increased potential for soil N loss from leaching and soil erosion. Disturbance linked to herbivory often triggers catastrophic shifts in ecosystem properties resulting in vegetation loss and changes in soil biogeochemical cycling that are irreversible, at least on a decadal time scale, and lead to the loss of N and other nutrients required for plant growth. These results clearly illustrate that microbial activity does not compensate for the effects of plant removal on soil N retention. © 2007 The Authors.",41,Journal,ar,Article,100,2,2,15 N allocation | Gross nitrogen mineralization | Isotope dilution assay | Microbial biomass | Puccinellia phryganodes,29602,undefined,0,FALSE,NA,NA,102,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846904068,SCOPUS_ID:33846904068,2-s2.0-33846904068,Strong below-ground competition shapes tree regeneration in invasive Cinnamomum verum forests,Kueffer C.,Journal of Ecology,00220477,13652745,95,2,273-282,2007-03-01,March 2007,10.1111/j.1365-2745.2007.01213.x,"Plant species invading nutrient-poor ecosystems are likely to have their greatest impact on the native plant community by competing for resources below-ground. We investigated how root competition by an invasive tree, Cinnamomum verum, affects regeneration in nutrient-poor tropical secondary forests, in the Seychelles. We performed three trenching experiments to investigate the effects of severing the root systems of mature trees on the growth of juveniles. These experiments had the following objectives: (i) to compare the responses of native and invasive saplings to release from root competition; (ii) to compare how seedlings (< 50 cm tall) and saplings (> 50 cm tall) of C. verum respond to trenching; and (iii) to compare the response of C. verum seedlings to trenching in forest stands with and without C. verum as the dominant species. The results indicate that the dense topsoil root mat produced by mature C. verum trees suppresses the growth of young trees, mainly by increasing competition for scarce nutrients. Growth responses to trenching were stronger for seedlings than saplings, and stronger for juveniles of invasive than of native species. We conclude that stands of C. verum exert a strong below-ground filtering effect on seedling regeneration. This effect is likely to influence secondary forest succession by selectively reducing the establishment of invasive and small-seeded species. Because of the bias in invasion biology towards relatively nutrient-rich, productive ecosystems, few studies have investigated the role of below-ground resource competition in plant invasions. Our results for an infertile, phosphorus-poor ecosystem show that root competition by an alien species can exert a strong influence on forest regeneration. We suggest that this mechanism may be of general importance in nutrient-poor tropical forests invaded by alien tree species. © 2007 The Authors.",48,Journal,ar,Article,100,5,5,Cinnamomum verum | Forest regeneration | Invasibility | Invasive species | Nutrient-poor | Oceanic island | Root competition | Secondary succession | Trenching experiment | Tropical forest,29602,undefined,1,TRUE,all,All Open Access,103,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846899714,SCOPUS_ID:33846899714,2-s2.0-33846899714,Effects of rooting volume and nutrient availability as an alternative explanation for root self/non-self discrimination,Hess L.,Journal of Ecology,00220477,13652745,95,2,241-251,2007-03-01,March 2007,10.1111/j.1365-2745.2006.01204.x,"An increasing number of studies have shown that plants produce more root mass when sharing rooting space with an intraspecific neighbour as compared with plants growing alone. This so-called self/non-self discrimination has been suggested as a mechanism by which plants may prevent wasteful competition with their own roots and enhance their competitive ability for nutrients with roots of neighbouring plants. The overproduction of root biomass is said to result in a 'tragedy of the commons', because it appears to occur at the expense of reproductive biomass. Studies on self/non-self root discrimination have commonly used a split-root design to distinguish self from non-self competition, while keeping the total amount of nutrients available per plant the same. This design has recently been criticized because the rooting volume differs between treatments. Here, we use three general hypotheses to explain the published results without invoking the mechanism of self/non-self discrimination. The hypotheses propose that differences in root mass are due to differences in rooting volume, and differences in nutrient availability determine whole plant growth. More root mass without more growth results in less reproductive biomass. A reanalysis of the results of root self/non-self discrimination confirms these hypotheses. Root overproduction in the presence of another plant, as found in nearly all studies, is consistent with effects of a larger soil volume available to these plants as compared with plants growing alone. Under the same total nutrient availability, total plant weight was the same or higher when more roots were produced. Inevitably, a larger root production with the same total biomass implies that less reproductive biomass is produced. Although our analysis can explain most of the results of the split-root experiments, we cannot rule out the possibility that self/non-self root discrimination did take place. We discuss a limited set of experiments for which volume effects cannot explain the results, suggesting, in fact, that direct self/non-self root interactions have operated. We suggest experimental designs that can demonstrate their ecological significance in the future. We conclude that there is ample evidence that plants can sense the volume of available rooting space, and a limited number of studies on individual roots show that plant roots may sense the identity of neighbouring roots and respond accordingly. The significance of these responses for whole plant growth and reproduction in relation to well-known resource competition effects is yet largely unknown and in urgent need of further study. © 2007 The Authors.",122,Journal,ar,Article,100,2,2,Allocation | Competition | Nutrients | Root growth | Root recognition | Rooting volume | Roots | Self/non-self discrimination | Split-root design,29602,undefined,1,TRUE,all,All Open Access,104,JSPS,Japan Society for the Promotion of Science
true,https://api.elsevier.com/content/abstract/scopus_id/33846897413,SCOPUS_ID:33846897413,2-s2.0-33846897413,Is oak establishment in old-fields and savanna openings context dependent?,Dickie I.A.,Journal of Ecology,00220477,13652745,95,2,309-320,2007-03-01,March 2007,10.1111/j.1365-2745.2006.01202.x,"Multiple factors are known to influence tree seedling establishment, yet the degree to which these factors depend on each other and on spatial context is largely unknown. We examined the influence of herbaceous competition and water and nitrogen limitations on tree seedling establishment as functions of distance from trees (within-site spatial context) and site history (between-site spatial context; as old-fields vs. savanna openings). We grew Quercus ellipsoidalis E.J. Hill (pin oak) and Q. macrocarpa Michx. (bur oak) seedlings for 3 years in abandoned agricultural fields and savannas in central Minnesota, USA, near and distant from adult oak trees, with and without water and nitrogen resource additions, and with and without clipping of herbaceous vegetation (reducing above-ground competition). The strongest treatment effects were found in response to distance from trees and clipping herbaceous vegetation. Ectomycorrhizal infection, year 1 foliar N concentrations, and survival were greater in seedlings growing near vs. distant from adult trees, while clipping herbaceous vegetation increased above-ground seedling biomass but reduced seedling heights, regardless of distance from adult trees. There were conflicting effects of resource addition, which were dependent on clipping of herbaceous vegetation and site (savanna vs. old-field). Distance from adult trees and clipping herbaceous vegetation appear to have largely independent effects. Thus, while being near trees benefits seedlings, probably via increased mycorrhizal infection, competition from herbaceous vegetation limits seedlings regardless of distance from trees. In contrast, the effects of resource addition were more context dependent, interacting significantly with herbaceous context and site. The factors influencing seedling success can perhaps be best conceptualized as a series of largely independent environmental filters: seedlings near trees have increased mycorrhizal infection, nutrient uptake and survival, but face competition from herbaceous vegetation regardless of distance from trees. The slow encroachment of woody vegetation into old-fields and savanna openings in this region is likely to be the result of the net cumulative effect of such filters. © 2007 The Authors.",59,Journal,ar,Article,100,4,4,Competition | Facilitation | Forest dynamics | Herbaceous vegetation | Mycorrhiza | Nitrogen | Succession | Water,29602,undefined,0,FALSE,all,All Open Access,105,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33846896403,SCOPUS_ID:33846896403,2-s2.0-33846896403,"An operational, additive framework for species diversity partitioning and beta-diversity analysis: Forum",Pélissier R.,Journal of Ecology,00220477,13652745,95,2,294-300,2007-03-01,March 2007,10.1111/j.1365-2745.2007.01211.x,"An important goal of community ecology is the assessment of factors that are likely to influence the spatio-temporal distribution of species assemblages and diversity. Surprisingly, most statistical methods devoted to this have remained poorly interconnected, as well as poorly connected with the popular metrics of diversity estimation. In the present paper we show that important questions related to determinants of species diversity can be specified through a simple multivariate linear model and explored, in common diversity metrics, using standard methods and routines of variance/covariance decomposition. Thanks to an unusual form of presentation of taxonomic data into a table of species occurrences, which considers the individuals as data units, Shannon and Simpson indices as well as species richness can all be expressed as a (weighted) sum of squares. Subsequent apportionments into explained and residual sum of squares provide direct estimates of the beta- and alpha-diversity components with respect to either categorical habitat types or continuous gradient variables. Appropriate statistics and non-parametric tests are available to assess the significance of these components. Explicit analytical relationships exist between the linear approximation of the table of species occurrences by sampling sites, and the more classical table of species abundances by sites. Therefore, direct links with methods of ordination in reduced space, such as correspondence analysis and canonical correspondence analysis, provide opportunities for partitions that preserve consistency with usual diversity indices. The sum of squares of the approximated occurrence table provides measures of intersites beta-diversity, from which measures of dissimilarity with explicit references to diversity indices can be derived. Such measures are amenable to distance-based apportionments through multivariate variograms and multiscale ordination. What are the relative effects of the biological, environmental and anthropogenic factors and of their potential interactions on species diversity? Are these effects stable across scales, from landscape to region, between regions and across ecosystems? The methodological integration proposed in our analytical framework enables one to address these questions using standard statistical tools, and opens new prospects for quantitative biodiversity studies. This also paves the way towards refined models for predicting species diversity at unsampled locations. © 2007 The Authors.",32,Journal,ar,Article,100,2,2,(Generalized) linear model | Additive diversity partitioning | Alpha and beta diversity components | Dissimilarity | Ordination | Spatial scale | Species occurrence table | Variograms,29602,undefined,1,TRUE,all,All Open Access,106,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35448993309,SCOPUS_ID:35448993309,2-s2.0-35448993309,Weak and variable relationships between environmental severity and small-scale co-occurrence in alpine plant communities,Dullinger S.,Journal of Ecology,00220477,13652745,95,6,1284-1295,2007-01-01,November 2007,10.1111/j.1365-2745.2007.01288.x,"1. The stress gradient hypothesis suggests a shift from predominant competition to facilitation along gradients of increasing environmental severity. This shift is proposed to cause parallel changes from prevailing spatial segregation to aggregation among the species within a community. 2. We used 904 1-m2 plots, each subdivided into 100 10 × 10 cm, or 25 20 × 20 cm cells, respectively, from 67 European mountain summits grouped into 18 regional altitudinal transects, to test this hypothesized correlation between fine-scale spatial patterns and environmental severity. 3. The data were analysed by first calculating standardized differences between observed and simulated random co-occurrence patterns for each plot. These standardized effect sizes were correlated to indicators of environmental severity by means of linear mixed models. In a factorial design, separate analyses were made for four different indicators of environmental severity (the mean temperature of the coldest month, the temperature sum of the growing season, the altitude above tree line, and the percentage cover of vascular plants in the whole plot), four different species groups (all species, graminoids, herbs, and all growth forms considered as pseudospecies) and at the 10 × 10 cm and 20 × 20 cm grain sizes. 4. The hypothesized trends were generally weak and could only be detected by using the mean temperature of the coldest month or the percentage cover of vascular plants as the indicator of environmental severity. The spatial arrangement of the full species set proved more responsive to changes in severity than that of herbs or graminoids. The expected trends were more pronounced at a grain size of 10 × 10 cm than at 20 × 20 cm. 5. Synthesis. In European alpine plant communities the relationships between small-scale co-occurrence patterns of vascular plants and environmental severity are weak and variable. This variation indicates that shifts in net interactions with environmental severity may differ among indicators of severity, growth forms and scales. Recognition of such variation may help to resolve some of the current debate surrounding the stress gradient hypothesis. © 2007 The Authors.",87,Journal,ar,Article,100,25,25,Alpine plant community | Co-occurrence | Competition | Environmental severity | Facilitation | Growth forms | Null model | Scale | Spatial arrangement | Stress-gradient hypothesis,29602,undefined,1,TRUE,all,All Open Access,107,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547991302,SCOPUS_ID:34547991302,2-s2.0-34547991302,Resistance and resilience of New Zealand tree species to browsing,Bee J.N.,Journal of Ecology,00220477,13652745,95,5,1014-1026,2007-01-01,September 2007,10.1111/j.1365-2745.2007.01261.x,"1. A prominent idea in the literature on plant-herbivore interactions is that fast-growing species have low resistance but high resilience to herbivory. In other words, fast-growing species are selectively eaten by herbivores but recover quickly following damage. Many studies have challenged the generality of this theory, but little attention has been paid to plant species that have evolved in the absence of major groups of herbivores. Here we analyse whether this resistance-resilience trade-off applies to New Zealand woody species, which evolved without exposure to mammalian herbivores until their introduction in 19th century. 2. We simulated deer browse by clipping saplings of 12 tree species to varying extents (0, 20, 40, 80 and 100% of leaf-bearing branches removed), and quantified the shoot growth, diameter growth and survival of these saplings. The time taken to regrow the removed branches was generally slow, but varied among species. For example, species took between 0.5 and 3 years to recover from removal of 60% of branches. It was the inherently fast-growing species that recovered most quickly. Some species had stimulated shoot growth at moderate levels of clipping (40-60%) but this effect had relatively little effect on recovery time compared with differences in potential growth rates of species. 3. Diameter growth rate fell linearly with increased clipping intensity for all 12 species, and there was no indication of recovery 2 years after the treatment. We speculate that saplings invested in rebuilding their canopies following clipping, and that few resources were left over for diameter growth. 4. Few saplings died as a result of clipping, except when 100% of leaf-bearing shoots were removed, in which case five species died in substantial numbers (> 15%), including all three conifers in the study. 5. Previous work has shown that the most palatable species (i.e. those with low resistance) have leaves with low fibre content. We find that these species are relatively fast growing and recover most rapidly from simulated browsing (i.e. are highly resilient). This provides some support for a resistance-resilience trade-off related to potential growth rates. 6. Deer invasion in New Zealand was associated with the loss of short soft-leaved tree species from the browse layer. Our study suggests that the most palatable species have the potential to grow fast and may be in a relatively strong position to recover if deer are eradicated. © 2007 The Authors.",40,Journal,ar,Article,100,3,3,Herbivory | Invasive species | Plant growth | Plant-herbivore interactions | Red deer | Simulated browsing,29602,undefined,1,TRUE,all,All Open Access,108,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247197228,SCOPUS_ID:34247197228,2-s2.0-34247197228,Evenness drives consistent diversity effects in intensive grassland systems across 28 European sites,Kirwan L.,Journal of Ecology,00220477,13652745,95,3,530-539,2007-01-01,May 2007,10.1111/j.1365-2745.2007.01225.x,"Ecological and agronomic research suggests that increased crop diversity in speciespoor intensive systems may improve their provision of ecosystem services. Such general predictions can have critical importance for worldwide food production and agricultural practice but are largely untested at higher levels of diversity. We propose new methodology for the design and analysis of experiments to quantify diversity-function relationships. Our methodology can quantify the relative strength of inter-specific interactions that contribute to a functional response, and can disentangle the separate contributions of species richness and relative abundance. Applying our methodology to data from a common experiment at 28 European sites, we show that the above-ground biomass of four-species mixtures (two legumes and two grasses) in intensive grassland systems was consistently greater than that expected from monoculture performance, even at high productivity levels. The magnitude of this effect generally resulted in transgressive overyielding. A combined analysis of first-year results across sites showed that the additional performance of mixtures was driven by the number and strength of pairwise inter-specific interactions and the evenness of the community. In general, all pairwise interactions contributed equally to the additional performance of mixtures; the grass-grass and legume-legume interactions were as strong as those between grasses and legumes. The combined analysis across geographical and temporal scales in our study provides a generality of interpretation of our results that would not have been possible from individual site analyses or experimentation at a single site. Our four-species agricultural grassland communities have proved a simple yet relevant model system for experimentation and development of methodology in diversity-function research. Our study establishes that principles derived from biodiversity research in extensive, semi-natural grassland systems are applicable in intensively managed grasslands with agricultural plant species. © 2007 The Authors Journal compilation © 2007 British Ecological Society.",227,Journal,ar,Article,100,34,34,Agricultural grassland | Ecosystem functioning | Evenness | Intensive grasslands | Inter-specific interactions | Multi-site experiment | Relative abundance | Simplex design | Species identity | Transgressive overyielding,29602,undefined,0,FALSE,all,All Open Access,109,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33845707644,SCOPUS_ID:33845707644,2-s2.0-33845707644,Hierarchical patterns of symbiotic orchid germination linked to adult proximity and environmental gradients,Diez J.M.,Journal of Ecology,00220477,13652745,95,1,159-170,2007-01-01,January 2007,10.1111/j.1365-2745.2006.01194.x,"1. The recruitment stage can be critical in determining plant population dynamics, as juveniles encounter a range of abiotic and biotic stressors in the environments where they land after dispersal, and often experience high mortality rates. Although both abiotic and biotic constraints on recruitment are often assumed to operate at multiple scales, these relationships are rarely quantified in ways that enable prediction of recruitment dynamics across environmental gradients. 2. In plants such as orchids, an important bottleneck on recruitment may arise from an obligate dependence on mycorrhizal fungi in order to reach photosynthetic stage. Very little is known, however, about the factors controlling the distribution of the fungi or how fungal distributions may constrain orchid recruitment and distributions. 3. In this study, seed introduction experiments were used to test for relationships between symbiotic germination success of an orchid, Goodyera pubescens, and both proximity to adult orchids and soil abiotic conditions. Experiments were linked to ongoing demographic monitoring across a large environmental gradient to place patterns of germination better in the context of longer-term demographic patterns. 4. A hierarchical Bayesian statistical framework was used to evaluate explicitly how recruitment varies across scales and how this variation is explained by key abiotic variables. This framework was further utilized to link hypothesis testing to model building, and thereby improve our ability to make predictions across a range of environmental conditions. 5. At a microsite scale (< 4 m2) strong evidence was found for decreasing germination success further from adult plants. At distances greater than 1 m from adults, increased germination success was associated with higher soil moisture, higher organic content and lower pH, although the strength of these relationships varied regionally. Patterns of symbiotic germination success were also highly correlated with observed recruitment patterns at the population level. 6. Explicitly linking plant recruitment to underlying abiotic gradients and key biotic interactions using a hierarchical, predictive modelling framework is essential for understanding basic plant population processes and building capacity to make predictions of how species and communities may respond to environmental changes. © 2006 The Author.",108,Journal,ar,Article,100,1,1,Germination | Hierarchical Bayesian | Mycorrhizae | Orchidaceae | Prediction,29602,undefined,0,FALSE,NA,NA,110,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33845681188,SCOPUS_ID:33845681188,2-s2.0-33845681188,What is the relationship between changes in canopy leaf area and changes in photosynthetic CO<inf>2</inf> flux in arctic ecosystems?,Street L.,Journal of Ecology,00220477,13652745,95,1,139-150,2007-01-01,January 2007,10.1111/j.1365-2745.2006.01187.x,"1. The arctic environment is highly heterogeneous in terms of plant distribution and productivity. If we are to make regional scale predictions of carbon exchange it is necessary to find robust relationships that can simplify this variability. One such potential relationship is that of leaf area to photosynthetic CO2 flux at the canopy scale. 2. In this paper we assess the effectiveness of canopy leaf area in explaining variation in gross primary productivity (GPP): (i) across different vegetation types; (ii) at various stages of leaf development; and (iii) under enhanced nutrient availability. To do this we measure net CO2 flux light response curves with a 1 × 1 m chamber, and calculate GPP at a photosynthetic photon flux density (PPFD) of 600 μmol m-2 s-1. 3. At a subarctic site in Sweden, we report 10-fold variation in GPP among natural vegetation types with leaf area index (LAI) values of 0.05-2.31 m2 m-2. At a site of similar latitude in Alaska we document substantially elevated rates of GPP in fertilized vegetation. 4. We can explain 80% of the observed variation in GPP in natural vegetation (including vegetation measured before deciduous leaf bud burst) by leaf area alone, when leaf area is predicted from measurements of normalized difference vegetation index (NDVI). 5. In fertilized vegetation the relative increase in leaf area between control and fertilized treatments exceeds the relative increase in GPP. This suggests that higher leaf area causes increased self-shading, or that lower leaf nitrogen per unit leaf area causes a reduction in the rate of photosynthesis. 6. The results of this study indicate that canopy leaf area is an excellent predictor of GPP in diverse low arctic tundra, across a wide range of plant functional types. © 2006 The Authors.",167,Journal,ar,Article,100,4,4,Alaska | Arctic tundra | Carbon balance | CO  flux 2 | Gross primary productivity | Landscape heterogeneity | Leaf area index | Light response | Normalized difference vegetation index | Sweden,29602,NE/D005795/1,1,TRUE,all,All Open Access,111,NERC,Natural Environment Research Council
true,https://api.elsevier.com/content/abstract/scopus_id/33845674666,SCOPUS_ID:33845674666,2-s2.0-33845674666,Ecogenomic approach to the role of herbivore-induced plant volatiles in community ecology,Snoeren T.,Journal of Ecology,00220477,13652745,95,1,17-26,2007-01-01,January 2007,10.1111/j.1365-2745.2006.01183.x,"1. Linking new developments in genomics with ecology provides interesting novel tools to address ecological questions in ways that have not been possible up to now. In this paper we address this issue for the ecology of infochemicals and plant-insect interactions in a food web context. 2. Plants are at the basis of most terrestrial food webs and insects are a dominant animal group interacting with plants. Insect-plant communities are characterized by direct and indirect interactions, many of which are mediated by infochemicals. Plants respond to insect herbivory with the production of volatiles that attract the enemies of the herbivores, such as insect predators and parasitoids. Moreover, the plant volatiles may be exploited by any organism in the environment and this results in many more infochemically mediated interactions. Thus, a food web is overlaid with an infochemical web. 3. In the past, several manipulative tools have been developed to investigate the role of infochemicals. The rapid advancement of molecular genetics and '-omics' technologies results in interesting new tools. A recent development is the use of well-characterized genotypes that are modified in the mechanisms underlying the induced plant volatiles. These genotypes produce precisely manipulated phenotypes that often differ in only a single gene, and can be used to investigate the effect of particular genes on specific interactions. Moreover, these genotypes can be introduced into a natural community to assess the effects of the genetic change and its resulting phenotypic change on interactions with the entire natural community. 4. Furthermore, with the progress in microarray technology it becomes possible to assess the expressed genotype of plants in the field, which can be exploited to investigate expressed genetic variation under field conditions. 5. These developments are expected to be only the beginning of a successful integration of -omics technologies, such as transcriptomics and metabolomics, with community ecology into the new research field of ecogenomics. 6. In this review we present the current status and discuss the prospects for the future of an ecogenomic approach to the role of herbivore-induced plant volatiles in insect-plant community ecology. © 2006 The Authors.",33,Journal,re,Review,100,3,3,Community genetics | Herbivore-induced plant volatiles | Induced defence | Infochemicals | Insect-plant interactions | Manipulative approach | Phenotypic plasticity,29602,undefined,1,TRUE,all,All Open Access,112,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33845671815,SCOPUS_ID:33845671815,2-s2.0-33845671815,Identifying mechanisms of competition in multi-species communities,Weigelt A.,Journal of Ecology,00220477,13652745,95,1,53-64,2007-01-01,January 2007,10.1111/j.1365-2745.2006.01198.x,"1. We tested the hypothesis that the competitive effect of multi-species mixtures on a single target plant can be described as a simple additive function of the effects of single species. 2. In a controlled field competition experiment on sand, we used four common species of dry acidic grasslands (Hieracium pilosella, Jasione montana, Corynephorus canescens and Festuca ovina) to study the effects of both, single- and multi-species neighbourhoods on the target species H. pilosella. 3. Target plant biomass points at a competitive ranking of neighbour species with F. ovina as the strongest competitor followed by C. canescens and H. pilosella, while J. montana has a lower effect on the target. The analysis of the competitive response gives no indication of competitive release or amplification with increasing number of neighbouring species. 4. Further analysis with yield-density models reveals that the competition intensity of most multi-species mixtures is well predicted by the effect of pairwise interactions. Hence, for the majority of species combinations, our results indicate additive effects of species competition. 5. Specific species combinations, however, significantly deviate from this result. For combinations of C. canescens with either one of the herbs, the models show a significantly better fit if a non-additivity parameter is included. The important missing factor to describe target plant growth is species-specific biomass of neighbouring plants and here root biomass is the most crucial determinant. The addition of each of these factors as non-additive parameters significantly increases the predictive power of the model. 6. Our work adds to the increasing evidence that interactions in diverse plant communities are not simply a sum of their component species interactions. For a better understanding of the effect of competition on the structure and development of diverse plant communities, future studies need to consider both additive and non-additive effects of competing species. © 2006 The Authors.",69,Journal,ar,Article,100,6,6,Additivity | Biodiversity | Coexistence | Competitive hierarchies | Hieracium pilosella | Hyperbolic model | Multi-species mixtures | Relative yield | Relative yield total | Yield-density model,29602,undefined,0,FALSE,NA,NA,113,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33845670443,SCOPUS_ID:33845670443,2-s2.0-33845670443,How spatial structure alters population and community dynamics in a natural plant community,Turnbull L.A.,Journal of Ecology,00220477,13652745,95,1,79-89,2007-01-01,January 2007,10.1111/j.1365-2745.2006.01184.x,"1. We quantify the effects of spatial structure on individual, population and community biomass within a natural community of annuals for two years (1994 and 1996) in which competition operated differently. 2. Using field-parameterized neighbourhood models in which we had previously estimated the spatial scale and magnitude of competitive effects, we perform virtual experiments in which we manipulate spatial structure relative to that observed. We first remove segregation by randomly re-labelling all annual plants in a focal plant's neighbourhood and then give individuals of all species the same average number of neighbours by re-locating individuals within the overall pattern of annuals. 3. The natural spatial structure generally acted to promote species coexistence. In 1994, when the strength of individual-level competition within species was already greater than that between species, the natural spatial structure enhanced this effect for six out of seven species by increasing the relative frequency of intraspecific contacts. Average plant biomass increased by 0.24-38% when spatial locations were randomized. 4. In 1996, when a single competitive hierarchy operated, the natural spatial structure systematically benefited small-seeded, weakly competitive species while having weak negative effects on large-seeded, strong competitors. Randomizing spatial locations decreased the biomass of the species with the smallest seeds by 12% but increased the biomass of the species with the largest seeds by < 1%. This asymmetry increased dramatically when we used the model to increase the competitive advantage of large seeds artificially. Randomizing spatial locations decreased the biomass of the species with the smallest seeds by 37% but increased the biomass of the species with the largest seeds by only 2.7%. 5. Effects of spatial structure on total community biomass were always small (maximum 7%). This was because common species always have weak spatial structure, and they draw down the effect on the community as a whole. 6. Our analysis, for the first time, quantifies the magnitude and direction of the effects of spatial structure in a natural community, and supports the conclusions of theoretical models that spatial structure can have substantial impacts on component species and community dynamics. © 2006 The Authors.",55,Journal,ar,Article,100,4,4,Competition/colonization trade-off | Neighbourhood modelling | Plant competition | Spatial segregation | Spatial structure,29602,644267,1,TRUE,all,All Open Access,114,H2020,Horizon 2020 Framework Programme
true,https://api.elsevier.com/content/abstract/scopus_id/33845665845,SCOPUS_ID:33845665845,2-s2.0-33845665845,"The role of rainfall and predators in determining synchrony in reproduction of savanna trees in Serengeti National Park, Tanzania",Mduma S.,Journal of Ecology,00220477,13652745,95,1,184-196,2007-01-01,January 2007,10.1111/j.1365-2745.2006.01188.x,"1. We examined the factors determining synchrony in reproduction in nine Acacia and six other tree species in the Serengeti ecosystem. 2. We test two hypotheses: (i) an abiotic hypothesis where the primary determinant of synchrony is an adaptation to water availability; and (ii) biotic hypotheses where these adaptations to water can be further refined by additional adaptations to avoid predators, or attract seed and fruit dispersers. 3. Flowering and fruiting were recorded monthly for individually marked trees during 1997-2004. Flowering in different species occurs semi-annually, annually or, in the case of one species, once every 2 years. For most species synchrony of flowering was correlated with seasonal rainfall, with lags related to the mean height of the species; small species flowered during the rains while larger species flowered in the dry season. Fruiting seasons occurred at the end of the rains irrespective of the flowering season. 4. Most species showed flowering synchrony greater than expected from the distribution of rainfall. This may be related to avoidance of insect seed predators through predator satiation. Two Acacias showed multi-annual fruiting (masting), possibly as a predator avoidance mechanism. Acacia tortilis has two flowering seasons: a dry season flowering with early abortion of pods and a wet season flowering producing successful fruits. 5. Two species of Commiphora appeared to be synchronized so as to attract birds that disperse seeds. Acacia tortilis produced indehiscent pods attractive to ungulates, possibly to kill bruchid beetles during digestion and so increase seed viability. 6. Our results suggest that synchrony in these trees is caused by a strong interaction between abiotic and biotic factors. Closely related species have different reproductive patterns of synchrony that seem to be adapted to different combinations of rainfall, predators and dispersers. Rainfall is the primary determinant but the activities of predators and dispersers increase the degree of synchrony. © 2006 The Authors.",21,Journal,ar,Article,100,3,3,Anti-predator adaptation | Dispersal | Flowering | Fruiting | Seasonality,29602,undefined,1,TRUE,all,All Open Access,115,NA,NA
