@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,fund-acr,fund-sponsor,prism:doi,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/84866643007,SCOPUS_ID:84866643007,2-s2.0-84866643007,Reproduction of the non-native fish Lepomis gibbosus (Perciformes: Centrarchidae) in Brazil,Santos R.E.,Revista de Biologia Tropical,00347744,22152075,60,3,1327-1334,2012-01-01,September 2012,"Minas Gerais is the fourth largest Brazilian state, and has an estimate of 354 native fish species. However, these fish species may be threatened, as this state has the highest rank of fish introductions reported for Brazil and South America. As one from the total of 85 non-native species detected, Lepomis gibbosus was introduced in the 60s to serve both as foragefish and to improve sport fishing. In this study, we evaluated the establishment of L. gibbosus in a shallow lake in the city of Ouro Preto, Doce River basin, state of Minas Gerais, Southeastern Brazil. We collected fish with fishing rods every two months from March 2002-February 2003. Fragments of gonads from a total of 226 females and 226 males were obtained and processed following standard histological techniques; then 5-7μm thickness sections were taken and stained in hematoxylin-eosin. Besides, for each specimen, the biometric measurements included the standard length (SL) and body weight (BW); and the sex ratio was obtained. The reproductive cycle stages were confirmed by the distribution of oocytes and spermatogenic cells racteristics of the gonads, the following stages of the reproductive cycle were determined: one=Rest, two=Mature, three=Spawned for females or Spent for males; males and females in reproduction were found throughout the study period. Post-spawned ovaries containing oocytes in stages one (initial perinucleolar), two (advanced perinucleolar), three (pre-vitellogenic), four (vitellogenic) and post-ovulatory follicles indicated fractionated-type spawning in this species. The smallest breeding male and female measured were 4.6 and 4.9cm standard length, respectively, suggesting stunting. The sex ratio did not vary between males and females along the year and bimonthly, being 1:1. Moreover, L. gibbosus appears to be at stage three of biological invasion: establishment through reproduction. We suggest to deliver information about ""non-native species"" through lectures in schools, colleges/ universities, NGOs, government and environmental agencies in the cities and villages, in order to try to prevent environmental degradation by the introduction of non-native fish such as L. gibbosus in the region. We also recommend high fines for redhanded, and the import ban of non-native fish species to the region.",9,NA,Journal,ar,Article,100,4,4,Biological invasions | Brazil | Lepomis gibbosus | Reproductive biology | Sunfish,13567,undefined,1,TRUE,177,NA,NA,10.15517/rbt.v60i3.1810,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84866640468,SCOPUS_ID:84866640468,2-s2.0-84866640468,"New additions to the crustacean decapod fauna of Bahía Culebra, Guanacaste, Costa Rica",Vargas-Castillo R.,Revista de Biologia Tropical,00347744,22152075,60,SUPPL. 2,73-76,2012-01-01,2012,"The crustacean fauna of Bahía Culebra, Guanacaste, north Pacific, Costa Rica, was studied before the 1940's. Based on the collections, mainly of the last two decades, deposited in the Zoology Museum of the University of Costa Rica, 15 species of decapods crustaceans belonging in 11 families are added to the 94 species previously reported for Bahía Culebra. This results in a total of 109 decapod species, and 130 crustacean species for the bay. Probably more species are present since several environments of the bay have not been studied, as well as the benthic microcrustaceans. This type of baseline data studies are important because of the rapid changes taking place in Bahía Culebra.",4,NA,Journal,ar,Article,100,1,1,Bahía Culebra | Baseline data | Biodiversity | Costa Rica | Crustacea,13567,undefined,1,TRUE,178,NA,NA,10.15517/rbt.v60i2.19963,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84866635628,SCOPUS_ID:84866635628,2-s2.0-84866635628,Growth modeling of Albizia niopoides (Mimosaceae) using dendrochronological methods,Giraldo V.D.,Revista de Biologia Tropical,00347744,22152075,60,3,117-1036,2012-01-01,September 2012,"The annual growth rings in tropical trees are fairly common, but their study is relatively recent. Growth rings were found in trees of Albizia niopoides from the Porce River Canyon, Central Cordillera of the Colombian Andes. A total of 33 cross-sections were collected from trees distributed throughout the study area from 664-870masl. Cross-dating, spaguetti plot and 14C analyses were used to demonstrate ring annuality, assuming as hypothesis that these are real annual growth rings. A combination of descriptive analysis of time series (smoothing and prewhitening) to filter climate noise and nonlinear regression with weighted residuals was used to fit the diameter to Korf's growth model, in which the coefficient of determination reaches values close to 100%. The positive residual autocorrelation of order 1, although not significant, is explained by the existence of energy reserves in the stem and by the accumulation of diameter increments required for the construction of the diameter growth model. The current and mean annual maximum increment rates are 1.03 and 0.94cm/year at ages 18 and 46 years old, respectively. These trees are classified within the group of fast growing species which can reach a cut diameter of over 50cm in approximately 52 years.",2,23025084,Journal,ar,Article,100,2,2,Annual rings | Diameter growth | Korf's model | Tropical trees,13567,undefined,0,FALSE,179,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84866630957,SCOPUS_ID:84866630957,2-s2.0-84866630957,Transplantation of storm-generated coral fragments to enhance Caribbean coral reefs: A successful method but not a solution,Garrison V.H.,Revista de Biologia Tropical,00347744,22152075,60,SUPPL. 1,59-70,2012-01-01,2012,"In response to dramatic losses of reef-building corals and ongoing lack of recovery, a small-scale coral transplant project was initiated in the Caribbean (U.S. Virgin Islands) in 1999 and was followed for 12 years. The primary objectives were to (1) identify a source of coral colonies for transplantation that would not result in damage to reefs, (2) test the feasibility of transplanting storm-generated coral fragments, and (3) develop a simple, inexpensive method for transplanting fragments that could be conducted by the local community. The ultimate goal was to enhance abundance of threatened reef-building species on local reefs. Storm-produced coral fragments of two threatened reef-building species [Acropora palmata and A. cervicornis (Acroporidae)] and another fast-growing species [Porites porites (Poritidae)] were collected from environments hostile to coral fragment survival and transplanted to degraded reefs. Inert nylon cable ties were used to attach transplanted coral fragments to dead coral substrate. Survival of 75 reference colonies and 60 transplants was assessed over 12 years. Only 9% of colonies were alive after 12 years: no A. cervicornis; 3% of A. palmata transplants and 18% of reference colonies; and 13% of P. porites transplants and 7% of reference colonies. Mortality rates for all species were high and were similar for transplant and reference colonies. Physical dislodgement resulted in the loss of 56% of colonies, whereas 35% died in place. Only A. palmata showed a difference between transplant and reference colony survival and that was in the first year only. Location was a factor in survival only for A. palmata reference colonies and after year 10. Even though the tested methods and concepts were proven effective in the field over the 12-year study, they do not present a solution. No coral conservation strategy will be effective until underlying intrinsic and/or extrinsic factors driving high mortality rates are understood and mitigated or eliminated.",17,NA,Journal,ar,Article,100,2,2,A. palmata | Acropora cervicornis | Coral mortality | Coral transplantation | Porites porites | Reef restoration,13567,undefined,1,TRUE,180,NA,NA,10.15517/rbt.v60i0.19845,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84866629625,SCOPUS_ID:84866629625,2-s2.0-84866629625,"Comparison of three quick methods to estimate crab size in the land crabs Cardisoma guanhumi Latreille, 1825 and Ucides cordatus (Crustacea: Brachyura: Gecarcinidae and Ucididae)",Carmona-Suárez C.A.,Revista de Biologia Tropical,00347744,22152075,60,SUPPL. 1,139-149,2012-01-01,2012,"Quick, reliable and non destructive methods are necessary to estimate size structure on commercial land crabs, in order to acquire relevant information concerning the health of their populations. Cardisoma guanhumi and Ucides cordatus are two land crabs that are exploited at a high scale and also in an artisan way in the Caribbean area and in the coasts of Brazil, which populations are endangered due to uncontrolled exploitation. The purpose of this work is to provide various methods to estimate indirectly crab body size. Sampling was carried out in Carenero (C. guanhumi) and Cumaná (U. cordatus) (Venezuela). For each species, three methods were used to measure burrow diameter (Vernier, internal spring caliper and photograph), and these were correlated with real body size of the crabs. Model II linear regression analyzes, i.e. Ordinary Least Squares and Mayor Axis, were used to build and test the performance of forecasting models. Cardisoma guanhumi showed a high bivariate data dispersion using Vernier and photo measuring methods, increasing these towards larger animals. Less dispersion was achieved with the spring caliper method; this resulted in the most accurate measurements of indirectly estimated body size in C. guanhumi (r2= 0.61), whereas Vernier measurements were the least precise. On the other hand, all three methods gave reliable estimates for U. cordatus, being the Vernier method the most accurate (r2= 0.71). However, in both species, all forecasting equations overestimated the size of smaller crabs (those below the mean) but underestimated the size of larger crabs. Nevertheless, all three methods were statistically significant for each of the species, and looking at the above mentioned under- and overestimations, they can serve as reliable and fast non-destructive tools to be used by resource managers and field biologists to acquire size structure information concerning these two species. Vernier and internal spring caliper methods are recommended for relative small sampling areas, while photo method is suggested to be used in very extensive sampling regions.",8,NA,Journal,ar,Article,100,2,2,Cardisoma guanhumi | Indirect body size measuring methods | Internal spring caliper measurement | Photographic measurement | Ucides cordatus | Vernier measurement,13567,undefined,1,TRUE,181,NA,NA,10.15517/rbt.v60i0.19854,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84866628769,SCOPUS_ID:84866628769,2-s2.0-84866628769,"Coral recruitment to two vessel grounding sites off southeast Florida, USA",Moulding A.L.,Revista de Biologia Tropical,00347744,22152075,60,SUPPL. 1,99-108,2012-01-01,2012,"Over the last two decades, more than 10 major vessel groundings have occurred on coral reefs offshore southeast Florida. Lack of any published information on coral settlement, post-settlement survival, and juvenile coral growth in the southeast Florida region inhibits efforts to determine if coral populations will be able to effectively re-establish themselves. The goal of this study was to examine these processes to obtain background data needed to determine the potential for natural recovery. Over a three year period annual coral recruitment, juvenile growth, and mortality rates were measured in 20 permanent quadrats at each of two ship grounding and two control sites. The density of new recruits was generally low, ranging from 0.2±0.1 (SE) to 7.1±1.0 recruits m-2. Although the density of coral recruits was generally higher at the grounding sites, mortality rates were high at all sites during the study period. Growth rates of individual colonies were highly variable, and many of the colonies shrank in size due to partial mortality. Results indicate that corals are able to recruit to the damaged reefs but that slow growth rates and high mortality rates may keep these areas in a perpetual cycle of settlement and mortality with little or extremely slow growth to larger size classes, thus inhibiting recovery.",1,NA,Journal,ar,Article,100,3,3,Growth rates | Post settlement survival | Recruitment | Reef recovery | Vessel groundings,13567,undefined,1,TRUE,182,NA,NA,10.15517/rbt.v60i0.19850,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84866627111,SCOPUS_ID:84866627111,2-s2.0-84866627111,Abundance and distribution of Strombus gigas (Mesogastropoda: Strombidae) larvae during their reproductive period in the Mexican Caribbean,Chávez Villegas J.F.,Revista de Biologia Tropical,00347744,22152075,60,SUPPL. 1,89-97,2012-01-01,2012,"The Queen Conch (Strombus gigas Linnaeus, 1758) is a species of economic importance in the Caribbean Sea, which, in the 1980's represented the second fishery after de spiny lobster, reason that is currently in a state of overfishing. In order to determine the larval abundance variation during the reproductive season, four locations of the Mexican Caribbean ""MC"" (Mexico: Puerto Morelos, Sian Ka'an, Mahahual; Belize: San Pedro) were sampled. Monthly, from May to October 2008, planktonic net drags (300μm) were carried out at each location. Temperature (°C), salinity (ppm) and dissolved oxygen (mg L-1) were recorded for each site. A mean larval density of 0.34±0.87 (larvae 10 m-3) was registered between locations, with a peak in August and September (0.82±1.00 and 0.76±1.68 larvae 10m-3, respectively). The larval density was 60% correlated with salinity (r=0.6063, p<0.05). A one-way ANOVA showed significant statistical larval density in time (p<0.05) and space (p<0.05), where Puerto Morelos displayed the higher records during the study (0.54±1.49 larvae 10m-3). An average larval size of 332.44±59.66μm was recorded. Larval sizes differed significantly between locations (p<0.05), but not considering months (p>0.05). A 100% of the captured larvae correspond to stage I, showing local reproductive activity, that might indicate the sampled sites in the MC are a source of larvae to S. gigas.",1,NA,Journal,ar,Article,100,4,4,Larval densities | Reproductive season | Strombus gigas,13567,undefined,1,TRUE,183,NA,NA,10.15517/rbt.v60i0.19849,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84866626922,SCOPUS_ID:84866626922,2-s2.0-84866626922,Growth and population assessment of the queen conch Strombus gigas (Mesogastropoda: Strombidae) by capture mark-recapture sampling in a natural protected area of the Mexican Caribbean,Peel J.R.,Revista de Biologia Tropical,00347744,22152075,60,SUPPL. 1,127-137,2012-01-01,2012,"The Inlet of Xel-Ha is used as a park for ecotourism, representing a sanctuary for the conservation of Pink Queen Conch. Increasing fishing pressure has led to the inclusion of the species in CITES. Most knowledge about the growth of the queen conch was generated through aquaculture, ocean enclosures or obtained using estimates derived from population dynamics. In this study we estimated the growth rate of juvenile S. gigas in a natural protected area by direct methods, during the period of April 2009 to January 2011. Data was obtained by capture-mark-recapture sampling. 1418 individuals were tagged and growth of 714 conchs was analyzed. Population size and density was estimated using Schnabel's method. The average density was estimated at 0.1694 ± 0.0996ind. m-2, while the highest density was estimated for September 2010 (0.3074ind. m-2). The highest growth rate (0.27 ± 0.10mm day-1) was detected in juveniles with an initial size between 100-149mm, followed by conch <100mm, with an increase of 0.24 ± 0.05mm day-1. The growth rate decreased for individuals with an initial size between 150-199mm (0.18 ± 0.09mm day-1) and for organisms > 200mm (0.08 ± 0.07mm day-1). Variability in growth rate was high in conch 100-149mm and showed seasonal differences, with the highest growth rate in May 2010. Recruitment of juveniles was highest in October 2009 and February 2010. The population of Xel-Ha has grown in size and more large and juvenile conch could be found than in previous studies, indicating that Xel-ha park is working as a sanctuary for the conservation of the queen conch in Mexico's Riviera Maya. The growth rate of juvenile conch in Xel-Ha is high and exhibits large variations in individuals, reflecting the natural conditions of foraging and aggregation. Seasonal differences in growth rate may be associated with water quality and availability of nutrients for primary production. We conclude that the direct method is useful for the assessment of growth in juvenile S. gigas and that growth in natural conditions may be higher than in aquaculture systems. This information may be applied to fishery management as well as rehabilitation programs and aquaculture.",6,NA,Journal,ar,Article,100,2,2,Growth | Mark-recapture | Nursery | Population density | Population size | Recruitment | Xel-Ha,13567,undefined,1,TRUE,184,NA,NA,10.15517/rbt.v60i0.19853,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84866623722,SCOPUS_ID:84866623722,2-s2.0-84866623722,"Massive hard coral loss after a severe bleaching event in 2010 at Los Roques, Venezuela",Bastidas C.,Revista de Biologia Tropical,00347744,22152075,60,SUPPL. 1,29-37,2012-01-01,2012,"Thermal anomalies have become more severe, frequent and well-documented across the Caribbean for the past 30 years. This increase in temperature has caused coral bleaching resulting in reef decline. At Los Roques National Park, Venezuela, temperature has been monitored at four reef sites. In mid-September 2010, seawater temperature reached 30.85°C at 5 m depth in Los Roques, an archipelago only slightly affected by previous bleaching events. For example, bleaching in Los Roques in 2005 was mild compared to the rest of the Caribbean and to the results in this study. In 2010, seawater temperatures remained above 29.0°C from mid-August until the first week of November, resulting in +16 Degree Heating Weeks by that time. Our annual survey of four reef sites indicated that 72% of 563 scleractinian colonies were partial or totally bleached (white) or pale (discolored) in October 2010. In February 2011, there were still 46% of coral colonies affected; but most of them were pale and only 2% were bleached. By February, coral cover had declined 4 to 30% per transect, with a mean of 14.3%. Thus, mean coral cover dropped significantly from 45 to 31% cover (a 34% reduction). In addition to bleaching, corals showed a high prevalence (up to 16%) of black band disease in October 2010 and of white plague (11%) in February 2011. As a consequence, coral mortality is expected to be larger than reported here. Reef surveys since 2002 and personal observations for more than 20 years indicated that this bleaching event and its consequences in Los Roques have no precedent. Our results suggest that reef sites with no previous record of significant deterioration are more likely to become affected by thermal anomalies. However, this archipelago is relatively unaffected by local anthropogenic disturbance and has a high coral recruitment, which may contribute to its recovery.",22,NA,Journal,ar,Article,100,8,8,Caribbean | Coral bleaching | Coral reefs | Loss of coral cover | Mortality,13567,undefined,1,TRUE,185,NA,NA,10.15517/rbt.v60i0.19843,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84866617010,SCOPUS_ID:84866617010,2-s2.0-84866617010,A sketch of Arnfried Antonius (1934 - 2010),Steiner S.C.C.,Revista de Biologia Tropical,00347744,22152075,60,SUPPL. 1,1-5,2012-01-01,2012,NA,0,NA,Journal,ar,Article,100,1,1,NA,13567,undefined,1,TRUE,186,NA,NA,10.15517/rbt.v60i0.19837,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84866612008,SCOPUS_ID:84866612008,2-s2.0-84866612008,"Massive bleaching of coral reefs induced by the 2010 ENSO, Puerto Cabello, Venezuela",del Mónaco C.,Revista de Biologia Tropical,00347744,22152075,60,2,527-538,2012-01-01,June 2012,"El Niño Southern Oscillation (ENSO) has generated global coral massive bleaching. The aim of this work was to evaluate the massive bleaching of coral reefs in Puerto Cabello, Venezuela derived from ENSO 2010. We evaluated the bleaching of reefs at five localities both at three and five meter depth. The coral cover and densities of colonies were estimated. We recorded living coral cover, number and diameter of bleached and nonbleached colonies of each coral species. The colonies were classified according to the proportion of bleached area. Satellite images (Modis Scar) were analyzed for chlorophyll-a concentration and temperature in August, September, October and November from 2008-2010. Precipitation, wind speed and air temperature information was evaluated in meteorological data for 2009 and 2010. A total of 58.3% of colonies, belonging to 11 hexacoral species, were affected and the greatest responses were observed in Colpophyllia natans, Montastraea annularis and Montastraea faveolata. The most affected localities were closer to the mainland and had a bleached proportion up to 62.73±36.55%, with the highest proportion of affected colonies, whereas the farthest locality showed 20.25±14.00% bleached and the smallest proportion. The salinity in situ varied between 30 and 33ppm and high levels of turbidity were observed. According to the satellite images, in 2010 the surface water temperature reached 31°C in August, September and October, and resulted higher than those registered in 2008 and 2009. Regionally, chlorophyll values were higher in 2010 than in 2008 and 2009. The meteorological data indicated that precipitation in November 2010 was three times higher than in November 2009. Massive coral bleaching occurred due to a three month period of high temperatures followed by one month of intense ENSO-associated precipitation. However, this latter factor was likely the trigger because of the bleaching gradient observed.",8,23894926,Journal,ar,Article,100,4,4,Coral reefs | ENSO | Massive bleaching | Puerto Cabello | Venezuela,13567,undefined,1,TRUE,187,NA,NA,10.15517/rbt.v60i2.3911,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84866607577,SCOPUS_ID:84866607577,2-s2.0-84866607577,Ant-diaspore interactions during secondary succession in the Atlantic forest of Brazil,Zwiener V.,Revista de Biologia Tropical,00347744,22152075,60,2,933-942,2012-01-01,June 2012,"Animal-plant interactions are important for the recovery of diversity and processes in secondary forests, which increasingly dominate the tropical landscape. We used a combination of observational and experimental approaches to study the interactions of ants with diaspores across a successional gradient of forests in Southern Brazil, from August 2007 to April 2008. In addition to diaspore removal rates, we assessed the species richness, diversity and behaviour of ants interacting with diaspores, in three replicated sites of four successional stages of forests. We recorded 22 ant species interacting with diaspores (an estimated 15% of the total species pool in the region). Species richness and diversity did not differ among successional stages but the behaviour of ants towards diaspores changed with the age of secondary forests. In old successional stages the removal of entire diaspores was more common than in young successional stages of forests. Concordantly, diaspore removal rates were lowest in the youngest successional stage of secondary forests and increased with the age of forests. These results indicate that ant-diaspore interactions in secondary forests are disturbed and lower removal rates in secondary forests are likely to constrain the recruitment of plant populations during secondary succession.",7,23894957,Journal,ar,Article,100,3,3,Ant-plant interactions | Forest recovery | Seed dispersal | Seed predation | Succession | Tropical secondary forests,13567,undefined,1,TRUE,188,NA,NA,10.15517/rbt.v60i2.4028,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84866605891,SCOPUS_ID:84866605891,2-s2.0-84866605891,"Benthic and fish population monitoring associated with a marine protected area in the nearshore waters of Grenada, Eastern Caribbean",Anderson R.,Revista de Biologia Tropical,00347744,22152075,60,SUPPL. 1,71-87,2012-01-01,2012,"Annual benthic and fish population surveys were completed at five locations in the nearshore waters along Grenadás southwest coast during 2008 - 2010. Two survey sites are located in a newly launched Marine Protected Area (MPA). Photo Quadrat (PQ) and Point Line Intercept (PLI) surveys were used to determine substrate cover. Algae was the primary live cover increasing significantly from 45.9% in 2008 to 52.7% in 2010 (PLI). Algae was also predominant (61.0% - 59.3%) in the PQ surveys although annual variation was not significant. Hard coral cover ranged from 16.5% to 15.4% (PLI) and 11.4% to12.0% (PQ) with no significant differences between years. Branching and encrusting corals occurred more frequently than massive corals. In the three annual surveys neither algal cover nor hard coral varied significantly between MPA and non-protected areas (PLI). Relative abundance of fishes along 30x2m belt transects did not vary significantly among years however density of fishes decreased significantly across years for most major groups. Chromis spp. dominated the survey sites at 65.2% in 2008 and 49.8% in 2010, followed by territorial damselfish,11.1% and 15.5%, wrasse increased from 7.3% to 15.5%. Both the substrate cover and fish survey data analyses indicated a stable but degraded community. Annual surveys are planned at these sites for the foreseeable future. Existing and future data from this project will be valuable in determining the efficacy of MPA management, guiding resource management decisions and monitoring the health status of Grenada's valuable reef systems.",4,NA,Journal,ar,Article,100,6,6,Benthic cover | Coral | Eastern Caribbean | Grenada | Marine protected area | Monitoring | Reef fish,13567,undefined,1,TRUE,189,NA,NA,10.15517/rbt.v60i0.19847,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84866605163,SCOPUS_ID:84866605163,2-s2.0-84866605163,Somatic growth and RNA/DNA rate of Eucinostomus argenteus (Pisces: Gerreidae) juveniles stages at two localities of the Venezuelan Caribbean,Herrera-Reveles A.T.,Revista de Biologia Tropical,00347744,22152075,60,SUPPL. 1,151-163,2012-01-01,2012,"In order to evaluate the association among growth indices of marine fishes at early life stages, the somatic growth rate and physiological conditions of Eucinostomus argenteus were estimated at two Venezuelan North-East zones: Mochima Bay and Cariaco Gulf. The age and somatic growth rate were estimated based on daily growth increments in sagitta otoliths. The physiological conditions were evaluated with proteins concentrations and RNA/DNA rate, which were estimated by spectrofluorometric and fluorometric techniques, respectively, on muscle tissue. Juvenile standard length ranged from 9.80 to 39.20mm from 21 to 73 days of age. At all the study localities there were significant and positive correlations between age, otolith diameter and body size, and fitted to a linear regression model. The values of recent growth rate ranged from 0.178 to 0.418mm day-1, backcalculated growth rate oscillated between 0.295 - 0.393mm day-1, and RNA/DNA rate ranged from 1.65 to 6.97. Differences were not found between study zones, but there were differences between localities. Despite the fact that there was no correlation between juvenilés somatic growth and RNA/DNA rates, the reported values suggesting a E. argenteus juvenile's positive growth in their natural habitat at localities studied. Nevertheless, in some localities values that indicate poor nutritional conditions were registered, which could affect other future demographic rates as survivor and fecundity.",1,NA,Journal,ar,Article,100,3,3,Gerreidae | Growth rate | Nutritional condition | Otoliths | RNA/DNA,13567,undefined,1,TRUE,190,NA,NA,10.15517/rbt.v46i3.19855,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84866604740,SCOPUS_ID:84866604740,2-s2.0-84866604740,"Distribution of fish in seagrass, mangroves and coral reefs: Life-stage dependent habitat use in Honduras",Jaxion-Harm J.,Revista de Biologia Tropical,00347744,22152075,60,2,683-698,2012-01-01,June 2012,"Many coral reef fish exhibit habitat partitioning throughout their lifetimes. Such patterns are evident in the Caribbean where research has been predominantly conducted in the Eastern region. This work addressed the paucity of data regarding Honduran reef fish distribution in three habitat types (seagrass, mangroves, and coral reefs), by surveying fish on the islands of Utila and Cayos Cochinos off the coast of Honduras (part of the Mesoamerican barrier reef). During July 2nd - Aug 27th 2007 and June 22nd - Aug 17th, 2008, visual surveys (SCUBA and snorkel) were performed in belt transects in different areas: eleven coral reef, six seagrass beds, and six mangroves sites. Juvenile densities and total habitat surface area were used to calculate nursery value of seagrass and mangroves. A total of 113 fish species from 32 families were found during underwater surveys. Multi-dimensional analyses revealed distinct clusters of fish communities in each habitat type by separating fish associated with seagrass beds, mangroves, and coral reefs. Coral reefs showed the highest mean fish species richness and were dominated by adult fish, while juvenile fish characterized seagrass beds and mangrove sites. Habitat use differed widely at the fish species level. Scarus iseri (Striped Parrotfish), the most abundant fish in this study, were found in all three habitat types, while Lutjanus apodus (Schoolmaster Snapper) juveniles were located primarily in mangroves before migrating to coral reefs. Many species used seagrass beds and mangroves as nurseries; however, the nursery value could not be generalized at the family level. Furthermore, for some fish species, nursery value varied between islands and sites. Our results suggest that connectivity of seagrass, mangrove, and coral reef sites at a species and site levels, should be taken into consideration when implementing policy and conservation practices.",27,23894938,Journal,ar,Article,100,3,3,Connectivity | Coral reef fish | Honduras | Mangroves | Nursery | Seagrass,13567,undefined,1,TRUE,191,NA,NA,10.15517/rbt.v60i2.3984,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84866602175,SCOPUS_ID:84866602175,2-s2.0-84866602175,Insights into migration and development of coral black band disease based on fine structure analysis,Miller A.W.,Revista de Biologia Tropical,00347744,22152075,60,SUPPL. 1,21-27,2012-01-01,2012,"In many diverse ecosystems, ranging from natural surfaces in aquatic ecosystems to the mammalian gut and medical implants, bacterial populations and communities exist as biofilms. While the process of biofilm development has been well-studied for those produced by unicellular bacteria such Pseudomonas aeruginosa, little is known about biofilm development associated with filamentous microorganisms. Black band disease (BBD) of corals is characterized as a polymicrobial biofilm (mat) community, visually-dominated by filamentous cyanobacteria. The mat migrates across a living coral host, completely lysing coral tissue and leaving behind exposed coral skeleton. It is the only known cyanobacterial biofilm that migrates across a substratum, thus eliciting questions about the mechanisms and unique characteristics of this system. Fragments of the coral Montastraea annularis, five artificially infected with BBD and two collected from a naturally BBD-infected colony, were used to address these questions by detailed examination using scanning and transmission electron microscopy (SEM and TEM). In areas close to the interface of coral tissue and the mature disease band two types of clusters of cyanobacteria were observed, one with random orientation and one with parallel orientation of filaments. The latter exhibited active secretion of extracellular polysaccharide (EPS) while the randomly oriented clusters did not. Within the well developed band cyanobacterial filaments were observed to be embedded in EPS and were present as layers of filaments in parallel orientation. These observations suggest that BBD cyanobacteria orient themselves and produce EPS in a sequential process during migration to form the complex BBD matrix.",5,NA,Journal,ar,Article,100,4,4,Biofilm | Black band disease | Corals | Microbial mat,13567,undefined,1,TRUE,192,NA,NA,10.15517/rbt.v60i0.19839,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84866601416,SCOPUS_ID:84866601416,2-s2.0-84866601416,Orchid bee (Hymenoptera: Apidae) community from a gallery forest in the Brazilian Cerrado,Silva F.S.,Revista de Biologia Tropical,00347744,22152075,60,2,625-633,2012-01-01,June 2012,"The orchid bees are a very important group of pollinators distributed in the Neotropics. Although a lot of studies concerning male euglossine bees have been done in this region, few works have so far been carried out in the Cerrado biome. This manuscript has the main objective to present the orchid bee community from a Gallery Forest in the Northeastern Brazilian Cerrado landscape, taking account the species composition, abundance, seasonality and hourly distribution. Male euglossine bees were collected monthly from October 2007 to May 2009, in the Reserva Florestal da Itamacaoca belonging to the Companhia de Água e Esgoto do Maranhão, in Chapadinha municipality, Maranhão State. The scents eucalyptol, eugenol and vanillin were utilized, between 07:00 and 17:00hr, to attract the euglossine males. Cotton balls were dampened with the scents and suspended by a string on tree branches 1.5m above soil level, set 8m from one another. The specimens were captured with entomological nets, killed with ethyl acetate and transported to the laboratory to be identified. A total of 158 individuals and 14 species of bees were recorded. The genus Eulaema was the most representative group of euglossine bees in relation to the total number of the sampled individuals, accounting for 50.6% of bees followed by Euglossa (26.6%), Eufriesea (15.2%) and Exaerete (7.6%). The most frequent species were Eulaema nigrita (27.8%), Eulaema cingulata (19%) and Euglossa cordata (18.3%). Many species typical of forested environments were found in samples, like Euglossa avicula, Euglossa violaceifrons and Eulaema meriana, emphasizing the role played by the Gallery Forests as bridge sites to connect the two great biomes of Amazonia and Atlantic Forest. The occurrence of Exaerete guaykuru represents the second record of this species for the Neotropical region, and both records coming from the Gallery Forest zones. The male euglossine bees were sampled mainly in the dry season, where 62.5% of the individuals were collected in that period. Eufriesea species appeared at the baits only in the wet season. The hourly frequency of bees at scent baits showed a clear preference for the morning period, where 87.9% visited the baits from 07:00 to 12:00hr. The euglossine bee fauna found in the Northeastern Maranhão Cerrado is represented chiefly by species of large geographic distribution and by some forest bee species, where their occurrence is maybe related to to the environmental conditions supported by the Gallery Forest ecosystem.",6,23894934,Journal,ar,Article,100,1,1,Cerrado | Diversity | Euglossini | Exaerete guaykuru | Scent bait,13567,undefined,1,TRUE,193,NA,NA,10.15517/rbt.v60i2.3949,all,All Open Access
