@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:doi,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/47749129636,SCOPUS_ID:47749129636,2-s2.0-47749129636,Characterization and phylogenetic relationships of strains of Dengue type 1 virus from Costa Rica,Cerdas-Quesada C.,Revista de Biologia Tropical,00347744,55,2,365-372,2007-06-01,June 2007,"Phylogenetic analysis of the envelope gene sequence (E) of three isolated Dengue virus type 1 (DEN-1) sequences from the Costa Rican 1993 epidemic was performed. All the strains fell into genotype V. Genotype V has grouped all the strains isolated from America, three strains from Africa and two strains from Asia. Costa Rican strains are closely related to the strain from Angola and to the Brazil 1990 strain. Costa Rican strains are able to cause DHF but with low clinical disease severity and low incidence maybe because of low virulence.",3,19069751,Journal,ar,Article,100,2,2,Costa Rica | Dengue virus | Envelope | Flavivirus | Molecular epidemiology | Phylogeny,13567,undefined,0,FALSE,43,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749128092,SCOPUS_ID:47749128092,2-s2.0-47749128092,"Molt and reproduction of the European green crab Carcinus maenas (Decapoda: Portunidae) in Patagonia, Argentina",Vinuesa J.H.,Revista de Biologia Tropical,00347744,55,SUPPL. 1,49-54,2007-06-01,June 2007,"The green crab Carcinus maenas, a decapod crustacean native to the northeastern Atlantic, has been invading distant areas, mainly for the last 25 years. This species is currently distributed along the coasts of the northeastern Pacific, South Africa, Japan, South Australia, Tasmania, and western and eastern North America, among others. Here we provide information on the biology of the green crab occurring in the central area of San Jorge Gulf, Argentina, where it has been established since 1999-2000. Crabs of both sexes were hand-collected between January 2004 and May 2005 from the intertidal zone and the upper sublittoral fringe. Sex, carapace width and molting stage were recorded. The reproductive status of males was based on the presence of sperm and spermatophores in testes and deferent ducts, and that of females on ovarian development and presence-absence of eggs. Stages of embryonic development for ovigerous females were also recorded. The most important physiological events taking place during the annual cycle of the adult population were as follows: (1) male molt occurred mainly in November and female molt between January and the beginning of March; (2) the reproductive season started in January, after a courtship in which the male, larger in size, holds the female until the molt, and spermatophores are ejaculated once the old exoskeleton is cast off; (3) females left the intertidal zone early and moved to lower littoral levels during fall and winter; (4) larvae appeared in September.",12,NA,Journal,ar,Article,100,1,1,Carcinus maenas | Green crab | Molt | Reproductive biology,13567,undefined,0,FALSE,44,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749127696,SCOPUS_ID:47749127696,2-s2.0-47749127696,Sexual differentiation in the freshwater crayfish Cherax quadricarinatus (Decapoda: Parastacidae),Vazquez F.,Revista de Biologia Tropical,00347744,55,SUPPL. 1,33-37,2007-06-01,June 2007,"We determined the earliest stage of postembryonic development at which primary and secondary sexual differentiations occur in the freshwater (""red claw"") crayfish Cherax quadricarinatus. For this purpose, 797 males, 506 females and 456 intersex specimens within a weight range of 0.02-89.96 g were observed under stereoscopic microscope to determine the presence of the genital openings at the basis of the third (females) or fifth (males) pair of pereiopods. Animals presenting both pairs of genital openings were considered as intersex. A subsample of 106 males, 69 females and 59 intersex were dissected for the macroscopic characterization of gonad morphology. The development of the genital openings began approximately at 0.10 g, simultaneously with the differentiation of the reproductive system in females, males and intersex. Although the differentiation of the reproductive system started very early in the postembryonic development, the definitive form and colour of ovaries, oviducts, testes and vasa deferentia was acquired later. The differentiation of the appendix masculina began at 0.12-0.2 g and acquired the elongated shape of the adult at 1-2 g. The soft red patch characteristic of adult males started at 2.3 g of body weight in both chelipeds.",6,NA,Journal,ar,Article,100,2,2,Appendix masculina | Cherax quadricarinatus | Gonad | Primary sexual characters | Red patch | Secondary sexual characters | Sexual differentiation,13567,undefined,0,FALSE,45,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749123806,SCOPUS_ID:47749123806,2-s2.0-47749123806,Crustacean fauna (Stomatopoda: Decapoda) associated with the deepwater fishery of Heterocarpus vicarius (Decapoda: Pandalidae) along the Pacific coast of Costa Rica,Wehrtmann I.S.,Revista de Biologia Tropical,00347744,55,SUPPL. 1,121-130,2007-06-01,June 2007,"Commercial bottom trawling is a successful and commonly used method to catch marine shrimps. However, the shrimp fishing gears are poorly selective, and in addition to the target species they catch and retain large quantities of non-target species (bycatch). This study presents data concerning species composition and depth distribution of the crustacean fauna (stomatopods and decapods) associated with Heterocarpus vicarius catches from Pacific Costa Rica. A total of 74 samples (three to five 20 min-tows each month) were taken between January 2004 and December 2005 with commercial shrimp trawlers at depths varying between 192 and 350 m. In all depth ranges analyzed, total catch of crustaceans was significantly higher than that of fishes. A total of 28 decapods and two stomatopod species were identified. In comparison to other bycatch composition of comparable fisheries in Latin America, the crustacean fauna of the H. vicarius fishery in Costa Rica is highly diverse. Most common species were Solenocera agassizii (Solenoceridae), Squilla biformis (Squillidae), Plesionika trispinus (Pandalidae), and Pleuroncodes sp. (Galatheidae), reaching total catch percentages of 57.2 %, 81.5 %, 91.8 %, and 99.6 % of individual catches, respectively. The results presented herein may contribute to the development of responsible management strategies for the deepwater fisheries in Costa Rica and Central America.",23,NA,Journal,ar,Article,100,2,2,Bycatch | Central America | Deepwater fishery | Eastern tropical Pacific | Heterocarpus vicarius,13567,undefined,0,FALSE,46,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749123328,SCOPUS_ID:47749123328,2-s2.0-47749123328,Synonymy and biogeography of the dinoflagellate genus Histioneis (Dinophysiales: Dinophyceae),Gómez F.,Revista de Biologia Tropical,00347744,55,2,459-477,2007-06-01,June 2007,"The genus Histioneis (=Parahistioneis) contains an excessive number of poorly described species, often based on the observation of a single specimen and ignoring the intraspecific variability. In order to investigate the validity of the species and to suggest synonyms, the original illustrations of all known species of Histioneis are reproduced and grouped based on the morphological similarity. The scarce records and the uncertainties on the identification at the species level are responsible of the lack of biogeographical information. Large and highly ornamented species tended to appear in tropical waters, whereas smaller and less ornamented species showed a wider distribution and they can also found in temperate waters such as the Mediterranean Sea.",12,19069760,Journal,ar,Article,100,1,1,Biogeography | Dinoflagellate | Dinophysiales | Histioneis | Parahistioneis | Phytoplankton,13567,undefined,0,FALSE,47,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749120622,SCOPUS_ID:47749120622,2-s2.0-47749120622,Biomass distribution of heterotrophic and autotrophic microorganisms of the photic layer in Cuban southern oceanic waters,Lugioyo G.,Revista de Biologia Tropical,00347744,55,2,449-457,2007-06-01,June 2007,"We measured the vertical and seasonal distribution of picoplankton (0.2-2 μm) and nanoplankton (2-20 μm) in the photic layer of Cuban southern oceanic and coastal waters. The concentration of the different fractions was estimated by epifluorescence microscopy. Heterotrophic components from the different fractions showed higher vertical stratification in the oceanic station in comparison to the coastal one. The autotrophic components showed an irregular vertical distribution pattern, both in coastal and oceanic stations. In all the analyzed stations, the heterotrophic bacteria showed an inverse correlation with the autotrophic (r= -0.98), and the heterotrophic nanoplankton (r= -0.96). Auto and heterotrophic nanoplankton probably regulate bacteria abundance by predation, although autotrophic nanoplankton may represent a source of organic matter for microorganisms.",3,19069759,Journal,ar,Article,100,3,3,Bacterioplankton | Cuba | Nanoplankton | Oceanic waters | Picoplankton | Vertical-seasonal distribution,13567,undefined,0,FALSE,48,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749118367,SCOPUS_ID:47749118367,2-s2.0-47749118367,"The distribution of nutrients, dissolved oxygen and chlorophyll a in the upper Gulf of Nicoya, Costa Rica, a tropical estuary",Palter J.,Revista de Biologia Tropical,00347744,55,2,427-436,2007-06-01,June 2007,"In the Gulf of Nicoya on the Pacific Coast of Costa Rica, nutrient rich equatorial subsurface water (ESW) is upwelled in much of the lower gulf. These offshore waters are often regarded as the major source of nutrients to the gulf. However, for most of the year, the ESW has little influence on the nutrient content of the upper gulf, which has a distinct character from the lower gulf. The upper gulf, extending 40 km north of the restriction between Puntarenas Peninsula and San Lucas Island, is bordered primarily by mangrove swamps, is less than 20 m deep, and is less saline than the lower gulf. We surveyed the upper gulf for dissolved inorganic nitrogen, phosphate, silicate, dissolved oxygen, and chlorophyll in November 2000, January and July 2001. All nutrients are more concentrated in the upper gulf during the rainy and transitional seasons than the dry season, significantly so for phosphate and silicate. Throughout the year, nutrients tend to be much more concentrated in the less saline water of the upper gulf. This trend indicates that discharge from the Tempisque River predominantly controls spatial and temporal nutrient variability in the upper gulf. However, nutrient rich ESW, upwelled offshore and mixed to form a mid-temperature intermediate water, may enter the inner gulf to provide an important secondary source of nutrients during the dry season.",13,19069757,Journal,ar,Article,100,3,3,Costa Rica | Dissolved oxygen | Gulf of Nicoya | Nutrients | Tropical estuary,13567,undefined,0,FALSE,49,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749117960,SCOPUS_ID:47749117960,2-s2.0-47749117960,"Intersex females in the red claw crayfish, Cherax quadricarinatus (Decapoda: Parastacidae)",Vazquez F.,Revista de Biologia Tropical,00347744,55,SUPPL. 1,25-31,2007-06-01,June 2007,"Cherax quadricarinatus is a large freshwater crayfish species (Parastacidae) native of north-west Queensland and the Northern Territory of Australia. The species typically exhibits a gonochoristic sexual system, although in cultured populations various types of intersex individuals have been described as functional males. In the present study, the macroscopic morphology and the gonadal histology of one type of intersex are described and discussed. All intersexes having both pairs of genital openings (female and male openings) and lacking both appendix masculinae and red patches were functional females with normal ovaries and oviducts. From a histological point of view, they did not differ from normal females having previtellogenic and/or vitellogenic ovaries according to size.",17,NA,Journal,ar,Article,100,2,2,Cherax quadricarinatus | Gonad morphology | Intersex females | Intersexuality | Sexual characters,13567,undefined,0,FALSE,50,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749116486,SCOPUS_ID:47749116486,2-s2.0-47749116486,"Molecular phylogenetic relationships among four species of the mangrove tree genus Bruguiera (Rhizophoraceae), as revealed by chromosome and RAPD markers",Sahoo P.,Revista de Biologia Tropical,00347744,55,2,437-448,2007-06-01,June 2007,"Analysis of karyotype, nuclear DNA content and RAPD markers were performed in four species of Bruguiera (Rhizophoraceae) of Bhitarkanika mangrove forests, Orissa, India. Detailed karyotype analysis revealing 2n=34 in B. cylindrica and 2n=36 in B. gymnorrhiza was reported for the first time and 2n=34 in B. parviflora and B. sexangula was confirmed. On the basis of the common types of chromosomes present among Bruguiera, two distinct groups were found; one consists of B. cylindrica and B. parviflora and the other of B. gymnorrhiza and B. sexangula. The symmetrical karyotype with same chromosome types grouped B. cylindrica and B. parviflora together and presence of Type E chromosomes placed B. gymnorrhiza and B. sexangula in a separate group, suggesting their closer affinity in their respective group. Analysis of chromosome length, volume, INV and 4C DNA content confirmed this division. Nuclear DNA content was two-fold higher (∼17.0 pg) in the second group than in the first (∼8.0 pg). The amplification products generated through RAPD revealed 1-9 amplicons with size variations from 600 bp to 2 500 bp with 49.31% genetic similarity between B. gymnorrhiza and B. sexangula and 47.10% in between B. cylindrica and B. parviflora. The high copy number marker band (∼ 1 100 bp) yielded in OPN-15 primer in B. parviflora the characteristic DNA marker, which was cloned and used as probes for assessment of genetic diversity, and demonstrated its close genetic affinity to B. cylindrica. B. gymnorrhiza and B. sexangula also produced similar marker bands of ∼600 bp and ∼2 200 bp in the same primer. All of the cytological, 4C DNA content and RAPD data confirmed the existence of two taxonomically distinct groups of Bruguiera: one consisting of B. cylindrica and B. parviflora and the other of B. gymnorrhiza and B. sexangula as placed earlier (1862) in the tribe Rhizophoreae by Bentham and Hooker, on the basis of the flowering habits of Bruguiera. Genetically, the B. sexangula and B. gymnorrhiza group was found to be very closely, rather than distantly, related to B. parviflora and B. cylindrica. Our results demonstrate that molecular markers together with cytological evidence provide an effective tool to access the existing interspecific genetic polymorphism in mangrove species, to solve the taxonomic problems and to design their conservation strategy.",6,19069758,Journal,ar,Article,100,4,4,4C DNA content | Bruguiera | Karyotype | Molecular phylogeny | Tree mangrove,13567,undefined,0,FALSE,51,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749113700,SCOPUS_ID:47749113700,2-s2.0-47749113700,"Diversity and distribution of Satyrinae butterflies (Lepidoptera: Nymphalidae) in the Coello river basin, Colombia",García-Perez J.,Revista de Biologia Tropical,00347744,55,2,645-653,2007-06-01,June 2007,"We describe the patterns of diversity and distribution of the subfamily Satyrinae in the Coello river basin (4° 17' 08'' N - 74° 35' 36'' W; 1 899.31 km2) from 433 to 3 600 m. Eleven sampling stations were located, in several ecosystems. The samples were collected during a period of 11 days, in March, May, July and October 2003, in three types of habitat (forest, forest edge and meadow). We collected at random, between 09:00 and 15:00 hr, using entomological nets. A total of 239 individuals (13 genera, 34 species) were collected. The most abundant species were in the genus Pedaliodes (41.4 %). Richness and diversity had high values in mountainous zones and paramo (> 2 000 m). The greater diversity was measured in the forest edge. The similarity analysis produced two groups: species from warm (Euptychia hesione and Hermeuptychia hermes) and middle (Pseudohaetera hypaesia and Taygetis celia) climate zones; and species from mountain and paramo (Lymanopoda obsoleta, Pedaliodes polusca and Eretris calisto).",9,19069774,Journal,ar,Article,100,4,4,Coello | Mountainous zones | Paramo | Pedaliodes | Satyrinae | Similarity,13567,undefined,0,FALSE,52,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749112816,SCOPUS_ID:47749112816,2-s2.0-47749112816,"Biodiversity of peracarid crustaceans in the Orinoco River Delta, Venezuela",Martín A.,Revista de Biologia Tropical,00347744,55,SUPPL. 1,87-102,2007-06-01,June 2007,"The composition, abundance, diversity and density of benthonic peracarid crustaceans were studied in the Orinoco river delta, Venezuela. Samples were collected at 18 sites distributed in five areas: one at the high delta, two at the medium sector and two at the low delta. Two field seasons were included: high waters (18-28 November 2002) and low waters (8-19 May 2003). Three samples were dredged at each sampling site, identifying more than 510 specimens belonging to eight families and 11 species: Amphipoda (three families, six species), Isopoda (one family, one species), Tanaidacea (two families, three species), Cumacea (one family) and Mysida (one family, one species). Two species (Discapseudes surinamensis and Halmyrapseudes spaansi) and an unidentified species of Kalliapseudes are new records for Venezuela. Their density and distribution suggest that a salinity gradient influenced longitudinal distribution: greater densities and species richness were in the lower delta, near the mouth of the Mariusa and Winikina rivers.",4,NA,Journal,ar,Article,100,2,2,Amphipods | Density | Diversity | Isopod | Orinoco River | Tanaids,13567,undefined,0,FALSE,53,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749112033,SCOPUS_ID:47749112033,2-s2.0-47749112033,Diversity and distribution of stomatopod and decapod crustaceans in the estuary of Gallegos river (Santa Cruz-Argentina),Torres E.R.,Revista de Biologia Tropical,00347744,55,SUPPL. 1,113-119,2007-06-01,June 2007,"We studied the diversity and distribution of stomatopod and decapod crustaceans from the estuary of Gallegos River, Argentina. Decapods were found at all stations, while stomatopods and anomurans were found only at the exterior station. There was a marked difference in diversity, the exterior station being more diverse. A total of six species were found (five decapods and one stomatopod), a low value when compared with the surrounding sea. Abundance was variable at stations, depending on the type of bottom.",3,NA,Journal,ar,Article,100,2,2,Argentina | Distribution | Diversity | Estuary of Gallegos River | Santa Cruz province,13567,undefined,0,FALSE,54,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749105658,SCOPUS_ID:47749105658,2-s2.0-47749105658,Enzymatic activities of bacteria isolated from the digestive tract of caterpillars and the pupal content of Automeris zugana and Rothschildia lebeau (Lepidoptera: Saturniidae),Pinto-Tomás A.,Revista de Biologia Tropical,00347744,55,2,401-415,2007-06-01,June 2007,"The enzymatic activities of bacteria isolated from the digestive tracts of caterpillars and the pupal contents of Automeris zugana and Rothschildia lebeau was studied. This digestive tract represents an extreme microenvironment due to its high pH and presence of antimicrobial substances secreted by the insect or derived from ingested plant tissue. At the same time, it contains large amounts of nutrient-rich food, for which microbes may compete among themselves and with the caterpillar. There is little information about the microbiota associated with tropical caterpillar guts, although bacteria from different genera have been isolated from gut and pupae samples. The study of the enzymatic activities generated by these organisms constitutes a starting point to understand their metabolic and physiological relationships with their hosts, and to find enzymes that have potential biotechnological applications. In this study we evaluated several enzymatic activities in two collections of bacteria isolated from caterpillar guts and pupae of the tropical lepidopteran species A. zugana and R. lebeau. Bacteria grown under aerobic conditions were tested for an array of enzymes, including gelatinases, caseinases, lipases, esterases, cellulases, xylanases, amylases and chitinases. Both collections displayed similar patterns of enzymatic activity. No isolate showed activity for all enzymatic tests, but as a whole, at least some bacteria in each collection were able to degrade each substrate tested. Isolates with the same taxonomic identification obtained from caterpillar guts and pupae had almost the same enzymatic activities. In both collections, it was possible to group bacterial isolates according to their enzyme activity pattern. In addition to a heterogeneous ensemble of isolates exhibiting two or less enzymatic activities, there were two groups with at least five activities that showed an apparent specialization for the substrates they were able to use. The first consisted exclusively of isolates of the family Enterobacteriaceae, which were positive for lipolytic and chitinolytic activities, but completely lacked amylasic, cellulolytic and xylanolytic activities. The second group, composed mainly of Gram-positive rods, exhibited the opposite pattern: they were positive for amylasic, cellulolytic and xylanolytic activities, lacked chitinolytic activity and had few isolates with lipolytic activity. This work forms the foundation for future research to explore the biotechnological potential of bacterial isolates from caterpillar guts.",14,19069755,Journal,ar,Article,100,10,10,Área de Conservación Guanacaste | Automeris zugana | Bacterial enzymes | Caterpillar | Costa Rica | Rothschildia lebeau | Saturniidae,13567,undefined,0,FALSE,55,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749102499,SCOPUS_ID:47749102499,2-s2.0-47749102499,Initial formation of spermatophores in the testicles of the crab Uca uruguayensis (Brachyura: Ocypodidae),Cuartas E.I.,Revista de Biologia Tropical,00347744,55,SUPPL. 1,9-14,2007-06-01,June 2007,"The functional anatomy of the male reproductive system of Uca uruguayensis from Mar Chiquita lagoon, (37°45′ S, 57°26′ W), Argentina, was known only from optical microscopy. The present study describes the participation of vas deferens regions in spermatophore formation. A detailed description of the functional morphology of the different regions of the testicular lobes was carried out using both light and scanning electron microscopy. Spermatophore formation begins at the base of the testicular lobe. In most brachyuran species, the spermatophore starts formation when spermatozoa move from the collecting ducts of the testis to the vas deferens. However, in U. uruguayensis observations suggest that the formation of the spermatophore walls occurred in the terminal region of the testis, and that the spermatophore was formed at the junction of the testis and the vas deferens.",4,NA,Journal,ar,Article,100,2,2,Crustacea | Decapoda | Functional morphology | Reproductive system | Spermatophore | Uca,13567,undefined,0,FALSE,56,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749102101,SCOPUS_ID:47749102101,2-s2.0-47749102101,Reproduction and ultrastructure of egg and first instar larvae of Gyriosomus kingi (Coleoptera: Tenebrionidae) from the desert of Atacama,Pizarro-Araya J.,Revista de Biologia Tropical,00347744,55,2,637-644,2007-06-01,June 2007,"Gyriosomus is an important Chilean genus of Tenebrionidae, inhabiting the coastal desert of this country. In this environment, the Gyriosomus-species are both eremic and endemic components of the epigean entomofauna. Despite the ecological importance of these species in the Chilean desert, there is a lack of knowledge on the preimaginal stages of them. In this paper we describe the egg and first instar larval morphology of G. kingi Reed, 1873, along with some bionomic aspects of the female. The eggs and larva were obtained from couples kept under laboratory conditions, after being captured during the spring of year 2002, in coastal sites of National Park Llanos de Challe, located in the southern border of the Atacama Desert (28° 01'S, 71° 03'W). The first third of the chorion presents subhexagonal cells lacking aeropyles. The larvae is oligopod and elongated. Its cephalic capsule is strongly chitinized with the prothoracic legs longer and thicker than the rest. According laboratory observations, each egg-laying includes seven to ten eggs each time, with a maximum of six egg-laying per female. The eggs are buried into the soil, covered by a mucilaginous layer which creates a claysandy film attached to the chorion.",6,19069773,Journal,ar,Article,100,3,3,Chilean coastal desert | Desert soil fauna | Insect development | Pimeliinae | Tenebrionidae,13567,undefined,0,FALSE,57,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749092401,SCOPUS_ID:47749092401,2-s2.0-47749092401,Population and reproductive biology of the crab Uca burgersi (Crustacea: Ocypodidae) in three subtropical mangrove forests,Benetti A.S.,Revista de Biologia Tropical,00347744,55,SUPPL. 1,55-70,2007-06-01,June 2007,"Population and reproductive biology were studied in three populations of the crab Uca burgersi Holthuis, 1967, in the Indaiá, Cavalo and Ubatumirim mangrove forests (Ubatuba, São Paulo State, Brazil). Crabs were collected during low tide (August 2001 through July 2002), by digging the sediment, with a standard capture effort (two persons for 30 min.). Carapace width was measured, and gonad developmental stage was recorded from all specimens. U. burgersi was most abundant in the Cavalo mangrove, where the largest male was found. Juvenile crabs were found year-round at all three sites. However, the ratio of ovigerous females was very low, even null in the Cavalo mangrove. The gonad development rate indicated that U. burgersi was reproducing continuously, but more intensively during spring and summer, with recruitment occurring in winter. The synchrony between the populational and reproductive biology in the three areas showed that local features were not the limiting factors. It is suggested that this species is a habitat generalist.",22,NA,Journal,ar,Article,100,3,3,Brazilian mangroves | Fiddler crab | Population structure | Reproductive cycle,13567,undefined,0,FALSE,58,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749092084,SCOPUS_ID:47749092084,2-s2.0-47749092084,"A reliable bioassay procedure to evaluate per os toxicity of Bacillus thuringiensis strains against the rice delphacid, Tagosodes orizicolus (Homoptera: Delphacidae)",Mora R.,Revista de Biologia Tropical,00347744,55,2,373-383,2007-06-01,June 2007,"A reliable bioassay procedure was developed to test ingested Bacillus thuringiensis (Bt) toxins on the rice delphacid Tagosodes orizicolus. Initially, several colonies were established under greenhouse conditions, using rice plants to nurture the insect. For the bioassay, an in vitro feeding system was developed for third to fourth instar nymphs. Insects were fed through Parafilm membranes on sugar (10 % sucrose) and honey bee (1:48 vol/vol) solutions, observing a natural mortality of 10-15 % and 0-5 %, respectively. Results were reproducible under controlled conditions during the assay (18±0.1 °C at night and 28±0.1 °C during the day, 80 % RH and a 12:12 day:light photoperiod). In addition, natural mortality was quantified on insect colonies, collected from three different geographic areas of Costa Rica, with no significant differences between colonies under controlled conditions. Finally, bioassays were performed to evaluate the toxicity of a Bt collection on T. orizicolus. A preliminary sample of twenty-seven Bt strains was evaluated on coarse bioassays using three loops of sporulated colonies in 9 ml of liquid diet, the strains that exhibited higher percentages of T. orizicolus mortality were further analyzed in bioassays using lyophilized spores and crystals (1 mg/ml). As a result, strains 26-O-to, 40-X-m, 43-S-d and 23-O-to isolated from homopteran insects showed mortalities of 74, 96, 44 and 82 % respectively while HD-137, HD-1 and Bti showed 19, 83 and 95 % mortalities. Controls showed mortalities between 0 and 10 % in all bioassays. This is the first report of a reliable bioassay procedure to evaluate per os toxicity for a homopteran species using Bacillus thuringiensis strains.",4,19069752,Journal,ar,Article,100,3,3,δ-endotoxins | Bacillus thuringiensis | Bioassay | Homoptera | Rearing | Rice delphacid | Sugar diet | Tagosodes orizicolus,13567,undefined,0,FALSE,59,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749090527,SCOPUS_ID:47749090527,2-s2.0-47749090527,"Egg, first larval stage and female genitalia of the moth Chabuata castanea (Lepidoptera: Noctuidae)",Rodríguez M.,Revista de Biologia Tropical,00347744,55,2,659-664,2007-06-01,June 2007,"Egg, first larval stage, and female genitalia of the widely distributed moth Chabuata castanea are described, based on material from Talcahuano, VIII region, Chile. Egg microestructures are illustrated with scannig electron microscope images which show that egg morphology allows identification to species level.",1,19069776,Journal,ar,Article,100,2,2,Chabuata castanea | Chile | Hadeninae | Inmature stage | Talcahuano,13567,undefined,0,FALSE,60,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749085085,SCOPUS_ID:47749085085,2-s2.0-47749085085,"(Revista de Biologia Tropical (2006) 54, 3 (903-912))",Montes Pérez R.,Revista de Biologia Tropical,00347744,55,2,745-747,2007-06-01,June 2007,NA,0,NA,Journal,er,Erratum,100,2,2,NA,13567,undefined,0,FALSE,61,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/43049096573,SCOPUS_ID:43049096573,2-s2.0-43049096573,"Reproductive pattern of the South American endemic shrimp Artemesia longinaris (Decapoda: Penaeoidea), off São Paulo State, Brazil",Castilho A.L.,Revista de Biologia Tropical,00347744,55,SUPPL. 1,39-48,2007-06-01,June 2007,"Sexual maturity, temporal reproductive pattern, and recruitment of juveniles were examined for the penaeoid shrimp Artemesia longinaris sampled for five and a half years in a tropical locality off the coast of São Paulo (23o S), Brazil. Monthly samples were taken from January 1998 to June 2003 at depths between 5 and 45 m. Ovarian maturity was used to examine breeding in adult females. Recruitment was defined as the percentage of juveniles of the total number of individuals in each month and season. A total of 10 288 females and 5 551 males were collected. Estimated sizes (carapace length) at the onset of sexual maturity were 11.0 mm and 13.4 mm for males and females, respectively. Over the five and a half years, females with ripe gonads were found in every season, with the highest percentages in summer (January-March). Juvenile shrimps occurred year-round. These results suggest a continuous reproduction of A. longinaris with temperature acting as an environmental stimulus for the duration of the ovary development cycle. These data and the hypothesis of the intrusion of the South Atlantic Central Water mass, which lowered water temperature and raised plankton production, suggest that the end of spring and the beginning of summer were the principal reproductive months. The classical paradigm of continuous reproduction at lower latitudes, with increased seasonality of breeding period at higher latitudes seems to apply to this species.",49,NA,Journal,ar,Article,100,4,4,Artemesia longinaris | Penaeidae | Recruitment | Reproduction | Reproductive pattern | Sexual maturity,13567,undefined,0,FALSE,62,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/41849110376,SCOPUS_ID:41849110376,2-s2.0-41849110376,Shell preference of the hermit crab Pagurus exilis (Anomura: Paguridae) from Brazil and Argentina: A comparative study,Mantelatto F.,Revista de Biologia Tropical,00347744,55,SUPPL. 1,153-161,2007-06-01,June 2007,"Shell preferences, as shown by laboratory choice experiments, are important determinants of shell utilization under natural conditions. Size and shell species preferences of the hermit crab Pagurus exilis were determined and compared for the most occupied shell types (Olivancillaria urceus, Natica isabelleana and Buccinanops gradatum) in the Caraguatatuba region, Brazil, and for the two most occupied species (B. gradatum and N. isabelleana) in Mar del Plata, Argentina. All experiments were conducted under laboratory conditions, using glass aquaria where the hermit crabs were placed naked with a large number of shells of appropriate sizes. After 36 h the crabs and chosen shells were measured. The relationship between preferred shell type, shell size and shell volume was determined by regression analysis. Pagurus exilis showed significant choices amongst shell types. Specimens from Argentina preferred N. isabelleana and those from Brazil chose B. gradatum > N. isabelleana > O. urceus. Preferences were characterized by shell weight and internal volume. The present data lead us to conclude that shell selection by hermit crabs involves individual preferences related to the shell features that best provide protection and survival.",16,NA,Journal,ar,Article,100,4,4,Crustacea | Paguridae | Pagurus exilis | Shell occupation | Southwestern Atlantic,13567,undefined,0,FALSE,63,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47849131170,SCOPUS_ID:47849131170,2-s2.0-47849131170,"Body size, ecological tolerance and potential for water quality bioindication in the genus Anacroneuria (Plecoptera: Perlidae) from South America",Tomanova S.,Revista de Biologia Tropical,00347744,55,1,67-81,2007-03-01,March 2007,"Knowledge about the biology and ecology of neotropical aquatic taxa is crucial to establish general ecological rules and water protection systems. Based mainly on published data, the present work shows the following biological and ecological characteristics of Anacroneuria species (Klapálek 1909): a) the wide range of environmental conditions of rivers where Anacroneuria species occur, b) species number decreases along an increasing elevation gradient, c) body size increases in relation to the maximum altitude of occurrence, d) altitudinal range increases with body size, e) there is a constant relationship between male and female body size, and finally, f) larger females lay larger eggs. In temperate countries, the family Perlidae in general, and the genus Anacroneuria in particular, are viewed as excellent water quality indicators. We suggest that, considering the complexity of the group's ecology in South America, it should not be automatically considered an excellent bioindicator in the Neotropical region.",21,18457115,Journal,ar,Article,100,2,2,Altitudinal range | Anacroneuria | Biological indexes | Body size | Ecological tolerance | Egg size | Plecoptera,13567,undefined,0,FALSE,64,NA,NA,NA
