@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/23644438752,SCOPUS_ID:23644438752,2-s2.0-23644438752,Tree swallows trade off immune function and reproductive effort differently across their range,Ardia D.,Ecology,00129658,NA,86,8,2040-2046,2005-01-01,August 2005,10.1890/04-1619,"Latitudinal differences in life histories are believed to be underlain by differences in trade-offs between current and future reproduction. I report differences in trade-offs between parent and offspring across the range of a widespread avian species, the Tree Swallow (Tachycineta bicolor). I manipulated parental effort and found that in Alaska, where yearly adult return rates are low, breeding females increase their reproductive investment to maintain offspring quality, whereas in Tennessee, where yearly adult return rates are high, breeding females are either unable or unwilling to increase reproductive investment and, consequently, raise offspring of lower quality. I further investigated a critical mechanism of self-maintenance that may underlie differences in survival among sites: immunocompetence. Females breeding in Alaska mounted weaker immune responses when raising enlarged broods, whereas females in Tennessee did not, further suggesting a strategy in Alaskan females to incur costs (i.e., reduce future reproduction) in order to maintain offspring quality. Insect availability increased as the breeding season progressed in both sites, but more food was available in Alaska than in Tennessee. This is among the first studies to report geographic differences in immune function consistent with life history theory, which predicts that individuals with higher survival probabilities should invest more in self-maintenance. © 2005 by the Ecological Society of America.",128,Journal,ar,Article,100,1,1,Breeding range | Geographic variation | Immune function | Latitudinal gradients | Life history trade-offs | Offspring quality | Parental investment | Reproductive effort | Self-maintenance | Tachycineta bicolor | Tree Swallow,20308,undefined,0,FALSE,150,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/23644438060,SCOPUS_ID:23644438060,2-s2.0-23644438060,Evidence for a general species-time-area relationship,Adler P.B.,Ecology,00129658,NA,86,8,2032-2039,2005-01-01,August 2005,10.1890/05-0067,"The species-area relationship (SAR) plays a central role in biodiversity research, and recent work has increased awareness of its temporal analogue, the species-time relationship (STR). Here we provide evidence for a general species-time-area relationship (STAR), in which species number is a function of the area and time span of sampling, as well as their interaction. For eight assemblages, ranging from lake zooplankton to desert rodents, this model outperformed a sampling-based model and two simpler models in which area and time had independent effects. In every case, the interaction term was negative, meaning that rates of species accumulation in space decreased with the time span of sampling, while species accumulation rates in time decreased with area sampled. Although questions remain about its precise functional form, the STAR provides a tool for scaling species richness across time and space, for comparing the relative rates of species turnover in space and time at different scales of sampling, and for rigorous testing of mechanisms proposed to drive community dynamics. Our results show that the SAR and STR are not separate relationships but two dimensions of one unified pattern. © 2005 by the Ecological Society of America.",122,Journal,ar,Article,100,6,6,Community dynamics | Spatiotemporal scaling | Species diversity | Species-area relationship | Species-time relationship | Turnover,20308,undefined,0,FALSE,151,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/23644437704,SCOPUS_ID:23644437704,2-s2.0-23644437704,The scent of a male: The role of floral volatiles in pollination of a gender dimorphic plant,Ashman T.,Ecology,00129658,NA,86,8,2099-2105,2005-01-01,August 2005,10.1890/04-1161,"Most flowering plants rely on animal pollinators to transfer male gametes between individuals, and thus a significant problem for gender dimorphic plants is that pollinators often avoid female flowers. Here we show for the first time that one important reason pollinators shun female flowers is because they do not smell like males. We compared emission rates and floral scent composition in a gynodioecious wild strawberry (Fragaria virginiana) where females receive half as many visits by generalist pollinators as conspecific hermaphrodites. We used floral extracts to determine the source of sexually dimorphic odor and pollinator responses. Specifically, we used extracts of whole flowers and specific floral parts in choice tests to determine that pollinators preferred the scent of hermaphrodite flowers over those of females and that this discrimination was due primarily to the scent of hermaphrodite anthers. These data conclusively show that scent can be a major driver of pollinator behavior in gender dimorphic plants. Our results also indicate that scent is an important modulator of pollinator behavior even in a small flowered, weakly scented species visited by generalist pollinators, and not just peculiar to intensely scented, deceptive, or specialized pollination systems. © 2005 by the Ecological Society of America.",102,Journal,ar,Article,100,5,5,2-phenylethanol | Dioecy | Floral volatiles | Fragaria virginiana | Fragrance | Gynodioecy | Pollen | Pollen scent,20308,undefined,0,FALSE,152,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/23644437173,SCOPUS_ID:23644437173,2-s2.0-23644437173,The shelf life of bird eggs: Testing egg viability using a tropical climate gradient,Beissinger S.R.,Ecology,00129658,NA,86,8,2164-2175,2005-01-01,August 2005,10.1890/04-1624,"Avian parents influence the onset of development, hatching synchrony, and likelihood of brood reduction through the onset of incubation. Studies testing adaptive functions of brood reduction assume that eggs are protected by their shells and waiting for parents to initiate incubation in a manner that creates optimal hatching patterns, but the viability of early laid eggs may diminish over time due to putative effects of ambient temperature. We tested effects of exposure to ambient temperature on the viability of unincubated bird eggs using an altitudinal climate gradient in Puerto Rico: daily maximum temperatures nearly always exceed developmental zero in the lowland forest, whereas temperatures rarely exceed developmental zero in the cloud forest and at intermediate altitudes. We removed 382 freshly laid Pearly-eyed Thrasher (Margarops fuscatus) eggs, placed them in holding boxes at three sites for 1-7 days, and returned them to nests to be incubated. Additional control eggs (n = 39) tested effects of both handling and movement on hatching success, and unmanipulated eggs (n = 139) provided a measure of natural hatching success. Hatching success of control eggs (82.0%) and unmanipulated eggs (84.9%) did not differ, indicating no impacts of handling on hatchability. Hatching success of experimental eggs exposed for one day (78.6%) was high but declined very strongly after exposure for three days (41.9%), five days (11.5%) and seven days (2.1%). Hatchability of eggs held at the cloud forest did not differ from eggs held at the lowland site but was lower for eggs exposed at mid-elevation. Hatching success was positively related to minimum temperature and marginally related to mean temperature and proportion of time above developmental zero. Exposure duration, treatment site, and maximum temperature were the only significant effects identified by stepwise logistic regression. Eggs held at the lowland site had shorter developmental periods than eggs held at other sites. Most embryo mortality (80.8%) occurred at very early stages. Our results demonstrate that viability of unincubated eggs exposed to moist tropical conditions declines strongly but suggest that ambient temperature is not the sole cause. We compare rates of egg viability decline among species, examine alternative mechanisms for the loss of viability, and discuss the significance of egg viability on avian life histories. © 2005 by the Ecological Society of America.",62,Journal,ar,Article,100,3,3,Altitudinal gradient | Birds | Climatic gradient | Developmental constraint | Egg viability | Hatching asynchrony | Incubation | Parental care | Pearly-eyed Thrasher,20308,undefined,0,FALSE,153,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/23644434277,SCOPUS_ID:23644434277,2-s2.0-23644434277,Landscape ecology comes of age,Fortin M.,Ecology,00129658,NA,86,8,1965-1966,2005-01-01,August 2005,10.1890/05-0003,NA,30,Journal,ed,Editorial,100,2,2,Animal movement | Graph theory | Landscape connectivity | Meta-models | Pattern-process | Predictive models | Scale | Spatial statistics | Uncertainty,20308,undefined,0,FALSE,154,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/23644431742,SCOPUS_ID:23644431742,2-s2.0-23644431742,Human activity mediates a trophic cascade caused by wolves,Hebblewhite M.,Ecology,00129658,NA,86,8,2135-2144,2005-01-01,August 2005,10.1890/04-1269,"Experimental evidence of trophic cascades initiated by large vertebrate predators is rare in terrestrial ecosystems. A serendipitous natural experiment provided an opportunity to test the trophic cascade hypothesis for wolves (Canis lupus) in Banff National Park, Canada. The first wolf pack recolonized the Bow Valley of Banff National Park in 1986. High human activity partially excluded wolves from one area of the Bow Valley (low-wolf area), whereas wolves made full use of an adjacent area (high-wolf area). We investigated the effects of differential wolf predation between these two areas on elk (Cervus elaphus) population density, adult female survival, and calf recruitment; aspen (Populus tremuloides) recruitment and browse intensity; willow (Salix spp.) production, browsing intensity, and net growth; beaver (Castor canadensis) density; and riparian songbird diversity, evenness, and abundance. We compared effects of recolonizing wolves on these response variables using the log response ratio between the low-wolf and high-wolf treatments. Elk population density diverged over time in the two treatments, such that elk were an order of magnitude more numerous in the low-wolf area compared to the high-wolf area at the end of the study. Annual survival of adult female elk was 62% in the high-wolf area vs. 89% in the low-wolf area. Annual recruitment of calves was 15% in the high-wolf area vs. 27% without wolves. Wolf exclusion decreased aspen recruitment, willow production, and increased willow and aspen browsing intensity. Beaver lodge density was negatively correlated to elk density, and elk herbivory had an indirect negative effect on riparian songbird diversity and abundance. These alternating patterns across trophic levels support the wolf-caused trophic cascade hypothesis. Human activity strongly mediated these cascade effects, through a depressing effect on habitat use by wolves. Thus, conservation strategies based on the trophic importance of large carnivores have increased support in terrestrial ecosystems. © 2005 by the Ecological Society of America.",316,Journal,ar,Article,100,8,8,Carnivore | Community ecology | Conservation | Herbivory | Human activity | Park management | Predation | Predator exclusion | Trophic cascade | Wolf,20308,undefined,0,FALSE,155,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/21744462626,SCOPUS_ID:21744462626,2-s2.0-21744462626,Effects of periodical cicada emergences on abundance and synchrony of avian populations,Koenig W.,Ecology,00129658,NA,86,7,1873-1882,2005-01-01,July 2005,10.1890/04-1175,"We used 37 years of North American Breeding Bird Surveys to test for effects of periodical cicada (Magicicada spp.) emergences on the abundance and spatial synchrony of 24 species of avian predators in hardwood forests of the eastern United States. Fifteen (63%) of the bird species exhibited numerical changes in abundance apparently associated with emergences of the local periodical cicada brood, and intraspecific spatial synchrony of bird abundance was significantly greater between populations sharing the same cicada brood than between populations in the ranges of different broods. Species exhibited at least four partially overlapping temporal patterns. (1) Cuckoos (Coccyzus spp.) occurred in high numbers only during emergence years and subsequently declined in abundance. (2) Red-bellied Woodpeckers (Melanerpes carolinus), Blue Jays (Cyanocitta cristata), Common Grackles (Quiscalus quiscula), and Brown-headed Cowbirds (Molothrus ater) increased significantly 1-3 years following emergences and then declined. (3) Red-headed Woodpeckers (Melanerpes erythrocephalus), American Crows (Corvus brachyrynchos), Tufted Titmice (Baeolophus bicolor), Gray Catbirds (Dumetella carolinensis), and Brown Thrashers (Toxostoma rufum) were found in significantly low numbers during emergence years, underwent significant numerical increases in the following year, and then stabilized. (4) Wood Thrushes (Hylocichla mustelina), Northern Mockingbirds (Mimus polyglottos), Northern Cardinals (Cardinalis cardinalis), and House Sparrows (Passer domesticus) exhibited significantly deviant population numbers 1-2 years prior to emergences, below the long-term mean in the first two species and above the long-term mean in the latter two. These results suggest that the pulses of resources available at 13- or 17-year intervals when periodical cicadas emerge have significant demographic effects on key avian predators, mostly during or immediately after emergences, but in some cases apparently years following emergence events. © 2005 by the Ecological Society of America.",51,Journal,ar,Article,100,2,2,Bird populations | Breeding Bird Survey | Eastern North America | Hardwood forests | Magicicada | Periodical cicadas | Predation | Predator satiation | Pulsed resources | Spatial synchrony,20308,undefined,0,FALSE,156,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/21744462139,SCOPUS_ID:21744462139,2-s2.0-21744462139,Unpalatable plants protect neighbors from grazing and increase plant community diversity,Callaway R.,Ecology,00129658,NA,86,7,1856-1862,2005-01-01,July 2005,10.1890/04-0784,"Tasty plants can be protected from herbivores by unpalatable neighbors. We used experimental exclosures, removal of unpalatable species, and transplants of palatable and unpalatable species in subalpine meadows of the Caucasus Mountains of Georgia to study the effects of two unpalatable species on plant communities. We found that Cirsium obalatum and Veratrum lobelianum, two large native perennial herbs that invade after heavy grazing, had strong facilitative effects on communities through their indirect effects on livestock herbivores. These unpalatable invaders had different effects on community composition when livestock were present than when livestock were excluded. Furthermore, removing Cirsium and Veratrum where herbivory was permitted decreased the richness of associated communities, but inside a livestock exclosure removal of these species increased community richness. Transplanted palatable species (Anthoxanthum odoratum and Phleum alpinum) grew larger inside the exclosure, and in the exclosure Cirsium and Veratrum had no effect on their growth. However, outside of the exclosure, Cirsium and Veratrum had strong positive effects on the growth of A. odoratum and P. alpinum. Excluding livestock decreased the growth of Luzula pseudosudetica, another unpalatable species, and Cirsium and Veratrum had no effect on L. pseudosudetica outside the exclosure. In contrast, inside exclosures Cirsium and Veratrum had competitive effects on L. pseudosudetica. Our results indicate that Cirsium and Veratrum, which are in some ways undesirable rangeland weeds, may also play an important role in maintaining species and functional diversity of overgrazed plant communities in the Caucasus. © 2005 by the Ecological Society of America.",151,Journal,ar,Article,100,4,4,Caucasus | Cirsium obalatum | Competition | Diversity | Exclosure | Facilitation | Herbivory | Increaser | Indirect interaction | Plant community | Rangeland | Veratrum lobelianum,20308,undefined,0,FALSE,157,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/21744461215,SCOPUS_ID:21744461215,2-s2.0-21744461215,A statistical test to show negligible trend,Dixon P.M.,Ecology,00129658,NA,86,7,1751-1756,2005-01-01,July 2005,10.1890/04-1343,"The usual statistical tests of trend are inappropriate for demonstrating the absence of trend. This is because failure to reject the null hypothesis of no trend does not prove that null hypothesis. The appropriate statistical method is based on an equivalence test. The null hypothesis is that the trend is not zero, i.e., outside an a priori specified equivalence region defining trends that are considered to be negligible. This null hypothesis can be tested with two one-sided tests. A proposed equivalence region for trends in population size is a log-linear regression slope of (-0.0346, 0.0346). This corresponds to a half-life or doubling time of 20 years for population size. A less conservative region is (-0.0693, 0.0693), which corresponds to a halving or doubling time of 10 years. The approach is illustrated with data on four amphibian populations; one provides significant evidence of no trend. © 2005 by the Ecological Society of America.",73,Journal,ar,Article,100,2,2,Ambystoma | Amphibian decline | Desmognathus | Equivalence tests | Population trends | Statistical power | Testing for no effect,20308,undefined,0,FALSE,158,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/21744460875,SCOPUS_ID:21744460875,2-s2.0-21744460875,Regional spread and stand-scale establishment of Fagus sylvatica and Picea abies in Scandinavia,Bradshaw R.,Ecology,00129658,NA,86,7,1679-1686,2005-01-01,July 2005,10.1890/03-0785,"Palaeoecological studies are yielding fresh insights into slow forest ecosystem processes that are rarely observed using standard ecological methods, yet have major impacts on ecosystem function. Regional pollen data describe the broad features of the regional spread of trees but yield few insights into the processes of stand invasion and the facilitating role of disturbance. Pollen and charcoal data from small forest hollows are used to complement regional data in the study of the spread of Picea abies and Fagus sylvatica into southern Scandinavia during the last 4000 years. P. abies spread as a migrating front and preferentially invaded successional Betula stands, which had become particularly wide-spread in the region during the last 1000 years as a result of human activity. The spread of P. abies also closely tracked the changing area of suitable regional climate. The spread of F. sylvatica was more directly linked to anthropogenic activities and disturbance by fire prior to stand establishment. F. sylvatica preferentially invaded rich deciduous stand types that had declined in abundance during the last 2000 years. A recent range reduction of F. sylvatica can also be ascribed to human activity. The stand-scale palaeoecological data show how site conditions and disturbance are more important rate-limiting factors for F. sylvatica than for P. abies and help explain why F. sylvatica spread shows a patchy dynamic rather than the smoother migrating front of P. abies. © 2005 by the Ecological Society of America.",129,Journal,ar,Article,100,2,2,Charcoal | Disturbance | Fagus sylvatica | Fire | Forest hollows | Picea abies | Pollen analysis,20308,undefined,0,FALSE,159,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/21744459930,SCOPUS_ID:21744459930,2-s2.0-21744459930,Local and landscape influence on amphibian occurrence and abundance,Van Buskirk J.,Ecology,00129658,NA,86,7,1936-1947,2005-01-01,July 2005,10.1890/04-1237,"The traditional emphasis in ecology on local species interactions has recently broadened to include landscape-level processes. I used data from a seven-year survey of ponds in northern Switzerland to judge the relative contributions of local and landscape influences to the occurrence and density of larvae of eight amphibian species. Each pond was sampled twice each year using pipe samples and dip nets. Analyses evaluated support for a series of alternative models, some suggested by current ideas in aquatic ecology and others designed to reveal the impact of key variables. Results strongly supported models that include both local and landscape covariates. Species differed in preference for permanent or temporary ponds, high- or low-predator ponds, and landscapes within forested or open areas. The occurrence of all species was positively correlated with the densities of other species, suggesting that competition was less important than variation in quality among sites. The results emphasize the importance of local processes in governing the status of populations, because even landscape-level effects were probably caused by availability of habitat during the terrestrial stage, rather than by metapopulation processes. © 2005 by the Ecological Society of America.",251,Journal,ar,Article,100,1,1,Amphibian | Anura | Canopy | Frog | Habitat distribution | Hydroperiod | Local vs. Landscape processes | Model selection | Newt | Predation | Presence/absence | Switzerland,20308,undefined,0,FALSE,160,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/21744459613,SCOPUS_ID:21744459613,2-s2.0-21744459613,Causes of latitudinal gradients in species richness: A test with fishes of the tropical eastern pacific,Mora C.,Ecology,00129658,NA,86,7,1771-1782,2005-01-01,July 2005,10.1890/04-0883,"Recent advances in analytical methods and exploration of regional diversity patterns in greater depth than simple whole-fauna patterns may change our understanding of the determinants of latitudinal gradients in species richness. Using a comprehensive database on the geographical distributions of the large fauna of endemic shorefishes from the Tropical Eastern Pacific (TEP). we delineated latitudinal diversity gradients (LDGs) of species with different range sizes and assessed how the mid-domain effect, energy supply, environmental variability, and habitat availability predicted the various LDGs. We used statistical methods that account for spatial autocorrelation within each variable and consider collinearity among them. We found marked variation in LDGs among species with different range sizes: species with large ranges contributed the most to the convex form of the entirefauna LDG while species with small ranges generated most deviations from that form. The mid-domain effect was the strongest determinant for the entire-fauna LDG, largely due to the strength of its effect on widespread species. Habitat variables were the best predictors for LDGs of small-range species but had no significant effects on the entire-fauna pattern. We found that any relationship between energy supply and LDGs likely is spurious and arises from statistical effects of (1) the marked spatial autocorrelation of the residuals in those relationships and (2) strong covariation between energy supply and the mid-domain effect, two factors that have never been analyzed together in marine studies (and seldom in terrestrial studies). There was no indication that environmental stability was an important LDG determinant at any level within the fauna. We found that latitudinal (Rapoport) trends in range size in this fauna arise as corollaries of the mid-domain effect. The disparate contributions of species with different range sizes to diversity patterns demonstrate the failure of traditional, whole-fauna LDGs to adequately represent all faunal components and their determinants, particularly those of small-range (and more threatened) species. We argue that, just as analyses of whole-fauna patterns within a region obscure variation in determinants among faunal components, analyses of patterns at transoceanic (multiregional) scales are likely to conceal important regional variation in determinants of diversity gradients. © 2005 by the Ecological Society of America.",86,Journal,ar,Article,100,2,2,Diversity | Energy/habitat/stability effects | Fishes | Geographic range | Mid-domain effect | Rapoport's rule | Spatial scale,20308,undefined,0,FALSE,161,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/21744459478,SCOPUS_ID:21744459478,2-s2.0-21744459478,Implications of spatial heterogeneity for catastrophic regime shifts in ecosystems,Van Nes E.,Ecology,00129658,NA,86,7,1797-1807,2005-01-01,July 2005,10.1890/04-0550,"Although alternative stable states are commonly found in simple models, it seems reasonable to assume that the response of real ecosystems to environmental change should often be smoothed by spatial heterogeneity and other stabilizing mechanisms. Here, we systematically explore the effect of spatial heterogeneity on regime shifts for three different models, which we run on a one-dimensional lattice with different spatial distributions of an environmental factor (e.g., soil fertility, water level). If dispersion between patches is negligible, the response to gradual change in some overall stressor (e.g., precipitation, nutrient load) is straightforward. Because of the environmental heterogeneity, each patch shifts to the other stable state at different values of the overall control variable. Therefore, the response of the ecosystem as a whole is gradual (i.e., the average of many asynchronous small shifts) instead of catastrophic. However, in response to a reverse change in the global stressor, the system always shows hysteresis, as each individual patch shifts back to the original state at a different value of the control parameter than the critical threshold for the forward shift. If dispersion between patches occurs, the response to change in the overall control parameter becomes dependent on the spatial pattern of environmental heterogeneity. If the environmental parameter is randomly distributed in space, the overall response tends to remain surprisingly catastrophic, and hysteresis is hardly reduced as compared to the homogeneous case. By contrast, in a smooth environmental gradient, the response of the overall system is gradual, and hysteresis is much smaller. In fact, hysteresis is largely reduced to the initial phases, in which none of the patches have shifted to the alternative state yet. As soon as the first patch shifts, a domino effect occurs, pushing over the neighboring patches. In conclusion, our results suggest that spatial heterogeneity may weaken the tendency for large-scale catastrophic regime shifts if dispersion is unimportant or if local environmental characteristics vary along a smooth gradient. © 2005 by the Ecological Society of America.",213,Journal,ar,Article,100,2,2,Hysteresis | Lattice model | Mobile link organisms | Multiple attractors | Regime shifts | Spatial heterogeneity,20308,undefined,0,FALSE,162,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/21744457138,SCOPUS_ID:21744457138,2-s2.0-21744457138,Demographic effects of habitat fragmentation on a tropical herb: Life-table response experiments,Bruna E.,Ecology,00129658,NA,86,7,1816-1824,2005-01-01,July 2005,10.1890/04-1716,"Habitat fragmentation is a leading cause of extinction, with effects that may be particularly pronounced in tropical ecosystems. However, little is known regarding the demographic mechanisms underlying changes in abundance in fragmented landscapes. Using six years of demographic data collected from >6600 individuals of the Amazonian understory herb Heliconia acuminata, we calculated population growth rate (λ) in experimentally isolated 10-ha forest fragments, 1-ha forest fragments, and continuous forest. We then used life-table response experiment analyses to elucidate the mechanisms responsible for observed differences in λ. On average, λ ≈ 1.05 in continuous forest, while λ ≈ 1 in both 1-ha and 10-ha fragments. However, while the differences in λ between 10-ha fragments and continuous forest were largely attributable to the negative contribution of stage-specific fertility rates, reduced λ in 1-ha fragments was due to both reductions in reproductive rates and changes in the rate of plant growth. Our results show that similar reductions in λ in fragments of different sizes can be driven by distinct demographic mechanisms. Without comprehensive demographic data, attempts to mitigate the decline of populations in fragmented landscapes could be unsuccessful because they might be focusing on inappropriate demographic targets. © 2005 by the Ecological Society of America.",54,Journal,ar,Article,100,2,2,"Amazon | Deforestation | Heliconia acuminata | Heliconiaceae | Life table response experiment, LTRE | Matrix models | Population growth rate, lambda | Sensitivity analysis",20308,undefined,0,FALSE,163,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/21744456294,SCOPUS_ID:21744456294,2-s2.0-21744456294,Structurally novel biomes: A response to past warming in Beringia,Edwards M.,Ecology,00129658,NA,86,7,1696-1703,2005-01-01,July 2005,10.1890/03-0787,"At northern high latitudes, biosphere responses to and interactions with climate warming are expected to be significant during the 21st century. Most predictions of climate-biosphere interactions rely on experiments and observations in contemporary landscapes, e.g., modern distributions of vegetation types and their structural features are used to delimit potential biosphere-atmosphere feedbacks. Paleorecords look beyond the present to examine vegetation configurations under climatic regimes that approximate future scenarios. To enhance the knowledge of arctic and subarctic ecosystems under varying climatic conditions, we analyzed pollen and macrofossil data from Beringia (northeast Siberia, Alaska, and northwest Canada; 130° E to 130° W) over the past 21 000 years, with a focus on structural and functional features of the vegetation. During the early Holocene (∼ 13 000-10 000 cal yr BP), shrub tundra ecosystems responded to climate warming through a shift from shrub tundra to deciduous forest or woodland. Early-Holocene vegetation was structurally, and hence functionally, novel compared with today's dominant vegetation types. ""Modern"" boreal forest developed in the mid-Holocene (∼ 10000-6000 cal yr BP), when evergreen conifers expanded in much of the region. The shift from tundra to deciduous forest could have happened rapidly and in situ as the result of individual (phenotypic) and/ or population-scale responses to climate warming. Because the structural and functional properties of deciduous forest differ from those of evergreen coniferous forest and tundra, deciduous boreal forest should be included in the range of future scenarios used to assess the probable feedbacks of vegetation to the climatic system that result from global warming at northern high latitudes. © 2005 by the Ecological Society of America.",102,Journal,ar,Article,100,4,4,Beringia | Boreal forest | Climate change | Holocene | Novel biomes | Plant functional types,20308,undefined,0,FALSE,164,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/21744454022,SCOPUS_ID:21744454022,2-s2.0-21744454022,Multi-group biodiversity in shallow lakes along gradients of phosphorus and water plant cover,Declerck S.,Ecology,00129658,NA,86,7,1905-1915,2005-01-01,July 2005,10.1890/04-0373,"This study aimed at unraveling the structure underlying the taxon-richness matrix of shallow lakes. We assessed taxon richness of a large variety of food-web components at different trophic levels (bacteria, ciliates, phytoplankton, zooplankton, fish, macro-invertebrates, and water plants) in 98 shallow lakes from three European geographic regions: Denmark (DK), Belgium/The Netherlands (BNL), and southern Spain (SP). Lakes were selected along four mutually independent gradients of total phosphorus (TP), vegetation cover (SUBMCOV), lake area (AREA), and connectedness (CONN). Principal-components analysis (PCA) indicated that taxon diversity at the ecosystem level is a multidimensional phenomenon. Different PCA axes showed associations with richness in different subsets of organism groups, and differences between eigenvalues were low. Redundancy analysis showed a unique significant contribution to total richness variation of SUBMCOV in all three regions, of TP in DK and SP, and of AREA in DK and BNL. In DK, several organism groups tended to show curvilinear responses to TP, but only one was significantly hump shaped. We postulate that the unimodal richness responses to TP that are frequently reported in the literature for many organism groups may be partly mediated by the unimodal response of macrophyte vegetation to lake productivity. © 2005 by the Ecological Society of America.",188,Journal,ar,Article,100,16,16,Biodiversity | Conservation management for species richness | Phosphorus | Productivity | Richness | Richness-productivity relationships | Shallow lake | Shallow-lake species richness structure | Water plants,20308,undefined,0,FALSE,165,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/21744452706,SCOPUS_ID:21744452706,2-s2.0-21744452706,How habitat setting influences restored oyster reef communities,Grabowski J.H.,Ecology,00129658,NA,86,7,1926-1935,2005-01-01,July 2005,10.1890/04-0690,"Integrating how habitat heterogeneity influences food web dynamics is critical to enhance our understanding of community structure. This study quantified resident (invertebrates) and transient (juvenile and piscivorous fish) fauna within restored intertidal oyster reefs and analogous control sites without reef habitat in each of three habitats (on the edge of salt marsh away from seagrass, on mudflats isolated from vegetated structures, and in between seagrass and salt marsh habitat). Reefs enhanced the abundance of resident invertebrates (e.g., polychaetes, nemerteans, epibenthic anemones, bivalves, and resident decapods) that comprise >90% of juvenile fish prey biomass. However, the increase in food availability due to reef presence did not affect abundance of juvenile fish in either of the vegetated habitats, suggesting that resources may not limit juvenile fish when restored in these habitats. Only mudflat reefs augmented juvenile fish abundances, most likely due to a combination of greater resource availability and relative isolation from functionally equivalent habitats. In addition, lower abundances of piscivorous fish in mudflat reefs relative to control areas likely contributed to this pattern. Thus, community structure and important ecosystem functions such as secondary production depend on the spatial configuration of surrounding habitats, in much the same way that species interactions can depend on their biotic and abiotic context. © 2005 by the Ecological Society of America.",187,Journal,ar,Article,100,4,4,Consumer-resource dynamics | Context dependency | Ecosystem goods and services | Habitat restoration | Mudflats | Oyster reefs | Salt marshes | Seagrass beds,20308,undefined,0,FALSE,166,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/21744450633,SCOPUS_ID:21744450633,2-s2.0-21744450633,Predator- and competitor-induced plasticity: How changes in foraging morphology affect phenotypic trade-offs,Relyea R.,Ecology,00129658,NA,86,7,1723-1729,2005-01-01,July 2005,10.1890/04-1920,"Studies of phenotypic plasticity frequently demonstrate functional trade-offs between alternative phenotypes by documenting environment-specific costs and benefits. However, the functional mechanisms underlying these trade-offs are often unknown. For example, predator-induced traits typically provide superior predator resistance but slower growth, while competitor-induced traits provide better growth but inferior predator resistance. While the mechanisms underlying predator resistance have been identified, the mechanisms underlying differential growth have remained elusive. To determine whether competitor and predator environments affect individual growth by induced changes in foraging morphology, we raised wood frog tadpoles (Rana sylvatica) under a factorial combination of competitors and predators and assessed changes in mouthparts that might affect growth. In general, competitors induced relatively larger oral discs, wider beaks, and longer tooth rows, while predators induced relatively smaller oral discs, narrower beaks, and shorter tooth rows. These effects were interactive; the largest competitor-induced responses occurred under high predator density and the largest predator-induced responses occurred under low competition. Further, one of the tooth rows that commonly appeared under low predation risk was frequently absent under high predation risk. These discoveries suggest that predator and competitor environments can have profound effects on prey foraging structures and that these effects set up growth trade-offs between phenotypes that favor the evolution of phenotypically plastic responses. © 2005 by the Ecological Society of America.",107,Journal,ar,Article,100,2,2,Competition | Foraging morphology and individual growth | Inducible defense | Phenotypic plasticity | Polyphenism | Predation | Rana sylvatica | Trophic polymorphism,20308,undefined,0,FALSE,167,NA,NA,NA,NA
