@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:doi,dc:description,authkeywords,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/1842591122,SCOPUS_ID:1842591122,2-s2.0-1842591122,"Low but significant subdivision among populations of Chirostoma grandocule from Lake Patzcuaro, Mexico",Barriga-Sosa I.D.L.A.,Biotropica,00063606,36,1,85-98,2004-01-01,March 2004,9,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,44,10.1111/j.1744-7429.2004.tb00299.x,"We examined morphological and genetic dara for Chirostoma grandocule, the most abundant silverside fish from Lake Pátzcuaro, Michoacán, México, as part of a larger project to clarify the generic srructure of the genus. We analyzed 19 morphometric, 8 meristic, and 11 purarive enzyme-coding loci from C. grandocule samples from two different localiries within the lake during three differenr years (Janitzio 1996, 1999, and Ichupio 1997). Because morphomerric attributes were all correlated, scores derived from reciprocal averaging analysis were used to describe the variation in fish morphology. Discriminant analysis using 10 morphometric and 8 meristic variables revealed significant differences between samples (Janitzio and Ichupio, X2 = 558.4 and 531.5, P < 0.001, respectively). The utilization of morphometric features for the reclassification of organisms into the site of origin was highly effective (x̄ = 98.2%). Allozyme data resolved seven polymorphic loci (P0.99) and levels of heterocigosis that ranged from 0.0134 ro 0.0319 (x̄ He = 0.0234). Weir and Cockerham's F-statistics provided evidence of low but significant heterogeneity between sites and years (jackknifed θs = 0.0252, SD = 0.0126); a pairwise comparison of θs values revealed that the sample from Ichupio was highly disrinct compared ro the samples from Janitzio (0.0400 vs. 0.0033, P < 0.05), indicating intra-lacustrine differentiation between the north and south samples. Genetic co-ancestry distances between samples ranged from 0.0154 to 0.0341. The genetic and morphometric variarion detected in C. grandocule's samples are discussed in the light of differences in sex ratio and of the contrasted environmental and physio-geographical intra-lacusrrine conditions.",Chirostoma grandocule | Genetic differentiation | Lake pátzcuaro | México,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1842591083,SCOPUS_ID:1842591083,2-s2.0-1842591083,Myrmecophagy in Mycetophiloidea (Diptera): Note on a Keroplatidae from Africa,Debout G.,Biotropica,00063606,36,1,122-126,2004-01-01,March 2004,2,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,45,10.1111/j.1744-7429.2004.tb00303.x,"Information on an undescribed keroplatid fly (tribe Orfeliini) from Cameroon is presented. Its myrmecophagous larvae live in hollow stems of an understory myrmecophytic tree. Data on the biology of this fly and its interaction with one of the plant's strictly associated ant species Cataulacus mckeyi (Myrmicinae) showed that the number of keroplatid larvae per tree was not limited by occupation competition with the ant. Through predation on workers, keroplatid larvae may have a sizeable impact on colonies of C. mckeyi.",Africa | Cataulacus mckeyi | Keroplatidae | Leonardoxa africana | Myrmecophagy | Orfeliini | Tropical rain forest,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1842538762,SCOPUS_ID:1842538762,2-s2.0-1842538762,"New perspectives in comparative ecology of neotropical rain forests: Reflections on the past, present, and future",Powers J.S.,Biotropica,00063606,36,1,2-6,2004-01-01,March 2004,7,Journal,re,Review,100,1,1,13817,undefined,0,FALSE,46,10.1111/j.1744-7429.2004.tb00290.x,"In an effort to understand variations in ecological patterns among lowland tropical rain forests, Alwyn Gentry and colleagues synthesized data sets from four of the premier Neotropical field stations - La Selva (Costa Rica), Barro Colorado Island (Panama), Cocha Cashu (Peru), and the Biological Dynamics of Forest Fragmentation Project (Brazil). To promote the kind of geographically comparative tropical ecology advocated in the 1990 Gentry book, the Organization for Tropical Studies and the Smithsonian Tropical Research Institute organized a course in 2001 that visited each of these field stations. Papers from some of the studies resulting from this course are highlighted in this special section. These studies are notable for the consistent methods applied across forests, and they underscore the acute need and bright future for comparative tropical ecology. Key site characteristics for each of the field stations are summarized here.",Brazil | Costa Rica | French Guiana | Panama | Peru | Rain forest,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1842486739,SCOPUS_ID:1842486739,2-s2.0-1842486739,Interspecific and inter-site variation in wood specific gravity of tropical trees,Muller-Landau H.C.,Biotropica,00063606,36,1,20-32,2004-01-01,March 2004,315,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,47,10.1111/j.1744-7429.2004.tb00292.x,"Variation in climate and soils results in inter-site differences in the assemblages of tree life history strategies within a community, which has important implications for ecosystem structure and dynamics. I investigated interspecific and inter-site variation in wood specific gravity - an easily measured indicator of tree life history strategy - in four Neotropical forests and analyzed its correlates. Mean wood specific gravity (oven-dry weight divided by fresh volume, sometimes also referred to as wood density in the literature) differed significantly among sites, varying inversely with soil fertility and independently of rainfall, seasonality, and temperature. Mean wood specific gravity values were much higher at Kilometer 41, Manaus, Brazil, where soils are extremely poor, than at Cocha Cashu, Peru, Barro Colorado Island, Panama, or La Selva, Costa Rica, where soils are better and mortality rates of trees are higher. Within sites, wood specific gravity varied widely among species. On Barro Colorado Island, among-species variation was significantly, albeit weakly, negatively correlated with sapling and tree mortality and relative growth rates. Altogether, the results suggest that the distribution of tree life history strategies in a community varies substantially among sites, with important consequences for community and ecosystem properties such as aboveground carbon stores.","Barro Colorado Island | Cocha Cashu Biological Station | Intermediate disturbance | La Selva Biological Station | Landscape-level variation | Life history strategy | Lowland tropical forest | Manaus, Brazil | Wood density | Wood specific gravity",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1842486673,SCOPUS_ID:1842486673,2-s2.0-1842486673,Seed dispersal of the palm Attalea oleifera in a remnant of the Brazilian Atlantic Forest,Pimentel D.S.,Biotropica,00063606,36,1,74-84,2004-01-01,March 2004,67,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,48,10.1111/j.1744-7429.2004.tb00298.x,"This study investigated the seed dispersal of the canopy palm Attalea oleifera in a 3500 ha fragment of the Brazilian Atlantic Forest. We monitored ten fruiting palms during six months, when the following mammals were recorded feeding on Attalea fruits and/or seeds: (1) Brazilian squirrels (Sciurus aestuans, 78 diurnal records); (2) white-eared opossums (Didelphis albiventris, 8 nocturnal records); (3) black-humped agoutis (Dasyprocta prymnolopha, 3 diurnal records); (4) pacas (Agouti paca, 1 nocturnal record); (5) rice rats (Oryzomys capito, 11 nocturnal records); and (6) short-tailed opossums (Manodelphis americana, 4 diurnal records). Fruit removal on the ground reached 71.9 ± 21.9 percent after a three-month period, and most fruits were moved less than 5 m from parental palms. Squirrels generally moved fruits and endocarps 5-10 m from parents, whereas opossums, pacas, and agoutis moved 91.7, 78, and 74.1 percent of fruits less than 5 m, respectively. Oviposition on endocarps by the bruchid Pachymeros cardo ranged between 62.1 and 84.3 percent of endocarps previously manipulated by white-eared opossums, squirrels, and rice rats, whereas 57.9 percent of old endocarps collected around reproductive palms were attacked by bruchids. Moreover, oviposition on endocarps varied from 42.3 percent in the case of single endocarps to 70.9 percent of endocarps in piles. Attalea seeds abundantly germinated beneath parental palms despite the high levels of predation, and distribution of both seedlings and adults suggested that squirrels played an important role in palm recruitment at the study site.",Attalea oleifera | Brazilian Atlantic Forest | Pachymeros cardo | Sciurus aestuans | Seed dispersal,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1842486620,SCOPUS_ID:1842486620,2-s2.0-1842486620,"Seed predation on Brazil nuts (Bertholletia excelsa) by macaws (Psittacidae) in Madre de Dios, Peru",Trivedi M.R.,Biotropica,00063606,36,1,118-122,2004-01-01,March 2004,32,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,49,10.1111/j.1744-7429.2004.tb00302.x,"We investigated the impact of seed predation by large macaws (Ara spp.) on Brazil nut, the seed of Bertholletia excelsa (Lecythidaceae). Counts of macaw-damaged fruit below 50 focal trees in a Peruvian Brazil nut harvesting concession indicated that macaws destroyed about 10 percent of the concessiońs crop. We compared this impact to other sources of variation in profits from harvesting and suggest methods to compensate harvesters while encouraging them to conserve macaws in their concessions.",Ara | Bertholletia excelsa | Brazil nut | Lecythidaceae | Macaw | Moist tropical forest | Peru | Psittacidae | Seed predation,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1842434346,SCOPUS_ID:1842434346,2-s2.0-1842434346,Fitness consequences of herbivory: Impacts on asexual reproduction of tropical rain forest understory plants,Dyer L.A.,Biotropica,00063606,36,1,68-73,2004-01-01,March 2004,6,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,50,10.1111/j.1744-7429.2004.tb00297.x,"Although herbivory can affect plant fitness, few studies have investigated the effects of herbivory on the fitness of plants that reproduce vegetatively via fragmentation. Plants that reproduce in this manner are common in tropical wet forest understories, where they are subject to damage from falling branches and other debris. For these species, the ability to reproduce via fragmentation may be affected by the extent of herbivory. In this study, we determined the effects of natural and artificial herbivory on plant fragments. The leaves of four tropical understory plant species were either damaged artificially or chosen based on the extent of existing damage. Effects of real and artificial herbivory ranged from strong to no effects depending on the plant species and biotic conditions. Insect-damaged fragments showed stronger effects than artificially damaged fragments. Herbivory may be an important predictor of mortality in reproductive fragments of understory plants.",Asexual fitness | Costa Rica | Piper cenocladum | Piper imperiale | Plant fragmentation | Plant-herbivore interactions | Psychotria elata | Solanum enchylozum | Tropical rain forest,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1842434331,SCOPUS_ID:1842434331,2-s2.0-1842434331,"Rain forest regeneration beneath the canopy of fig trees isolated in pastures of Los Tuxtlas, Mexico",Guevara S.,Biotropica,00063606,36,1,99-108,2004-01-01,March 2004,66,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,51,10.1111/j.1744-7429.2004.tb00300.x,"In the highly fragmented landscape of Los Tuxtlas, Mexico, we studied seed rain, seed bank, and vegetation established beneath the canopies of five fig trees (Ficus spp.) isolated in pastures. The area beneath the canopy of each fig tree was enclosed with a barbed wire fence to exclude cattle, and weeding with machete and herbicide spraying were stopped. Annual seed rain beneath the canopy of the five trees was 20,936 seeds (1066 seeds/m2) belonging to 149 species. Seed rain was dominated by woody species dispersed by frugivorous birds and bats. Most captured seeds (94%) were small (seed diam < 3 mm). A total of 6290 individuals from 78 species germinated from the seed bank (1258 seeds/m2). Ruderal herbs dominated the seed bank (52% of spp. and 77% of seeds). After three years of exclusion, a dense, 4-5 m tall understory comprised of woody plants developed beneath the canopy of the five fig trees. A total of 621 plants (4.6 plants/m2) from 95 species were recorded along 15 transects placed beneath the canopy of the fenced trees. Primary forest and pioneer tree and shrub species dominated species richness (55%) and abundance (37%) of established vegetation, but secondary and pioneer species had higher overall biomass. Most of the established plants (68%) had relatively large seeds (>3 mm). When cattle was excluded and management practices were stopped, remnant trees in Los Tuxdas pastures effectively favored the early establishment of late successional species, including large-seeded canopy and subcanopy trees.",Ficus sp. | Isolated pasture trees | Los Tuxtlas | México | Regeneration | Seed bank | Seed rain | Tropical rain forest,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1842434306,SCOPUS_ID:1842434306,2-s2.0-1842434306,Effects of habitat fragmentation on the abortion and predation of seeds in Chaco Serrano,Chacoff N.P.,Biotropica,00063606,36,1,109-117,2004-01-01,March 2004,20,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,52,10.1111/j.1744-7429.2004.tb00301.x,"Habitat fragmentation can have consequences on plant reproduction through several interactions with insects. We studied the effects of habitat fragmentation in the proportion of aborted, predated and undamaged seeds of Acacia aroma and Cercidium praecox. We performed this study in the Chaco Serrano of Argentina. We found that fragmentation effects differed between species. In small patches, the number of aborted seeds of A. aroma increased and the number of pre-dispersal predated seeds and undamaged seeds of C. praecox decreased and increased, respectively. However, higher numbers of aborted seeds in small patches did not lead to fewer available seeds for dispersion. For these species, seed predation by bruchids was about 35 percent and aborted seeds were around 7 percent. Because of the elevated levels of damage and the high specificity of bruchids, the changes caused by habitat fragmentation may be very important for the populations of these two species. Habitat fragmentation effects on pollination and predispersal seed predation of these legumes may determine higher availability of seeds for dispersion in fragmented habitats.",Biological interactions | Chaco | Habitat fragmentation | Seed predation,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1542367610,SCOPUS_ID:1542367610,2-s2.0-1542367610,Structure and biomass of four lowland neotropical forests,DeWalt S.J.,Biotropica,00063606,36,1,7-19,2004-01-01,March 2004,157,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,53,10.1111/j.1744-7429.2004.tb00291.x,"We contrasted the structure and biomass of four lowland Neotropical forests (La Selva, Costa Rica; Barro Colorado Island, Panama; Cocha Cashu, Peru; and KM41, Brazil) to determine if commonalities exist within and among forests differing in latitude, rainfall, seasonality, and soil fertility. We examined the effect of soil fertility specifically by measuring the density and basal area of trees, lianas, and palms on two soil types differing in fertility at each site. We used allometric relationships to estimate the contribution of the various life-forms to total aboveground biomass (AGB) and compared two relationships for trees 30 cm diameter or greater. Estimated liana density and AGB were similar among sites, but the density and AGB of trees and palms, estimated using diameter alone, differed significantly. Basal area and AGB of trees 10 cm diameter at breast height (DBH) or greater differed among forests and averaged 30.2 m2/ha and 250 Mg/ha, respectively. Cocha Cashu and KM41 had higher tree basal area and AGB than La Selva or Barro Colorado Island. Across forests, lianas and small trees (1-10 cm DBH) each contributed between 4 and 5 percent of the total AGB and small palms contributed ca 1 percent. Many forest inventories ignore lianas, as well as trees and palms less than 10 cm DBH, and therefore underestimate AGB by ca 10 percent. Soil type had little influence on the forest structure within sites, except at Cocha Cashu where total AGB was much higher and liana density much lower on the more fertile old floodplain Entisols than the terra firme Oxisols. Although total stem density, basal area, and some biomass components differed significantly among forests, they seemed less variable than other quantitative measures (e.g., species richness).",Aboveground biomass | Brazil | Costa Rica | Large trees | Lianas | Palms | Panama | Peru,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/12244311492,SCOPUS_ID:12244311492,2-s2.0-12244311492,Forest modification affects diversity (but not dynamics) of speciose tropical pyraloid moth communities,Fiedler K.,Biotropica,00063606,36,4,615-627,2004-01-01,December 2004,33,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,54,10.1111/j.1744-7429.2004.tb00355.x,"We studied temporal and spatial dynamics of extremely diverse moth ensembles (Lepidoptera: Pyraloidea) along a gradient of forest disturbance ranging from undisturbed primary tropical rain forest to different kinds of modified forest and open cultivated land at the margin of Mount Kinabalu National Park (Sabah, East Malaysia). We sampled moths by light trapping during rwo periods (March-May and August-September 1997). We collected a total of 7724 individuals representing 680 species during 78 light-trapping nights at six study sites. Species diversity (Fisher's a) of ensembles in undisturbed primary forest was distinctly higher than in disturbed or secondary forest. More pyraloid moths were attracted in undisturbed primary forest. Samples from disturbed primary or old-growth secondary forest were statistically indistinguishable from the undisturbed primary forest ensemble in regard to species composition. Thus, pyraloid ensembles from disturbed forest with tall trees remaining appeared to represent impoverished subsets of the undisturbed primary forest community. The more heavily disturbed sites had a distinct fauna and showed a stronger faunal differentiation among each other. Four species of the genus Eoophyla, in which aquatic larvae feed on algae in fast-running streams benefited prominently from forest disturbance. Temporal variation of ensembles was remarkably concordant across the disturbance gradient. Relative abundance variation of the commonest species was identical at all sites. Overall, pyraloid moths responded more sensitively to anthropogenic habitat alteration than most other moth taxa studied thus far in tropical regions and allowed for an analysis of diversity patterns at a high temporal resolution.",Alpha diversity | Beta diversity | Community composition | Habitat disturbance | Malaysia | Moths | Pyraloidea | Temporal variability | Tropical rain forest,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/12244306509,SCOPUS_ID:12244306509,2-s2.0-12244306509,The striped squirrel (Tamiops swinhoei hainanus) as a nectar robber of ginger (Alpinia kwangsiensis),Deng X.B.,Biotropica,00063606,36,4,633-636,2004-01-01,December 2004,16,Journal,ar,Article,100,4,4,13817,undefined,0,FALSE,55,10.1111/j.1744-7429.2004.tb00357.x,"Nectar robbing by squirrels is reported for the first time in the striped squirrel (Tamiops swinhoei hainanus), which was found robbing nectar from ginger plants (Alpinia kwangsiensis) in tropical forests of south Yunnan, China. We describe the behavior of squirrels visiting inflorescences, and we compare the fruit set of inflorescences visited by squirrels with that of inflorescences not subject to nectar robbing by squirrels. Most of the styles of robbed flowers were damaged and the affected plants exhibited reduced fruit set.",Alpinia kwangsiensis | Nectar robber | Plant-animal interactions | Rodent | Squirrel | Tamiops swinhoei hainanus | Tropical forest | Xishuangbanna,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/12244303271,SCOPUS_ID:12244303271,2-s2.0-12244303271,Spatial ecology of Puerto Rican boas (Epicrates inornatus) in a hurricane impacted forest,Wunderle J.M.,Biotropica,00063606,36,4,555-571,2004-01-01,December 2004,28,Journal,ar,Article,100,4,4,13817,undefined,0,FALSE,56,10.1111/j.1744-7429.2004.tb00350.x,"Spatial ecology of Puerto Rican boas (Epicrates inornatus, Boidae) was studied with radiotelemetry in a subtropical wet forest recovering from a major hurricane (7-9 yr previous) when Hurricane Georges struck. Different boas were studied during three periods relative to Hurricane Georges: before only; before and after; and after only. Mean daily movement per month increased throughout the three periods, indicating that the boas moved more after the storm than before. Radio-tagged boas also became more visible to observers after the hurricane. Throughout the three periods, the sexes differed in movements, with males moving greater distances per move and moving more frequently than females. Males showed a bimodal peak of movement during April and June in contrast to the females' July peak. Sexes did not differ in annual home range size, which had a median value of 8.5 ha (range = 2.0-105.5 ha, N = 18) for 95 percent adaptive kernal. Females spent more time on or below ground than did males, which were mostly arboreal. Trees used by boas had larger diameters and more vines than random trees. Hurricane winds that strip leaves, vines, and branches from trees may reduce cover for boas and limit access to arboreal sites, at least for several years until succession brings about recovery with increased vine growth. Boas were especially difficult to observe; telemetrically monitored boas were detected visually at an average of only 15 percent of their fix sites, indicating that the species is more abundant than generally perceived.",Boidae | Disturbance ecology | Epicrates inornatus | Habitat use | Home range | Hurricane effects | Puerto Rico | Vines,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/12244301833,SCOPUS_ID:12244301833,2-s2.0-12244301833,Do growth and survival of aerial roots limit the vertical distribution of hemiepiphytic aroids?,Meyer C.F.J.,Biotropica,00063606,36,4,483-491,2004-01-01,December 2004,13,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,57,10.1111/j.1744-7429.2004.tb00344.x,"We tested the hypothesis that growth and survival of aerial roots impose a limit on the height at which a primary hemiepiphyte can become successfully established within tree crowns and evaluate the implications for the vertical distribution of hemiepiphytes in the forest canopy. Density and spatial distribution, and growth and survival of aerial roots were studied in two common species of hemiepiphytic Araceae, Philodendron radiatum and Anthurium clavigerum, in a lowland tropical moist forest in Panama between March and October 2001. Additionally, root growth and survival were studied both in normal, unmanipulated, and experimentally cut roots to investigate the effect of damage on root resprouting and survival. Survival analysis revealed much greatet survival of aerial roots of A. clavigerum than P. radiatum. In contrast, growth rates in the latter were on average about three times higher when compared to A. clavigerum. In both species, experimental cutting of the root invariably led initially to the development of dieback symptoms; however, plants responded to root damage by producing resprouts. A risk model for the two species suggests that only the fastest-growing roots of P. radiatum are likely to survive long enough to reach the soil from a host branch 6.8 m high, which equals the mean height of occurrence observed for the epiphytic stage of this species at our study site. In contrast, slow-growing appressed aerial roots of A. clavigerum may never be able to establish a connection with the soil from similar heights in the canopy before roots die. Consistent with out hypothesis, A. clavigerum is found much lower in the forest (it rarely exceeds ca 5 m).",Aerial roots | Anthurium clavigerum | Araceae | Barro Colorado Island | Growth rates | Hemiepiphytes | Lowland tropical moist forest | Panama | Philodendron radiatum | Survival analysis | Vertical distribution,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/12244300536,SCOPUS_ID:12244300536,2-s2.0-12244300536,Logging speeds little red fire ant invasion of Africa,Walsh P.D.,Biotropica,00063606,36,4,637-641,2004-01-01,December 2004,33,Journal,ar,Article,100,6,6,13817,undefined,0,FALSE,58,10.1111/j.1744-7429.2004.tb00358.x,"Here, we document the invasion of equatorial Africa by the little red fire ant (Wasmannia auropunctata). Commercial logging and other forms of natural resource extraction have catapulted W. auropunctata into the interior of Gabon at a rate 60 times faster than the unassisted rate we measured over 19 years at the Lope Reserve. We also present photographic evidence suggesting that W. auropunctata is negatively affecting the country's exceptionally rich and intact large mammal fauna.",Equatorial Africa | Invasive species | Leopard | Logging | Wasmannia auropunctata,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/12244293664,SCOPUS_ID:12244293664,2-s2.0-12244293664,Influences of fruit diversity and abundance on bird use of two shaded coffee plantations,Carlo T.A.,Biotropica,00063606,36,4,602-614,2004-01-01,December 2004,44,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,59,10.1111/j.1744-7429.2004.tb00354.x,"We studied avian foraging at two shaded coffee plantations in Ciales, Puerto Rico. Both coffee plantations contained patches of second-growth forest but differed in shade types; one was a rustic plantation with a species-diverse shade including many fruiting plant species and the other was a commercial polyculture shaded almost solely Inga vera. We quantified foraging activity of five fruit-eating bird species (Euphonia musica, Loxigilla portoricensis, Nesospingus speculiferus, Spindalis portoricensis, and Vireo altiloquous) and monthly fruit abundance in the coffee plantation and adjacent second-growth forest habitats at each site. Fruits comprised more than 50 percent of the diets for four of five focal bird species. We found a significant difference in the number of foraging records for focal bird species between coffee and forest habitats in the commercial polyculture but found few differences between these habitats in the rustic coffee farm. Overall, foraging activity was positively correlated with the abundance of fruits across study sites. Bird foraging was concentrated on plant species in the genera Cecropia, Miconia, Schefflera, Phoradendron, and Guarea, which together accounted for over 50 percent of frugivory records. Plant species in such genera fruited over prolonged time periods and provided birds with a fairly constant fruit supply. Our findings underscore the importance of fruiting plant species in making coffee plantations suitable habitat for birds and suggest that native fruiting plants be incorporated in coffee farms for avian conservation.",Avian foraging | Bird-friendly coffee | Cecropia | Frugivory | Guarea | Phoradendron | Plant phenology | Puerto Rico | Schefflera | Shaded coffee plantations,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/12244285943,SCOPUS_ID:12244285943,2-s2.0-12244285943,Escape behavior of neotropical homopterans in response to a flush-pursuit predator,Galatowitsch M.L.,Biotropica,00063606,36,4,586-595,2004-01-01,December 2004,17,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,60,10.1111/j.1744-7429.2004.tb00352.x,"Insect defenses against avian predators often include both a primary defense that reduces the probability of being attacked and a secondary defense, typically escape behavior, employed if the primary defense fails. Escape behavior, however, can make insects potentially vulnerable to specialized flush-pursuit predators. Neotropical Redstarts of the genus Myioborus (Parulidae) exploit insect escape behavior by using their contrasting black-and-white plumage and animated foraging behavior to startle insect prey that are then pursued and captured in flight. We examined how insect primary defense strategy and natural variation in Myioborus plumage pattern influence escape behavior in six species of homopterans from Monteverde, Costa Rica. The six homopterans included two aposematic species of the family Cercopidae (Ocoaxo sp. and Sphenorhina sp.), two cryptic species of the family Cixiidae (both Bothriocera spp.), and two structurally defended species of the family Membracidae (Campylocentrus sp. and Vestistilus variabilis). We measured the distance at which models of Myioborus Redstarts elicited escape behavior in insects under field conditions. Response distances varied significantly with both homopteran primary defense and Myioborus plumage pattern. Structurally defended homopterans were the most sensitive to the models and cryptic homopterans were the least sensitive. The model simulating the plumage of endemic M. miniatus comptus of Costa Rica elicited greater responses than did models of other Myioborus taxa with either less or more white in the plumage. Our results suggest that (1) primary defense strategies can have a significant effect on insect vulnerability to flush-pursuit predators, and (2) geographic variation in the plumage pattern of Myioborus Redstarts may reflect adaptation to regional prey and habitat characteristics that maximizes flush-pursuit foraging performance.",Costa Rica | Flush-pursuit foraging | Homoptera | Insect defenses | Myioborus spp. | Redstarts,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/12244283999,SCOPUS_ID:12244283999,2-s2.0-12244283999,"Population dynamics of Pterocereus gaumeri, a rare and endemic columnar cactus of Mexico",Méndez M.,Biotropica,00063606,36,4,492-504,2004-01-01,December 2004,27,Journal,ar,Article,100,4,4,13817,undefined,0,FALSE,61,10.1111/j.1744-7429.2004.tb00345.x,"We conducted a demographic examination of Pterocereus gaumeri, a rare and endemic columnar cactus of the Yucatan peninsula, Mexico. Growth, survival, and fecundity of individuals were recorded in two populations from 1997 to 1999. Size-based population projection matrices were constructed to document the population dynamics. Seed germination and seedling establishment experiments were conducted in the field to estimate the rare of seed and seedling survival. Our results show that P. gaumeri did not reproduce by asexual means or vegetative growth and thus relies wholly on sexual reproduction for population growth. Low teproductive success, seed predation, and low seedling survival appear to be important factors that contribute to the rarity of this species. The population growth rate (λ) varied between 0.9545 and 1.0316. According to the matrix elasticity values, population dynamics of this species depend mainly on adult survival, with low values in fecundity and survival for the lowest size categories. Our results did not indicate that the population size of P. gaumeri was decreasing; however, increasing pressure on land use transformation is one of the most important factors that may threaten the persistence of this species.",Elasticity analysis | Endemic cacti | Plant demography | Population dynamics | Pterocereus gaumeri | Rare species,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/12244283369,SCOPUS_ID:12244283369,2-s2.0-12244283369,"Seasonal variation in bird assemblages in subtropical semiarid forest of Chaco, Argentina",Codesido M.,Biotropica,00063606,36,4,544-554,2004-01-01,December 2004,35,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,62,10.1111/j.1744-7429.2004.tb00349.x,"We studied seasonal variation in bird assemblages in a Chaco subtropical semiarid forest, Santiago del Estero Province, Argentina. We carried out seven samplings during both breeding and non breeding periods, in order to assess the resident status and the trophic guild of each species. During the last four samplings we recorded bird populations using 30 fixed-radius points, in order to estimate bird density, species density, evenness, and species diversity. We found that: (1) the bird assemblage had 96 species (67 residents, 19 summer migrants, 1 winter migrant, 5 of doubtful residency and 4 species whose resident status was unknown); (2) higher values of species density, evenness and species diversity were found during breeding periods; and (3) higher community attributes were followed by higher densities of 4 trophic guilds: nectarivores, frugivores and short and long-flight insectivores during the breeding periods. Changes in guild densities were probably associated with the arrival of summer migrants and to seasonal fluctuations in food resources, which in turn promoted seasonal changes in species density and diversity. Different from observations in other avian assemblages of the Chaco, no temporal variations were observed in the terrestrial seedeaters guild. This could be due to the fact that our study site forests are located in a landscape matrix with agricultural fields and grasslands that may offer year-round seed supply. The Chaco subtropical semiarid forest seems to be an important breeding habitat for many migrant species from both Neotropical and Nearctic regions.",Argentina | Bird assemblages | Chaco | Diversity | Subtropical semiaridforest | Trophic guilds,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/12244278583,SCOPUS_ID:12244278583,2-s2.0-12244278583,The Azteca-Cecropia association: Are ants always necessary for their host plants?,Fáveri S.B.,Biotropica,00063606,36,4,641-646,2004-01-01,December 2004,13,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,63,10.1111/j.1744-7429.2004.tb00359.x,"We assessed the effects of Azteca alfari presence on herbivory and growth of saplings for two Amazonian Cecropia species. For both species, rates of herbivory were low and did not differ between ant-removed and ant-maintained plants. Plant growth, measured over six months, was also similar among treatments. This is the first experiment to show that in its native mainland habitat, Cecropia may suffer low incidence of attack by insect herbivores in the absence of associated ants.",Ant-plant interactions | Ants | Herbivory | Mutualisms | Myrmecophytes,NA,NA
