@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:pageRange,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/0036268146,SCOPUS_ID:0036268146,2-s2.0-0036268146,Three-player social parasitism games: Implications for resource defense and group formation,Hamilton I.,American Naturalist,00030147,159,6,2002-01-01,2002,10.1086/339994,"Individuals that produce resources are often exploited by several individuals; such exploitation may or may not be tolerated. We modeled the decision of a resource owner to accept one scrounger (the ""satellite"") and of both of these to accept being joined by another (the ""floater""). In general, satellites tolerated floaters when competition between them was low, while owners tolerated satellites when facilitation between satellite and floater was high. When floaters were likely to find resources without joining, owners were more likely to resist satellites. In some cases, Nash equilibria were also mutually beneficial for two of the three individuals. Our model makes the counterintuitive prediction that mutually beneficial coalitions between satellites and floaters can only arise when the net benefits arising from the other's presence are low. When facilitation between satellites and floaters is high, satellites and owners may form mutually beneficial groups and groups with division of labor, or alternatively, owners may benefit from encouraging floaters to join. Finally, our model suggests there must be differences in competitive ability or some benefit of familiarity for owners to tolerate satellites but not floaters. We discuss empirical evidence for these and other predictions of the model.",7,Journal,ar,Article,100,2,2,Alternative tactics | Kleptoparasitism | Mutualism | Social exploitation,12604,undefined,0,FALSE,69,670-686,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036268061,SCOPUS_ID:0036268061,2-s2.0-0036268061,Parasite-driven extinction in spatially explicit host-parasite systems,Boots M.,American Naturalist,00030147,159,6,2002-01-01,2002,10.1086/339996,"General host-parasite theory suggests that parasites maybe implicated in the extinction of their hosts by causing instability that leads to increased risk of stochastic extinction. In contrast, spatially explicit models suggest that the parasite may directly drive the host population to extinction. Here we examine the ecological characteristics of host-parasite interactions that favor parasite-driven host extinction. Pair approximations and simulations show that parasites only drive their hosts to extinction when they significantly reduce host reproduction. As a matter of interest, parasites that have a relatively small effect on host death rate are more likely to cause host extinction. Parasite-driven host extinction occurs at any population size, whereas extinction caused by stochastic effects is less likely to occur in large host populations. Populations may therefore be under threat from parasites that stop host reproduction, and this type of parasite may prove to be the most effective biological pesticide.",57,Journal,ar,Article,100,2,2,Ecology | Lattice | Pathogen | Spatial model | Sublethal effects,12604,undefined,0,FALSE,70,706-713,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036232028,SCOPUS_ID:0036232028,2-s2.0-0036232028,"On the vegetative biomass partitioning of seed plant leaves, stems, and roots",Niklas K.,American Naturalist,00030147,159,5,2002-01-01,2002,10.1086/339459,"A central goal of comparative life-history theory is to derive the general rules governing growth, metabolic allocation, and biomass partitioning. Here, we use allometric theory to predict the relationships among annual leaf, stem, and root growth rates (GL, GS, and GR, respectively) across a broad spectrum of seed plant species. Our model predicts isometric scaling relationships among all three organ growth rates: GL∝ cc Gs ∝ GR. It also provides a conceptual basis for understanding the differences in the absolute amounts of biomass allocated to construct the three organ types. Analyses of a large compendium of biomass production rates across diverse seed plant species provide strong statistical support for the predictions of the theory and indicate that reproductive investments may scale isometrically with respect to vegetative organ growth rates. The general rules governing biomass allocation as indexed by the scaling exponents for organ growth rates are remarkably indifferent to plant size and taxonomic affiliation. However, the allometric ""constants"" for these relationships differ numerically as a function of phenotypic features and local environmental conditions. Nonetheless, at the level of both inter- and intraspecific comparisons, the same proportional biomass allocation pattern holds across extant seed plant species.",184,Journal,ar,Article,100,2,2,Allometry | Biomass allocation | Organ growth | Plant size | Seed plants,12604,undefined,0,FALSE,71,482-497,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036231907,SCOPUS_ID:0036231907,2-s2.0-0036231907,The regulation of foraging activity in red harvester ant colonies,Gordon D.,American Naturalist,00030147,159,5,2002-01-01,2002,10.1086/339461,"Behavioral plasticity in social insects is intriguing because colonies adjust to environmental change through the aggregated responses of individuals. Without central control, colonies adjust numbers of workers allocated to various tasks. Individual decisions are based on local information from the environment and other workers. This study examines how colonies of the seed-eating ant Pogonomyrmex barbatus adjust the intensity of foraging in an arid environment where conspecific neighbors compete for foraging area. The main question is how foragers decide whether to leave the nest. Patrollers search the area before foragers emerge. Removal experiments show that the return of the patrollers stimulates the onset of foraging, and later, the rate at which foragers return affects the rate at which foragers continue to leave the nest. Foraging activity is less sensitive to changes in the rate of returning foragers than to changes in the rate of returning patrollers. These results suggest that whether a colony forages at all on a given day depends on conditions detected early by patrollers but that once foraging begins, the intensity of foraging does not track, on an hourly timescale, how quickly foragers can find food.",76,Journal,ar,Article,100,1,1,Foraging | Plasticity | Task allocation,12604,undefined,0,FALSE,72,509-518,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036231906,SCOPUS_ID:0036231906,2-s2.0-0036231906,A theory of stochastic harvesting in stochastic environments,Jonzén N.,American Naturalist,00030147,159,5,2002-01-01,2002,10.1086/339456,"We investigate how model populations respond to stochastic harvesting in a stochastic environment. In particular, we show that the effects of variable harvesting on the variance in population density and yield depend critically on the autocorrelation of environmental noise and on whether the endogenous dynamics of the population display over- or undercompensation to density. These factors interact in complicated ways; harvesting shifts the slope of the renewal function, and the net effect of this shift will depend on the sign and magnitude of the other influences. For example, when environmental noise exhibits a positive autocorrelation, the relative importance of a variable harvest to the variance in density increases with overcompensation but decreases with undercompensation. For a fixed harvesting level, an increasing level of autocorrelation in environmental noise will decrease the relative variation in population density when overcompensation would otherwise occur. These and other intricate interactions have important ramifications for the interpretation of time series data when no prior knowledge of demographic or environmental details exists. These effects are important whenever the harvesting rate is sufficiently high or variable, conditions likely to occur in many systems, whether the harvesting is caused by commercial exploitation or by any other strong agent of density-independent mortality.",41,Journal,ar,Article,100,3,3,Colored noise | Environmental stochasticity | Harvesting | Population dynamics,12604,undefined,0,FALSE,73,427-437,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036229603,SCOPUS_ID:0036229603,2-s2.0-0036229603,The interplay between determinism and stochasticity in childhood diseases,Rohani P.,American Naturalist,00030147,159,5,2002-01-01,2002,10.1086/339467,"An important issue in the history of ecology has been the study of the relative importance of deterministic forces and processes noise in shaping the dynamics of ecological populations. We address this question by exploring the temporal dynamics of two childhood infections, measles and whooping cough, in England and Wales. We demonstrate that epidemics of whooping cough are strongly influenced by stochasticity; fully deterministic approaches cannot achieve even a qualitative fit to the observed data. In contrast, measles dynamics are extremely well explained by a deterministic model. These differences are shown to be caused by their contrasting responses to dynamical noise due to different infectious periods.",153,Journal,ar,Article,100,3,3,Epidemiological models | Population dynamics | Seasonality | Stochasticity,12604,undefined,0,FALSE,74,469-481,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036229330,SCOPUS_ID:0036229330,2-s2.0-0036229330,A formula for the mean lifetime of metapopulations in heterogeneous landscapes,Frank K.,American Naturalist,00030147,159,5,2002-01-01,2002,10.1086/338991,"We present a formula for the mean lifetime of metapopulations in heterogeneous landscapes. This formula provides new insights into the effect of the spatial structure of habitat networks on metapopulation survival, with consequences for modeling, landscape evaluation, and metapopulation management. In the whole study, the spatially realistic metapopulation model of Frank and Wissel is taken as a basis. First, as a key result on the way toward the desired formula, it is shown that a simple nonspatial (Levins-type) model is able to reproduce the behavior of the complex spatial model considered regarding the mean lifetime, provided its parameters appropriately summarize all the relevant details of spatial heterogeneity. Second, the formula presented reveals how data from species and landscape have to be combined to estimate the survival chance of a metapopulation without having to run any simulation or to solve numerically any model equation. Third, by taking the formula as a basis, landscape measures are derived that allow dissimilar habitat networks to be evaluated, compared, and ranked in terms of their effect on metapopulation survival. Fourth, a combination of analytical, nonlinear regression as well as aggregation techniques was used to deduce the formula presented. The potential of these techniques for simplifying (meta)population models that are complex due to spatial heterogeneity is discussed.",80,Journal,ar,Article,100,2,2,Aggregation techniques | Formula for the mean lifetime | Heterogeneous landscapes | Metapopulations | Stochastic modeling,12604,undefined,0,FALSE,75,530-552,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036229328,SCOPUS_ID:0036229328,2-s2.0-0036229328,Effects of acquired immunity and mating strategy on the genetic structure of parasite populations,Lythgoe K.,American Naturalist,00030147,159,5,2002-01-01,2002,10.1086/339462,"Although it may have profound effects on how researchers seek to tackle many infectious diseases, little is known of the genetic structure of many pathogen populations. Previous models have suggested that if levels of cross-protection are high, parasite populations may be structured into discrete strains with nonoverlapping antigenic repertoires, even among populations that reproduce sexually. Here, I consider a discrete model of the coevolution of parasites with host-acquired immunity. In this model, if the effective recombination rate is low, strain structure can be maintained for very high levels of cross-protection. However, if the effective recombination rate is higher, this strain structure can no longer be maintained. The effective recombination rate is affected by the actual recombination rate between immunologically selected loci, the proportion of individuals that reproduce sexually, whether recombination occurs inside or outside of the host or vector, and the level of cross-protection. The model predicts that for Plasmodium falciparum, where reproduction occurs inside of a vector, we expect to see strain structure in areas of low transmission but not in areas of high transmission. Strain structure is unlikely to be seen in parasites that reproduce outside of a host or vector, such as Strongyloides ratti.",11,Journal,ar,Article,100,1,1,Acquired immunity | Coevolution | Cross-protection | Recombination | Strain structure,12604,undefined,0,FALSE,76,519-529,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036229191,SCOPUS_ID:0036229191,2-s2.0-0036229191,"Altruism, dispersal, and phenotype-matching kin recognition",Lehmann L.,American Naturalist,00030147,159,5,2002-01-01,2002,10.1086/339458,"We investigate the coevolution between philopatry and altruism in island-model populations when kin recognition occurs through phenotype matching. In saturated environments, a good discrimination ability is a necessary prerequisite for the emergence of sociality. Discrimination decreases not only with the average phenotypic similarity between immigrants and residents (i.e., with environmental homogeneity and past gene flow) but also with the sampling variance of similarity distributions (a negative function of the number of traits sampled). Whether discrimination should rely on genetically or environmentally determined traits depends on the apportionment of phenotypic variance and, in particular, on the relative values of e (the among-group component of environmental variance) and r (the among-group component of genetic variance, which also measures relatedness among group members). If r exceeds e, highly heritable cues do better. Discrimination and altruism, however, remain low unless philopatry is enforced by ecological constraints. If e exceeds r, by contrast, nonheritable traits do better. High e values improve discrimination drastically and thus have the potential to drive sociality, even in the absence of ecological constraints. The emergence of sociality thus can be facilitated by enhancing e, which we argue is the main purpose of cue standardization within groups, as observed in many social insects, birds, and mammals, including humans.",49,Journal,ar,Article,100,2,2,Game theory | Heritability | Inclusive fitness | Kin competition | Quantitative genetics | Social evolution,12604,undefined,0,FALSE,77,451-468,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036227855,SCOPUS_ID:0036227855,2-s2.0-0036227855,Competition and coexistence in regional habitats,Wang Z.L.,American Naturalist,00030147,159,5,2002-01-01,2002,10.1086/339460,"Habitat heterogeneity plays a key role in the dynamics and structures of communities. In this article, a two-species meta-population model that includes local competitive dynamics is analyzed to study the population dynamics of two competing species in spatially structured habitats. When local stochastic extinction can be ignored, there are, as in Lotka-Volterra equations, four outcomes of interspecific competition in this model. The outcomes of competition depend on the competitive intensity between the competing pairs. An inferior competitor and a superior competitor, or two strongly competing species, can never stably coexist, whereas two weak competitors (even if they are very similar species) may coexist over the long term in such environments. Local stochastic extinction may greatly affect the outcomes of interspecific competition. Two competing species can or cannot stably coexist depending not only on the competitive intensity between the competing pairs but also on their precompetitive distributions. Two weak competitors that have similar precompetitive distributions can always regionally coexist. Two strongly competing species that competitively exclude each other in more stable habitats may be able to stably coexist in highly heterogenous environments if they have similar precompetitive distributions. There is also a chance for an inferior competitor to coexist regionally or even to exclude a superior competitor when the superior competitor has a narrow precompetitive distribution and the inferior competitor has a wide precompetitive distribution.",17,Journal,ar,Article,100,4,4,Coexistence | Competition | Exclusion | Habitat heterogeneity | Invasion | Local dynamics,12604,undefined,0,FALSE,78,498-508,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036227854,SCOPUS_ID:0036227854,2-s2.0-0036227854,Predicting patterns of mating and potential hybridization from pollinator behavior,Campbell D.R.,American Naturalist,00030147,159,5,2002-01-01,2002,10.1086/339457,"Hybridization in flowering plants is determined in part by the rate at which animal pollinators move between species and by the effectiveness of such movements in transferring pollen. Pollinator behavior can also influence hybrid fitness by determining receipt and export of pollen. We incorporated information on pollinator effectiveness and visitation behavior into a simulation model that predicts pollen transfer between Ipomopsis aggregata, Ipomopsis tenuituba, and hybrids. These predictions were compared with estimates of pollen transfer derived from movement of fluorescent dyes in experimental plant arrays. Interspecific pollen transfer was relatively uncommon in these arrays, whereas transfer between hybrids and the parental species was at least as common as conspecific transfer. Backcrossing was asymmetrical; I. aggregata flowers frequently received mixed loads of hybrid and conspecific pollen. The simulation suggests that these patterns of pollen transfer are largely explained by the visitation sequences of hummingbird and insect pollinators, with little contribution from mechanical isolation. Pollen receipt by hybrids exceeded that of both parental species in a year when pollinators preferred to visit F1 and F2 hybrids and was intermediate in another year when they preferred to visit I. aggregata. This suggests that natural variation in pollination may produce spatiotemporal variation in hybridization and hybrid fitness.",54,Journal,ar,Article,100,3,3,Ethological isolation | Hummingbird | Hybridization | Ipomopsis | Pollen carryover | Pollen transfer,12604,undefined,0,FALSE,79,438-450,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036225624,SCOPUS_ID:0036225624,2-s2.0-0036225624,Induction of preference and performance after acclimation to novel hosts in a phytophagous spider mite: Adaptive plasticity?,Agrawal A.,American Naturalist,00030147,159,5,2002-01-01,2002,10.1086/339463,"We examined induction of preference and performance on novel host plants for two laboratory populations of the polyphagous spider mite Tetranychus urticae, with one population adapted to bean and the other population adapted to tomato. We bred four isofemale lines of the bean population only and used them in all the assays. The bean population had a 30% lower fecundity on tomato than on bean, while the tomato population had equal fecundity on both host plants. Acclimation of adult females to the novel host plant for both populations increased acceptability of that novel host but did not increase rejection of the original host. The bean population experienced a 60% benefit and a 30% cost in terms of egg production for acclimating to tomato, thus exemplifying adaptive plasticity. The tomato population showed a 23% benefit for acclimating to bean but no cost. Mites from the bean population that were acclimated to tomato fed more on tomato than did, mites that were not acclimated to tomato. When these mites were fed inhibitors of cytochrome P-450 detoxification enzymes, their performance was severely depressed (84%) on tomato but not on bean. However, mites that were fed inhibitors of P-450 enzymes did not reduce their acceptance of tomato as a host. Thus, performance on novel hosts (but not preference) in this species is likely correlated with the induction of detoxifying enzymes. Spider mites are known to form host races rapidly on novel hosts. Induction of preference and physiological acclimation via detoxification enzymes may enhance performance and, thus, strongly contribute to initial stages of host race formation.",73,Journal,ar,Article,100,3,3,Cytochrome P-450 enzymes | Detoxification | Diet specialization | Host-range evolution | Induction of preference | Preference-performance relationships,12604,undefined,0,FALSE,80,553-565,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036224649,SCOPUS_ID:0036224649,2-s2.0-0036224649,"Species richness, environmental correlates, and spatial scale: A test using South African birds",Van Rensburg B.,American Naturalist,00030147,159,5,2002-01-01,2002,10.1086/339464,"Energy and habitat heterogeneity are important correlates of spatial variation in species richness, though few investigations have sought to determine simultaneously their relative influences. Here we use the South African avifauna to examine the extent to which species richness is related to these variables and how these relationships depend on spatial grain. Taking spatial autocorrelation and area effects into account, we find that primary productivity, precipitation, absolute minimum temperature, and, at coarser resolutions, habitat heterogeneity account for most of the variation in species richness. Species richness and productivity are positively related, whereas the relationship between potential evapotranspiration (PET) and richness is unimodal. This is largely because of the constraining effects of low rainfall on productivity in high-PET areas. The increase in the importance of vegetation heterogeneity as an explanatory variable is caused largely by an increase in the range of vegetation heterogeneity included at coarse resolutions and is probably also a result of the positive effects of environmental heterogeneity on species richness. Our findings indicate that species richness is correlated with, and hence likely a function of, several variables, that spatial resolution and extent must be taken into account during investigations of these relationships, and that surrogate measures for productivity should be interpreted cautiously.",152,Journal,ar,Article,100,3,3,Energy availability | Grain | Habitat heterogeneity | Potential evapotranspiration | Primary productivity,12604,undefined,0,FALSE,81,566-577,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036187082,SCOPUS_ID:0036187082,2-s2.0-0036187082,How do sinking phytoplankton species manage to persist?,Huisman J.,American Naturalist,00030147,159,3,2002-01-01,2002,10.1086/338511,"Phytoplankton require light for photosynthesis. Yet, most phytoplankton species are heavier than water and therefore sink. How can these sinking species persist? Somehow, the answer should lie in the turbulent motion that redisperses sinking phytoplankton over the vertical water column. Here, we show, using a reaction-advection-diffusion equation of light-limited phytoplankton, that there is a turbulence window sustaining sinking phytoplankton species in deep waters. If turbulent diffusion is too high, phytoplankton are mixed to great depths, and the depth-averaged light conditions are too low to allow net positive population growth. Conversely, if turbulent diffusion is too low, sinking phytoplankton populations end up at the ocean floor and succumb in the dark. At intermediate levels of turbulent diffusion, however, phytoplankton populations can outgrow both mixing rates and sinking rates. In this way, the reproducing population as a whole can maintain a position in the well-lit zone near the top of the water column, even if all individuals within the population have a tendency to sink. This theory unites earlier classic results by Sverdrup and Riley as well as our own recent findings and provides a new conceptual framework for the understanding of phytoplankton dynamics under the influence of mixing processes.",189,Journal,ar,Article,100,4,4,Critical depth | Export production | Light limitation | Phytoplankton blooms | Reaction-diffusion equation | Turbulence,12604,undefined,0,FALSE,82,245-254,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036187081,SCOPUS_ID:0036187081,2-s2.0-0036187081,Geographic song discrimination in relation to dispersal distances in song sparrows,Searcy W.,American Naturalist,00030147,159,3,2002-01-01,2002,10.1086/338509,"Whether geographic variation in signals actually affects communication between individuals depends on whether discriminable differences in signals occur over distances that individuals move in their lifetimes. We measure the ability of song sparrows (Melospiza melodia) to discriminate foreign from local songs using foreign songs recorded at a series of increasing distances and compare the results with previous measurements of dispersal distances. We test discrimination in males using playback of songs on territories and measuring approach and in females using playback to estradiol-treated captives and measuring courtship display. Females fail to discriminate against foreign songs recorded at 18 km but do discriminate against foreign songs recorded at 34, 68, 135, and 540 km. Males fail to discriminate against foreign songs recorded at 18, 34, 68, 135, and 270 km but do discriminate against foreign songs from 540 km. Females are more discriminating, but even they do not discriminate at a distance three times the root-mean-square dispersal distance, as estimated from mtDNA variation. We suggest that female preference for local songs benefits females not because it allows them to reject foreign males but because accurate production of local song serves as a test of song-learning ability.",94,Journal,ar,Article,100,4,4,Dialects | Dispersal | Female choice | Geographic variation | Melospiza melodia | Song,12604,undefined,0,FALSE,83,221-230,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036183819,SCOPUS_ID:0036183819,2-s2.0-0036183819,Costs of phenotypic plasticity,Relyea R.,American Naturalist,00030147,159,3,2002-01-01,2002,10.1086/338540,"Phenotypically plastic organisms display alternative phenotypes in different environments. It is widely appreciated that possessing alternative phenotypes can affect fitness. However, some investigators have suggested that simply carrying the ability to be plastic could also affect fitness. Evolutionary models suggest that high costs of plasticity could constrain the evolution of optimal phenotypes. However, costs (and limits) of plasticity are primarily hypothetical. Little empirical evidence exists to show that increased plasticity leads to reduced growth and development, leads to increased developmental instability, or limits the ability of organisms to produce more extreme phenotypes. I used half-sib families of larval wood frogs (Rana sylvatica) reared in outdoor mesocosms to examine how tadpoles altered behavioral, morphological, and life-historical traits in response to larval dragonfly predators (Anax longipes). The predators induced lower activity and the development of relatively large tails and small bodies in wood frogs. As a result, wood frogs experienced reduced growth and development. I then examined whether tadpole sibships with higher plasticity experienced fitness costs (above and beyond the costs of expressing a particular phenotype) and whether they were limited in producing extreme phenotypes. Fitness effects of plasticity were widespread. Depending on the trait examined and the environment experienced, increased plasticity had either positive effects, negative effects, or no effects on tadpole mass, development, and survivorship. I found no relationship between increased plasticity and greater developmental instability. There was also no evidence that sibships with increased plasticity produced less extreme phenotypes; the most extreme trait states were always produced by the most plastic genotypes. This work suggests that costs of plasticity may be pervasive in nature and may substantially impact the evolution of optimal phenotypes in organisms that live in heterogeneous environments.",303,Journal,ar,Article,100,1,1,Anax | Cost of plasticity | Development | Fitness | Growth | Phenotypic plasticity | Predation | Rana sylvatica | Trait plasticity,12604,undefined,0,FALSE,84,272-282,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036183804,SCOPUS_ID:0036183804,2-s2.0-0036183804,"Species richness and altitude: A comparison between null models and interpolated plant species richness along the himalayan altitudinal gradient, Nepal",Grytnes J.A.,American Naturalist,00030147,159,3,2002-01-01,2002,10.1086/338542,"We compare different null models for species richness patterns in the Nepalese Himalayas, the largest altitudinal gradient in the world. Species richness is estimated by interpolation of presences between the extreme recorded altitudinal ranges. The number of species in 100-m altitudinal bands increases steeply with altitude until 1,500 m above sea level. Between 1,500 and 2,500 m, little change in the number of species is observed, but above this altitude, a decrease in species richness is evident. We simulate different null models to investigate the effect of hard boundaries and an assumed linear relationship between species richness and altitude. We also stimulate the effect of interpolation when incomplete sampling is assumed. Some modifications on earlier simulations are presented. We demonstrate that all three factors in combination may explain the observed pattern in species richness. Estimating species richness by interpolating species presence between maximum and minimum altitudes creates an artificially steep decrease in species richness toward the ends of the gradient. The addition of hard boundaries and an underlying linear trend in species richness is needed to simulate the observed broad pattern in species richness along altitude in the Nepalese Himalayas.",370,Journal,ar,Article,100,2,2,Hard boundaries | Interpolation | Null model | Unimodal relationship,12604,undefined,0,FALSE,85,294-304,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036183752,SCOPUS_ID:0036183752,2-s2.0-0036183752,Population dynamics and mutualism: Functional responses of benefits and costs,Holland J.,American Naturalist,00030147,159,3,2002-01-01,2002,10.1086/338510,"We develop an approach for studying population dynamics resulting from mutualism by employing functional responses based on density-dependent benefits and costs. These functional responses express how the population growth rate of a mutualist is modified by the density of its partner. We present several possible dependencies of gross benefits and costs, and hence net effects, to a mutualist as functions of the density of its partner. Net effects to mutualists are likely a monotonically saturating or unimodal function of the density of their partner. We show that fundamental differences in the growth, limitation, and dynamics of a population can occur when net effects to that population change linearly, unimodally, or in a saturating fashion. We use the mutualism between senita cactus and its pollinating seed-eating moth as an example to show the influence of different benefit and cost functional responses on population dynamics and stability of mutualisms. We investigated two mechanisms that may alter this mutualism's functional responses: distribution of eggs among flowers and fruit abortion. Differences in how benefits and costs vary with density can alter the stability of this mutualism. In particular, fruit abortion may allow for a stable equilibrium where none could otherwise exist.",190,Journal,ar,Article,100,3,3,Benefits and costs | Density dependence | Functional response | Mutuatism | Population dynamics | Stability,12604,undefined,0,FALSE,86,231-244,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036183735,SCOPUS_ID:0036183735,2-s2.0-0036183735,Testing a simple rule for dominance in resource competition,Fox J.,American Naturalist,00030147,159,3,2002-01-01,2002,10.1086/338543,"Competition for limiting resources long has been considered an important factor generating community structure. A minimal model of resource competition predicts that the species that reduces the limiting resource R to the lowest level (R*) will exclude its competitors. Whether this ""R* rule"" is robust to violations of model assumptions remains largely unknown. I conducted a competition experiment with four species of bacterivorous protists in laboratory microcosms and predicted the outcome from each species' R* value. I also examined how the outcome of competition, species abundances, and the effect of protists on bacterial density varied with productivity. Microcosms were unstirred batch cultures containing a variety of bacteria, challenging the robustness of the simplest competition models. Protists with low R* values were less affected by competition, although competing protists often coexisted. The values of R* can predict competitive dominance, even in the absence of competitive exclusion. Other model predictions were less robust. Contrary to expectation, densities of grazed bacteria increased with productivity, and the effect of some protists on bacterial density did not vary with productivity. Bacterial heterogeneity may account for deviations from model predictions. Further experiments should examine the conditions under which simple rules can be expected to identify dominant species.",49,Journal,ar,Article,100,1,1,Microcosms | Productivity gradients | Protists | Resource competition,12604,undefined,0,FALSE,87,305-319,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036183734,SCOPUS_ID:0036183734,2-s2.0-0036183734,Character displacement in giant rhinoceros beetles,Kawano K.,American Naturalist,00030147,159,3,2002-01-01,2002,10.1086/338512,"I quantitatively analyzed male morphology of two closely related rhinoceros beetles species (Chalcosoma caucasus F. and Chalcosoma atlas L.) in 12 allopatric and seven sympatric locations throughout Southeast Asia. The qualitative features and the magnitude of intraspecific variation of each species were unaltered between allopatric and sympatric locations. Across allopatric locations, body size, horn size, dimorphic dimension, and genitalia size nearly completely overlapped between C. caucasus and C. atlas. Yet, in all sympatric locations, the differences between the two species in these characters were highly significant. While the enlarged difference between the two species in body size in sympatry could be attributed to habitat differentiation, that in genitalia size far exceeded what was expected from the general body-size displacement. These results indicate that morphological character displacement in sympatry was most complete in sexual organs. This may account for the process of existing species conserving themselves as integrated units by avoiding interspecific competition and enhancing reproductive isolation.",63,Journal,ar,Article,100,1,1,Allopatry | Body size | Character displacement | Genitalia size | Rhinoceros beetles | Sympatry,12604,undefined,0,FALSE,88,255-271,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036183680,SCOPUS_ID:0036183680,2-s2.0-0036183680,"Traffic dynamics of the leaf-cutting ant, Atta cephalotes",Burd M.,American Naturalist,00030147,159,3,2002-01-01,2002,10.1086/338541,"Colonies of Atta cephalotes (Myrmicinae: Formicidae) construct cleared paths between their nest and the vegetation sources at which they harvest leaf tissue. Here, we employ ideas from traffic engineering to study streams of laden and unladen ants on these paths. The relationship between average traffic speed and the concentration of workers on the road surface follows a relationship similar to what is expected by analogy to fluid dynamics. Although the traffic is composed of eusocial organisms with a common interest in group success, the coarse-grained behavior of Atta traffic displays little more coordination than a moving fluid. The relationship between speed and concentration implies that maximum flow rates (which are likely to be closely tied to colony-level rates of resource acquisition) occur at a relatively high concentration that keeps individual speeds well below their ""free flow"" maximum. We predict that this optimal concentration will characterize peak traffic throughout a trail network, and we propose a simple behavioral mechanism that would allow trails to be cleared to the correct width to provide the optimal concentration. Collisions (including encounters for antennation) are common in leaf-cutting ant traffic because traffic is not segregated into unidirectional streams. Nonetheless, we find a counterintuitive suggestion that flow rates (with concentration differences statistically removed) are higher when traffic is near a 50:50 mix of outbound and returning ants than when it contains majority flows in a single direction. Mixed-direction traffic may help disperse laden ants with reduced agility, thereby preventing inhomogeneities in the traffic stream that could clog the trail.",89,Journal,ar,Article,100,4,4,Ant trails | Fluid dynamics | Foraging | Self-organization | Social insects,12604,undefined,0,FALSE,89,283-293,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036182581,SCOPUS_ID:0036182581,2-s2.0-0036182581,Speciation by natural and sexual selection: Models and experiments,Kirkpatrick M.,American Naturalist,00030147,159,3 SUPPL.,2002-01-01,2002,10.2307/3078919,"A large number of mathematical models have been developed that show how natural and sexual selection can cause prezygotic isolation to evolve. This article attempts to unify this literature by identifying five major elements that determine the outcome of speciation caused by selection: a form of disruptive selection, a form of isolating mechanism (assortment or a mating preference), a way to transmit the force of disruptive selection to the isolating mechanism (direct selection or indirect selection), a genetic basis for increased isolation (a one- or two-allele mechanism), and an initial condition (high or low initial divergence). We show that the geographical context of speciation (allopatry vs. sympatry) can be viewed as a form of assortative mating. These five elements appear to operate largely independently of each other and can be used to make generalizations about when speciation is most likely to happen. This provides a framework for interpreting results from laboratory experiments, which are found to agree generally with theoretical predictions about conditions that are favorable to the evolution of prezygotic isolation.",480,Journal,cp,Conference Paper,100,2,2,Allopatric speciation | Assortative mating | Mating preferences | Parapatric speciation | Reinforcement | Sympatric speciation,12604,undefined,0,FALSE,90,NA,NA,NA,NA,NA
