@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,pubmed-id,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/34247097141,SCOPUS_ID:34247097141,2-s2.0-34247097141,Density dependence and density independence during the early life stages of four marine fish stocks,Dingsør G.E.,Ecology,00129658,88,3,625-634,2007-03-01,March 2007,10.1890/05-1782,"Recruitment variability caused by density-dependent and density-independent processes is an important area within the study of fish dynamics. These processes can exhibit nonlinearities and nonadditive properties that may have profound dynamic effects. We investigate the importance of population density (i.e., density dependence) and environmental forcing (i.e., density independence) on the age-0 and age-1 abundance of capelin (Mallotus villosus), northeast Arctic cod (Gadus morhua), northeast Arctic haddock (Melanogrammus aeglefinus), and Norwegian spring spawning herring (Clupea harengus) in the Barents Sea. We use statistical methods that explicitly account for nonlinearities and nonadditive interactions between internal and external variables in the abundance of these two pre-recruitment stages. Our results indicate that, during their first five months of life, cod, haddock, and herring experience higher density-dependent survival than capelin. The abundance of age-0 cod depends on the mean age and biomass of the spawning stock, a result which has implications for the management of the entire cod stock. Temperature is another important factor influencing the abundance at age-0 and age-1 of all four species, except herring at age-1. Between age-0 and age-1, there is an attenuation of density-dependent survival for cod and herring, while haddock and capelin experience density dependence at high and low temperatures, respectively. Predation by subadult cod is important for both capelin and cod at age-1. We found strong indications for interactions among the studied species, pointing to the importance of viewing the problem of species recruitment variability as a community, rather than as a population phenomenon. © 2007 by the Ecological Society of America.",64,Journal,ar,Article,100,5,5,Barents sea | Clupea harengus | Density dependence | Density independence | Gadus morhua | GAM | Mallotus villosus | Melanogrammus aeglefinus,20308,undefined,0,FALSE,NA,NA,276,17503591,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33847004334,SCOPUS_ID:33847004334,2-s2.0-33847004334,Analysis of two-state multivariate phenotypic change in ecological studies,Collyer M.L.,Ecology,00129658,88,3,683-692,2007-03-01,March 2007,10.1890/06-0727,"Analyses of two-state phenotypic change are common in ecological research. Some examples include phenotypic changes due to phenotypic plasticity between two environments, changes due to predator/non-predator character shifts, character displacement via competitive interactions, and patterns of sexual dimorphism. However, methods for analyzing phenotypic change for multivariate data have not been rigorously developed. Here we outline a method for testing vectors of phenotypic change in terms of two important attributes: the magnitude of change (vector length) and the direction of change described by trait covariation (angular difference between vectors). We describe a permutation procedure for testing these attributes, which allows non-targeted sources of variation to be held constant. We provide examples that illustrate the importance of considering vector attributes of phenotypic change in biological studies, and we demonstrate how greater inference can be made than by evaluating variance components with MANOVA alone. Finally, we consider how our method may be extended to more complex data. © 2007 by the Ecological Society of America.",150,Journal,ar,Article,100,2,2,Geometric morphometrics | Multivariate | Phenotypic | Vector,20308,undefined,0,FALSE,NA,NA,277,17503596,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247172410,SCOPUS_ID:34247172410,2-s2.0-34247172410,Bite forces and evolutionary adaptations to feeding ecology in carnivores,Christiansen P.,Ecology,00129658,88,2,347-358,2007-02-01,February 2007,10.1890/0012-9658(2007)88[347:BFAEAT]2.0.CO;2,"The Carnivora spans the largest ecological and body size diversity of any mammalian order, making it an ideal basis for studies of evolutionary ecology and functional morphology. For animals with different feeding ecologies, it may be expected that bite force represents an important evolutionary adaptation, but studies have been constrained by a lack of bite force data. In this study we present predictions of bite forces for 151 species of extant carnivores, comprising representatives from all eight families and the entire size and ecological spectrum within the order. We show that, when normalized for body size, bite forces differ significantly between the various feeding categories. At opposing extremes and independent of genealogy, consumers of tough fibrous plant material and carnivores preying on large prey both have high bite forces for their size, while bite force adjusted for body mass is low among specialized insectivores. Omnivores and carnivores preying on small prey have more moderate bite forces for their size. These findings indicate that differences in bite force represent important adaptations to and indicators of differing feeding ecologies throughout carnivoran evolution. Our results suggest that the incorporation of bite force data may assist in the construction of more robust evolutionary and palaeontological analyses of feeding ecology. © 2007 by the Ecological Society of America.",226,Journal,ar,Article,100,2,2,Adaptation | Bite force | Bite force quotients | Carnivora | Evolution | Feeding ecology,20308,undefined,0,FALSE,NA,NA,278,17479753,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247165690,SCOPUS_ID:34247165690,2-s2.0-34247165690,Drainage affects tree growth and C and N dynamics in a minerotrophic peatland,Choi W.,Ecology,00129658,88,2,443-453,2007-02-01,February 2007,10.1890/0012-9658(2007)88[443:DATGAC]2.0.CO;2,"The lowering of the water table resulting from peatland drainage may dramatically alter C and N cycling in peatland ecosystems, which contain one-third of the total terrestrial C. In this study, tree annual ring width and C (δ13C) and N (δ15N) isotope ratios in soil and plant tissues (tree foliage, growth rings, and understory foliage) in a black spruce-tamarack (Picea mariana-Larix laricina) mixed-wood forest were examined to study the effects of drainage on tree growth and C and N dynamics in a minerotrophic peatland in west-central Alberta, Canada. Drainage increased the δ15N of soil NH4+ from a range of +0.6‰ to +2.9‰ to a range of +4.6‰ to +7.0‰ most likely through increased nitrification following enhanced mineralization. Plant uptake of 15N-enriched NH4+ in the drained treatment resulted in higher plant δ15N (+0.8‰ to +1.8‰ in the drained plots and -3.9‰ to -5.4‰ in the undrained plots), and deposition of litterfall N enriched with 15N increased the δ15N of total soil N in the surface layer in the drained (+2.9‰) as compared with that in the undrained plots (+0.6‰). The effect of drainage on foliar δ13C was species-specific, i.e., only tamarack showed a considerably less negative foliar δ13C in the drained (-28.1‰) than in the undrained plots (-29.1‰), indicating improved water use efficiency (WUE) by drainage. Tree ring area increments were significantly increased following drainage, and δ13C and δ15N in tree growth rings of both species showed responses to drainage retrospectively. Tree-ring δ13C data suggested that drainage improved WUE of both species, with a greater and more prolonged response in tamarack than in black spruce. Our results indicate that drainage caused the studied minerotrophic peatland to become a more open ecosystem in terms of C and N cycling and loss. The effects of forested peatland drainage or drying on C and N balances deserve further research in order to better understand their roles in future global change. © 2007 by the Ecological Society of America.",51,Journal,ar,Article,100,3,3,13 C | 15 N | Black spruce | Larix laricina | N loss | Peatland drainage | Photosynthetic capacity | Picea mariana | Stomatal conductance | Tamarack | Tree ring,20308,undefined,0,FALSE,NA,NA,279,17479762,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247164958,SCOPUS_ID:34247164958,2-s2.0-34247164958,Global change shifts vegetation and plant-parasite interactions in a boreal mire,Wiedermann M.M.,Ecology,00129658,88,2,454-464,2007-02-01,February 2007,10.1890/05-1823,"The aim of this study was to detect vegetation change and to examine trophic interactions in a Sphagnum-dominated mire in response to raised temperature and nitrogen (N) addition. A long-term global-change experiment was established in 1995, with monthly additions of N (30 kg·ha -1·yr-1) and sulfur (20 kg·ha -1·yr-1) during the vegetation period. Mean air temperature was raised by 3.6°C with warming chambers. Vegetation responses were negligible for all treatments for the first four years, and no sulfur effect was seen during the course of the experiment. However, after eight years of continuous treatments, the closed Sphagnum carpet was drastically reduced from 100% in 1995 down to 41%, averaged over all N-treated plots. Over the same period, total vascular plant cover (of the graminoid Eriophorum vaginatum and the two dwarf-shrubs Andromeda polifolia and Vaccinium oxycoccos) increased from 24% to an average of 70% in the N plots. Nitrogen addition caused leaf N concentrations to rise in the two dwarf-shrubs, while for E. vaginatum, leaf N remained unchanged, indicating that the graminoid to a larger extent than the dwarf-shrubs allocated supplemented N to growth. Concurrent with foliar N accumulation of the two dwarf-shrubs, we observed increased disease incidences caused by parasitic fungi, with three species out of 16 showing a significant increase. Warming caused a significant decrease in occurrence of three parasitic fungal species. In general, decreased disease incidences were found in temperature treatments for A. polifolia and in plots without N addition for V. oxycoccos. The study demonstrates that both bryophytes and vascular plants at boreal mires, only receiving background levels of nitrogen of about 2 kg·ha-1·yr-1, exhibit a time lag of more than five years in response to nitrogen and temperature rise, emphasizing the need for long-term experiments. Moreover, it shows that trophic interactions are likely to differ markedly in response to climate change and increased N deposition, and that these interactions might play an important role in controlling the change in mire vegetation composition, with implications for both carbon sequestration and methane emission. © 2007 by the Ecological Society of America.",105,Journal,ar,Article,100,5,5,Global warming | Nitrogen deposition | Oligotrophic mire | Parasitic fungi | Trophic interaction | Vegetation change,20308,undefined,0,FALSE,NA,NA,280,17479763,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247164538,SCOPUS_ID:34247164538,2-s2.0-34247164538,Do rewardless orchids show a positive relationship between phenotypic diversity and reproductive success?,Smithson A.,Ecology,00129658,88,2,434-442,2007-02-01,February 2007,10.1890/05-1445,"Among rewardless orchids, pollinator sampling behavior has been suggested to drive a positive relationship between population phenotypic variability and absolute reproductive success, and hence population fitness. We tested this hypothesis by constructing experimental arrays using the rewardless orchid Dactylorhiza sambucina, which is dimorphic for corolla color. We found no evidence that polymorphic arrays had higher mean reproductive success than monomorphic arrays for pollinia removal, pollen deposition, or fruit set. For pollinia removal, monomorphic yellow arrays had significantly greater reproductive success, and monomorphic red the least. A tendency for yellow arrays to have higher pollen deposition was also found. We argue that differential population fitness was most likely to reflect differential numbers of pollinators attracted to arrays, through preferential long-distance attraction to arrays with yellow inflorescences. Correlative studies of absolute reproductive success in 52 populations of D. sambucina supported our experimental results. To our knowledge this is the first study to suggest that attraction of a greater number of pollinators to rewardless orchids may be of greater functional importance to population fitness, and thus ecology and conservation, than are the behavioral sequences of individual pollinators. © 2007 by the Ecological Society of America.",18,Journal,ar,Article,100,4,4,Conservation | Corolla color | Dactylorhiza sambucina | Orchidaceae | Phenotypic diversity | Pollination | Population fitness,20308,undefined,0,FALSE,all,All Open Access,281,17479761,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247164402,SCOPUS_ID:34247164402,2-s2.0-34247164402,Climate correlates of 20 years of trophic changes in a high-elevation riparian system,Martin T.,Ecology,00129658,88,2,367-380,2007-02-01,February 2007,10.1890/0012-9658(2007)88[367:CCOYOT]2.0.CO;2,"The consequences of climate change for ecosystem structure and function remain largely unknown. Here, I examine the ability of climate variation to explain long-term changes in bird and plant populations, as well as trophic interactions in a high-elevation riparian system in central Arizona, USA, based on 20 years of study. Abundances of dominant deciduous trees have declined dramatically over the 20 years, correlated with a decline in overwinter snowfall. Snowfall can affect overwinter presence of elk, whose browsing can significantly impact deciduous tree abundance. Thus, climate may affect the plant community indirectly through effects on herbivores, but may also act directly by influencing water availability for plants. Seven species of birds were found to initiate earlier breeding associated with an increase in spring temperature across years. The advance in breeding time did not affect starvation of young or clutch size. Earlier breeding also did not increase the length of the breeding season for single-brooded species, but did for multi-brooded species. Yet, none of these phenology-related changes was associated with bird population trends. Climate had much larger consequences for these seven bird species by affecting trophic levels below (plants) and above (predators) the birds. In particular, the climate-related declines in deciduous vegetation led to decreased abundance of preferred bird habitat and increased nest predation rates. In addition, summer precipitation declined over time, and drier summers also were further associated with greater nest predation in all species. The net result was local extinction and severe population declines in some previously common bird species, whereas one species increased strongly in abundance, and two species did not show clear population changes. These data indicate that climate can alter ecosystem structure and function through complex pathways that include direct and indirect effects on abundances and interactions of multiple trophic components. © 2007 by the Ecological Society of America.",60,Journal,ar,Article,100,1,1,Bird breeding phenology | Bird populations | Climate change | Ecosystem structure | Habitat selection | Nest predation | Plant populations | Riparian systems | Snowfall | Trophic interactions | Ungulate browsing,20308,undefined,0,FALSE,all,All Open Access,282,17479755,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247161201,SCOPUS_ID:34247161201,2-s2.0-34247161201,Seasonal water stress tolerance and habitat associations within four neotropical tree genera,Baraloto C.,Ecology,00129658,88,2,478-489,2007-02-01,February 2007,10.1890/0012-9658(2007)88[478:SWSTAH]2.0.CO;2,"We investigated the relationship between habitat association and physiological performance in four congeneric species pairs exhibiting contrasting distributions between seasonally flooded and terra firme habitats in lowland tropical rain forests of French Guiana, including Virola and Iryanthera (Myristicaceae), Symphonia (Clusiaceae), and Eperua (Caesalpiniaceae). We analyzed 10-year data sets of mapped and measured saplings (stems ≥150 cm in height and <10 cm diameter at breast height [dbh]) and trees (stems ≥10 cm dbh) across 37.5 ha of permanent plots covering a 300-ha zone, within which seasonally flooded areas (where the water table never descends below 1 m) have been mapped. Additionally, we tested the response of growth, survival, and leaf functional traits of these species to drought and flood stress in a controlled experiment. We tested for habitat preference using a modification of the torus translation method. Strong contrasting associations of the species pairs of Iryanthera, Virola, and Symphonia were observed at the sapling stage, and these associations strengthened for the tree stage. Neither species of Eperua was significantly associated with flooded habitats at the sapling stage, but E. falcata was significantly and positively associated with flooded forests at the tree stage, and trees of E. grandiflora were found almost exclusively in nonflooded habitats. Differential performance provided limited explanatory support for the observed habitat associations, with only congeners of Iryanthera exhibiting divergent sapling survival and tree growth. Seedlings of species associated with flooded forest tended to have higher photosynthetic capacity than their congeners at field capacity. In addition, they tended to have the largest reductions in leaf gas exchange and growth rate in response to experimental drought stress and the least reductions in response to experimental inundation. The corroboration of habitat association with differences in functional traits and, to a lesser extent, measures of performance provides an explanation for the regional coexistence of these species pairs. We suggest that specialization to seasonally flooded habitats may explain patterns of adaptive radiation in many tropical tree genera and thereby provide a substantial contribution to regional tree diversity. © 2007 by the Ecological Society of America.",61,Journal,ar,Article,100,5,5,Drought tolerance | French Guiana | Photosynthetic capacity | Phylogenetically independent contrast | Relative growth rate | Seasonally flooded forest | Specific leaf area | Torus translation method | Tropical forest,20308,undefined,0,FALSE,NA,NA,283,17479765,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247160309,SCOPUS_ID:34247160309,2-s2.0-34247160309,Variation in herbivore-mediated indirect effects of an invasive plant on a native plant,Russell F.L.,Ecology,00129658,88,2,413-423,2007-02-01,February 2007,10.1890/0012-9658(2007)88[413:VIHIEO]2.0.CO;2,"Theory predicts that damage by a shared herbivore to a secondary host plant species may either be higher or lower in the vicinity of a preferred host plant species. To evaluate the importance of ecological factors, such as host plant proximity and density, in determining the direction and strength of such herbivore-mediated indirect effects, we quantified oviposition by the exotic weevil Rhinocyllus conicus on the native wavyleaf thistle Cirsium undulatum in midgrass prairie on loam soils in the upper Great Plains, USA. Over three years (2001-2003), the number of eggs laid by R. conicus on C. undulatum always decreased significantly with distance (0-220 m) from a musk thistle (Carduus nutans L.) patch. Neither the level of R. conicus oviposition on C. undulatum nor the strength of the distance effect was predicted by local musk thistle patch density or by local C. undulatum density (≤5 m). The results suggest that high R. conicus egg loads on C. undulatum near musk thistle resulted from the native thistle's co-occurrence with the coevolved preferred exotic host plant and not from the weevil's response to local host plant density. Mean egg loads on C. undulatum also were greater at sites with higher R. conicus densities. We conclude that both preferred-plant proximity and shared herbivore density strongly affected the herbivore-mediated indirect interaction, suggesting that such interactions are important pathways by which invasive exotic weeds can indirectly impact native plants. © 2007 by the Ecological Society of America.",25,Journal,ar,Article,100,4,4,Apparent competition | Associational defense | Biological control | Carduus nutans L. | Cirsium undulatum Spreng | Insect herbivory | Invasive plants | Non-target effects | Rhinocyllus conicus | Thistle | Weeds | Weevil,20308,undefined,0,FALSE,all,All Open Access,284,17479759,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247156976,SCOPUS_ID:34247156976,2-s2.0-34247156976,Long-term fire frequency not linked to prehistoric occupations in northern Swedish boreal forest,Carcaillet C.,Ecology,00129658,88,2,465-477,2007-02-01,February 2007,10.1890/0012-9658(2007)88[465:LFFNLT]2.0.CO;2,"Knowledge of past fire regimes is crucial for understanding the changes in fire frequency that are likely to occur during the coming decades as a result of global warming and land-use change. This is a key issue for the sustainable management of forest biodiversity because fire regimes may be controlled by vegetation, human activities, and/or climate. The present paper aims to reconstruct the pattern of fire frequency over the Holocene at three sites located in the same region in the northern Swedish boreal forest. The fire regime is reconstructed from sedimentary charcoal analysis of small lakes or ponds. This method allows fire events to be characterized, after detrending the charcoal influx series, and allows estimation of the time elapsed between fires. The long-term fire regime, in terms of fire-free intervals, can thus be elucidated. At the three sites, the mean fire-free intervals through the Holocene were long and of similar magnitude (∼320 years). This similarity suggests that the ecological processes controlling fire ignition and spread were the same. At the three sites, the intervals were shorter before 8600 cal yr BP (calibrated years before present), between 7500 and 4500 cal yr BP, and after 2500 cal yr BP. Geomorphological and vegetation factors cannot explain the observed change, because the three sites are located in the same large ecological region characterized by Pinus sylvestris-Ericaceae mesic forests, established on morainic deposits at the same elevation. Archaeological chronologies also do not match the fire chronologies. A climatic interpretation is therefore the most likely explanation of the long-term regional pattern of fire. Although recent human activities between the 18th and the 20th centuries have clearly affected the fire regime, the dominant factor controlling it for 10 000 years in northern Sweden has probably been climatic. © 2007 by the Ecological Society of America.",96,Journal,ar,Article,100,5,5,Archaeology | Boreal forest | Disturbance ecology | Drought | Fire | Paleoecology | Sedimentary charcoal | Sweden | Time series,20308,undefined,0,FALSE,NA,NA,285,17479764,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247151936,SCOPUS_ID:34247151936,2-s2.0-34247151936,Climate vs. soil factors in local adaptation of two common plant species,Macel M.,Ecology,00129658,88,2,424-433,2007-02-01,February 2007,10.1890/0012-9658(2007)88[424:CVSFIL]2.0.CO;2,"Evolutionary theory suggests that divergent natural selection in heterogeneous environments can result in locally adapted plant genotypes. To understand local adaptation it is important to study the ecological factors responsible for divergent selection. At a continental scale, variation in climate can be important while at a local scale soil properties could also play a role. We designed an experiment aimed to disentangle the role of climate and (abiotic and biotic) soil properties in local adaptation of two common plant species. A grass (Holcus lanatus) and a legume (Lotus corniculatus), as well as their local soils, were reciprocally transplanted between three sites across an Atlantic-Continental gradient in Europe and grown in common gardens in either their home soil or foreign soils. Growth and reproductive traits were measured over two growing seasons. In both species, we found significant environmental and genetic effects on most of the growth and reproductive traits and a significant interaction between the two environmental effects of soil and climate. The grass species showed significant home site advantage in most of the fitness components, which indicated adaptation to climate. We found no indication that the grass was adapted to local soil conditions. The legume showed a significant home soil advantage for number of fruits only and thus a weak indication of adaptation to soil and no adaptation to climate. Our results show that the importance of climate and soil factors as drivers of local adaptation is species-dependent. This could be related to differences in interactions between plant species and soil biota. © 2007 by the Ecological Society of America.",108,Journal,ar,Article,100,15,15,Climate | Genetic differentiation | Holcus lanatus | Local adaptation | Lotus corniculatus | Nematodes | Reciprocal transplant | Soil | Spatial heterogeneity,20308,undefined,0,FALSE,all,All Open Access,286,17479760,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247146254,SCOPUS_ID:34247146254,2-s2.0-34247146254,Life-history adaptations to arboreality in snakes,Pizzatto L.,Ecology,00129658,88,2,359-366,2007-02-01,February 2007,10.1890/0012-9658(2007)88[359:LATAIS]2.0.CO;2,"If selective forces on locomotor ability and reproductive biology differ among habitats, we expect to see relationships between habitat, morphology, and life-history traits. Comparative (phylogenetically based) analysis of data from 12 pythonid and 12 boid snake species reveals multiple evolutionary shifts in habitat use, notably in the evolution of arboreal habits. Compared to terrestrial and aquatic taxa of the same overall body size, arboreal species have narrower and more laterally compressed bodies and relatively longer tails. Offspring sizes are not affected by arboreality, but presumably reflecting space constraints within their narrow bodies, arboreal species (1) produce smaller clutch sizes relative to maternal body length and (2) have left and right ovaries that overlap little if at all along the length of the body (i.e., the right ovary is positioned anterior to the left ovary) whereas in terrestrial snakes the two ovaries overlap along much of their length. This modification of ovarian morphology in arboreal snakes presumably reduces the degree of bodily distension during vitellogenesis and pregnancy, thus enhancing climbing ability and camouflage among the branches. © 2007 by the Ecological Society of America.",61,Journal,ar,Article,100,3,3,Adaptation | Arboreality | Boidae | Clutch size | Ovarian position | Pythonidae,20308,undefined,0,FALSE,NA,NA,287,17479754,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247143995,SCOPUS_ID:34247143995,2-s2.0-34247143995,"Modeling survival and mark loss in molting animals: Recapture, dead recoveries, and exuvia recoveries",Besnard A.,Ecology,00129658,88,2,289-295,2007-02-01,February 2007,10.1890/05-0811,"Capture-mark-recapture (CMR) analyses aim primarily at estimating relevant life history parameters, despite the fact that some individuals are not always recaptured, even if alive on the study site. Applying such approaches to species with a complex life cycle, such as insects, remains challenging because each change of stage tends to cause mark loss through molting. We developed a multistate model based on three exclusive events (""dead,"" ""surviving and molting,"" and ""surviving and staying in the same larval stage"") to estimate probabilities of survival and mark loss. Estimates of biologically relevant parameters were derived from those of the probabilities of transition between these states. The model was applied to data from radio-tracking diodes glued on grasshoppers. The estimates of recapture probabilities decreased throughout the season for animals remaining alive, while the detection of dead animals and lost diodes was exhaustive. The survival probability was higher for larvae than for adults (0.98 vs. 0.96), and mark loss was stronger in larvae than in adults (0.09 vs. 0.06). We show that the survival rate of a species with a high rate of mark loss can be estimated using multistate models, provided that marks can be recovered after being lost. These models are flexible enough to test for several effects that potentially affect survival and mark loss probabilities. © 2007 by the Ecological Society of America.",10,Journal,ar,Article,100,5,5,Capture-mark-recapture | CMR | Grasshopper | Mark loss | Modeling | Multistate model | Prionotropis hystrix rhodanica | Radio-tracking | Survival,20308,undefined,0,FALSE,NA,NA,288,17479747,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247140075,SCOPUS_ID:34247140075,2-s2.0-34247140075,Testing the metabolic theory of ecology: Allometric scaling exponents in mammals,Duncan R.P.,Ecology,00129658,88,2,324-333,2007-02-01,February 2007,10.1890/0012-9658(2007)88[324:TTMTOE]2.0.CO;2,"Many fundamental traits of species measured at different levels of biological organization appear to scale as a power law to body mass (M) with exponents that are multiples of 1/4. Recent work has united these relationships in a ""metabolic theory of ecology"" (MTE) that explains the pervasiveness of quarter-power scaling by its dependence on basal metabolic rate (B), which scales as M0.75. Central to the MTE is theory linking the observed -0.25 scaling of maximum population growth rate (rm) and body mass to the 0.75 scaling of metabolic rate and body mass via relationships with age at first reproduction (α) derived from a general growth model and demographic theory. We used this theory to derive two further predictions: that age at first reproduction should scale inversely to mass-corrected basal metabolic rate α ∝ (B/M)-1 such that rm ∝ (B/M)1. We then used phylogenetic generalized least squares and model selection methods to test the predicted scaling relationships using data from 1197 mammalian species. There was a strong phylogenetic signal in these data, highlighting the need to account for phylogeny in allometric studies. The 95% confidence intervals included, or almost included, the scaling exponent predicted by MTE for B ∝ M0.75, rm ∝ M -0.25, and rm ∝ α-1, but not for α ∝ M0.25 or the two predictions that we generated. Our results highlight a mismatch between theory and observation and imply that the observed -0.25 scaling of maximum population growth rate and body mass does not arise via the mechanism proposed in the MTE. © 2007 by the Ecological Society of America.",112,Journal,ar,Article,100,3,3,Age at first reproduction | Allometry | Basal metabolic rate | Body mass | Body size | Cole's equation | Demographic theory | Intrinsic rate of increase | Life history | Maximum population growth rate | Model selection | Phylogenetic correction,20308,undefined,0,FALSE,NA,NA,289,17479751,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247140070,SCOPUS_ID:34247140070,2-s2.0-34247140070,Amount or pattern? Grassland responses to the heterogeneity and availability of two key resources,Maestre F.,Ecology,00129658,88,2,501-511,2007-02-01,February 2007,10.1890/06-0421,"Patterns of resource availability and heterogeneity shape the composition, productivity, and dynamics of plant assemblages in a wide variety of terrestrial ecosystems. Despite this, the responses of plant assemblages to simultaneous changes in the availability and heterogeneity of more than a single resource are virtually unknown. To fill this gap, microcosms consisting of assemblages formed by Lolium perenne, Plantago lanceolata, Anthoxantum odoratum, Holcus lanatus, and Trifolium repens were grown in a factorial experiment with the following treatments: nutrient availability (NA), water availability (WA), spatial nutrient heterogeneity (NH), and temporal water heterogeneity (WH). Assemblages exhibited precise root foraging patterns in response to nutrient heterogeneity, which were modified by NA and WA. A series of two- and three-way interactions involving the four factors evaluated determined biomass production, the belowground : aboveground biomass ratio, the patterns of root biomass allocation with depth, and the relative contribution to aboveground biomass of Lolium and Anthoxanthum. In all cases, these interactions explained significant amounts of the variation found in the data. Our study demonstrates that considering the interactions between resource availability and heterogeneity allows for a refinement of predictions that can detectably reduce the error associated with extrapolating from single factor analyses. © 2007 by the Ecological Society of America.",77,Journal,ar,Article,100,2,2,Anthoxantum odoratum | Competition | Global change | Holcus lanatus | Lolium perenne | Microcosm | Plant assemblages | Plantago lanceolata | Resource availability | Resource heterogeneity | Trifolium repens,20308,undefined,0,FALSE,NA,NA,290,17479767,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247119565,SCOPUS_ID:34247119565,2-s2.0-34247119565,Allometric exponents do not support a universal metabolic allometry,White C.R.,Ecology,00129658,88,2,315-323,2007-02-01,February 2007,10.1890/05-1883,"The debate about the value of the allometric scaling exponent (b) relating metabolic rate to body mass (metabolic rate = a × massb) is ongoing, with published evidence both for and against a 3/4-power scaling law continuing to accumulate. However, this debate often revolves around a dichotomous distinction between the 3/4-power exponent predicted by recent models of nutrient distribution networks and a 2/3 exponent predicted by Euclidean surface-area-to-volume considerations. Such an approach does not allow for the possibility that there is no single ""true"" exponent. In the present study, we conduct a meta-analysis of 127 interspecific allometric exponents to determine whether there is a universal metabolic allometry or if there are systematic differences between taxa or between metabolic states. This analysis shows that the effect size of mass on metabolic rate is significantly heterogeneous and that, on average, the effect of mass on metabolic rate is stronger for endotherms than for ectotherms. Significant differences between scaling exponents were also identified between ectotherms and endotherms, as well as between metabolic states (e.g., rest, field, and exercise), a result that applies to b values estimated by ordinary least squares, reduced major axis, and phylogenetically correct regression models. The lack of support for a single exponent model suggests that there is no universal metabolic allometry and represents a significant challenge to any model that predicts only a single value of b. © 2007 by the Ecological Society of America.",173,Journal,ar,Article,100,3,3,Allometry | Metabolic rate | Quarter-power | Scaling,20308,undefined,0,FALSE,all,All Open Access,291,17479750,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247119564,SCOPUS_ID:34247119564,2-s2.0-34247119564,Early onset of vegetation growth vs. rapid green-up: Impacts on juvenile mountain ungulates,Pettorelli N.,Ecology,00129658,88,2,381-390,2007-02-01,February 2007,10.1890/06-0875,"Seasonal patterns of climate and vegetation growth are expected to be altered by global warming. In alpine environments, the reproduction of birds and mammals is tightly linked to seasonality; therefore such alterations may have strong repercussions on recruitment. We used the normalized difference vegetation index (NDVI), a satellite-based measurement that correlates strongly with aboveground net primary productivity, to explore how annual variations in the timing of vegetation onset and in the rate of change in primary production during green-up affected juvenile growth and survival of bighorn sheep (Ovis canadensis), Alpine ibex (Capra ibex), and mountain goats (Oreamnos americanus) in four different populations in two continents. We indexed timing of onset of vegetation growth by the integrated NDVI (INDVI) in May. The rate of change in primary production during green-up (early May to early July) was estimated as (1) the maximal slope between any two successive bimonthly NDVI values during this period and (2) the slope in NDVI between early May and early July. The maximal slope in NDVI was negatively correlated with lamb growth and survival in both populations of bighorn sheep, growth of mountain goat kids, and survival of Alpine ibex kids, but not with survival of mountain goat kids. There was no effect of INDVI in May and of the slope in NDVI between early May and early July on juvenile growth and survival for any species. Although rapid changes in NDVI during the green-up period could translate into higher plant productivity, they may also lead to a shorter period of availability of high-quality forage over a large spatial scale, decreasing the opportunity for mountain ungulates to exploit high-quality forage. Our results suggest that attempts to forecast how warmer winters and springs will affect animal population dynamics and life histories in alpine environments should consider factors influencing the rate of changes in primary production during green-up and the timing of vegetation onset. © 2007 by the Ecological Society of America.",215,Journal,ar,Article,100,5,5,Body mass | Green-up | NDVI | Plant phenology | Population dynamics | Resource-animal interactions | Survival,20308,undefined,0,FALSE,all,All Open Access,292,17479756,NA,NA
