@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/33646913336,SCOPUS_ID:33646913336,2-s2.0-33646913336,Inbreeding avoidance and the evolution of gender dimorphism in Wurmbea biglandulosa (Colchicaceae),Ramsey M.,Evolution,00143820,15585646,60,3,529-537,2006-03-01,March 2006,10.1554/04-433.1,"How females establish in populations of cosexuals is central to understanding the evolution of gender dimorphism in angiosperms. Inbreeding avoidance hypotheses propose that females can establish and be maintained if cosexual fitness is reduced because they self-fertilize, and their progeny express inbreeding depression. Here we assess the role of inbreeding avoidance in maintaining sexual system variation in Wurmbea biglandulosa. We estimated costs of self-pollination, mating patterns, and inbreeding depression in gender monomorphic (cosexuals only) and dimorphic (males and females) populations. Costs of selfing, estimated from seed set of experimentally self- and crosspollinated flowers, were severe in both males and cosexuals (inbreeding depression, δ = 0.86). In a field experiment, intact males that could self produced fewer seeds than both emasculated males and females, whereas seed set of intact and emasculated cosexuals did not differ. Thus, pollinator-mediated selfing reduces fitness of males but not cosexuals under natural conditions. Outcrossing rates of males revealed substantial selfing (t = 0.68), whereas females and cosexuals were outcrossed (0.92 and 0.97). For males, progeny inbreeding coefficients exceeded parental coefficients (0.220 vs. 0.009), whereas for females and cosexuals these coefficients did not differ and approached zero. Differences in coefficients between males and their progeny indicate that selfed progeny express severe inbreeding depression (δ = 0.93). Combined with inbreeding depression for seed set, cumulative δ = 0.99, indicating that most or all selfed zygotes fail to reach reproductive maturity. We propose that present sexual system variation in W. biglandulosa is maintained by high inbreeding depression coupled with differences in selfing rates among monomorphic and dimorphic populations. © 2006 The Society for the Study of Evolution. All rights reserved.",17,16637498,Journal,ar,Article,100,3,3,Gynodioecy | Inbreeding depression | Mating system | Outcrossing rates | Selfing | Wurmbea,22104,undefined,0,FALSE,192,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33646908302,SCOPUS_ID:33646908302,2-s2.0-33646908302,"Hybridization of Bombina bombina and B. variegata (Anura, Discoglossidae) at a sharp ecotone in western Ukraine: Comparisons across transects and over time",Yanchukov A.,Evolution,00143820,15585646,60,3,583-600,2006-03-01,March 2006,10.1554/04-739.1,"Bombina bombina and B. variegata are two anciently diverged toad taxa that have adapted to different breeding habitats yet hybridize freely in zones of overlap where their parapatric distributions meet. Here, we report on a joint genetic and ecological analysis of a hybrid zone in the vicinity of Stryi in western Ukraine. We used five unlinked allozyme loci, two nuclear single nucleotide polymorphisms and a mitochondrial DNA haplotype as genetic markers. Parallel allele frequency clines with a sharp central step occur across a sharp ecotone, where transitions in aquatic habitat, elevation, and terrestrial vegetation coincide. The width of the hybrid zone, estimated as the inverse of the maximum gradient in allele frequency, is 2.3 km. This is the smallest of four estimates derived from different clinal transects across Europe. We argue that the narrow cline near Stryi is mainly due to a combination of habitat distribution and habitat preference. Adult toads show a preference for either ponds (B. bombina) or puddles (B. variegata), which is known to affect the distribution of genotypes within the hybrid zones. At Stryi, it should cause a reduction of the dispersal rate across the ecotone and thus narrow the cline. A detailed comparison of all five intensively studied Bombina transects lends support to the hypothesis that habitat distribution plus habitat preference can jointly affect the structure of hybrid zones and, ultimately, the resulting barriers to gene flow between differentiated gene pools. This study also represents a resampling of an area that was last studied more than 70 years ago. Our allele-frequency clines largely coincide with those that were described then on the basis of morphological variation. However, we found asymmetrical introgression of B. variegata genes into B. bombina territory along the bank of a river. © 2006 The Society for the Study of Evolution. All rights reserved.",67,16637503,Journal,ar,Article,100,7,7,Bimodality | Cline | Ecotone | Habitat preference | Hybrid zone | Introgression | Linkage disequilibrium,22104,undefined,0,FALSE,193,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33646906914,SCOPUS_ID:33646906914,2-s2.0-33646906914,"Stochasticity, complex spatial structure, and the feasibility of the shifting balance theory",O'Fallon B.,Evolution,00143820,15585646,60,3,448-459,2006-03-01,March 2006,10.1554/05-403.1,"Sewall Wright's shifting balance theory of evolution posits a mechanism by which a structured population may escape local fitness optima and find a global optimum. We examine a one-locus, two-allele model of underdominance in populations with differing spatial arrangements of demes, both analytically and with Monte Carlo simulations. We find that inclusion of variance in interpatch connectivities can significantly reduce the number of generations required for fixation of the more favorable allele relative to island and stepping-stone models. Although time to fixation increases with migration rate in all cases, the presence of one or two relatively isolated demes may reduce the number of generations by 80% or more. These results suggest that the shifting balance process may operate under less restrictive conditions than those found with a simple spatial arrangement of demes. © 2006 The Society for the Study of Evolution. All rights reserved.",1,16637490,Journal,ar,Article,100,2,2,Fitness landscape | Sewall Wright | Shifting balance theory | Spatial structure | Underdominance,22104,undefined,0,FALSE,194,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33646904026,SCOPUS_ID:33646904026,2-s2.0-33646904026,A multilocus perspective on refugial isolation and divergence in rainforest skinks (Carlia),Dolman G.,Evolution,00143820,15585646,60,3,573-582,2006-03-01,March 2006,10.1554/05-487.1,"To explore the evolutionary consequences of climate-induced fluctuations in distribution of rainforest habitat we contrasted demographic histories of divergence among three lineages of Australian rainforest endemic skinks. The red-throated rainbow skink, Carlia rubrigularis, consists of morphologically indistinguishable northern and southern mitochondrial DNA (mtDNA) lineages that are partially reproductively isolated at their parapatric boundary. The third lineage (C. rhomboidalis) inhabits rainforests just to the south of C. rubrigularis, has blue, rather than red-throated males, and for mtDNA is more closely related to southern C. rubrigularis than is northern C. rubrigularis. Multigene coalescent analyses supported more recent divergence between morphologically distinct lineages than between morphologically conservative lineages. There was effectively no migration and therefore stronger isolation between southern C. rubrigularis and C. rhomboidalis, and low unidirectional migration between morphologically conservative lineages of C. rubrigularis. We found little or no evidence for strong differences in effective population size, and hence different contributions of genetic drift in the demographic history of the three lineages. Overall the results suggest contrasting responses to long-term fluctuations in rainforest habitats, leading to varying opportunities for speciation. © 2006 The Society for the Study of Evolution. All rights reserved.",105,16637502,Journal,ar,Article,100,2,2,Coalescence | Demographic history | Phylogeography | Speciation,22104,undefined,0,FALSE,195,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33646902210,SCOPUS_ID:33646902210,2-s2.0-33646902210,Self-imposed silence: Parental antagonism and the evolution of X-chromosome inactivation,Haig D.,Evolution,00143820,15585646,60,3,440-447,2006-03-01,March 2006,10.1554/05-474.1,"A model is proposed for the evolution of X-chromosome inactivation (XCI) in which natural selection initially favors the silencing of paternally derived alleles of X-linked demand inhibitors. The compensatory upregulation of maternally derived alleles establishes a requirement for monoallelic expression in females. For this reason, XCI is self-reinforcing once established. However, inactivation of a particular X chromosome is not. Random XCI (rXCI) is favored over paternal XCI because rXCI reduces the costs of functional hemizygosity in females. Once present, rXCI favors the evolution of locus-by-locus imprinting of X-linked loci, which creates an evolutionary dynamic in which different chromosomes compete to remain active. © 2006 The Society for the Study of Evolution. All rights reserved.",31,16637489,Journal,re,Review,100,1,1,Dosage compensation | Genomic imprinting | Parental antagonism | Sexual antagonism | X-chromosome inactivation,22104,undefined,0,FALSE,196,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33646901374,SCOPUS_ID:33646901374,2-s2.0-33646901374,The geography of mammalian speciation: Mixed signals from phylogenies and range maps,Fitzpatrick B.,Evolution,00143820,15585646,60,3,601-615,2006-03-01,March 2006,10.1554/05-453.1,"The importance of geographic isolation in speciation has been debated since the 19th century. Since the beginning of the 20th century, the consensus has been that most speciation involves divergence in allopatry. This consensus was based largely on decades of observations by naturalists and verbal arguments against speciation without isolation. Recent attempts to quantify the importance of allopatric versus sympatric speciation using comparative methods called ""age-range correlation"" (ARC) suggest that allopatric speciation is more common than sympatric speciation. However, very few taxa have been studied and there are concerns about the adequacy of the methods. We propose methodological improvements including changes in the way overlap between clades is quantified and Monte Carlo methods to test the null hypothesis of no relationship between phylogenetic relatedness and geographic range overlap. We analyze 14 clades of mammals, chosen because of the availability of data and the consensus among mammalogists that speciation is routinely allopatric. Although data from a few clades clearly indicate allopatric speciation, divergence with gene flow is plausible in others and many results are inconclusive. The relative rarity of significant correlations between phylogenetic distance and range overlap may have three distinct causes: (1) post-speciation range changes, (2) relative rarity of range overlap, and (3) a mixture of geographic modes of speciation. Our results support skepticism about ARC's power for inferring the biogeography of speciation. Yet, even if few clades provide clear signals, meta-analytic approaches such as ARC may set bounds on the prevalence of alternative modes of speciation. © 2006 The Society for the Study of Evolution. All rights reserved.",154,16637504,Journal,ar,Article,100,2,2,Age-range correlation | Allopatric speciation | Parapatric speciation | Phylogenies | Speciation theories | Sympatric speciation,22104,undefined,0,FALSE,197,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33751338955,SCOPUS_ID:33751338955,2-s2.0-33751338955,The tempo of avian diversification: Reply,Cicero C.,Evolution,00143820,15585646,60,2,413-414,2006-02-01,February 2006,10.1554/CR06-01.1,NA,6,NA,Journal,no,Note,100,2,2,NA,22104,undefined,0,FALSE,198,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33646894449,SCOPUS_ID:33646894449,2-s2.0-33646894449,Extensive introgression of mitochondrial DNA relative to nuclear genes in the drosophila yakuba species group,Bachtrog D.,Evolution,00143820,15585646,60,2,292-302,2006-02-01,February 2006,10.1554/05-337.1,"Studies of gene flow between recently diverged species can illuminate the role of natural selection in the formation of new species. Drosophila santomea and D. yakuba are recently diverged, partially reproductively isolated species that continue to hybridize in the wild, and appear to be reproductively isolated from the more distantly related species D. teissieri. We examine patterns of nucleotide polymorphism and divergence in these three species at multiple X-linked, Y-linked, and mitochondrial markers. All three species harbor drastically reduced variability on the Y chromosome relative to the X, as expected for a nonrecombining chromosome subject to variation-reducing selection. The three species are generally well differentiated at the nuclear markers, with little evidence for recent introgression for either the X- or Y-linked genes. Based on the nuclear genes, we estimate that D. santomea and D. yakuba diverged about one-half million years ago and split from D. teissieri about one million years ago. In contrast to the pattern at nuclear loci, all three species share a very similar mtDNA haplotype. We show that the mtDNA must have recently introgressed across species boundaries in the D. yakuba subgroup and that its fixation was driven by either selection on the mitochondria itself or other cytoplasmic factors. These results demonstrate that different regions of the genome can have distinct evolutionary dynamics in the context of species formation. Although natural selection is usually thought of as accentuating divergence between species, our results imply that it can also act as a homogenizing force. © 2006 The Society for the Study of Evolution. All rights reserved.",162,16610321,Journal,ar,Article,100,4,4,Drosophila yakuba | Hybrid zone | Speciation | Species divergence times,22104,undefined,0,FALSE,199,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33646854720,SCOPUS_ID:33646854720,2-s2.0-33646854720,"The population genetics of sporophytic self-incompatibility in Senecio squalidus L. (Asteraceae): The number, frequency, and dominance interactions of S alleles across its british range",Brennan A.,Evolution,00143820,15585646,60,2,213-224,2006-02-01,February 2006,10.1554/05-231.1,"Sporophytic self-incompatibility (SSI) was studied in 11 British Senecio squalidus populations to quantify mating system variation and determine how its recent colonization of the United Kingdom has influenced its mating behavior. S allele number, frequency, and dominance interactions in populations were assessed using full diallels of controlled pollinations. A mean of 5.1 S alleles per population was observed, and no population contained more than six S alleles. Numbers of S alleles within populations of S. squalidus declined with increasing distance from the center of its introduction (Oxford). Cross-classification of S alleles allowed an estimate of approximately seven and no more than 11 S alleles for the entire British S. squalidus population. The low number of S alleles observed in British S. squalidus compared to other SI species is consistent with the population bottleneck associated with S. squalidus' introduction to the Oxford Botanic Garden and subsequent colonization of Britain. Extensive S allele dominance interactions were observed to be a feature of the S. squalidus SSI system and may represent an adaptive response to improve limited mate availability imposed by the presence of so few S alleles. Multilocus allozyme genotypes were also identified for individuals in all populations and geographic patterns of S locus and allozyme loci variation investigated. Less interpopulation structure was observed for the S locus than for allozyme diversity - a finding indicative of the effects of negative frequency-dependent selection at the S locus maintaining equal S phenotypes within populations and enhancing effective migration between populations. © 2006 The Society for the Study of Evolution. All rights reserved.",43,16610314,Journal,ar,Article,100,3,3,Colonization | Dominance interactions | Population differentiation | S alleles senecio squalidus | Sporophytic self-incompatibility,22104,undefined,0,FALSE,200,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33646852408,SCOPUS_ID:33646852408,2-s2.0-33646852408,Life-history and ecological correlates of geographic variation in egg and clutch mass among passerine species,Martin T.E.,Evolution,00143820,15585646,60,2,390-398,2006-02-01,February 2006,10.1554/05-429.1,"Broad geographic patterns in egg and clutch mass are poorly described, and potential causes of variation remain largely unexamined. We describe interspecific variation in avian egg and clutch mass within and among diverse geographic regions and explore hypotheses related to allometry, clutch size, nest predation, adult mortality, and parental care as correlates and possible explanations of variation. We studied 74 species of Passeriformes at four latitudes on three continents: the north temperate United States, tropical Venezuela, subtropical Argentina, and south temperate South Africa. Egg and clutch mass increased with adult body mass in all locations, but differed among locations for the same body mass, demonstrating that egg and clutch mass have evolved to some extent independent of body mass among regions. A major portion of egg mass variation was explained by an inverse relationship with clutch size within and among regions, as predicted by life-history theory. However, clutch size did not explain all geographic differences in egg mass; eggs were smallest in South Africa despite small clutch sizes. These small eggs might be explained by high nest predation rates in South Africa; life-history theory predicts reduced reproductive effort under high risk of offspring mortality. This prediction was supported for clutch mass, which was inversely related to nest predation but not for egg mass. Nevertheless, clutch mass variation was not fully explained by nest predation, possibly reflecting interacting effects of adult mortality. Tests of the possible effects of nest predation on egg mass were compromised by limited power and by counterposing direct and indirect effects. Finally, components of parental investment, defined as effort per offspring, might be expected to positively coevolve. Indeed, egg mass, but not clutch mass, was greater in species that shared incubation by males and females compared with species in which only females incubate eggs. However, egg and clutch mass were not related to effort of parental care as measured by incubation attentiveness. Ecological and life-history correlates of egg and clutch mass variation found here follow from theory, but possible evolutionary causes deserve further study. © 2006 The Society for the Study of Evolution. All rights reserved.",122,16610329,Journal,ar,Article,100,8,8,Allometry | Birds | Clutch size | Egg mass | Nest predation | Trade-offs,22104,undefined,0,FALSE,201,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33646850563,SCOPUS_ID:33646850563,2-s2.0-33646850563,"Genetic architecture of the cryptic species complex of Acanthocyclops vernalis (Crustacea: Copepoda). II. Crossbreeding experiments, cytogenetics, and a model of chromosomal evolution",Grishanin A.,Evolution,00143820,15585646,60,2,247-256,2006-02-01,February 2006,10.1554/05-310.1,"Collectively, populations of Acanthocyclops vernalis, a species complex of freshwater copepods, are remarkably similar as to morphology and DNA content, despite variability in chromosome number. Reproductive isolation had been reported among some populations, but with each new investigation the species boundaries and factors that may influence them appeared less clear. To clarify the pattern of biological species within this group of populations, we adopted a comprehensive approach and examined patterns of reproductive isolation in populations for which morphology, chromosome number, DNA content, and 18S rDNA sequences are known. In this study we established nine isofemale lines from four sites in Wisconsin and performed 266 crosses. Crosses within and among these lines were used to relate the degree of reproductive isolation to chromosome differences and to construct a model to explain the origin and maintenance of chromosome number variability. Different gametic and somatic chromosome numbers were observed among specimens within some isofemale lines. In a few cases, gametes with different haploid numbers were produced by a single female. Matings within isofemale lines always produced at least some reproductively successful replicate crosses (produced viable, fertile offspring). Crosses between lines from the same site showed reduced success relative to within-line crosses. Crosses between populations from distant sites showed limited genetic compatibility, producing viable, fertile F1 offspring but infertile F2 adults. One cross between lines with different chromosome numbers (one with 2n = 8 and one with 2n = 10) produced fertile viable offspring, which reproduced for at least 60 generations. These hybrids had either eight or nine chromosomes in the third generation of inbreeding, and eight chromosomes after 20 generations. These hybrids also had reduced nuclear DNA contents at the third generation, a level that persisted through the 20th generation. Successful backcrosses between some hybrids and their parental lines further demonstrated the potential for genetic compatibility among forms with different chromosome numbers. We propose a model in which alterations due to Robertsonian fusions, translocations, and/or loss of chromosomal fragments generate heritable variation, only some of which leads to reproductive isolation. Hence, some of the criteria traditionally used to recognize species boundaries in animals (morphology, DNA content, chromosome number) may not apply to this species complex. © 2006 The Society for the Study of Evolution. All rights reserved.",21,16610317,Journal,ar,Article,100,4,4,Acanthocyclops vernalis | Chromosomal rearrangements | Copepod | Crossbreeding | Genome size | Karyotype | Reproductive isolation,22104,undefined,0,FALSE,202,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33646845466,SCOPUS_ID:33646845466,2-s2.0-33646845466,Shared and unique features of diversification in greater Antillean Anolis ecomorphs,Langerhans R.,Evolution,00143820,15585646,60,2,362-369,2006-02-01,February 2006,10.1554/05-314.1,"Examples of convergent evolution suggest that natural selection can often produce predictable evolutionary outcomes. However, unique histories among species can lead to divergent evolution regardless of their shared selective pressures - and some contend that such historical contingencies produce the dominant features of evolution. A classic example of convergent evolution is the set of Anolis lizard ecomorphs of the Greater Antilles. On each of four islands, anole species partition the structural habitat into at least four categories, exhibiting similar morphologies within each category. We assessed the relative importance of shared selection due to habitat similarity, unique island histories, and unique effects of similar habitats on different islands in the generation of morphological variation in anole ecomorphs. We found that shared features of diversification across habitats were of greatest importance, but island effects on morphology (reflecting either island effects per se or phylogenetic relationships) and unique aspects of habitat diversification on different islands were also important. There were three distinct cases of island-specific habitat diversification, and only one was confounded by phylogenetic relatedness. The other two unique aspects were not related to shared ancestry but might reflect as-yet-unmeasured environmental differences between islands in habitat characteristics. Quantifying the relative importance of shared and unique responses to similar selective regimes provides a more complete understanding of phenotypic diversification, even in this much-studied system. © 2006 The Society for the Study of Evolution. All rights reserved.",71,16610326,Journal,ar,Article,100,3,3,Adaptive radiation | Anolis | Convergent evolution | Diversification | Ecomorphology | Historical contingency | Morphometrics | Natural selection,22104,undefined,0,FALSE,203,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33646844780,SCOPUS_ID:33646844780,2-s2.0-33646844780,The evolution of unisexuality in Calligrapha leaf beetles: Molecular and ecological insights on multiple origins via interspecific hybridization,Gómez-Zurita J.,Evolution,00143820,15585646,60,2,328-347,2006-02-01,February 2006,10.1554/05-452.1,"Interspecific hybridization is a well-established cause of unisexual origins in vertebrates. This mechanism is also suspected in other apomictic taxa, but compelling evidence is rare. Here, we evaluate this mechanism and other hypotheses for the evolutionary origins of unisexuality through an investigation of Calligrapha leaf beetles. This group provides an intriguing subject for studies of unisexual evolution because it presents a rare insect example of multiple apomictic thelytokous species within a primarily bisexual genus. To investigate unisexual evolution, this study conducts the first molecular systematic analysis of Calligrapha. This involved the collection and analysis of about 3000 bp of DNA sequences - representing RNA and protein-coding loci from mitochondrial and nuclear genomes - from 54 specimens of 25 Calligrapha species, including four unisexual tetraploid taxa. Phylogenetic and molecular clock analyses indicated independent and single evolutionary origins of each of these unisexual species during the Pleistocene. Significant phylogenetic incongruence was detected between mitochondrial and nuclear datasets and found to be especially associated with the asexual taxa. This pattern is expected when unisexual lineages arise via interspecific hybridization and thus represent genetic mosaics that possess certain nuclear alleles from the paternal species lineage and mitochondrial DNA (mtDNA) alleles from the maternal parent. Analyzing the mtDNA and nuclear relatedness of unisexuals with corresponding haplotypes of bisexual Calligrapha species allowed the putative identification of these maternal and paternal species lineages for each unisexual species. Strong phenotypic similarities between unisexual taxa and their paternal parent species supported a model that involves both backcrosses of interspecific hybrids with a paternal parent and unreduced gametes. This model accounts for the origins of apomixis, polyploidy, and an overrepresentation of paternal nuclear alleles (and associated phenotypes) in unisexuals. This model is also consistent with the tetraploid karyotypes of unisexual Calligrapha, in which three sets of chromosomes (of presumed paternal ancestry) are quite morphologically homogeneous compared to the fourth. Especially intriguing was a consistent association of unisexual species with the host plant of the paternal parent but never with the maternal host. The statistical implausibility of these patterns occurring by chance further supports our inference of parental species. Moreover, it points to a potentially critical role for host-association in the formation and preservation of unisexual lineages. These findings suggest that ecological factors are critical for the diversification of unisexual as well as bisexual taxa and thus point out new research directions in the area of ecological speciation. © 2006 The Society for the Study of Evolution. All rights reserved.",44,16610324,Journal,ar,Article,100,3,3,Asexuality | Chrysomelidae | Herbivorous insects | Parthenogenesis | Phylogenetic incongruence | Polyploidy | Speciation,22104,undefined,0,FALSE,204,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33646843759,SCOPUS_ID:33646843759,2-s2.0-33646843759,High Wolbachia density correlates with cost of infection for insecticide resistant Culex pipiens mosquitoes,Duron O.,Evolution,00143820,15585646,60,2,303-314,2006-02-01,February 2006,10.1554/05-340.1,"In the mosquito Culex pipiens, insecticide resistance genes alter many life-history traits and incur a fitness cost. Resistance to organophosphate insecticides involves two loci, with each locus coding for a different mechanism of resistance (degradation vs. insensitivity to insecticides). The density of intracellular Wolbachia bacteria has been found to be higher in resistant mosquitoes, regardless of the mechanism involved. To discriminate between costs of resistance due to resistance genes from those associated with elevated Wolbachia densities, we compared strains of mosquito sharing the same genetic background but differing in their resistance alleles and Wolbachia infection status. Life-history traits measured included strength of insecticide resistance, larval mortality, adult female size, fecundity, predation avoidance, mating competition, and strength of cytoplasmic incompatibility (CI). We found that: (1) when Wolbachia are removed, insecticide resistance genes still affect some life-history traits; (2) Wolbachia are capable of modifying the cost of resistance; (3) the cost of Wolbachia infections increases with their density; (4) different interactions occurred depending on the resistance alleles involved; and (5) high densities of Wolbachia do not increase the strength of CI or maternal transmission efficiency relative to low Wolbachia densities. Insecticide resistance genes generated variation in the costs of Wolbachia infections and provided an interesting opportunity to study how these costs evolve, a process generally operating when Wolbachia colonizes a new host. © 2006 The Society for the Study of Evolution. All rights reserved.",115,16610322,Journal,ar,Article,100,7,7,Bacterial density | Culex pipiens | Insecticide resistance gene | Wolbachia,22104,undefined,0,FALSE,205,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33646843241,SCOPUS_ID:33646843241,2-s2.0-33646843241,"Do ants enhance diversification in lycaenid butterflies? Phylogeographic evidence from a model myrmecophile, Jalmenus evagoras",Eastwood R.,Evolution,00143820,15585646,60,2,315-327,2006-02-01,February 2006,10.1554/05-422.1,"The ant-tended Australian butterfly, Jalmenus evagoras, has been a model system for studying the ecology and evolution of mutualism. A phylogeographic analysis of mitochondrial DNA cytochrome oxidase I sequences from 242 butterflies (615 bp) and 66 attendant ants (585 bp) from 22 populations was carried out to explore the relationship between ant association and butterfly population structure. This analysis revealed 12 closely related butterfly haplotypes in three distinct clades roughly corresponding to three allopatric subpopulations of the butterflies. Minimal genetic diversity and widespread haplotypes within biogeographical regions suggest high levels of matrilineal gene flow. Attendant ants are significantly more diverse than was previously thought, with at least seven well-defined clades corresponding to independent morphological determinations, distributed throughout the range of the butterflies. Nested analysis of molecular variance showed that biogeography, host plant, and ant associate all contribute significantly in explaining variation in butterfly genetic diversity, but these variables are not independent of one another. Major influences appear to come from fragmentation due to large-scale biogeographical barriers, and diversification following a shift in habitat preference. A consequence of such a shift could be codiversification of the butterfly with habitat-adapted ants, resulting in apparent phylogenetic concordance between butterflies and ants. The implications of these results are discussed in terms of possible effects of ant attendance on the diversification of Lycaenidae as a whole. © 2006 The Society for the Study of Evolution. All rights reserved.",34,16610323,Journal,ar,Article,100,4,4,Ant association | Biogeography | Habitat specialist | Iridomyrmex | Mutualism | Myrmecophily | Obligate,22104,undefined,0,FALSE,206,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33646842534,SCOPUS_ID:33646842534,2-s2.0-33646842534,Adaptation to a steep environmental gradient and an associated barrier to gene exchange in Littorina saxatilis,Grahame J.,Evolution,00143820,15585646,60,2,268-278,2006-02-01,February 2006,10.1554/05-592.1,"Steep environmental gradients offer important opportunities to study the interaction between natural selection and gene flow. Allele frequency clines are expected to form at loci under selection, but unlinked neutral alleles may pass easily across these clines unless a generalized barrier evolves. Here we consider the distribution of forms of the intertidal gastropod Littorina saxatilis, analyzing shell shape and amplified fragment length polymorphism (AFLP) loci on two rocky shores in Britain. On the basis of previous work, the AFLP loci were divided into differentiated and undifferentiated groups. On both shores, we have shown a sharp cline in allele frequencies between the two morphs for differentiated AFLP loci. This is coincident with a habitat transition on the shore where the two habitats (cliff and boulder field) are immediately contiguous. The allele frequency clines coincide with a cline in shell morphology. In the middle of the cline, linkage disequilibrium for the differentiated loci rises in accordance with expectation. The clines are extremely narrow relative to dispersal, probably as a result of both strong selection and habitat choice. An increase in FST for undifferentiated AFLPs between morphs, relative to within-morph comparisons, is consistent with there being a general barrier to gene flow across the contact zone. These features are consistent either with an episode of allopatric divergence followed by secondary contact or with primary, nonallopatric divergence. Further data will be needed to distinguish between these alternatives. © 2006 The Society for the Study of Evolution. All rights reserved.",129,16610319,Journal,ar,Article,100,3,3,Adaptation | AFLP | Clines | Ecotone | Gene flow,22104,undefined,0,FALSE,207,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33646841025,SCOPUS_ID:33646841025,2-s2.0-33646841025,Structural complexity of the environment affects the survival of alternative male reproductive tactics,Łlukasik P.,Evolution,00143820,15585646,60,2,399-403,2006-02-01,February 2006,10.1554/05-423.1,"Alternative reproductive tactics in males are often associated with divergent phenotypes expressed as phenotypically plastic threshold traits. The evolution of threshold traits in these species has been modeled under the conditional evolutionarily stable strategy (ESS). Both strategic and genetic models predict that perturbations to the fitness trade-off between the male morphs will lead to a shift in the ESS switch point of the threshold. So far, demographic factors that influence the competitive ability of male morphs have been investigated and related to intraspecific population variation in male dimorphic thresholds. Here we reveal evidence for the theoretical prediction that abiotic features of the environment, in particular its structural complexity, are likely to influence the ESS threshold. In the male dimorphic mite Sancassania berlesei, we monitored the survival of aggressive fighter males and their benign scrambler counterparts in populations that differed in structural complexity. We found that, consistent with our prediction, the complex habitat favored fighter males, enabling them to kill a greater number of rival scramblers. We found no effect of habitat complexity on the survival of fighter males. These results demonstrate how abiotic as well as biotic aspects of the environment can be important in determining the frequencies of males adopting alternative tactics in different species or populations. © 2006 The Society for the Study of Evolution. All rights reserved.",22,16610330,Journal,ar,Article,100,3,3,Alternative reproductive tactics | Evolutionarily stable strategy | Polyphenism | Sexual selection,22104,undefined,0,FALSE,208,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33646840293,SCOPUS_ID:33646840293,2-s2.0-33646840293,Male pregnancy and the evolution of body segmentation in seahorses and pipefishes,Hoffman E.A.,Evolution,00143820,15585646,60,2,404-410,2006-02-01,February 2006,10.1554/05-268.1,"The evolution of complex traits, which are specified by the interplay of multiple genetic loci and environmental effects, is a topic of central importance in evolutionary biology. Here, we show that body and tail vertebral numbers in fishes of the pipefish and seahorse family (Syngnathidae) can serve as a model for studies of quantitative trait evolution. A quantitative genetic analysis of body and tail vertebrae from field-collected families of the Gulf pipefish, Syngnathus scovelli, shows that both traits exhibit significantly positive additive genetic variance, with heritabilities of 0.75 ± 0.13 (mean ± standard error) and 0.46 ± 0.18, respectively. We do not find any evidence for either phenotypic or genetic correlations between the two traits. Pipefish are characterized by male pregnancy, and phylogenetic consideration of body proportions suggests that the position of eggs on the pregnant male's body may have contributed to the evolution of vertebral counts. In terms of numbers of vertebrae, tail-brooding males have longer tails for a given trunk size than do trunk-brooding males. Overall, these results suggest that vertebral counts in pipefish are heritable traits, capable of a response to selection, and they may have experienced an interesting history of selection due to the phenomenon of male pregnancy. Given that these traits vary among populations within species as well as among species, they appear to provide an excellent model for further research on complex trait evolution. Body segmentation may thus afford excellent opportunities for comparative study of homologous complex traits among disparate vertebrate taxa. © 2006 The Society for the Study of Evolution. All rights reserved.",8,16610331,Journal,ar,Article,100,3,3,Axial skeleton | G-matrix | Heritability | Natural selection | Quantitative genetics | Syngnathus scovelli | Vertebral number,22104,undefined,0,FALSE,209,NA,NA,NA,NA
