@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:eIssn,prism:doi,authkeywords,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/84962393679,SCOPUS_ID:84962393679,2-s2.0-84962393679,Histological analysis after arm tip amputation in the brittle star Ophioplocus januarii (Echinodermata: Ophiuroidea),Di Giorgio G.,Revista de Biologia Tropical,00347744,63,NA,297-308,2015-01-01,2015,"Wound healing in the arm tip after amputation in the brittle star Ophioplocus januarii was examined in San José gulf, Argentina, to observe histological and morphological changes. The process of wound healing is described and compared with other brittle stars species. This process in O. januarii involves the closure of the wound, the repair of the tissue damage and posterior formation of a presumptive stalked blastema by undifferentiated cells, sclerocytes and presumptive blastemic cells. The sclerocytes are the most abundant cell type due to this cells are crucial to the future skeleton regeneration. The results found in this study support the results found in others brittle stars.",2,NA,Journal,ar,Article,100,3,3,13567,undefined,0,FALSE,131,22152075,10.15517/rbt.v63i2.23164,Brittle star | Echinoderm | Histological analysis | Regeneration | Sclerocytes,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84962388404,SCOPUS_ID:84962388404,2-s2.0-84962388404,"Oceanographic features of Golfo Dulce, Costa Rican Pacific: A review for decision-making in marine conservation",Morales-Ramírez Á.,Revista de Biologia Tropical,00347744,63,NA,131-160,2015-01-01,2015,"From September 2005 to November 2007 we studied the meteorological typologies and the physical, chemical and zooplankton oceanography of Golfo Dulce, a unique aquatic ecosystem in the South Pacific of Costa Rica. The water circulation pattern in Golfo Dulce is typical of fjord-type estuaries, with flux stratification within the water column. Surface water currents reached speeds near 18cm/s in the vicinity of the sill and diminished inward to the northwest at around 5cm/s. The east-west flux was predominant, whereas near Puerto Jimenez the speed was a moderated 5.4cm/s with a south direction. Higher speeds were found near the sill (17.8cm/s) and at the bottom (2.0cm/s to 4.8cm/s). One station was visited once, five were visited five times each. Dissolved oxygen was not absent in deep waters (70m to 140m), but concentrations were low (0.25mg/L to 1.10mg/L). Nutrient concentrations and distribution had the usual horizontal estuarine patterns and for the vertical level phosphate and silicate concentrations increased with depth. Decomposition of organic matter was evident because nitrate concentrations were higher in deep waters. Surface nutrient concentrations indicated the gulf has good environmental quality that sustains a variety of life. Copepods dominated zooplankton (44%-83.6%). The strongest equatorial westerlies were detected between September and October, coincident with higher wave heights. The trade winds blowing from December to April reduced the energy of entering waves and therefore the mean wave height. The annual rainfall cycle was the typical bimodal pattern from the Central America Pacific, with maxima in May and October, except for the midsummer interruption, and minimum rain was on February. Golfo Dulce is a unique environment in the Eastern Tropical Pacific, shows healthy environmental conditions, and is threatened; therefore we urge the establishment of zoning policy for human activities, and to improve protection under the principles of sustainable use.",9,NA,Journal,ar,Article,100,5,5,13567,undefined,1,TRUE,132,22152075,10.15517/rbt.v63i1.23100,Nutrients | Tropical East Pacific | Tropical fjord | Water currents | Wind system | Zooplankton,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84962385788,SCOPUS_ID:84962385788,2-s2.0-84962385788,Origin of the Revista de Biología Tropical: Transcription of an interview with the editorial board,Zeledón R.,Revista de Biologia Tropical,00347744,63,4,1251-1254,2015-01-01,2015,NA,0,NA,Journal,no,Note,100,1,1,13567,undefined,1,TRUE,133,22152075,10.15517/rbt.v63i4.17365,NA,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84962385666,SCOPUS_ID:84962385666,2-s2.0-84962385666,Checklist of echinoderms (Echinodermata) from the Southern Mexican Pacific: A historical review,Granja-Fernández R.,Revista de Biologia Tropical,00347744,63,NA,87-114,2015-01-01,2015,"The echinoderms of the Southern Mexican Pacific have been studied for three centuries, but discrepancies in the nomenclature of some species have pervaded through time. The objective of this work is to present the first updated checklist of all valid species and synonyms, and a historical review of the study of the echinoderms of the Southern Mexican Pacific is also presented. The checklist is based on an exhaustive published literature search and records of specimens deposited in museum and curated reference collections. There are 162 species of echinoderms in the Southern Mexican Pacific from 96 genera, 54 families and 20 orders. The State of Guerrero presented a total of 135 species, Oaxaca 94 and Chiapas 15. We updated the list and added five new records of the species (Microphiopholis platydisca, Ophiostigma tenue, Arbacia stellata, Thyone bidentata, Chiridota rigida) for the Southern Mexican Pacific and one for the Mexican Pacific (Encope laevis). This checklist expands the number of species known for the study area; nevertheless studies suggest that still more species are yet to be discovered.",10,NA,Journal,re,Review,100,5,5,13567,undefined,0,FALSE,134,22152075,10.15517/rbt.v63i2.23131,Asteroidea | Echinoidea | Holothuroidea | México | Ophiuroidea,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84962384862,SCOPUS_ID:84962384862,2-s2.0-84962384862,"Benthic macrofauna found in Sandy beaches from Osa Conservation Area, Puntarenas, Southern Pacífic coast of Costa Rica",Corrales-Ugalde M.,Revista de Biologia Tropical,00347744,63,NA,273-285,2015-01-01,2015,"The diversity and species composition of the intertidal sandy beaches in the southern Pacific coast of Costa Rica were studied by means of cores collected along perpendicular transects to the beaches. The numbers of strictly marine species varied between 5 to 13 taxa, representing an intermediate value compared to those previously reported for these environments in Costa Rica. The isopod Cirolana salva-dorensis was the dominant species in the supralittoral zone, whereas polychaete worms belonging to the families Nereididae and Pisionidae dominated the low intertidal zone. Others organisms collected in the beaches were the crabs of the genus Uca, anomurans crabs (Emerita), sand dollars (Mellita longifissa) and several taxa of polychaete tubeworms, such as the Onuphidae, Spionidae, Magelonidae, and Glyceridae. The high faunal difference among the sites is possibly explained by their exposure to the wave energy, with fewer individuals in the more reflective beaches. In addition, human activities might also be responsible for the low infaunal diversity found in some of these beaches. This is the first effort to describe the benthonic fauna of beaches from this area.",2,NA,Journal,ar,Article,100,2,2,13567,undefined,1,TRUE,135,22152075,10.15517/rbt.v63i1.23107,Human impacts | Marine biodiversity | Punta Burica | Sand beach | Vertical zonation,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84962384773,SCOPUS_ID:84962384773,2-s2.0-84962384773,From baby to adult: Ontogenetic series of nine species of Ophiuroidea from Atlantic Southwestern,Borges M.,Revista de Biologia Tropical,00347744,63,NA,361-381,2015-01-01,2015,"The post-metamorphic stage is essential in the life history of marine invertebrates. During this period, animals are more vulnerable and suffer high mortality, which influences the distribution and abundance of adult populations. It is also during this period that major morphological changes happen in the individuals, complicating their taxonomic identification. The juvenile ophiuroids dominate the meiofauna in certain times of the year and at some places. However, they are ignored by most ecological studies due to identification difficulties. Here we describe the ontogeny of nine deep-sea species from the Southeast and South regions of Brazil, with the first record of morphological modifications for eight of them. Most organisms were collected 60 to 800 m deep, between December 1997, January, 1998 and March, 1998, during the REVIZEE-Score South / Benthos program. We also included additional material from the Zoology Museum of Unicamp (ZUEC). For descriptions and identifications of the different stages, the specimens were dried and photographed. The juveniles were identified by “backwards” process through the growth series of adults to smaller individuals, a backwards method that was successful in previous studies. Some individuals were mounted on aluminum stubs for scanning electron microscopy. The species were: Ophiacantha pentacrinus (Ophiacanthidae), Ophiomastus satelitae, Ophiomusium acuferum, Ophiomusium eburneum, Ophiomisidium tommasii, Ophiura ljungmani, Ophiura clemens (Ophiuridae), Amphiura complanata (Amphiuridae) and Ophiothrix rathbuni (Ophiotrichidae). Many species could be identified since their most juvenile stage. Some structures remain almost unaltered during the whole life.",7,NA,Journal,ar,Article,100,3,3,13567,undefined,0,FALSE,136,22152075,10.15517/rbt.v63i2.23170,Benthic fauna | Brittle stars | Distribution | Ecology | Growth series | Taxonomy,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84962383302,SCOPUS_ID:84962383302,2-s2.0-84962383302,"Diadema Mexicanum, a key species of sea urchin in coral reefs of the Eastern Tropical Pacific: State of knowledge and future perspectives",Alvarado J.J.,Revista de Biologia Tropical,00347744,63,NA,135-157,2015-01-01,2015,"Diadematids are among the most ecologically important sea urchin families. This review presents the state of knowledge of an important member of that family, Diadema mexicanum, in the Tropical Eastern Pacific based on studies carried out mainly in Panama, Costa Rica and Mexico. Density of D. mexicanum is low, fluctuating between 0.008 and 9.5 ind m-2, however under particular conditions such as El Niño, densities reach up to 150 ind m-2. On the other hand, just one event of mass mortality at a local level has been reported for this species in Mexico. Bioerosion caused by D. mexicanum is more intense in southern reefs, whereas in localities from Mexico values are lower. According to studies carried out in Panama and Mexico it has been determined that D. mexicanum reproduces between April and November and its reproduction is influenced by ocean dynamics of winds and currents. It is necessary to extend the study areas in order to determine if populations of D. mexicanum have a similar behavior along its entire geographical distribution. Finally, it is necessary to assess the effect of extraction for different purposes on this species and identify the actions that should be taken in order to protect its populations.",8,NA,Journal,ar,Article,100,3,3,13567,undefined,0,FALSE,137,22152075,10.15517/rbt.v63i2.23140,Bioerosion | Diseases | Distribution | Echinodermata | Evolution | Food | Reproduction | Threats,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84962382697,SCOPUS_ID:84962382697,2-s2.0-84962382697,"Epiphytes from a forest type transition zone in the Choco biogeographic region, Valle del Cauca, Colombia",Soto-Medina E.,Revista de Biologia Tropical,00347744,63,4,915-926,2015-01-01,2015,"Tropical moist forests are ecosystems of high biodiversity and high endemism, like the Choco biogeographic ecoregion. Few studies have characterized this vegetation system, and less attention has been given to the epiphytes. The aim of this study, was to evaluate the diversity and composition of vascular and nonvascular epiphytes, in a transition zone between tropical moist forest and tropical dry forest in the Choco biogeographic region of Valle del Cauca, Colombia. For this study, the data were grouped into six zones along the Loboguerrero-Buenaventura road: Zone 1 was closest to the Pacific Ocean (tropical moist forest) and Zone 6 was closest to the subxerophytic enclave of The Dagua River (transition zone to tropical dry forest). The data also were grouped depending on exposure to light (microsites), and the sites were categorized as open, semiopen and closed. A total of 43 trees densely covered by epiphytes were sampled: non-vascular epiphytes were sampled up to 2 m high, while vascular epiphytes were sampled along the entire phorophyte. A total of 485 specimens of non-vascular epiphytes belonging to 77 species of lichens, five of liverworts and eight of mosses were collected, for a total of 90 species. In addition, 5 987 individuals belonging to 24 species of vascular epiphytes were found; Bromeliaceae (six species) was the richest in species, followed by Gesneriaceae, Orchidaceae and Polypodiaceae (each with four species). We found 25 new records of lichens for Colombia and 26 for the Choco biogeographic region; for vascular epiphytes, we found 11 new records for this same Choco region. The richness and diversity of nonvascular epiphytic communities were affected by the zone and the microsite in which the trees were located, while the vascular epiphytic communities, were affected by the zone along the road. Thus, the richness and diversity of the communities of nonvascular epiphytes were affected by both the forest type and the microsite where the trees were found, while communities of vascular epiphytes, were affected only by the forest type.",6,NA,Journal,ar,Article,100,3,3,13567,undefined,1,TRUE,138,22152075,10.15517/rbt.v63i4.16733,Choco biogeographic region | Composition | Diversity | Microclimate factors | Microsites | Richness | Vascular and nonvascular epiphytes,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84962382687,SCOPUS_ID:84962382687,2-s2.0-84962382687,"Nesting and conservation of the olive ridley sea turtle (Lepidochelys olivacea) in Playa Drake, Osa Peninsula, Costa Rica (2006-2012)",James R.,Revista de Biologia Tropical,00347744,63,NA,117-129,2015-01-01,2015,"The nesting of the Olive Ridley (Lepidochelys olivacea) sea turtle was studied from 2006 to 2012 in Drake Bay, Costa Rica, an important solitary nesting site and center of eco-tourism in the Osa Peninsula. During this period, 958 nests were recorded (mean: 136.9 nests per season; density: 3.8 nests/100m of beach per season), of which 38% were relocated to a hatchery. The incidence of poaching was reduced from 85% in 2005 to a mean of 10.1% from 2006-2012. A total of 335 nesting females were tagged; the mean curved length of carapace was 66.1cm, the mean curved width was 70.2cm, and the mean number of eggs per nest was 96.3. A mean rate of reproductive success of 79.2% was obtained and over 61 000 hatchlings were liberated from the hatchery. This project is an example of a successful community-based conservation and eco-tourism initiative.",5,NA,Journal,ar,Article,100,2,2,13567,undefined,1,TRUE,139,22152075,10.15517/rbt.v63i1.23099,Cheloniidae | Community-based conservation | Nesting biology | Olive ridley | Poaching | Sea turtle,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84962382645,SCOPUS_ID:84962382645,2-s2.0-84962382645,"Population structure and distribution of Anadara tuberculosa sowerby (1833) (Mollusca: Bivalvia) in the mangroves of Golfito and Playa Blanca, Puerto Jiménez, Golfo Dulce, Costa Rica",Silva-Benavides A.,Revista de Biologia Tropical,00347744,63,NA,287-298,2015-01-01,2015,"The density, population, length, yield and sex proportion of the Anadara tuberculosa Sowerby (1833) were studied in the mangroves of Golfito and Playa Blanca, Golfo Dulce, Costa Rica from 2008-2010. A. tuberculosa was more abundant in Golfito mangroves (2.77 units m2), than Playa Blanca mangrove (0.14 units m2). The average lengths were 42.1mm for Golfito (under the Costa Rican legal minimal length for exploitation: 47mm) and 48.35mm for Playa Blanca mangrove. Maximum densities in Golfito were measured in the outlet of Purruja River (mangrove of Purruja) and mangroves Congo, Ceibo y la Trocha. The average total weights were 24.48g for Golfito and 36.35g for Playa Blanca. The condition index (a meat yield measurement) was higher in Golfito (23.45%) than in Playa Blanca (17.01%). The male ratio was 1:1. These results suggest that A. tuberculosa population is declining in these mangroves. Therefore, it’s necessary to implement repopulation projects of the mollusc in the mangroves of Golfo Dulce, in conjunction with government authorities, NGOs and civil society. Mangrove workers and consumers are needed in that potential projects, to make the mollusc a sustainable natural resource exploited by different community members.",5,NA,Journal,ar,Article,100,2,2,13567,undefined,1,TRUE,140,22152075,10.15517/rbt.v63i1.23108,Anadara tuberculosa | Costa Rica | Density | Golfo Dulce | Mangrove | Mollusca | Yield,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84962382621,SCOPUS_ID:84962382621,2-s2.0-84962382621,Questioning the environmental stress hypothesis for gall diversity of restinga vegetation on dunes,Arriola Í.,Revista de Biologia Tropical,00347744,63,4,959-970,2015-01-01,2015,"The Atlantic Coast Restinga is a mosaic of plant communities with a distinct floristic and phytophysiognomy, exposed to luminous, thermal, and saline stresses. Plants of the restinga must have special features commonly associated to xeric environments, and are expected to host a high diversity of galling herbivores. We studied gall morphotypes, and recorded the diversity of galls on plants growing in sand dunes in a remnant area of restinga (Acaraí State Park) in São Francisco do Sul, Santa Catarina State, Brazil. The sampling was done in four plots (250 x 5 m), constituting a total area of 5 000 m², during April, May and June. Plant branches (n ≥ 5) with galls were sampled, identified, and the galls were photographed. The galls were classified into eight morphotypes, associated to eight host plants constituting 15 host plants - galling herbivores systems. The identification of the gall - inducers was based on literature, and on the species-specific feature of this kind of host plant-gall inducers interaction. There was a predominance of leaf galls, green in color. The most common morphotypes were the globoid, lenticular, conical, rosette, marginal, and fusiform galls, similarly to the inventories performed on other Brazilian biomes. Despite the environmental stresses, the xeric features of the dunes of the ASP, and the high local plant diversity, the diversity of galling herbivores were low. Varronia curassavica (Boraginaceae), Smilax campestris (Smilacaceae), and Guapira opposita (Nyctaginaceae) were superhosts of galling herbivores in the dunes, with about 70 % of the total associated parasites. The environmental effect seems to be neutral, either for the host plants or for the generation of gall morphotypes. Alternatively, the scarce nutritional resources could be restrictive for the establishment of the galling herbivores inside plant tissues.",6,NA,Journal,ar,Article,100,3,3,13567,undefined,1,TRUE,141,22152075,10.15517/rbt.v63i4.17866,Dunes | Environmental stress | Insect-plant interaction | Restingas | Super-hosts,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84962381592,SCOPUS_ID:84962381592,2-s2.0-84962381592,"Shallow reef fishes around “La Viuda” rocky islet, Golfo Dulce, Costa Rica",Palacios-Martinez G.,Revista de Biologia Tropical,00347744,63,NA,329-338,2015-01-01,2015,"Rocky reefs maintain a high diversity of organisms. Differences in fish community could be expected by seasonal events and wave action on rocky reefs. I studied “La Viuda” rocky islet, Golfo Dulce, CostA Rica (8°37’33” N - 83°14’08” W) with Bohnsack and Bannerot visual census methods four times between February and December 2002. I identified 28 species and the most abundant families were Pomacentridae and Labridae. Shannon-Wiener diversity was between 1.1 and 1.73 nits/ind., and Pielou 0.43. There is a higher diversity in the dry season and in areas protected from wave action.",1,NA,Journal,ar,Article,100,1,1,13567,undefined,1,TRUE,142,22152075,10.15517/rbt.v63i1.23112,Fish community | Golfo Dulce | pH | Rocky reefs | Salinity | Secchi disc | Temperature | Visual census,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84962381478,SCOPUS_ID:84962381478,2-s2.0-84962381478,"Breeding biology and hatching success of Chelonia mydas (Testudines: Cheloniidae) in Aves Island wildlife refuge, Venezuela, during the 2010 reproductive season",Prieto-Torres D.A.,Revista de Biologia Tropical,00347744,63,4,1059-1070,2015-01-01,2015,"Aves Island Wildlife Refuge is the second most important nesting colony for green turtles (Chelonia mydas) in the Caribbean. Even though some research projects have led to a solid source of knowledge about this species’ ecology, little information about its breeding biology is available. This study was focused on assessing the breeding characteristics and hatching success for the nesting population during the 2010 season in Aves Island, Venezuela. Nesting data were collected along the entire beach line from July 31st to November 09th by nightly patrols, in order to determine green turtle nesting activity. All females were tagged and measured to compare the new recruits with remigrant females. We determined the number of nesting females, the size and spatial distribution of clutches, the incubation period, the internesting and remigration periods, as well as the hatching and emergence success for first time in Aves Island. Beach dimensions were measured to determine nest density. We recorded 1 106 nesting females with 436 remigrant females individually identified. The female population had an average curved carapace length of 112.2 ± 5.5 cm. The average clutch size was of 124 ± 25.7 eggs, with an estimated clutch frequency of 2 nests/females, and an average inferred clutch period of 12.4 days. We estimated the total number of clutches to be 2 261 ± 33 and a total of 1 130 ± 17 nesting females for the 2010 season. For in situ nests, we observed a Mean hatching and emergence success of 54.4 ± 30.0% and 74.3 ± 29.2%, respectively. There was a positive correlation between the morphometrics of nesting females and clutch size, and also significant differences in the number of clutches and hatching and emergence success among the different island sections of the study site. Our results are only a first attempt at characterizing this site population, but have great value for establishing conservation priorities within the context of national management plans. Care should be taken in extrapolating our data to other years, as there is a need to continue monitoring the nesting beach and developing conservation strategies directed at all life-stages of the population.",2,NA,Journal,ar,Article,100,2,2,13567,undefined,1,TRUE,143,22152075,10.15517/rbt.v63i4.18012,Aves Island | Chelonia mydas | Hatching success | Nesting population | Reproductive success,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84962377179,SCOPUS_ID:84962377179,2-s2.0-84962377179,"Immune response of the Antarctic sea urchin Sterechinus neumayeri: Cellular, molecular and physiological approach",Gonzalez-Aravena M.,Revista de Biologia Tropical,00347744,63,NA,309-320,2015-01-01,2015,"In the Antarctic marine environment, the water temperature is usually between 2 and - 1.9 °C. Consequently, some Antarctic species have lost the capacity to adapt to sudden changes in temperature. The study of the immune response in Antarctic sea urchin (Sterechinus neumayeri) could help us understand the future impacts of global warming on endemic animals in the Antarctic Peninsula. In this study, the Antarctic sea urchins were challenged with lipopolysaccharides and Vibrio alginolitycus. The cellular response was evaluated by the number of coelomocytes and phagocytosis. A significant increase was observed in red sphere cells and total coelomocytes in animals exposed to LPS. A significant rise in phagocytosis in animals stimulated by LPS was also evidenced. Moreover, the gene expression of three immune related genes was measured by qPCR, showing a rapid increase in their expression levels. By contrast, these immune genes showed a depression in their expression by a thermal effect at 5 and 10 °C. In addition, during bacterial injection, the oxygen consumption was higher in challenged animals. Our results showed that the immune response in the Antarctic sea urchin may be affected by acute thermal stress and that this immune response has a metabolic cost.",10,NA,Journal,ar,Article,100,9,9,13567,undefined,0,FALSE,144,22152075,10.15517/rbt.v63i2.23165,Antarctica | Coelomocytes | Gene expression | Phagocytosis | Sea urchin | Sterechinus neumayeri,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84962373599,SCOPUS_ID:84962373599,2-s2.0-84962373599,"Longtail stingray Dasyatis longa, (Myliobatiformes: Dasyatidae) catches in the artisanal fisheries of Golfo Dulce, Costa Rica",López-Garro A.,Revista de Biologia Tropical,00347744,63,NA,319-327,2015-01-01,2015,"From May 2010 until May 2011, the longtail stingrays (Dasytis longa), caught by artisanal fishermen in Golfo Dulce, south Pacific of Costa Rica, were analyzed. We observed a total of 30 artisanal fishing operations in different areas of Golfo Dulce, with muddy bottoms and very shallow waters (less than 30m). The areas called ""Los Bajos"" and ""Pique Fijo"" represented the 26.7% and 23.3% of all the operations, respectively. Other important areas were ""La Cienaga"" (20.0%), ""Lapa-Rios"" (6.7%) ""Piedra del Sombrero"" (6.7%) and ""Pavones"" (6.7%). ""Matapalo"", ""Corcovado"" and ""Punta Banco"" were less used by fishermen (9.9% of trips). In the captures, 345 (39.6%) were sharks (Sphyrnidae Carcharhinidae, Heterodontidae, Ginglymostomatidae and Triakidae), 228 (26.1%) bait fish (Aridae), 112 (13.1%) rays (Dasyatidae, Myliobatidae, Rhinobatidae and Mobulidae) and 111 (12.7%) commercial fish (Lutjanidae, Serranidae, Sciaenidae). The most abundant ray was D. longa, with 75.7% of total rays caught, n=112), and more than 10% of total catch. The longtail stingrays male: female ratio was 1.33:1. Mean width disc length was 84.63±12.11cm. The highest Catch per unit effort, CPUE, was in January-February (0.006 stingrays per hook per hour). The lowest was in July and August (0.0004). Nearly all rays caught were released. We recommend regulations on the artisanal bottom line during from January to February in the areas of Los Bajos, Pique Fijo, and La Cienega.",5,NA,Journal,ar,Article,100,2,2,13567,undefined,1,TRUE,145,22152075,10.15517/rbt.v63i1.23111,Artisanal fishermen | Costa Rica | CPUE | Dasyatis longa | Golfo Dulce | Longtail stingray,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84962373594,SCOPUS_ID:84962373594,2-s2.0-84962373594,Echinoderm diversity in the Southwestern Atlantic,Martinez M.,Revista de Biologia Tropical,00347744,63,NA,115-120,2015-01-01,2015,"Studies of biodiversity of echinoderms from South America have increased in recent years. Here we summarize sampling done on three expeditions along the Argentinean coast (35º - 55º S) and near the Antarctic Peninsula. The first campaign, Mejillón II (M-II; 2009), was carried out between 35º - 39º S and covered a depth range between 10 to 140 m. The second was part of the Summer Antarctic Campaign 2011 (CAV-III; 2011) that took place around the Antarctic Peninsula, South Shetland and South Orkney Islands (depth range between 67 to 754 m). The last cruise was the final stretch of the Summer Antarctic Campaign 2011 (CAV-IV; 2011), from 39º - 55º S and between 30 - 140 m depth. As result, 74 stations have been studied, of which 68 had at least one echinoderm specimen. From the total number of stations, the occurrence percentages for each class were Asteroidea (68 %), Echinoidea (64 %), Ophiuroidea (55 %), Holothuroidea (51 %) and Crinoidea (20 %). In the M-II campaign, echinoderms were presented in 94 % of the sampled stations, with Echinoidea most frequent (74 %). In the CAV-III campaign echinoderms were presented in all the stations; Ophiuroidea were found in all stations. The lowest occurrence of echinoderms was found in the CAV-IV campaign (82 %), where Asteroidea was present in the 73 % of the samples, and crinoids were absent.",2,NA,Journal,ar,Article,100,5,5,13567,undefined,0,FALSE,146,22152075,10.15517/rbt.v63i2.23132,Antarctica | Argentine sea | B/O puerto deseado | Biodiversity | Echinodermata,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84962367657,SCOPUS_ID:84962367657,2-s2.0-84962367657,"Tooth microstructure and feeding biology of the brittle star Ophioplocus januarii (Echinodermata: Ophiuroidea) from northern Patagonia, Argentina",Brogger M.,Revista de Biologia Tropical,00347744,63,NA,353-360,2015-01-01,2015,"Ophioplocus januarii is a common brittle star on soft and hard substrates along the Argentinian and Brazilian coasts. Based on stomach contents, tooth microstructure and field observations we identified its food. Opposed to previous suggestions, O. januarii appears to be a microphagous species feeding on macroalgal fragments (found in 60.0 % of the analyzed stomachs with content), plant debris (28.0 %), animal cuticle structures (13.0 %), and unidentifiable material (30.7 %). Less frequent items found were foraminiferans, ostracods, an amphipod, a juvenile bivalve, and other crustaceans. Electronic microscope revealed digested material, diatoms and small crustacean appendices. Thus, O. januarii is an omnivorous species, feeding mainly on algae, complemented opportunistically with other items. Suspension feeding was observed in the field. It has an fenestrated arrangement intermediate between the previously described uniform and compound teeth.",6,NA,Journal,ar,Article,100,4,4,13567,undefined,0,FALSE,147,22152075,10.15517/rbt.v63i2.23169,Brittle star | Ophiolepididae | Stereom microstructure | Stomach contents | Teeth,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84962361517,SCOPUS_ID:84962361517,2-s2.0-84962361517,Osa conservation area (Costa Rica) coral ecosystems: Structure and conservation needs,Alvarado J.J.,Revista de Biologia Tropical,00347744,63,NA,219-259,2015-01-01,2015,"Costa Rica is considered one of the 20 most biodiverse countries in the world, which includes its well known reefs ecosystems. Specifically, the South Pacific region, the Osa Conservation Area (ACOSA), holds one of the richest reefs of the country. Even though many of these reefs have been studied since the 1980s, most of them had focused mainly on coral cover condition. Therefore, the present research aims to complete and update an evaluation of the main biological components of ACOSAs reefs ecosystems, using a standard methodology. Between 2013 and 2014, five localities were visited: Dominicalito, Marino Ballena National Park, Caño Island Biological Reserve, Osa Peninsula and Golfo Dulce, on which 27 sites were evaluated. Transects at two depths in each site were done to estimate substrate cover, reef rugosity, macroinvertebrates diversity and density, and reef fishes composition and biomass. Results indicate that ACOSAs reef are moderately complex and on most of them the substrate is dominated by turf (62.7%) and live coral cover is moderate (16.5%). Substrate cover was significantly different between localities, which can be attributed to adverse environmental conditions for reef development (e.g. sedimentation, pollution). However, reefs in Golfo Dulce and Caño Island BR showed a significant coral cover recovery since last studied. Of 35 taxa of macroinvertebrates identified, 58% had low abundance or were observed occasionally. Golfo Dulce presented the highest diversity and density of macroinvertebrates and significant differences were observed between localities. On this group, this study is providing an information baseline of most sites analyzed. The echinoids Diadema mexicanum and Eucidaris thouarsii were the most abundant and the conch (Lobatus galeatus) was reported for many of the sites. Of the 90 species of reef fishes documented, ten were common and with the highest densities. There were no significant differences in the diversity and richness of the reef fishes between localities, but fishes biomass and composition of fish community were different between sites. Caño Islands sites were the most diverse of ACOSA, and presented the highest biomass and trophic levels of the region. Golfo Dulces reef fish composition differs from the other localities. According to the results, ACOSAs reef ecosystems have a high biodiversity. The ecosystems conditions observed indicate that more conservation efforts, sustainable use and effective management of land and marine resources should be implemented. Ecological monitoring will provide the information about trends and the relationship between reef ecosystems state and environmental conditions.",10,NA,Journal,ar,Article,100,5,5,13567,undefined,1,TRUE,148,22152075,10.15517/rbt.v63i1.23105,Abundance | Biomass | Coral community | Diversity | Eastern tropical pacific | Reef,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84962360883,SCOPUS_ID:84962360883,2-s2.0-84962360883,"Diversity of cetaceans in coastal seascape Golfo Dulce, Osa Peninsula, Costa Rica",Oviedo L.,Revista de Biologia Tropical,00347744,63,NA,395-406,2015-01-01,2015,"Golfo Dulce is a fiord-lilke embayment located in the southern Pacific of Costa Rica, this coastal-marine ecosystem harbors an important wealth in marine biodiversity, including cetaceans. In this study we describe the cetacean community of Golfo Dulce, in relation to the diversity of habitats constituting the seascape. Sighting data collected in periodic systematic surveys has yielded 943 records (2005-2014≈3 490h≈64 533km), of 12 species of cetaceans. A gradient of cetacean diversity is observed from the inner basin to the transitional-oceanic area at the entrance of the Gulf, with coastal bottlenose dolphin and spotted dolphin dominating the inner basin, and bottlenose dolphins and migratory humpback whales the sill area. Transitional oceanic habitat holds the greatest species diversity dominated by oceanic species, particularly piscivorous delphinids, including the off-shore form of bottlenose dolphins and the “Central American” spinner dolphin. We hypothesize the potential occurrence of a morphotype of pantropical spotted dolphins within Golfo Dulce, in contrast with S. attenuatta graffmani outside in open Pacific coastal waters. The pattern of cetacean community structure is established by the dynamic of area use by the species, which should be considered for the establishment of management and conservation strategies.",5,NA,Journal,ar,Article,100,7,7,13567,undefined,1,TRUE,149,22152075,10.15517/rbt.v63i1.23118,Balaenopteridae | Cetacea | Cetacean community | Delphinidae | Eastern Tropical Pacific,all,All Open Access
