@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/28444455613,SCOPUS_ID:28444455613,2-s2.0-28444455613,Ecology of an improbable association: The pseudomyrmecine plant-ant Tetraponera tessmanni and the myrmecophytic liana Vitex thyrsiflora (Lamiaceae) in Cameroon,Djiéto-Lordon C.,Biotropica,00063606,37,3,421-430,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00056.x,"In young individuals of the obligate myrmecophytic liana Vitex thyrsiflora, several species of ants and other arthropods compete for resources offered by the plant. In mature individuals, the only inhabitant is the ant species Tetraponera tessmanni, which is completely restricted to Vitex lianas as its sole host. Established colonies of this ant provide effective defense against herbivores. The association between V. thyrsiflora and T. tessmanni is unusual in two respects. First, the climbing life form is rare among myrmecophytes. Secondly, it is surprising that a pseudomyrmecine should be the obligate associate of a liana. Pseudomyrmecine plant-ants often prune vegetation contacting their host plant. This behavior functions in part to protect against invasion of the host by ecologically dominant ants. In contrast, T. tessmanni does not prune and is associated with a plant whose success, and thus that of its resident ant colony, depends on contacts with many other plants. Several traits of V. thyrsiflora and T. tessmanni combine to make the colonization of host plants by potential competitors very difficult. These include behavioral and morphological filters restricting entrance into the plant and exploitation of the resources it can supply; plant anatomical organization that enables T. tessmanni workers to carry out all activities, except leaf patrolling, within a single, branched private nesting space within which all food resources offered by the plant are produced; and polygyny, permitting the colony to monopolize a large, rapidly growing and long-lived territory.",18,Journal,ar,Article,100,6,6,Ant-plant interactions | Cameroon | Competition | Liana | Myrmecophytes | Protection mutualism | Tetraponera tessmanni | Tropical wet forest | Vitex thyrsiflora,13817,undefined,0,FALSE,42,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/28444454073,SCOPUS_ID:28444454073,2-s2.0-28444454073,Limited fruit production in Hancornia speciosa (Apocynaceae) and pollination by nocturnal and diurnal insects,Darrault R.,Biotropica,00063606,37,3,381-388,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00050.x,"Frequency and efficiency of pollinator visits strongly influence the reproductive success of self-incompatible plants. We investigated the breeding and pollination systems of Hancornia speciosa, a small tree that produces fleshy berries used in the Brazilian fruit industry. Observation and experiments were carried out in Northeastern Brazil. Thirty-three species of the visitor were recorded. Hawkmoths (Sphingidae), bees (Euglossini and Centridini), and butterflies (Nymphalidae and Hesperiidae) with long mouth parts were effective pollinators of H. speciosa. Access to nectar, the only reward for flower visitors, is determined by corolla tube length. Nylon threads of various diameters and dried mouth parts from a number of flower visitors were used in experiments to simulate flower visits. The number of pollen grains removed during such simulated visits showed no significant difference. Although xenogamic, H. speciosa presented a low pollen/ovule ratio (77). This might be related to the high efficiency of its pollination mechanism. Flowers of H. speciosa had 76 ovules on average. Seed set varied from 1 to 25, indicating that individual flowers received different amounts of outcross-pollen. Fruit production of hand cross-pollinated flowers increased by 90 percent when compared to natural pollination, suggesting pollinator limitation of H. speciosa.",49,Journal,ar,Article,100,2,2,"Apocynaceae | Brazil | Euglossine | Hancornia speciosa | Hesperiidae | Sphingidae, pollination | Tabuleiro Nordestino",13817,undefined,0,FALSE,43,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/28444445964,SCOPUS_ID:28444445964,2-s2.0-28444445964,Epiphyte orchid establishment on termite carton trails,Flores-Palacios A.,Biotropica,00063606,37,3,457-461,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00060.x,"In the coastal zone of central Veracruz, Mexico, we recorded the abundance of orchid plants growing on termite carton trails or directly on the peeling bark of Bursera fagaroides. Although only 19 percent of the surveyed trees contained termite carton trails, trees with termites hosted 92 percent of all orchid individuals. A disproportionate number of orchid seedlings occurred on termite cartons given the relative availability of carton and bark substrate. Our results show for the first time that orchids can establish on termite trails, and we discuss the potential for termite facilitation of orchid populations.",15,Journal,ar,Article,100,2,2,Brassavola | Bursera | Epiphytes | Mexico | Myrmecophila | Nasutitermes | Safe sites | Tropical dry forest,13817,undefined,0,FALSE,44,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/28444439895,SCOPUS_ID:28444439895,2-s2.0-28444439895,Reproduction of the bat Glossophaga commissarisi (Phyllostomidae: Glossophaginae) in the Costa Rican rain forest during frugivorous and nectarivorous periods,Tschapka M.,Biotropica,00063606,37,3,409-415,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00054.x,"I studied the reproduction of the 9 g nectarivorous bat Glossophaga commissarisi (Phyllostomidae: Glossophaginae) in relation to its food choice in a Costa Rican lowland rain forest over more than 2 yr. Reproduction was bimodal with birth peaks in April/May and October/November. The first birth peak coincided with a period of frugivory, whereas the second occurred during a period of almost exclusive nectarivory. All adult females recaptured in consecutive reproductive periods were reproductively active on both occasions, indicating that individual G. commissarisi females regularly reproduce twice per year at the study site. Throughout the annual cycle the mean testis length of the males correlated best with the proportion of females lactating, suggesting a post partum estrous pattern. Animals became reproductively active at about 1 yr of age. Fecal samples showed that females consumed significantly more insects than males.",17,Journal,ar,Article,100,1,1,Bimodal | Costa Rica | Diet | Frugivory | Nectarivory | Post partum estrus | Seasonality | Testis size | Tropical wet forest,13817,undefined,0,FALSE,45,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/28444438881,SCOPUS_ID:28444438881,2-s2.0-28444438881,Assessing fire potential in a Brazilian savanna nature reserve,Mistry J.,Biotropica,00063606,37,3,439-451,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00058.x,"Fire is a natural ecological force in the cerrado. However, the increasing use of fire by people means that conservation areas are subject to frequent burns. The aim of this study was to assess the potential of fire in an ecological reserve in the Brazilian savannas (cerrado) of central Brazil. Data about vegetation type, topography, climate, and fuel characteristics were input into the fire prediction models BEHAVE and FARSITE to simulate fire behavior during different weather conditions and from different entry points into the conservation area. The results indicated that there is a higher probability of fire entry from particular border regions as a result of the fuel characteristics. The presence of invasive grasses, such as Melinis minutiflora, within parts of the reserve also significantly affected the pattern of fire spread. Wind speed greatly increased the spread and extent of fire. The study showed that significant improvements in modeling fire behavior m savannas still need to be made. This study was the initial stage in the development of a decision support system for fire management in the cerrado.",36,Journal,ar,Article,100,2,2,BEHAVE | Cerrado | FARSITE | Fire | Fire behavior | Melinis minutiflora | Modeling,13817,undefined,0,FALSE,46,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/28444438149,SCOPUS_ID:28444438149,2-s2.0-28444438149,The effect of macroinvertebrate exclusion on leaf breakdown rates in a tropical headwater stream,Wright M.,Biotropica,00063606,37,3,403-408,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00053.x,"The role of macroinvertebrates in the process of leaf breakdown is well studied in temperate streams, but less is known about their role in the tropics. We investigated the effect of reducing macroinvertebrate access to leaf material on leaf breakdown rates in a forested headwater stream in the Luquillo Experimental Forest, Puerto Rico. We measured leaf mass loss using fine and coarse mesh bags over 12 weeks for two common riparian species: Cecropia schreberiana (Moraceae) and Dacryodes excelsa (Burseraceae). Coarse mesh allowed freshwater shrimp and other macroinvertebrates to access leaf material, while fine mesh did not. Leaf breakdown rates did not differ between C. schreberiana and D. excelsa in coarse mesh bags (-0.0375/day vs. -0.0395/day, respectively), but C. schreberiana breakdown was significantly slower than D. excelsa in fine mesh bags (-0.0159/day vs. -0.0266/day). Additionally, breakdown in fine mesh bags was significantly slower compared to coarse mesh bags for C. schreberiana, but less so for D. excelsa. Breakdown rates for all treatments were fast relative to those in temperate-zone streams indicating that both macroinvertebrates and macroinvertebrate-independent processing can strongly influence leaf decomposition in tropical streams. The difference between C. schreberiana and D. excelsa indicates that the effect of macroinvertebrate exclusion can change with leaf type.",51,Journal,ar,Article,100,2,2,Freshwater shrimp | Headwater stream | Leaf breakdown | Leaf chemistry | Macroinvertebrate exclusion | Puerto Rico | Tropics,13817,undefined,0,FALSE,47,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/28444437058,SCOPUS_ID:28444437058,2-s2.0-28444437058,Nocturnal fungi: Airborne spores in the canopy and understory of a tropical rain forest,Gilbert G.S.,Biotropica,00063606,37,3,462-464,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00061.x,"Pathogens and other symbiotic fungi that infect above-ground plant parts commonly disperse as airborne spores. Here we present diel patterns of the density of airborne fungal spores in the canopy and understory of a tropical rain forest. Spores were 52-fold more abundant in the understory than in the canopy. Additionally, spores were 5- to 35-fold more abundant at night than during the day, associated with environmental conditions conducive to germination and plant infection.",46,Journal,ar,Article,100,2,2,Airborne fungi | Australia | Canopy | Fungal spores | Queensland | Tropical rain forest,13817,undefined,0,FALSE,48,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/28444431585,SCOPUS_ID:28444431585,2-s2.0-28444431585,The influence of ants on the foraging behavior of birds in an agroforest,Philpott S.,Biotropica,00063606,37,3,468-471,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00063.x,"Ants limit bird foraging success via interference or exploitative competition. We compared bird foraging (number and duration of visits, bird species visiting) on ant (Azteca instabilis)-infested and ant-free tropical trees (Inga micheliana and Alchornea latifolia). Ants did not affect the number of bird visits or the number of species visiting. Ant presence shortened visit duration (overall and for insectivores) only on A. latifolia where ant activity was higher. Ants may thus hinder bird foraging on some tropical trees potentially shaping how predators affect arthropod communities; yet ant effects depend on bird foraging guild and ant activity.",19,Journal,ar,Article,100,3,3,Alchornea latifolia | Azteca instabilis | Birds | Chiapas | Coffee agroecosystem | Exploitative competition | Inga micheliana | México | Multiple predator effects,13817,undefined,0,FALSE,49,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/27244433488,SCOPUS_ID:27244433488,2-s2.0-27244433488,Ecology and distribution of Melastomataceae in African rain forest inselbergs,Parmentier I.,Biotropica,00063606,37,3,364-372,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00048.x,"The ecology and distribution of thirty-seven Melastomataceae species found on 29 inselbergs in the rain forest of Equatorial Guinea, Gabon, and Cameroon are described. The relative contributions of climatic determinism, and stochastic and historical processes to the present distribution of the species amongst the study sites are investigated. Inselbergs are rock outcrops enduring very harsh edaphic and microclimatic conditions, forming ""xeric islands"" in the rain forest, where natural grasslands develop. For each Melastomataceae species, the habitats where they were collected on the inselbergs and in other biotopes were listed, and their phytogeographical distribution was established. Three species are restricted to rock outcrops. Most species are distributed inside the Guineo-Congolian Region. Three species have disjunct distributions on rain forest inselbergs and have their main distribution area outside the forested zone. The distribution of the species amongst the inselbergs is correlated to the altitude and the annual rainfall of the sites, and to inselberg geographical location. This correlation of the species distribution with the geographical location of the inselberg is attributed to the spatial autocorrelation of environmental variables and to the combined effects of the history of past vegetation changes due to climatic fluctuations and dispersal limitation.",12,Journal,ar,Article,100,1,1,Cameroon | Distribution | Ecology | Equatorial Guinea | Gabon | Insularity | Melastomataceae | Rain forest inselbergs | Vegetation history,13817,81370974,0,FALSE,50,NA,NA,NSF,National Science Foundation
true,https://api.elsevier.com/content/abstract/scopus_id/20444425717,SCOPUS_ID:20444425717,2-s2.0-20444425717,Altered tree communities in undisturbed Amazonian forests: A consequence of global change?,Laurance W.F.,Biotropica,00063606,37,2,160-162,2005-06-01,June 2005,10.1111/j.1744-7429.2005.00022.x,NA,17,Journal,no,Note,100,9,9,Amazon | Brazil | Carbon dioxide | Climatic change | Disturbance | Drought | Fire | Floods | Rainforest | Tree communities,13817,undefined,0,FALSE,51,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/20444419455,SCOPUS_ID:20444419455,2-s2.0-20444419455,Amphibian population declines in latin America: A synthesis,Lips K.R.,Biotropica,00063606,37,2,222-226,2005-06-01,June 2005,10.1111/j.1744-7429.2005.00029.x,"The loss of global amphibian biodiversity has been well documented in recent years. The greatest information from Latin America came from countries such as Costa Rica, Panama, Ecuador, and Puerto Rico. The five papers in this special section illustrate the critical status of Latin American amphibians and further demonstrate certain commonalities of amphibian population declines within the region. These studies provide a framework by which future research and management could proceed in all tropical regions.",81,Journal,re,Review,100,4,4,Anurans | Batrachochytrium dendrobatidis | Brazil | Deforestation | Ecuador | Mexico | Montane regions | Salamanders,13817,undefined,0,FALSE,52,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/20444416039,SCOPUS_ID:20444416039,2-s2.0-20444416039,"Amphibian declines in Latin America: Widespread population declines, extinctions, and impacts",Lips K.R.,Biotropica,00063606,37,2,163-165,2005-06-01,June 2005,10.1111/j.1744-7429.2005.00023.x,"Amphibian populations are in decline throughout Latin America; all families of frogs have experienced declines, but the species associated with aquatic habitats in upland areas have been most affected. Declines in Latin America were most common during the 1980s, but new declines continue to be reported. The causes of declines are varied, but they have most often been associated with habitat loss, a pathogenic fungus, and climate change. Scientists are just beginning to grasp the ethical and biological implications of losses of this magnitude. In this Special Section, we provide a general summary of the phenomenon and introduce five contributed papers that provide new data and new insights into Latin American declines.",100,Journal,sh,Short Survey,100,4,4,Amphibians | Climate | Declines | Disease | Extinction | Habitat | Neotropics | Population,13817,undefined,0,FALSE,53,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/20444416038,SCOPUS_ID:20444416038,2-s2.0-20444416038,Predicting the distribution of the amphibian pathogen Batrachochytrium dendrobatidis in the new world,Ron S.,Biotropica,00063606,37,2,209-221,2005-06-01,June 2005,10.1111/j.1744-7429.2005.00028.x,"One application of ecological niche modeling is predicting suitable areas for the establishment of invasive species. Herein, I model the fundamental niche of the chytrid fungus Batrachochytrium dendrobatidis, a pathogen linked to amphibian declines on several continents. Niche models were generated with the Genetic Algorithm of Rule-Set Prediction using point distribution data of the pathogen and digital maps of environmental variables integrated in a GIS environment. The distribution of regions suitable for B. dendrobatidis in the New World is extensive and includes significant portions of: (1) Sierra Madre Occidental pine-oak forest; (2) Sonoran and Sinaloan dry forest; (3) Veracruz moist forest; (4) Central America east from the Isthmus of Tehuantepec; (5) Caribbean Islands; (6) temperate forest in Chile and western Argentina south of latitude 30°S; (7) Andes above 1000 m of altitude in Venezuela, Colombia, and Ecuador; (8) eastern slopes of the Andes in Peru and Bolivia; (9) Brazilian Atlantic forest; (10) Uruguay, Paraguay, and northeastern Argentina; (11) southwestern and Madeira-Tapajós Amazonian tropical rainforests. The regions with the highest suitability for B. dendrobatidis include habitats that contain the world's most diverse amphibian faunas. Models were built with New World localities, but also showed strong predictability for B. dendrobatidis localities in the Old World. Out of a total of 59 reported Old World localities for B. dendrobatidis, 56 occurred within regions with high predicted suitability. I also present analyses of the environmental envelope of B. dendrobatidis and discuss the implications of the results for the conservation of amphibians in the neotropics.",202,Journal,ar,Article,100,1,1,Amphibian population declines | Batrachochytrium dendrobatidis | Chytridiomycosis | Ecological niche modeling | Emerging infectious disease | GARP | Genetic Algorithm of Rule-Set Prediction | Geographic range | Neotropics,13817,undefined,0,FALSE,54,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/20444414176,SCOPUS_ID:20444414176,2-s2.0-20444414176,Population genetic structure of neotropical mangrove species on the Colombian Pacific Coast: Avicennia germinans (Avicenniaceae),Cerón-Souza I.,Biotropica,00063606,37,2,258-265,2005-06-01,June 2005,10.1111/j.1744-7429.2005.00035.x,"We investigated the genetic variation of Avicennia germinans using 172 AFLP (Amplified Fragment Length Polymorphism) bands of 45 plants from four localities on the Colombian Pacific coast: 11 from Virudó (Chocó), 10 from La Plata (Valle), 12 from Tumaco (Nariño), and 12 from Chontal (Nariño). AFLP variation among localities (16.2%) was highly significant (AMOVA; P < 0.0001 ). All the analyses showed that Tumaco was the most genetically distinct locality of the four under study. The other three localities, La Plata, Virudó, and Chontal, apparently form a large single subpopulation with high-to-moderate gene flow among localities. We also found the genetic diversity of A. germinans on the Colombian Pacific coast (H E = 0.251) higher than that estimated by others over the broad geographic range of A. germinans. All these results together show that mangroves on the Colombian Pacific coast deserve a strong investigative effort to improve our ecological, evolutionary, and biogeographic knowledge of this important tropical forest type.",25,Journal,ar,Article,100,3,3,AFLP | Avicennia germinans | Black mangrove | Colombia | Genetic diversity | Pacific coast | Population genetic structure,13817,undefined,0,FALSE,55,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/20444407332,SCOPUS_ID:20444407332,2-s2.0-20444407332,Morphological and molecular evidence of arbuscular mycorrhizal fungal associations in Costa Rican epiphytic bromeliads,Rowe A.,Biotropica,00063606,37,2,245-250,2005-06-01,June 2005,10.1111/j.1744-7429.2005.00033.x,"Arbuscular mycorrhizal fungi influence the growth, morphology, and fitness of a variety of plant species, but little is known of the arbuscular mycorrhizal (AM) fungal associations of plant species in forest canopies. Plant species' associations with AM fungi are most often elucidated by examining the roots for fungal structures; however, morphological data may provide a limited resolution on a plant's mycorrhizal status. We combined a traditional staining technique with a molecular marker (the 18S ribosomal gene) to determine whether or not a variety of epiphytic bromeliads form arbuscular mycorrhizal fungal associations. Using these methods we show that the epiphytic bromeliad Vriesea werkleana forms arbuscular mycorrhizal fungal associations with members of the genus Glomus. AM fungal sequences of this plant species formed three distinct clades nested within a larger Glomus clade; two of the clades did not group with any previously sequenced lineage of Glomus. Novel clades may represent novel species. Although Vriesea werkleana is associated with multiple AM fungal species, each individual plant is colonized by a single lineage. The combination of morphological and molecular methods provides a practical approach to the characterization of the mycorrhizal status of epiphytic bromeliads, and perhaps other tropical epiphytes.",15,Journal,ar,Article,100,2,2,Cloud forest | Costa Rica | Monteverde | Symbiosis | Tropical mycorrhizae | VAM fungi,13817,undefined,0,FALSE,56,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/20444403421,SCOPUS_ID:20444403421,2-s2.0-20444403421,Artificial defoliation induces trichome production in the tropical shrub Cnidoscolus aconitifolius (Euphorbiaceae),Abdala-Roberts L.,Biotropica,00063606,37,2,251-257,2005-06-01,June 2005,10.1111/j.1744-7429.2005.00034.x,"Induction of plant defenses and their spatial variability are key subjects in the field of ecology and evolution of defensive traits in plants. Nevertheless, induction has been more commonly studied under controlled environments, ignoring other factors that might influence this process in natural settings. The main goal of this study was to determine if artificial defoliation induces trichome production in three natural populations of the tropical shrub Cnidoscolus aconitifolius. First, we performed trichome counts for each population before imposing artificial defoliation to assess differences in trichome loads between populations. Trichome densities (trichomes/cm 2) were quantified for leaf blades, petioles, and flower stalks. To determine if defoliation induced trichome production, three defoliation treatments (0% leaves defoliated or controls, 50% of total leaves defoliated, and 100% defoliation) were applied once at the beginning of the reproductive season. Trichome counts were performed on each structure every ∼20 d during a 3-mo period after the application of treatments. Trichome counts showed significant differences in trichome densities between populations for all three structures. In turn, artificial defoliation increased trichome density. Significant differences among treatments were found for trichome densities on leaf blades and petioles. In both these structures, the 100 percent defoliation treatment differed significantly from control plants, presenting higher trichome densities. In addition, the treatment x population interaction was not significant for leaf blades and petioles, indicating that induction is a generalized response in this species, at least at the study sites. These results indicate that trichomes in C. aconitifolius are inducible due to defoliation.",20,Journal,ar,Article,100,2,2,Cnidoscolus aconitifolius | Defoliation | Herbivory | Induction | México | Spatial variation | Trichomes,13817,undefined,0,FALSE,57,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/20444403044,SCOPUS_ID:20444403044,2-s2.0-20444403044,Changes in the diversity of seven anuran communities in the Ecuadorian Andes,Bustamante M.R.,Biotropica,00063606,37,2,180-189,2005-06-01,June 2005,10.1111/j.1744-7429.2005.00025.x,"In the Ecuadorian Andes, populations of 24 anuran species have been reported to be in the process of decline or extinction since the late 1980s. In spite of these reports, quantitative data on population trends on anuran populations in Ecuador are scarce. We compare relative abundance and species composition in surveys conducted between 1967 and 1988 (initial surveys) with surveys conducted between March 2000 and November 2003 (recent surveys) in seven anuran communities in the Andes of Ecuador. A total of 76 anuran species was registered. In 88 populations corresponding to 73 species in seven localities, 56 of them decreased and 27 increased their relative abundances. We observed significant differences in the number of species present in the initial surveys with respect to recent surveys. In six out of seven localities we registered fewer species than previously, even though capture effort was greater in recent surveys. Differences were of higher magnitude for species with aquatic larvae (34 species in initial surveys and 17 in recent surveys). Differences were not significant for species with direct development (genus Eleutherodactylus; 28 species in initial and recent surveys). We registered increases in the upper limit of the altitudinal range for six species and nine new records for six localities.",59,Journal,re,Review,100,3,3,Amphibians | Diversity | Ecuadorian Andes | Population declines | Species density,13817,undefined,0,FALSE,58,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/20444401586,SCOPUS_ID:20444401586,2-s2.0-20444401586,Pervasive alteration of tree communities in undisturbed Amazonian forests,Nelson B.,Biotropica,00063606,37,2,158-159,2005-06-01,June 2005,10.1111/j.1744-7429.2005.00021.x,NA,20,Journal,no,Note,100,1,1,Blowdown | Fire | Natural disturbance | Waterlogging,13817,undefined,0,FALSE,59,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/20444397816,SCOPUS_ID:20444397816,2-s2.0-20444397816,Effects of light gaps and litter removal on the seedling performance of six African timber species,Makana J.R.,Biotropica,00063606,37,2,227-237,2005-06-01,June 2005,10.1111/j.1744-7429.2005.00030.x,"Valuable timber tree species frequently show poor regeneration after selective logging in tropical forests. Small size of logging gaps, lack of soil disturbance, and limited seed availability have each been blamed for observed regeneration failures. We investigated seed germination and seedling performance using a split-plot factorial design involving light availability and litter removal for six Central African timber tree species, hypothesizing that canopy gaps and litter removal would improve seedling establishment, and that less shade-tolerant species would show stronger responses to both factors. Contrary to our expectations, significantly more germinants established on intact litter than on exposed mineral soil 3 mo after seeding. After 18 mo, seedling survival, height and diameter growth, leaf area, and rooting depth were all much higher in gap plots than in the understory for all species, with the exception of Gilbertiodendron dewevrei, a highly shade-tolerant species whose survival was higher in the understory. Leaf production was negatively influenced by litter removal in the least shade-tolerant species, Nauclea diderrichii, with weak or positive effects in other species. G. dewevrei, while displaying a low-light threshold for growth, exhibited a surprisingly high growth response to increasing light comparable to more shade-intolerant species, a response that may help explain its local competitive dominance in the region. Due to the rapid closure of small gaps, we suggest that shade-intolerant species such as N. diderrichii, Khaya anthotheca, and Entandrophragma utile might benefit from more intensive silvicultural practices that create larger canopy gaps.",40,Journal,ar,Article,100,2,2,Central Africa | Light gaps | Litter removal | Seedling establishment and growth | Timber species | Tropical moist forest,13817,undefined,0,FALSE,60,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/20444395487,SCOPUS_ID:20444395487,2-s2.0-20444395487,"Herpetofaunal richness and community structure of offshore islands of Sulawesi, Indonesia",Gillespie G.,Biotropica,00063606,37,2,279-290,2005-06-01,June 2005,10.1111/j.1744-7429.2005.00038.x,"We examined the distribution and broad habitat associations of the herpetofauna on three offshore islands of southeast Sulawesi, Indonesia. A total of 74 amphibian and reptile taxa were recorded, comprising 13 frogs, 29 lizards, 29 snakes, 1 freshwater turtle, and 1 crocodile. Of the total taxa, 38 percent were endemic to Sulawesi, 13 were new undescribed taxa. Range extensions were also recorded for one taxon previously not known from Sulawesi. Herpetofauna of these islands is largely derived from that of mainland Sulawesi, and as for Sulawesi generally, is depauperate compared with herpetofaunal assemblages in Borneo, Java, and Thailand. Taxon richness was much higher in minimally disturbed forest and forest habitats with only moderate disturbance levels than in highly modified or disturbed habitats, such as secondary forests, plantations, and villages. Disturbed habitats were characterized by widespread, habitat generalists and human commensals. Forests were characterized by endemic and habitat-specialist taxa. Little discrimination of taxon composition or endemism was found between minimally and moderately disturbed forest habitats. These results reaffirm the need for more general biological survey and research in this region. Taxa most likely to be displaced by human impacts tend to be endemic taxa, for which there exists little or no ecological information. The similarity in the herpetofaunal community structure between habitats with minimal and moderate disturbance levels has important implications for our understanding of ecological resilience in tropical herpetofaunal communities.",45,Journal,ar,Article,100,5,5,Amphibians | Conservation | Reptiles | Southeast Asia | Sulawesi | Taxon richness | Tropical forest,13817,undefined,0,FALSE,61,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/20444385512,SCOPUS_ID:20444385512,2-s2.0-20444385512,Massive destruction of Symphonia globulifera (Clusiaceae) flowers by central American spider monkeys (Ateles geoffroyi),Riba-Hernández P.,Biotropica,00063606,37,2,274-278,2005-06-01,June 2005,10.1111/j.1744-7429.2005.00037.x,"Although more than 39 primate species have been described as nectar feeders, no studies have documented the negative affect this behavior may have on the reproductive success of the plants they consume. Here we report, for the first time, massive flower destruction of the tropical tree Symphonia globulifera by the frugivorous spider monkey, Ateles geoffroyi, and document the detrimental effect this behavior has on fruit set. Foraging behavior was collected from one troop of A. geoffroyi during 460 contact hours from June 1999 to May 2000 in the tropical humid forest at the Refugio de Vida Silvestre Punta Rio Claro (8°39'N, 83°44'E) in the Osa Peninsula in Southwestern Costa Rica. Detailed phenological data were collected from ten S. globulifera trees that the monkeys fed upon and ten trees that were outside of their home range, but in the Refugio. From July to September 1999 S. globulifera was the most important species consumed, representing from 86 to 100 percent of the total feeding time each month. Monkey foraging on S. globulifera flowers was destructive, detaching the flowers completely from the branches in 80 percent of the foraging bouts, and leaving flowers without petals and with damaged reproductive parts in 20 percent of the bouts. None of the ten trees where the monkeys were foraging set fruit, but seven often trees outside of their home range set fruit in November and December 1999. These results suggest that some primates may play an important role in floral herbivory in tropical forests and the subsequent reduction in reproductive success. Future studies should focus on evaluating the long-term effect this foraging behavior may have on the population structure of this species and evaluate the effect of primate floral herbivory on the reproductive success of other plant species.",27,Journal,ar,Article,100,2,2,Ateles geoffroyi | Costa Rica | Flower predation | Foraging behavior | Fruit set | Lowland rainforest | Osa Peninsula | Spider monkeys | Symphonia globulifera,13817,undefined,0,FALSE,62,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/20444384442,SCOPUS_ID:20444384442,2-s2.0-20444384442,Effects of season and vegetation type on community organization of dung beetles in a tropical dry forest,Andresen E.,Biotropica,00063606,37,2,291-300,2005-06-01,June 2005,10.1111/j.1744-7429.2005.00039.x,"Dung beetles are important components of most terrestrial ecosystems. In tropical rain forests, dung beetle communities can be very rich in number of species and individuals, and they are known to be useful bioindicators of habitat disturbance. In contrast, very little is known about the organization of dung beetle communities in tropical dry forests. The aim of this study was to describe in detail the dung beetle community of a Mexican tropical dry forest and to assess the relative importance of rainfall seasonality and forest structure in affecting the temporal and spatial dynamics of this community. Dung beetles were captured with pitfall traps at the beginning of the rainy season, the middle of the rainy season, and the middle of the dry season, in two distinct forest types: deciduous forest (DF) and semideciduous forest (SDF) at the Estación de Biología Chamela. Both rainfall seasonality and forest structure affected the community organization of dung beetles. During both rainy periods, 14 species were captured, but only three during the dry season. Dung beetles captured during the dry season were only found in the SDF. When comparing the beginning and the middle of the rainy season, differences in abundance and guild structure were also observed between both periods and between forest types, but these differences were much less pronounced.",95,Journal,ar,Article,100,1,1,Chamela | Deciduous forest | Dung beetles | Mexico | Seasonality | Semideciduous forest | Tropical dry forest,13817,undefined,0,FALSE,63,NA,NA,NA,NA
