@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/44449119413,SCOPUS_ID:44449119413,2-s2.0-44449119413,Evolutionary dynamics of a sexual ornament in the house sparrow (Passer domesticus): The role of indirect selection within and between sexes,Jensen H.,Evolution,00143820,15585646,62,6,1275-1293,2008-06-01,June 2008,10.1111/j.1558-5646.2008.00395.x,"The relative contribution of sexual and natural selection to evolution of sexual ornaments has rarely been quantified under natural conditions. In this study we used a long-term dataset of house sparrows in which parents and offspring were matched genetically to estimate the within- and across-sex genetic basis for variation and covariation among morphological traits. By applying two-sex multivariate ""animal models"" to estimate genetic parameters, we estimated evolutionary changes in a male sexual ornament, badge size, from the contribution of direct and indirect selection on correlated traits within males and females, after accounting for overlapping generations and age-structure. Indirect natural selection on genetically correlated traits in males and females was the major force causing evolutionary change in the male ornament. Thus, natural selection on female morphology may cause indirect evolutionary changes in male ornaments. We observed however no directional phenotypic change in the ornament size of one-year-old males during the study period. On the other hand, changes were recorded in other morphological characters of both sexes. Our analyses of evolutionary dynamics in sexual characters require application of appropriate two-sex models to account for how selection on correlated traits in both sexes affects the evolutionary outcome of sexual selection. © 2008 The Author(s).",66,18384654,Journal,ar,Article,100,4,4,Genetic correlations | Indirect selection | Microevolution | Multitrait model | Natural selection | Sexual differences | Sexual selection,22104,undefined,1,TRUE,140,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/44449119051,SCOPUS_ID:44449119051,2-s2.0-44449119051,Multilocus phylogeography of a Holarctic duck: Colonization of North America from Eurasia by gadwall (Anas strepera),Peters J.L.,Evolution,00143820,15585646,62,6,1469-1483,2008-06-01,June 2008,10.1111/j.1558-5646.2008.00372.x,"More than 100 species of birds have Holarctic distributions extending across Eurasia and North America, and many of them likely achieved these distributions by recently colonizing one continent from the other. Mitochondrial DNA (mtDNA) and five nuclear introns were sequenced to test the direction and timing of colonization for a Holarctic duck, the gadwall (Anas strepera). Three lines of evidence suggest gadwalls colonized North America from Eurasia. First, New World (NW) gadwalls had fewer alleles at every locus and 61% of the allelic richness found in Old World (OW) gadwalls. Second, NW gadwalls had lower mtDNA allelic richness than other NW ducks. Third, coalescent analysis suggested that less than 5% of the ancestral population contributed to NW gadwalls at the time of divergence. Gadwalls likely colonized North America during the Late Pleistocene (∼81,000 years ago), but the confidence interval on that estimate was large (8500-450,000 years ago). Intercontinental gene flow and selection also likely contributed to genetic diversity in gadwalls. This study illustrates the use of multiple loci and coalescent analyses for critically testing a priori hypotheses regarding dispersal and colonization and provides an independent datapoint supporting an OW to NW bias in the direction of colonization. © 2008 The Author(s).",48,18346221,Journal,ar,Article,100,5,5,Anatidae | Coalescent theory | Founder effect | Multiple loci | Nuclear introns | Selection,22104,undefined,1,TRUE,141,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/44449118589,SCOPUS_ID:44449118589,2-s2.0-44449118589,Testing the grain-size model for the evolution of phenotypic plasticity,Hollander J.,Evolution,00143820,15585646,62,6,1381-1389,2008-06-01,June 2008,10.1111/j.1558-5646.2008.00365.x,"Phenotypic plasticity is the ability of a genotype to modify its phenotypic characteristics in response to different environments. Theory predicts that adaptive plasticity should primarily evolve in organisms that experience heterogeneous environments. An organism's dispersal rate is a key component in these models, because the degree of dispersal partly determines the extent of environmental heterogeneity. Here, I provide the first large-scale test of the theoretical prediction that phenotypic plasticity evolves in association with dispersal rate using meta-analysis of data from 258 experiments from the literature on plasticity in marine invertebrates. In line with predictions, phenotypic plasticity is generally greater in species with higher dispersal rates, suggesting that dispersal and environmental heterogeneity are important selective agents for evolution of plasticity in marine habitats. © 2008 The Author(s).",72,18331460,Journal,ar,Article,100,1,1,Dispersal | Life history evolution | Meta-analysis | Migration | Strategy,22104,undefined,1,TRUE,142,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/44449118060,SCOPUS_ID:44449118060,2-s2.0-44449118060,"Inferring population history and demography using microsatellites, mitochondrial DNA, and major histocompatibility complex (MHC) genes",Bos D.,Evolution,00143820,15585646,62,6,1458-1468,2008-06-01,June 2008,10.1111/j.1558-5646.2008.00364.x,"Microsatellites and mitochondrial DNA (mtDNA) have traditionally been used in population genetics because of their variability and presumed neutrality, whereas genes of the major histocompatibility complex (MHC) are increasingly of interest because strong selective pressures shape their standing variation. Despite the potential for MHC genes, microsatellites, and mtDNA sequences to complement one another in deciphering population history and demography, the three are rarely used in tandem. Here we report on MHC, microsatellite, and mtDNA variability in a single large population of the eastern tiger salamander (Ambystoma tigrinum tigrinum). We use the mtDNA mismatch distribution and, on microsatellite data, the imbalance index and bottleneck tests to infer aspects of population history and demography. Haplotype and allelic variation was high at all loci surveyed, and heterozygosity was high at the nuclear loci. We find concordance among neutral molecular markers that suggests our study population originated from post-Pleistocene expansions of multiple, fragmented sources that shared few migrants. Differences in Ne estimates derived from haploid and diploid genetic markers are potentially attributable to secondary contact among source populations that experienced rapid mtDNA divergence and comparatively low levels of nuclear DNA divergence. We find strong evidence of natural selection acting on MHC genes and estimate long-term effective population sizes (Ne) that are very large, making small selection intensities significant evolutionary forces in this population. © 2008 The Author(s).",54,18331461,Journal,ar,Article,100,4,4,Ambystoma | Effective population size | M-ratio | Mismatch distribution | Natural selection | Neutral evolution,22104,undefined,1,TRUE,143,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/44449112781,SCOPUS_ID:44449112781,2-s2.0-44449112781,Environmental heterogeneity enhances clonal interference,Campos P.R.A.,Evolution,00143820,15585646,62,6,1390-1399,2008-06-01,June 2008,10.1111/j.1558-5646.2008.00380.x,"Clonal interference (CI) is a phenomenon that may be important in several asexual microbes. It occurs when population sizes are large and mutation rates to new beneficial alleles are of significant magnitude. Here we explore the role of gene flow and spatial heterogeneity in selection strength in the adaptation of asexuals. We consider a subdivided population of individuals that are adapting, through new beneficial mutations, and that migrate between different patches. The fitness effect of each mutation depends on the patch and all mutations considered are assumed to be unconditionally beneficial. We find that spatial variation in selection pressure affects the rate of adaptive evolution and its qualitative effects depend on the level of gene flow. In particular, we find that both low migration and high levels of heterogeneity lead to enhanced CI. In contrast, for high levels of migration the rate of fixation of adaptive mutations is higher when environmental heterogeneity is present. In addition, we observe that the level of fitness variation is higher and simultaneous fixation of multiple mutations tends to occur in the regime of low migration rates and high heterogeneity. © 2008 The Author(s).",19,18363863,Journal,ar,Article,100,4,4,Adaptation | Gene flow | Mutations | Population genetics | Population structure,22104,undefined,1,TRUE,144,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/44449109695,SCOPUS_ID:44449109695,2-s2.0-44449109695,Empty sites can promote altruistic behavior,Alizon S.,Evolution,00143820,15585646,62,6,1335-1344,2008-06-01,June 2008,10.1111/j.1558-5646.2008.00369.x,"Spatial structure has been shown to promote altruistic behavior, however, it also increases the intensity of competition among relatives. Our purpose here is to develop a model in which this competition is minimized, more precisely a local increase in fecundity has a minimal competitive effect on the fitness of nearby individuals. We work with an island model in which sites are allowed to be empty, choosing our demographic rules so that in patches with higher fecundity, empty sites are filled at a higher rate. We also allow dispersal rates to evolve in response to the proportion of empty sites in the patch. Patches with different numbers of empty sites differ in frequency, in within-patch consanguinity, and in reproductive value. Using an inclusive fitness argument, we show that our model does promote altruism; indeed Hamilton's Rule is shown to hold. The only negative effect on an actor of a gift of fecundity to a patchmate turns out to be a slight decrease in reproductive value due to an increased probability of an empty site being occupied. We show that altruists are most favored in islands with an intermediate number of empty sites. © 2008 The Author(s).",87,18331456,Journal,ar,Article,100,2,2,Altruism | Dispersal | Empty sites | Inclusive fitness | Kin selection | Spatial structure,22104,undefined,1,TRUE,145,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/44449107035,SCOPUS_ID:44449107035,2-s2.0-44449107035,Evolutionary responses to environmental heterogeneity in Central American echinoid larvae: Plastic versus constant phenotypes,McAlister J.,Evolution,00143820,15585646,62,6,1358-1372,2008-06-01,June 2008,10.1111/j.1558-5646.2008.00368.x,"Do changes in food resources lead to evolutionary changes in phenotypic plasticity or in different constant phenotypes? I addressed this question by studying plasticity of larval feeding arms for ""geminate species pairs"" in three echinoid genera. These closely related species were geographically isolated when the Panamanian Isthmus raised 2.8-3.1 million years ago, creating two different food level environments: high but variable food levels in the eastern Pacific versus chronically low food levels in the western Caribbean. I reared larvae of geminate species in different replicated food environments for 10 days postfertilization, collected morphological measurements of individual arm and body lengths, and calculated degrees of plasticity of relative arm length for each species. In contrast to previous studies with temperate echinoids, there was no significant plasticity of arm length in either the Pacific or Caribbean species considered here. Caribbean species, however, had significantly longer relative arm lengths than Pacific species, regardless of food levels. These results suggest that historical changes in food levels have led to the evolution of constant rather than plastic differences between Pacific and Caribbean echinoids. The evolution of plasticity may be limited by the timing of reproduction or by egg size in this system. © 2008 The Author(s).",28,18331457,Journal,ar,Article,100,1,1,Constant phenotype | Diadema | Echinoid | Echinometra | Eucidaris | Evolution | Geminate species pairs | Larvae | Phenotypic plasticity,22104,undefined,0,FALSE,146,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/44449093640,SCOPUS_ID:44449093640,2-s2.0-44449093640,"Gamete traits influence the variance in reproductive success, the intensity of sexual selection, and the outcome of sexual conflict among congeneric sea urchins",Levitan D.,Evolution,00143820,15585646,62,6,1305-1316,2008-06-01,June 2008,10.1111/j.1558-5646.2008.00378.x,"Sea-urchin species differ in susceptibility to sperm limitation and polyspermy, but the influences of gamete traits on reproductive variance, sexual selection, and sexual conflict are unknown. I compared male and female reproductive success of two congeners at natural densities in the sea. The eggs of the species occurring at higher densities, Strongylocentrotus purpuratus, require higher sperm concentrations for fertilization but are more resistant to polyspermy compared to S. franciscanus. Both species show high variance in male fertilization success at all densities and high variance in female success at low densities, but they differ in female variance at high densities, where only S. franciscanus shows high female variance. The intensity of sexual selection based on Bateman gradients is high in males of both species, variable in S. franciscanus females, and low in S. purpuratus females. Strongylocentrotus franciscanus females experience sexual selection at low densities and sexual conflict at high densities. Strongylocentrotus purpuratus may rarely experience sperm limitation and may have evolved to ameliorate sexual conflict. This reduces the variance in female fertilization, providing females with more control over fertilization. Sperm availability influences sexual selection directly by determining sperm-egg encounter probabilities and indirectly through selection on gamete traits that alter reproductive variances. © 2008 The Author(s).",48,18363865,Journal,ar,Article,100,1,1,Bateman gradient | Density-dependent selection | Echinoid | Fertilization success | Paternity | Polyspermy | Reproductive variance,22104,undefined,1,TRUE,147,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/44449091124,SCOPUS_ID:44449091124,2-s2.0-44449091124,Increased postcopulatory sexual selection reduces the intramale variation in sperm design,Immler S.,Evolution,00143820,15585646,62,6,1538-1543,2008-06-01,June 2008,10.1111/j.1558-5646.2008.00393.x,"Sperm competition is an important force driving the evolution of sperm design and function. Inter- and intraspecific variation in sperm design are strongly influenced by the risk of sperm competition in many taxa. In contrast, the variation among sperm of one male (intramale variation) is less well understood. We investigated intramale variation in sperm design in passerine birds and found that risk of sperm competition is negatively associated with intramale variation. This result is the first clear evidence that variation among sperm within an individual male is influenced by postcopulatory sexual selection. Our finding has important implications for male traits under pre- and postcopulatory sexual selection. © 2008 The Author(s).",91,18384656,Journal,ar,Article,100,3,3,Extra-pair paternity | Passerine birds | Sexual selection | Sperm competition | Sperm morphometry,22104,undefined,0,FALSE,148,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/44449089555,SCOPUS_ID:44449089555,2-s2.0-44449089555,Rapid speciation following recent host shifts in the plant pathogenic fungus Rhynchosporium,Zaffarano P.,Evolution,00143820,15585646,62,6,1418-1436,2008-06-01,June 2008,10.1111/j.1558-5646.2008.00390.x,"Agriculture played a significant role in increasing the number of pathogen species and in expanding their geographic range during the last 10,000 years. We tested the hypothesis that a fungal pathogen of cereals and grasses emerged at the time of domestication of cereals in the Fertile Crescent and subsequently speciated after adaptation to its hosts. Rhynchosporium secalis, originally described from rye, causes an important disease on barley called scald, although it also infects other species of Hordeum and Agropyron. Phylogenetic analyses based on four DNA sequence loci identified three host-associated lineages that were confirmed by cross-pathogenicity tests. Bayesian analyses of divergence time suggested that the three lineages emerged between ∼1200 to 3600 years before present (B.P.) with a 95% highest posterior density ranging from 100 to 12,000 years B.P. depending on the implemented clock models. The coalescent inference of demographic history revealed a very recent population expansion for all three pathogens. We propose that Rhynchosporium on barley, rye, and Agropyron host species represent three cryptic pathogen species that underwent independent evolution and ecological divergence by host-specialization. We postulate that the recent emergence of these pathogens followed host shifts. The subsequent population expansions followed the expansion of the cultivated host populations and accompanying expansion of the weedy Agropyron spp. found in fields of cultivated cereals. Hence, agriculture played a major role in the emergence of the scald diseases, the adaptation of the pathogens to new hosts and their worldwide dissemination. © 2008 The Author(s).",79,18384659,Journal,ar,Article,100,3,3,Barley | Coevolution | Crop domestication | Host shift | Plant pathogens | TMRCA,22104,undefined,1,TRUE,149,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/43049173513,SCOPUS_ID:43049173513,2-s2.0-43049173513,Hybrid male sterility in Mimulus (Phrymaceae) is associated with a geographically restricted mitochondrial rearrangement,Case A.,Evolution,00143820,15585646,62,5,1026-1039,2008-05-01,May 2008,10.1111/j.1558-5646.2008.00360.x,"Cytoplasmic male sterility (CMS) and nuclear fertility restoration (Rf) involves intergenomic coevolution. Although male-sterile phenotypes are rarely expressed in natural populations of angiosperms, CMS genes are thought to be common. The evolutionary dynamics of CMS/Rf systems are poorly understood, leaving gaps in our understanding of mechanisms and consequences of cytonuclear interactions. We characterized the molecular basis and geographic distribution of a CMS gene in Mimulus guttatus. We used outcrossing M. guttatus (with CMS and Rf) to self-fertilizing M. nasutus (lacking CMS and Rf) to generate hybrids segregating for CMS. Mitochondrial transcripts containing an essential gene (nad6) were perfectly associated with male sterility. The CMS mitotype was completely absent in M. nasutus, present in all genotypes collected from the original collection site, but in only two individuals from 34 other M. guttatus populations. This pattern suggests that the CMS likely originated at a single locality, spread to fixation within the population, but has not spread to other populations, indicating possible ecological or genetic constraints on dispersal of this CMS mitotype between populations. Extreme localization may be characteristic of CMS in hermaphroditic species, in contrast to geographically widespread mitotypes commonly found in gynodioecious species, and could directly contribute to hybrid incompatibilities in nature. © 2008 The Author(s).",65,18315575,Journal,ar,Article,100,2,2,NA,22104,undefined,1,TRUE,150,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/43049151450,SCOPUS_ID:43049151450,2-s2.0-43049151450,Coalescent analyses of multiple loci support a new route to speciation in birds,Kondo B.,Evolution,00143820,15585646,62,5,1182-1191,2008-05-01,May 2008,10.1111/j.1558-5646.2008.00345.x,"A widely accepted paradigm is that sedentary Neotropical bird species are a reservoir that gives rise to temperate-tropical migratory species. Recently, an alternative theory has been proposed, that developmental plasticity can allow some individuals within a migratory species to establish a disjunct breeding range through loss of migration, thus facilitating the founding of a new sedentary species. We used mtDNA and two nuclear introns to perform coalescent analyses for two closely related New World oriole species, one a long-distance temperate-tropical migrant and the other a short-distance intratropical migrant. Our results suggest that the short-distance migrant recently diverged from the long-distance migrant via a founder event. In this species pair, the widely accepted paradigm is not supported. These results are consistent with a model of speciation through reduction of migratory distance. © 2008 The Author(s).",33,18266986,Journal,ar,Article,100,4,4,Coalescent methods | Evolution of migration | Founder event speciation | Icterus abeillei | Icterus galbula | Isolation with migration | Recent speciation,22104,undefined,1,TRUE,151,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/43049147320,SCOPUS_ID:43049147320,2-s2.0-43049147320,Mating system and ploidy influence levels of inbreeding depression in Clarkia (Onagraceae),Barringer B.,Evolution,00143820,15585646,62,5,1040-1051,2008-05-01,May 2008,10.1111/j.1558-5646.2008.00361.x,"Inbreeding depression is the reduction in offspring fitness associated with inbreeding and is thought to be one of the primary forces selecting against the evolution of self-fertilization. Studies suggest that most inbreeding depression is caused by the expression of recessive deleterious alleles in homozygotes whose frequency increases as a result of self-fertilization or mating among relatives. This process leads to the selective elimination of deleterious alleles such that highly selfing species may show remarkably little inbreeding depression. Genome duplication (polyploidy) has also been hypothesized to influence levels of inbreeding depression, with polyploids expected to exhibit less inbreeding depression than diploids. We studied levels of inbreeding depression in allotetraploid and diploid species of Clarkia (Onagraceae) that vary in mating system (each cytotype was represented by an outcrossing and a selfing species). The outcrossing species exhibited more inbreeding depression than the selfing species for most fitness components and for two different measures of cumulative fitness. In contrast, though inbreeding depression was generally lower for the polyploid species than for the diploid species, the difference was statistically significant only for flower number and one of the two measures of cumulative fitness. Further, we detected no significant interaction between mating system and ploidy in determining inbreeding depression. In sum, our results suggest that a taxon's current mating system is more important than ploidy in influencing levels of inbreeding depression in natural populations of these annual plants. © 2008 The Author(s).",28,18315574,Journal,ar,Article,100,2,2,Allopolyploidy | Cumulative fitness | Overdominance | Partial dominance | Polyploidy | Self-fertilization,22104,undefined,0,FALSE,152,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/43049145882,SCOPUS_ID:43049145882,2-s2.0-43049145882,Pleiotropic effects of an allele producing white flowers in Ipomoea purpurea,Coberly L.,Evolution,00143820,15585646,62,5,1076-1085,2008-05-01,May 2008,10.1111/j.1558-5646.2008.00355.x,"Although it is generally believed that pollinators are the primary selective agents driving flower-color evolution, it has recently been suggested that pleiotropic effects of mutations affecting flower color may serve as important constraints on floral evolution. We examined this hypothesis using white-flowered variants of the common morning glory, Ipomoea purpurea. Previous experiments indicate that the white-flowered a allele has a transmission advantage because of increased selfing and no detectable pollen discounting. We confirm this transmission advantage using a large field experiment in which both selfing rate and outcross success were measured for all three genotypes at the A locus. We also demonstrate that this transmission advantage is opposed by apparent pleiotropic effects in aa individuals manifested as reduced survival from germination to flowering. The magnitude of this effect, in combination with the known magnitude of inbreeding depression, more than compensates for the transmission advantage. Our results thus support the notion that deleterious pleiotropy may influence the evolutionary trajectory of flower-color mutants. © 2008 The Author(s).",43,18298642,Journal,ar,Article,100,2,2,Anthocyanins | Flower color | Ipomoea | Loss-of-function | Pleiotropy,22104,undefined,1,TRUE,153,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/43049142674,SCOPUS_ID:43049142674,2-s2.0-43049142674,Antimicrobial defense shows an abrupt evolutionary transition in the fungus-growing ants,Hughes W.,Evolution,00143820,15585646,62,5,1252-1257,2008-05-01,May 2008,10.1111/j.1558-5646.2008.00347.x,"Understanding the relative evolutionary importance of parasites to different host taxa is problematic because the expression of disease and resistance are often confounded by factors such as host age and condition. The antibiotic-producing metapleural glands of ants are a potentially useful exception to this rule because they are a key first-line defense that are fixed in size in adults. Here we conduct a comparative analysis of the size of the gland reservoir across the fungus-growing ants (tribe Attini). Most attines have singly mated queens, but in two derived genera, the leaf-cutting ants, the queens are multiply mated, which is hypothesized to have evolved to improve colony-level disease resistance. We found that, relative to body size, the gland reservoirs of most attines are similar in size but that those of the leaf-cutting ants are significantly larger. In contrast, the size of the reservoir did not relate with the evolutionary transition from lower to higher attines and correlated at most only slightly with colony size. The results thus suggest that the relationship between leaf-cutting ants and their parasites is distinctly different from that for other attine ants, in accord with the hypothesis that multiple mating by queens evolved to improve colony-level disease resistance. © 2008 The Author(s).",34,18266984,Journal,ar,Article,100,5,5,Antibiotics | Attini | Comparative analysis | Leaf-cutting ants | Metapleural gland,22104,undefined,0,FALSE,154,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/43049141559,SCOPUS_ID:43049141559,2-s2.0-43049141559,Phytophagous insect-microbe mutualisms and adaptive evolutionary diversification,Janson E.,Evolution,00143820,15585646,62,5,997-1012,2008-05-01,May 2008,10.1111/j.1558-5646.2008.00348.x,"Adaptive diversification is a process intrinsically tied to species interactions. Yet, the influence of most types of interspecific interactions on adaptive evolutionary diversification remains poorly understood. In particular, the role of mutualistic interactions in shaping adaptive radiations has been largely unexplored, despite the ubiquity of mutualisms and increasing evidence of their ecological and evolutionary importance. Our aim here is to encourage empirical inquiry into the relationship between mutualism and evolutionary diversification, using herbivorous insects and their microbial mutualists as exemplars. Phytophagous insects have long been used to test theories of evolutionary diversification; moreover, the diversification of a number of phytophagous insect lineages has been linked to mutualisms with microbes. In this perspective, we examine microbial mutualist mediation of ecological opportunity and ecologically based divergent natural selection for their insect hosts. We also explore the conditions and mechanisms by which microbial mutualists may either facilitate or impede adaptive evolutionary diversification. These include effects on the availability of novel host plants or adaptive zones, modifying host-associated fitness trade-offs during host shifts, creating or reducing enemy-free space, and, overall, shaping the evolution of ecological (host plant) specialization. Although the conceptual framework presented here is built on phytophagous insect-microbe mutualisms, many of the processes and predictions are broadly applicable to other mutualisms in which host ecology is altered by mutualistic interactions. © 2008 The Author(s).",150,18298649,Journal,re,Review,100,4,4,Adaptive radiation | Ecological speciation | Natural enemies | Plant-insect interactions | Symbiosis,22104,undefined,0,FALSE,155,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/43049135213,SCOPUS_ID:43049135213,2-s2.0-43049135213,Differential snail predation by an exotic crab and the geography of shell-claw covariance in the northwest Atlantic,Edgell T.C.,Evolution,00143820,15585646,62,5,1216-1228,2008-05-01,May 2008,10.1111/j.1558-5646.2008.00350.x,"Here we investigate if predation by the European green crab (Carcinus maenas) differs between two congeneric snails in the northwest Atlantic (Littorina littorea and L. obtusata), and ask if differential predation can help explain the geography of claw and shell forms among geographically separated populations. First, correlations between crusher-claw size and shell mass - tested across a wide size range of animals - were highly significant among populations of C. maenas and L. obtusata, whereas only a small number of significant correlations were found between C. maenas and L. littorea, and these were limited to the smaller size classes of snails and crabs. Moreover, among populations, L. obtusata shells were more frequently scarred than those of L. littorea, and L. obtusata were attacked and killed more frequently than L. littorea during field- and laboratory-predation experiments. Combined, results suggest L. obtusata is currently under greater selection by C. maenas than L. littorea for more crab-resistant shell forms. One possible explanation for these patterns is that L. littorea may have interacted with green crabs for centuries (in Europe) prior to their reintroduction to green crabs in America, thus predator-resistance may had already evolved. © 2008 The Author(s).",28,18298647,Journal,ar,Article,100,2,2,Biogeography | Carcinus | Invasive species | Littorina | Rocky intertidal,22104,undefined,1,TRUE,156,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/43049126542,SCOPUS_ID:43049126542,2-s2.0-43049126542,Postcopulatory fertilization bias as a form of cryptic sexual selection,Calsbeek R.,Evolution,00143820,15585646,62,5,1137-1148,2008-05-01,May 2008,10.1111/j.1558-5646.2008.00356.x,"Males and females share most of their genetic material yet often experience very different selection pressures. Some traits that are adaptive when expressed in males may therefore be maladaptive when expressed in females. Recent studies demonstrating negative correlations in fitness between parents and their opposite-sex progeny suggest that natural selection may favor a reduction in trait correlations between the sexes to partially mitigate intralocus sexual conflict. We studied sex-specific forms of selection acting in Anolis lizards in the Greater Antilles, a group for which the importance of natural selection has been well documented in species-level diversification, but for which less is known about sexual selection. Using the brown anole (Anolis sagrei), we measured fitness-related variation in morphology (body size), and variation in two traits reflecting whole animal physiological condition: running endurance and immune function. Correlations between body size and physiological traits were opposite between males and females and the form of natural selection acting on physiological traits significantly differed between the sexes. Moreover, physiological traits in progeny were correlated with the body-size of their sires, but correlations were null or even negative between parents and their opposite-sex progeny. Although results based on phenotypic and genetic correlations, as well as the action of natural selection, suggest the potential for intralocus sexual conflict, females used sire body size as a cue to sort sperm for the production of either sons or daughters. Our results suggest that intralocus sexual conflict may be at least partly resolved through post-copulatory sperm choice in A. sagrei. © 2008 The Author(s).",67,18298641,Journal,ar,Article,100,2,2,Island | Lizard | Physiology | Selection | Sexual conflict | Sperm,22104,undefined,1,TRUE,157,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/43049121051,SCOPUS_ID:43049121051,2-s2.0-43049121051,The evolution of reproductive character displacement conflicts with how sexual selection operates within a species,Higgie M.,Evolution,00143820,15585646,62,5,1192-1203,2008-05-01,May 2008,10.1111/j.1558-5646.2008.00357.x,"Processes that affect the evolution of female preferences or male display traits involved in mating decisions in different geographic areas have the potential to result in within-species divergence. This could occur via reinforcement of mate recognition in species using the same traits for species recognition and sexual selection. Sympatric individuals experience reinforcement of female preferences and male display traits, whereas allopatric individuals do not, creating the potential for divergent sexual selection in sympatric and allopatric populations. Sexual selection operates on the cuticular hydrocarbons (CHCs) of Drosophila serrata, and reinforcement on the CHCs of populations sympatric with D. birchii. Here, we manipulate sexual selection in D. serrata populations generated by hybridizing natural sympatric and allopatric populations. Under the influence of sexual selection, male CHCs evolved from an intermediate phenotype to resemble an allopatric phenotype, which was driven by female choice. Additionally, female choice resulted in evolution of an allopatric female preference, so that allopatric males were preferred to sympatric males. Allopatric CHCs and preferences represent a sexual selection optimum via female choice. Sympatric populations display suboptimal phenotypes relative to their allopatric conspecifics. The combination of reinforcement and sexual selection can therefore generate divergence in female preferences and male display traits. © 2008 The Author(s).",62,18298640,Journal,ar,Article,100,2,2,Drosophila serrata | Female preference | Mate choice | Reinforcement | Selection experiment | Sympatry and allopatry,22104,undefined,1,TRUE,158,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/43049117873,SCOPUS_ID:43049117873,2-s2.0-43049117873,"Form, function, and fitness: Pathways to survival",Johnson J.,Evolution,00143820,15585646,62,5,1243-1251,2008-05-01,May 2008,10.1111/j.1558-5646.2008.00343.x,"Two hypotheses have been considered in the literature regarding how anuran morphology reduces predation risk: by (1) improving escape swimming performance, or (2) using the tail as a lure to draw predator strikes away from the body of the tadpole. We investigated these hypotheses using a modification of the morphology, performance, and fitness path analysis of Arnold (1983, Am. Zool. 23:347-361). Indirect effects of morphology on fitness, as mediated by burst swimming speed, as well as direct paths from morphology to survival with dragonfly larvae were included in the path model. Tadpole morphology did affect burst swimming speed, however, burst swimming speed did not influence survival. Fast tadpoles were larger overall, had long tails, deep tail muscles, and proportionally small bodies. In addition, a shape trait similar to published descriptions of the tail lure morphology had a direct relationship with survival. Thus, only the tail lure effect was supported. This study documents the utility of analyzing multiple trait effects and demonstrates that including direct paths between traits and fitness in the morphology, performance, and fitness path model allows evaluation of alternative hypothesis of selection. © 2008 The Author(s).",59,18266988,Journal,ar,Article,100,3,3,Fitness gradient | Geometric morphometrics | Morphology | Natural selection | Path analysis | Performance gradient | Tadpole,22104,undefined,0,FALSE,159,NA,NA,NA,NA
