@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/16644369900,SCOPUS_ID:16644369900,2-s2.0-16644369900,"Protemblemaria perla, a new species of tube blenny (Perciformes: Chaenopsidae) from the tropical eastern Pacific",Hastings P.,Revista de Biologia Tropical,00347744,49,1 SUPPL. 1,125-132,2001-07-01,July 2001,"Protemblemaria perla, from Isla del Rey, Islas Perlas, Panama, is distinctive in having a long unbranched cirrus on the posterior nostril, a U-shaped fleshy ridge bearing fleshy flaps and a pair of papillae on the nape, a relatively high number (18) of segmented dorsal-fin rays, and small rust-colored spots on the dorsal fin. Protemblemaria perla and P. punctata, from the southern Caribbean, share several morphological features and form a transisthmian species pair. Although the degree of color variation is unknown in P. perla, color varies greatly in P. bicirris and P. punctata, both of which have an orange morph.",5,15260161,Journal,ar,Article,100,1,1,Blennioidei | Chaenopsidae | Color variation | Transisthmian species | Tropical eastern Pacific,13567,undefined,0,FALSE,91
true,https://api.elsevier.com/content/abstract/scopus_id/16644369010,SCOPUS_ID:16644369010,2-s2.0-16644369010,The Eastern Pacific species of Bathygobius (Perciformes : Gobiidae),Miller P.J.,Revista de Biologia Tropical,00347744,49,1 SUPPL. 1,141-156,2001-07-01,July 2001,"The circumtropical gobiid genus Bathygobius Bleeker is defined and three Eastern Pacific species are redescribed, with first dorsal fin pattern and postorbital blotches being shown to be additional characters of diagnostic value. Two mainland species are recognised, the Mexican-Panamanian B. ramosus Ginsburg 1947 and the Panamanian B. andrei (Sauvage 1880). B. ramosus is now reported from Clarión Island, Revillagigedos, and also from Cocos Island. Meristic variation of ramosus is tabulated for local populations and PCA analysis of their morphometry suggests regional differentiation in this species, with Tres Marias and Revillagigedos populations clustering away from mainland and Montuosa material. An insular species, B. lineatus (Jenyns 1842) from the Galapagos is defined, with B. arundelii (Garman 1899) from Clipperton Island and B. l. lupinus Ginsburg 1947 from Lobos de Afuera, off Peru, placed as nominal subspecies of lineatus. This species resembles the Indo-west Pacific B. fuscus and Atlantic basin B. soporator more closely than it does ramosus and andrei and may be the product of transpacific dispersal. A similar origin for B. ramosus is discussed but it seems more likely that both B. ramosus and B. andrei have Caribbean sister species.",10,15260163,Journal,ar,Article,100,2,2,Bathygobius | Eastern Pacific | Gobiidae | Islands | Relationships | Species definition,13567,undefined,0,FALSE,92
true,https://api.elsevier.com/content/abstract/scopus_id/16644365482,SCOPUS_ID:16644365482,2-s2.0-16644365482,"Description of a new weakfish, Cynoscion nortoni, from Ecuador with a note on the distribution of Umbrina bussingi (Perciformes: Sciaenidae)",Béarez P.,Revista de Biologia Tropical,00347744,49,1 SUPPL. 1,59-65,2001-07-01,July 2001,"A new sciaenid was found at a fish market on the Ecuadorian coast. Cynoscion nortoni, described from 11 specimens, is characterised by a relatively large eye, a long head and pectoral fin, a high dorsal fin-ray count and a dark, steel grey colour on its dorsum. The specimens were captured over the continental shelf with a long line at depths between 100 and 200 meters. Another deep water species, Umbrina bussingi, is recorded for the first time from southern Colombia.",6,15260154,Journal,ar,Article,100,1,1,Colombia | Cynoscion nortoni | Eastern Pacific | Ecuador | New species | Sciaenidae | Umbrina bussingi,13567,undefined,0,FALSE,93
true,https://api.elsevier.com/content/abstract/scopus_id/16644365280,SCOPUS_ID:16644365280,2-s2.0-16644365280,"Two new species of Stellifer from inshore waters of the eastern Pacific, with a redescription of S. ephelis (Perciformes: Sciaenidae)",Chao N.,Revista de Biologia Tropical,00347744,49,1 SUPPL. 1,67-80,2001-07-01,July 2001,"Two new species of Stellifer from the eastern Pacific coast are described. Stellifer walkeri n. sp. and S. wintersteenorum n. sp. are both found in coastal waters off southern Mexico. They are distinguished from other species of Stellifer by having two sharp spines at the lower margin of the preopercle and four sensory pores at the tip of the lower jaw. Stellifer wintersteenorum can be distinguished from S. walkeri by having jet black pigment on the roof of the mouth and pharyngeal cavity. Stellifer wintersteenorum can be further distinguished from S. furthii (Steindachner), which also has a black mouth lining, by having a pair of short diverticula on the anterior chamber of the gas bladder compared with those of S. furthii, which are extended posteriorly as long, narrow tubes. Stellifer walkeri is further distinguished from S. pizarroensis Hildebrand by having fewer gill rakers (36-38 vs. 51-55) and soft anal-fin rays (9 vs. 10-11), and from S. zestocarus Gilbert by having two, instead of one preopercular spines, more gill rakers (36-38 vs. 29-32) and a smaller eye (4.5-4.8 vs. 3.6-4.2 in head length). Stellifer ephelis Chirichigno, which was incompletely described when named, is redescribed based on materials from throughout the species' range. A key to the eastern Pacific species of Stellifer is also included.",9,15260155,Journal,ar,Article,100,1,1,Description | New species | Stellifer | Taxonomy,13567,undefined,0,FALSE,94
true,https://api.elsevier.com/content/abstract/scopus_id/14844354717,SCOPUS_ID:14844354717,2-s2.0-14844354717,A preliminary review of the eastern Pacific species of Elacatinus (perciformes: Gobiidae),Hoese D.,Revista de Biologia Tropical,00347744,49,1 SUPPL. 1,157-167,2001-07-01,July 2001,"Elacatinus limbaughi is described as new from the Gulf of California. Elacatinus digueti is redescribed and Elacatinus inornatus Bussing is synonymyzed with E. digueti. Data are presented on geographical variation in Elacatinus puncticulatus and E. digueti. Species of the genus Elacatinus are normally associated with coral reefs and several of the species clean parasites from other fishes. Elacatinus is regarded as distinct from Gobiosoma, based on vertebral and other characteristics.",15,15260164,Journal,re,Review,100,2,2,Description | Elacatinus | New species | Taxonomy,13567,undefined,0,FALSE,95
true,https://api.elsevier.com/content/abstract/scopus_id/10144256059,SCOPUS_ID:10144256059,2-s2.0-10144256059,"Aplatophis zorro, a new species of eastern Pacific snake-eel, with comments on New World ophichthid distributions (Anguilliformes: Ophichthidae)",McCosker J.,Revista de Biologia Tropical,00347744,49,1 SUPPL. 1,13-19,2001-07-01,July 2001,"Aplatophis zorro n. sp., the first known eastern Pacific species of this New World genus, is described from a shallow water trawl-caught specimen from the Golfo de San Miguel, Pacific Panama. It is similar to its only known congener, A. chauliodus from the tropical western Atlantic, but differs in its vertebral number, dentition, coloration, and other characters. Comments concerning the distribution of New World ophichthids are provided.",3,15260149,Journal,ar,Article,100,2,2,New species | Ophichthid distribution | Ophichthidae | Pacific Panama | Pisces | Sibling species,13567,undefined,0,FALSE,96
true,https://api.elsevier.com/content/abstract/scopus_id/10144223120,SCOPUS_ID:10144223120,2-s2.0-10144223120,"Status of the eastern Pacific agujon needlefish Tylosurus pacificus (Steindachner, 1876) (Beloniformes: Belonidae)",Collette B.,Revista de Biologia Tropical,00347744,49,1 SUPPL. 1,51-57,2001-07-01,July 2001,"Tylosurus pacificus (Steindachner, 1876) is confirmed to have full species rank based on: 1) sympatry with T. acus melanotus at Isla Gorgona and in Panamá; 2) level of morphological differentiation in numbers of vertebrae, dorsal and anal fin rays; and 3) level of mtDNA differentiation. The eastern Pacific agujon needlefish is found from the Gulf of California, Mexico, to Peru, including the Galapagos Islands.",6,15260153,Journal,ar,Article,100,2,2,Belonidae | Eastern tropical Pacific | Needlefish | Tylosurus,13567,undefined,0,FALSE,97
true,https://api.elsevier.com/content/abstract/scopus_id/0344673030,SCOPUS_ID:0344673030,2-s2.0-0344673030,"Redescription of Symphurus diabolicus, a poorly-known, deep-sea tonguefish (Pleuronectiformes: Cynoglossidae) from the Galápagos Archipelago",Munroe T.,Revista de Biologia Tropical,00347744,49,1 SUPPL. 1,187-198,2001-07-01,July 2001,"Symphurus diabolicus, previously known only from the holotype collected in 501 m west of Isla San Cristobal (Chatham Island), Galápagos Archipelago, is re-described based on the holotype (112.6 mm SL) and 19 additional specimens (61.1-123.5 mm SL) recently collected from deep waters around the Galápagos Archipelago. Symphurus diabolicus is characterized by: an elongate body; narrow head with pointed snout; 1-3-2 ID pattern; 106-110 dorsal-fin rays; 89-96 anal-fin rays; 12 caudal-fin rays; 57-59 total vertebrae; 5 hypurals; extremely small scales; no pupillary operculum; large, prominent eyes, with migrated eye near dorsal margin of head; relatively short postorbital head length; relatively long snout and predorsal lengths; black peritoneum visible through abdominal wall on both sides of body; uniform olive green to dark-brown ocular-side coloration with series of prominent, darker brown, elliptical to rectangular, blotches (not usually forming crossbands) along body at bases of dorsal and anal fins; and uniformly whitish or light yellow blind side. Symphurus diabolicus appears to be endemic to the Galápagos Archipelago, and is relatively common (captured at 16 different localities) at depths of 308 to 757 m (observed as shallow as 245 m) in this region. Examination of this expanded series of specimens confirms the validity of S. diabolicus and provides characters to distinguish it from S. microlepis Garman, a similar species known only from the holotype taken at approximately 530 m off Pacific Panama.",8,15260167,Journal,ar,Article,100,2,2,Description | New species | Symphurus | Taxonomy,13567,undefined,0,FALSE,98
true,https://api.elsevier.com/content/abstract/scopus_id/0041500758,SCOPUS_ID:0041500758,2-s2.0-0041500758,Systematics of tropical eastern Pacific fishes.,Hastings P.A.,Revista de biologia tropical,00347744,49 Suppl 1,NA,NA,2001-07-01,July 2001,NA,8,15260146,Journal,ar,Article,100,2,2,NA,13567,undefined,0,FALSE,99
true,https://api.elsevier.com/content/abstract/scopus_id/0000159830,SCOPUS_ID:0000159830,2-s2.0-0000159830,A review of the razorfishes (Perciformes: Labridae) of the eastern Pacific Ocean,Victor B.,Revista de Biologia Tropical,00347744,49,1 SUPPL. 1,101-110,2001-07-01,July 2001,"Several new species of the razorfish genus Xyrichtys have been discovered recently in the tropical eastern Pacific region. The taxonomy of this group of fishes is not clear, since juveniles, females, and males often have different color patterns and morphologies, and some species descriptions are incomplete. We review the members of this genus in this region based on our recent collections and describe the juvenile, initial, and terminal phase color patterns of the Cape razorfish, Xyrichtys mundiceps. We question the validity of Xyrichtys perlas, which appears to represent the initial phase of X. mundiceps. We conclude that six species of Xyrichtys are present in the tropical eastern Pacific, including one undescribed species we have collected from the Galapagos Islands and one uncollected new species from the Revillagigedos Islands. Xyrichtys mundiceps is found in Baja California and in Panama Xyrichtys pavo is a large species found throughout the Indo-Pacific and eastern Pacific. Xyrichtys victori is a colorful species native to the Galapagos and Cocos Islands, and Xyrichtys wellingtoni is apparently endemic to Clipperton Atoll. The undescribed species is known only from the Galapagos Islands and has a dark-colored juvenile with extended first dorsal fin rays that are not separated from the remainder of the fin. The terminal phase of this species is unknown. We present keys to the known juvenile and initial phase stages of five species. In addition, we document the allometric growth of the head of razorfishes and show that the head shape of small individuals of Xyrichtys razorfishes is no different from that of the razorfish genus Novaculichthys, and therefore we suggest caution in using this character to distinguish these genera.",8,15260158,Journal,re,Review,100,3,3,Labridae | Pacific | Razorfish | Review | Taxonomy | Wrasses | Xyrichtys,13567,undefined,0,FALSE,100
true,https://api.elsevier.com/content/abstract/scopus_id/18244424842,SCOPUS_ID:18244424842,2-s2.0-18244424842,Asociaciones de larvas de peces en una bahía del Caribe mexicano,Quintal-Lizama C.,Revista de Biologia Tropical,00347744,49,2,559-570,2001-06-01,June 2001,"Interannual ichthyoplankton variation, was analyzed in Bahía de la Ascensión, Mexico, during December of four consecutive years (1994-1997). A total of 32 families, 35 genera and 21 species of fish larvae were identified. The most abundant fish larvae were the Gobiidae followed by the Callionymidae, Clupeidae and Tetraodontidae. Larval diversity was low when compared with other periods (""dry"" and ""rainy""). Three spatial associations (internal, medium and external) were found in December 1994 and 1995. In 1996-1997, stations of the inner and outer parts of the bay were mixed. The dominant families characterized most of the faunal associations. Egg density was highest in the external zone of the bay, whereas larvae were most abundant in the inner area. Major factors affecting the fish larval assemblages during December (1994-1997) in Bahía de la Ascensión seem to be related to the nursery areas location and to the tropical fishes reproductive period.",4,11935906,Journal,ar,Article,100,2,2,Bahía de la Ascensión | Caribbean Sea | Distribution | Ichthyoplankton | Spatial associations,13567,undefined,0,FALSE,101
true,https://api.elsevier.com/content/abstract/scopus_id/0043198560,SCOPUS_ID:0043198560,2-s2.0-0043198560,"Distribución, abundancia y parámetros poblacionales de la mojarra Diapterus rhombeus (Pisces: Gerreidae) en la Laguna de Términos, Campeche, México",Ayala-Pérez L.,Revista de Biologia Tropical,00347744,49,2,635-642,2001-06-01,June 2001,"Diapterus rhombeus dominates the nektonic community of Terminos Lagoon and is associated to zones with submerged vegetation, temperatures between 27 and 33°C and salinity between 25 and 36.5 UPS. A total of 3 024 individuals were collected with a trawl net in 23 sites between September 1997 and September 1998. The length-weight model parameters are a = 0.0098; b = 3.155 with a 96% correlation. The growth parameters are L∞ = 20.4 cm, k = 0.74 and to = - 4.207 and the total mortality coefficient is 3.526. Fish length is 2.5 - 18.0 cm with a mode of 7.5 cm. Recruitment is continuous with a peak from May to August. The species uses several habitats of the lagoon mainly for feeding and growth, reproduction probably occurs in the adjacent continental shelf. Movements between continental shelf and the estuarine system represent a continuous energy flow.",15,11935914,Journal,ar,Article,100,3,3,Abundance | Diapterus | Distribution | Fish growth | Gerreidae | Rhombeus | Terminos Lagoon,13567,undefined,0,FALSE,102
true,https://api.elsevier.com/content/abstract/scopus_id/0043198550,SCOPUS_ID:0043198550,2-s2.0-0043198550,"Ecología trófica y reproductiva de Trichomycterus caliense y Astroblepus cyclopus (Pisces: Siluriformes) en el río Quindio, Alto Cauca, Colombia",Román-Valencia C.,Revista de Biologia Tropical,00347744,49,2,657-666,2001-06-01,June 2001,"The trophic and reproductive ecology of catfish (Trichomycterus caliense and Astroblepus cyclopus) was studied in the Quindio River upper Basin, Alto Cauca, Colombia. The pH was neutral, water oxygen content high (8.4 ppm) and temperature in the habitats was 18.63°C; both species are nonmigratory and sympatric with four other fish species. The ovaries mature primarily between May and September in T. caliense; between December and May in A. cyclopus. The mean size at maturity is 8.3 cm (standard length) in T. caliense and 6.0 cm (standard length) in A. cyclopus; the sex ratio is 1:1 in T. caliense (X2=3.4, P ≥0.05) and in A. cyclopus (X2=1.44, P ≥0.1); the fecundity is low (191 and 113 oocytes respectively) and the eggs are small (1.5 and 2.39 mm respectively). The fishes are insectivorous and specialize in Coleoptera, Diptera and Trichoptera; Spearman Rank Correlation Coefficients (rs=0.464) indicated that there are differences (T= 2.5148, P<0.01) between their diets; both taxa did not agree with the expected trophic habits for sympatric species that are morphologically similar and related in the same trophic level.",19,11935917,Journal,ar,Article,100,1,1,Astroblepus cyclopus | Catfish | Ecology | Neotropical | Reproduction | Trichomycterus caliense | Trophic,13567,undefined,0,FALSE,103
true,https://api.elsevier.com/content/abstract/scopus_id/0042973019,SCOPUS_ID:0042973019,2-s2.0-0042973019,Ocho nuevas especies y nuevos ámbitos geográficos de helechos de la familia Tectariaceae (Filicales) en el Neotrópico,Rojas-Alvarado A.F.,Revista de Biologia Tropical,00347744,49,2,467-488,2001-06-01,June 2001,"The following species of Tectariaceae (Filicales) from Nicaragua, Costa Rica, Panamá, Colombia and Perú are described as new: Ctenitis sotoana A. Rojas, Megalastrum ctenitoides A. Rojas, Tectaria darienensis A. Rojas, T. faberiana A. Rojas, T. longipinnata A. Rojas, T. murilloana A. Rojas, T. pascoensis A. Rojas and T. subdimorpha A. Rojas. The new combination of M. karstenianum (Klotzsch) A. Rojas is proposed. The distributions of C. bullata A. R. Sm., C. microchlaena (Fée) Stolze, C. submarginalis (Langsd. et Fisch.) Ching, T. andina (Baker) C. Chr. and T. sodiroi (Baker) Maxon are enlarged.",12,11935897,Journal,ar,Article,100,1,1,"Ctenitis | Megalastrum | Neotropic | New combinations | New records | New species | Pteridophyta, | Tectaria",13567,undefined,0,FALSE,104
true,https://api.elsevier.com/content/abstract/scopus_id/0042905732,SCOPUS_ID:0042905732,2-s2.0-0042905732,"Morphological variation in the tropical anole, Anolis casildae (Squamata: Polychrotidae)",Nicholson K.E.,Revista de Biologia Tropical,00347744,49,2,709-714,2001-06-01,June 2001,"We describe morphological variation (scalation and coloration) observed among eight individuals of the Panamanian lizard species Anolis casildae. This variation was not observed in the holotype and aids in identification of this recently described species (originally described on the basis of a single, male specimen). This species occurs only in the Reserva Forestal Fortuna (Chiriquí Province) and the adjacent Bosque Protector Palo Seco (Bocas del Toro Province) in western Panama. Anolis casildae can be distinguished from all other Panamanian anole species via six features: (1) two enlarged superciliary scales (the first larger than the second); (2) an anterior nasal scale in contact with the rostral scale or separated from the rostral by one scale; (3) 6-8 sublabial scales to the center of the eye; (4) 3-4 scales between the supraorbital semicircles; (5) unique coloration (4-6 oblique brown bands interspersed by blue-outlined yellow patches; dewlap is a dirty cream color with broad yellow scale rows irregularly interspersed with smaller emerald green scales) and (6) A. casildae occurs from 1 050 to 1 400 m in the Cordillera Central. We also compare our natural history observations of A. casildae to a similar large anole, A. frenatus, a species which we believe A. casildae to be closely related.",3,11935926,Journal,ar,Article,100,4,4,A. casildae | Anolis | Morphology | Natural history | Polychrotidae | Squamata,13567,undefined,0,FALSE,105
true,https://api.elsevier.com/content/abstract/scopus_id/0042472018,SCOPUS_ID:0042472018,2-s2.0-0042472018,Seis especies nuevas y dos nuevos registres de helechos (Pteridophyta) para Costa Rica,Rojas-Alvarado A.,Revista de Biologia Tropical,00347744,49,2,435-452,2001-06-01,June 2001,"Six new species of Pteridophyta from Costa Rica are described: Dryopteris flaccisquama A. Rojas, Hypolepis lellingeri A. Rojas, H. moraniana A. Rojas, Melpomene alan-smithii A. Rojas, Selaginella osaënsis A. Rojas and Terpsichore esquiveliana A. Rojas. Blechnum stoloniferum (Mett. ex E. Fourn.) C. Chr. and Trichomanes micayense Hieron. are new records for the country. Only D. flaccisquama and M. alan-smithii are present outside Costa Rica.",11,11935895,Journal,ar,Article,100,1,1,Costa Rica | New records | New species | Pteridophyta,13567,undefined,0,FALSE,106
true,https://api.elsevier.com/content/abstract/scopus_id/0042196319,SCOPUS_ID:0042196319,2-s2.0-0042196319,"Contenido estomacal de Spondylus leucacanthus (Bivalvia: Spondylidae) y su relación con la temporada de reproducción y la abundancia de fitoplancton en Isla Danzante, Golfo de California",Muñetón-Gómez M.D.S.,Revista de Biologia Tropical,00347744,49,2,581-590,2001-06-01,June 2001,"During 1994 we collected specimens of Spondylus leucacanthus near Isla Danzante, Gulf of California. We measured seawater temperature, and sampled stomach contents and phytoplankton. The reproductive season was assessed through the gonadic index. There is a cool season from December to May and a warm season from June to November. The stomach content was composed of detritus (60%), phytoplankton (30%), and unidentified materials (10%). The highest abundance of phytoplankton cells in the bottom water and the stomach content were in March, April, and May, during the seasonal change of temperature. The gonadic index showed a single peak, confirming that the population has an annual pattern of reproduction. The start of gametogenic phase and maturity in the population coincide with the abundance of phytoplankton.",6,11935908,Journal,ar,Article,100,3,3,Bivalves | Gonadic index | Gulf of California | Phytoplankton | Spondylus leucacanthus | Stomach content,13567,undefined,0,FALSE,107
true,https://api.elsevier.com/content/abstract/scopus_id/0042196303,SCOPUS_ID:0042196303,2-s2.0-0042196303,Syllidae (Polychaeta) de praderas de Thalassia testudinum en el Parque Nacional Morrocoy (Venezuela),San Martín G.,Revista de Biologia Tropical,00347744,49,2,609-620,2001-06-01,June 2001,"A total of 40 species of syllids (Polychaeta: Syllidae) inhabiting Thalassia testudinum beds in Morrocoy National Park, Venezuela, belonging to 13 genera, are reported; 36 species are new for Venezuela: Branchiosyllis exilis, B. oculata, Eusyllis lamelligera, Exogone arenosa, E. breviantennata, E. naidinoides, E. naidina, E. parahomoseta mediterranea, Grubeosyllis clavata, G. heterocirra, Odontosyllis detecta, O. enopla, O, gibba, Opisthosyllis brunnea, Plakosyllis brevipes, Sphaerosyllis bilobata, S. glandulata, S. magnidentata, S. piriferopsis, S. riseri, S. longilamina, S. taylori, Syllis alosae, Syllis riojar, n. comb., S. beneliahui, S. broomensis, S. cornuta, S. corallicola, S. garciai, S. hyalina, S. lutea, S. mexicana, S. prolifera, S. sardai and Xenosyllis scabra.",17,11935911,Journal,ar,Article,100,2,2,Caribbean sea | Polychaeta | Syllidae | Thalassia testudinum | Venezuela,13567,undefined,0,FALSE,108
true,https://api.elsevier.com/content/abstract/scopus_id/0041695672,SCOPUS_ID:0041695672,2-s2.0-0041695672,"Producción secundaria e índice de condición en Arca zebra (Mollusca: Bivalvia) del Golfo de Cariaco, Venezuela",Arcas A.,Revista de Biologia Tropical,00347744,49,2,599-608,2001-06-01,June 2001,"Production and condition index of a turkeywing (Arca zebra) population were studied from August 1984 to August 1985 in Pariche, Cariaco Gulf, Venezuela. Production was studied through bimonthly collections using a method designed for populations with continuous reproduction and indistinguishable age classes. The population distribution was stable with a mean density of 37 ind.m-2. A production of 131.61 g dry weight m-2 year 1 was calculated from data on density, biomass and weight increase along the year. Highest production was between February 1985 and August 1985 (65%) and concentrated in individuals 60.00-79.95 mm long (45.73%). There was large seasonal variation in the mean monthly condition index (IC= (Ps/Ph) x100) in the two size classes examined: it reached a maximum in July 1985 (26.84%) and a minimum in January 1985 (16.31%).",12,11935910,Journal,ar,Article,100,5,5,Arca zebra | Biomass | Bivalvia | Fishery resource | Production | Turkeywing,13567,undefined,0,FALSE,109
true,https://api.elsevier.com/content/abstract/scopus_id/0041470207,SCOPUS_ID:0041470207,2-s2.0-0041470207,"Nuevas especies, nombres nuevamente utilizados y nuevas distribuciones en los helechos arborescentes (Filicales: Cyatheaceae) para el Neotrópico",Rojas-Alvarado A.,Revista de Biologia Tropical,00347744,49,2,453-466,2001-06-01,June 2001,"Two new species are described for the Neotropics, four species are newly accepted, and four species and one variety are reported. The new species are: Cyathea grayumii A. Rojas and C. panamensis A. Rojas. Cyathea alfonsiana L. D. Gómez, C. holdridgeana Nisman & L. D. Gómez, C. onusta H. Christ and C. squarrosa (Rosenst.) Domin are recognized; Cnemidaria coclena Stolze, Cyathea andina (H. Karst.) Domin, C. caracasana var. meridensis (H. Karst.) R. M. Tryon, C. macrosora (Baker) Domin and C. pseudonanna (L. D. Gómez) Lellinger are reported from Costa Rica and Panama.",12,11935896,Journal,ar,Article,100,1,1,Cyatheaceae | Neotropic | New species | Pteridophyta | Tree ferns,13567,undefined,0,FALSE,110
true,https://api.elsevier.com/content/abstract/scopus_id/0041402633,SCOPUS_ID:0041402633,2-s2.0-0041402633,Abundance variation of Porichthys margaritatus (Pisces: Batrachoididae) throughout thermic and bathymetric gradients in the central Mexican Pacific,Godínez-Domínguez E.,Revista de Biologia Tropical,00347744,49,2,643-646,2001-06-01,June 2001,"Three cruises, one in each of the main stream patterns in the area, were made on the central Mexican Pacific continental slope (May-June 1995, November 1995, and March 1996). Seven trawl sampling sites were defined per cruise, and in each site four bathymetric levels were sampled (20, 40, 60, and 80 m). During the warmest seasons, the highest abundance of Porichthys margaritatus was at 60 m. When the temperature of the bottom water was lower, in March 1996, the highest abundance of P. margaritatus moved towards 40 m. The depths with greatest abundance fluctuated between 18 and 21°C, indicating a narrow temperature preference range. A Gaussian model was used to explain the relation between abundance and temperature.",2,11935915,Journal,ar,Article,100,3,3,Bathymetric distribution | Gaussian distribution | Porichthys margaritatus | Temperature-abundance relation | Unimodal response model | Western tropical Pacific,13567,undefined,0,FALSE,111
true,https://api.elsevier.com/content/abstract/scopus_id/0041402623,SCOPUS_ID:0041402623,2-s2.0-0041402623,"Sylvatic focus of American Trypanosomiasis in the State of Morelos, Mexico",Villegas-García J.,Revista de Biologia Tropical,00347744,49,2,685-688,2001-06-01,June 2001,"Wild vectors and reservoir hosts of Trypanosoma cruzi were surveyed from February 1993 to June 1994 in Ticumán (18°46'N, 99°07'W), Mexico (Deciduous Tropical Forest). Direct faeces examination showed that 87% of Triatoma pallidipennis hosted the parasite; T. cruzi forms were present in cultures inoculated with faeces of fifty 67% triatomine bugs and thirty CD-1 strain mice (10 d old) inoculated (peritoneum) with faeces of positive insects T. cruzi amastigotes were found in heart 67%, kidneys 47%, liver 80%, lungs 50%, oesophagus 60%, skin 23%, spleen 73% and stomach 60%. T. cruzi was isolated by direct blood examination from seven 21% chiropterans and five 38% rodents and T. cruzi forms were present in cultures inoculated with blood of twenty-three 68% chiropterans and seven 54% rodents and T. cruzi amastigotes were seen in the kidneys of one 3% chiropterans and four 31% rodents and only in one Pteronotus parnellii mexicanus, organisms were seen in skin 2%. There was no association between organs and T. cruzi infection (p > 0.05).",10,11935921,Journal,ar,Article,100,2,2,Mexico | Triatoma pallidipennis | Trypanosoma cruzi | Wild mammals,13567,undefined,0,FALSE,112
true,https://api.elsevier.com/content/abstract/scopus_id/0037692825,SCOPUS_ID:0037692825,2-s2.0-0037692825,"Autolytinae, Eusyllinae y Exogoninae (Syllidae: Polychaeta) del Parque Nacional de Coiba, Panamá",Capa M.,Revista de Biologia Tropical,00347744,49,2,621-628,2001-06-01,June 2001,"This is the second paper on the Syllidae (Polychaeta) from hard substrata of the Coiba National Park (Pacific coast of Panama) (the first paper treated Syllinae). On this second paper nineteen species belonging to eleven genera of the subfamilies Autolytinae, Eusyllinae and Exogoninae (Syllidae: Polychaeta) are reported. The samples were collected by SCUBA diving, either by removing 4 kg blocks of dead coral (Pocillopora spp.) or scraping off 25 × 25 cm quadrats of Telesto multiflora or algae (Dyctiota cf. flavellata, Padina cf. durvillaei and another currently unidentified species). They were collected during four expeditions carried out between 1996 and 1998. Four species are newly reported for the Eastern Pacific: Eusyllis lamelligera Marion & Bobretzky, 1875, Exogone exmouthensis Hartmann-Schröder, 1980, Proceraea cf. cornuta (Agassiz, 1863) and Sphaerosyllis (S.) magnidentata Perkins, 1981. Ten species are reported for the first time from the Central America Pacific coast: Amblyosyllis cf. granosa Ehlers, 1897 (sensu Westheide 1974), Amblyosyllis speciosa Izuka, 1912, Autolytus multidenticulatus Westheide, 1974, Exogone naidinoides Westheide, 1974, Grubeosyllis concinna (Westheide, 1974), Odontosyllis fulgurans (Audouin & Milne Edward, 1833), Opisthodonta mitchelli Kudenov & Harris, 1995, Pionosyllis articulata Kudenov & Harris, 1995, Sphaerosyllis (S.) californiensis Hartman, 1966 and Syllides cf. reishi Dorsey, 1978. The family Syllidae is represented in the Coiba National Park by 14% of cosmopolitan species, 14% of circumtropical species, 22% of Atlantic and Pacific species and 25% of Pacific species restricted to warm waters. In samples of dead coral the dominant species are S. armillaris (Muller, 1771) and S. gracilis (Campoy, 1982); in samples of telestaceans Grubeosyllis concinna dominates.",13,11935912,Journal,ar,Article,100,3,3,Autolytinae | Eusyllinae | Exogoninae | Pacific | Panama | Polychaeta | Syllidae,13567,undefined,0,FALSE,113
true,https://api.elsevier.com/content/abstract/scopus_id/0035383669,SCOPUS_ID:0035383669,2-s2.0-0035383669,Effect of food plants on the volume of repellent secretion obtained in adult Zonocerus variegatus (Orthoptera: Pyrgomorphidae),Idowu A.B.,Revista de Biologia Tropical,00347744,49,2,679-684,2001-06-01,June 2001,"The volume of secretion obtained from adult Zonocerus variegatus (Orthoptera: Pyrgomorphidae) was influenced by the type of food plants. Insects fed on leaves of cassava Manihot esculenta, bitter leaves Vernonia amygdalina, and a mixture of M. esculenta and Acalypha wilkesiana gave a good volume of secretion while Chromolaena odorata, Elaeis guinensis, Aspilia africana and Citrus sinensis did not favour secretion production. No significant difference was recorded in the volume of secretion obtained from Z. variegatus from the two seasons irrespective of the food plant. Similarly, food plants gave no significant difference on the volume of secretion between the two seasons.",6,11935920,Journal,ar,Article,100,2,2,Food plants | Secretion | Zonocerus variegatus,13567,undefined,0,FALSE,114
