@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,dc:description,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0031810566,SCOPUS_ID:0031810566,2-s2.0-0031810566,Statistical analyses of developmental sequences: The craniofacial region in marsupial and placental mammals,Nunn C.,American Naturalist,00030147,152,1,82-101,1998-07-14,1998,10.1086/286151,90,Journal,ar,Article,100,2,2,Comparative methods | Developmental sequences | Heterochrony | Marsupials | Phylogeny | Placentals,12604,undefined,0,FALSE,62,"Heterochrony is most often thought to involve changes in the rate of development or maturation (rate changes). However, heterochrony can also involve changes in the timing of specific developmental events relative to other events (sequence changes). Sequence changes have received much less attention than have changes in developmental rates, in part because few methods exist for comparing developmental sequences. Here, we present two methods to statistically evaluate developmental sequence changes. First, Kendall's coefficient of concordance (W) is used to quantify overall similarity of developmental sequences in two or more groups of organisms, and second, ANOVA is used to identify the individual events that differ most in their relative developmental timing. Computer simulation is used to control for the nonindependence of species. We examine the sequence of developmental events in the craniofacial region of marsupial and placental mammals. We conclude that the most important differences in development in the two clades relate to the relative sequence of development of the central nervous system and somatic elements of the craniofacial region. The rationale behind the methods and their limitations are discussed, and the results from this study are compared with a previous analysis.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031799901,SCOPUS_ID:0031799901,2-s2.0-0031799901,Evolution of a mate recognition system after hybridization between two Drosophila species,Blows M.,American Naturalist,00030147,151,6,538-544,1998-06-26,1998,10.1086/286139,27,Journal,ar,Article,100,1,1,Drosophila birchii | Drosophila serrata | Genetic correlation | Hybridization | Pleiotropy | Sexual selection,12604,undefined,0,FALSE,63,"I investigated the genetic relationship between male and female components of the mate recognition system and how this relationship influenced the subsequent evolution of the two traits, in a series of replicate populations of interspecific hybrids. Thirty populations of hybrids between Drosophila serrata and Drosophila birchii were established and maintained for 24 generations. At the fifth generation after hybridization, the mating success of hybrid individuals with the D. serrata parent was determined. The genetic correlation between male and female components of the mate recognition system, as a consequence of pleiotropy or tight physical linkage, was found to be significant but low (r = 0.388). This result suggested that pleiotropy may play only a minor role in the evolution of mate recognition in this system. At the twenty-fourth generation after hybridization, the mating success of the hybrids was again determined. The evolution of male and female components was investigated by analyzing the direction of evolution of each hybrid line with respect to its initial position in relation to the genetic regression. Male and female components appeared to converge on a single equilibrium point, rather than evolving along trajectories with slope equal to the genetic regression, toward a line of equilibria.",all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0031777432,SCOPUS_ID:0031777432,2-s2.0-0031777432,Social and genetic structure of paper wasp cofoundress associations: Tests of reproductive skew models,Field J.,American Naturalist,00030147,151,6,545-563,1998-06-26,1998,10.1086/286140,114,Journal,ar,Article,100,4,4,Microsatellites | Polistes | Relatedness | Reproductive skew,12604,undefined,0,FALSE,64,"Recent models postulate that the members of a social group assess their ecological and social environments and agree on a 'social contract' of reproductive partitioning (skew). We tested social contracts theory by using DNA microsatellites to measure skew in 24 cofoundress associations of paper wasps, Polistes bellicosus. In contrast to theoretical predictions, there was little variation in cofoundress relatedness, and relatedness either did not predict skew or was negatively correlated with it; the dominant/subordinate size ratio, assumed to reflect relative fighting ability, did not predict skew; and high skew was associated with decreased aggression by the rank 2 subordinate toward the dominant. High skew was associated with increased group size. A difficulty with measuring skew in real systems is the frequent changes in group composition that commonly occur in social animals. In P. bellicosus, 61% of egg layers and an unknown number of non-egg layers were absent by the time nests were collected. The social contracts models provide an attractive general framework linking genetics, ecology, and behavior, but there have been few direct tests of their predictions. We question assumptions underlying the models and suggest directions for future research.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031801632,SCOPUS_ID:0031801632,2-s2.0-0031801632,Natural selection and the sex ratio: Fisher's sources,Edwards A.W.F.,American Naturalist,00030147,151,6,564-569,1998-06-22,1998,10.1086/286141,61,Journal,ar,Article,100,1,1,Darwin | Fisher | Natural selection | Sex ratio,12604,undefined,0,FALSE,65,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031801541,SCOPUS_ID:0031801541,2-s2.0-0031801541,"Parasite abundance, body size, life histories, and the energetic equivalence rule",Arneberg P.,American Naturalist,00030147,151,6,497-513,1998-06-22,1998,10.1086/286136,73,Journal,ar,Article,100,3,3,Abundance | Body size | Ecological laws | Free-living animals | Parasites,12604,undefined,0,FALSE,66,"If common processes generate size-abundance relationships among all animals, then similar patterns should be observed across groups with different ecologies, such as parasites and free-living animals. We studied relationships among body size, life-history traits, and population intensity (density in infected hosts) among nematodes parasitizing mammals. Parasite size and intensity were negatively correlated independently of all other parasite and host factors considered and regardless of type of analyses (i.e., nonphylogenetic or phylogenetically based statistical analyses, and across or within communities). No other nematode life-history traits had independent effects on intensity. Slopes of size-intensity relationships were consistently shallow, around -0.20 on log-log scale, and thus inconsistent with the energetic equivalence rule. Within communities, slopes converged toward this global value as size range increased. A summary of published values suggests similar convergence toward a global value around -0.75 among free-living animals. Steeper slopes of size-abundance relationships among free-living animals could be related to fundamental differences in ecologies between parasites and free-living animals, although such generalizations require reexamination of size-abundance relationships among free-living animals with regard to confounding factors, in particular by use of phylogenetically based statistical methods. In any case, our analyses caution against simple generalizations about patterns of animal abundance.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031781712,SCOPUS_ID:0031781712,2-s2.0-0031781712,Persistence and area effects in a stochastic tritrophic model,Wilson H.,American Naturalist,00030147,151,6,587-595,1998-06-22,1998,10.1086/286144,17,Journal,ar,Article,100,3,3,Area effects | Demographic stochasticity | Metapopulations | Tritrophic communities,12604,undefined,0,FALSE,67,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031750857,SCOPUS_ID:0031750857,2-s2.0-0031750857,"The evolution of coloniality in birds in relation to food, habitat, predation, and life-history traits: A comparative analysis",Rolland C.,American Naturalist,00030147,151,6,514-529,1998-06-22,1998,10.1086/286137,144,Journal,ar,Article,100,3,3,Coloniality | Comparative analysis | Food | Habitat | Life-history traits | Nest predation,12604,undefined,0,FALSE,68,"Coloniality in birds has been intensively studied under the cost and benefit approach, but no general conclusion can be given concerning its evolutionary function. Here, we report on a comparative analysis carried out on 320 species of birds using the general method of comparative analysis for discrete variables and the contrast method to analyze the evolution of coloniatity. Showing a mean of 23 convergences and 10 reversals, coloniality appears to be a rather labile trait. Colonial breeding appears strongly correlated with the absence of feeding territory, the aquatic habitat, and nest exposure to predators but was not correlated with changes in life-history traits (body mass and dutch size). The correlation of coloniality with the aquatic habitat is in fact explained by a strong correlation with the marine habitat. Unexpectedly, we found that the evolution toward a marine habitat in birds was contingent on coloniality and that coloniality evolved before the passage to a marine life. These results - along with the lack of transitions from the nonmarine to marine habitat in solitary species and the precedence of the loss of feeding territoriality on the passage to a marine life - contradict most of the hypotheses classically accepted to explain coloniality and suggest that we use a different framework to study this evolutionary enigma.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031750812,SCOPUS_ID:0031750812,2-s2.0-0031750812,Running from trouble: Long-distance dispersal and the competitive coexistence of inferior species,Holmes E.E.,American Naturalist,00030147,151,6,578-586,1998-06-22,1998,10.1086/286143,67,Journal,ar,Article,100,2,2,Cellular automata | Coexistence | Competition | Dispersal | Spatial models,12604,undefined,0,FALSE,69,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031750378,SCOPUS_ID:0031750378,2-s2.0-0031750378,Do female three-spined sticklebacks copy the mate choice of others?,Patriquin-Meldrum K.,American Naturalist,00030147,151,6,570-577,1998-06-22,1998,10.1086/286142,19,Journal,ar,Article,100,2,2,Copying | Fish | Mate choice | Sexual selection | Stickleback,12604,undefined,0,FALSE,70,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031749048,SCOPUS_ID:0031749048,2-s2.0-0031749048,Geographic variation in competitive ability in Drosophila melanogaster,James A.,American Naturalist,00030147,151,6,530-537,1998-06-22,1998,10.1086/286138,38,Journal,ar,Article,100,2,2,Body size | Clines | Drosophila melanogaster | Larval competition | Temperature,12604,undefined,0,FALSE,71,"The aim of this study was to examine the latitudinal variation in preadult competitive ability of Drosophila melanogaster. Two pairs of populations from Queensland and Tasmania, Australia, were examined. Queensland flies are genetically smaller and develop more slowly than the Tasmanian flies. Survival and body size of flies raised at different temperatures and densities were compared when larvae were challenged with a common competitor. No latitudinal variation in larval survival was detected. Body size (measured as wing length) decreased with increasing temperature and larval density. Flies from the Tasmanian populations were more sensitive to the effects of temperature and density and to the joint effect of increased temperature and density. This could explain the evolution of greater growth efficiency and larger body size at lower temperatures.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031748982,SCOPUS_ID:0031748982,2-s2.0-0031748982,Allee effects limit population viability of an annual plant,Groom M.,American Naturalist,00030147,151,6,487-496,1998-06-22,1998,10.1086/286135,447,Journal,ar,Article,100,1,1,Allee effects | Clarkia concinna | Extinction | Pollination | Thresholds,12604,undefined,0,FALSE,72,"Allee effects may be experienced by plants when populations are too small or isolated to receive sufficient pollinator services to replace themselves. This article reports experimental data from an annual herb, Clarkia concinna, documenting that small patches suffered reproductive failure due to lack of effective pollination when critical thresholds of isolation were exceeded. In contrast, sufficiently large patches attracted pollinators regardless of their degree 65 isolation. These data accord with data on patch extinctions showing that small and isolated patches have a higher extinction rate than do large patches and with observations showing chronically low reproductive success in such patches prior to extinction. While not conclusively demonstrating that Allee effects cause extinction in small and isolated patches, the data are suggestive. Although threshold effects have been postulated in several mathematical models of population viability, this is the first report of data from natural populations that display the occurrence of such thresholds. These results have implications for the management of endangered plants, which often are restricted to isolated, small populations, as well as suggesting a potential limit to spatial spread in plant populations dependent on animal vectors for reproduction.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031899214,SCOPUS_ID:0031899214,2-s2.0-0031899214,The value of being a resource specialist: Behavioral support for a neural hypothesis,Bernays E.,American Naturalist,00030147,151,5,451-464,1998-05-16,1998,10.1086/286132,131,Journal,ar,Article,100,1,1,Diet breadth | Feeding behavior | Information overload | Neural constraint | Resource specialization | Vigilance,12604,undefined,0,FALSE,73,"The neural hypothesis of diet breadth proposes that selecting an appropriate behavior is more efficient if simple or exaggerated cues can be used as a basis of decision making rather than making a choice among many complex sensory inputs. I propose that simple signals overcome the problem of multiple sensory inputs and the consequent need for the brain to decide among inputs from these multiple channels. Experiments on grasshoppers show that there is a significant time cost in having to make a choice, relative to situations in which individuals have grown accustomed to having no choice. Those with a choice were shown to be less decisive by two different measures than those without a choice. It is argued that the data, showing lengthy decision times as a result of having a choice, would involve a significant ecological risk. It is further argued that the reduced risk of quick decisions would favor specialization of resource use. The evolution of resource-specific cues that have often been called sign stimuli are considered critical elements of restricted resource use.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031895048,SCOPUS_ID:0031895048,2-s2.0-0031895048,Noise and nonlinearity in measles epidemics: Combining mechanistic and statistical approaches to population modeling,Ellner S.,American Naturalist,00030147,151,5,425-440,1998-05-16,1998,10.1086/286130,110,Journal,ar,Article,100,6,6,Local Lyapunov exponents | Measles | Modeling | Population dynamics | Time-series analysis,12604,undefined,0,FALSE,74,"We present and evaluate an approach to analyzing population dynamics data using semimechanistic models. These models incorporate reliable information on population structure and underlying dynamic mechanisms but use nonparametric surface-fitting methods to avoid unsupported assumptions about the precise form of rate equations. Using historical data on measles epidemics as a case study, we show how this approach can lead to better forecasts, better characterizations of the dynamics, and a better understanding of the factors causing complex population dynamics relative to either mechanistic models or purely descriptive statistical time-series models. The semimechanistic models are found to have better forecasting accuracy than either of the model types used in previous analyses when tested on data not used to fit the models. The dynamics are characterized as being both nonlinear and noisy, and the global dynamics are clustered very tightly near the border of stability (dominant Lyapunov exponent λ ≃ 0). However, locally in state space the dynamics oscillate between strong short-term stability and strong short-term chaos (i.e., between negative and positive local Lyapunov exponents). There is statistically significant evidence for short-term chaos in all data sets examined. Thus the nonlinearity in these systems is characterized by the variance over state space in local measures of chaos versus stability rather than a single summary measure of the over-all dynamics as either chaotic or nonchaotic.",all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0031967704,SCOPUS_ID:0031967704,2-s2.0-0031967704,"Optimal foraging, specialization, and a solution to Liem's paradox",Robinson B.,American Naturalist,00030147,151,3,223-235,1998-04-18,1998,10.1086/286113,222,Journal,ar,Article,100,2,2,Adaptive radiation | Coexistence | Competition | Generalist | Optimal foraging theory | Specialist,12604,undefined,0,FALSE,75,"Species that appear highly specialized on the basis of their phenotype (e.g., morphology, behavior, and physiology) also sometimes act as ecological generalists. This apparent paradox has been used to argue against the importance of competition as a diversifying evolutionary force. We provide an alternative explanation based on optimal foraging theory. Some resources are intrinsically easy to use and are widely preferred, while others require specialized phenotypic traits on the part of the consumer. This asymmetry allows optimally foraging consumers to evolve phenotypic specializations on nonpreferred resources without greatly compromising their ability to use preferred resources. The evolution of phenotypic specialization on nonpreferred resources can be driven by competition, but the specialists act as ecological generalists whenever their preferred resources are available. Our model identifies at least three different concepts of specialization that need to be distinguished, based on diet, prey utilization efficiencies, and phenotypic adaptations. The relationships among these concepts are complex and often counterintuitive. Specialists should often reject the very resources that they have evolved traits to use. The most extreme phenotypic specializations should occur in the absence of a trade-off between using preferred and nonpreferred resources. Our model may explain why extreme phenotypic specializations evolve more often in fish communities than in terrestrial vertebrate communities and provides a mechanism whereby species can coexist in stable communities despite common preferences for some resources.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031956806,SCOPUS_ID:0031956806,2-s2.0-0031956806,Diversity-stability relationships: Statistical inevitability or ecological consequence?,Tilman D.,American Naturalist,00030147,151,3,277-282,1998-04-18,1998,10.1086/286118,392,Journal,ar,Article,100,3,3,Community ecology | Competition | Diversity | Mean and variance | Stability | Stochasticity,12604,undefined,0,FALSE,76,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031956624,SCOPUS_ID:0031956624,2-s2.0-0031956624,A general theory of environmental noise in ecological food webs,Ripa J.,American Naturalist,00030147,151,3,256-263,1998-04-18,1998,10.1086/286116,76,Journal,ar,Article,100,3,3,Environmental stochasticity | Food webs | Population dynamics | Power spectra,12604,undefined,0,FALSE,77,"We examine the effects of environmental noise on populations that are parts of simple two-species food webs. We assume that the species are strongly interacting and that one or the other population is affected by the noise signal. Further assuming that a stable equilibrium with positive population densities exists, we are able to perform a complete frequency analysis of the system. If only one of the populations is subject to noise, the relative noise response by both populations is fully determined by the sign of a single element of the Jacobian matrix. The analysis is readily extended to cases when both species are affected by noise or when the food web has more than two species. The general conclusion about relative responses to noise is then less unambiguous, but the power spectra describing the frequency composition of the population variabilities are nevertheless completely determined. These results are entirely independent on the exact nature of the interaction (i.e., predation, competition, mutualism) between the populations. The results show that the interpretation of the 'color' of ecological time series (i.e., the frequency composition of population variability over time) may be complicated by species interactions. The propagation of noise signals through food webs and the importance of web structure for the expected response of all parts of the web to such signals is a challenging field for future studies.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031956327,SCOPUS_ID:0031956327,2-s2.0-0031956327,Differentiation of allelic frequencies at quantitative trait loci affecting locally adaptive traits,Latta R.,American Naturalist,00030147,151,3,283-292,1998-04-18,1998,10.1086/286119,141,Journal,ar,Article,100,1,1,Linkage disequilibrium | Local adaptation | Multilocus differentiation | Quantitative trait loci,12604,undefined,0,FALSE,78,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031955952,SCOPUS_ID:0031955952,2-s2.0-0031955952,Climate change disequilibrium of boreal permafrost peatlands caused by local processes,Camill P.,American Naturalist,00030147,151,3,207-222,1998-04-18,1998,10.1086/286112,68,Journal,ar,Article,100,2,2,Boreal forest | Carbon | Climate change | Models | Peatland | Permafrost,12604,undefined,0,FALSE,79,"Boreal forest and tundra are the biomes expected to experience the greatest warming during the course of the next century. The transient responses of boreal peatlands to climate change could be more complex than a simple large release of carbon and rapid migrations of vegetation and permafrost. Here we used alternative models to demonstrate that local processes typical of permafrost peatlands control carbon and vegetation dynamics in ways that strongly mediate effects of regional temperature gradients. Regional temperature affected stability and thaw rate. Thaw rate increased with mean annual temperature, and rates have accelerated within the last 50 yr. Local factors exerted a strong influence on stability, the levels of which were highest in three of the four temperature zones studied along the shaded south-southwest edges of collapse scars. The presence of Sphagnum fuscum cover increased stability. In all zones, survey points with S. fuscum showed more than twice the stability of points with feather moss, lichen, or no vegetation. In a direct model comparison between regional and local control, local factors were more important. Our results suggest that local processes mediate the effects of regional climate, and an accurate representation of ecosystem dynamics benefits from both local and regional processes.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031954944,SCOPUS_ID:0031954944,2-s2.0-0031954944,The statistical inevitability of stability-diversity relationships in community ecology,Doak D.,American Naturalist,00030147,151,3,264-276,1998-04-18,1998,10.1086/286117,567,Journal,ar,Article,100,6,6,Averaging | Community ecology | Diversity | Null model | Random sums | Stability,12604,undefined,0,FALSE,80,"In this article, we explain an often overlooked process that may significantly contribute to positive correlations between measures of species diversity and community stability. Empirical studies showing positive stability-diversity relationships have, for the most part, used a single class of stability (or, more accurately, instability) measures: the temporal variation in aggregate community properties such as biomass or productivity. We show that for these measures, stability will essentially always rise with species diversity because of the statistical averaging of the fluctuations in species' abundances. This simple probabilistic process will operate in the absence of any strong species interactions, although its strength is driven by the relative abundances of species, as well as by the existence of positive or negative correlations in the fluctuations of species. To explore the possible importance of this effect in real communities, we fit a simple simulation model to Tilman's grassland community. Our results indicate that statistical averaging might play a substantial role in explaining stability-diversity correlations for this and other systems. Models of statistical averaging can serve as a useful baseline for predictions of community stability, to which the influences of both negative and positive species interactions may then be added and tested.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031916379,SCOPUS_ID:0031916379,2-s2.0-0031916379,On the capacity of macroparasites to control insect populations,Jaenike J.,American Naturalist,00030147,151,1,84-96,1998-04-06,1998,10.1086/286104,14,Journal,ar,Article,100,1,1,Biological control | Drosophila | Host-parasite interactions | Howardula | Insects | Nematodes,12604,undefined,0,FALSE,81,"A graphical model of the population dynamics of macroparasites and their hosts is developed. Three principal means by which the parasites can be regulated are considered: reduction in host density as a result of parasite-induced host mortality, reduction in host density as a result of parasite-induced host sterility, and competition among parasites within multiply-infected hosts. The means by which parasites are regulated has a major effect on the degree to which they can depress host population densities. In particular, a parasite that sterilizes its host is expected to reduce host density more than one that causes an equivalent decline in host fitness through increased mortality. A special case of the model is developed for herbivorous insects that, in the absence of parasites, are limited by larval food resources. Parasites that are regulated via parasite-induced host sterility will control the insect populations below the level set by larval resources if the threshold host density for the parasites (N(T)) is less than the ratio of carrying capacity to net reproductive rate of the insects (K/R). Data are presented showing that all three means of parasite regulation, but especially parasite-induced host sterility, can operate in Howardula aoronymphium, a nematode parasite of mycophagous Drosophila flies. Data from a field cage experiment show that, if these nematodes are regulated primarily via reductions in host density due to this sterility, the parameters N(T), K, and R are such that Howardula is likely to play an important role in controlling Drosophila populations. However, this conclusion must be tempered by the fact that these nematodes also cause increased host mortality and experience within-host competition, making the conditions for parasite control of the flies more stringent.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031938466,SCOPUS_ID:0031938466,2-s2.0-0031938466,Costs of resistance to natural enemies in field populations of the annual plant Arabidopsis thaliana,Mauricio R.,American Naturalist,00030147,151,1,20-28,1998-04-04,1998,10.1086/286099,296,Journal,ar,Article,100,1,1,Arabidopsis thaliana | Cost | Defense | Herbivores | Pathogens | Resistance,12604,undefined,0,FALSE,82,"The annual plant Arabidopsis thaliana is widely used as a model system in molecular genetics, but little is known about populations in the field. In this experimental field study of natural populations of Arabidopsis, I tested the assumption that plant resistance has fitness costs. Models of the evolution of resistance assume a cost, which is envisioned as a reduction in fitness in the absence of natural enemies, such as insect herbivores and pathogens. The presumed basis of this cost is the diversion of limiting resources away from present and future growth and reproduction. Recent failures to detect allocation costs of resistance to herbivores have raised questions about whether costs exist and, thus, about the appropriateness of theories that postulate such costs. I found genetic variation for two traits commonly thought to function as resistance characters: trichome density and total glucosinolate concentration. Under field conditions, these characters both reduced damage by the natural assemblage of herbivores and exhibited significant fitness costs.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031937112,SCOPUS_ID:0031937112,2-s2.0-0031937112,Female mate preference to maximize paternal care. II. Female competition leads to monogamy,Iwasa Y.,American Naturalist,00030147,151,4,367-382,1998-04-04,1998,10.1086/286125,16,Journal,ar,Article,100,2,2,Assortative mating | Care graph | Loop | Mating graph | Monogamy | Paternal care,12604,undefined,0,FALSE,83,"A two-step game model of female mate preference and paternal care is examined, with a particular focus on the case of two females and two males. In a mating season, females choose their mates, and in the following breeding season males invest in paternal care, knowing the likelihood of their paternity in chicks. If parental ability is the same between individuals of each sex, the evolutionarily stable mating pattern is always monogamy. If fe males differ in fecundity and males differ in paternal care capacity, monogamy with assortative mating is likely to be evolutionarily stable. If the male cost function increases at a strongly accelerating rate, however, polyandry is evolutionarily stable when the difference of female fecundity is very large, but the game may have no evolutionarily stable state when the difference of female fecundity is small. The care graph (in which females are connected to males giving paternal care to their chicks) is often much simpler than the mating graph (in which females are connected to males they accepted). To be exact, no 'loop' should be included in the evolutionarily stable care graph for the general case of n females and m males. This prediction is in accord with the observed prevalence of social monogamy in spite of genetic promiscuity among altricial birds.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031936147,SCOPUS_ID:0031936147,2-s2.0-0031936147,Some methodological issues in macroecology,Blackburn T.,American Naturalist,00030147,151,1,68-83,1998-04-04,1998,10.1086/286103,146,Journal,ar,Article,100,2,2,Abundance | Body size | Distribution | Macroecology | Methodology,12604,undefined,0,FALSE,84,"Recent years have seen the emergence of 'macroecology' as a distinct research program in biology. It is concerned with geographical scale patterns in assemblage structure and, as such, of necessity relies heavily on approaches that are nonexperimental and that depend on the availability of reliable information for large numbers of species. This gives rise to a particular set of analytical issues that need to be addressed when conducting studies of macroecological patterns. In this article, we draw attention to nine such issues that we consider to be of particular importance. Our aim is to aid the development of what we believe to be an important subject area by identifying some of the more common problems that may confound studies, as well as some of their solutions.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031915027,SCOPUS_ID:0031915027,2-s2.0-0031915027,Direct and indirect effects of predation and predation risk in old-field interaction webs,Schmitz O.,American Naturalist,00030147,151,4,327-342,1998-04-04,1998,10.1086/286122,285,Journal,ar,Article,100,1,1,Density-mediated indirect effects | Food web Interactions | Indirect effects | Old-field arthropods | Predation | Trait-mediated,12604,undefined,0,FALSE,85,"Indirect effects emerge when a change in the abundance of one species indirectly affects another by changing the abundances of intermediate species-called density-mediated indirect effects - or they arise when one species modifies how two other species interact - called trait-mediated indirect effects. I re port on field experiments that evaluated how grass and herb bio mass in old-field interaction webs was influenced indirectly by a spider carnivore through its interactions with a generalist and a grass-specialist grasshopper species. I manipulated interaction pathways between the spider and the plants using different combinations of the grasshopper species. I changed the modality of predator-prey interactions to isolate density-mediated from trait-mediated effects using natural spiders (predation spiders) or spiders that were prevented from subduing prey by mouthpart manipulation (risk spiders). I found that indirect effects were stronger in speciose, reticulate food webs than in linear food chains owing to a trait-mediated effect, a diet shift by herbivores in response to predation risk. Spiders alone did not have significant effects on grasshopper densities in the field experiments, removing any possibility of density-mediated indirect effects. The study illustrates that ecologists should not underestimate the importance of behavioral ecology in determining community-level interactions.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031914579,SCOPUS_ID:0031914579,2-s2.0-0031914579,Sexual conflict and the energetic costs of mating and mate choice in water striders,Watson P.J.,American Naturalist,00030147,151,1,46-58,1998-04-04,1998,10.1086/286101,269,Journal,ar,Article,100,3,3,Energetics | Gerridae | Mate choice | Respirometry | Sexual conflict,12604,undefined,0,FALSE,86,"Analyses of intersexual conflicts of interest over courtship, mating, or mate guarding require an understanding of the physiological costs of sexual interaction. Repeated respirometric measures of energetic expenditure were taken on female Aquarius remigis while unladen and while carrying a mating male, a small metal weight, or a euthanized male. Unladen 'cruising' locomotion consumed an average of 334.6 μW of energy (82 J kg-1 m-1); this estimate of the cost of locomotion coincides with measures from voluntarily locomoting arthropods of similar mass and represents the first energetic measure of skating on a water surface. Cruising females carrying males or metal weights consumed 24% and 28% more energy than unladen females, respectively. Females engaged in 'escape' locomotion consumed 43% more energy while carrying a male than while unladen. Further, our study shows that premating struggles, and therefore selective mating decisions, are energetically costly. Struggling females consumed an average of 936.6 μW, a 126% increase compared to cruising, non-struggling females, and 64% more than mating females engaged in escape locomotion. We develop a quantitative model showing that at a certain harassment rate threshold, accepting superfluous matings becomes the 'best of a bad job' for females.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031913717,SCOPUS_ID:0031913717,2-s2.0-0031913717,A game theoretical model of the evolution of food hoarding: Applications to the Paridae,Smulders T.,American Naturalist,00030147,151,4,356-366,1998-04-04,1998,10.1086/286124,48,Journal,ar,Article,100,1,1,Evolution | Food hoarding | Game theory | Paridae,12604,undefined,0,FALSE,87,"A game against the field is proposed that models the evolution of food-hoarding behavior in a group-living species, like many members of the family Paridae (Aves, Passeriformes). The model predicts that no special retrieval mechanisms (e.g., memory) are necessary for food-hoarding individuals to invade a population of nonhoarders, as long as the winters are very severe. Once food hoarding is established in a population, having smaller groups and separating foraging niches between group members prevent cheaters from benefiting from other individuals' caches. A scenario is proposed for the evolution of hoarding in the Paridae.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031913716,SCOPUS_ID:0031913716,2-s2.0-0031913716,The acquisition of hypovirulence in host-pathogen systems with three trophic levels,Taylor D.,American Naturalist,00030147,151,4,343-355,1998-04-04,1998,10.1086/286123,45,Journal,ar,Article,100,4,4,Biological control | Chestnut blight | Hyperparasite | Hypovirulence | Superinfection | Virulence,12604,undefined,0,FALSE,88,"A major focus of research on the dynamics of host pathogen interactions has been the evolution of pathogen virulence, which is defined as the loss in host fitness due to infection. It is usually assumed that changes in pathogen virulence are the result of selection to increase pathogen fitness. However, in some cases, pathogens have acquired hypovirulence by themselves be coming infected with hyperparasites. For example, the chestnut blight fungus Cryphonectria parasitica has become hypovirulent in some areas by acquiring a double-stranded RNA hyperparasite that debilitates the pathogen, thereby reducing its virulence to the host. In this article, we develop and analyze a mathematical model of the dynamics of host-pathogen interactions with three trophic levels. The system may be dominated by either uninfected (virulent) or hyperparasifized (hypovirulent) pathogens, or by a mixture of the two. Hypovirulence may allow some recovery of the host population, but it can also harm the host population if the hyperparasite moves the transmission rate of the pathogen closer to its evolutionarily stable strategy. In the latter case, the hyperparasite is effectively a mutualist of the pathogen. Selection among hyperparasites will often minimize the deleterious effects, or maximize the beneficial effects, of the hyperparasite on the pathogen. Increasing the frequency of multiple infections of the same host individual promotes the acquisition of hypovirulence by increasing the opportunity for horizontal transmission of the hyperparasite. This effect opposes the usual theoretical expectation that multiple infections promote the evolution of more virulent pathogens via selection for rapid growth within hosts.",NA,NA
