@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,pubmed-id,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/3342913096,SCOPUS_ID:3342913096,2-s2.0-3342913096,"Selection, inheritance, and the evolution of parent-offspring interactions",Lock J.,American Naturalist,00030147,164,1,13-24,2004-07-01,July 2004,10.1086/421444,"Very few studies have examined parent-offspring interactions from a quantitative genetic perspective. We used a cross-fostering design and measured genetic correlations and components of social selection arising from two parental and two offspring behaviors in the burying beetle Nicrophorus vespilloides. Genetic correlations were assessed by examining behavior of relatives independent of common social influences. We found positive genetic correlations between all pairs of behaviors, including between parent and offspring behaviors. Patterns of selection were assessed by standardized performance and selection gradients. Parental provisioning had positive effects on offspring performance and fitness, while remaining near the larvae without feeding them had negative effects. Begging had positive effects on offspring performance and fitness, while increased competition among siblings had negative effects. Coadaptations between parenting and offspring behavior appear to be maintained by genetic correlations and functional trade-offs; parents that feed their offspring more also spend more time in the area where they can forage for themselves. Families with high levels of begging have high levels of sibling competition. Integrating information from genetics and selection thus provides a general explanation for why variation persists in seemingly beneficial traits expressed in parent-offspring interactions and illustrates why it is important to measure functionally related suites of behaviors.",116,Journal,ar,Article,100,3,3,Begging | Genetic correlations | Parental care | Performance gradients | Selection gradients | Social selection,12604,undefined,0,FALSE,all,All Open Access,70,15266367,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3342894015,SCOPUS_ID:3342894015,2-s2.0-3342894015,Triploid bridge and role of parthenogenesis in the evolution of autopolyploidy,Yamauchi A.,American Naturalist,00030147,164,1,101-112,2004-07-01,July 2004,10.1086/421356,"Autopolyploidization is considered to play an important role in plant evolution. In polyploidization, the polyploid evolves from the original diploid cytotype, in which the triploid state is considered to mediate the process (triploid bridge). Nevertheless, the fitness of triploid individuals seems to be too low to facilitate the polyploidization process (triploid block). The evolutionary condition of autopolyploidy was analyzed using a mathematical model focusing on the role of parthenogenesis in triploid and tetraploid individuals. In addition, offspring were assumed to arise by sexual reproduction by conjugations between haploid, diploid, and triploid gametes produced by diploid, tetraploid, and triploid individuals. According to the analysis, even if triploid block suppresses the fitness of sexually produced triploids, the polyploidization process can proceed when parthenogenesis occurs frequently. If only triploids frequently reproduce parthenogenetically, the evolutionary consequences tend to depend on the fitness of the tetraploid individuals. On the basis of a predetermined parameter set, if tetraploid fitness is relatively low, all three ploidies can coexist. Otherwise, tetraploidization occurs. In this case, triploid parthenogenesis promotes not only triploidization but also tetraploidization. However, if both triploids and tetraploids frequently reproduce parthenogenetically, the ploidy levels with the highest fitness are likely to dominate in the population through direct competition among cytotypes.",36,Journal,ar,Article,100,4,4,Autopolyploid | Evolution | Theory | Triploid block | Triploid bridge,12604,undefined,0,FALSE,NA,NA,71,15266374,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3342883709,SCOPUS_ID:3342883709,2-s2.0-3342883709,"Lost in time, lonely, and single: Reproductive asynchrony and the allee effect",Calabrese J.,American Naturalist,00030147,164,1,25-37,2004-07-01,July 2004,10.1086/421443,"Identifying linkages between life-history traits and small population processes is essential to effective multispecies conservation. Reproductive asynchrony, which occurs when individuals are reproductively active for only a portion of the population-level breeding period, may provide one such link. Traditionally, reproductive asynchrony has been considered from evolutionary perspectives as an advantageous bet-hedging strategy in temporally unpredictable environments. Here, we explore the dynamic consequences of reproductive asynchrony as a density-dependent life-history trait. To examine how asynchrony affects population growth rate and extinction risk, we used a general model of reproductive timing to quantify the temporal overlap of opposite-sex individuals and to simulate population dynamics over a range of initial densities and empirical estimates of reproductive asynchrony. We also considered how protandry, a sexually selected life-history strategy that often accompanies asynchrony, modulates the population-level effects of reproductive asynchrony. We found that asynchrony decreases the number of males a female overlaps with, decreases the average probability of mating per male/female pair that does overlap, and leaves some females completely isolated in time. This loss of reproductive potential, which is exacerbated by protandry, reduces population growth rate at low density and can lead to extinction via an Allee effect. Thus reproductive asynchrony and protandry, both of which can be evolutionarily advantageous at higher population densities, may prove detrimental when population density declines.",107,Journal,ar,Article,100,2,2,Bet hedging | Extinction risk | Life-history traits | Phenology | Protandry | Reproductive timing,12604,undefined,0,FALSE,NA,NA,72,15266368,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3342881893,SCOPUS_ID:3342881893,2-s2.0-3342881893,Trade-offs between immune investment and sexual signaling in male mallards,Peters A.,American Naturalist,00030147,164,1,51-59,2004-07-01,July 2004,10.1086/421302,"Allocation trade-offs between the immune system and sexual traits are central to current sexual selection hypotheses but remain contentious. Such trade-offs could be brought about by the dual action of testosterone that stimulates sexual signals but also suppresses immune functions and/or by competition for carotenoids that can be deposited in ornaments or used as antioxidants in support of immune functions. We investigated the trade-off between investment in immunity and maintenance of testosterone, carotenoids, and sexually selected, carotenoid-based bill color in male mallards. Following a nonpathogenic immune challenge, facultative immune investment resulted in a syndrome of changes in allocation. Plasma carotenoids disappeared from circulation proportional to antibody production. In addition, the reflectance spectrum of the bill was affected; greater antibody production was associated with an increase in relative UV reflectance. Although changes in bill reflectance and plasma carotenoids were related, the relationship appeared more complex than direct competition with immunity. Finally, maintenance of testosterone was affected by immune investment: testosterone levels declined substantially when males produced more antibodies. Because males with high testosterone are preferred by females, the decline in testosterone, in addition to carotenoid depletion and effects on bill reflectance, could constitute a significant cost of immune investment.",92,Journal,ar,Article,100,4,4,Carotenoids | Handicap | Immunization | Immunocompetence | Sexual signal | Testosterone,12604,undefined,0,FALSE,NA,NA,73,15266370,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3042847391,SCOPUS_ID:3042847391,2-s2.0-3042847391,Community ecology: Is it time to move on? (An american society of naturalists presidential address),Simberloff D.,American Naturalist,00030147,163,6,787-799,2004-06-01,June 2004,10.1086/420777,"Because of the contingency and complexity of its subject matter, community ecology has few general laws. Laws and models in community ecology are highly contingent, and their domain is usually very local. This fact does not mean that community ecology is a weak science; in fact, it is the locus of exciting advances, with growing mechanistic understanding of causes, patterns, and processes. Further, traditional community ecological research, often local, experimental, and reductionist, is crucial in understanding and responding to many environmental problems, including those posed by global changes. For both scientific and societal reasons, it is not time to abandon community ecology.",191,Journal,cp,Conference Paper,100,1,1,Community ecology | General laws | Introduced species | Kelp | Longleaf pine | Red-cockaded woodpecker,12604,undefined,0,FALSE,NA,NA,74,15266378,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3042842607,SCOPUS_ID:3042842607,2-s2.0-3042842607,Parallel evolution and inheritance of quantitative traits,Schluter D.,American Naturalist,00030147,163,6,809-822,2004-06-01,June 2004,10.1086/383621,"Parallel phenotypic evolution, the independent evolution of the same trait in closely related lineages, is interesting because it tells us about the contribution of natural selection to phenotypic evolution. Haldane and others have proposed that parallel evolution also results from a second process, the similarly biased production of genetic variation in close relatives, an idea that has received few tests. We suggest that influence of shared genetic biases should be detectable by the disproportionate use of the same genes in independent instances of parallel phenotypic evolution. We show how progress in testing this prediction can be made through simple tests of parallel inheritance of genetic differences: similar additive, dominance, and epistasis components in analysis of line means and similar effective numbers of loci. We demonstrate parallel inheritance in two traits, lateral plate number and body shape, in two lineages of threespine stickleback that have adapted independently to freshwater streams on opposite sides of the Pacific Ocean. Notably, reduction of plate number in freshwater involves a substitution at the same major locus in both lineages. Our results represent only a first step in the study of the genetics of parallel phenotypic evolution in sticklebacks. Nevertheless, we have shown how such studies can be employed to test the genetic hypothesis of parallel evolution and how study of parallel evolution might yield insights into the roles of both selection and genetic constraint in phenotypic evolution.",222,Journal,ar,Article,100,4,4,Genetic constraint | Genetics | Parallel evolution | Stickleback,12604,undefined,0,FALSE,NA,NA,75,15266380,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3042810120,SCOPUS_ID:3042810120,2-s2.0-3042810120,Evolution of morphological integration. I. Functional units channel stress-induced variation in shrew mandibles,Badyaev A.,American Naturalist,00030147,163,6,868-879,2004-06-01,June 2004,10.1086/386551,"Stress-induced deviations from normal development are often assumed to be random, yet their accumulation and expression can be influenced by patterns of morphological integration within an organism. We studied within-individual developmental variation (fluctuating asymmetry) in the mandible of four shrew species raised under normal and extreme environments. Patterns of among-individual variation and fluctuating asymmetry were strongly concordant in traits that were involved in the attachment of the same muscles (i.e., functionally integrated traits), and fluctuating asymmetry was closely integrated among these traits, implying direct developmental interactions among traits involved in the same function. Stress-induced variation was largely confined to the directions delimited by functionally integrated groups of traits in the pattern that was concordant with species divergence - species differed most in the same traits that were most sensitive to stress within each species. These results reveal a strong effect of functional complexes on directing and incorporating stress-induced variation during development and might explain the historical persistence of sets of traits involved in the same function in shrew jaws despite their high sensitivity to environmental variation.",63,Journal,ar,Article,100,2,2,Developmental plasticity | Modularity | Morphological integration | Sorex shrews | Stress | Variation,12604,undefined,0,FALSE,all,All Open Access,76,15266384,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3042808595,SCOPUS_ID:3042808595,2-s2.0-3042808595,Pleiotropy and the genomic location of sexually selected genes,Fitzpatrick M.,American Naturalist,00030147,163,6,800-808,2004-06-01,June 2004,10.1086/386297,"Sexual selection drives the evolution of traits involved in the competition for mates. Although considerable research has focused on the evolution of sexually selected traits, their underlying genetic architecture is poorly resolved. Here I address the pleiotropic effects and genomic locations of sexually selected genes. These two important characteristics can impose considerable constraints on evolvability and may influence our understanding of the process of sexual selection. Theoretical models are inconsistent regarding the genomic location of sexually selected genes. Models that do not incorporate pleiotropic effects often predict sex linkage. Conversely, sex linkage is not explicitly predicted by the condition-dependent model (which considers pleiotropic effects). Evidence largely based on reciprocal crosses supports the notion of sex linkage. However, although they infer genetic contribution, reciprocal crosses cannot identify the genes or their pleiotropic effects. By surveying the genome of Drosophila melanogaster, I provide evidence for the genomic location and pleiotropic effects of 63 putatively sexually selected genes. Interestingly, most are pleiotropic (73%), and they are not preferentially sex linked. Their pleiotropic effects include fertility, development, life span, and viability, which may contribute to condition and/or fitness. My findings may also provide evidence for the capture of genetic variation in condition via the pleiotropic effects of sexually selected genes.",59,Journal,ar,Article,100,1,1,Condition dependence | Drosophila melanogaster | Evolution | Pleiotropy | Sex linkage | Sexual selection,12604,undefined,0,FALSE,NA,NA,77,15266379,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3042803766,SCOPUS_ID:3042803766,2-s2.0-3042803766,What is speciation and how should we study it?,Wiens J.,American Naturalist,00030147,163,6,914-923,2004-06-01,June 2004,10.1086/386552,"To understand speciation, we first need to know what species are. Yet debates over species concepts have seemed endless, with little obvious relevance to the study of speciation. Recently, there has been progress in resolving these debates, favoring a lineage-based, evolutionary species concept. This progress calls for reconsideration of the study of speciation. Traditional speciation research based on the biological species concept has led to great advances in understanding how nonallopatric speciation occurs and how species diverge and remain separate from each other. However, this research has neglected the question of how new species arise in the first place for the most common geographic mode (allopatric). A new and very different research program is needed to understand the ecological and evolutionary processes that split an ancestral species into new allopatric lineages. This research program will connect speciation to many other fundamental questions in evolutionary biology, ecology, biogeography, and conservation biology.",138,Journal,re,Review,100,1,1,Biogeography | Evolution | Reproductive isolation | Speciation | Species concepts,12604,undefined,0,FALSE,NA,NA,78,15266388,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3042802222,SCOPUS_ID:3042802222,2-s2.0-3042802222,The ecological genetics of conditional strategies,Hazel W.,American Naturalist,00030147,163,6,888-900,2004-06-01,June 2004,10.1086/386313,"We develop a quantitative genetic model for conditional strategies that incorporates the ecological realism of previous strategic models. Similar to strategic models, the results show that environmental heterogeneity, cue reliability, and environment-dependent fitness trade-offs for the alternative tactics of the conditional strategy interact to determine when conditional strategies will be favored and that conditional strategies should be a common form of adaptive variation in nature. The results also show that conditional and unconditional development can be maintained in one of two ways: by frequency-dependent selection or by the maintenance of genetic variation that exceeds the threshold for induction. We then modified the model to take into account variance in exposures to the environmental cue as well as variance in response to the cue, which allows a derivation of a dose-response curve. Here the results showed that increasing the genetic variance for response both flattens and shifts the dose-response curve. Finally, we modify the model to derive the dose-response curve for a population polymorphic for a gene that blocks expression of the conditional strategy. We illustrate the utility of the model by application to predator-induced defense in an intertidal barnacle and compare the results with phenotypic models of selection.",99,Journal,ar,Article,100,3,3,Alternative phenotypes | Conditional strategies | Induced defense | Phenotypic plasticity | Threshold model,12604,undefined,0,FALSE,NA,NA,79,15266386,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3042764670,SCOPUS_ID:3042764670,2-s2.0-3042764670,Coupled oscillations in food webs: Balancing competition and mutualism in simple ecological models,Vandermeer J.,American Naturalist,00030147,163,6,857-867,2004-06-01,June 2004,10.1086/420776,"As in other oscillating systems, oscillations of consumer resource pairs in ecological systems may be coupled such that complex behavior results. The form of that coupling may determine the nature and extent of this behavior. Two biologically significant forms of coupling are here investigated: first, where consumers consume each other's resources (CR coupling, representing competition between the two consumers), and second, where the resources are in competition with one another (RR coupling, potentially representing indirect mutualism between the two consumers). Interestingly, CR coupling leads to in-phase synchrony of the oscillations, whereas RR coupling leads to antiphase synchrony. With either form of coupling, if the coupling remains weak, synchronous behavior is generated in the two systems. At strong levels of coupling, when the two forms act simultaneously, a balance between competition and mutualism is generated, which is manifest differently at different levels of resource coupling.",53,Journal,ar,Article,100,1,1,Chaos | Competition | Coupled oscillators | Mutualism,12604,undefined,0,FALSE,NA,NA,80,15266383,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3042761362,SCOPUS_ID:3042761362,2-s2.0-3042761362,Testing small clutch size models with Daphnia,Guinnee M.,American Naturalist,00030147,163,6,880-887,2004-06-01,June 2004,10.1086/386553,"Life-history theory predicts that for small clutches, variance in egg size (between individuals) should decrease in a predictable invariant manner as clutch size increases. To test this, we studied Daphnia magna at 350 different food treatments and recorded the number of eggs and the volume of each egg for their first clutch. As predicted, we found that the relationship between clutch size and resources devoted to reproduction was linear, variance in egg volume decreased with increasing clutch size, and resources were shared relatively equally between the eggs in a clutch. However, we found that the rate at which the range of egg volumes decreased with clutch size was slower than predicted. We discuss possible explanations for this discrepancy, including a lower limit on the volume of eggs that are produced and selection for smaller eggs when food is abundant. Consistent with this, we found that mean egg volume decreased with increasing clutch size.",23,Journal,ar,Article,100,3,3,Clutch size | Daphnia magna | Egg size | Litter size | Resource allocation | Trade-off,12604,undefined,0,FALSE,NA,NA,81,15266385,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3042728581,SCOPUS_ID:3042728581,2-s2.0-3042728581,"What minimal models cannot tell: A comment on ""A Model of Phytoplankton Blooms""",Van Nes E.,American Naturalist,00030147,163,6,924-929,2004-06-01,June 2004,10.1086/420797,NA,3,Journal,no,Note,100,5,5,Algal blooms | Bottom-up | Bottom-up control | Minimal model | Minimal models | Multiple causality | Phytoplankton blooms | Spring clear-water phase | Top-down control,12604,undefined,0,FALSE,NA,NA,82,15266389,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3042726901,SCOPUS_ID:3042726901,2-s2.0-3042726901,The evolution of jumping performance in Caribbean Anolis lizards: Solutions to biomechanical trade-offs,Toro E.,American Naturalist,00030147,163,6,844-856,2004-06-01,June 2004,10.1086/386347,"Adaptationist theory predicts that species will evolve functional specializations for occupying different ecological niches. However, whereas performance traits are often complex, most comparative functional studies examine only simple measures of performance (e.g., sprint speed). Here we examine multiple facets of jumping biomechanics in 12 species of Caribbean Anolis lizards. These 12 species represent six ecomorphs, which are distinct ecological and morphological entities that have independently evolved on different Caribbean islands. We first show that the optimal angles for jumping maximum horizontal distances range from 39° to 42°, but the average jump angle of the 12 species is about 36°. Interestingly, these ""sub-optimal"" jumping angles result in only a small decrement in jump distance but substantial savings in flight duration and jump height. Further, our data show that the two key variables associated with increased jumping velocity (hindlimb length and takeoff acceleration) are independent of one another. Thus, there are two possible ways to achieve superior jumping capabilities: to evolve more muscular limbs - as stronger legs will produce more force and, hence, more acceleration - or evolve longer limbs. Our data show that anole species face trade-offs that prevent them from simultaneously optimizing different aspects of jumping ability but that they appear to have evolved behaviors that partially overcome these trade-offs.",89,Journal,ar,Article,100,3,3,Comparative | Force platform | Jumping | Lizard | Trade-offs,12604,undefined,0,FALSE,NA,NA,83,15266382,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3042725383,SCOPUS_ID:3042725383,2-s2.0-3042725383,A message from the editor,Losos J.,American Naturalist,00030147,163,6,NA,2004-06-01,June 2004,NA,NA,0,Journal,ed,Editorial,100,1,1,NA,12604,undefined,0,FALSE,NA,NA,84,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3042725378,SCOPUS_ID:3042725378,2-s2.0-3042725378,Phylogenetic overdispersion in Floridian oak communities,Cavender-Bares J.,American Naturalist,00030147,163,6,823-843,2004-06-01,June 2004,10.1086/386375,"Closely related species that occur together in communities and experience similar environmental conditions are likely to share phenotypic traits because of the process of environmental filtering. At the same time, species that are too similar are unlikely to co-occur because of competitive exclusion. In an effort to explain the coexistence of 17 oak species within forest communities in North Central Florida, we examined correlations between the phylogenetic relatedness of oak species, their degree of co-occurrence within communities and niche overlap across environmental gradients, and their similarity in ecophysiological and life-history traits. We show that the oaks are phylogenetically overdispersed because co-occurring species are more distantly related than expected by chance, and oaks within the same clade show less niche overlap than expected. Hence, communities are more likely to include members of both the red oak and the white + live oak clades than only members of one clade. This pattern of phylogenetic overdispersion arises because traits important for habitat specialization show evolutionary convergence. We hypothesize further that certain conserved traits permit coexistence of distantly related congeners. These results provide an explanation for how oak diversity is maintained at the community level in North Central Florida.",591,Journal,ar,Article,100,4,4,Conserved and convergent trait evolution | Ecological filtering | Null models | Phylogenetic structure of communities | Quercus | Species interactions,12604,undefined,0,FALSE,NA,NA,85,15266381,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3042720552,SCOPUS_ID:3042720552,2-s2.0-3042720552,Disentangling extrinsic from intrinsic factors in disease dynamics: A nonlinear time series approach with an application to cholera,Koelle K.,American Naturalist,00030147,163,6,901-913,2004-06-01,June 2004,10.1086/420798,"Alternative explanations for disease and other population cycles typically include extrinsic environmental drivers, such as climate variability, and intrinsic nonlinear dynamics resulting from feedbacks within the system, such as species interactions and density dependence. Because these different factors can interact in nonlinear systems and can give rise to oscillations whose frequencies differ from those of extrinsic drivers, it is difficult to identify their respective contributions from temporal population patterns. In the case of disease, immunity is an important intrinsic factor. However, for many diseases, such as cholera, for which immunity is temporary, the duration and decay pattern of immunity is not well known. We present a nonlinear time series model with two related objectives: the reconstruction of immunity patterns from data on cases and population sizes and the identification of the respective roles of extrinsic and intrinsic factors in the dynamics. Extrinsic factors here include both seasonality and long-term changes or interannual variability in forcing. Results with simulated data show that this semiparametric method successfully recovers the decay of immunity and identifies the origin of interannual variability. An application to historical cholera data indicates that temporary immunity can be long-lasting and decays in approximately 9 yr. Extrinsic forcing of transmissibility is identified to have a strong seasonal component along with a long-term decrease. Furthermore, noise appears to sustain the multiple frequencies in the long-term dynamics. Similar semiparametric models should apply to population data other than for disease.",121,Journal,ar,Article,100,2,2,Cholera | Disease dynamics | Extrinsic forcing | Seasonality | Temporary immunity,12604,undefined,0,FALSE,NA,NA,86,15266387,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/2642584142,SCOPUS_ID:2642584142,2-s2.0-2642584142,Climate affects predator control of an herbivore outbreak,Preisser E.L.,American Naturalist,00030147,163,5,754-762,2004-05-01,May 2004,10.1086/383620,"Herbivore outbreaks and the accompanying devastation of plant biomass can have enormous ecological effects. Climate directly affects such outbreaks through plant stress or alterations in herbivore life-history traits. Large-scale variation in climate can indirectly affect outbreaks through trophic interactions, but the magnitude of such effects is unknown. On the California coast, rainfall in years during and immediately previous to mass lupine mortality was two-thirds that of years without such mortality. However, neither mature lupines nor their root-feeding herbivores are directly affected by annual variation in rainfall. By increasing soil moisture to levels characteristic of summers following El Niño/Southern Oscillation (ENSO) events, we increased persistence of a predator (the entomopathogenic nematode Heterorhabditis marelatus). This led to suppression of an outbreak of the herbivorous moth Hepialus californicus, indirectly protecting bush lupine (Lupinus arboreus). Our results are consistent with the marine-oriented Menge-Sutherland hypothesis (Menge and Sutherland 1987) that abiotic stress has greater effects on higher than on lower trophic levels. The mechanisms producing these results differ from those proposed by Menge-Sutherland, however, highlighting differences between trophic processes in underground and terrestrial/marine food webs. Our evidence suggests that herbivore outbreaks and mass lupine mortality are indirectly affected by ENSO's facilitation of top-down control in this food web.",79,Journal,ar,Article,100,2,2,Abiotic factors | Community regulation | ENSO | Trophic cascade,12604,undefined,0,FALSE,NA,NA,87,15122492,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/2642576920,SCOPUS_ID:2642576920,2-s2.0-2642576920,Life-history consequences of investment in free-spawned eggs and their accessory coats,Podolsky R.,American Naturalist,00030147,163,5,735-753,2004-05-01,May 2004,10.1086/382791,"The optimal trade-off between offspring size and number can depend on details of the mode of reproduction or development. In marine organisms, broadcast spawning is widespread, and external coats are a common feature of spawned eggs. Egg jelly coats are thought to influence several aspects of fertilization and early development, including the size of the target for sperm, fertilization efficiency, egg suspension time, polyspermy, embryo survival, and fecundity. These costs and benefits of investment in jelly result in trade-offs that can influence optimal reproductive allocation and the evolution of egg size. I develop an optimization model that sequentially incorporates assumptions about the function of egg coats in fertilization. The model predicts large variation in coat size and limited variation in ovum size under a broad range of conditions. Heterogeneity among spawning events further limits the range of ovum sizes predicted to evolve under sperm limitation. In contrast, variation in larval mortality predicts a broad range of optimal ovum sizes that more closely reflects natural variation among broadcast-spawning invertebrates. By decoupling physical and energetic size, egg coats can enhance fertilization, maintain high fecundity, and buffer the evolution of ovum size from variation in spawning conditions.",40,Journal,ar,Article,100,1,1,Broadcast spawning | Egg size | Fertilization efficiency | Jelly coat | Life-history evolution | Polyspermy,12604,undefined,0,FALSE,all,All Open Access,88,15122491,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/2642575984,SCOPUS_ID:2642575984,2-s2.0-2642575984,Parent-offspring conflict in the evolution of vertebrate reproductive mode,Crespi B.,American Naturalist,00030147,163,5,635-653,2004-05-01,May 2004,10.1086/382734,"We propose and evaluate the hypothesis that parent-offspring conflict over the degree of maternal investment has been one of the main selective factors in the evolution of vertebrate reproductive mode. This hypothesis is supported by data showing that the assumptions of parent-offspring conflict theory are met for relevant taxa; the high number of independent origins of viviparity, matrotrophy (direct maternal-fetal nutrient transfer), and hemochorial placentation (direct fetal access to the maternal bloodstream); the extreme diversity in physiological and morphological aspects of viviparity and placentation, which usually cannot be ascribed adaptive significance in terms of ecological factors; and divergent and convergent patterns in the diversification of placental structure, function, and developmental genetics. This hypothesis is also supported by data demonstrating that embryos and fetuses actively manipulate their interaction with the mother, thereby garnishing increased maternal resources. Our results indicate that selection may favor adaptations of the mother, the fetus, or both in traits related to reproductive mode and that integration of physiological and morphological data with evolutionary ecological data will be required to understand the adaptive significance of interspecific variation in viviparity, matrotrophy, and placentation.",191,Journal,re,Review,100,2,2,Parent-offspring conflict | Placentation | Reproductive mode | Viviparity,12604,undefined,0,FALSE,NA,NA,89,15122484,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/2642568749,SCOPUS_ID:2642568749,2-s2.0-2642568749,Similarity of mammalian body size across the taxonomic hierarchy and across space and time,Smith F.,American Naturalist,00030147,163,5,672-691,2004-05-01,May 2004,10.1086/382898,"Although it is commonly assumed that closely related animals are similar in body size, the degree of similarity has not been examined across the taxonomic hierarchy. Moreover, little is known about the variation or consistency of body size patterns across geographic space or evolutionary time. Here, we draw from a data set of terrestrial, nonvolant mammals to quantify and compare patterns across the body size spectrum, the taxonomic hierarchy, continental space, and evolutionary time. We employ a variety of statistical techniques including ""sib-sib"" regression, phylogenetic autocorrelation, and nested ANOVA. We find an extremely high resemblance (heritability) of size among congeneric species for mammals over ∼18 g; the result is consistent across the size spectrum. However, there is no significant relationship among the body sizes of congeneric species for mammals under ∼18 g. We suspect that life-history and ecological parameters are so tightly constrained by allometry at diminutive size that animals can only adapt to novel ecological conditions by modifying body size. The overall distributions of size for each continental fauna and for the most diverse orders are quantitatively similar for North America, South America, and Africa, despite virtually no overlap in species composition. Differences in ordinal composition appear to account for quantitative differences between continents. For most mammalian orders, body size is highly conserved, although there is extensive overlap at all levels of the taxonomic hierarchy. The body size distribution for terrestrial mammals apparently was established early in the Tertiary, and it has remained remarkably constant over the past 50 Ma and across the major continents. Lineages have diversified in size to exploit environmental opportunities but only within limits set by allometric, ecological, and evolutionary constraints.",150,Journal,ar,Article,100,18,18,Cenozoic | Evolution | Heritability | Macroecology | Niche differentiation,12604,undefined,0,FALSE,all,All Open Access,90,15122486,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/2642552385,SCOPUS_ID:2642552385,2-s2.0-2642552385,Taxon richness and climate in angiosperms: Is there a globally consistent relationship that precludes region effects?,Qian H.,American Naturalist,00030147,163,5,773-785,2004-05-01,May 2004,10.1086/383097,NA,66,Journal,no,Note,100,4,4,Angiosperm | Diversity | Family richness | Region effect | Species richness,12604,undefined,0,FALSE,NA,NA,91,15122494,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/2642551628,SCOPUS_ID:2642551628,2-s2.0-2642551628,Spatial scale and temporal component of selection in side-blotched lizards,Svensson E.,American Naturalist,00030147,163,5,726-734,2004-05-01,May 2004,10.1086/383592,"Spatial variation in selection has long been recognized as promoting population divergence and in maintaining genetic polymorphisms, but selection at a fine spatial scale is seldom measured directly. We analyzed spatial and temporal variation in selective regimes on egg size using long-term population data of the side-blotched lizard (Uta stansburiana). Juvenile survival rates varied between years at a small spatial scale that was reflected as a strong interaction between the local neighborhood level and year. Spatially and temporally variable selection acted jointly on egg mass, which presumably would facilitate the maintenance of high additive genetic variance for this trait. Local selection gradients calculated at the neighborhood level were significantly correlated with the annual global selection gradients calculated at the metapopulation level. However, there was substantial variance in these local selective regimes, which suggests that strong local selection could go undetected if the analysis was limited to the global level. We also investigated the degree of spatial synchronization among outcrop in local selection gradients. The degree of synchrony was higher among later-clutch hatchlings than among first-clutch hatchlings, and we suggest that more intense density- and frequency-dependent selection on egg size later in the season is responsible for this effect.",42,Journal,ar,Article,100,2,2,Competition | Egg mass | Frequency dependence | Polymorphism,12604,undefined,0,FALSE,all,All Open Access,92,15122490,NA,NA
