@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,fund-acr,fund-sponsor,prism:doi,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/84896344832,SCOPUS_ID:84896344832,2-s2.0-84896344832,Assessment of genetic diversity in Brassica juncea (Brassicaceae) genotypes using phenotypic differences and SSR markers,Vinu V.,Revista de Biologia Tropical,00347744,22152075,61,4,NA,2013-01-01,October-December 2013,"Brassica mustard species represent one of the most important oilseed crops in India, nevertheless, their genetic diversity is barely known. A better understanding on this topic is essential for the proper utilization of genotypes in breeding programmes. We evaluated the genetic diversity among 44 Indian mustard (Brassica juncea) genotypes including varieties/purelines from different agro-climatic zones of India and few exotic genotypes (Australia, Poland and China). For this, we used A and B genome specific SSR markers and phenotypic data on 12 yield and yield contributing traits. Out of the 143 primers tested, 134 reported polymorphism and a total of 355 alleles were amplified. Dendrograms based on Jaccard's similarity coefficients and Manhattan dissimilarity coefficients were generated based on an average linkage algorithm (UPGMA) using marker data and phenotypic data. Genotypes were grouped into four clusters based on genetic distances. Both the clustering patterns based on Jaccard's similarity and Manhattan dissimilarity coefficients, independently, discriminated the genotypes effectively as per their pedigree and origin. PCoA revealed that, the grouping of genotypes based on SSR marker data is more convincing than phenotypic data, however, the correlation between phenotypic and genetic distance matrices was observed to be very low (r=0.11). Hence, for diversity studies reliability on molecular markers is worth proving and SSR markers are the stronger tools than quantitative traits in discriminating B. juncea genotypes.",41,24432543,Journal,ar,Article,100,8,8,Brassica juncea | Genetic diversity | Quantitative traits | SSR markers,13567,undefined,0,FALSE,133,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84896341686,SCOPUS_ID:84896341686,2-s2.0-84896341686,The bird community in naturally regenerating Myracrodruon urundeuva (Anacardiaceae) forest in southeastern Brazil,Volpato G.,Revista de Biologia Tropical,00347744,22152075,61,4,NA,2013-01-01,October-December 2013,"Conservation and restoration projects involving abandoned cattle pastures pose several challenges. Restoration ecologists recognize that natural restoration is possible, but few species can successfully colonize degraded pastures. The aim of the present study was to evaluate whether land colonized by the tree Myracrodruon urundeuva increase the amount of habitat available for bird communities in Southeastern Brazil. We used fixed point counts within a 50m radius to compare the richness and composition of the bird community inhabiting naturally regenerated M. urundeuva with that an adjacent native forest remnant and a forest restored with planted Acacia spp. We recorded a total of 68 bird species. The M. urundeuva forest was able to provide valuable habitat for bird species, including more forest species, in comparison with the Acacia planting. These results indicate that M. urundeuva is a useful species for the ecological restoration of degraded pasture land.",1,24432521,Journal,ar,Article,100,2,2,A. auriculiformis | Acacia mangium | Forest dependence | Habitat strata | Passive restoration,13567,undefined,0,FALSE,134,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84896341051,SCOPUS_ID:84896341051,2-s2.0-84896341051,"Density, size structure and reproductive activity of the pink couch Eustrombus gigas (Mesogastropoda: Strombidae) in Banco Chinchorro, Mexico",Cala Y.R.,Revista de Biologia Tropical,00347744,22152075,61,4,NA,2013-01-01,October-December 2013,"The pink conch Eustrombus gigas is an important fisheries resource. At the regional level in the Caribbean, over-exploitation and habitat destruction have caused a decrease in the abundance of this resource. In order to provide necessary information for the species management in Mexico, this work aimed to analyze the total density, adult density, size structure and reproductive behavior of pink conch population at Banco Chinchorro during 2009-2010. Data from three seasons were obtained (rainy, dry and cold fronts periods) in three areas: Norte (North), Centro (Center) and Sur (South). The organisms were separated into two groups: (a) the criteria based upon legal harvest in Mexico: legal size conchs (siphonal length≥200mm) and illegal size conchs (siphonal length<200mm), and (b) the criteria based upon sexual maturity using the 15mm lip thickness standard: lip<15mm as juvenile conch and lip≥15mm as adult conch. Copulation, spawning, egg masses and aggregations were evaluated as reproductive evidences. The highest total density was observed during the dry season with 384ind./ha, and the lowest during the rainy season with 127ind./ha. The highest density was reported at Sur (385ind./ha) and the lowest at Norte (198ind./ha). The highest adult density was observed during the rainy season (8.33ind./ha), and the lowest occurred in the dry season (6.11ind./ha). Adult density values were 5.55, 7.05 and 8.33ind./ha for Centro, Sur and Norte areas, respectively. Adult densities were lower than the threshold needed for reproduction, and 42% of the population may be vulnerable to fishing, as they had the minimum size for catch (Lsi 200mm). Furthermore, only 2.2% of the population reached a Gl>15mm as sexual maturity indicator. During the study period, only six evidences of reproductive activity were observed. The smaller densities reported at Banco Chinchorro may cause reproduction events to be almost absent which in turn is sufficient evidence to show that the Allee Effect is acting on the queen conch population and there is an urgent need of fishery closure. Three important points were proposed for management of queen conch at Banco Chinchorro: total closure of fishing, systematic assessment of the conch population and the implementation of conch fishing refuge.",5,24432526,Journal,ar,Article,100,4,4,Allee effect | Eustrombus gigas | Overfishing | Protected areas | Reproduction,13567,undefined,0,FALSE,135,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84896336301,SCOPUS_ID:84896336301,2-s2.0-84896336301,Biology of Kalipharynx sp. (Trematoda: Digenea) metacercariae in Biomphalaria (Gasteropoda: Planorbidae) from northeastern Argentina,Fernández M.V.,Revista de Biologia Tropical,00347744,22152075,61,4,NA,2013-01-01,October-December 2013,"In Argentina, no ecological studies have been reported on the infection parameters of Kalipharynx sp. metacercariae in planorbid snails. To this end, the aims of this study were: (i) to provide information on the population biology of Kalipharynx sp. metacercariae in the planorbid snails Biomphalaria tenagophila and B. occidentalis through the study of prevalence and intensity of larval infection during a seasonal cycle; (ii) to evaluate the effects of host shell size on prevalence and infection intensity, (iii) to evaluate the effect of infection intensity on cyst size. Samples were taken between June 2010 and April 2011 (encompassing all seasons) from a subtropical permanent pond in Corrientes City, Corrientes, Argentina. A total of 362 metacercariae (n=262 and n=100; from B. tenagophila and B. occidentalis respectively) were collected from 616 snails (n=466 and n=150 from B. tenagophila and B. occidentalis respectively). The metacercarial cysts were found in the digestive gland, mantle cavity, intestine and ovotestis. B. tenagophila showed a range of infection from 1 to 60 cysts per snail (mean=4.5±SD=9.9), and cyst diameter ranging between 255 and 705μm (466.4±119); while, B. occidentalis showed a range of infection from 1 to 23 (5.5±5.6), and cyst diameter ranging between 310 to 900μm (554.5±150). Results obtained indicated that, although absent in autumn, metacercariae of Kalipharynx sp. were present most of the year in both species of Biomphalaria, showing high values in both warm-season. Furthermore, both the infection intensity and host shell size varied significantly between seasons, although no seasonal variation was observed with respect to metacercarial cyst size, suggesting the possibility of more than one peak of cercariae emergence during the year. The prevalence of infection was significantly and positively correlated with snail size in both host species (p<0.05). The smallest host size class harbouring a metacercarial infection was 7.1-8.0mm and 11.1-12.0mm in B. tenagophila and B. occidentalis, respectively. The mean intensity of infection was positively correlated with snail size, but this relation was significant only in B. tenagophila (p<0.05). However, non-significant negative correlations were observed for intensity of infection vs cyst size in both host species (p>0.05). The results of this study show a significant influence of host size on prevalence and infection intensity, and a tendency towards density-dependent reductions in the growth of cysts. This is the first study in Argentina analyzing the population biology of Kalipharynx sp. Metacercariae.",6,24432525,Journal,ar,Article,100,3,3,Argentina | Biomphalaria | Kalipharynx | Larval trematodes | Population,13567,undefined,0,FALSE,136,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84896335386,SCOPUS_ID:84896335386,2-s2.0-84896335386,"Decadal increase in seagrass biomass and temperature at the caricomp site in bocas del toro, panama",López-Calderón J.M.,Revista de Biologia Tropical,00347744,22152075,61,4,NA,2013-01-01,October-December 2013,"The Caribbean Coastal Marine Productivity Program (CARICOMP) was launched in 1993 to study regional long-term interactions between land and sea, taking standardized measurements of productivity and biomass of mangroves, coral reefs and seagrasses. Since 1999 continuous measurements of seagrass (Thalassia testudinum) parameters as well as environmental data have been recorded in Caribbean Panama. Replicate stations were selected near the Smithsonian Tropical Research Institute in Bocas del Toro. Sediment cores and quadrants were placed there to estimate biomass and productivity, respectively. Mean values for productivity, standing crop, turnover rate, total dry biomass, and Leaf Area Index were 1.74gDW/m2/d, 66.6gDW/m2, 2.62%/d, 1 481 gDW/m2, and 4.65, respectively. Total dry biomass (shoots, rhizomes and roots) and LAI of T. testudinum increased significantly during the study period. Mean values for total rainfall, Secchi disk depth, sea surface temperature, and salinity were 3 498mm, 8.24m, 28.79°C, and 32.26psu, respectively. Sea surface temperature was the only environmental variable with a statistically significant change, increasing from 1999 to 2010. Correlation between sea surface temperature and T. testudinum parameters (total biomass and LAI) were both positive and significant. Human population has increased dramatically over the last ten years in Bocas del Toro region, increasing pressure (deforestation, runoff, wastewater) over coastal ecosystems (seagrasses, mangroves, coral reefs). Change in the abundance of T. testudinum may be linked to ocean warming, as a consequence to satisfy plant's metabolic requirements, although other local factors need to be analyzed (reduced grazing and increased eutrophication). A further warming of the ocean could have a negative effect on T. testudinum population, increasing respiratory demands and microbial metabolism.",7,24432536,Journal,ar,Article,100,4,4,Caribbean | CARICOMP | Panama | Productivity | Thalassia testudinum | Time-series,13567,undefined,1,TRUE,137,NA,NA,10.15517/rbt.v61i4.12854,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84896335291,SCOPUS_ID:84896335291,2-s2.0-84896335291,Isolation and characterization of osmotolerant bacteria from Thar Desert of Western Rajasthan (India),Sharma R.,Revista de Biologia Tropical,00347744,22152075,61,4,NA,2013-01-01,October-December 2013,"The Thar Desert harsher environment harbors a limited diversity of life forms due to extreme conditions like low moisture of sandy soils and high soil temperature. In the present study, osmotolerant bacteria from the Thar soils were isolated and characterized. Bacteria were isolated from 20 soil samples (100g), collected from sand dunes, suspended in water and absolute alcohol. A total of 11 biochemical and morphological tests were carried out for generic identification of bacteria. Osmotic tolerance capacity of isolates was examined on glycerol, NaCl and alcohol; and sequencing of 16S rRNA gene was also performed for bacterial identification. 16S to 23S rRNA internal transcribed spacer analysis (RISA) was done for phylogenetic analysis of isolates. The soil suspended in water contained 2.5×106 bacteria/g of soil while alcohol suspended soil had 4.4×104 bacteria/g. The 24 bacterial isolates were found tolerant to 26% glycerol, 14% NaCl and 10% of alcohol, and 22 out of 24 isolates were found Gram positive. The results showed that 45.83% and 41.67% bacteria belong to Bacillus spp. and Corynebacterium spp., respectively, while Acinetobacter spp., Aeromonas spp. and Staphylococcus spp. were in equal proportion (4.16% each). Six isolates were selected for 16S rRNA gene sequencing and five were found 95% similar with Bacillus licheniformis whereas one isolate was identified as B. subtilis. All the isolates showed good growth up to 50°C with gradual reduction on subsequent increment of temperature. Out of 24 isolates, six could survive at 65°C while one isolate could grow at 63°C. Growth kinetic studies revealed that the reduction in generation time in solute(s) and temperature stress was more as compared to generation time in plain medium. This study suggests that virgin sand dunes may be a rich source of bacteria, tolerant to osmotrophic solutes, and can be examined for plant growth promotion activity in agriculture. Moreover, study might help to resolve the tactic adopted by microbes to defeat desiccation induced by various types of solutes.",14,24432519,Journal,ar,Article,100,5,5,Bacteria | Osmotolerant | Risa | Temperature | Thar Desert,13567,undefined,1,TRUE,138,NA,NA,10.15517/rbt.v61i4.12790,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84896331911,SCOPUS_ID:84896331911,2-s2.0-84896331911,"Population dynamic of Donax denticulatus (Bivalvia: Donacidae) at Carenero beach, southeastern Cuba",Ocaña F.,Revista de Biologia Tropical,00347744,22152075,61,4,NA,2013-01-01,October-December 2013,"Bivalve molluscs of Donax genus are a very important component of macro-invertebrate assemblages of sandy beaches, and some species are of commercial value in different countries. Although in Cuba Donax denticulatus is not a currently exploited species, the information concerning a stock assessment is a basic step for future use of this resource. With the aim to generate new data on this species structure, growth and secondary production, monthly samples of D. denticulatus were taken from a beach of the Southeastern coast of Cuba, from February to December 2008. Samples were taken from four stations located along the beach; three strata were marked (P1, P2 and P3) per station across the intertidal zone. Three replicated samples of sediments were taken from each stratum with a 0.025m2 PVC core and were posteriorly sieved with a 1mm mesh. Histograms of shell length were constructed based on 1mm intervals and growth parameters were estimated using ELEFAN I routine of FISAT. Mean density ranged from 146.67-855.55ind./m2 and no differences were found among months (ANOVA, p>0.05) but among strata (Scheffé, p<0.05). An association of recruits, young and adults abundances with the strata (X2, p<0.01) was found. Most of the recruits were found in the upper strata while young and adult individuals were abundant in the mid-lower strata. Size frequency histograms of this population showed recruitment between March-June. Growth parameters estimated by Von Bertalanffy were L∞=27.5mm and K=1.5/year; and the life spam was estimated in 1.5 years. Using the length-converted catch curve, the mortality rate (Z) was estimated in 4.97/year. Based in terms of Ash free dry mass (AFDM), mean biomass was estimated in 0.47g/m2.year and the somatic production in 12.4g/m2.year. The renewal rate (P/B) estimated for this population was 26.38, the highest among other Donax populations. High densities, fast growth and high somatic production indicate that this population can be exploited for fishing purposes for which some management measures are proposed.",2,24432524,Journal,ar,Article,100,3,3,Biomass | Cuba | Donax | Growth | Population structure | Production | Sandy beaches,13567,undefined,0,FALSE,139,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84896331749,SCOPUS_ID:84896331749,2-s2.0-84896331749,"Vertebrate mortality in the Guanare-Guanarito road, Portuguesa state, Venezuela",Seijas A.E.,Revista de Biologia Tropical,00347744,22152075,61,4,NA,2013-01-01,October-December 2013,"Roads directly or indirectly affect the structure, dynamics and function of ecosystems that they traverse. Most studies on the effect of roads on wildlife focus on the evaluation of mortality of vertebrates by vehicle collisions. Despite the extensive road network that exists in Venezuela, studies of wildlife mortality in them are scarce. In this paper, we analyzed the temporal and spatial pattern of vertebrate's collisions along the road Guanare-Guanarito, in Portuguesa state. We travelled 26 times between these towns (74km) to localize dead vertebrates, at a speed of 50-60km/h. of those trips were conducted from March 13 to October 26, 2010, and 10 additional trips from December 7, 2009 to December 14, 2010; these ones, with the aim to include months and seasons that were insufficiently sampled during the first period. The elapsed time between trips varied from 14 to 37 days. The total distance traveled was 1 924km. Dead animals found amounted 464 individuals, 66 of them were birds (25 identified species), 130 mammals (15 species) and 268 reptiles (18 species). The species with the highest number of individuals were the snake Leptodeira annulata (n=119), the oppossum Didelphis marsupialis (n=39) and the spectacled caiman Caiman crocodilus (n=33). Excluding domestic animals, the rate of road-killed vertebrates was 0.2282indiv./km, a figure 28.3% higher than previous studies in the same road. Changes in the relative number of collisions for some species, respect to the numbers reported 20 years ago, were linked to the increase in traffic flow and changes in land use. Road segments with collision rates higher than expected by chance were identified. Collition by cars may be the principal cause of mortality for species like the tamandua (Tamandua tetradactyla) and the giant anteater (Myrmecophaga tridactyla), the last considered a vulnerable species. Some basic measures are proposed to reduce wildlife mortality on the road.",6,24432523,Journal,ar,Article,100,3,3,Leptodeira annulata | Myrmecophaga tridactyla | Roadkills | Venezuelan Llanos | Wildlife conservation,13567,undefined,0,FALSE,140,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84896331558,SCOPUS_ID:84896331558,2-s2.0-84896331558,New Liolaemus (Iguania: Liolaemidae) with a new morphological character from the border between Argentina and Chile,Abdala C.S.,Revista de Biologia Tropical,00347744,22152075,61,4,NA,2013-01-01,October-December 2013,"Liolaemus belongs to the Eulaemus subgenus, that is included in the Liolaemus montanus group or section, and is distributed in Argentina, Bolivia, Chile and Peru. The species members of this clade inhabit arid and high altitude environments, usually above 2 800m, and have a strong tendency to herbivory and a viviparous reproductive type. In a herpetological expedition to the Salta Province highlands, Argentina, in April 2012, we collected individuals of this new species for their description. The specimens were collected with loop, slaughtered by anesthesia and deposited in the herpetological collection of Fundación Miguel Lillo in Tucumán (FML). To characterize this new taxon, we analyzed 144 external morphological characters, referring primarily to lepidosis, color pattern, and body proportions, comparing with data from 66 constituent species of the L. montanus group (45 taxa from collection specimens and 21 from literature). Description of the colors in life was made in the field and based on photographs taken during the capture. The species described in this work inhabits a very narrow mountain range area in Salta Province (Argentina), and the Atacama Region (Chile), always above the 3 600m. This new taxon shows characteristics of lepidosis and color patterns clearly different from the other species members of the L. montanus group: the maximum snout-vent length is 72.9mm; shows 74-96 scales around midbody, 89-104 dorsal scales between the occiput and hind limbs, 92-109 ventrals, precloacal pores are evident in both, males and females, and supernumerary pores in males. Also, the presence of postcloacal pores stands out as unique among all Liolaemus. This is a new character, not only for the genus, but also to all Reptilia, becoming a morphological discovery of great importance, since in reptiles only precloacal and femoral pores are known. Based on our field observations, this new Liolaemus is related to rocky environments, which are used as refuge by this omnivorous species, and when handled, very aggressive males.",11,24432520,Journal,ar,Article,100,3,3,Cordillera | Liolaemus | Lizard | New species | Postcloacales pores | Reptilia,13567,undefined,0,FALSE,141,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84896329087,SCOPUS_ID:84896329087,2-s2.0-84896329087,fast changes in seasonal forest communities due to soil moisture increase after damming,Santiago do Vale V.,Revista de Biologia Tropical,00347744,22152075,61,4,NA,2013-01-01,October-December 2013,"Local changes caused by dams can have drastic consequences for ecosystems, not only because they change the water regime but also the modification on lakeshore areas. Thus, this work aimed to determine the changes in soil moisture after damming, to understand the consequences of this modification on the arboreal community of dry forests, some of the most endangered systems on the planet. We studied these changes in soil moisture and the arboreal community in three dry forests in the Araguari River Basin, after two dams construction in 2005 and 2006, and the potential effects on these forests. For this, plots of 20m ×10m were distributed close to the impoundment margin and perpendicular to the dam margin in two deciduous dry forests and one semi-deciduous dry forest located in Southeastern Brazil, totaling 3.6ha sampled. Besides, soil analysis were undertaken before and after impoundment at three different depths (0-10, 20-30 and 40-50cm). A tree (minimum DBH of 4.77cm) community inventory was made before (T0) and at two (T2) and four (T4) years after damming. Annual dynamic rates of all communities were calculated, and statistical tests were used to determine changes in soil moisture and tree communities. The analyses confirmed soil moisture increases in all forests, especially during the dry season and at sites closer to the reservoir; besides, an increase in basal area due to the fast growth of many trees was observed. The highest turnover occurred in the first two years after impoundment, mainly due to the higher tree mortality especially of those closer to the dam margin. All forests showed reductions in dynamic rates for subsequent years (T2-T4), indicating that these forests tended to stabilize after a strong initial impact. The modifications were more extensive in the deciduous forests, probably because the dry period resulted more rigorous in these forests when compared to semideciduous forest. The new shorelines created by damming increased soil moisture in the dry season, making plant growth easier. We concluded that several changes occurred in the T0-T2 period and at 0-30m to the impoundment, mainly for the deciduous forests, where this community turned into a ""riparian-deciduous forest"" with large basal area in these patches. However, unlike other transitory disturbances, damming is a permanent alteration and transforms the landscape to a different scenario, probably with major long-term consequences for the environment.",12,24432542,Journal,ar,Article,100,9,9,Impoundment | Ingrowth | Mortality | Net changes | Recruitment | Riparian forest | Tropical forest | Turnover,13567,undefined,0,FALSE,142,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84893500840,SCOPUS_ID:84893500840,2-s2.0-84893500840,Comparative foliar antomy and systematic of the trichocentrum- clade with emphasis in cohniella (asparagales: Orchidaceae),Cetzal-Ix W.,Revista de Biologia Tropical,00347744,22152075,61,4,NA,2013-01-01,October-December 2013,"The genera Cohniella, Lophiarella, Lophiaris, and Trichocentrum are included in the Trichocentrum-clade. These genera are distributed from Florida and Northern Mexico to Southern Brazil and Northern Argentina, growing in tropical deciduous forests or tropical rain forests and thorn scrub forests to pine-oak forest, from sea level to 1 700m. The leaf anatomical structure of 23 members of the Trichocentrum-clade was explored as a source of taxonomic and phylogenetic characters. A total of 11 species of Cohniella, three species of Lophiarella, seven species of Lophiaris, two species of Trichocentrum, and other four species were included as outgroup. Anatomical characters were studied by cross sections and paradermic observations of the middle portion of fresh leaves. Although anatomical characters were fairly homogeneous throughout the clade, twelve vegetative anatomical, phylogenetically informative characters were selected and coded for an analysis that was performed using an exhaustive search (implicit enumeration) implemented through TNT. The strict consensus of 2 692 most parsimonious trees resulted in a poorly resolved polytomy, which however recovers the Trichocentrum-clade with a monophyletic, strongly supported Cohniella nested within it with unifacial leaves and the presence of cellular inclusions in the epidermis as synapomorphies. We concluded that the anatomy characters alone are insufficient to assess the relationships amongst the genera of the Trichocentrum-clade. However, the two synapomorphies recovered for Cohniella strongly support its monophyly when these are analyzed in conjunction with other data sources (e.g., molecular and morphological characters).",4,24432538,Journal,ar,Article,100,4,4,Cladistic analysis | Cohniella | Leaf anatomy | Lophiarella | Lophiaris | Trichocentrum,13567,undefined,0,FALSE,143,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84885921238,SCOPUS_ID:84885921238,2-s2.0-84885921238,"Sinantropía de sarcophagidae (diptera) en la pintada, antioquia-colombia",Yepes-Gaurisas D.,Revista de Biologia Tropical,00347744,22152075,61,3,1275-1287,2013-01-01,September 2013,"Recently, populations of flies have increased in numbers given the elevated levels of organic matter waste produced by anthropic activities and domestication of animals. Such increase represents a worldwide health concern, since flies can be vectors of human diseases. The great variety of feeding and developmental habits of flies of the family Sarcophagidae taking place on animal corpses, feces and decomposed organic matter make them potential vectors of pathogens. Herein, we evaluated the synanthropic index (SI), as well as other ecological aspects of this family, through simultaneous monthly samplings in three areas with different degrees of human disturbance (urban, rural and forest). Each area had four van Someren Rydon traps, each one with a different bait (i.e., human feces, chicken viscera, fish and decomposing onion). Traps were active during 48 hours each month, and specimen collection was made every 12 hours. A total of 7 446 Sarcophagidae individuals were collected (1 275 males and 6 171 females), belonging to 27 species and nine genera. Tricharaea (Sarcophagula) canuta (SI=+96.67), Oxysarcodexia taitensis (SI=+93.85), Peckia (Peckia) chrysostoma (SI=+90.00) and Tricharaea (Sarcophagula) occidua (SI=+88.76) exhibited the highest values of synanthropy index, revealing a strong preference for human settlements. The most abundant species were Oxysarcodexia conclausa (21.80%), Ravinia effrenata (18.67%), Oxysarcodexia bakeri (11.45%) and Oxysarcodexia taitensis (10.20%), all of which exhibited preference for urban environments. Additionally, we are reporting seven new records of Sarcophagid flies for Colombia: Oxysarcodexia angrensis, Oxysarcodexia bakeri, Oxysarcodexia diana, Oxysarcodexia similata, Oxysarcodexia timida, Peckia (Peckia) pexata and Titanogrypa (Cucullomyia) placida.",31,24027923,Journal,ar,Article,100,4,4,Biodiversity | Ecology | Flesh flies | Life history | Synanthropic index | Tropical dry forest,13567,undefined,1,TRUE,144,NA,NA,10.15517/rbt.v61i3.11955,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84885897885,SCOPUS_ID:84885897885,2-s2.0-84885897885,"Three new species of Hemibrycon (characiformes: Characidae) from the Magdalena river Basin, Colombia",Román-Valencia C.,Revista de Biologia Tropical,00347744,22152075,61,3,1365-1387,2013-01-01,September 2013,"Fish biodiversity of aquatic ecosystems is highly threatened by different economic activities driven by human populations, and its description is increasingly a priority. For the Cauca-Magdalena River system we have described 14 species, and the purpose of this paper was to describe three new species belonging to the same genus Hemibrycon from the Nare and Guatapé River drainages of the middle Magdalena River, Colombia. The description was based on a series of 200 specimens, and the use of morphometric, mer-istic and osteological characters, as well as fish distribution and morphogeometric analytical methods. We have found that Hemibrycon fasciatus n. sp. (n=54) differs from other species of Hemibrycon (that also have a vertical humeral spot) in having: melanophores outlining the posterior margins of the scales along sides of body; humeral spot extending onto posterior margin of opercle; a dark lateral stripe, formed by deep pigment that is continuous with the peduncular spot; the toothed portion of the maxilla not reaching the dorsal margin of the dentary (vs. toothed portion of maxilla extending beyond dorsal margin of dentary); all maxillary teeth tricuspid (vs. some unicuspid teeth present on maxilla). H. cardalensis n. sp. (n=64) differs in having: a vertically elongate humeral spot that extends one or two scales below the lateral line canal. H. cardalensis n. sp. differs from all congeners in having the pigment of the caudal spot restricted to the ventral half of the caudal peduncle, and in having melanophores around the anterior scales of the lateral line. Hemibrycon antioquiae n. sp. (n=82) differs in having a circular humeral spot. It differs from the other species with a circular humeral spot, like H. mikrostiktos, in having a projection of disperse melanophores extending from the dorsal margin of the humeral spot to below the lateral stripe. Habitat data and environmental impacts caused by the construction of reservoirs for hydroelectric projects and other threats in the area are included, as well as a key to all species Hemibrycon present in the Magdalena River Basin. The synonymy of H. pautensis with H. polyodon is discussed and H. pautensis is revalidated.",8,24027929,Journal,ar,Article,100,5,5,Morphology | New taxon | Pigmentation pattern | Scales | Tropical fish,13567,undefined,0,FALSE,145,NA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/84877312864,SCOPUS_ID:84877312864,2-s2.0-84877312864,Bioindicators of climate and trophic state in lowland and highland aquatic ecosystems of the Northern Neotropics,Pérez L.,Revista de Biologia Tropical,00347744,22152075,61,2,603-644,2013-01-01,June 2013,"Chironomids, diatoms and microcrustaceans that inhabit aquatic ecosystems of the Northern Neotropics are abundant and diverse. Some species are highly sensitive to changes in water chemical composition and trophic state. This study was undertaken as a first step in developing transfer functions to infer past environmental conditions in the Northern lowland Neotropics. Bioindicator species abundances were related to multiple environmental variables to exploit their use as environmental and paleoenvironmental indicators. We collected and analyzed water and surface sediment samples from 63 waterbodies located along a broad trophic state gradient and steep gradients of altitude (~0-1 560m.a.s.l.) and precipitation (~400-3 200mm/y), from NW Yucatán Peninsula (Mexico) to southern Guatemala. We related 14 limnological variables to relative abundances of 282 diatom species, 66 chironomid morphospecies, 51 species of cladocerans, 29 non-marine ostracode species and six freshwater calanoid copepods. Multivariate statistics indicated that bicarbonate is the strongest driver of chironomid and copepod distribution. Trophic state is the second most important factor that determines chironomid distribution. Conductivity, which is related to the precipitation gradient and marine influence on the Yucatán Peninsula, is the main variable that shapes diatom, ostracode and cladoceran communities. Diatoms, chironomids and cladocerans displayed higher diversities (H=2.4-2.6) than ostracodes and copepods (H=0.7- 1.8). Species richness and diversity were greater at lower elevations (<450m.a.s.l.) than at higher elevations in Guatemala. Distribution and diversity of bioindicators are influenced by multiple factors including altitude, precipitation, water chemistry, trophic state and human impact.",42,NA,Journal,ar,Article,100,12,12,Aquatic ecosystems | Autecology | Bioindicators | Chironomid | Diatom | Diversity | Microcrustaceans | Northern neotropics,13567,undefined,1,TRUE,146,NA,NA,10.15517/rbt.v61i2.11164,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/84877307540,SCOPUS_ID:84877307540,2-s2.0-84877307540,Distribution of bioluminescent fungi across old-growth and secondary tropical rain forest in Costa Rica,Seas-Carvajal C.,Revista de Biologia Tropical,00347744,22152075,61,2,531-537,2013-01-01,June 2013,"Most research on bioluminescent fungi is concentrated on their taxonomic relationships, while the basics of their natural history and ecological relationships are poorly understood. In this study, we compared the distribution of bioluminescent fungi between old-growth and secondary forest as related to four different soil types at the tropical rainforest of La Selva Biological Station in Costa Rica. The study was conducted during the wet season of 2009. Bioluminescent fungi were sought following eight different transects distributed evenly in old-growth and secondary forests across four different soil types, covering an area of 9 420m2. We found fungi in four different substrates: litter, fallen branches, dead trunks, and roots, for a total of 61 samples. Correspondence analysis showed that the occurrence of fungi and soil types were related (inertia=0.21, p=0.071). We found a significant relationship between the presence of fungi and the distribution of soil types (X2=18.89, df=9, p=0.026). We found only three samples with fruiting bodies, two of which had Mycena and the other had one fungus of the order Xylariales (possibly Hypoxylon sp., Kretzschmariella sp., Xylaria sp.). Future work will concentrate on exploring other aspects of their ecology, such as their dispersal and substrate preference. This information will facilitate field identification and will foster more research on the distribution, seasonality, reproductive phenology and ecological requirements of this group of Fungi.",1,NA,Journal,ar,Article,100,2,2,Bioluminescence fungi | Costa Rica | La Selva | Mycena | Tropical rain forest,13567,undefined,1,TRUE,147,NA,NA,10.15517/rbt.v61i2.11145,all,All Open Access
