@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,prism:eIssn,dc:description
true,https://api.elsevier.com/content/abstract/scopus_id/0027492629,SCOPUS_ID:0027492629,2-s2.0-0027492629,Single-sex broods and the evolution of nonsiblicidal parasitoid wasps,Rosenheim J.,American Naturalist,00030147,141,1,90-104,1993-01-01,1993,10.1086/285462,47,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,79,NA,"Obligate siblicide as observed in many parasitoid wasps may commonly be a manifestation of parent-offspring conflict over clutch size. Genetic models reveal that very stringent conditions may be required for a nonsiblicidal allele to successfully invade a siblicidal population. The parasitoid studied here, Argochrysis armilla (Hymenoptera: Chrysididae), appears to have undergone a transition from siblicidal to nonsiblicidal behavior during its recent evolutionary history. The appearance of nonsiblicide in A. armilla is paradoxical, because factors facilitating the evolution of nonsiblicidal behavior (costs of producing the fighting apparentus, female-biased sex ratios) appear to be present. Argochrysis armilla does, however, produce a preponderance of single-sex broods. Genetic models demonstrate that single-sex broods can substantially relax the conditions under which a nonsiblicidal allele can invade a siblicidal population and simultaneously make more stringent the conditions under which a siblicidal allele can invade a nonsiblicidal population. The production of single-sex broods may be common during the evolutionary transition from siblicidal to nonsiblicidal behavior and could therefore play an important role in facilitating the evolution of nonsiblicidal behavior. -Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027470373,SCOPUS_ID:0027470373,2-s2.0-0027470373,Internal versus external causes of dynamics in a freshwater plant- herbivore system,McCauley E.,American Naturalist,00030147,141,3,428-439,1993-01-01,1993,10.1086/285482,15,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,80,NA,"An experiment tests whether the dynamics of separate populations converge when they are raised in a common environment. The dynamics of replicate Daphnia and algal populations started at the same time were significantly correlated, and those staggered in time remained uncorrelated in the common greenhouse environment. Results of the convergence experiment support the hypothesis that Daphnia-algal dynamics are internally generated and fail to support explanations based on external environmental fluctuations. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027458220,SCOPUS_ID:0027458220,2-s2.0-0027458220,Interactions between Abert's squirrel and ponderosa pine: the relationship between selective herbivory and host plant fitness,Snyder M.,American Naturalist,00030147,141,6,866-879,1993-01-01,1993,10.1086/285513,42,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,81,NA,"Sciurus aberti are highly specialized and selective herbivores and are ecologically dependent on Pinus ponderosa. Ponderosa pine trees defoliated as a result of inner bark feeding by Abert's squirrels (target trees) suffered significant reductions in several fitness components including incremental growth, male strobilus production, female cone production, and seed quality. Target tree selection is mediated by a suite of host characteristics, some of which are under genetic control. Abert's squirrels may be important agents of natural selection in host ponderosa pine populations because they preferentially attack trees with specific generically determined traits and because target trees suffer significant reductions in several fitness components. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027455972,SCOPUS_ID:0027455972,2-s2.0-0027455972,The importance of sperm limitation to the evolution of egg size in marine invertebrates,Levitan D.,American Naturalist,00030147,141,4,517-536,1993-01-01,1993,10.1086/285489,234,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,82,NA,"Interspecific variation in egg size of marine invertebrates has been previously explained by a trade-off between gamete quality and quantity: the production of many small eggs with high mortality or fewer large eggs that develop quickly and experience reduced planktonic mortality. This theory assumes 100% fertilization of eggs and predicts that either strategy results in a similar number of settling offspring per unit of energy invested in reproduction. The author offers an alternative hypothesis; larger eggs present a larger target for sperm and thus are fertilized at a higher rate. This theory suggests a trade-off between the production of many small eggs with a low probability of fertilization or fewer large eggs with a higher probability of fertilization. This hypothesis is tested with three congeneric sea urchins, Strongylocentrotus purpuratus, S. franciscanus and S. droebachiensis, with a fivefold difference in egg volume. Species with larger eggs are fertilized at a higher rate and, if one assumes an equal allocation of resources, produce at least as many zygotes as species with smaller, more numerous eggs. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027455969,SCOPUS_ID:0027455969,2-s2.0-0027455969,Competition among parasitoid species on a stage-structured host and its effect on host suppression,Briggs C.,American Naturalist,00030147,141,3,372-397,1993-01-01,1993,10.1086/285479,170,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,83,NA,"Develops an age-structured model in which two parasitoid species attack different developmental stages of a single host species. In one version of the model, hosts that are parasitized by the egg parasitoid cannot be attacked later by the larval parasitoid. In this version, the two species are not able to coexist. The egg parasitoid gains a competitive advantage through attacking the earlier host stage. The species that wins in competition is not necessarily the one that would produce the lowest adult host density. In the second version, hosts that are parasitized by the egg parasitoid can later be attacked by the larval parasitoid, which produces an adult of the larval parasitoid species. In this case, the two species can coexist because hosts that have previously been parasitized by the egg parasitoid, which produces an adult of the larval parasitoid species. In this case, the two species can coexist because hosts that have previously been parasitized by the egg parasitoid serve as an additional resource for the larval parasitoid. When the two species do coexist, the density of each of the stages of the host is intermediate between the densities obtained when each of the two parasitoid species is present alone. Results suggest that the lowest host density in cases of biological control may be achieved by the release of only the most effective parasitoid rather than multiple parasitoid species. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027455921,SCOPUS_ID:0027455921,2-s2.0-0027455921,Optimal egg distribution among host patches for parasitoids subject to attack by hyperparasitoids,Ayal Y.,American Naturalist,00030147,141,1,120-138,1993-01-01,1993,10.1086/285464,43,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,NA,NA,84,NA,"Analysis assumes that hyperparasitoids, which search aphid colonies for aphids that have been infected by parasitoids, decide to leave a colony when they have searched some fixed number of aphids consecutively without finding an infected one. The optimal number of aphids to infect in a colony is sometimes much less than the total number of aphids available. The optimal number of aphids to infect within a colony decreases with a decrease in the colony size, with an increase in the average number of hyperparasitoid visits, and with a decrease in travel time between aphid colonies. -from Authors"
true,https://api.elsevier.com/content/abstract/scopus_id/0027455238,SCOPUS_ID:0027455238,2-s2.0-0027455238,"Parasitoid species richness, host mortality, and biological control",Hawkins B.,American Naturalist,00030147,141,4,634-641,1993-01-01,1993,10.1086/285495,27,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,85,NA,"Examines the relationships among parasitoid species richness (parasitoid species per host species), host mortality from parasitoids, and the impact of parasitoids on host populations using three data sets, the first quantifying the number of parasitoids attacking native herbivorous insect species throughout the world, the second estimating host mortality levels (percentage parasitism) for native herbivores, and the third evaluating the impact of parasitoid introductions on non-native pests. Irrespective of whether refuges, ecological succession, or some other as yet unknown mechanism will ultimately be shown to be responsible for the observed patterns, there do appear to be links between population- and community-level processes in host-parasitoid systems. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027451248,SCOPUS_ID:0027451248,2-s2.0-0027451248,Search tactics and frequency-dependent prey detection,Getty T.,American Naturalist,00030147,141,5,804-811,1993-01-01,1993,10.1086/285507,4,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,86,NA,"The author had previously analyzed a spatially explicit, stochastic model of pause-travel search and detection, concluding that density-dependent detection rates are almost inevitable, even in the absence of search image formation or variable search tactics (Getty & Pulliam 1991, see 92L/07601). This note presents a more comprehensive analysis, showing how variable pause-travel tactics can create frequency-dependent detection rates, what parameters influence sensitivity, and roughly where on the domain of perceptual and tactical possibilities the phenomenon should be most important. The general picture that emerges is that variable pause-travel search tactics can influence relative detection rates in a mixture of prey types. The effect increases with relative detectability and is greatest when the pause time is near the expected time to detect the cryptic type at a distance equal to the run length. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027444481,SCOPUS_ID:0027444481,2-s2.0-0027444481,Scale-dependent responses to resource spatial pattern in simple models of consumer movement,Vail S.,American Naturalist,00030147,141,2,199-216,1993-01-01,1993,10.1086/285469,9,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,87,NA,"A model for the redistribution of mobile consumers on a bounded, one-dimensional, and spatially heterogeneous resource demonstrates that increments in consumer movement rate reduce the amplitude of consumer spatial patterns when behavioral agreement is the mechanism of pattern formation. This damping is scale-independent at equilibrium, ie consumer patterns with different characteristic spatial scales approach a common amplitude and are damped to the same degree by a given increment in movement rate. However, whenever the system is away from equilibrium, damping is scale-dependent. For a given increment in consumer movement rate, the associated decrement in consumer pattern amplitude is greater for short-scale than for long-scale patterns. Short-scale patterns go to equilibrium more quickly than long-scale patterns. In field experiments with coccinellid beetles and their aphid prey, long-scale patterns predominated though short-scale patterns were predicted by the model. Area-restricted search, modeled as spatially variable isotropic diffusion, is insufficient to explain the scale dependence observed in the field. -Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027444129,SCOPUS_ID:0027444129,2-s2.0-0027444129,Effect of increased productivity on the abundances of trophic levels,Abrams P.,American Naturalist,00030147,141,3,351-371,1993-01-01,1993,10.1086/285478,190,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,88,NA,"Previous work, based on models with one type per trophic level, has suggested that increasing nutrient input to the lowest trophic level 1) always increases the abundance of the highest trophic level and 2) increases the abundances of levels that are in even number of levels below the top, while leaving others unchanged. This article investigates how these predictions are altered by the presence of different species or types (heterogeneity) within trophic levels. The models investigated are Lotka-Volterra-type models of food webs with two or three trophic levels and one or two types per level. Less complete results are derived for models with more levels and more types per level. Several different food web structures may cause the highest level to be independent of nutrient input or actually decrease with nutrient input. However, the majority of possible food web configurations with two species on some or all levels can produce productivity-abundance relationships similar to those obtained when trophic levels are homogeneous. Factors other than heterogeneity within levels can affect the productivity-abundance relationships; these factors and available information on relationships in nature are discussed. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027444120,SCOPUS_ID:0027444120,2-s2.0-0027444120,"Differential dispersal, local resource competition, and sex ratio variation in birds",Gowaty P.,American Naturalist,00030147,141,2,263-280,1993-01-01,1993,10.1086/285472,107,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,89,NA,"Local resource competition arising through differential natal dispersal of daughters and sons may be an overlooked selection pressure on progeny sex ratio variation in birds. Passerines have predominantly daughter-biased natal dispersal; anseriforms have predominantly son-biased natal dispesal. Therefore, the local resource competition hypothesis predicts that passerines will have daughter-biased sex ratios and anseriforms will have son-biased sex ratios. These predictions are supported by observations of between-order in progeny sex ratios. Across latitude and within season, variation in progeny sex ratios of given species may also reflect selection through local resource competition arising in association with variation in relative son and daughter philopatry. -Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027444115,SCOPUS_ID:0027444115,2-s2.0-0027444115,Foraging advantage of polyandry for female sierra dome spiders (Linyphia litigiosa: Linyphiidae) and assessment of alternative direct benefit hypotheses,Watson P.J.,American Naturalist,00030147,141,3,440-465,1993-01-01,1993,10.1086/285483,40,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,90,NA,"The finding that foraging success of paired females improves in copula is discussed in light of evidence that multiple paternity also confers genetic benefits. Nonvirgin females face frequent daylong visits to their webs by dominant, kleptoparasitic males. Females reduce prey losses by engaging some males in 2-6 h of aspermic copulatory courtship. During this ""preinsemination phase' of copulation, females increase the percentage of prey they consume from 25.1% to 49.0%. Female sexual receptivity depends more on recent foraging success than on phenotypic attributes of males, whereas sperm-use patterns are related to physical and behavioral qualities of mates. The preinsemination phase of copulation is well designed both to improve the foraging success of females and test male quality: 1) it is strenuous and exacting for the male but inactive for the female, 2) genitalia are continuously joined and detached, keeping the male occupied but maintaining freedom for the female to pursue prey, and 3) it is lengthy, which reduces male prey stealing for a substantial portion of his visit. Despite the foraging benefits of remating, females reject 66% of their suitors, probably because remating entails costs and provides diminishing genetic benefits. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027444109,SCOPUS_ID:0027444109,2-s2.0-0027444109,Why are unisexual flowers associated with wind pollination and unspecialized pollinators?,Charlesworth D.,American Naturalist,00030147,141,3,481-490,1993-01-01,1993,10.1086/285485,95,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,91,NA,"All the hypotheses reviewed that attempt to explain the association of unisexual flowers with pollination by wind or small pollinators do so in terms of advantages for unisexuality that are strongest under those modes of pollination. It is assumed that the selective pressures that actively promote the evolution of dioecy are absent, or weaker, in conditions when dioecy has failed to evolve. In contrast, the idea outlined by the author (that pollination not involving discriminating pollinators favors the evolution of female flowers) explains the associations simply in a terms of the removal of a selective barrier that is usually present. The realization that the presence or absence of necessary preconditions for some evolutionary change can determine the taxonomic and ecological distribution of certain characters is important when one attempts to give an evolutionary account of why some species evolve these characters while others do not. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027444060,SCOPUS_ID:0027444060,2-s2.0-0027444060,An analytical treatment of root-to-shoot ratio and plant competition for soil nutrient and light,Reynolds H.,American Naturalist,00030147,141,1,51-70,1993-01-01,1993,10.1086/285460,73,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,NA,NA,92,NA,"Low soil nutrient supply and disturbance rates favor successions from rooty to leafy species, and high soil nutrient supply and disturbance rates favor the converse. Light ""consumption' by plants is fundamentally different from soil nutrient consumption in the authors' model. This difference in light and nutrient consumption makes all possible two-species equilibria unstable and leads to founder control. Founder control can result in arrested succession and contributes to community diversity. -from Authors"
true,https://api.elsevier.com/content/abstract/scopus_id/0027435827,SCOPUS_ID:0027435827,2-s2.0-0027435827,The cost of display in the non-resource-based mating system of the satin bowerbird,Borgia G.,American Naturalist,00030147,141,5,729-743,1993-01-01,1993,10.1086/285502,53,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,93,NA,"Uses comparative and experimental information from an 8-yr field study of Ptilonorhynchus violaceus to test predictions from sexual selection models that focus on the cost of male display. Two of these models predict a high absolute cost of male display when extended to the satin bowerbird. Eight different tests showed no evidence of the predicted high cost of display, and four produced significant results in the opposite direction. Results are consistent with the claim that truthful advertising need not be costly and Gilliard's suggestion that there has been selection for reduced cost of male display among bowerbirds. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027431592,SCOPUS_ID:0027431592,2-s2.0-0027431592,Do cephalopods and larvae of other taxa grow asymptotically?,Alford R.,American Naturalist,00030147,141,5,717-728,1993-01-01,1993,10.1086/285501,58,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,NA,NA,94,NA,"Species that reach the end of a life-history stage (transform) at relatively fixed sizes may often grow nonasymptotically before transforming. Many species of squid and at least larval frogs, fish, and insects appear to follow this pattern. When data on body size at a range of ages are available for such taxa, they are often described well by exponential curves or by power curves that are concave upward. When such data are transformed to mean sizes for ages or age classes, they are likely to fit asymptotic growth models such as the logistic and Gompertz curves. These curves are good descriptions of the behavior of the population mean but poor descriptions of the pattern followed by any individual in the population. -from Authors"
true,https://api.elsevier.com/content/abstract/scopus_id/0027431583,SCOPUS_ID:0027431583,2-s2.0-0027431583,Accumulation of native parasitoid species on introduced herbivores: a comparison of hosts as natives and hosts as invaders,Cornell H.,American Naturalist,00030147,141,6,847-865,1993-01-01,1993,10.1086/285512,187,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,NA,NA,95,NA,"Herbivore species newly introduced into foreign locations (hosts as invaders) are often attacked by native parasitoid species. The authors compare the structure and diversity of 87 such parasitoid complexes with those on the same herbivore species in their native regions (hosts as natives). Overall parasitoid attack rates are generally lower on hosts as invaders than on hosts as natives. Also, parasitoid complexes on hosts as invaders are generally less rich and contain a higher proportion of generalists than those on hosts as natives. Overall richness shows a weak tendency to increase with duration in the region of introduction over the first 150 yr, but the ratio of generalists to specialists does not change over this time period. Results, in part, parallel those for herbivore complexes on introduced host plants and suggest that common theoretical principles may apply to both trophic levels. The herbivores were also categorized by level of concealment and taxon (order) to determine whether life-style or phylogeny influenced parasitoid richness in native or foreign locations. No strong influences emerged. The most novel result is a vulnerability-to-parasitism regression; numbers of parasitoids attacking host species in invaded regions are correlated with the numbers in native regions. The biological characteristics of the herbivore as well as extrinsic region-specific factors may play important roles in setting parasitoid richness levels on hosts as natives and on hosts as invaders. -from Authors"
true,https://api.elsevier.com/content/abstract/scopus_id/0027428207,SCOPUS_ID:0027428207,2-s2.0-0027428207,Sex ratio variation in the dioecious shrub Oemleria cerasiformis,Allen G.A.,American Naturalist,00030147,141,4,537-553,1993-01-01,1993,10.1086/285490,126,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,NA,NA,96,NA,"The authors determined sex ratios for 60 natural populations and found an excess of males in 56 populations. The male bias was greatest in populations with little recent recruitment. Sampling of young and old plants indicated that males flowered at an earlier age than females, which led to a transient flowering bias in very young plants, and that the genet sex ratio was 1:1 in young mature plants but male biased in old plants, as a result of differential mortality. Examination of dead genets confirmed that mature females have higher mortality rates. Females also have greater reproductive effort and slower growth rates than males. The major cause of biased sex ratios in O. cerasiformis is greater mortality of female plants during their reproductive years, which probably arises directly or indirectly from their greater allocation to reproduction. -from Authors"
true,https://api.elsevier.com/content/abstract/scopus_id/0027426654,SCOPUS_ID:0027426654,2-s2.0-0027426654,The effects of recurrent clonal formation on clonal invasion patterns and sexual persistence: a Monte Carlo simulation of the frozen niche-variation model,Weeks S.C.,American Naturalist,00030147,141,3,409-427,1993-01-01,1993,10.1086/285481,37,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,97,NA,"The model was designed to address sexual persistence and the pattern of clonal invasion in a species that periodically produces clonal mutants. The parameters of the model were the mutation rate of outcrossed sexuals to obligate asexuality, the number of progeny per parent, the within-genotype niche width, and the varying capacity for nine separate resources. In simulations with uniform resource distributions, clonal invation was distinctly nonrandom. The pattern of clonal invasion was ""centripetal': mutant clones that captured or ""froze' the rarely recombined (or marginal) sexual phenotypes were more successful initially than clones freezing frequently recombined (or central) sexual phenotypes. The long-term persistence of the sexuals was confined to simulations that included temporal resource fluctuations. In such instances, sexuals and asexuals coexisted in a mutation/extinction equilibrium, where asexuals were continually produced by mutation and lost by short-term random extinctions. Increased within-genotype niche width reduced the probability of clonal extinction and thus restricted the likelihood of sexual/clonal coexistence. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027388703,SCOPUS_ID:0027388703,2-s2.0-0027388703,A model of caching depth: implications for scatter hoarders and plant dispersal,Vander Wall S.,American Naturalist,00030147,141,2,217-232,1993-01-01,1993,10.1086/285470,85,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,98,NA,"Optimal caching depth for hoarders is the depth where the probable recoverable energy in a cache discounted by the energy to make and retrieve a cache is greatest. Optimal burial depth for a propagule is where the probability of it escaping detection by a forager times the probability that it will germinate, emerge, and survive in the absence of predation is maximized. Certain aspects of the cache depth model were tested for yellow pine chipmunks Tamias amoenus caching the seed of antelope bitterbrush Purshia tridentata in field and laboratory experiments. The depths yielding the greatest probability of establishment of bitterbrush seedlings was 10-30 mm, with seeds buried 20 mm deep having the greatest success. Yellow pine chipmunks, the primary dispersal agent of bitterbrush seeds in this Sierra Nevada study area, cached most seeds between 5-20 mm deep, in the upper portion of the range yielding the greatest bitterbrush establishment. The partial agreement between chipmunk caching behavior and bitterbrush requirements may be largely fortuitous, but certain evolutionary adjustments by the plants may result in a closer match between seedling requirements and the behaviour of seed-caching animals. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027388075,SCOPUS_ID:0027388075,2-s2.0-0027388075,The cost of defense against herbivores: an experimental study of trichome production in Brassica rapa,Agren J.,American Naturalist,00030147,141,2,338-350,1993-01-01,1993,10.1086/285477,121,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,NA,NA,99,NA,Examined the interaction between the herb Brassica rapa and Pieris rapae (Lepidoptera: Pieridae) in relation to variation in trichome production. The aim was to determine whether there is a trade-off between allocation to defense (trichomes) and allocation to life-hisotry functions like the number of days to first flower and total flower production. -from Authors
true,https://api.elsevier.com/content/abstract/scopus_id/0027388022,SCOPUS_ID:0027388022,2-s2.0-0027388022,Indirect effects and habitat use in an intertidal community: interaction chains and interaction modifications,Wootton J.,American Naturalist,00030147,141,1,71-89,1993-01-01,1993,10.1086/285461,273,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,100,NA,"Interaction chains result from linked direct interactions between species pairs. Interaction modifications, emergent effects of a multispecies assemblage, result when a third species changes how a pair of other species interacts. By consuming limpets (Lottia digitalis), bird predators indirectly enhance acorn barnacle (Balanus glandula) abundance on horizontal rock benches because limpets dislodge or inadvertently consume young acorn barnacles, an example of an interaction chain. Because L. digitalis has a light-colored shell that is similar in color to barnacle shells, barnacles alter the bird-limpet interaction by changing the ability of birds to find limpets, an example of an interaction modification. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027387852,SCOPUS_ID:0027387852,2-s2.0-0027387852,The relationship between concealed ovulation and mating systems in anthropoid primates: a phylogenetic analysis,Sillen-Tullberg B.,American Naturalist,00030147,141,1,1-25,1993-01-01,1993,10.1086/285458,111,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,NA,NA,101,NA,"Absence of visual signs of ovulation (concealed ovulation) may be a means to promote paternal care and increase paternity confidence, or a means to confuse paternity issues and thereby improve male behavior toward (potential) offspring. The first hypothesis assumes that ovulatory signs have been lost under monogamy; the second assumes a one-or multimale mating system. Data on mating systems and signs of ovulation, respectively, for extant taxa were parsimoniously mapped into phylogenetic trees that had been independently derived from systematic studies. The positions of change in ovulatory signs were then related to mating system in the phylogenies. Slight signs of ovulation and a multimale mating system, respectively, were inferred to be ancestral for anthropoid primates. Ovulatory signs were estimated to have disappeared 0-1 times under monogamy and 8-11 times in a nonmonogamous context. Thus, the second hypothesis receives more support concerning the ultimate reason for the loss of ovulatory signs. On the other hand, monogamy was inferred to have evolved independently seven times in the anthropoid primates, 4-6 times in the absence of ovulatory signs, and 1-3 times in the presence of ovulatory signs. Thus, there is a linkage between absence of ovulatory signs and monogamy, but the temporal relationship is generally such that the lack of ovulatory signs is more likely to promote monogamy than monogamy is to promote a lack of ovulatory signs. The function of the absence of ovulatory signs may have changed in lineages in which monogamy has evolved. -from Authors"
true,https://api.elsevier.com/content/abstract/scopus_id/0027387431,SCOPUS_ID:0027387431,2-s2.0-0027387431,Optimal foraging: the importance of environmental stochasticity and accuracy in parameter estimation,Yoccoz N.,American Naturalist,00030147,141,1,139-157,1993-01-01,1993,10.1086/285465,17,Journal,ar,Article,100,3,3,12604,undefined,0,FALSE,NA,NA,102,NA,"The Engen and Stenseth theorem is applied to a situation where the expected energy content and handling time of encountered food items are estimated with some stochastic error. The authors extended the Engen-Stenseth approach by incorporating in the model an explicit relationship between what the forager actually observes and what the situation actually is like; they were able to evaluate the changes in the optimal foraging tactic and the cost of incomplete information, this cost being defined as the reduction in the optimal reward rate that results from the incomplete knowledge about the environmental situation. The optimal reward rate may attain a minimum for intermediate values of environmental uncertainty. However, since the location of this minimum depends on other parameters of the model, an increase in environmental uncertainty cannot in general be concluded to be favorable to the forager. In order to draw such conclusions, a thorough knowledge of both the environmental features entering the calculation of the optimal reward rate and also the intrinsic properties of the food items (measured by the energy content and the handling time) is necessary. -from Authors"
true,https://api.elsevier.com/content/abstract/scopus_id/0027387418,SCOPUS_ID:0027387418,2-s2.0-0027387418,Energetic constraints on hatching asynchrony,Nilsson J.A.,American Naturalist,00030147,141,1,158-166,1993-01-01,1993,10.1086/285466,57,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,NA,NA,103,NA,"At least nine hypotheses have been advanced to account for why many passerine species hatch their clutches asynchronously: 1) The brood reduction hypothesis; 2) The peak load reduction hypothesis; 3) The sibling rivalry reduction hypothesis; 4) The hurry-up hypothesis; 5) The egg viability hypothesis; 6) The sexual conflict hypothesis; 7) The equal investment hypothesis; 8) The nest failure hypothesis; 9) The adult survival hypothesis; This study measured the effect of experimentally increased food availability on the incubation pattern during egg laying, predicting that the degree of hatching asynchrony (measured by onset of incubation, hatching spread, and variation in the size of nestlings) would increase with increased food levels, because of the costs of hatching asynchrony, irrepective of possible benefits, are alleviated by the extra food. However, the hypothesized benefits also may be influenced by extra food. Hypotheses 1-3 are adaptations to varying or low food resource levels during the nestling phase, thus in contrast to the experimental situation. According to these three hypotheses, both benefits and costs will decrease with an increase in food availability. The benefits predicted by hypotheses 4-8 are unrelated to food level. Thus, following experimental provisioning of food, costs will decrease whereas benefits will remain unaltered, which will lead to increased levels of hatching asynchrony. The last hypothesis, 9, predicts no influence of food, on either costs or benefits. -from Author"
true,https://api.elsevier.com/content/abstract/scopus_id/0027387237,SCOPUS_ID:0027387237,2-s2.0-0027387237,Variance of lifetime reproductive success: estimation based on demographic data,Barrowclough G.,American Naturalist,00030147,141,2,281-295,1993-01-01,1993,10.1086/285473,37,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,NA,NA,104,NA,"Variance of lifetime reproductive success is not a well-defined parameter; it is a function of the way a life cycle is defined. Therefore, comparisons of such variance across studies and taxa will only be valid if the life cycles employed are complete (an entire generation), precisely defined (eg, egg to egg or adult to adult), and identical. Given a well-defined life cycle, the authors present methods for obtaining estimates of the variance of lifetime reproductive success among individuals using demographic data. The estimates are based on the assumptions of no selection and negligible covariance between life span and reproductive effort. The techniques can be used to investigate the effects of alternate life histories on the dstribution of reproductive success in a population, as well as to obtain estimates of effective population size. They may also provide a null model for investigations of selection. -from Authors"
true,https://api.elsevier.com/content/abstract/scopus_id/0027387226,SCOPUS_ID:0027387226,2-s2.0-0027387226,Can the solar cycle and climate synchronize the snowshoe hare cycle in Canada? Evidence from tree rings and ice cores,Sinclair A.,American Naturalist,00030147,141,2,173-198,1993-01-01,1993,10.1086/285468,120,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,all,All Open Access,105,NA,"Dark marks in the rings of white spruce Picea glauca <50 yr old in Yukon, are correlated with the number of stems browsed by showshoe hares Lepus americanus. The frequency of these marks is positively correlated with the density of hares in the same region. The frequency of marks in trees germinating between 1751-1983 is positively correlated with the hare fur records of the Hudson Bay Company. Both tree marks and hare numbers are correlated with sunspot numbers, and there is a 10-yr periodicity in the correlograms. Phase analysis shows that three marks and sunspot numbers have periods of nearly constant phase difference during 1751-1787, 1838-1870 and 1948 to the present, and these periods coincide with those of high sunspot maxima. Data suggest there is a solar cycle-climate-hare population and tree mark link. -from Authors"
true,https://api.elsevier.com/content/abstract/scopus_id/0027387225,SCOPUS_ID:0027387225,2-s2.0-0027387225,Fluctuating environments and clutch size evolution in great tits,Liou L.,American Naturalist,00030147,141,3,507-516,1993-01-01,1993,10.1086/285488,19,Journal,ar,Article,100,4,4,12604,undefined,0,FALSE,NA,NA,106,NA,"Identifies two problems assoicated with field measurements of geometric mean fitness and reanalyzes the great tit Parus major data from Wytham Woods, Oxfordshire, England, taking these problems into account, showing that the magnitude of the effect of fluctuating environments is much smaller than first thought. Additional explanations for the displacement of the average clutch size from the most productive therefore merit consideration. Temporal fluctuations are unlikely to provide the explanation for the observed difference between the average and the most productive clutch size. -from Authors"
