@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/0034913917,SCOPUS_ID:0034913917,2-s2.0-0034913917,Calling behavior and directional hybridization between two toads (Bufo Microscaphus x B. Woodhousii) in Arizona,Malmos K.B.,Evolution,00143820,55,3,626-630,2001-01-01,2001,10.1111/j.0014-3820.2001.tb00795.x,"Male calling effort and mitochondrial DNA (mtDNA) variation were examined in a breeding chorus of toads from a hybrid zone between Bufo microscaphus and B. woodhousii in central Arizona. The chorus comprised 50 B. microscaphus and 17 hybrids, identified on the basis of morphology and advertisement calls; no pure B. woodhousii were observed. Males produced advertisement calls throughout the early evening, even when relatively large numbers of males (>50) were present at the chorus; active searching and satellite tactics were not observed. Calling efforts (call duration X call rate) of hybrids (23.9%, n = 8) and B. microscaphus (24.9%, n = 19) were similar and comparable to call efforts of B. woodhousii (21.9%, n = 10) from a different site. Moreover, repeatabilities of calling effort were significant (r = 0.45) for hybrid males, but not for B. microscaphus and B. woodhousii. Thus, calling behavior of hybrid males was neither significantly reduced nor more variable than that of their parental species. The distribution of mtDNA haplotypes revealed directional introgression is occurring between male B. microscaphus and female B. woodhousii: All 17 hybrids possessed B. woodhousii mtDNA. The proximate mechanism driving hybridization appears to involve common male (B. microscaphus) and rare female (B. woodhousii) matings as B. woodhousii expands its range.",36,11327169,Journal,ar,Article,100,3,3,Bufo | Call rate | Directional hybridization | Mitochondrial DNA,22104,undefined,1,TRUE,all,All Open Access,186,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034913558,SCOPUS_ID:0034913558,2-s2.0-0034913558,The quantitative genetics of fluctuating asymmetry,Polak M.,Evolution,00143820,55,3,498-511,2001-01-01,2001,10.1111/j.0014-3820.2001.tb00784.x,"Fluctuating asymmetry (subtle departures from identical expression of a trait across an axis of symmetry) in many taxa is under stabilizing selection for reduced asymmetry. However, lack of reliable estimates of genetic parameters for asymmetry variation hampers our ability to predict the evolutionary outcome of this selection. Here we report on a study, based on analysis of variation within and between isofemale lines and of generation means (line-cross analysis), designed to dissect in detail the quantitative genetics of positional fluctuating asymmetry (PFA) in bristle number in natural populations of Drosophila falleni. PFA is defined as the difference between the two sides of the body in the placement or position of components of a meristic trait. Heritability (measured at 25°C) of two related measures of PFA were 13% and 21%, both of which differed significantly from zero. In contrast, heritability estimates for fluctuating asymmetry in the total number of anterior (0.7%) and transverse (2.4%) sternopleural bristles were smaller, not significant, and in quantitative agreement with previously published estimates. Heritabilities for bristle number (trait size) were considerably greater than that for any asymmetry measure. The experimental design controlled for the potentially confounding effects of common familial environment, and repeated testing revealed that PFA differences between lines were genetically stable for up to 16 generations in the laboratory at 25°C. We performed line cross analysis between strains at the extremes of the PFA distribution (highest and lowest values); parental strains. F1, F1r (reciprocal), F2, backcross, and backcross reciprocal generations were represented. The inheritance of PFA was described best by additive and dominance effects localized to the X-chromosomes, whereas autosomal dominance effects were also detected. Epistatic, maternal, and cytoplasmic effects were not detected. The inheritance of trait size was notably more complex and involved significant autosomal additive, dominance, and epistatic effects; maternal dominance effects; and additive and dominance effects localized to the X-chromosomes. The additive genetic correlation between PFA and its associated measure of trait size was negative (-0.049), but not statistically significant, indicating that the loci contributing additive genetic effects to these traits are probably different. It is suggested that PFA may be a sensitive measure of developmental instability because PFA taps the ability of an organism to integrate interconnected developmental pathways.",52,11327158,Journal,ar,Article,100,2,2,Coefficient of additive genetic variation | Developmental instability | Dominance | Drosophila falleni | Epistasis | Fluctuating asymmetry | Genotypic variation | Heritability | Isofemale lines | Line-cross analysis | Quantitative genetics | X-chromosomes,22104,undefined,1,TRUE,all,All Open Access,187,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034893568,SCOPUS_ID:0034893568,2-s2.0-0034893568,Adaptive life-history evolution in the livebearing fish Brachyrhaphis rhabdophora: Genetic basis for parallel divergence in age and size at maturity and a test of predator-induced plasticity,Johnson J.,Evolution,00143820,55,7,1486-1491,2001-01-01,2001,10.1111/j.0014-3820.2001.tb00668.x,"I document a genetic basis for parallel evolution of life-history phenotypes in the livebearing fish Brachyrhaphis rhabdophora from northwestern Costa Rica. In previous work, I showed that populations of B. rhabdophora that co-occur with predators attain maturity at smaller sizes than populations that live in predator-free environments. I also demonstrated that this pattern of phenotypic divergence in life histories was independently repeated in at least five isolated drainages. However, life-history phenotypes measured from wild-caught fish could be attributed to environmental effects rather than to genetic differences among populations. In the present study, I reared male fish from four populations (two that co-occur with predators and two from predator-free environments) under four sets of environmental conditions. The pattern of phenotypic divergence in maturation size documented in the field between populations collected from different predation environments persisted after two generations in the laboratory. I also found a genetic basis for differences between populations in the age at which males attain maturity and in growth rates. By rearing fish in four different common environments, I tested for phenotypic plasticity in male life-history traits in response to nonlethal exposure to predators. There was a significant delay in the onset of sexual maturity in fish exposed to predators relative to those in the control, but no differences among treatments in size at maturity or growth rates. These results, coupled with previous work on B. rhabdophora, demonstrate a repeated pattern of parallel evolutionary divergence among genetically isolated populations that is strongly associated with predation.",62,11525470,Journal,ar,Article,100,1,1,Chemical cue | Common garden | Convergent evolution | Delayed maturity | Growth rate | Phenotypic plasticity | Predator-induced,22104,undefined,1,TRUE,all,All Open Access,188,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034893563,SCOPUS_ID:0034893563,2-s2.0-0034893563,Perspective: Evolution of flower color in the desert annual Linanthus Parryae: Wright revisited,Schemske D.,Evolution,00143820,55,7,1269-1282,2001-01-01,2001,10.1111/j.0014-3820.2001.tb00650.x,"Linanthus parryae, a diminutive desert annual with white or blue flowers, has been the focus of a long-standing debate among evolutionary biologists. At issue is whether the flower color polymorphism in this species is the product of random genetic drift, as Sewall Wright argued, or of natural selection, as proposed by Carl Epling and his colleagues. Our long-term studies of three polymorphic populations in the Mojave Desert demonstrate that flower color is subject to selection that varies in both time and space in its direction and magnitude. For all sites taken together, blue-flowered plants produced more seeds than white-flowered plants in years of relatively low seed production, whereas white-flowered plants had higher fitness in years of high seed production. Evidence of selection on flower color was found in two of the three study sites. Differences in fitness between the color morphs were sometimes large, with selection coefficients as high as 0.60 in some years. Our longest period of observations was at Pearblossom site 1, where plants reached appreciable densities in seven of the 11 years of study. Here we found significant differences in the seed production of the color morphs in six years, with three years of blue advantage and three years of white advantage. For all sites taken together, total spring precipitation (March and April) was positively correlated with both absolute and relative seed production of the color morphs. At Pearblossom site 1, blue-flowered plants typically had a fitness advantage in years of low spring precipitation, whereas white-flowered plants had a fitness advantage in years of high spring precipitation. This temporal variation in selection may contribute to the maintenance of the flower-color polymorphism at Pearblossom site 1, whereas gene flow from neighboring populations is proposed as the principal factor maintaining the polymorphism at the other study sites. We found no significant differences between the color morphs in pollinator visitation rate or in their carbon isotope ratio, a measure of water-use efficiency. Although the mechanism of selection remains elusive, our results refute Wright's conclusion that the flower color polymorphism in L. parryae is an example of isolation by distance, a key component of his shifting balance theory of evolution.",167,11525452,Journal,ar,Article,100,2,2,Flower color | Genetic drift | Isolation by distance | Natural selection | Polymorphism | Sewall Wright | Shifting balance theory,22104,undefined,1,TRUE,all,All Open Access,189,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034892774,SCOPUS_ID:0034892774,2-s2.0-0034892774,The accretion model of neandertal evolution,Hawks J.,Evolution,00143820,55,7,1474-1485,2001-01-01,2001,10.1111/j.0014-3820.2001.tb00667.x,"The Accretion model of Neandertal evolution specifies that this group of Late Pleistocene hominids evolved in partial or complete genetic isolation from the rest of humanity through the gradual accumulation of distinctive morphological traits in European populations. As they became more common, these traits also became less variable, according to those workers who developed the model. Its supporters propose that genetic drift caused this evolution, resulting from an initial small European population size and either complete isolation or drastic reduction in gene flow between this deme and contemporary human populations elsewhere. Here, we test an evolutionary model of gene flow between regions against fossil data from the European population of the Middle and Late Pleistocene. The results of the analysis clearly show that the European population was not significantly divergent from its contemporaries, even in a subset of traits chosen to show the maximum differences between Europeans and other populations. The pattern of changes, over time within Europe of the traits in this subset, does not support the Accretion model, either because the characters did not change in the manner specified by the model or because the characters did not change at all. From these data, we can conclude that special phenomena such as near-complete isolation of the European population during the Pleistocene are not required to explain the pattern of evolution in this region.",43,11525469,Journal,ar,Article,100,2,2,Accretion | Gene flow | Genetic drift | Neandertal | Selection,22104,undefined,1,TRUE,all,All Open Access,190,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034892311,SCOPUS_ID:0034892311,2-s2.0-0034892311,The evolution of body armor in mammals: Plantigrade constraints of large body size,Lovegrove B.G.,Evolution,00143820,55,7,1464-1473,2001-01-01,2001,10.1111/j.0014-3820.2001.tb00666.x,"Predictions associated with opposing selection generating minimum variance in basal metabolic rate (BMR) in mammals at a constrained body mass (CBM; 358 g) were tested. The CBM is presumed to be associated with energetic constraints linked to predation and variable resources at intermediate sizes on a logarithmic mass scale. Opposing selection is thought to occur in response to energetic constraints associated with predation and unpredictable resources. As body size approaches and exceeds the CBM, mammals face increasing risks of predation and daily energy requirements. Fast running speeds may require high BMRs, but unpredictable and low resources may select for low BMRs, which also reduce foraging time and distances and thus predation risks. If these two selection forces oppose each other persistently, minimum BMR variance may result. However, extreme BMR outliers at and close to the CBM should be indicative of unbalanced selection and predator avoidance alternatives (escapers vs. defenders), and may therefore provide indirect support for opposing selection. It was confirmed that body armor in defenders evolves at and above the CBM, and armored mammals had significantly lower BMRs than their nonarmored counterparts. However, analyses comparing the BMR of escapers - the fastest nonarmored runners (Lagomorpha) - with similar-sized counterparts were inconclusive and were confounded by limb morphology associated with speed optimization. These analyses suggest that the risks and costs of predation and the speed limitations of the plantigrade foot may constrain the evolution of large body sizes in plantigrade mammals.",53,11525468,Journal,ar,Article,100,1,1,Basal metabolic rate | Body armor | Cope's rule | Mammals | Running speeds,22104,undefined,1,TRUE,all,All Open Access,191,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034892307,SCOPUS_ID:0034892307,2-s2.0-0034892307,Phylogeography of the New Zealand cicada Maoricicada campbelli based on mitochondrial DNA sequences: Ancient clades associated with cenozoic environmental change,Buckley T.R.,Evolution,00143820,55,7,1395-1407,2001-01-01,2001,10.1111/j.0014-3820.2001.tb00661.x,"New Zealand's isolation, its well-studied rapidly changing landscape, and its many examples of rampant speciation make it an excellent location for studying the process of genetic differentiation. Using 1520 base pairs of mitochondrial DNA from the cytochrome oxidase subunit I, ATPase subunits 6 and 8 and tRNAAsp genes, we detected two well-differentiated, parapatrically distributed clades within the widespread New Zealand cicada species Maoricicada campbelli that may prove to represent two species. The situation that we uncovered is unusual in that an ancient lineage with low genetic diversity is surrounded on three sides by two recently diverged lineages. Using a relaxed molecular clock model coupled with Bayesian statistics, we dated the earliest divergence within M. campbelli at 2.3 ± 0.55 million years. Our data suggest that geological and climatological events of the late Pliocene divided a once-widespread species into northern and southern components and that near the middle of the Pleistocene the northern lineage began moving south eventually reaching the southern clade. The southern clade seems to have moved northward to only a limited extent. We discovered five potential zones of secondary contact through mountain passes that will be examined in future work. We predict that, as in North American periodical cicadas, contact between these highly differentiated lineages will exist but will not involve gene flow.",86,11525463,Journal,ar,Article,100,3,3,Biogeography | Cicadas | Insect mitochondrial DNA | Maoricicada campbelli | Molecular clock | New Zealand | Phylogeography,22104,undefined,0,FALSE,NA,NA,192,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034892050,SCOPUS_ID:0034892050,2-s2.0-0034892050,Hybrid populations selectively filter gene introgression between species,Martinsen G.,Evolution,00143820,55,7,1325-1335,2001-01-01,2001,10.1111/j.0014-3820.2001.tb00655.x,"Hybrids have long been recognized as a potential pathway for gene flow between species that can have important consequences for evolution and conservation biology. However, few studies have demonstrated that genes from one species can introgress or invade another species over a broad geographic area. Using 35 genetically mapped restriction fragment length polymorphism (RFLP) markers of two species of cottonwoods (Populus fremontii x P. angustifolia) and their hybrids (n = 550 trees), we showed that the majority of the genome is prohibited from introgressing from one species into the other. However, this barrier was not absolute; Fremont cpDNA and mtDNA were found throughout the geographic range of narrowleaf cottonwood, and 20% of the nuclear markers of Fremont cottonwood introgressed varying distances (some over 100 km) into the recipient species' range. Rates of nuclear introgression were variable, but two nuclear markers introgressed as fast as the haploid, cytoplasmically inherited chloroplast and mitochondrial markers. Our genome-wide analysis provides evidence for positive, negative, and neutral effects of introgression. For example, we predict that DNA fragments that introgress through several generations of backcrossing will be small, because small fragments are less likely to contain deleterious genes. These results argue that recombination will be important, that introgression can be very selective, and that evolutionary forces within the hybrid population to effectively ""filter"" gene flow between species. A strong filter may make introgression adaptive, prevent genetic assimilation, lead to relaxed isolating mechanisms, and contribute to the stability of hybrid zones. Thus, rather than hybridization being a negative factor as is commonly argued, natural hybridization between native species may provide important genetic variation that impacts both ecological and evolutionary processes. Finally, we propose two hypotheses that contrast the likelihood of contemporary versus ancient introgression in this system.",338,11525457,Journal,ar,Article,100,4,4,Cottonwoods | Disequilibrium | Hybrid zones | Hybridization | Introgression | Populus | Recombination,22104,undefined,1,TRUE,all,All Open Access,193,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034891876,SCOPUS_ID:0034891876,2-s2.0-0034891876,Disease diversity and human fertility,Guégan J.,Evolution,00143820,55,7,1308-1314,2001-01-01,2001,10.1111/j.0014-3820.2001.tb00653.x,"The existence of parasitic constraints on the evolution of life-history traits in free-living organisms has been demonstrated in several plant and animal species. However, the association between different diseases and human traits is virtually unknown. We conducted a comparative analysis on a global scale to test whether the diversity of human diseases, some of them responsible for high incidences of morbidity and mortality, were associated with host life-history characteristics. After controlling for direct confounding effects exerted by historical, spatial, economic, and population patterns and their interactions, our findings show that human fertility increases with the diversity and structure of disease types. Thus, disease control may not only lower the costs associated with morbidity, but could also contribute directly or indirectly to reductions in human population growth.",45,11525455,Journal,ar,Article,100,5,5,Fertility | Humans | Infectious and parasitic diseases | Life-history traits | Multivariate analysis,22104,undefined,1,TRUE,all,All Open Access,194,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034890012,SCOPUS_ID:0034890012,2-s2.0-0034890012,Melastomeae come full circle: Biogeographic reconstruction and molecular clock dating,Renner S.,Evolution,00143820,55,7,1315-1324,2001-01-01,2001,10.1111/j.0014-3820.2001.tb00654.x,"Rhexia, with 11 species in the Coastal Plain province of North America, is the only temperate zone endemic of the tropical eudicot family Melastomataceae. It is a member of the only pantropical tribe of that family, Melastomeae. Based on the chloroplast gene ndhF, we use a fossil-calibrated molecular clock to address the question of the geographic origin and age of Rhexia. Sequences from 37 species in 21 genera representing the tribe's geographical range were analyzed together with five outgroups. To obtain better clade support, another chloroplast region, the rpl16 intron, was added for 24 of the species. Parsimony analysis of the combined data and maximum-likelihood analysis of ndhF alone indicate that the deepest split is between Rhexia plus its sister group, a small Central American genus, and all other Melastomeae. Old World Melastomeae are monophyletic and nested within New World Melastomeae. Although likelihood-ratio tests of clock and nonclock substitution models for the full or moderately pruned datasets rejected the clock, these models yielded identical topologies (for 30 taxa) with few significantly different branch lengths as assessed by a Student's t-test. Age estimates obtained were 22 million years ago (Mya) for the divergence of Rhexia from its sister group, 12 Mya for the dispersal of Melastomeae from the New World to West Africa, and 1 Mya for the diversification of Melastoma in Southeast Asia. The only other genus of Melastomeae to have reached Southeast Asia from Africa or Madagascar is Osbeckia. The age and geographic distribution of fossils, which come from Miocene sites throughout Eurasia, suggest that Melastomeae once ranged from Eurasia across Beringia to North America from whence they reached South America and subsequently Africa and Southeast Asia. Climate deterioration led to their extinction in the Northern Hemisphere, with Rhexia possibly surviving in Coastal Plain refugia.",87,11525456,Journal,ar,Article,100,2,2,Biogeography | Fossil calibration of molecular clocks | Maximum-likelihood phylogeny | Melastoma | NdhF gene | Rhexia | Rpl16 intron,22104,undefined,0,FALSE,NA,NA,195,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034889417,SCOPUS_ID:0034889417,2-s2.0-0034889417,Phylogenetic analysis of sexual dimorphism and eye-span allometry in stalk-eyed flies (Diopsidae),Baker R.,Evolution,00143820,55,7,1373-1385,2001-01-01,2001,10.1111/j.0014-3820.2001.tb00659.x,"Eye stalks and their scaling relationship with body size are important features in the mating system of many diopsid species, and sexual selection is a critical force influencing the evolution of this exaggerated morphology. Interspecific variation in eye span suggests there has been significant evolutionary change in this trait, but a robust phylogenetic hypothesis is required to determine its rate and direction of change. In this study, the pattern of morphological evolution of eye span is assessed in a phylogenetic framework with respect to its function in the sexual system of these flies. Specifically, we examine within the family Diopsidae the pattern of increase and decrease in sexual dimorphism, the morphological coevolution of eye span between males and females, and the evolutionary flexibility of eye-span allometry. Based on several different methods for reconstructing morphological change, results suggest a general pattern of evolutionary flexibility, particularly for eye-span allometry. Sexual dimorphism in eye span has evolved independently at least four times in the family and this trait also has undergone several reductions within the genus Diasemopsis. Despite most species being dimorphic, there is a strong phylogenetic correlation between males and females for mean eye span. The coevolution between the sexes for eye-span allometry, however, is significantly weaker. Overall, eye-span allometry exhibits significantly more change on the phylogeny than the other morphological traits. The evolutionary pattern in eye-span allometry is caused primarily by changes in eye-span variance. Therefore, this pattern is consistent with recent models that predict a strong relationship between sexual selection and the variance of ornamental traits and highlights the significance of eye-span allometry in intersexual and intrasexual signaling.",146,11525461,Journal,ar,Article,100,2,2,Evolutionary trends | Exaggerated trait variance | Independent contrasts | Scaling relationships | Sexual dimorphism | Sexual selection | Static allometry,22104,undefined,1,TRUE,all,All Open Access,196,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034888788,SCOPUS_ID:0034888788,2-s2.0-0034888788,Rapid evolution in the Nebria gregaria group (coleoptera: Carabidae) and the paleogeography of the queen charlotte islands,Clarke T.E.,Evolution,00143820,55,7,1408-1418,2001-01-01,2001,10.1111/j.0014-3820.2001.tb00662.x,"Morphological differentiation in the ground beetles of the Nebria gregaria group, found on the Queen Charlotte Islands, has been used as support for the glacial refugium proposed for the northwest coast of North America. Two members of this species group, N. charlottae and N. louiseae, are restricted to cobble beaches in this archipelago. A third, N. haida, is found only in alpine regions of the archipelago and the adjacent mainland. The remaining two species of the gregaria group, N. lituyae and N. gregaria, show highly restricted distributions in the mountains of the Alaska panhandle and on the beaches of the Aleutian Islands, respectively. To determine the relationships of the five species, we conducted phylogenetic analyses on nucleotide sequence data obtained from five regions of the mitochondrial DNA. In total, 1835 bp were analyzed. The results suggest that one species, N. lituyae, does not belong in the gregaria group, and that only seven mutations separated the two most divergent of the four remaining species. We also conducted random amplified polymorphic DNA fingerprinting analyses on genomic DNA extracted from the five species. Analyses of genetic diversity revealed a lack of molecular differentiation among the Queen Charlotte species, suggesting that these populations may be postglacial in origin and that together N. gregaria, N. charlottae, N. louiseae, and N. haida might represent local variations of a single species. These results are consistent with conclusions derived for the morphological and genetical differentiation among Gasterosteus populations in the archipelago.",43,11525464,Journal,ar,Article,100,4,4,Carabidae | Glacial refugium | Mitochondrial DNA | Molecular evolution | Phylogenetic analysis | Queen Charlotte Islands | Random amplified polymorphic DNA,22104,undefined,1,TRUE,all,All Open Access,197,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034888511,SCOPUS_ID:0034888511,2-s2.0-0034888511,Correlated responses to selection for faster development and early reproduction in Drosophila: The evolution of larval traits,Prasad N.,Evolution,00143820,55,7,1363-1372,2001-01-01,2001,10.1111/j.0014-3820.2001.tb00658.x,"Studies on selection for faster development in Drosophila have typically focused on the trade-offs among development time, adult weight, and adult life span. Relatively less attention has been paid to the evolution of preadult life stages and behaviors in response to such selection. We have earlier reported that four laboratory populations of D. melanogaster selected for faster development and early reproduction, relative to control populations, showed considerably reduced preadult development time and survivorship, dry weight at eclosion, and larval growth rates. Here we study the larval phase of these populations in greater detail. We show here that the reduction in development time after about 50 generations of selection is due to reduced duration of the first and third larval instars and the pupal stage, whereas the duration of the second larval instar has not changed. About 90% of the preadult mortality in the selected populations is due to larval mortality. The third instar larvae, pupae, and freshly eclosed adults of the selected populations weigh significantly less than controls, and this difference appears during the third larval instar. Thereafter, percentage weight loss during the pupal stage does not differ between selected and control populations. The minimum amount of time a larva must feed to subsequently complete development is lower in the selected populations, which also exhibit a syndrome of reduced energy expenditure through reduction in larval feeding rate, larval digging and foraging activity, and pupation height. Comparison of these results with those observed earlier in populations selected for adaptation to larval crowding and faster development under a different protocol from ours reveal differences in the evolved traits that suggest that the responses to selection for faster development are greatly affected by the larval density at which selection acts and on details of the selection pressures acting on the timing of reproduction.",74,11525460,Journal,ar,Article,100,5,5,Development time | Drosophila melanogaster | Foraging behavior | Larval feeding rate | Life history | Preadult mortality | Pupation height,22104,undefined,0,FALSE,NA,NA,198,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034888509,SCOPUS_ID:0034888509,2-s2.0-0034888509,Stable two-allele polymorphisms maintained by fluctuating fitnesses and seed banks: Protecting the blues in Linanthus parryae,Turelli M.,Evolution,00143820,55,7,1283-1298,2001-01-01,2001,10.1111/j.0014-3820.2001.tb00651.x,"Motivated by data demonstrating fluctuating relative and absolute fitnesses for white- versus blue-flowered morphs of the desert annual Linanthus parryae, we present conditions under which temporally fluctuating selection and fluctuating contributions to a persistent seed bank will maintain a stable single-locus polymorphism. In L. parryae, blue flower color is determined by a single dominant allele. To disentangle the underlying diversity-maintaining mechanism from the mathematical complications associated with departures from Hardy-Weinberg genotype frequencies and dominance, we successively analyze a haploid model, a diploid model with three distinguishable genotypes, and a diploid model with complete dominance. For each model, we present conditions for the maintenance of a stable polymorphism, then use a diffusion approximation to describe the long-term fluctuations associated with these polymorphisms. Our protected polymorphism analyses show that a genotype whose arithmetic and geometric mean relative fitnesses are both less than one can persist if its relative fitness exceeds one in years that produce the most offspring. This condition is met by data from a population of L. parryae whose white morph has higher fitness (seed set) only in years of relatively heavy rain fall. The data suggest that the observed polymorphism may be explained by fluctuating selection. However, the yearly variation in flower color frequencies cannot be fully explained by our simple models, which ignore age structure and possible selection in the seed bank. We address two additional questions--one mathematical, the other biological--concerning the applicability of diffusion approximations to intense selection and the applicability of long-term predictions to datasets spanning decades for populations with long-lived seed banks.",71,11525453,Journal,ar,Article,100,3,3,Diffusion approximation | Flower color polymorphism | Fluctuating selection | Frank's distribution | Seed bank,22104,undefined,1,TRUE,all,All Open Access,199,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034887701,SCOPUS_ID:0034887701,2-s2.0-0034887701,Adaptive maintenance of genetic polymorphism in an intertidal barnacle: Habitat- and life-stage-specific survivorship of Mpi genotypes,Schmidt P.S.,Evolution,00143820,55,7,1336-1344,2001-01-01,2001,10.1111/j.0014-3820.2001.tb00656.x,"In the northern acorn barnacle, Semibalanus balanoides, genotype frequencies of three genetic markers were tracked over time in four types of intertidal habitats. These habitats were selected to represent natural variation in several environmental parameters, specifically the degree of physical stress experienced by barnacles. Frequencies for one allozyme locus (Gpi) and a presumably neutral mtDNA marker were homogeneous among habitats in each temporal sample. Similarly, no temporal stratification in genotype frequencies was evident across the five sampling intervals: from planktonic larvae sampled in March to juveniles collected at the end of June. In contrast to the Gpi and mtDNA loci, Mpi genotypes significantly changed in frequency in two habitats in the high intertidal zone. On exposed substrate, the Mpi-FF homozygote increased in frequency, whereas the alternative homozygote, Mpi-SS, significantly decreased in frequency. Barnacles that were protected from environmental stress at high intertidal heights by the Ascophyllum nodosum algal canopy demonstrated the opposite pattern. In both habitats, the change in frequency of the heterozygote was intermediate to that of the homozygous genotypes. Furthermore, these patterns of genotype-by-environment association reflected a pulse of genotype-specific mortality that occurred over a two-week interval subsequent to metamorphosis from the larval to the adult form. These data indicate that each Mpi homozygote is the highest fitness genotype in some portion of the intertidal environment. Using the Levene (1953) model to evaluate the spatial variation in genotypic fitness, the stable maintenance of the Mpi polymorphism is predicted under certain subsets of conditions. Environmental heterogeneity in the intertidal zone translates to spatial variation in selection pressures, which may result in the active maintenance of the Mpi polymorphism in this species.",110,NA,Journal,ar,Article,100,2,2,Balancing selection | Mpi | Semibalanus balanoides,22104,undefined,1,TRUE,all,All Open Access,200,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034886673,SCOPUS_ID:0034886673,2-s2.0-0034886673,Simplification as a trend in synapsid cranial evolution,Sidor C.,Evolution,00143820,55,7,1419-1442,2001-01-01,2001,10.1111/j.0014-3820.2001.tb00663.x,"The prevalence and meaning of morphological trends in the fossil record have undergone renewed scrutiny in recent years. Studies have typically focused on trends in body size evolution, which have yielded conflicting results, and have only rarely addressed the question as to whether other morphological characteristics show persistent directionality over long time scales. I investigated reduction in number of skull and lower jaw bones (through loss or fusion) over approximately 150 million years of premammalian synapsid history. The results of a new skull simplification metric (SSM), which is defined as a function of the number of distinct elements, show that pronounced simplification is evident on both temporal (i.e., stratigraphic) and phylogenetic scales. Postcranial evolution exhibits a similar pattern. Skull size, in contrast, bears little relationship with the number of distinct skull bones present. Synapsid skulls carried close to their observed maximum number of elements for most of the Late Carboniferous and Early Permian. The SSM decreased in the Late Permian but, coincident with the radiation of early therapsids, the range of observed SSM values widened during this interval. From derived nonmammalian cynodonts in the Early Triassic through the earliest mammals in the Early Jurassic, both the minimum and maximum SSM decreased. Data from three representative modern mammals (platypus, opossum, and human) suggest that this trend continues through the Cenozoic. In a phylogenetic context, the number of skull elements present in a taxon shows a significant negative relationship with the number of branching events passed from the root of the tree; more deeply embedded taxa have smaller SSM scores. This relationship holds for various synapsid subgroups as well. Although commonly ascribed to the effects of long-term selection, evolutionary trends can alternatively reflect an underlying intrinsic bias in morphological change. In the case of synapsid skull bones (and those of some other tetrapods lineages), the rare production of novel, or neomorphic, elements may have contributed to the observed trend toward skeletal simplification.",102,11525465,Journal,ar,Article,100,1,1,Evolutionary trends | Macroevolution | Mammal-like reptile | Neomorphy | Synapsida | Williston's law,22104,undefined,0,FALSE,NA,NA,201,NA,NA
