@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,pubmed-id
true,https://api.elsevier.com/content/abstract/scopus_id/0011322616,SCOPUS_ID:0011322616,2-s2.0-0011322616,Morfogénesis de la fase sexual del helecho Arachniodes denticulata (Dryopteridaceae),Mendoza A.,Revista de Biologia Tropical,00347744,47,4,791-797,1999-12-01,December 1999,"Spore morphology and sexual fase development of Arachniodes denticulata (Sw.) Ching are described from material collected in states of Hidalgo, Oaxaca and Veracruz, Mexico (one sample from each locality). The spores were sown in Thompson medium with agar (30 Petri dishes). The spores are monolete, with perine, ellipsoid in shape and non chlorophyllic. The germination is Vittaria-type and the prothallial development Aspidium-type; the gametophytes are cordiform-spatulate to cordiform-reniform in shape, with unicellular capitate trichome in margin and surface; rhizoids without chloroplasts; gametangia are the common type in leptosporangiate homosporous ferns. No sporophytes were observed after 200 days of culture. It is concluded that A. denticulata share common characteristics with A. aristata, A. assamica and species of the genera Cyrtomium, Dryopteris and Polystichum, such as type of spore germination, prothallial development and, in early stages of prothallial growth formation of trichomes. Didymochlaena truncatula differ from those species in prothallial development Adiantum-type and naked prothalli.",10,Journal,ar,Article,100,3,3,Arachniodes | Dryopteridaceae | Gametophytes | México | Morphogenesis | Prothallus,13567,undefined,0,FALSE,69,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0010460924,SCOPUS_ID:0010460924,2-s2.0-0010460924,Efectos de plantaciones abandonadas de especies exóticas y nativas sobre la regeneración natural de un bosque montano en Colombia,Cavelier J.,Revista de Biologia Tropical,00347744,47,4,775-784,1999-12-01,December 1999,"Vegetation surveys were carried out during 1994 in 0.1. ha plots in abandoned plantations of Pinus radiata, Cupressus lusitanica, Eucalyptus globulus, Alnus acuminata and in a secondary upper montane rain forest in the Central Andes of Colombia. The regeneration forest had the higher number of plant species (33) followed by the E. globulus (26) and A. acuminata (16) plantations. Abandoned plantations of P. radiata and C. lusitanica, had only three species. There were only eleven species in common between the regeneration forest and the plantation of E. globulus (Baccharis latifolia, Cordia cylindrostachya, Dunalia solanacea, Leandra melanodesma, Lippia hirsuta, Monnina angustata, Solanum aff. scorpioideum, S. aphydendron, Sphaeropteris quindiuensis, Tobouchina mollis and Verbesina nudipes), and only seven when compared to the A. acuminata plantation (Abatia parviflora, Asploddianthus pseudostuebelli, Bocconia frutescens, Leandra melanodesma, Lippia hirsuta y Solanum aff. scorpioideum y Verbesina nudipes). With the exception of Cordia cylindrostachya, Bocconia frutescens and Tibouchina mollis, all other species are understory shrubs dispersed by wind or birds. In the understory of the P. radiata plantation there was abundant regeneration of the Colombian national tree, Ceroxylon quindiuensis. Tree height and basal area were significantly higher in the P. radiata and C. lusitanica plantations than in the regeneration forest. Of the environmental and biological variables measured in this study, the accumulation of needles under P. radiata and C. lusitanica plantations, and the high biomass of fine roots under the C. lusitanica plantation, could be the main limiting factors for the establishment of a higher number of species of the native forest. The chemical properties of the soils varied greatly, and there were no consistent differences between the soils under exotic and native species.",17,Journal,ar,Article,100,2,2,Alnus | Central Andes | Eucalyptus | Pinus | Plantations | Regeneration | Tropical montane forest,13567,undefined,0,FALSE,70,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0006044658,SCOPUS_ID:0006044658,2-s2.0-0006044658,Caterpillar seasonality in a central Brazilian cerrado,Morais H.,Revista de Biologia Tropical,00347744,47,4,1025-1033,1999-12-01,December 1999,"We describe the seasonal abundance of caterpillars in the central Brazilian cerrado (savanna woodland) from 1991 to 1995 and discuss possible explanations for abundance variation. The climate is highly seasonal with a marked wet season between October and March. On 15% of a total of 10. 800 censuses of host plants (nine species, three genera and three families) we found caterpillars feeding externally. We successfully reared 247 lepidopteran species (32 families), 61 % of which occurred at low density (fewer than four times). The frequency of plants with caterpillars increased sharply at the beginning of the dry season, in mid-April, and remained high until mid-July and then declined sharply, reaching its lowest point in the early-wet season (October). Some caterpillar species are present on food plants throughout the year, whereas others are highly seasonal, occurring only in the wet season. The duration of the pupal stage and its variance increased at the end of the wet season. Possible explanations for the low caterpillar density at the beginning of the rainy season include accumulated water stress in the late-dry season, leaf defenses, delay of adult emergence, and predator and parasitoid activities. The higher caterpillar abundance during the first half of the dry season may correspond to the availability of temporary enemy-free space.",53,Journal,ar,Article,100,3,3,Brazil | Caterpillar abundance | Cerrado | Dry season | Herbivores | Host plants | Lepidoptera,13567,undefined,0,FALSE,71,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0001176337,SCOPUS_ID:0001176337,2-s2.0-0001176337,"Variación estacional del ictioplancton de la Bahía de la Ascensión, Reserva de la Biosfera de Sian Ka'an (1990-1994)",Vásquez-Yeomans ,Revista de Biologia Tropical,00347744,47,1 SUPPL.,197-207,1999-12-01,1999,"The taxonomic composition of the Bahia de la Ascensión ichthyoplankton has been surveyed for several years (1990-1994). Fifty seven families, 34 genera, and 74 species of fish larvae were identified. Clupeidae, Callionymidae, Labrisomidae, and Gobiidae were the most abundant families in this bay. Larval fish diversity was highest in the rainy season. Highest overall ichthyoplankton abundances were observed in August 1993, which was attributed to a change in the net mesh size of the plankton. Also, the highest seasonal ichthyoplankton abundances were recorded during the rainy season (July to October). Eggs density was highest along the oceanic front of the bay, while larvae were most abundant in the inner most reaches of the bay. This work confirms Bahía de la Ascension as a regional nursery ground for marine fish populations.",9,Journal,ar,Article,100,2,2,Bahia de la Ascensión | Caribbean Sea | Ichthyoplankton | Seasonal patterns,13567,undefined,0,FALSE,72,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0000263149,SCOPUS_ID:0000263149,2-s2.0-0000263149,"Arrecifes coralinos de Bocas del Toro, Panamá: III. Distribución, estructura, diversidad y estado de conservación de los arrecifes de las islas Pastores, Cristóbal, Popa y Cayo Agua",Guzmán H.M.,Revista de Biologia Tropical,00347744,47,4,659-676,1999-12-01,December 1999,"Previous studies reported low coral diversity and poor reef development inside the marine protected area of Isla Bastimentos (PNMIB), and it was recommended to widen the survey further east into other areas of the archipelago of Bocas del Toro. This study describes reef distribution, structure and status in 24 reefs along ca. 107 km of coastline in Pastores, Cristobal, Popa and Agua islands. We define for the first time the main center of diversity or ""hot spot"" zone for important sessile reef-building organisms. Coral diversity increases to 57 species for the archipelago (89 % of Panama), adding up to 64 records for the country. There was also an increase to 29 and 53 species for octocorals and sponges, respectively. For local diversity, 96 %, 94 % and 97 % of the total number of coral, octocoral and sponge species, respectively, are recorded inside the ""hot spot."" Based on our results, we recommend the modification of the existing limit of the PNMIB to include reef areas with highest diversity and abundance of threatening species (e.g. Acropora palmata, A. cervicornis), or the creation of a network of marine protected areas within the archipelago.",35,Journal,ar,Article,100,2,2,Biodiversity | Bocas del Toro | Caribbean | Coral reefs | Marine conservation | Marine protected areas | Paper park | Reef assessment,13567,undefined,0,FALSE,73,NA
true,https://api.elsevier.com/content/abstract/scopus_id/18244418460,SCOPUS_ID:18244418460,2-s2.0-18244418460,"Líquenes folícolas de la estación biológica la selva, Costa Rica: Inventario, comunidades y comparación florística de tipos de vegetación",Lücking R.,Revista de Biologia Tropical,00347744,47,3,287-308,1999-09-01,September 1999,"A total of 280 foliicolous lichens and 12 lichenicolous fungi was found in an inventory made in the lowland rain forest at La Selva Biological Station, Costa Rica. The species composition reflects 50 % of the world's diversity of foliicolous lichens and is representative for neotropical lowland rain forests. The most common species are Gyalectidium filicinum, Sporopodium leprieurii, Tricharia vainioi, Porina epiphylla, Phyllophiale alba, Trichothelium epiphyllum, Mazosia phyllosema, Tricharia urceolata, and Arthonia leptosperma. Many species show distinct microsite preferences: (1) Characteristic of the shady understory, including Arthoniaceae, Opegraphaceae, Pilocarpaceae, and Trichotheliaceae; (2) characteristic of light gaps, including Gomphillaceae and Ectolechiaceae; (3) characteristic of the canopy, including Asterothyriaceae and Gomphillaceae. Only few species exhibit preferences towards certain leaf types, either dicotyledoneous or palm leaves. The mierosite preferences agree with earlier established indices, except for a few species for which modified indices are proposed. Communities resulting from these preferences are illustrated by clustering of phorophytes and associations of foliicolous lichens. The three principal associations correspond to the shady understory, light gaps and the canopy, whereas two subassociations reflect subtle phorophyte preferences. Species diversity and composition are strongly affected by the degree of disturbance of vegetation types at La Selva. Diversity is highest in the primary forest and lowest in young successional stages. The foliicolous lichen flora of open, anthropogenic vegetation resembles that of light gaps or the canopy in the primary forest, while species characteristic of the forest understory disappear.",24,Journal,ar,Article,100,1,1,Anthropogenic influence | Associations | Costa Rica | Diversity | Foliicolous lichens | Inventory | La Selva,13567,undefined,0,FALSE,74,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0043231158,SCOPUS_ID:0043231158,2-s2.0-0043231158,Efecto de jugos vegetales sobre la producción de Daphnia pulex (Cladocera: Daphnidae) en condiciones de laboratorio,Rojas M.,Revista de Biologia Tropical,00347744,47,3,429-435,1999-09-01,September 1999,"We tested the enriching effect of radish leaf (Raphanus sativus) and spinach leaf (Spinacea oleracea) extracts when added separately to the fermented wheat bran (Triticum aestivum) for producing Daphnia pulex. The experiments were conducted in 20 1 glass bottles containing 14 1 of dechorinated tap water. The initial inoculation density was 200 organisms/bottle. The cultures were allowed to grow for 21 days; during this time the controls received only the fermented wheat bran (Triticum aestivum), while the test containers received either extract of radish leaf (Raphanus sativus) or that of spinach leaf (Spinacea oleracea), in addition to ferment wheat bran (Triticum aestivum). We also measured some physico-chemical variables of the medium during the experimental period. These are: water temperature, dissolved oxygen, pH, conductivity, alkalinity and total hardness. These variables remained more or less the same in all test bottles reflecting non-significant variations. After the test period, the net production of D. pulex in terms of numbers was: 1 722 organisms/bottle in the controls while that receiving radish leaf (Raphanus sativus) extract with 7 997 organisms/bottle and that with spinach leaf (Spinacea oleracea) extract with 8 921 organisms/bottle. Test of analysis of variance showed significant differences among the cultures (Fisher p< 0.005). This study showed that the enrichment of fermented wheat bran (Triticum aestivum) with spinach (Spinacea oleracea) extract was a better nourishing source of food for culturing Daphnia pulex under laboratory conditions.",0,Journal,ar,Article,100,4,4,Cladocera | Daphnia pulex | Laboratory conditions | Net production | Radish leaf (Raphanus sativus) extract | Source of food | Spinach leaf (Spinacea oleracea) extract,13567,undefined,0,FALSE,75,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0043231154,SCOPUS_ID:0043231154,2-s2.0-0043231154,"Hábitat y distribución de cinco especies de Quercus (Fagaceae) en la Meseta Central de Chiapas, México",Alvarez-Moctezuma J.G.,Revista de Biologia Tropical,00347744,47,3,351-358,1999-09-01,September 1999,"We describe the habitat of species within the Fagaceae subgenus Lepidobalanus (genus Quercus) and identify environmental variables related to their distribution in the Meseta Central of Chiapas, Southern Mexico. In 258 plots a dominance index was used, combining tree density and crown cover, for Quercus peduncularis, Q. polymorpha, Q. rugosa, Q. sebifera and Q. segoviensis. The following variables were measured: altitude, precipitation from November through April (PPNA), exposure, slope, fuel-wood harvesting and grazing. Detrended Canonical Correspondence Analysis was used for the statistical evaluation of data. Negative relationships among the dominance index of Q. peduncularis and Q. segoviensis, and altitude and PPNA values were found. The dominance index of Q. rugosa and Q. segoviensis was correlated with exposure and intensity of fuel-wood harvesting. Altitude, and to a lesser extent PPNA, determined the distribution of the evaluated species. The results suggest that Quercus peduncularis, Q. polymorpha, Q. rugosa, Q. segoviensis and Q. sebifera display different ecological patterns.",5,Journal,ar,Article,100,4,4,Altitude | Habitat | Multivariate analysis | Oak | Population dynamics | Precipitation | Quercus,13567,undefined,0,FALSE,76,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0043231145,SCOPUS_ID:0043231145,2-s2.0-0043231145,"Evaluación de la pesquería de Lutjanus peru (Pisces: Lutjanidae) de Guerrero, México",Santamaría A.,Revista de Biologia Tropical,00347744,47,3,571-580,1999-09-01,September 1999,"Red snapper (Lutjanus peru) fishery was analyzed from landings and catch records. Stock age structure was reconstructed after the parameter values of the von Bertalanffy growth model, the length-weight relationship, ages and the natural mortality coefficient through each of nine years of catch records. The Fisat software package was applied to assess population parameters, whose estimates are, for the von Bertalanffy growth model, K = 0.1442 to 0.38; to = -0.2; L = 87 cm; W = 9.4 Kg, and the natural mortality coefficient (M) after several methods (0.14 to 0.38). Cohort size was assessed by the virtual population analysis (VPA), estimating population size in 5.2*106 fish with a biomass of 8 454 tonnes. Current fishing mortality F, ranges from 0.06 to 1.13, depending upon the chosen M value; according to this, when the M value used is low, the results suggest that the stock is underexploited, and vice versa. The yield per recruit model applied suggests improvements to the management strategy. The model indicates recruit overfishing because very small fish are the main target (tc ≤ 1), nearly 50 % of fish caught are immature and under one year of age. Optimum yield levels correspond to first catch age of 2 to 3 years and a fishing 7mortality of F = 0.35, suggesting the need of limiting small fish catch of to a minimum of 2 year old specimens.",6,Journal,ar,Article,100,2,2,Lutjanidae | Lutjanus peru | Population dynamics | Stock assessment | West central Mexico,13567,undefined,0,FALSE,77,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042729895,SCOPUS_ID:0042729895,2-s2.0-0042729895,Infección de la orquídea terrestre Phaius tankervilliae (orchidaceae) con el potexvirus del mosaico del Cymbidium (CymMV) en Costa Rica,Moreira L.,Revista de Biologia Tropical,00347744,47,3,281-286,1999-09-01,September 1999,"In 1996, plants of Phaius tankervilliae cultivated in a nursery in the western region of the Central Valley of Costa Rica, exhibited mild to severe foliar symptoms of chlorotic streak. Flowers from symptomatic plants were similar in size, shape and color to flowers from asymptomatic plants, but the former showed earlier senescence. In some cases, chlorosis and white rings appeared in the sepals. Virus in symptomatic leaf extracts were concentrated by ultracentrifugation and separation in sucrose gradients. Negative staining of partially purified preparations from diseased orchid plants revealed the presence of filamentous potexvirus-like particles of 500 nm in lenght and 17 nm width. Virus particles contained a single major protein of about 28 kDa as estimated by denaturalizing poli-acrylamide gel electrophoresis (SDS-PAGE) and a single RNA molecule of about 7kb. Infected plants showed a strong specific reaction in double antibody sandwich enzyme-linked immunosorbent assay (DAS-ELISA) using antiserum to cymbidium mosaic virus.",1,Journal,ar,Article,100,4,4,Capsid protein | CymMV | Nucleic acid | Phaius tankervilliae | Potexvirus | Terrestrial orchid,13567,undefined,0,FALSE,78,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042729891,SCOPUS_ID:0042729891,2-s2.0-0042729891,"Dinámica energética del crecimiento en una población del mejillón Perna perna (Filibranchia: Mytilidae) en el noreste del Estado Sucre, Venezuela",Prieto A.,Revista de Biologia Tropical,00347744,47,3,399-409,1999-09-01,September 1999,"The quantities of biomass produced in gametes, somatic tissue growth, byssus formation and organic matrix in the shell were studied from September 1988 through September 1989 in an exploited population of Perna perna (L.) in Guatapanare, State Sucre, Venezuela. The specific biomass of each component were evaluated using monthly length - dry weight equations and a model of population growth. Growth rate is high, reaching 87.84 mm at 12 months. The production of somatic tissue (Ps) was maximun at 10 months of age; however, organic matrix of shell (Pc) and byssus (Pb), reached a maximun at 8 months of age. Gonad production (Pg) evaluated by weight loss in two principal periods of spawning (October-December, 1988 and April-June 1989) increased with age from a value of 0.04 g/month at 4 months to 0.25 g/month at 14 months of age. The ratio production/biomass (P/B) decreased with population age; however, reproductive effort (Pg/Px 100) increased from 14.81 % at 4 months to 42.37 at 14 months of age, reveling a population strategy of scarse longevity and higher reproductive potential.",12,Journal,ar,Article,100,3,3,Bivalve | Growth energetic | Mussel | Perna perna | Production | Venezuela,13567,undefined,0,FALSE,79,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042729888,SCOPUS_ID:0042729888,2-s2.0-0042729888,Ausencia de detección de enterovirus en bivalvos Anadara tuberculosa (Bivalvia: Arcidae) por contaminación química en el Pacífico de Costa Rica,Herrero U L.,Revista de Biologia Tropical,00347744,47,3,419-427,1999-09-01,September 1999,"Anadara tuberculosa is one of the most abundant mollusks of commercial importance in Costa Rica. Its habitat water is a potential source of fecal and chemical contamination to humans. We wanted to asses enterovirus, mainly poliovirus and hepatitis A virus and chemicals such as sulphates and nitrates in meat and body fluids. Thirteen samples were taken from four sites in Nicoya Gulf, three sites in the Sierpe-Térraba mangrove (Pacific of Costa Rica) and from five fish markets in San José, the capital of Costa Rica. Samples were tested for 1) fecal coliforms (Most Probable Number/100 ml), 2) isolation of enterovirus in cell culture (Hep-2, FrhK-4), 3) cell cytotoxicity in Vero cells and 4) the ability to inactivate 10 ID50% of poliovirus in cell culture. The Most Probable Number/100 ml in surrounding water was higher than the accepted standard for recreational waters, although the number of fecal coliforms in meats and body fluids was lower than in the external water. No cytopathogenic agents were isolated, but we found nitrate and sulphate concentrations that exceeded maxima for human consumption and recreation. The intrinsic cytotoxicity of the samples was at a 1/8 dilution, but some samples were cytotoxic at dilutions of 1/128. Body fluids were more cytotoxic than meats, but a positive correlation between cytotoxicity and chemical contamination was not determined: apparently other pollutants not identified in this study were responsible. Fluid and meat capacity to inactivate 10 ID50% of poliovirus in cell culture was demonstrated. Samples that were toxic for cell cultures also showed a higher percentage of poliovirus inactivation. Monitoring chemical pollution in these waters is highly recommended.",4,Journal,ar,Article,100,4,4,Bivalves | Chemical contamination | Citotoxicity | Enterovirus | Fecal coliforms | Poliovirus inactivation,13567,undefined,0,FALSE,80,10883327
true,https://api.elsevier.com/content/abstract/scopus_id/0042729887,SCOPUS_ID:0042729887,2-s2.0-0042729887,"Organismos de un arrecife fósil (Oligoceno Superior-Mioceno Inferior), del Caribe de Costa Rica",Aguilar Alvarez T.,Revista de Biologia Tropical,00347744,47,3,453-474,1999-09-01,September 1999,"This paper describes the fossils, materials and paleoenvironmental conditions found in some outcrops near the town of Jesús María, Turrialba, Costa Rica. The rock materials (reefal limestone, sandstones and conglomerates) are associated to the Punta Pelada Formation of Upper Oligocene to Lower Miocene age. Outcrops are of reduced extent and are unevenly distributed, hence they are considered as patch reefs developed by environmental energy fluctuations, sea level changes and clastic sedimentation from sources on small islands acting together in narrow platforms. The structural and environmental characteristics where fossil communities developed were derived from the analysis of 460 samples containing 36 species. The reefs represent low diversity communities comprising four coral species (three of them reef builders), 31 mollusks species (21 gastropods: a new species, 14 carnivores, three herbivores and three of uncertain feeding habits; 10 bivalves species: five endobenthic and five epibenthic); algae (at least three groups represented); sea urchins; foraminifers; crabs. The evenness index is low, mainly regarding the Scleractinian corals, where Antiguastrea cellulosa predominates (80% of the recognized forms). The fossil assemblage suggests that the communities developed in shallow marine environments (50-80 m depth), affected by sea level changes, strong marine currents and clastic imput from nearby small islands.",4,Journal,ar,Article,100,1,1,Corals | Costa Rica | Fossils | Lower Miocene | Mollusks | Systematics | Upper Oligocene,13567,undefined,0,FALSE,81,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042729886,SCOPUS_ID:0042729886,2-s2.0-0042729886,Dinámica poblacional de cicadélidos (Homoptera: Cicadellidae) en un agroecosistema cañero de Cuba,Hidalgo-Gato M.,Revista de Biologia Tropical,00347744,47,3,503-511,1999-09-01,September 1999,"Twenty three species of leafhoppers were found in a sugar cane crop in San Pedro, Havana province, Cuba. Balclutha rufofasciata (Merino) and Tyhcygus geomeiricus (Signoret) were new records for the crop. The samples were collected monthly from 1991-1994 with entomological net. The most abundant and frequent species was B. guajanae (De Long) (1 920 ind/ha) in the crop and Hortensia similis Walk (18 960 ind/ha) in the surrounding vegetation. Population dynamics was determined for each species. The surrounding vegetation was represented by Rottboellia cocninchinensis (Lourd. Clayton), Echinochloa colona (L.) Link, Chamaesyce hyssopifolia (L.) Small y Euphorbia heterophylla L. The sugar cane showed the highest spatial organization, diversity (0.61) and evennes (0.25). The surrounding vegetation had the highest species dominance.",7,Journal,ar,Article,100,4,4,Agroecosystems | Diversity | Ecological indexes | Leafhoppers | Population dynamics | Sugar cane,13567,undefined,0,FALSE,82,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042729872,SCOPUS_ID:0042729872,2-s2.0-0042729872,"Parasitismo entre especies (Diptera, Hymenoptera) en los nidos de Stictia signata (Hymenoptera: Sphecidae)",Genaro J.,Revista de Biologia Tropical,00347744,47,3,535-538,1999-09-01,September 1999,"Stictia signata is one of the most frequently observed sand wasps in the Cuban keys and coasts. Females build their nests in the sand and supply them with flies to feed offspring. Here, I describe the behavior of two species, Liohippelates n. sp. near collusor (Diptera: Chloropidae) and Hexacola sp. (Hymenoptera: Eucoilidae), which enter the nests of S. signata. The observations were carried out from 1989 through 1991 in Caimito beach, Southern Havana province, Cuba. Liohippelates inhabited 100% of the nests. Its necrofagous larvae fed on the remnants of prey left by the larva of S. signata, without affecting the larva. Only in one case did the larva show signs of mortality because, apart from the high number of immature cleptoparasites, there were 53 adult flies feeding on prey body fluids. Hexacola sp. parasitized the larvae of Liohippelates within the cells. In spite of high cleptoparasitism, the sphecid population remained high during the observation years.",1,Journal,ar,Article,100,1,1,Cleptoparasite | Hexacola sp | Liohippelates n.sp. near collusor | Parasitoid | Prey | Sphecid wasps | Stictia signata,13567,undefined,0,FALSE,83,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042729870,SCOPUS_ID:0042729870,2-s2.0-0042729870,Éxito reproductive de Caligo atreus (Lepidoptera: Nymphalidae) en condiciones de cultivo,Calvo R.,Revista de Biologia Tropical,00347744,47,3,539-543,1999-09-01,September 1999,NA,3,Journal,ar,Article,100,1,1,Brassolinae | Caligo | Lepidoptera | Life cycle | Reproduction,13567,undefined,0,FALSE,84,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042729869,SCOPUS_ID:0042729869,2-s2.0-0042729869,"Reproducción de Bairdiella ronchus (Pisces: Sciaenidae) en la Ciénaga Grande de Santa Marta, caribe Colombiano",Castro L.T.,Revista de Biologia Tropical,00347744,47,3,553-559,1999-09-01,September 1999,"From February 1993 through January 1994 a total of 890 individuals of Bairdiella ronchus (Cuvier) were captured in the Ciénaga Grande de Santa Marta (CGSM). Most were caught with casting nets, using the ""corral"" (pen) artisan method. The fish sizes and weights varied between 66 and 231 mm total length (TL), and between 3.5-156.2 g respectively. The species is typically estuarine, distributed in salinities between 7.3 and 37.3. Female gonadosomatic index (GSI) was 2.97-5.09 (males: 0.32-1.09). The serial correlation method did not find a direct relationship between salinity and GSI. Mean eggs size was 198.65 μm, mean fecundity was 188 964 eggs/individual and is directly related to total length and total weight. The condition factor (K) presented an annual mean of 0.013, and its variation seems to be related to that of the GSI. Mean maturity size is 158 mm TL for females and around 154 mm TL for males. The sex rate was 2.7 females per male.",10,Journal,ar,Article,100,3,3,Bairdiella ronchus | Fecundity | Gonadosomatic index | Mean size maturity,13567,undefined,0,FALSE,85,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042729868,SCOPUS_ID:0042729868,2-s2.0-0042729868,Ciclo reproductive de Lactophrys quadricornis (Pisces: Ostraciidae) de la costa nororiental de Venezuela,Ruiz L.,Revista de Biologia Tropical,00347744,47,3,561-569,1999-09-01,September 1999,"Reproductive biology was studied in Lactophrys quadricornis, from samples collected monthly from May 1990 to April 1991 in the east coast of Venezuela. Sex ratio was 1:1; half the population matured at total lenght of 198 mm for males and 222 mm for females. Minimal sizes for maturity was 160 and 170 mm of L.T in males and females, respectively. The Gonadosomatic Index (IG) and gonadal maturity stages sugest year around reproduction with two peaks: from June through September, and from January through February. Weight, ovary lenght and frequency of females in stages IV and V, are the evidence. Asynchronous development of the ovocytes with diameters between 0.399 to 0.930 mm, indicates that spawning is fractionate. Mean fecundity was 112 536 ± 57 047.97 eggs, and increases with lenght and weight of the fish and weight and length of the ovaries.",3,Journal,ar,Article,100,3,3,Fish | Lactophrys quadricornis | Reproduction | Venezuela,13567,undefined,0,FALSE,86,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042729866,SCOPUS_ID:0042729866,2-s2.0-0042729866,"Reproducción y crecimiento de Heterandria bimaculata (Cyprinodontiformes: Poeciliidae) en la Laguna ""el rodeo"", Morelos, México",Gómez-Márquez J.,Revista de Biologia Tropical,00347744,47,3,581-591,1999-09-01,September 1999,"We studied reproduction and growth of Heterandria bimaculata in ""El Rodeo"" lake Morelos, Mexico, from December 1986 through December 1987. A total of 1 452 specimens were obtained (monthly samples). Females represented 60.12 %, males 34.98 % and the young 4.89 % of the population. Overall sex ratio was 1.7: 1 in favor of females (χ2 p<0.05). The size at first reproduction for females was 27 mm and for males 22 mm (standard lengths); multiple spawning occured throughout the reproductive cycle (from March through May and July through October) primarily, during the rainy season. There was evidence of breeding activity throughout the year. In July the gonadosomatic index mean was highest (4.7%). The number of embryos in the ovaries were between 5 and 78, with a mean fertility of 23, the fertility was associated with standard length with determination coefficients above 93.22 percent. There was a direct relationship between specimen length and weight, and the asymptotic size for males was 64 mm and for females 81 mm (standard lengths).",10,Journal,ar,Article,100,3,3,Fertility | Growth | Heterandria bimaculata | Morelos | Sex ratio,13567,undefined,0,FALSE,87,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042228951,SCOPUS_ID:0042228951,2-s2.0-0042228951,"Tamaño gonadal de machos de Chaetodipus arenarius (Rodentia: Heteromyidae) durante un ciclo reproductivo en Baja California Sur, México",Cortés-Calva P.,Revista de Biologia Tropical,00347744,47,3,617-621,1999-09-01,September 1999,"The description of reproductive activity in small nocturnal mammals is difficult. In this study we use the variation of testis characteristics over time. From February through December 1993 we set 1628 traps/night for the capture of specimens. We were studying the variation of testis size of 30 Chaetodipus arenarius sublucidus, and analyzing the morphometric characteristics and morphology of the sperm of this species compared with C. spinatus. We recorded the abundance of sperm per age. The size of the testis was greater from February through September, during which there was reproduction activity, and this corresponds to a larger amount of sperm. There were morphometric differences in the length size of sperm. The gonadal-somatic index indirectly indicated the reproductive activity.",4,Journal,ar,Article,100,2,2,Baja California Sur | Gonadal-somatic | Heteromyidae | Reproduction | Rodentia | Sperm,13567,undefined,0,FALSE,88,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0041939579,SCOPUS_ID:0041939579,2-s2.0-0041939579,Relaciones tróficas de cinco peces costeros comunes en el área submareal del norte de Chile (20°11'-20°20's),Vargas M.,Revista de Biologia Tropical,00347744,47,3,601-604,1999-09-01,September 1999,"The trophic relations of five coastal Perciformes at northern Chile were analyzed on the basis of 151 specimens of Acanthistius pictus, Paralabrax humeralis, Pinguipes chilensis, Anisotremus scapularis and Cheilodactylus variegatus collected off Iquique, in April 1996, as a preliminary way to identify trophic guilds of subtidal fishes; A. pictus, P. humeralis and C. variegatus, had the crustaceans Rhynchocynetes typus, Pseudosquillopsis lessoni and Allopetrolisthes angulosus, respectively, as the best represented items. In A. scapularis and P. chilensis the best represented items were the mollusks; however for the last species, the main food was the crustacean Cancer setosus. These fish are essentially benthophagous carnivores with a variable trophic spectrum(8 to 36 items).",13,Journal,ar,Article,100,5,5,Feeding habits | Iquique | Northern Chile | Subtidal fishes | Trophic relations,13567,undefined,0,FALSE,89,NA
