@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0026568037,SCOPUS_ID:0026568037,2-s2.0-0026568037,Environmental and genetic constraints on adaptive population differentiation in Anthoxanthum odoratum,Platenkamp G.A.J.,Evolution,00143820,46,2,341-352,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02042.x,"Maximum-likelihood estimates of environmental and broad sense genetic (co)variance components were obtained for the growth and reproductive output of clones of Anthoxanthum odoratum. The clones were transplanted between a mesic and a xeric field site and across-environment genetic correlations were used to estimate the strength of genotype-environment interaction. Significant across-environment clonal covariance matrices were found for several traits, including lifetime reproductive output in one population. None of the matrices differed significantly between populations. Significant within-site clonal variation was found, but there was no significant across-environment clonal covariation. Most broad sense heritability estimates of character states within sites were small (median 0.12), suggesting that only a slow response to selection is possible. All significant within-site clonal correlations between growth and reproductive output were positive, although the pattern of negative clonal correlations suggests that there may be a cost to first year reproduction, which might constrain future selection response. -Authors",35,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,54
true,https://api.elsevier.com/content/abstract/scopus_id/0026565814,SCOPUS_ID:0026565814,2-s2.0-0026565814,Quantitative genetics and the evolution of reaction norms,Gomulkiewicz R.,Evolution,00143820,46,2,390-411,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02047.x,"Extends methods of quantitative genetics to studies of the evolution of reaction norms defined over continuous environments. Models consider both spatial variation (hard and soft selection) and temporal variation (within and between generations). These different forms of environmental variation can produce different evolutionary trajectories even when they favor the same optimal reaction norm. When genetic constraints limit the types of evolutionary changes available to a reaction norm, different forms of environmental variation can also produce different evolutionary equilibria. -from Authors",357,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,55
true,https://api.elsevier.com/content/abstract/scopus_id/0026565175,SCOPUS_ID:0026565175,2-s2.0-0026565175,The quantitative genetics of sexual dimorphism in Silene latifolia (Caryophyllaceae). I. Genetic variation,Meagher T.R.,Evolution,00143820,46,2,445-457,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02050.x,"Assessed the potential for the evolution of sexual dimorphism in Silene latifolia by evaluating the genetic variation and genetic correlation between characters and between the sexes for a range of growth and reproductive characters. Sexual dimorphism is largely restricted to reproductive characters, particularly flower number and flower size. A canonical correlation analysis revealed considerable intercorrelation between growth characters, eg germination date, height, and leaf size, and reproductive characters; plants that grow fast early on also flower earlier, and plants that produce big leaves also produce big flowers. There was genetic variation for several sexually dimorphic characters; much of the focus in this analysis was on flower size, particularly calyx diameter. Genetic correlations within and between the sexes were found that limit the rate of evolutionary divergence between the sexes. Results suggest that S. latifolia has been subject to divergent selection on the two sexes for a long period of time, bringing about a gradual fixation of sex-limited gene effects, so that the remaining genetic effects are expressed in both sexes. Genetic correlations between the sexes that arise from this residual variation impose limits on further evolutionary change. -from Author",109,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,NA,NA,56
true,https://api.elsevier.com/content/abstract/scopus_id/0026565135,SCOPUS_ID:0026565135,2-s2.0-0026565135,Small population genetic variability at loci under stabilizing selection,Foley P.,Evolution,00143820,46,3,763-774,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02082.x,"Genetic variability at a locus under stabilizing selection in a finite population is investigated using analytic methods and computer simulations. Three measures are examined: number of alleles, heterozygosity and additive genetic variance. A nearly-neutral theory results. -from Author",19,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,57
true,https://api.elsevier.com/content/abstract/scopus_id/0026565117,SCOPUS_ID:0026565117,2-s2.0-0026565117,Behavioural defenses against avian brood parasitism in sympatric and allopatric host populations,Briskie J.V.,Evolution,00143820,46,2,334-340,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02041.x,"The brown-headed cowbird Molothrus ater is a widespread, obligate brood parasite of North American passerine birds. In S Manitoba, where hosts are sympatric with cowbirds, American robins Turdus migratorius ejected parasitic eggs from all experimentally parasitized clutches and no eggs were accepted for more than four days. In contrast, robins in N Manitoba, an area where cowbirds do not breed, accepted parasitic eggs in 33% of nests for at least five days. Acceptance of experimental cowbird eggs by a second host, yellow warbler Dendroica petechia, was similar in allopatric (100% of 20 nests) and sympatric (88.6% of 35 nests) populations, but models of a female cowbird elicited greater nest defense by warblers in the area of sympatry. Neither host rejected eggs of conspecifics; thus, rejection of cowbird eggs was not an epiphenomenon of conspecific brood parasitism. Results support the hypothesis that recognition of cowbirds and their eggs evolved as adaptations to counter cowbird parasitism and not some other selection pressure. These traits may be controlled genetically but persist in such areas either through the continued introgression of rejector genes from sympatric populations or because of the low cost of rejection behaviour when parasitism is absent or rare. -from Authors",141,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,all,All Open Access,58
true,https://api.elsevier.com/content/abstract/scopus_id/0026549292,SCOPUS_ID:0026549292,2-s2.0-0026549292,On genetic segregation and the evolution of sex,Wiener P.,Evolution,00143820,46,3,775-782,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02083.x,"It has recently been argued that because the genetic load borne by an asexual species resulting from segregation, relative to a comparable sexual population, is greater than two, sex can overcome its twofold disadvantage and succeed. The authors evaluate some of the assumptions underlying this argument and discuss alternative assumptions. For populations of size 100 and 500 the advantages of segregation do not outweigh the cost of producing males. Thus, at least for small populations, drift and the cost of sex govern the evolution of sexuality, not selection or segregation. If sexual and asexual populations were isolated for a sufficiently long period, however, segregation might impart a fitness advantage upon sexuals that could compensate for the cost of sex and allow sexuals to outcompete asexuals upon their reunion. -from Authors",6,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,all,All Open Access,59
true,https://api.elsevier.com/content/abstract/scopus_id/0026540733,SCOPUS_ID:0026540733,2-s2.0-0026540733,Temporal fluctuations in demographic parameters and the genetic variance among populations,Whitlock M.C.,Evolution,00143820,46,3,608-615,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02069.x,"Important characteristics of populations such as migration rate and population size may vary in time and space. Local populations often come and go; the rate of extinction and the properties of colonization may also vary. The approach to equilibrium following a disturbance in the genetic variance among populations is described. Rate of migration is critical in determining the extent to which extinction and recolonization affects genetic differentiation. Perturbations and variations through time and space in demographic parameters such as population size and migration rate are important in determining the partitioning of genetic variance. Equations are given to predict the average through time of genetic differentiation among populations in the event of a single disturbance or in constant fluctuations in the pertinent demographic parameters. In general, these fluctuations increase the FST of a species. Spatial demographic variation affects FST much more than temporal variation. These demographic properties make some species unsuitable for the empirical analysis of migration with indirect genetic measures. Demographic instability may play a large role in the evolution of genetic variation. -from Author",170,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,NA,NA,60
true,https://api.elsevier.com/content/abstract/scopus_id/0026540732,SCOPUS_ID:0026540732,2-s2.0-0026540732,Using phylogenetic trees to study speciation and extinction,Hey J.,Evolution,00143820,46,3,627-640,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02071.x,"One tool in the study of the forces that determine species diversity is the null, or simple, model. The fit of predictions to observations, good or bad, leads to a useful paradigm or to knowledge of forces not accounted for, respectively. It is shown how simple models of speciation and extinction lead directly to predictions of the structure of phylogenetic trees. These predictions include both essential attributes of phylogenetic trees: lengths, in the form of internode distances; and topology, in the form of internode links. These models also lead directly to statistical tests which can be used to compare predictions with phylogenetic trees that are estimated from data. Two different models and eight data sets are considered. A model without species extinction consistently yielded predictions closer to observations than did a model that included extinction. It may be useful to think of the diversification of recently formed monophyletic groups as a random speciation process without extinction. -Author",111,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,NA,NA,61
true,https://api.elsevier.com/content/abstract/scopus_id/0026540731,SCOPUS_ID:0026540731,2-s2.0-0026540731,Time of origin and biogeographical history of specialized relationships between northern marine plants and herbivorous molluscs,Vermeij G.J.,Evolution,00143820,46,3,657-664,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02073.x,"A survey of cool-temperate North Pacific and North Atlantic marine plants and herbivorous molluscs and their descendants was undertaken. Of 12 such associations, six (50%) were established no earlier than the Pliocene. These six associations resulted from the invasion of either the plant (three cases) or the herbivore (three cases) from geographical regions other than the one in which the association was forged. Results are contrary to the widely held view that specialized (""coevolved') relationships tend to be ancient, and highlight the importance of biotic interchange as a biogeographical process influencing the opportunity for trophic specialization. -Author",30,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,NA,NA,62
true,https://api.elsevier.com/content/abstract/scopus_id/0026540724,SCOPUS_ID:0026540724,2-s2.0-0026540724,The effects of selection in the gametophyte stage on mutational load,Charlesworth D.,Evolution,00143820,46,3,703-720,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02077.x,"Studied a multilocus selection model of a plant population in which mutations to deleterious alleles occur that may affect not only the diploid sporophyte stage, but also the haploid pollen stage before zygote formation, and investigated the reduction in inbreeding depression (as measured in the sporophyte) caused by the lowering of mutant allele frequencies due to selection in the pollen. This is important for a full understanding of the role of inbreeding depression in the maintenance of outcrossing in seed plants. The authors also studied the theoretically expected relationship between the pollen fitnesses of different pollen donor genotypes and the fitnesses of the diploid progeny that they sire. This relationship can be compared with the results of experiments in which pollen was subjected to selection, and improved progeny quality was observed. On the mutational load model there is a positive covariance between the pollen and zygote fitnesses, but it is likely to be small. Subjecting pollen to an episode of strong selection is usually expected to increase sporophyte fitness only slightly. -Authors",52,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,NA,NA,63
true,https://api.elsevier.com/content/abstract/scopus_id/0026540384,SCOPUS_ID:0026540384,2-s2.0-0026540384,Effects of cross and self-fertilization on progeny fitness in Lobelia cardinalis and L. siphilitica,Johnston M.O.,Evolution,00143820,46,3,688-702,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02076.x,"Measured inbreeding depression in both survival and fertility in two sympatric, short-lived, perennial herbs: hummingbird-pollinated Lobelia cardinalis (two populations) and bumblebee-pollinated L. siphilitica (one population). In all three populations, selfing had nonsignificant effects on the number and size of seeds. Lobelia siphilitica and one population of L. cardinalis exhibited significant levels of inbreeding depression between seed maturation and germination, excluding the consideration of possible differences in dormancy or longterm viability in the soil. There was no inbreeding depression in subsequent survival in any population. In the field, significant survival differences between selfed and outcrossed progeny occurred only in two years and in only one population of L. cardinalis. For both survival and fertility there was little evidence for the expected differences among families in inbreeding depression. Compared to survival, inbreeding depression in fertility (flower number) tended to be much higher. By first-year flower production, the combined effects on survival and flower number caused inbreeding depression in net fertility to reach 54%, 34% and 71% for L. siphilitica and the two populations of L. cardinalis. By the end of the second year of flowering in the field, inbreeding depression net fertility was 53% for L. siphilitica and 54% for one population of L. cardinalis. For the other population of L. cardinalis, these values were 76% through the second year of flowering and 83% through the third year. Such high levels of inbreeding depression should strongly influence selection on those characters affecting self-fertilization rates in these two species. -from Author",127,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,64
true,https://api.elsevier.com/content/abstract/scopus_id/0026540044,SCOPUS_ID:0026540044,2-s2.0-0026540044,The measurement of selection on quantitative traits: biases due to environmental covariances between traits and fitness,Rausher M.D.,Evolution,00143820,46,3,616-626,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02070.x,"Evaluates the use of reegression techniques for estimating the direction and magnitude of selection from measurements on phenotypes. Environmental correlations between fitness and the traits examined may produce biased estimates of selection gradients. The phenotypic covariance between fitness and a trait, used as an estimate of the selection differential in estimating selection gradients, has two components: a component induced by selection itself and a component due to the effect of environmental factors on fitness. The second component is responsible for biases in estimates of selection gradients. Use of regressions involving genotypic and breeding values instead of phenotypc values can yield estimates of selection gradients that are not biased by environmental covariances. Statistical methods for estimating the coefficients of such regressions, and for testing for biases in regressions involving phenotypic values, are described. -from Author",491,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,NA,NA,65
true,https://api.elsevier.com/content/abstract/scopus_id/0026525618,SCOPUS_ID:0026525618,2-s2.0-0026525618,"Genetic population structure and levels of gene flow in the stream dwelling waterstrider, Aquarius (= Gerris) remigis (Hemiptera: Gerridae)",Preziosi R.F.,Evolution,00143820,46,2,430-444,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02049.x,"Some 28 Aquarius remigis populations from Quebec, Ontario, New Brunswick, Iowa, North Carolina and California were genetically characterized at 15 loci. Hierarchial F statistics indicated that only sites within streams maintained enough gene flow to prevent differentiation through drift (Nm = 27.5). Above the level of sites within streams gene flow is highly restricted (Nm ≤0.5) and no correlation is found between genetic and geographic distances. This agrees well with direct estimates of gene flow based on mark and recapture data, yielding an Ne of c170 individuals. Previous assignment of subspecific status to Californian A. remigis is not supported by genetic distances between those populations and other populations in North America. Previous suggestion of specific status for south-eastern A. remigis is supported by genetic distances between North Carolina populations and other populations in North America, and a high proportion of regional specific alleles in the North Carolina populations, but because of the high degree of morphological and genetic variability throughout the range of this species, the assignment of specific or subspecific status to parts of the range may be premature. -from Authors",74,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,66
true,https://api.elsevier.com/content/abstract/scopus_id/0026499617,SCOPUS_ID:0026499617,2-s2.0-0026499617,Competition-dependent abscission of self-pollinated flowers of Phormium tenax (Agavaceae): a second action of self-incompatibility at the whole flower level?,Becerra J.X.,Evolution,00143820,46,2,458-469,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02051.x,The relative success of fruit from paired self- and cross-pollinations was examined in Phormium tenax when pollinations were separated by different distances on the same and different inflorescences. The success of selfed fruits is determined by the degree of competition with crossed fruits and may be an expression of self-incompatibility. Competition-dependence of the abscission of selfed flowers has not been documented previously. Competition-dependent abscission of selfed flowers allows a high level of outcrossing to be achieved while it assures seed set when pollinations are scarce. -from Authors,105,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,67
true,https://api.elsevier.com/content/abstract/scopus_id/0026499274,SCOPUS_ID:0026499274,2-s2.0-0026499274,Correlated responses in life-history traits to artificial selection for body weight in Drosophila melanogaster,Hillesheim E.,Evolution,00143820,46,3,745-752,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02080.x,"Drosophila melanogaster that had been selected on rich and poor larval medium for increased and decreased fresh weight at eclosion were tested on an intermediate medium for correlated responses in longevity, fertility, and hatchability. Larger flies laid more eggs early in life and lived shorter lives than smaller flies, which not only lived longer but also laid more eggs later in life. This supports the notion of a mortality cost of reproduction. Total number of eggs laid per lifetime did not differ between the two groups. The percentage of offspring hatched started at normal levels (c 50% of eggs laid), then declined rapidly in large flies. In small flies, hatchability started at a lower level early in life (40-65%), but declined less rapidly, and later in life was higher than the hatchability of eggs laid by larger flies. -Authors",69,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,NA,NA,68
true,https://api.elsevier.com/content/abstract/scopus_id/0026498920,SCOPUS_ID:0026498920,2-s2.0-0026498920,Maintenance of polygenic variation in spatially structured populations: roles for local mating and genetic redundancy,Goldstein D.B.,Evolution,00143820,46,2,412-429,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02048.x,"Uses Monte Carlo simulations to examine the effect of isolation by distance on the variation maintained by mutation in a polygenic trait subject to optimizing selection. Isolation by distance can substantially increase the total variation maintained in continuous populations over a wide range of dispersal patterns, but only if more than one genotype produces the optimal phenotype (genetic redundancy). Isolation by distance alone has only a slight effect on the variation maintained in the total population for neutral alleles. The combined effect of isolation by distance and genetic redundancy, however, allows maintenance of substantial variation despite strong stabilizing selection. Isolation by distance allows mutation and drift to operate independently in different parts of the population. Because of their independent evolutionary histories, different parts of the population independently draw from the available set of redundant genotypes. Because the genotypes are redundant, selection does not discriminate among them, and they will persist until eliminated by drift. The population as a whole maintains many distinct genotypes. This process allows mutation to maintain high levels of variation, even under strong stabilizing selection, and over a moderate range of dispersal patterns the amount of variation maintained in the entire population is independent of both the strength of selection and the variance of the dispersal distance. Individual heterozygosity is also increased in locally mating populations when selection is strong. -from Authors",62,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,69
true,https://api.elsevier.com/content/abstract/scopus_id/0026498916,SCOPUS_ID:0026498916,2-s2.0-0026498916,A sex difference in the propensity to enter direct/diapause development: a result of selection for protandry,Wiklund C.,Evolution,00143820,46,2,519-528,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02055.x,"In monandrous mating systems with discrete nonoverlapping generations males should maximize the expected number of mating by starting to emerge before females (protandry). Evolutionarily Stable Strategies models show that the male emergence curve should be abruptly truncated before female emergence has ceased. In temperate areas where many insects have partial second generations, males should enter diapause developemnt at an earlier date than should females, as a result of late-emerging males being penalized in terms of fewer mating opportunities. The decision to diapause or to develop directly is usually mediated by response to environmental stimuli of which day length is the most important. Hence the mechanism by which males enter diapause at an earlier date than females should be that of the male reaction norm for diapause development being shifted toward longer day legnths when compared to that of females. As a result of the greater tendency of males to enter diapause development, partial second generations that develop directly should be female biased. First generations should be male biased because some males of the first generation are from the previous year. The prediction that males should enter diapause development earlier in the season (at longer day lengths) compared to females was corroborated by rearing Pieris napi under a variety of critical day length regimes producing mixed broods of directly developing and diapausing individuals, and by outdoor rearing of cohorts of larvae of P. napi and P. rapae initiated throughout the season. The prediction that partial second generations should be female biases was corroborated by rearing at constant temperature of P. napi (Pieridae), Polygonia c-album (Nymphalidae), and Pararge aegeria (Satyridae) under critical day length conditions, producing female-biased sex ratio under direct, and male-biased sex ratio under diapause development. -from Authors",52,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,all,All Open Access,70
true,https://api.elsevier.com/content/abstract/scopus_id/0026498912,SCOPUS_ID:0026498912,2-s2.0-0026498912,Effects of population bottlenecks on genetic diversity as measured by allozyme electrophoresis,Leberg P.L.,Evolution,00143820,46,2,477-494,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02053.x,"The composition and number of founders of 55 experimental populations of the eastern mosquitofish Gambusia holbrooki maintained under simulated field conditions, were manipulated to examine the effects of bottlenecks on three components of allozyme diversity. Correlations between observed and expected values of allozyme heterozygosity, proportions of polymorphic loci, and numbers of alleles per locus were 0.423, 0.602, and 0.772, respectively. Numbers of polymorphic loci and of alleles per locus were more sensitive indicators of differences in genetic diversity between the pre-bottleneck and post-bottleneck populations than was multiple-locus heterozygosity. In many populations, single- and multiple-locus heterozygosity actually increased as a result of the founder event. The weak relationship between a population's heterozygosity and the number and composition of its founders resulted from an increase in the variance of heterozygosity due to drift of allele frequencies. There was little evidence that selection influenced the loss of allozyme variation. When it is not possible to estimate heterozygosity at a large number of polymorphic loci, allozyme surveys attempting to detect founder events and other types of bottlenecks should focus on levels of locus polymorphism and allelic diversity rather than on heterozygosity. -from Author",329,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,NA,NA,71
true,https://api.elsevier.com/content/abstract/scopus_id/0026498580,SCOPUS_ID:0026498580,2-s2.0-0026498580,Models of character displacement and the theoretical robustness of taxon cycles,Taper M.L.,Evolution,00143820,46,2,317-333,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02040.x,"For modeling charcter displacement three competing methods (the coevolutionarily stable community (CSC), the evolutionarily stable strategy (ESS), and quantitative genetic recursion (QGR) are here compared in models using a common ecological setting. Specific predictions of CSC model have been used to understand features of character displacement among Cnemidophorus lizards on islands off Mexico, Anolis lizards in the Lesser Antilles and Galapagos finches. Conceptually the three formalisms vary in the degree to which within species variability is allowed in the models. The predictions of the CSC are found not to be robust to even small violation of its fundamental assumption of absolute species monomorphy. Simulation and analytical observations show that the CSC is not valid under frequency dependent selection, and that the ESS is the limiting case of QGR as intraspecific phenotypic variation goes to zero. Thus the ESS and the QGR models agree closely when the between-phenotype component (BPC) of the niche width is small. However, as the BPC increases, quantitative discrepancies between ESS and QGR predictions increase, although model behavior remains qualitatively similar. A fourth approach, termed ""Quantitative Genetic Optimization' analysis, is suggested, combining advantages of both the ESS and QGR. Although all approaches support the possibility of taxon cycles, the cycle patterns predicted are qualitatively different and strongly model dependent. -from Authors",158,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,72
true,https://api.elsevier.com/content/abstract/scopus_id/0026496651,SCOPUS_ID:0026496651,2-s2.0-0026496651,Life-cycle components of selection in Erigeron annuus: II. Genetic variation,Stratton D.A.,Evolution,00143820,46,1,107-120,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01988.x,"Genetic variation for seedling and adult fitness components was measured to determine the relative importance of the seedling stage for lifetime fitnes in Erigeron annuus. Seeds are produced through apomixis, which allowed measurement of the fitness of replicate genotypes from germination through the entire life cycle. There were significant differences among genotypes for date of emergence, seedling size, survivorship and fecundity, but heritabilities were low, indicating slow response to selection. For all characters, environmental components of variance were one to two orders of magnitude larger than genetic variance components, resulting in broad sense heritabilities <0.1. For seedling size and fecundity, all of the genetic variance was in the form of genotype-environment interactions, often with large negative genetic correlations across environments. Genotypes differed in mean survivorship through one year, but there were no genotype-environment interactions for viability. Genetic differences in viability were primarily expressed as differences in overwinter survivorship. Genotype × environment interactions among sites and blocks were generated early in the life cycle while the genotype × environment interactions in response to competitive environment (open, annual cover, perennial cover) first apeared in adult fecundity. -from Author",32,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,73
true,https://api.elsevier.com/content/abstract/scopus_id/0026492991,SCOPUS_ID:0026492991,2-s2.0-0026492991,mtDNA phylogeny of Andean mice: a test of diversification across ecological gradients,Patton J.L.,Evolution,00143820,46,1,174-183,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01992.x,Parapatric speciation across sharp ecological gradients is an alternative to the more usual allopatric model as both a general explanation of organismal diversification and as an explicit statement regarding differentiation of tropical forest biotas. The relevance of this model to species of Akodon (Muridae; Sigmodontinae) distributed across a 3000 m gradient on the E Peruvian Andes is examined by phylogenetic analysis of comparative mitochondrial DNA sequences. Analyses falsify the applicability of the gradient model in this case. -from Authors,126,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,NA,NA,74
true,https://api.elsevier.com/content/abstract/scopus_id/0026492935,SCOPUS_ID:0026492935,2-s2.0-0026492935,Measuring evolutionary constraints: a Markov model for phylogenetic transitions among seed dispersal syndromes,Janson C.H.,Evolution,00143820,46,1,136-158,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01990.x,Introduces a Markov probabilistic model of transitions among discrete morphological states as a method for describing and testing nonrandom patterns of evolutionary change. The Markov model assumes one-generational dependency. The model is applied to changes in seed dispersal mechanisms within 571 genera of Neotropical plants. Results suggest that evolutionary transitions among major adapative syndromes are ordered. Observed patterns of transitions suggest possible reasons for such macroevolutionary structure. -from Author,35,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,75
true,https://api.elsevier.com/content/abstract/scopus_id/0026490918,SCOPUS_ID:0026490918,2-s2.0-0026490918,Mitochondrial DNA analyses and the origin and relative age of parthenogenetic Cnemidophorus: phylogenetic constraints on hybrid origins,Moritz C.,Evolution,00143820,46,1,184-192,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01993.x,"The relationships of mtDNA from all bisexual species of Cnemidophorus known to be parents of parthenogens were investigated to evaluate phylogenetic constraints on the hybrid- origin of parthenogenesis. No phylogenetic clustering of the parental species, either maternal or paternal, was apparent, but the combination of bisexual species that have resulted in parthenogenetic lineages are generally distantly related or genetically divergent. This contrasts with the expectation if parthenogenesis in hybrids is due to the action of a single rare allele, but is consistent with the hypothesis that some minimal level of divergence is necessary to stimulate parthenogenetic reproduction in hybrids. -from Authors",34,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,all,All Open Access,76
true,https://api.elsevier.com/content/abstract/scopus_id/0026486577,SCOPUS_ID:0026486577,2-s2.0-0026486577,Seasonal declines in offspring fitness and selection for early reproduction in nymph-overwintering grasshoppers,Landa K.,Evolution,00143820,46,1,121-135,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01989.x,"Because Arphia sulphurea and Chortophaga viridifasciata lack embryonic diapause, hatching varies over a two month range under natural conditions. Due to the shorter time for growth and poorer growing conditions late in the fall, late-hatching nymphs of both species grew to a smaller size before winter and suffered higher overwinter mortality, compared to early nymphs. Late nymphs that did survive the winter became reproductive later in the following year's breeding season. Size-dependent mortality of offspring during the winter is a strong selective pressure favoring early reproduction. Female adult life history traits appear responsive to the seasonal declines in offspring fitness, in that late-maturing females began reproducing sooner after adult maturation and reproduced at a more rapid rate, even at the expense of having shorter adult longevity and producing fewer total egg pods. -from Author",50,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,all,All Open Access,77
true,https://api.elsevier.com/content/abstract/scopus_id/0026482902,SCOPUS_ID:0026482902,2-s2.0-0026482902,Genetic and environmental variation in floral traits affecting outcrossing rate in Clarkia tembloriensis (Onagraceae),Holtsford T.P.,Evolution,00143820,46,1,216-225,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01996.x,"Clarkia tembloriensis exhibits a wide range of variation among its natural populations in outcrossing rate and in separation of male and female function in space (anther-stigma separation or herkogamy) and in time (protandry). Outcrossing rate is highly correlated with protandry and anther-stigma separation. Both genetic and environmental variation contribute to inter- and intrapopulation variation in protandry and anther-stigma separation. Interpopulation differentiation for protandry and anther-stigma separation was polygenic. Genetic variation for protandry and anther-stigma separation within populations was demonstrated by a significant among-family variance in two populations with contrasting breeding systems. Significant variation among lathhouse benches suggests that small-scale environmental heterogeneity may affect development of flora traits. Protandry was shortened under hot summer conditions. Hence, hotter and drier habitats, typical of the more self-pollinating populations of C. tembloriensis, can promote self-pollination purely through environmental effects. -from Authors",167,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,78
true,https://api.elsevier.com/content/abstract/scopus_id/0026476304,SCOPUS_ID:0026476304,2-s2.0-0026476304,The role of courtship songs in reproductive isolation among populations of green lacewings of the genus Chrysoperla (Neuroptera: Chrysopidae),Wells M.M.,Evolution,00143820,46,1,31-42,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01982.x,"Male and female lacewings tremulate during courtship, establishing duets that always precede copulation. Three distinct courtship songs were found. Analysis of five features of the songs for individuals collected from Connecticut, Idaho, Oregon and California showed few differences within song morphs, but sympatric song morphs differed significantly in temporal features of the songs and their mode of presentation. Females strongly prefer to duet with recordings of males of their own song type and usually showed no responses to songs of other types. Thus, song differences are effective barriers to reproduction between the sympatric morphs Chrysoperla plorabunda may in fact comprise three true species. -from Authors",74,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,79
true,https://api.elsevier.com/content/abstract/scopus_id/0026472396,SCOPUS_ID:0026472396,2-s2.0-0026472396,"Mitochondrial DNA variation and evolution of the Death Valley pupfishes (Cyprinodon, Cyprinodontidae)",Echelle A.A.,Evolution,00143820,46,1,193-206,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01994.x,"A phylogenetic analysis mtDNA restriction sites was used to examine the geographic history of the Cyprinodon nevadensis complex of pupfishes, a group of four species (seven extant subspp.) in two endorheic (closed) basins of the Death Valley System in California and Nevada (Owens River Valley and Ash Meadows-Death Valley). Results suggest that the group contains mtDNAs from two divergent clades, and suggest two separate invasions of the Death Valley System by pupfishes carrying phylogenetically divergent mtDNAs. The C. nevadensis complex apparently is either an artificial group or else it is monophyletic and its genetic history includes loss of the original mtDNA in either Owens Valley or Ash Meadows-Death Valley following genetic introgression after an invasion by a pupfish carrying a divergent mtDNA. -from Authors",42,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,80
