@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,pubmed-id
true,https://api.elsevier.com/content/abstract/scopus_id/0345687601,SCOPUS_ID:0345687601,2-s2.0-0345687601,Estrategia reproductiva de una hierba perenne: Hypoxis decumbens (Hypoxidaceae),Elena Raimúndez U.,Revista de Biologia Tropical,00347744,46,3,555-565,1998-09-01,September 1998,"The reproductive strategy of Hypoxis decumbens L. (Hypoxidaceae), a perennial herb with hermaphroditic flowers, was studied to check the relations between reproductive system, life form, habitat, pollination system and other morphological and ecological features. The study was done in a secondary deciduous forest with a population of 150-200 plants. Controlled pollinations were done in twenty isolated plants. The results pointed out that H. decumbens is an autogamous species, with outbreeding depression apparently reflecting environmental adaptation of the autogamous genotypes. The main pollinators were generalist insects, like dipterans. It has functionally solitary and actinomorphic flowers, with well exposed floral parts, displayed approximately at the same height, and with inner and before anthesis dehiscence of the anthers. The biomass allocation was mainly to female structures, like fruits and seeds, which was reflected in a low male-female biomass ratio, and in high fruit and seed set. The pollen-ovule and the attraction-support biomass ratios were low, associated with autogamous species, which have reliable pollination. The dispersal unit is the seed and the dispersal syndrome is myrmecochory, with the infructescence prostrate over the soil, the fruit with gradual dehiscence and with lipid droplets and placental remains (also with lipid content) in the seed coat. This species has several structural and functional attributes that sustain a mixed mating system and, although the results indicate that most of the progeny is autogamous; it does not sacrifice the opportunity for out-crossing.",13,Journal,ar,Article,100,2,2,Autogamy | Biomass allocation | Fruit and seed set | Hypoxys decumbens | Mixed mating system | Outbreeding depression | Perennial herb | Pollination,13567,undefined,0,FALSE,71,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0142095411,SCOPUS_ID:0142095411,2-s2.0-0142095411,Dilación del desove de Modiolus capax (Bivalvia: Mytilidae),Farfán C.,Revista de Biologia Tropical,00347744,46,3,633-641,1998-09-01,September 1998,"The capacity of Modiolus capax to delay spawning and to hold mature gametes for long periods, was analyzed in sexually mature organisms subjected to cold water and food rations higher than those for maintenance. The experimental group, 200 mussels collected in August from Bahia de los Angeles, Baja California, Mexico, was subjected to 19±2°C, temperature comparable to that in the natural environment during autumn and early winter; the daily food rations, delivered in open flow, were equivalent to 0.5-1.0% of the mussel's dry soft body weight. The effectiveness of the experimental treatment was verified every month in a sample of 16 mussels; for contrast, a sample from Bahia de los Angeles was also analyzed. The assessed variables were general condition and gonadosomatic indices and for the histological study of the gonads, a maturity scale with eight stages was designed. In September the mussels from the natural environment were in the initial phase of post-spawning; by December they were in late post-spawning or rest. In the experimental group there were no spontaneous spawnings and general condition and gonadosomatic indices remained consistently higher than in the natural environment, however, by the eight-week of treatment the gonads showed evidences of incipient reabsorption. It is proposed that the natural reproductive cycle, mass spawning in summer and rest in late autumn and early winter, might be limiting the mussel's capacity to retain mature gametes.",3,Journal,ar,Article,100,3,3,Delayed spawning | Modiolus capax | Mussels | Reproduction,13567,undefined,0,FALSE,72,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0142064158,SCOPUS_ID:0142064158,2-s2.0-0142064158,Population dynamics of Brachionus calyciflorus (Rotifera: Brachionidae) in waste water from food-processing industry in Mexico,Stevenson R.,Revista de Biologia Tropical,00347744,46,3,595-600,1998-09-01,September 1998,"Waste water from Mexico's largest food processing industrial sector (based on maize, nejayole water) was used for growing Brachionus calyciflorus isolated from Lake Chapultepec in the Federal District of Mexico (D.F.). Nejayote water was collected from Colonia Providencia, D.F. Experiments were conducted at 25°C in 25 ml capacity vials with 20 ml of medium into which we introduced B. calyciflorus at an initial density of 1 ind ml-1. The experimental design consisted a total of 33 test vessels (2 food combinations X 5 densities X 3 replicates = 30 plus 3 replicates as controls that contained only algae). Experiments were terminated after day 16. Waste water in original concentration did not support rotifers. However, when diluted to 5 concentrations (ranging from 2% to 32% and pH adjusted to 7.0), rotifer density increased with increasing concentration of waste water. Green algae (at constant density of 2 X 106 cells ml-1 of Chlorella) in combination with waste water resulted in a higher abundance of rotifers only at higher concentrations (above 8%) of waste water. The maximum peak density of rotifers (238 ± 50 ind ml-1) was obtained at 16% dilution of waste water and with addition of Chlorella. The rate of population increase per day (r) (mean ± SD) varied from 0.355 ± 0.059 to 0.457 ± 0.048 depending on food combination and concentration.",9,Journal,ar,Article,100,3,3,Brachionus | Mexico | Population growth | Rotifer | Waste water,13567,undefined,0,FALSE,73,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0043247877,SCOPUS_ID:0043247877,2-s2.0-0043247877,The Frankliniella curiosa species group (Thysanoptera: Thripidae),Johansen R.M.,Revista de Biologia Tropical,00347744,46,3,717-738,1998-09-01,September 1998,"This is a review of the Mexican species Frankliniella curiosa Priesner, together with the description of eight new Mexican related species. The outstanding morphology of antennal segment III in the adults, with a ventral projected and curved beak (which covers the pedicel), is an exclusive and typical character, which allows their separation into a new and different species group in the genus. Some other morphological characters divide the group in four species assemblages. Illustrations of the head, antennae, thorax and abdomen of each species are included.",4,Journal,ar,Article,100,1,1,Frankliniella curiosa group | México | New species | Thysanoptera,13567,undefined,0,FALSE,74,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0043179408,SCOPUS_ID:0043179408,2-s2.0-0043179408,Revisión de la morfología genital masculina de Eulaema (Hymenoptera: Apidae),Ospina-Torres R.,Revista de Biologia Tropical,00347744,46,3,749-762,1998-09-01,September 1998,"Although the morphological characters of the male genital capsule and the associated sternites of the five genera of euglossine bees is generally well known, the male genital morphology of many species of the genus Euglossa and Eulaema has not been described before. The genital characters can be useful for the determination of species and for the examination of phylogenetic relationships. The morphology of male genital capsules of all 15 Eulaema species is presented. 30 dry conserved and needled specimens were observed. Eleven genital and non-genital chracteres are proposed to explore the relationships between the species of Eulaema, including the subgeneric status. The results confirm the present division of the genus into two subgerera (Eulaema s.str. and Apeulaema) and three groups are proposed in Eulaema s.str. An updated key for the males of Eulaema is presented.",13,Journal,ar,Article,100,1,1,Apidae | Euglosine bees | Eulaema | Genital morphology | Keys | Neotropic | Species groups,13567,undefined,0,FALSE,75,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042790569,SCOPUS_ID:0042790569,2-s2.0-0042790569,"Copulation, fighting behavior and life cycle of Neopamera bilobata (Heteroptera: Lygaeidae)",Rafael Lucas Rodríguez S.,Revista de Biologia Tropical,00347744,46,3,837-840,1998-09-01,September 1998,NA,9,Journal,ar,Article,100,1,1,Copulation behavior | Lygaeidae | Male fights | Neopamera bilobata | Reproduction,13567,undefined,0,FALSE,76,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042177287,SCOPUS_ID:0042177287,2-s2.0-0042177287,Host plant use and possibly defensive horns in Trichochermes magna (Psilidae: Homoptera),Briceño Lobo R.,Revista de Biologia Tropical,00347744,46,3,841-843,1998-09-01,September 1998,NA,2,Journal,ar,Article,100,1,1,Defense | Host plant use | Morphology | Parasitoids,13567,undefined,0,FALSE,77,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042177258,SCOPUS_ID:0042177258,2-s2.0-0042177258,A review of the leafhopper genus Jikradia with descriptions of four new species (Homoptera: Cicadellidae),Godoy C.,Revista de Biologia Tropical,00347744,46,3,739-748,1998-09-01,September 1998,"The genus Jikradia Nielson extends from eastern North America to Central America and the Galapagos Islands. Four additional new species are described and illustrated: J. mexicana (Mexico) J. longa (Costa Rica, Guatemala, Mexico), J. zurquiensis (Costa Rica) and J. lizanoi (Costa Rica). J. mexicana general color is ochraceous; the aedeagus without seta-like spine. J. longa, general color is light ochraceous; the aedeagus with long seta-like process subapically with three spine-like setae opposite to single subapical seta. J. zurquiensis, general color brown; aedeagus with single seta-like process subapically with three small spine-like setae basad of single subapical setae on the opposite lateral margin of aedeagus. J. lizanoi, general color brown; aedeagus asymmetrical, long, narrow, tube-like, in lateral aspect with sharply pointed apex, with two long seta-like processes subapically with four spine-like setae. A revised key to all known species, and subspecies, based on male genitalia, is also presented.",4,Journal,re,Review,100,2,2,Cicadellidae | Coelidiinae | Jikradia | Key to species | Leafhopper | New species,13567,undefined,0,FALSE,78,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0040445509,SCOPUS_ID:0040445509,2-s2.0-0040445509,Fase gametofítica del helecho Microgramma nitida (Polypodiaceae),Del Rosario Ramírez M.,Revista de Biologia Tropical,00347744,46,3,587-593,1998-09-01,September 1998,"The development of the gametophytic phase of Microgramma nitida is described based on spore samples that was obtained of fertil specimens gathered on Veracruz State, Mexico. The spore sowing density was 40 spores/cm2; it is characterized by Vittaria-type germination of the spore, a germinal filament of six cells; young gametophytes are naked, spathulated and later are transformed in cordate-elongated adult gametophytes with wavy borders; marginal, superficial capitated, unicellular hairs; the meristematic cell is wedge-shaped and is quickly replaced by a pluricellular meristem. The antheridia and archegonia are of the usual Polypodiaceae s. str.type. Prothallial development is thus of the Drynaria-type. The first leaf of the sporophyte appeared eight months after spore sowing. The leaf is spathulated, with smooth borders and the margin has a row of cells without chlorophyll; bifurcated and pluricellular hairs; anomocytic stomata; the epidermic cells of the sporophyte have wavy walls on upper and lower surfaces.",7,Journal,ar,Article,100,2,2,Gametophyte | México | Microgramma | Morphogenesis | Polypodiaceae s. str,13567,undefined,0,FALSE,79,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032152550,SCOPUS_ID:0032152550,2-s2.0-0032152550,Levels of natural resistance to Boophilus microplus (Acari: Ixodidae) in Carora breed bulls,Meléndez R.D.,Revista de Biologia Tropical,00347744,46,3,691-696,1998-09-01,September 1998,"Boophilus microplus infestation is one of the most serious limitations to cattle industry in tropical regions, even though bovines show natural resistance to ticks. This resistance was evaluated in Cross-bred Carora Bulls (CCB) a tropicalized dairy breed from Venezuela. Seven CCB were experimentally infested with B. microplus larvae, ""Mozo"" strain, they were considered tick-naive because they had never been infested with ticks. The mean inoculum size applied on each bull was 6 477 larvae. After life cycle was completed adult female body weight (BW), egg mass weight (EW), egg hatching rate (%EH), and reproductive index (RI) were recorded. Results revealed a high variability in the levels of resistance to B. microplus. Thus, one animal showed greater resistance (Dunnett, p< 0.05) for the analyzed parameters in contrast with three non-resistant bulls. The others had moderate resistance. The trait ""resistance"" should be included togheter with other traits often used in genetic selection of cattle.",8,Journal,ar,Article,100,5,5,Boophilus microplus | Carora breed cattle | Natural resistance | Resistance to ticks,13567,undefined,0,FALSE,80,10347818
true,https://api.elsevier.com/content/abstract/scopus_id/0032152296,SCOPUS_ID:0032152296,2-s2.0-0032152296,"Seguimiento anual de la parasitosis gastrointestinal de venados cola blanca Odocoileus virginianus (Artiodactyla: Cervidae) en cautiverio en Yucatán, México",Montes Pérez R.C.,Revista de Biologia Tropical,00347744,46,3,821-827,1998-09-01,September 1998,"Gastrointestinal parasites, and egg and oocyst output in the faeces of captive white-tailed deer (Odocoileus virginianus yucatanensis) were recorded in Yucatan, Mexico. Feces were obtained from from January through December 1995 (ten samples every two weeks per place). Samples were processed by flotation and the McMaster techniques. Faecal cultures for L3 larvae were made by the Corticelli-Lai technique. Oocysts in faeces were cultured in 2% potasium dicromate. Seven genera were determined (Haemonchus spp., Cooperia spp, Isospora spp., Eimeria spp., Trichuris spp., Strongyloides spp. and Moniezia spp.) which represent five orders. The most frequent genera were Haemonchus, Isospora and Eimeria. The genus Isospora is reported for the first time in deer of this region, although it was not possible to explain the source of this parasite. The frequency and level of faecal egg and oocyst outputs were variable during the year and increased during the rainy season. There was a positive correlation between relative humidity, environmental temperature and rainfall with the coccidia and strongylida orders. In the central zone of Yucatan the meteorological conditions during the rainy season are favourable for the development of gastrointestinal parasitism which enable an increased risk of infection for deer.",8,Journal,ar,Article,100,4,4,Coccidia | Gastrointestinal parasites | Helminthes | Odocoileus | Strongylida | White-tailed deer,13567,undefined,0,FALSE,81,10347819
true,https://api.elsevier.com/content/abstract/scopus_id/0032149292,SCOPUS_ID:0032149292,2-s2.0-0032149292,La relación de Helicobacter pylori con la displasia y el cáncer gástrico en Costa Rica,Miranda M.,Revista de Biologia Tropical,00347744,46,3,829-832,1998-09-01,September 1998,"Occurrence of the bacterium Helicobacter pylori was compared for two Costa Rican sites with contrasting levels of gastric cancer incidence, Poás (incidence 15. 13%) and Puriscal (83. 53%). A sample of 185 adults of similar age and sex proportions was studied in each site, using both H. pylori antiserum tests and gastroscopy to collect two biopsies per case. No clear association between H. pylori and gastric cancer was found.",3,Journal,ar,Article,100,10,10,Associations | Causes | Gastric cancer | Tropics,13567,undefined,0,FALSE,82,10347820
true,https://api.elsevier.com/content/abstract/scopus_id/0012299720,SCOPUS_ID:0012299720,2-s2.0-0012299720,"Germinación, dispersión y establecimiento de plántulas de Mimosa tenuiflora (Leguminosae) en México",Camargo-Ricalde S.L.,Revista de Biologia Tropical,00347744,46,3,543-554,1998-09-01,September 1998,"Mimosa tenuiflora (Willd.) Poir. is an important natural resource in Mexico, due to its diverse uses. However, seed germination, dissemination and seedling establishment of this species had not been studied up to date. Fruits and seeds were collected in the State of Chiapas, Mexico (S. L. Camargo et al. 118, UAMIZ). Germination experiments were earned out after four years of seed storage; 1 935 seeds were sown in Petri dishes containing moistened Wathman filter paper. Optimum temperatures were determined in a gradient 5-40°C, with continuous light for mechanically scarified and non scarified seeds. Three photoperiod experiments were made: a) continuous light, b) constant darkness and c) 12 hr light/12 hr darkness. Three germinate pretreatments were applied: a) mechanical scarification, b) sulfuric acid scarification, c) fire scarification and d) control. Three replicates of 15 seeds each were made for each variable and pretreatment Standard deviations (S) were determined, a one-way analysis of variance (ANOVA) and media comparison (Scheffé's test) were applied (p<0.05). Analysis of fruit and seed dissemination and seedling establishment was made qualitatively on the basis of field and laboratory observations; radius of dissemination of the fruits from the mother plant was measured; development of laboratory grown seedlings was followed during three months. Seeds germinated at 10-30°C; however, the highest percentages of germination were obtained at 20°C (84.44%) and 25°C (95.55%); seeds are indistinctly photoblastic and percentages of germination, after the three germinate pretreatments, were: control (24.44-35.55%), mechanical scarification (84.44-88.88%), sulfuric acid scarification (73.33-91.11%) and fire scarification (0%). Fruits and seeds are disseminated by the wind in a radius of 5-8 m from the mother plant; rain carries them from slopes to lower plains and human activities contribute to their dissemination. Growth of seedlings is fast; they develop a paripinnate protophyll and ten biparipinnate pronomophylls; the first nomophyll develops during the weeks 12 to 14. It is concluded that optimum temperatures for seed germination of M. tenuiflora are 20°C and 25°C; seeds are indistinctly photoblastic; percentage and rate of germination are highly increased by coat scarification. This species has certain advantages for its establishment in open areas, given by the abundant production of seeds, their small size, the rate of germination and the fast growth, as well as by its seedling characters: the tap root system, the hypocotyl-epicotyl axis woody at the base and, the compound leaves with linear-oblong leaflets having changes in orientation in response to light. Our results confirm the invasive and typically secondary character of this species.",20,Journal,ar,Article,100,2,2,Dissemination | Establishment | Germination | Invasive species | Mimosa tenuiflora | Seed,13567,undefined,0,FALSE,83,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0012239943,SCOPUS_ID:0012239943,2-s2.0-0012239943,"Spatial heterogeneity and woody species distribution in a Schinopsis balansae (Anacardiaceae) forest of the Southern Chaco, Argentina",Barberis I.M.,Revista de Biologia Tropical,00347744,46,3,515-524,1998-09-01,September 1998,"Spatial heterogeneity of a Schinopsis balansae forest (""Quebrachal"") near Vera (Santa Fe, Argentina) was studied for any correlation between woody species distribution and environmental factors. This type of forest is the most important community of the Santa Fe Forest Wedge, which is the southernmost portion of the Eastern Chaco. Thirty two 10 × 10 m plots were laid along two transects. Woody vegetation and microzones determined for microrelief, soil moisture and the presence of bromeliads were mapped; 54% of the ground is level, about half of it is muddy or frequently flooded, and little more than 11% is concave almost always flooded. Convex soils are well drained and often covered by populations of spiny bromeliads. Most woody individuals were clumped on high and well drained soils while only Geoffroea decorticans, Prosopis spp. and S. balansae were present on very humid microzones. These results strongly suggest that soil heterogeneity (microrelief and soil moisture), is the most important factor that determines the distribution of woody species.",13,Journal,ar,Article,100,3,3,Anacardiaceae | Argentina | Chaco | Environmental heterogeneity | Forests | Microrelief | Microsites | Schinopsis balansae,13567,undefined,0,FALSE,84,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0010392608,SCOPUS_ID:0010392608,2-s2.0-0010392608,"Potencial invasor de Syzigium jambos (Myrtaceae) en fragmentos boscosos: El caso de Ciudad Colón, Costa Rica",Di Stéfano J.,Revista de Biologia Tropical,00347744,46,3,567-573,1998-09-01,September 1998,"Syzigium jambos is a multiple use species native to Southeast Asia that has been introduced in many countries of the world. Similar to some other exotics, it has the potential to become naturalized and invade natural ecosystems. In Costa Rica, it has been observed in several small preserves. A sample of 48 quadrats of 0.6 m of radius, in one hectare fragment (with a 30 year-old secundary humid Premontane forest) had a density of 4.9 seedlings and 0.16 saplings per m2. Higher densities were observed near the base of the adult trees (N=3) and on the biggest of the trees investigated. Growth rates of the seedlings and saplings was very low: less than 10.5 and 0.25 cm/year in height and basal diameter, respectively. In general, the plants had low levels (<30%) of relative damage by herbivores, and fungi (one identified as a Puccinia psidii Wint.) on their leaves, although a significant increase was detected by the end of the wet season and beginning of the dry season. Small white epiphyllic liquens were abundant on mature leaves. Apparently the species is very flexible as little mechanical damage was observed.",11,Journal,ar,Article,100,5,5,Damage | Exotic species | Invasion potential | Tropical forest fragments,13567,undefined,0,FALSE,85,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0009853959,SCOPUS_ID:0009853959,2-s2.0-0009853959,"Reproductive patterns of Aratus pisonii (Decapoda: Grapsidae) from an estuarine area of São Paulo Northern Coast, Brazil",De Arruda Leme M.,Revista de Biologia Tropical,00347744,46,3,673-678,1998-09-01,September 1998,"This paper describes the frequency of occurrence and reproductive patterns of the tree mangrove crab Aratus pisonii. Monthly samples were taken from January 1993 to June 1994 in an estuarine mangrove from Ubatuba region, Brazil. A total of 1 078 animals, 489 males and 589 females (131 ovigerous females) were collected. Carapace width ranged from 4.2 to 25.9 mm. A summer reproductive peak followed by a recruitment juvenile pulse was verified. Females were more abundant than males in the intermediate size classes. The sex-ratio in several months was biased towards females, suggesting a poligynous population and migration of females to mangrove fringes at the time of incubation and spawning.",23,Journal,ar,Article,100,2,2,Aratus pisonii | Brazil | Grapsidae | Reproduction | Sex-ratio,13567,undefined,0,FALSE,86,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0006304285,SCOPUS_ID:0006304285,2-s2.0-0006304285,Estructura y sucesión en bosques montanos del Noroeste de Argentina,Arturi M.,Revista de Biologia Tropical,00347744,46,3,525-532,1998-09-01,September 1998,"Floristic composition and tree size distribution of different forest patches were studied between 1600 and 1800 m altitude in the Subtropical Montane Forests of Parque Biológico Sierra de San Javier, Argentina. Quadrats (20 × 20 m) were sampled in 12 sites. Sites were ordered using correspondence analysis. The first ordination axis was clearly associated to a gradient in complexity and diversity. The less complex forests were dominated by Alnus acuminata, Podocarpus parlatorei, and Crinodendron tucumanum. Richest and most complex forests were dominated by Myrtaceae species such as Blepharocalyx salicifolius, Myrcianthes mato and Myrcianthes pseudomato, accompanied by Cedrela lilloi, Ilex argentina, Prunus tucumanensis, and others. Intermediate values of diversity and complexity were found in mature forests of A. acuminata and P. parlatorei, and in forests dominated by the treelets Dunalia lorentzii, Sambucus peruviana and Solanum grossum. Sites were grouped using the Twinspan software package. Within each cluster, diameter distribution of the most important species was used to describe regeneration trends. Myrtaceae species showed an ""inverted-J"" distribution of diameter, suggesting a continous regeneration mode. On the other hand, species which dominate simple forests such as A. acuminata, P. parlatorei, and C. tucumanum showed bell-shaped diameter distribution, suggesting lack of regeneration under the canopy. These conclusions were also supported by seedling and sapling densities. The results suggest that A. acuminata, P. parlatorei, and C. tucumanum are pioneer species, and that the forests dominated by such species were originated in grasslands or shrublands. These species seems to be gradually replaced by shade tolerant taxa originating patchy heterogeneity and landcape diversity as a result of discrete events of recruitment followed by forest succession.",11,Journal,ar,Article,100,4,4,Argentina | Cloud forests | Disturbance | Forest structure | Montane forests | Succesion | Yungas,13567,undefined,0,FALSE,87,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0005236596,SCOPUS_ID:0005236596,2-s2.0-0005236596,"A new species of anole lizard, genus Norops (Squamata: Polychrotidae), from the Cordillera de Talamanca, Costa Rica",Savage J.,Revista de Biologia Tropical,00347744,46,3,805-809,1998-09-01,September 1998,"A new species of anole lizard of the Norops fuscoauratus group is described from the southern Cordillera de Talamanca of Costa Rica. It differs from allied species from Costa Rica (Norops altae) and southwestern Panama (Norops exsul, N. fortunensis and N. kemptoni) primarily by having the male dewlap extending to the level of the axilla and being pink with a orange anterior margin. It also has longer legs than N. fortunensis and N. kemptoni and differs from the latter, N. altae and N. exsul in having 2-4 slightly enlarged middorsal scale rows. The new form is known only from Cerro Pando on the border between Costa Rica and Panama.",4,Journal,ar,Article,100,2,2,Costa Rica | Norops | Polychrotidae | Reptilia | Squamata,13567,undefined,0,FALSE,88,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0005004472,SCOPUS_ID:0005004472,2-s2.0-0005004472,"Oplonaeschna magna sp. nov. (Odonata: Aeshnidae), from Mexico with a description of its larva",González Soriano E.,Revista de Biologia Tropical,00347744,46,3,705-715,1998-09-01,September 1998,"Oplonaeschna magna sp. nov. (Odonata:Aeshnidae) (holotype ♂ and allotype ♀ deposited at CNIN UNAM-MEX., México, D. F.) is described and illustrated from specimens collected in the states of Estado de México, Guerrero, Hidalgo, and Morelos, México. This is the second species of the genus Oplonaeschna. Adults of O. magna can be separated from those of O. armata (Hagen, 1861) by their larger size and broader thoracic stripes. The larva of the new species is also easily distinguished from that of O. armata by its larger size and longer prementum, and by structural differences of palpal lobes and epiproct. The larva of O. armata is briefly redescribed, illustrated and compared to that of O. magna. Notes on the biology of the new species are provided.",8,Journal,ar,Article,100,2,2,Adult | Aeshnidae | Larva | Mexico | Morphology | New species | Odonata | Oplonaeschna | Taxonomy,13567,undefined,0,FALSE,89,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0002830571,SCOPUS_ID:0002830571,2-s2.0-0002830571,"Corals and coral reefs of the Puerto Angel region, west coast of México",Reyes-Bonilla H.,Revista de Biologia Tropical,00347744,46,3,679-681,1998-09-01,September 1998,NA,22,Journal,ar,Article,100,2,2,Corals | Eastern Pacific | México | Puerto angel,13567,undefined,0,FALSE,90,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0001231621,SCOPUS_ID:0001231621,2-s2.0-0001231621,"Variables asociadas con el uso de hábitat del manatí del Caribe (Trichechus manatus), en Quintana Roo, México (Mammalia)",Axis-Arroyo J.,Revista de Biologia Tropical,00347744,46,3,791-803,1998-09-01,September 1998,"Influence of atmospheric variables and water temperature, winds, cloudiness, depth, salinity, grass and algal abundance, and group structure on the spatial distribution of Trichechus manatus manatus was studied in Chetumal Bay, Quintana Roo, Mexico. Boat surveys were done from November 1994 through June 1995. There was little association with cloudiness and atmospheric and water temperature (in contrast with reports for the Florida subspecies, Trichechus manatus latirostris); the variables with moderate association were salinity (as in Florida), depth (frequent use of depths between 0.80-2 m) and group structure (which suggests that the zone is not an important mating area). Spatial distribution was more associated with drastic changes in wind intensity and the available food (similar to previous works in Mexico).",23,Journal,ar,Article,100,4,4,Habitat | Manatee | Mexico | Path analysis | Spatial distribution,13567,undefined,0,FALSE,91,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0000685286,SCOPUS_ID:0000685286,2-s2.0-0000685286,"Arrecifes coralinos de Bocas del Toro, Panamá: I. Distribución, estructura y estado de conservación de los arrecifes continentales de la Laguna de Chiriquí y la Bahía Almirante",Guzmán H.M.,Revista de Biologia Tropical,00347744,46,3,601-623,1998-09-01,September 1998,"The distribution of continental reefs is presented along 83 km of shore within Bahía Almirante and 125 km within the Chiriquí Lagoon, Bocas del Toro, Panamá. Reef community structure (diversity, cover, zonation) is described on 15 coral reefs for both regions, representing the diversity of hydrological and orographical conditions affecting the coastal zone. The coral reefs found in Bahía Almirante are well developed down to a maximum depth of 23 m, and a diversity of hard corals of 33 species, which represents approximately a 53% of the total diversity known for Panamá. Coral cover observed for the studied region ranged between 20% and 50% depending on the depth, and a total average of 35% is estimated, nearly twice the cover informed for other regions of Panamá (San Blás), where it is presumed that the reefs are better protected from human disturbances. Vertical distribution and composition of species are similar across the area Porites furcata dominates shallow reefs down to 2 m depth, with a cover estimated at 90%, followed by a zone dominated by Agaricia tenuifolia (40%) down to 6 m depth, followed by a zone composed mainly of A. tenuifolia (15%), Madracis mirabilis (7%), and Siderastrea siderea (5%) down to 15 m deep, and finishing in a deeper zone dominated by coralline algae and the coral S. siderea. The existence of a semi-continuous Porites furcata fringing reef of ca. 22 km in length, borders the entire coastal zone of Ensenada Grande de Almirante, is informed for the first time for the region. Sponges, second sessile organisms in importance, are widely distributed in all reefs with a diversity of 31 species and average cover of 6%. Curiously, the highest algae coverage was found in one reef (10%) while the remaining reefs presented an average cover of 4%. Only one coral reef was found in the Chinquí Lagoon with development limited to 3 m, a diversity of corals no higher than 7 species, and coral cover of 24% (Porites furcata). The coast of the Chiriquí Lagoon is affected by continuous sediment discharges coming from various rivers, mainly the Cricamola Manantí, Uyama, Guarumo, and Cauchero, whose plumes of freshwater and silt extend for many kilometers, limiting the distribution and development of coral reef communities. The vertical distribution, composition, and dominance of certain coral species in the reefs described here (e.g., Siderastrea siderea, Porites furcata, Agaricia tenuifolia, Madracis decactis, and M. mirabilis) indicate that these communities were formed adapting gradually to unfavorable conditions in water quality (lower salinity, low light penetration) which has limited a more vigorous reef development and perhaps more diverse community. These species, in spite of being quite resistant to environmental changes and building healthy reefs in waters of low clarity, presently live near their limits of ecophysiological tolerance which makes them particularly vulnerable to punctuated changes in the environment. It is expected that any unplanned development project in the region might increase sedimentation toward the coastal zone, which could weaken all reef organisms, affecting ecosystem function.",55,Journal,ar,Article,100,2,2,Biodiversity | Caribbean | Coral reef | Ecology | Reef assessment,13567,undefined,0,FALSE,92,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0000634413,SCOPUS_ID:0000634413,2-s2.0-0000634413,"Patrones fenológicos de doce especies arbóreas del bosque montano de la Cordillera de Talamanca, Costa Rica",Camacho M.,Revista de Biologia Tropical,00347744,46,3,533-542,1998-09-01,September 1998,"The phenology of 160 individuals from 12 tree species of Costa Rica's montane forests were observed monthly during 49 months, in order to evaluate the following phenophases: flowering, fructification and leafing (budding and falling). Different occurrence patterns were found for each event. Thus, flowering occurred continuously for one species but sub-annually for another. Four species showed annual flowering and the other six supra-annual flowering. Flowering was concentrated from November to May, at the end of the rainy season, and during the dry season. Fructification was continuous for three species, annual for two, and supra-annual for the other seven. There was more fruits production at the end of the dry season and during the first months of the rainy season. New leaf production was a very dynamic event and highly synchronie for all evaluated species, showing annual rhythms for six of them. Leaf falling was a continuous event throughout the year, without abrupt changes for all species under evaluation.",12,Journal,ar,Article,100,2,2,Cleyera | Drimys | Magnolia | Montane tropical forest | Ocotea | Phenological patterns | Quercus | Schefflera | Styrax | Vaccinium | Weinmannia,13567,undefined,0,FALSE,93,NA
