@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/19944392558,SCOPUS_ID:19944392558,2-s2.0-19944392558,The effect of recycling on plant competitive hierarchies,Clark B.,American Naturalist,00030147,165,6,609-622,2005-06-01,June 2005,10.1086/430074,"Evidence from field studies suggests that some plant species enhance their persistence by reinforcing patterns of N availability through differences in litter quality. Using mathematical models of nutrient flow, we explore whether and how recycling affects plant growth, competition, and coexistence and whether it leads to positive feedbacks. Two mechanisms are considered: the ability of plants to access two forms of soil N, complex (e.g., organic) and simple (e.g., nitrate), and the effect of density-dependent limitation of growth. Except in the trivial case of limitation by N in one form without density dependence, differences in litter quality can prevent the establishment of competitors. Feedback can, conversely, facilitate the invasion of competitors. At equilibrium, the rate of decomposition does not affect the outcome of competition. Species affect their long-term persistence if they alter the fraction of nitrogen that is returned to the soil and becomes available for plant uptake. Increasing the fraction of N that is recycled favors specialists in complex nitrogen and species that suppress the growth of others at high nitrogen availability. Increasing the rate of microbial decomposition of complex nitrogen favors specialists in simple nitrogen. © 2005 by The University of Chicago.",25,15937742,Journal,ar,Article,100,4,4,Mineralization | Model | Nitrogen | R* | Recycling | Resource competition,12604,undefined,0,FALSE,78,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/19944388880,SCOPUS_ID:19944388880,2-s2.0-19944388880,Do female garter snakes evade males to avoid harassment or to enhance mate quality?,Shine R.,American Naturalist,00030147,165,6,660-668,2005-06-01,June 2005,10.1086/429591,"Females of many species behave in ways that make it difficult for males to locate, court, and inseminate them. Two hypotheses have been advanced to explain such behavior: either a female thereby minimizes costs of harassment (sexual conflict model) or by playing ""hard to get"" she discourages inferior suitors (indirect mate choice model). Our studies of garter snakes (Thamnophis sirtalis parietalis) at a communal den in Manitoba support an interpretation of sexual conflict rather than indirect mate choice. Female snakes dispersed rapidly from the den through areas with relatively few males rather than waiting for additional courtship. Many females dispersed without mating. Experimental (pheromonal) manipulation of the intensity of courtship accelerated rates of female dispersal rather than delaying dispersal, as would be predicted if females wait to obtain matings. The behaviors of females escaping from courting groups were maximally effective in losing their suitors regardless of the number of courting males or whether or not the female was capable of mating (recently mated females cannot mate again because of a mating plug). In total, our data are most consistent with the hypothesis that female garter snakes at communal dens evade males to escape harassment rather than to enhance mate quality. © 2005 by The University of Chicago.",19,15937746,Journal,ar,Article,100,4,4,Dispersal | Mate choice | Mating system | Sexual conflict | Sexual selection,12604,undefined,0,FALSE,79,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/19944388237,SCOPUS_ID:19944388237,2-s2.0-19944388237,Erratum: Optimal growth pattern of defensive organs: The diversity of shell growth among mollusks (The American Naturalist 165 (238-249)),Irie T.,American Naturalist,00030147,165,6,NA,2005-06-01,June 2005,NA,NA,0,NA,Journal,er,Erratum,100,2,2,NA,12604,undefined,0,FALSE,80,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/19944387258,SCOPUS_ID:19944387258,2-s2.0-19944387258,Reserve selection using nonlinear species distribution models,Moilanen A.,American Naturalist,00030147,165,6,695-706,2005-06-01,June 2005,10.1086/430011,"Reserve design is concerned with optimal selection of sites for new conservation areas. Spatial reserve design explicitly considers the spatial pattern of the proposed reserve network and the effects of that pattern on reserve cost and/or ability to maintain species there. The vast majority of reserve selection formulations have assumed a linear problem structure, which effectively means that the biological value of a potential reserve site does not depend on the pattern of selected cells. However, spatial population dynamics and autocorrelation cause the biological values of neighboring sites to be interdependent. Habitat degradation may have indirect negative effects on biodiversity in areas neighboring the degraded site as a result of, for example, negative edge effects or lower permeability for animal movement. In this study, I present a formulation and a spatial optimization algorithm for nonlinear reserve selection problems in grid-based landscapes that accounts for interdependent site values. The method is demonstrated using habitat maps and nonlinear habitat models for threatened birds in the Netherlands, and it is shown that near-optimal solutions are found for regions consisting of up to hundreds of thousands grid cells, a landscape size much larger than those commonly attempted even with linear reserve selection formulations. © 2005 by The University of Chicago.",46,15937749,Journal,ar,Article,100,1,1,Genetic algorithm | Habitat model | Reserve selection | Site selection algorithm | Spatial reserve design | Stochastic optimization,12604,undefined,0,FALSE,81,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/19944384900,SCOPUS_ID:19944384900,2-s2.0-19944384900,An advantage for young sperm in the house cricket Acheta domesticus,Reinhardt K.,American Naturalist,00030147,165,6,718-724,2005-06-01,June 2005,10.1086/430010,"We show that males of the house cricket Acheta domesticus regularly expel sperm packages (spermatophores) independently of copulation and at a rate that is not affected by the presence of females. We then show for the first time that the age of sperm affects their likelihood of being stored by females after copulation; younger sperm were overrepresented in the female sperm storage organ and therefore in the sperm population used for fertilization. Our results suggest that the reproductive success of males may increase if they deliver ejaculates with young sperm, and the results may explain why the males of several species are regularly observed to discard ejaculates. Our results also suggest that phenomena such as female multiple mating, paternity bias, and/or exaggerated ejaculate sizes may be related to the advantage both genders gain by using young sperm. © 2005 by The University of Chicago.",47,15937751,Journal,re,Review,100,2,2,Cost of sperm production | Intraspecific variation | Sexual selection | Sperm age,12604,undefined,0,FALSE,82,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/19944378409,SCOPUS_ID:19944378409,2-s2.0-19944378409,Small clades at the periphery of passerine morphological space,Ricklefs R.,American Naturalist,00030147,165,6,651-659,2005-06-01,June 2005,10.1086/429676,"Among passerine birds (order Passeriformes), tribe- to family-level clades with five or fewer species are more frequent than one would expect from a homogeneous speciation and extinction process. Previous analyses also suggested that small clades tend to be marginal geographically and/or ecologically. In this study, I use principal component (PC) scores based on eight log-transformed measurements of the wing, tail, leg, and beak to test the hypothesis that small clades (≤5 species) occupy peripheral positions in morphological space. Species in smaller clades exhibited higher absolute deviations and greater standard deviations on PC axes 4, 6, and 7, reflecting peripheral positions associated with relatively long toes, sometimes in contrast with short legs, and relatively small beaks compared with other birds. These extreme morphological characters are related to foraging on hard substrates, such as rock or bark, or feeding from perched positions or in dense vegetation. The implication that these small clades are protected from extinction at the periphery of morphological and, by inference, ecological space suggests that more detailed studies of the evolution and ecology of species in small clades should be a priority. © 2005 by The University of Chicago.",46,15937745,Journal,ar,Article,100,1,1,Adaptive radiation | Diversification | Morphology | Passerine birds | Speciation,12604,undefined,0,FALSE,83,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/19944365194,SCOPUS_ID:19944365194,2-s2.0-19944365194,"Diversity, endemism, and age distributions in macroevolutionary sources and sinks",Goldberg E.,American Naturalist,00030147,165,6,623-633,2005-06-01,June 2005,10.1086/430012,"Quantitative tests of historical hypotheses are necessary to advance our understanding of biogeographic patterns of species distributions, but direct tests are often hampered by incomplete fossil or historical records. Here we present an alternative approach in which we develop a dynamic model that allows us to test hypotheses about regional rates of taxon origination, extinction, and dispersal using information on ages and current distributions of taxa. With this model, we test two assumptions traditionally made in the context of identifying regions as ""centers of origin"" - that regions with high origination rates will have high diversity and high endemism. We find that these assumptions are not necessarily valid. We also develop expressions for the regional age distributions of extant taxa and show that these may yield better insight into regional evolutionary rates. We then apply our model to data on the biogeography and ages of extant genera of marine bivalves and conclude that diversity in polar regions predominantly reflects dispersal of taxa that evolved elsewhere rather than in situ origination-extinction dynamics. © 2005 by The University of Chicago.",84,15937743,Journal,ar,Article,100,4,4,Biodiversity | Biogeography | Endemism | Macroevolution | Marine bivalve | Paleontology,12604,undefined,0,FALSE,84,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/19944363151,SCOPUS_ID:19944363151,2-s2.0-19944363151,Testing simple indices of habitat proximity,Winfree R.,American Naturalist,00030147,165,6,707-717,2005-06-01,June 2005,10.1086/430009,"Simple measures of habitat proximity made primarily on the basis of land cover are widely used in the ecological literature to infer habitat connectivity, or the potential for animal movement among resource patches. However, such indices rarely have been tested against observations of animal movement or against more detailed biological models. We developed a priori expectations as to the types of study systems and organisms for which various habitat proximity indices would be best suited. We then used data from three study systems and four species to test which, if any, of the indices were good predictors of population-level responses. Our a priori expectations about index performance were not upheld. The indices that consider both habitat area and distance from the focal patch were highly correlated with each other, suggesting that they do index similar quantities. However, none of the indices performed well in predicting population response variables. The results suggest that the pattern of habitat cover alone may be insufficient to predict the process of animal movement. © 2005 by The University of Chicago.",82,15937750,Journal,ar,Article,100,7,7,Connectivity | Habitat index | Isolation | Landscape fragmentation | Patch | Proximity,12604,undefined,0,FALSE,85,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17744389666,SCOPUS_ID:17744389666,2-s2.0-17744389666,"Correlates of species richness in mammals: Body size, life history, and ecology",Isaac N.,American Naturalist,00030147,165,5,600-607,2005-05-01,May 2005,10.1086/429148,"We present the most extensive examination to date of proposed correlates of species richness. We use rigorous phylogenetic comparative techniques, data for 1,692 mammal species in four clades, and multivariate statistics to test four hypotheses about species richness and compare the evidence for each. Overall, we find strong support for the life-history model of diversification. Species richness is significantly correlated with shorter gestation period in the carnivores and large litter size in marsupials. These traits and short interbirth intervals are also associated with species richness in a pooled analysis of all four clades. Additionally, we find some support for the abundance hypotheses in different clades of mammals: abundance correlates positively with species richness in primates but negatively in microchiropterans. Our analyses provide no evidence that mammalian species richness is associated with body size or degree of sexual dimorphism. © 2005 by The University of Chicago.",81,15795856,Journal,ar,Article,100,4,4,Extinction | Nested sister clade comparisons | Phylogeny | Speciation | Species richness,12604,undefined,0,FALSE,86,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17644425709,SCOPUS_ID:17644425709,2-s2.0-17644425709,Maintenance of sex-linked deleterious alleles by selfing and group selection in metapopulations of the phytopathogenic fungus Microbotryum violaceum,Tellier A.,American Naturalist,00030147,165,5,577-589,2005-05-01,May 2005,10.1086/428680,"Microbotryum violaceum is a fungus that causes the sterilizing anther smut disease in many Caryophyllaceae. Its diploid teliospores are heterozygous at the mating-type locus, normally producing equal proportions of haploid sporidia of the two mating types. However, natural populations contain high frequencies of individuals producing sporidia of only one mating type. This mating-type ratio bias is caused by the presence of deleterious alleles at haploid phase (""haplo-lethals"") linked to the mating-type locus. These haplo-lethals can be transmitted if there is conjugation among the products of meiosis (intratetrad selfing). Haplo-lethals still suffer from selective disadvantages, through reducing the infection probability of strains that carry them, and thus cannot persist in a panmictic population. We develop a realistic model of a metapopulation of M. violaceum on its host Silene latifolia. Simulations show that if intratetrad selfing rate is high, haplo-lethals can be maintained under a metapopulation structure because of founder effects and selection at the population level. Populations founded only by strains carrying haplo-lethals experience a lower extinction rate precisely because of their lower infection ability; they spread more slowly and sterilize fewer plants, thereby allowing their host population to grow more rapidly and therefore to be less prone to extinction. © 2005 by The University of Chicago.",10,15795854,Journal,ar,Article,100,3,3,Disease transmission | Parasites | Population-level selection | Protected polymorphism | Transmission rate | Virulence,12604,undefined,0,FALSE,87,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17644420008,SCOPUS_ID:17644420008,2-s2.0-17644420008,The evolution of infidelity in socially monogamous passerines: The strength of direct and indirect selection on extrapair copulation behavior in females,Arnqvist G.,American Naturalist,00030147,165,SUPPL.,NA,2005-05-01,May 2005,10.1086/429350,"Many studies have been aimed at understanding the maintenance of female infidelity in socially monogamous birds. Because engaging in extrapair copulations (EPCs) is believed to be costly for females, it has been argued that EPC behavior must bring indirect benefits to females by elevating offspring fitness. We use empirical data from the literature to assess the relative strength of indirect and direct selection on female EPC behavior, using quantitative genetic approximations of selection. This analysis confirmed that there is generally negative direct selection on EPC behavior caused by depressed paternal investment by social males. In contrast, there was no significant positive indirect selection on EPC behavior in females. A comparison between the two types of selection suggests that the force of direct negative selection is generally much stronger than that of indirect positive selection. Indirect selection is thus unlikely to maintain EPC behavior in the face of direct selection against it. We suggest that EPCs may instead be the result of antagonistic selection on loci influencing the outcome of male-female encounters and that EPC behavior per se may not be adaptive for females but may reflect sexual conflict due to strong selection in males to achieve extrapair copulations. © 2005 by The University of Chicago.",245,15795859,Journal,cp,Conference Paper,100,2,2,Genetic compatibility | Good genes | Mate choice | Paternal investment | Polyandry | Sexual selection,12604,undefined,0,FALSE,88,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17644413242,SCOPUS_ID:17644413242,2-s2.0-17644413242,A regulatory network analysis of phenotypic plasticity in yeast,Promislow D.,American Naturalist,00030147,165,5,515-523,2005-05-01,May 2005,10.1086/429161,"Models for the evolution of phenotypic plasticity suggest when and why plasticity might evolve. However, relatively little is known about the genetic basis of plasticity. Molecular studies have recently demonstrated that gene networks can provide a powerful way to infer phenotype from genotype. Information on the structure of the yeast gene regulatory network was combined with data on variation in gene expression in yeast across multiple environments in order to explore the genetic basis of phenotypic plasticity. The phenotypic plasticity of a gene was positively correlated with the number of transcription factors regulating that gene and was significantly lower for transcription factors than for downstream, non-regulatory genes. Plasticity of a gene was also affected by the local substructure of the network in which it was found and by the gene's function. These results illustrate how network analyses can be used to understand the complex genetic architecture of quantitative traits. © 2005 by The University of Chicago.",29,15795849,Journal,ar,Article,100,1,1,Gene ontology | Motifs | Networks | Phenotypic plasticity | Saccharomyces cerevisiae,12604,R03AG021298,0,FALSE,89,NA,NA,NIA,National Institute on Aging
true,https://api.elsevier.com/content/abstract/scopus_id/17644403523,SCOPUS_ID:17644403523,2-s2.0-17644403523,Sexual conflict in the wild: Elevated mating rate reduces female lifetime reproductive success,Maklakov A.A.,American Naturalist,00030147,165,SUPPL.,NA,2005-05-01,May 2005,10.1086/429351,"Sexual conflict over mating rate is suggested to play a pivotal role in male-female coevolution, and females are predicted to reject superfluous mating attempts. Recent work suggests that direct effects of multiple mating on female fitness are not fully understood. A major concern in studies of sexual conflict is how well the data obtained under controlled laboratory settings relate to natural conditions. We tested the effect of female multiple mating on reproductive success in a natural population of a polyandrous spider, Stegodyphus lineatus. Previous studies show that a male who succeeds in entering a female nest also mates with her; therefore, we used male encounter rate as a proxy of female mating rate. We further elevated female mating rate by introducing males into females' nests. Female lifetime reproductive success was assessed as the likelihood of successful reproduction, offspring production, and juvenile offspring body mass. Increased mating rate increased the time to oviposition and reduced the likelihood of successful reproduction. Female mating rate negatively affected offspring body mass. Manipulated females produced fewer offspring than control females. The observed patterns imply a net cost of polyandry to females and suggest that natural mating rates can be suboptimal for females under natural conditions. © 2005 by The University of Chicago.",50,15795860,Journal,cp,Conference Paper,100,3,3,Direct selection | Evolution of mating systems | Mating rate | Polyandry | Stegodyphus lineatus,12604,undefined,0,FALSE,90,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17644400705,SCOPUS_ID:17644400705,2-s2.0-17644400705,On the theoretical and empirical framework for studying genetic interactions within and among species,Demuth J.,American Naturalist,00030147,165,5,524-536,2005-05-01,May 2005,10.1086/429276,"We present a quantitative genetic (QG) interpretation of the Bateson-Dobzhansky-Muller (BDM) genetic model of speciation in order to unify the theoretical framework for understanding how the genetic differentiation of populations is associated with the process of speciation. Specifically, we compare the QG theory of joint scaling with the Turelli-Orr mathematical formulation of the BDM model. By formally linking the two models, we show that a wealth of empirical methods from QG can be brought to bear on the study of the genetic architecture of hybrid phenotypes to better understand the connections, if any, between microevolution within populations and macroevolution in the origin of species. By integrating the two theories, we make additional novel predictions that enrich the opportunities for empirically testing speciation genetic theory or facets of it, such as Haldane's rule. We show that the connection between the two theories is simple and straightforward for autosomal genes but not for sex-linked genes. Differences between the two approaches highlight key conceptual issues concerning the relevance of epistasis to evolution within and among lineages and to differences in the process of speciation in hermaphrodites and in organisms with separate sexes. © 2005 by The University of Chicago.",38,15795850,Journal,ar,Article,100,2,2,Bateson-Dobzhansky-Muller model | Dominance theory | Epistasis | Haldane's rule | Quantitative genetics | Speciation,12604,R01GM065414,0,FALSE,91,NA,NA,NIGMS,National Institute of General Medical Sciences
true,https://api.elsevier.com/content/abstract/scopus_id/17644398453,SCOPUS_ID:17644398453,2-s2.0-17644398453,Evolutionary conflicts of interest: Are female sexual decisions different?,Eberhard W.G.,American Naturalist,00030147,165,SUPPL.,NA,2005-05-01,May 2005,10.1086/429348,"Analyses of reproductive conflicts of interests have yielded important evolutionary insights in many areas of biology. The usefulness of conflict analyses of traits that have been traditionally interpreted as resulting from female choice is controversial, however. This article explores a possible explanation for why conflicts of interest may be ameliorated in female choice situations. In contrast to most other evolutionary contexts in which conflicts of interest are the ught to have been important, sexual reproduction usually involves an extensive, irretrievable mixing of the genomes of the participants. Under certain combinations of costs and benefits to females, the genes in the female's genome can benefit, through increased reproduction of her offspring, from the very genes that produce sexually antagonistic traits in the male. In short, females can sometimes gain by ""losing."" Such Fisherian payoffs are also possible, though probably less important, for males. Gaining by losing is not feasible in most other contexts of evolutionary conflict, except under some conditions in parent-offspring conflict. Some apparent parent-offspring conflicts may instead be parental choice among offspring that is analogous to traditional female choice. Parent-offspring conflict may be relatively common, however, because offspring manipulation of their parents is likely to be damaging to the parents. © 2005 by The University of Chicago.",29,15795858,Journal,cp,Conference Paper,100,1,1,Female choice | Male-female conflict | Parent-offspring conflict | Sexually antagonistic coevolution,12604,undefined,0,FALSE,92,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17644394944,SCOPUS_ID:17644394944,2-s2.0-17644394944,"Female polymorphism, frequency dependence, and rapid evolutionary dynamics in natural populations",Svensson E.I.,American Naturalist,00030147,165,5,567-576,2005-05-01,May 2005,10.1086/429278,"Rapid evolutionary change over a few generations has been documented in natural populations. Such changes are observed as organisms invade new environments, and they are often triggered by changed interspecific interactions, such as differences in predation regimes. However, in spite of increased recognition of antagonistic male-female mating interactions, there is very limited evidence that such intraspecific interactions could cause rapid evolutionary dynamics in nature. This is because ecological and longitudinal data from natural populations have been lacking. Here we show that in a color-polymorphic damselfly species, male-female mating interactions lead to rapid evolutionary change in morph frequencies between generations. Field data and computer simulations indicate that these changes are driven by sexual conflict, in which morph fecundities are negatively affected by frequency- and density-dependent male mating harassment. These frequency-dependent processes prevent population divergence by maintaining a female polymorphism in most populations. Although these results contrast with the traditional view of how sexual conflict enhances the rate of population divergence, they are consistent with a recent theoretical model of how females may form discrete genetic clusters in response to male mating harassment. © 2005 by The University of Chicago.",197,15795853,Journal,ar,Article,100,3,3,Color polymorphism | Ischnura elegans | Population genetics | Rapid evolution | Sexual dimorphism | Sexual selection,12604,undefined,0,FALSE,93,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17644391401,SCOPUS_ID:17644391401,2-s2.0-17644391401,Quantitative genetic models of sexual conflict based on interacting phenotypes,Moore A.J.,American Naturalist,00030147,165,SUPPL.,NA,2005-05-01,May 2005,10.1086/429354,"Evolutionary conflict arises between reproductive partners when alternative reproductive opportunities are available. Sexual conflict can generate sexually antagonistic selection, which mediates sexual selection and intersexual coevolution. However, despite intense interest, the evolutionary implications of sexual conflict remain unresolved. We propose a novel theoretical approach to study the evolution of sexually antagonistic phenotypes based on quantitative genetics and the measure of social selection arising from male-female interactions. We consider the phenotype of one sex as both a genetically influenced evolving trait as well as the (evolving) social environment in which the phenotype of the opposite sex evolves. Several important points emerge from our analysis, including the relationship between direct selection on one sex and indirect effects through selection on the opposite sex. We suggest that the proposed approach may be a valuable tool to complement other theoretical approaches currently used to study sexual conflict. Most importantly, our approach highlights areas where additional empirical data can help clarify the role of sexual conflict in the evolutionary process. © 2005 by The University of Chicago.",64,15795865,Journal,cp,Conference Paper,100,2,2,Indirect genetic effects | Interacting phenotypes | Sexual conflict | Sexual selection | Sexually antagonistic selection | Social selection,12604,undefined,0,FALSE,94,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17644388822,SCOPUS_ID:17644388822,2-s2.0-17644388822,A dimensionless invariant for relative size at sex change in animals: Explanation and implications,Gardner A.,American Naturalist,00030147,165,5,551-566,2005-05-01,May 2005,10.1086/429526,"Recent comparative studies across sex-changing animals have found that the relative size and age at sex change are strikingly invariant. In particular, 91%-97% of the variation in size at sex change across species can be explained by the simple rule that individuals change sex when they reach 72% of their maximum body size. However, this degree of invariance is surprising and has proved controversial. In particular, it is not clear why this result should hold, given that there is considerable biological variation across species in factors that can influence the evolutionarily stable timing of sex change. Our overall aim here is to explain this result and determine the implications for other life-history variables. Specifically, we use a combination of approaches to formalize and make explicit previous analytical theory in this area, examine the robustness of the empirical invariance result, and carry out sensitivity analyses to determine what the empirical data imply about the mean value and variation in several key life-history variables. © 2005 by The University of Chicago.",22,15795852,Journal,re,Review,100,4,4,Buckingham's π theorem | Life history | Protandry | Protogyny | Sequential hermaphroditism | Sex allocation,12604,undefined,0,FALSE,95,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17644388820,SCOPUS_ID:17644388820,2-s2.0-17644388820,"Escalation, retreat, and female indifference as alternative outcomes of sexually antagonistic coevolution",Rowe L.,American Naturalist,00030147,165,SUPPL.,NA,2005-05-01,May 2005,10.1086/429395,"Verbal and quantitative genetic models of sexually antagonistic coevolution suggest that coevolutionary arms races should be common. Sexual selection favors exaggeration of male persistence traits that are costly to females, and females, in turn, are selected to resist these traits. The heightened resistance by females is thought to then favor further exaggeration in the male trait, leading to an escalating coevolutionary arms race between persistence and resistance traits. Much of this theory, however, is based on an (implicit) assumption that there are tight constraints on how female resistance can evolve. We develop a theory that identifies and relaxes these constraints, allowing female resistance to evolve in a fashion that better reflects known empirical patterns in the evolution of female preference functions (the resistance trait). Our results suggest that evolutionary arms races that lead to the exaggeration of persistence and resistance will be much less common than formerly predicted. Females sometimes evolve indifference to male traits rather than resistance and can even evolve to discriminate against these traits. These alternative outcomes depend on the existence of genetic variance in the components of the female sensory system underlying female resistance and on the strength of natural selection acting on these components. Female indifference tends to evolve when natural selection on the sensory system is weak, and under these conditions, sexually antagonistic coevolution tends not to reduce female fitness significantly at equilibrium. When natural selection on the female sensory system is strong, however, then arms races are more likely, and female fitness is then sometimes significantly depressed at equilibrium. Sexually antagonistic coevolution is thus likely to have strong deeterious effects on population fitness only when female sensory traits are under strong natural selection to perform functions in addition to those involved with mating. Together, these results suggest that identifying the nature of genetic variation in and the strength of natural selection on female resistance should be a central goal of future studies of sexual conflict. © 2005 by The University of Chicago.",90,15795862,Journal,cp,Conference Paper,100,3,3,Co-evolutionary theory | Female preference | Female resistance | Sexual selection,12604,undefined,0,FALSE,96,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17644388814,SCOPUS_ID:17644388814,2-s2.0-17644388814,Female mate preference and sexual conflict: Females prefer males that have had fewer consorts,Harris W.,American Naturalist,00030147,165,SUPPL.,NA,2005-05-01,May 2005,10.1086/429352,"Different aspects of male quality as a mate can vary independently. When this is the case, females may need to use multiple cues to accurately assess overall mate quality. We examined the pattern of mating preference in the cockroach Nauphoeta cinerea. Sexual conflict occurs in this species because male manipulation of female mating receptivity can result in reduced female fitness. We predicted that since females cannot remate within a single reproductive bout because of male manipulation, females should assess male mating history to avoid mating with males with low fertility caused by sperm exhaustion. In a mate-preference experiment, we found that females discriminated against males who had mated multiple times. Females also discriminated against males who had consorted with several females but had been prevented from mating with those females. Thus, females appeared to be able to detect cues on males that were derived from previous mates and to use this information to avoid mating with sperm-exhausted males. We suggest that females may commonly use multiple cues to assess different aspects of mate quality, especially when male quality changes over time. This is an under-studied phenomenon that could help explain individual variation in female mating preferences. © 2005 by The University of Chicago.",45,15795863,Journal,cp,Conference Paper,100,2,2,Cuticular hydrocarbons | Mate choice | Mate preference | Sexual conflict | Sexual selection | Sperm depletion,12604,undefined,0,FALSE,97,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17644388124,SCOPUS_ID:17644388124,2-s2.0-17644388124,Experimental removal and elevation of sexual selection: Does sexual selection generate manipulative males and resistant females?,Crudgington H.,American Naturalist,00030147,165,SUPPL.,NA,2005-05-01,May 2005,10.1086/429353,"Sexual conflict over reproduction can occur between males and females. In several naturally promiscuous insect species, experimental evolution studies that have enforced monogamy found evidence for sexual conflict. Here, we subjected the naturally promiscuous, sperm-heteromorphic fruit fly Drosophila pseudoobscura to enforced monogamy, standard levels of promiscuity, and elevated opportunities for promiscuity in four replicate lines. We examined the effect of male and female selection history and the proximate effect of variation in male density on female fitness parameters. We found that male density rather than male selection history explained a greater degree of female fecundity, egg hatching success, and productivity. Additionally, females selected under elevated promiscuity had greater fecundity and hatching success than did enforced monogamy females. Selection line males do not differ in their capacity to coerce females to remate, suggesting no divergence in precopulatory manipulative ability. However, these males did vary in their ability to suppress female remating, suggesting postcopulatory manipulation. These results indicate that sexual conflict can be manifested through both the proximate effects of male density and the historical levels of sexual selection and that the sexes respond differentially to these factors and further stress the multifarious channels of sexual communication that contribute to fitness. © 2005 by The University of Chicago.",77,15795864,Journal,cp,Conference Paper,100,5,5,Drosophila melanogaster | Drosophila pseudoobscura | Postcopulatory sexual selection | Precopulatory sexual selection | Sexual conflict | Sexually antagonistic coevolution,12604,undefined,0,FALSE,98,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17644387753,SCOPUS_ID:17644387753,2-s2.0-17644387753,How important is sexual conflict?,Hosken D.,American Naturalist,00030147,165,SUPPL.,NA,2005-05-01,May 2005,10.1086/429355,NA,33,NA,Journal,cp,Conference Paper,100,2,2,NA,12604,undefined,0,FALSE,99,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17644381605,SCOPUS_ID:17644381605,2-s2.0-17644381605,Why are males bad for females? Models for the evolution of damaging male mating behavior,Lessells C.M.,American Naturalist,00030147,165,SUPPL.,NA,2005-05-01,May 2005,10.1086/429356,"One explanation for the cost to mating for females caused by damaging male mating behavior is that this causes the females to adaptively modify their subsequent life histories in a way that also increases male fitness. This might occur because the reduction in residual reproductive value of the female increases her optimal oviposition rate or because an increase in the current level of damage increases the female's optimal remating interval. In this article, I present models of a stochastic dynamic game in which males choose the level of mating damage that they inflict on females and females choose their oviposition rate and whether to remate. The models show that some level of damage is always an evolutionarily stable strategy and may even provoke females into making terminal reproductive investment (and hence a semelparous life history), that nondamaging populations are always invaded by damaging male mutants, and that damage evolves because of its effect on oviposition rate and despite its effect on remating interval. © 2005 by The University of Chicago.",50,15795861,Journal,cp,Conference Paper,100,1,1,Cost of mating | Manipulation | Sexual conflict,12604,undefined,0,FALSE,100,all,All Open Access,NA,NA
