@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/34250801470,SCOPUS_ID:34250801470,2-s2.0-34250801470,Variation in endocrine signaling underlies variation in social life history,Amdam G.V.,American Naturalist,00030147,170,1,37-46,2007-07-01,July 2007,10.1086/518183,"Variation in endocrine pathways can be a major mechanism underlying life-history evolution. Yet it is unclear whether this insight, derived primarily from solitary species, explains the origins of complex life-history traits in highly social taxa. Thus, we here document and study variation in social life-history syndromes of female fecundity, behavior, and life span in selectively bred honeybee (Apis mellifera) strains. Associated variation in endocrine signaling was uncovered by RNA interference (RNAi) silencing of the juvenile hormone (JH) suppressor gene vitellogenin. High versus low endocrine reactivity in response to vitellogenin knockdown consistently correlated with rapid social behavioral ontogeny and short life span versus slow social behavioral ontogeny and long life span. Variation in JH reactivity, furthermore, was a function of variation in fecundity (ovary size and follicle development). A JH-mediated pleiotropy of female life-history traits, including fecundity, behavior, and life span, characterizes the distantly related solitary insect Drosophila. For the first time, we document a similar regulatory principle in a highly social species where most females are alloparental helpers (workers) that seldom reproduce. We conclude that variation in endocrine pathways of solitary origin can underlie variation and evolvability of complex social life-history traits. © 2007 by The University of Chicago.",82,17853990,Journal,ar,Article,100,5,5,Endocrine pleiotropy | Insulin signaling | Juvenile hormone | Longevity | Social evolution | Vitellogenin,12604,P01AG022500,0,FALSE,99,all,All Open Access,NIA,National Institute on Aging
true,https://api.elsevier.com/content/abstract/scopus_id/34250800830,SCOPUS_ID:34250800830,2-s2.0-34250800830,Selective predation on wing morphology in sympatric damselflies,Svensson E.I.,American Naturalist,00030147,170,1,101-112,2007-07-01,July 2007,10.1086/518181,"Although predation is thought to affect species divergence, the effects of predator-mediated natural selection on species divergence and in nonadaptive radiations have seldom been studied. Wing melanization in Calopteryx damselflies has important functions in sexual selection and interspecific interactions and in species recognition. The genus Calopteryx and other damselfly genera have also been put forward as examples of radiations driven by sexual selection. We show that avian predation strongly affects natural selection on wing morphology and male wing melanization in two congeneric and sympatric species of this genus (Calopteryx splendens and Calopteryx virgo). Predation risk was almost three times higher for C. virgo, which has an exaggerated degree of wing melanization, than it was for the less exaggerated, sympatric congener C. splendens. Selective predation on the exaggerated species C. virgo favored a reduction and redistribution of the wing melanin patch. There was evidence for nonlinear selection involving wing patch size, wing patch darkness, and wing length and width in C. splendens but weaker nonlinear selection on the same trait combinations in C. virgo. Selective predation could interfere with species divergence by sexual selection and may thus indirectly affect male interspecific interactions, reproductive isolation, and species coexistence in this genus. © 2007 by The University of Chicago.",95,17853995,Journal,ar,Article,100,2,2,Correlational selection | Indirect effects | Interspecific competition | Reproductive isolation | Speciation | Species interactions,12604,undefined,0,FALSE,100,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34250796730,SCOPUS_ID:34250796730,2-s2.0-34250796730,Conspecific attraction and shelter selection in gregarious insects,Jeanson R.,American Naturalist,00030147,170,1,47-58,2007-07-01,July 2007,10.1086/518570,"During habitat selection, the presence of conspecifics can frequently drive a nonuniform distribution of animals across habitats of equivalent quality. In group-living species, subgroups of individuals might display mutual attraction while differing in their preferences for environmental resources. The final decision to settle requires individuals to integrate both environmental and social cues. This raises the question of the relative importance of sociality and resources preferences in determining habitat choice. In this study, we examined the interactive influence of conspecific attraction on individual resource preferences on refuge choice in groups of cockroaches. Shelters scaled to the sizes of nymphs and adult males were offered to groups of only nymphs and only males and to mixed groups. The choices of males were consistent across social conditions. Conversely, the preferences of nymphs shifted depending on the social context; the presence of males overrode the affinity nymphs had for scaled-size shelters. We developed a numerical model implementing parameters derived from these experiments to test whether the final spatial distribution of individuals originated from a differential attraction between nymphs and males that was associated with their relative body size. Finally, we propose a general framework for understanding how similar mechanisms can promote the skewed distribution of organisms at different spatial scales. © 2007 by The University of Chicago.",55,17853991,Journal,ar,Article,100,2,2,Aggregation | Cockroaches | Conspecific attraction | Decision making | Habitat selection,12604,undefined,0,FALSE,101,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34250793279,SCOPUS_ID:34250793279,2-s2.0-34250793279,Sexual selection and trichromatic color vision in primates: Statistical support for the preexisting-bias hypothesis,Fernandez A.,American Naturalist,00030147,170,1,10-20,2007-07-01,July 2007,10.1086/518566,"The evolution of trichromatic color vision in primates may improve foraging performance as well as intraspecific communication; however, the context in which color vision initially evolved is unknown. We statistically examined the hypothesis that trichromatic color vision in primates represents a preexisting bias for the evolution of red coloration (pelage and/or skin) through sexual selection. Our analyses show that trichromatic color vision evolved before red pelage and red skin, as well as before gregarious mating systems that would promote sexual selection for visual traits and other forms of intraspecific communication via red traits. We also determined that both red pelage and red skin were more likely to evolve in the presence of color vision and mating systems that promote sexual selection. These results provide statistical support for the hypothesis that trichromatic color vision in primates evolved in a context other than intraspecific communication with red traits, most likely foraging performance, but, once evolved, represented a preexisting bias that promoted the evolution of red traits through sexual selection. © 2007 by The University of Chicago.",82,17853988,Journal,ar,Article,100,2,2,Foraging | Preexisting bias | Sexual selection | Trichromatic color vision,12604,undefined,0,FALSE,102,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34249811788,SCOPUS_ID:34249811788,2-s2.0-34249811788,"Erratum: Spiteful soldiers and sex ratio conflict in polyembryonic parasitoid wasps (American Naturalist 169, (519-533))",Gardner A.,American Naturalist,00030147,169,6,937,2007-06-01,June 2007,NA,NA,0,NA,Journal,er,Erratum,100,4,4,NA,12604,undefined,0,FALSE,103,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34248401652,SCOPUS_ID:34248401652,2-s2.0-34248401652,Reconstructing the history of selection during homoploid hybrid speciation,Karrenberg S.,American Naturalist,00030147,169,6,725-737,2007-06-01,June 2007,10.1086/516758,"This study aims to identify selection pressures during the historical process of homoploid hybrid speciation in three Helianthus (sunflower) hybrid species. If selection against intrinsic genetic incompatibilities (fertility selection) or for important morphological/ecological traits (phenotypic selection) were important in hybrid speciation, we would expect this selection to have influenced the parentage of molecular markers or chromosomal segments in the hybrid species' genomes. To infer past selection, we compared the parentage of molecular markers in high-density maps of the three hybrid species with predicted marker parentage from an analysis of fertility selection in artificial hybrids and from the directions of quantitative trait loci effects with respect to the phenotypes of the hybrid species. Multiple logistic regression models were consistent with both fertility and phenotypic selection in all three species. To further investigate traits under selection, we used a permutation test to determine whether marker parentage predicted from groups of functionally related traits differed from neutral expectations. Our results suggest that trait groups associated with ecological divergence were under selection during hybrid speciation. This study presents a new method to test for selection and supports earlier claims that fertility selection and phenotypic selection on ecologically relevant traits have operated simultaneously during sunflower hybrid speciation. © 2007 by The University of Chicago.",29,17479459,Journal,ar,Article,100,3,3,Ecological selection | Fertility selection | Helianthus | Homoploid hybrid speciation | Permutation test | Quantitative trait loci (QTLs),12604,R01GM059065,0,FALSE,104,all,All Open Access,NIGMS,National Institute of General Medical Sciences
true,https://api.elsevier.com/content/abstract/scopus_id/34248401223,SCOPUS_ID:34248401223,2-s2.0-34248401223,The fast-slow continuum in mammalian life history: An empirical reevaluation,Bielby J.,American Naturalist,00030147,169,6,748-757,2007-06-01,June 2007,10.1086/516847,"Many life-history traits co-vary across species, even when body size differences are controlled for. This phenomenon has led to the concept of a ""fast-slow continuum,"" which has been influential in both empirical and theoretical studies of life-history evolution. We present a comparative analysis of mammalian life histories showing that, for mammals at least, there is not a single fast-slow continuum. Rather, both across and within mammalian clades, the speed of life varies along at least two largely independent axes when body size effects are removed. One axis reflects how species balance off-spring size against offspring number, while the other describes the timing of reproductive bouts. © 2007 by The University of Chicago.",258,17479461,Journal,ar,Article,100,8,8,Comparative study | Fast-slow continuum | Life history | Mammals | Phylogeny,12604,undefined,0,FALSE,105,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34248398112,SCOPUS_ID:34248398112,2-s2.0-34248398112,Slow recovery from perturbations as a generic indicator of a nearby catastrophic shift,Van Nes E.,American Naturalist,00030147,169,6,738-747,2007-06-01,June 2007,10.1086/516845,"The size of the basin of attraction in ecosystems with alternative stable states is often referred to as ""ecological resilience."" Ecosystems with a low ecological resilience may easily be tipped into an alternative basin of attraction by a stochastic event. Unfortunately, it is very difficult to measure ecological resilience in practice. Here we show that the rate of recovery from small perturbations (sometimes called ""engineering resilience"") is a remarkably good indicator of ecological resilience. Such recovery rates decrease as a catastrophic regime shift is approached, a phenomenon known in physics as ""critical slowing down."" We demonstrate the robust occurrence of critical slowing down in six ecological models and outline a possible experimental approach to quantify differences in recovery rates. In all the models we analyzed, critical slowing down becomes apparent quite far from a threshold point, suggesting that it may indeed be of practical use as an early warning signal. Despite the fact that critical slowing down could also indicate other critical transitions, such as a stable system becoming oscillatory, the robustness of the phenomenon makes it a promising indicator of loss of resilience and the risk of upcoming regime shifts in a system. © 2007 by The University of Chicago.",331,17479460,Journal,ar,Article,100,2,2,Alternative stable states | Catastrophic bifurcations | Critical slowing down | Early warning signals | Resilience | Return time,12604,undefined,0,FALSE,106,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34248391021,SCOPUS_ID:34248391021,2-s2.0-34248391021,Gene flow reverses an adaptive cline in a coevolving host-parasitoid interaction,Forde S.E.,American Naturalist,00030147,169,6,794-801,2007-06-01,June 2007,10.1086/516848,"Many natural populations are characterized by clinal patterns of adaptation, but it is unclear how gene flow and environmental gradients interact to drive such clines. We addressed this question by directly manipulating dispersal and productivity in an experimental landscape containing a microbial parasitoid, the bacteriophage T7, and its host, the bacterium Escherichia coli. We observed that the adaptation of parasitoids increased on hosts originating from lower-productivity communities in the absence of gene flow. However, adaptation decreased along the same productivity gradient with experimentally imposed gene flow of the host and parasitoid. This occurred despite relatively low rates of gene flow. © 2007 by The University of Chicago.",35,17479465,Journal,ar,Article,100,3,3,Adaptation | Bacteriophage | Coevolution | Environmental gradient | Escherichia coli | Gene flow,12604,undefined,0,FALSE,107,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34248387364,SCOPUS_ID:34248387364,2-s2.0-34248387364,"Stoichiometric constraints on resource use, competitive interactions, and elemental cycling in microbial decomposers",Cherif M.,American Naturalist,00030147,169,6,709-724,2007-06-01,June 2007,10.1086/516844,"Heterotrophic microbial decomposers, such as bacteria and fungi, immobilize or mineralize inorganic elements, depending on their elemental composition and that of their organic resource. This fact has major implications for their interactions with other consumers of inorganic elements. We combine the stoichiometric and resource-ratio approaches in a model describing the use by decomposers of an organic and an inorganic resource containing the same essential element, to study its consequences on decomposer interactions and their role in elemental cycling. Our model considers the elemental composition of organic matter and the principle of its homeostasis explicitly. New predictions emerge, in particular, (1) stoichiometric constraints generate a trade-off between the R* values of decomposers for the two resources; (2) they create favorable conditions for the coexistence of decomposers limited by different resources and with different elemental demands; (3) however, combined with conditions on species-specific equilibrium limitation, they draw decomposers toward colimitation by the organic and inorganic resources on an evolutionary time scale. Moreover, we derive the conditions under which decomposers switch from consumption to excretion of the inorganic resource. We expect our predictions to be useful in explaining the community structure of decomposers and their interactions with other consumers of inorganic resources, particularly primary producers. © 2007 by The University of Chicago.",60,17479458,Journal,ar,Article,100,2,2,Competition | Immobilization | Mineralization | Resource-ratio theory | Stoichiometry,12604,undefined,0,FALSE,108,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34248379614,SCOPUS_ID:34248379614,2-s2.0-34248379614,What keeps insects small? Time limitation during oviposition reduces the fecundity benefit of female size in a butterfly,Gotthard K.,American Naturalist,00030147,169,6,768-779,2007-06-01,June 2007,10.1086/516651,"Laboratory studies of insects suggest that female fecundity may increase very rapidly with adult size and that mass may often increase close to exponentially with time during larval growth. These relationships make it difficult to see how realistic levels of larval mortality can outweigh the fecundity benefit of prolonged growth. Hence, it is unclear why many insects do not become bigger. In this study, we experimentally explore the relationship between female size and fecundity in the butterfly Pararge aegeria and show that thermally induced time limitation during oviposition may substantially reduce the fecundity benefit of larger females. We model time-limited oviposition under natural temperature conditions and show that fecundity is also likely to increase asymptotically with female size in the field. With realistic estimates of juvenile mortality, the model predicts optimal body sizes within the observed range even when larvae grow exponentially. We conclude that one important reason for why insects with a high capacity of larval growth do not evolve toward larger sizes may be that the fecundity benefit is in fact relatively limited under natural conditions. If so, these results may help resolve some of the inconsistencies between theory and empirical patterns in explaining optimal size in insects. © 2007 by The University of Chicago.",71,17479463,Journal,ar,Article,100,3,3,Body size | Fecundity | Growth trajectory | Lepidoptera | Life-history theory | Trade-off,12604,undefined,0,FALSE,109,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34248377882,SCOPUS_ID:34248377882,2-s2.0-34248377882,Temporal patterns in rates of community change during succession,Anderson K.J.,American Naturalist,00030147,169,6,780-793,2007-06-01,June 2007,10.1086/516653,"While ecological dogma holds that rates of community change decrease over the course of succession, this idea has yet to be tested systematically across a wide variety of successional sequences. Here, I review and define several measures of community change rates for species presence-absence data and test for temporal patterns therein using data acquired from 16 studies comprising 62 successional sequences. Community types include plant secondary and primary succession as well as succession of arthropods on defaunated mangrove islands and carcasses. Rates of species gain generally decline through time, whereas rates of species loss display no systematic temporal trends. As a result, percent community turnover generally declines while species richness increases - both in a decelerating manner. Although communities with relatively minor abiotic and dispersal limitations (e.g., plant secondary successional communities) exhibit rapidly declining rates of change, limitations arising from harsh abiotic conditions or spatial isolation of the community appear to substantially alter temporal patterns in rates of successional change. © 2007 by The University of Chicago.",120,17479464,Journal,ar,Article,100,1,1,Arthropods | Colonization | Extinction | Primary succession | Secondary succession | Turnover,12604,undefined,0,FALSE,110,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34248352043,SCOPUS_ID:34248352043,2-s2.0-34248352043,Host plant specialization driven by sexual selection,Quental T.,American Naturalist,00030147,169,6,830-836,2007-06-01,June 2007,10.1086/516654,"We propose a new mechanism based on sexual selection to explain the evolution of diet breadth in insects. More specifically, we show that mate choice in females for certain diet-derived male pheromones can be exploited by maternal effect genes that preferentially place offspring on a specific host plant, resulting in specialization. Our analytical model also suggests that the process is more likely to occur with species that show male-congregating mating strategies, such as lekking and hilltopping. The model offers a new explanation for the similarity between the composition of male lepidopteran pheromones and the chemistry of their host plants and also suggests a novel mechanism of host plant shift. This is the first time that sexual selection has been proposed to drive host plant specialization and the first time that a mechanism with selection acting solely on the adult stage has been shown to be capable of determining larval feeding habits. © 2007 by The University of Chicago.",7,17479468,Journal,re,Review,100,3,3,Diet breadth | Host shift | Lepidoptera | Maternal effects | Pheromone | Specialization,12604,undefined,0,FALSE,111,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34248334267,SCOPUS_ID:34248334267,2-s2.0-34248334267,"Evolution of yolk androgens in birds: Development, coloniality, and sexual dichromatism",Gil D.,American Naturalist,00030147,169,6,802-819,2007-06-01,June 2007,10.1086/516652,"Current theory recognizes the adaptive value of maternal effects in shaping offspring phenotypes in response to selective pressures and vindicates the value of these traits in fostering adaptation and speciation. Yolk androgens in birds are a relatively well-known maternal effect and have been linked to adaptations related to development, coloniality life, and sexual selection. We tested whether interspecific patterns of yolk androgen levels (androstenedione and testosterone) were related to interspecific variation in development, sexual selection, and coloniality. First, we found no relationship between androgen levels and duration of development as reflected by incubation and nestling periods. However, androstenedione concentration was positively related to the relative duration of the incubation period and negatively related to the relative duration of the nestling period. These relationships were confirmed by analyses of phylogenetically independent contrasts. We suggest that androstenedione concentration may have evolved as a mechanism to shift the relative duration of development between the egg and nestling stages in response to selective pressures that differentially affect the duration of each stage. Second, neither plumage dichromatism nor mating system explained significant variation in yolk androgen levels after correction for similarity among species due to common descent. This finding indicates that sexual selection has not been an important selective pressure for this maternal effect. Third, we found a highly significant positive relationship between degree of breeding coloniality and concentration of androstenedione but not testosterone. These effects were confirmed in analyses of contrasts controlling for similarity due to common descent. Since the relationship with coloniality was different for each androgen, it is unlikely that increased levels of androgens in highly colonial species are a mere consequence of elevated androgen levels in mothers. Rather, our results suggest that high levels of androstenedione in eggs of colonial species are an adaptation to colony life, possibly related to the production of highly competitive phenotypes. In conclusion, from a comparative perspective, the results of this study support the role of maternal effects in promoting adaptation to certain environmental pressures. © 2007 by The University of Chicago.",49,17479466,Journal,ar,Article,100,7,7,Androstenedione | Coloniality | Dichromatism | Maternal effects | Testosterone | Yolk androgens,12604,undefined,0,FALSE,112,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34248332648,SCOPUS_ID:34248332648,2-s2.0-34248332648,Motivation before meaning: Motivational information encoded in meerkat alarm calls develops earlier than referential information,Hollén L.,American Naturalist,00030147,169,6,758-767,2007-06-01,June 2007,10.1086/516719,"In contrast to historical assumptions about the affective nature of animal vocalizations, it is now clear that many vertebrates are capable of producing specific alarm calls in response to different predators, calls that provide information that goes beyond the motivational state of a caller. However, although these calls function referentially, it does not mean that they are devoid of motivational content. Studies on meerkats (Suricata suricatta) directly support this conclusion. The acoustic structure of their alarm calls simultaneously encodes information that is both motivational (level of urgency) and referential (predator specific). In this study, we investigated whether alarm calls of young meerkats undergo developmental modification and whether the motivational or the referential aspect of calls changes more over time. We found that, based on their acoustic structure, calls of young showed a high correct assignment to low- and high-urgency contexts but, in contrast to adults, low assignment to specific predator types. However, the discrimination among predator types was better in high-urgency than in low-urgency contexts. Our results suggest that acoustic features related to level of urgency are expressed earlier than those related to predator-specific information and may support the idea that referential calls evolve from motivational signals. © 2007 by The University of Chicago.",35,17479462,Journal,ar,Article,100,2,2,Alarm calls | Development | Meerkats | Motivational signals | Referentiality,12604,undefined,0,FALSE,113,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34248328391,SCOPUS_ID:34248328391,2-s2.0-34248328391,Stabilization of population fluctuations due to cannibalism promotes resource polymorphism in fish,Andersson J.,American Naturalist,00030147,169,6,820-829,2007-06-01,June 2007,10.1086/516846,"Resource polymorphism is a well-known phenomenon in many taxa, assumed to be a consequence of strong competition for resources and to be facilitated by stable environments and the presence of several profitable resources on which to specialize. In fish, resource polymorphism, in the form of planktivore- benthivore pairs, is found in a number of species. We gathered literature data on life-history characteristics and population dynamics for 15 fish species and investigated factors related to the presence of such resource polymorphism. This investigation indicated that early cannibalism and low overall population variability are typically associated with the presence of resource polymorphism. These findings match previously reported patterns of population dynamics for sizestructured fish populations, whereby early cannibalism has been shown to decrease temporal variation in population dynamics and to equalize the profitability of the zooplankton and macroinvertebrate resources. Our study suggests that competition alone is not a sufficient condition for the development of resource polymorphism because overly strong competition is typically associated with increased temporal variation (environmental instability). We conclude that although resource competition is an important factor regulating the development of resource polymorphism, cannibalism may also play a fundamental role by dampening population oscillations and possibly by equalizing the profitability of different resources. © 2007 by The University of Chicago.",29,17479467,Journal,ar,Article,100,5,5,Cannibalism | Fish | Population dynamics | Resource polymorphism | Size structure,12604,undefined,0,FALSE,114,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247547898,SCOPUS_ID:34247547898,2-s2.0-34247547898,"Importance of interactions between food quality, quantity, and gut transit time on consumer feeding, growth, and trophic dynamics",Mitra A.,American Naturalist,00030147,169,5,632-646,2007-05-01,May 2007,10.1086/513187,"Ingestion kinetics of animals are controlled by both external food availability and feedback from the quantity of material already within the gut. The latter varies with gut transit time (GTT) and digestion of the food. Ingestion, assimilation efficiency, and thus, growth dynamics are not related in a simple fashion. For the first time, the important linkage between these processes and GTT is demonstrated; this is achieved using a biomass-based, mechanistic multinutrient model fitted to experimental data for zooplankton growth dynamics when presented with food items of varying quality (stoichiometric composition) or quantity. The results show that trophic transfer dynamics will vary greatly between the extremes of feeding on low-quantity/high-quality versus high-quantity/low-quality food; these conditions are likely to occur in nature. Descriptions of consumer behavior that assume a constant relationship between the kinetics of grazing and growth irrespective of food quality and/or quantity, with little or no recognition of the combined importance of these factors on consumer behavior, may seriously misrepresent consumer activity in dynamic situations. © 2007 by The University of Chicago. All rights reserved.",69,17427134,Journal,ar,Article,100,2,2,Assimilation efficiency | Consumer growth dynamics | Food quality | Gut passage time | Predation kinetics,12604,undefined,0,FALSE,115,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247546636,SCOPUS_ID:34247546636,2-s2.0-34247546636,Predation can increase the prevalence of infectious disease,Holt R.,American Naturalist,00030147,169,5,690-699,2007-05-01,May 2007,10.1086/513188,"Many host-pathogen interactions are embedded in a web of other interspecific interactions. Recent theoretical studies have suggested that reductions in predator abundance can indirectly lead to upsurges in infectious diseases harbored by prey populations. In this note, we use simple models to show that in some circumstances, predation can actually increase the equilibrial prevalence of infection in a host, where prevalence is defined as the fraction of host population that is infected. Our results show that there is no complete generalization possible about how shifts in predation pressure translate into shifts in infection levels, without some understanding of host population regulation and the role of acquired immunity. Our results further highlight the importance of understanding the dynamics of nonregulatory pathogens in reservoir host populations and the understudied effects of demographic costs incurred by individuals that survive infection and develop acquired immunity. © 2007 by The University of Chicago. All rights reserved.",79,17427139,Journal,ar,Article,100,2,2,Host-pathogen | Immunity | Predator-prey | Regulation,12604,undefined,0,FALSE,116,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247527802,SCOPUS_ID:34247527802,2-s2.0-34247527802,Potential for ebola transmission between gorilla and chimpanzee social groups,Walsh P.D.,American Naturalist,00030147,169,5,684-689,2007-05-01,May 2007,10.1086/513494,"Over the past decade Ebola hemorrhagic fever has emerged repeatedly in Gabon and Congo, causing numerous human outbreaks and massive die-offs of gorillas and chimpanzees. Why Ebola has emerged so explosively remains poorly understood. Previous studies have tended to focus on exogenous factors such as habitat disturbance and climate change as drivers of Ebola emergence while downplaying the contribution of transmission between gorilla or chimpanzee social groups. Here we report recent observations on behaviors that pose a risk of transmission among gorilla groups and between gorillas and chimpanzees. These observations support a reassessment of ape-to-ape transmission as an amplifier of Ebola outbreaks. © 2007 by The University of Chicago. All rights reserved.",49,17427138,Journal,ar,Article,100,5,5,Ape decline | Congo | Disease network | Emergent disease | Epidemiology | Frugivory,12604,undefined,0,FALSE,117,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247518663,SCOPUS_ID:34247518663,2-s2.0-34247518663,Evaluating support for the resource-ratio hypothesis: A reply to Wilson et al.,Miller T.E.,American Naturalist,00030147,169,5,707-708,2007-05-01,May 2007,10.1086/513110,NA,6,17427141,Journal,no,Note,100,8,8,Competition | Consumer-resource theory | Literature survey | R* | Species interactions,12604,undefined,0,FALSE,118,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247518654,SCOPUS_ID:34247518654,2-s2.0-34247518654,Can population genetic structure be predicted from life-history traits?,Duminil J.,American Naturalist,00030147,169,5,662-672,2007-05-01,May 2007,10.1086/513490,"Population genetic structure is a key parameter in evolutionary biology. Earlier comparative studies have shown that genetic structure depends on species ecological attributes and life-history traits, but species phylogenetic relatedness had not been accounted for. Here we reevaluate the relationships between genetic structure and species traits in seed plants. Each species is characterized by a set of life-history and ecological features as well as by its geographic range size, its heterozygote deficit, and its genetic structure at nuclear and organelle markers to distinguish between pollen-and seed-mediated gene flow. We use both a conventional regression approach and a method that controls for phylogenetic relationships. Once phylogenetic conservatism and covariation among traits are taken into account, genetic structure is shown to be related with only a few synthetic traits, such as mating system for nuclear markers and seed dispersal mode or geographic range size for organelle markers. Along with other studies on invasiveness or rarity, our work illustrates the fact that predicting the fate of species across a broad taxonomic assemblage on the basis of simple traits is rarely possible, a testimony of the highly contingent nature of evolution. © 2007 by The University of Chicago. All rights reserved.",204,17427136,Journal,ar,Article,100,7,7,Chloroplast markers | Comparative method | Independent contrasts | Nuclear markers | Pollen dispersal | Seed dispersal,12604,undefined,0,FALSE,119,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247508122,SCOPUS_ID:34247508122,2-s2.0-34247508122,Direct and indirect effects of a sex-biased antagonist on male and female fertility: Consequences for reproductive trait evolution in a gender-dimorphic plant,Ashman T.,American Naturalist,00030147,169,5,595-608,2007-05-01,May 2007,10.1086/513150,"Gender-dimorphic plants are often subject to sex-differential enemy attack, but whether and how this contributes to trait evolution is unknown. To address this gap, we documented the spatiotemporal prevalence of sex-biased weevil damage in a gynodioecious strawberry. We then conducted path analysis to evaluate the direct and indirect pathways for weevils to affect female and male fertility and to mediate selection in two experimental gardens. Direct effects of weevils significantly reduced fertility and mediated selection on reproductive traits, even in the nonpreferred sex (females). Weevils significantly reduced floral display size in hermaphrodites in both gardens, and this translated into a substantial negative indirect effect on male fertility in the garden where the pathway to fertility via display was stronger. Thus, indirect effects of weevils can contribute to selection in hermaphrodites, which gain the majority of their fitness via male function. Our results also indicate that weevils often play a larger role than pollinators in shaping reproductive phenotype and thus raise the intriguing possibility that antagonists may be drivers of sexual dimorphism. Finally, our results support the view that mutualists, antagonists, and the abiotic environment should be considered when attempting to understand reproductive trait evolution in gender-dimorphic species. © 2007 by The University of Chicago. All rights reserved.",48,17427131,Journal,ar,Article,100,2,2,Dioecy | Florivory | Natural selection | Plant-animal interactions | Pollination | Sexual dimorphism,12604,undefined,0,FALSE,120,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247495570,SCOPUS_ID:34247495570,2-s2.0-34247495570,Selection through female fitness helps to explain the maintenance of male flowers,Vallejo-Marín M.,American Naturalist,00030147,169,5,563-568,2007-05-01,May 2007,10.1086/513112,"Andromonoecy, the production of both male and hermaphrodite flowers in the same individual, is a widespread phenomenon that occurs in approximately 4,000 species distributed in 33 families. Hypotheses for the evolution of andromonoecy suggest that the production of intermediate proportions of staminate flowers may be favored by selection acting through female components of fitness. Here we used the andromonoecious herb Solanum carolinense to determine the pattern of selection on the production of staminate flowers. A multivariate analysis of selection indicates that selection through female fitness favors the production of staminate flowers in at least one population. We conclude that this counterintuitive benefit of staminate flowers on female fitness highlights the importance of considering female components of fitness in the evolution of andromonoecy, a reproductive system usually interpreted as a ""male"" strategy. © 2007 by The University of Chicago. All rights reserved.",26,17427128,Journal,ar,Article,100,2,2,Andromonoecy | Multivariate selection | Nonfruiting flowers | Solanaceae | Solanum carolinense,12604,undefined,0,FALSE,121,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247492096,SCOPUS_ID:34247492096,2-s2.0-34247492096,A macroevolutionary explanation for energy equivalence in the scaling of body size and population density,Damuth J.,American Naturalist,00030147,169,5,621-631,2007-05-01,May 2007,10.1086/513495,"Across a wide array of animal species, mean population densities decline with species body mass such that the rate of energy use of local populations is approximately independent of body size. This ""energetic equivalence"" is particularly evident when ecological population densities are plotted across several or more orders of magnitude in body mass and is supported by a considerable body of evidence. Nevertheless, interpretation of the data has remained controversial, largely because of the difficulty of explaining the origin and maintenance of such a size-abundance relationship in terms of purely ecological processes. Here I describe results of a simulation model suggesting that an extremely simple mechanism operating over evolutionary time can explain the major features of the empirical data. The model specifies only the size scaling of metabolism and a process where randomly chosen species evolve to take resource energy from other species. This process of energy exchange among particular species is distinct from a random walk of species abundances and creates a situation in which species populations using relatively low amounts of energy at any body size have an elevated extinction risk. Selective extinction of such species rapidly drives size-abundance allometry in faunas toward approximate energetic equivalence and maintains it there. © 2007 by The University of Chicago. All rights reserved.",57,17427133,Journal,ar,Article,100,1,1,Abundance | Ecological allometry | Energetic equivalence | Macroecology | Scaling,12604,undefined,0,FALSE,122,NA,NA,NA,NA
