@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/13544266407,SCOPUS_ID:13544266407,2-s2.0-13544266407,Do vigour of introduced populations and escape from specialist herbivores contribute to invasiveness?,Stastny M.,Journal of Ecology,00220477,NA,93,1,27-37,2005-02-01,February 2005,10.1111/j.1365-2745.2004.00962.x,"1. Plant species may become invasive due to a lack of natural enemies (e.g. herbivores) in their introduced range. Absence of herbivores may result in selection for the loss of costly herbivore-resistance traits, which are expected to show a trade-off with vigour or competitive ability (the evolution of increased competitive ability, or EICA, hypothesis). 2. We conducted a common garden experiment in Switzerland, in which we compared herbivore resistance and vigour of Senecio jacobaea plants exposed to the specialist flea beetle Longitarsus jacobaeae, for four populations originating within the native range (Europe), and four from regions where it had been introduced (New Zealand, USA) and was unaffected by L. jacobaeae. Our predictions were that, compared with plants from the native populations, plants from introduced populations would experience greater herbivory (due to loss of resistance traits), and exhibit more vigorous growth. 3. As expected, we found that introduced S. jacobaea grew larger, and had greater reproductive output, than plants from the native range. Larger plants experienced more feeding damage, and introduced plants were consumed more even when size differences were controlled. Introduced plants also exhibited a greater relative ability to reproduce after damage was sustained, i.e. higher tolerance to herbivory. 4. Contrary to predictions, however, plants from introduced populations had higher total pyrrolizidine alkaloid production (chemical defence against herbivores). 5. Although plants from introduced ranges exhibited life-history traits consistent with EICA predictions, similar phenotypes were common in one of the populations from the native range, suggesting that EICA may not fully explain the invasion success of S. jacobaea. 6. Our results imply that increased competitive ability (vigour) of invasive plants may be associated with changes in resistance as well as tolerance to herbivory, and both types of anti-herbivore defence may need to be examined simultaneously to advance our understanding of invasiveness.",129,Journal,ar,Article,100,3,3,Enemy release hypothesis (ERH) | Evolution of increased competitive ability (EICA) | Herbivore resistance | Herbivore tolerance | Invasive species | Longitarsus jacobaeae | Senecio jacobaea | Vigour,29602,undefined,1,TRUE,90,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/13544265526,SCOPUS_ID:13544265526,2-s2.0-13544265526,Linking physiological traits to impacts on community structure and function: The role of root hemiparasitic Orobanchaceae (ex-Scrophulariaceae),Phoenix G.,Journal of Ecology,00220477,NA,93,1,67-78,2005-02-01,February 2005,10.1111/j.1365-2745.2004.00950.x,"1. The hemiparasitic Orobanchaceae (ex-Scrophulariaceae) are characterized by a distinctive suite of ecophysiological traits. These traits have important impacts on host plants and non-host plants, and influence interactions with other trophic levels. Ultimately, they can affect community structure and functioning. Here, we review these physiological traits and discuss their ecological consequences. 2. The root hemiparasitic Orobanchaceae form a convenient subset of the parasitic angiosperms for study because: they are the most numerous and most widely distributed group of parasitic angiosperms; their physiological characteristics have been well studied; they are important in both agricultural and (semi)natural communities; and they are tractable as experimental organisms. 3. Key traits include: high transpiration rates; competition with the host for nutrients and haustorial metabolism of host-derived solutes; uptake of host-derived secondary metabolites; dual autotrophic and heterotrophic carbon nutrition; distinct carbohydrate biochemistry; high nutrient concentrations in green leaf tissue and leaf litter; and small (often hairless and non-mycorrhizal) roots. 4. Impacts on the host are detrimental, which can alter competitive balances between hosts and non-hosts and thus result in community change. Further impacts may result from effects on the abiotic environment, including soil water status, nutrient cycling and leaf/canopy temperatures. 5. However, for non-host species and for organisms that interact with these (e.g. herbivores and pollinators) or for those that benefit from changes in the abiotic environment, the parasites may have an overall positive effect, suggesting that at the community level, hemiparasites may also be considered as mutualists. 6. It is clear that through their distinctive suite of physiological traits hemiparasitic Orobanchaceae, have considerable impacts on community structure and function, can have both competitive and positive interactions with other plants, and can impact on other trophic levels. Many community level effects of parasitic plants can be considered analogous to those of other parasites, predators or herbivores.",75,Journal,re,Review,100,2,2,Community diversity | Competition | Decomposition | Foraging | Herbivory | Host range | Nutrient cycling | Parasitic plants | Secondary metabolites | Trophic interactions,29602,undefined,1,TRUE,91,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/13544260699,SCOPUS_ID:13544260699,2-s2.0-13544260699,Slow plants in a fast forest: Local dispersal as a predictor of species frequencies in a dynamic landscape,Matlack G.,Journal of Ecology,00220477,NA,93,1,50-59,2005-02-01,February 2005,10.1111/j.1365-2745.2004.00947.x,"1. Regional distributions of plants could be determined by local dispersal processes or by extreme long-range dispersal. The importance of dispersal scale was examined by comparing regional frequencies of 36 forest herbs with predicted frequencies generated by a dynamic landscape model that only allowed local dispersal. The model was parameterized to land use turnover in south-eastern Pennsylvania and northern Delaware, USA, for the period of 300 years since initial forest clearance. 2. The model successfully predicted the frequencies of fleshy fruited and ant-dispersed forest herbs in the modern landscape, but failed to predict frequencies of adhesive species or of all species considered together. No attempt was made to predict the frequency of wind-dispersed species, which were infrequent in these forests. 3. Frequencies of species in the modern landscape appeared to be controlled, by the time available for spread after emerging from a period of low habitat frequency in the 19th century. 4. Species dispersed by ingestion of fruits were more abundant than predicted, probably due to gap-crossing by animal dispersal vectors. Ingested species appear to have spread at a rate only achievable by modelled species in an artificially long time frame. 5. The predictive power of a model based on local dispersal implies that extreme long-range dispersal is rare on the time-scale of human land use and does not significantly influence regional distributions. 6. Predicted frequencies were ≤ 20% for all species, consistent with an observed decline in forest species diversity. Herb species impoverishment can be interpreted as a distinct vegetational condition created by 18th-century forest clearance, which will probably be detectable for at least another century. 7. Seed dispersal ability appears to be critical to the regional survival of forest herb species. At the spatial and temporal scales of human land use, slow-migrating species, and those unable to cross gaps, may be in danger of regional extinction.",85,Journal,ar,Article,100,1,1,Colonization | Dynamic landscape | Forest fragmentation | Forest herbs | Land-use history | Landscape modelling | Plant migration | Reid's paradox | Seed dispersal | Species impoverishment,29602,undefined,1,TRUE,92,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/13544257330,SCOPUS_ID:13544257330,2-s2.0-13544257330,Abiotic constraints at the upper boundaries of two Rumex species on a freshwater flooding gradient,Lenssen J.P.M.,Journal of Ecology,00220477,NA,93,1,138-147,2005-02-01,February 2005,10.1111/j.1365-2745.2004.00957.x,"1. Competition is widely thought to be responsible for constraining species limits at the favourable ends of freshwater flooding gradients. However, field studies testing this idea rarely consider the role of competition beyond a species' field distribution limits. 2. To test whether species distributions are, instead, constrained by physiological limits, and only narrowed by biotic interactions, we measured the effect of competition on survival and fecundity of Rumex crispus and Rumex palustris within and above their distribution range along an elevation gradient in a river floodplain. 3. Flooding reduced the fitness of both species at the lowest elevations. A decline in fitness was also noticed at the two highest elevations in control as well as in removal plots, although standing crop measurements indicated that conditions here were the most favourable. 4. Both leaf herbivore damage and likeliness of drought increased with elevation. Because herbivore damage only reinforced prevailing abiotic influences, drought appeared to be the strongest constraint at higher positions. 5. Competition merely narrowed both species' physiological ranges by displacing them downwards from their optimum and maximum elevation. The displacement was strongest for the weak competitor Rumex palustris. 6. Our study provides experimental field evidence for earlier suggestions that both ends of a species niche can be defined in hydrological terms. It thus indicates that spatial variability in water availability may segregate species niches and thereby promote species richness in plant communities.",45,Journal,ar,Article,100,2,2,Competitive displacement | Disturbance | Drought | Flooding | Herbivory | Hydrological gradients | Niche | Zonation,29602,undefined,1,TRUE,93,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/13544255623,SCOPUS_ID:13544255623,2-s2.0-13544255623,"The potential role of plant oxygen and sulphide dynamics in die-off events of the tropical seagrass, Thalassia testudinum",Borum J.,Journal of Ecology,00220477,NA,93,1,148-158,2005-02-01,February 2005,10.1111/j.1365-2745.2004.00943.x,"1. Oxygen and sulphide dynamics were examined, using microelectrode techniques, in meristems and rhizomes of the seagrass Thalassia testudinum at three different sites in Florida Bay, and in the laboratory, to evaluate the potential role of internal oxygen variability and sulphide invasion in episodes of sudden die-off. The sites differed with respect to shoot density and sediment composition, with an active die-off occurring at only one of the sites. 2. Meristematic oxygen content followed similar diel patterns at all sites with high oxygen content during the day and hyposaturation relative to the water column during the night. Minimum meristematic oxygen content was recorded around sunrise and varied among sites, with values close to zero at the die-off site. 3. Gaseous sulphide was detected within the sediment at all sites but at different concentrations among sites and within the die-off site. Spontaneous invasion of sulphide into Thalassia rhizomes was recorded at low internal oxygen partial pressure during darkness at the die-off site. 4. A laboratory experiment showed that the internal oxygen dynamics depended on light availability, and hence plant photosynthesis, and on the oxygen content of the water column controlling passive oxygen diffusion from water column to leaves and belowground tissues in the dark. 5. Sulphide invasion only occurred at low internal oxygen content, and the rate of invasion was highly dependent on the oxygen supply to roots and rhizomes. Sulphide was slowly depleted from the tissues when high oxygen partial pressures were re-established through leaf photosynthesis. Coexistence of sulphide and oxygen in the tissues and the slow rate of sulphide depletion suggest that sulphide reoxidation is not biologically mediated within the tissues of Thalassia. 6. Our results support the hypothesis that internal oxygen stress, caused by low water column oxygen content or poor plant performance governed by other environmental factors, allows invasion of sulphide and that the internal plant oxygen and sulphide dynamics potentially are key factors in the episodes of sudden die-off in beds of Thalassia testudinum. Root anoxia followed by sulphide invasion may be a more general mechanism determining the growth and survival of other rooted plants in sulphate-rich aquatic environments.",231,Journal,ar,Article,100,7,7,Die-back of wetland plants | Microelectrodes | Oxygen | Seagrass die-off | Sediment | Sulphide | Thalassia,29602,undefined,0,FALSE,94,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/13544249825,SCOPUS_ID:13544249825,2-s2.0-13544249825,Pre- and post-germination determinants of spatial variation in recruitment in the perennial herb Helleborus foetidus L. (Ranunculaceae),Garrido J.L.,Journal of Ecology,00220477,NA,93,1,60-66,2005-02-01,February 2005,10.1111/j.1365-2745.2004.00955.x,"1. Recruitment in plant populations is a multiphase ssquential process. An integrated view of the relationships between the stages and processes involved is therefore needed, but few studies have analysed the direct and indirect effects concerned. We propose a causal model of these relationships and use structural equation modelling (SEM) and path analysis to investigate the direct and indirect effects of pre- and post-germination processes on recruitment. 2. We collected information on seed production, pre-dispersal seed losses, seed removal from the ground, seedling emergence and mortality, and seedling recruitment during the first year after emergence from 1 x 1 m plots centred on reproductive individuals in three geographically distant populations of the perennial herb Helleborus foetidus. 3. The results suggest some congruence between the three populations and indicate that post-germination processes shape the spatial variation in recruitment more than pre-germination processes. Although between-plot variation in recruitment: was mostly explained by seedling emergence and mortality, factors such as seed production and removal still have significant effects on recruitment through various, and frequently contrasting, pathways. 4. Path analysis is a powerful analytical tool for revealing important aspects of the recruitment dynamics of plant populations and the factors determining their spatial variation. Such aspects, including indirect effects, are difficult to quantify with other, more classical, approaches to recruitment.",27,Journal,ar,Article,100,3,3,Helleborus foetidus | Path analysis | Recruitment dynamics | Seedling | Structural equation modelling,29602,undefined,1,TRUE,95,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33744951705,SCOPUS_ID:33744951705,2-s2.0-33744951705,Dual role for an allelochemical: (±)-catechin from Centaurea maculosa root exudates regulates conspecific seedling establishment,Perry L.G.,Journal of Ecology,00220477,13652745,93,6,1126-1135,2005-01-01,December 2005,10.1111/j.1365-2745.2005.01044.x,"1 Plant allelopathic compounds may have other roles than interspecific interference. We investigated whether (±)-catechin, a phytotoxin exuded from the roots of the exotic invader Centaurea maculosa (spotted knapweed), is also one of the factors that regulates C. maculosa recruitment. 2 Adding activated carbon, which adsorbs organic compounds, to soil around C. maculosa adults in the field increased seedling density by 78% 25 days after sowing, and by 34% 32 days after sowing, suggesting that soil-borne compounds inhibited or delayed recruitment. 3 Analysis of field soils near mature C. maculosa revealed that they can contain exceptionally high (±)-catechin concentrations (mean = 1.55 mg g -1 dry soil, with 60% of samples containing ≥ 1.0 mg (±)-catechin g -1 ). 4 In laboratory experiments, treatment with ≥ 1.0 mg (±)-catechin mL -1 reduced seedling root elongation by > 50%, indicating that field concentrations are sufficient to inhibit C. maculosa recruitment. Provided that 10% methanol was used to maintain (±)-catechin in solution for > 1 day, treatment with ≥ 1.0 mg mL -1 also reduced C. maculosa germination by > 70%. 5 (±)-Catechin maintained in solution with methanol did not significantly reduce C. maculosa seed survival, suggesting that inhibition of germination was due, at least in part, to delayed germination rather than to seed mortality. 6 Depending on the solubility of (±)-catechin in soil and on the duration of its effects on recruitment, C. maculosa may avoid intraspecific competition or regulate the timing of seedling establishment by reducing seedling growth or postponing germination in response to its own phytotoxin. 7 Chemical regulation of C. maculosa recruitment, as demonstrated here, suggests a dual role of (±)-catechin as an allelochemical and an autoinhibitor. The potential for a single plant root exudate to influence both inter- and intraspecific interactions emphasizes the complex effects that plant secondary metabolites may have on plant population and community structure. © 2005 British Ecological Society.",106,Journal,tb,Retracted,100,7,7,Allelopathy | Autoinhibition | Autotoxicity | Chemical interference | Intraspecific competition | Invasive species | Population density | Seedling recruitment | Spotted knapweed,29602,undefined,1,TRUE,96,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/27644507931,SCOPUS_ID:27644507931,2-s2.0-27644507931,"The accuracy of matrix population model projections for coniferous trees in the Sierra Nevada, California",Van Mantgem P.J.,Journal of Ecology,00220477,13652745,93,4,737-747,2005-01-01,August 2005,10.1111/j.1365-2745.2005.01007.x,"1 We assess the use of simple, size-based matrix population models for projecting population trends for six coniferous tree species in the Sierra Nevada, California. We used demographic data from 16 673 trees in 15 permanent plots to create 17 separate time-invariant, density-independent population projection models, and determined differences between trends projected from initial surveys with a 5-year interval and observed data during two subsequent 5-year time steps. 2 We detected departures from the assumptions of the matrix modelling approach in terms of strong growth autocorrelations. We also found evidence of observation errors for measurements of tree growth and, to a more limited degree, recruitment. Loglinear analysis provided evidence of significant temporal variation in demographic rates for only two of the 17 populations. 3 Total population sizes were strongly predicted by model projections, although population dynamics were dominated by carryover from the previous 5-year time step (i.e. there were few cases of recruitment or death). Fractional changes to overall population sizes were less well predicted. Compared with a null model and a simple demographic model lacking size structure, matrix model projections were better able to predict total population sizes, although the differences were not statistically significant. Matrix model projections were also able to predict short-term rates of survival, growth and recruitment. Mortality frequencies were not well predicted. 4 Our results suggest that simple size-structured models can accurately project future short-term changes for some tree populations. However, not all populations were well predicted and these simple models would probably become more inaccurate over longer projection intervals. The predictive ability of these models would also be limited by disturbance or other events that destabilize demographic rates. © 2005 British Ecological Society.",37,Journal,ar,Article,100,2,2,Growth autocorrelation | Matrix models | Population projections | Size structure | Tree demography,29602,undefined,1,TRUE,97,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17044425107,SCOPUS_ID:17044425107,2-s2.0-17044425107,"Seedling recruitment in a hurricane-driven tropical forest: Light limitation, density-dependence and the spatial distribution of parent trees",Uriarte M.,Journal of Ecology,00220477,NA,93,2,291-304,2005-01-01,April 2005,10.1111/j.0022-0477.2005.00984.x,"1. We used inverse modelling to parameterize spatially-explicit seedling recruitment functions for nine canopy tree species in the Luquillo Forest Dynamics Plot (LFDP), Puerto Rico. We modelled the observed spatial variation in seedling recruitment following Hurricane Georges as a function of the potential number of seedlings at a given location (based on local source trees and the potential contribution of parents from outside of the mapped area) and of light levels and density-dependent mortality during establishment. We adopted the model comparison paradigm and compared the performance of increasingly complex models against a null model that assumes uniform seedling distribution across the plot. 2. Our data supported a model in which parents must reach a threshold size before any seedling production will occur. Once parents attain that size, the relationship between tree diameter and the number of seedlings produced is fairly flat for the majority of species. These results contradict previous analyses that simply assumed a linear relationship between biomass and seedling production and a uniform size threshold for seedling production across species. 3. The majority of species tested supported models that included at least one of a bath term (contribution from non-local trees), conspecific density dependence and light availability after the hurricane. Density dependence shifted the mode of the effective dispersal kernel away from potential parent trees and significantly reduced the number of seedlings established near parent trees. Recruitment from non-local sources accounted for 6-81% of observed seedling recruitment depending upon the tree species. Light availability appeared to divide species into three groups that showed more successful seedling establishment at low (< 5% of full sun), intermediate or high light levels (> 30% full sun). 4. Differences between individual species in the importance of local vs. bath recruitment and the intensity of density dependence suggest the existence of distinct recruitment syndromes that go beyond the traditional focus of tropical tree life histories. Understanding these syndromes will provide valuable insights into the spatial distribution of tropical tree species and the maintenance of tropical forest diversity. © 2005 British Ecological Society.",118,Journal,ar,Article,100,5,5,Inverse modelling | Luquillo experimental forest | Puerto rico | Tropical forest dynamics,29602,undefined,1,TRUE,98,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/16844381723,SCOPUS_ID:16844381723,2-s2.0-16844381723,Germination success of temperate grassland species after passage through ungulate and rabbit guts,Cosyns E.,Journal of Ecology,00220477,NA,93,2,353-361,2005-01-01,April 2005,10.1111/j.0022-0477.2005.00982.x,"1. Dispersal of endozoochorous seed involves uptake by a herbivore and exposure to different kinds of digestive fluids during passage through the gastrointestinal tract. Assessment of the ecological significance of endozoochory therefore requires examination of the survival rate of seeds during this phase. 2. A feeding experiment was conducted with seeds of 19 plant species that are important constituents of temperate semi-natural grasslands and five animal species (two ruminants, two colon fermenters and a caecum fermenter). Mean retention time of germinable seeds was determined and seed characteristics that might affect germination success were examined. 3. Gut-passed seeds had a much lower germination success (0-26%) than non-gut-passed seeds either sown directly on dung (2-79%) or bare soil (7-89%). 4. Relative germination success differed considerably between both plant and animal species. This may result from complex, herbivore-specific interactions between animal behaviour (chewing, digestion) and seed characteristics. 5. Germination success was positively related to seed longevity and, remarkably, also to seed mass and seed shape. Retention time of germinable seeds varied from c. 12 hours (rabbit) to 72 hours (ungulates), potentially allowing long-distance seed dispersal. This study highlights both the complex interaction between animal species and seed characteristics and the considerable differences in germination success of gut-passed seeds, which exist between plant species. The loss of seed germinability after gut passage calls into question the ecological significance of endozoochory, although the costs of other dispersal mechanisms remain to be tested. © 2005 British Ecological Society.",104,Journal,ar,Article,100,4,4,Endozoochory | Gut survival | Herbivore | Indicator parameter | Ruminant | Seed dispersal | Seed ecology | Seed germination | Temperate grassland,29602,undefined,1,TRUE,99,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/16844372857,SCOPUS_ID:16844372857,2-s2.0-16844372857,Plant strategies and trait trade-offs influence trends in competitive ability along gradients of soil fertility and disturbance,Fynn R.,Journal of Ecology,00220477,NA,93,2,384-394,2005-01-01,April 2005,10.1111/j.0022-0477.2005.00993.x,"1. We present evidence of trade-offs in competitive ability among five perennial C4 grass species at different levels of soil fertility and disturbance in a garden experiment in KwaZulu-Natal, South Africa. 2. Our goals were to examine plant strategy theory, using grass species that differed widely in various traits and in their response to environmental influences. More specifically, we wished to examine whether the importance of competition was less in low fertility or regularly disturbed environments (stressed environments) than in more fertile or undisturbed conditions, and whether species made trade-offs in competitive ability along such stress gradients. 3. The trend in the competitive ability of two species in mixture along a soil fertility gradient tended to be inversely related if one had narrow and the other broad leaves or they differed in height, providing strong evidence for trait trade-offs. Thus, a tall broad-leaved species, Panicum maximum, was the most competitive species in fertile subplots, whereas a tall narrow-leaved species, Hyparrhenia hirta, was the most competitive species in infertile subplots, but no difference in competitive ability across a fertility gradient was observed when both species in a mixture had similar traits. 4. Regular cutting altered competitive interactions amongst species resulting in a short species, Themeda triandra, having a greater competitive effect on neighbours and a better response to neighbours in cut than in the less stressed uncut treatments, suggesting a trade-off for competitive ability in regularly disturbed habitats. However, cutting only improved the performance of T. triandra against P. maximum in infertile subplots. 5. We demonstrated that for some, but not all, mixtures of species, competitive hierarchies may reverse along gradients of soil fertility and disturbance. Moreover, soil fertility and disturbance may interact in their effect on competitive interactions. Thus, soil fertility and disturbance form the major axes of an ecological framework for understanding plant competitive interactions. © 2005 British Ecological Society.",103,Journal,ar,Article,100,3,3,Competitive hierarchy | Ecological theory | Garden experiment | Limiting resources | Response ratio,29602,undefined,1,TRUE,100,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/16844367909,SCOPUS_ID:16844367909,2-s2.0-16844367909,Darkness visible: Reflections on underground ecology,Fitter A.H.,Journal of Ecology,00220477,NA,93,2,231-243,2005-01-01,April 2005,10.1111/j.0022-0477.2005.00990.x,"1. Soil science and ecology have developed independently, making it difficult for ecologists to contribute to urgent current debates on the destruction of the global soil resource and its key role in the global carbon cycle. Soils are believed to be exceptionally biodiverse parts of ecosystems, a view confirmed by recent data from the UK Soil Biodiversity Programme at Sourhope, Scotland, where high diversity was a characteristic of small organisms, but not of larger ones. Explaining this difference requires knowledge that we currently lack about the basic biology and biogeography of micro-organisms. 2. It seems inherently plausible that the high levels of biological diversity in soil play some part in determining the ability of soils to undertake ecosystem-level processes, such as carbon and mineral cycling. However, we lack conceptual models to address this issue, and debate about the role of biodiversity in ecosystem processes has centred around the concept of functional redundancy, and has consequently been largely semantic. More precise construction of our experimental questions is needed to advance understanding. 3. These issues are well illustrated by the fungi that form arbuscular mycorrhizas, the Glomeromycota. This ancient symbiosis of plants and fungi is responsible for phosphate uptake in most land plants, and the phylum is generally held to be species-poor and non-specific, with most members readily colonizing any plant species. Molecular techniques have shown both those assumptions to be unsafe, raising questions about what factors have promoted diversification in these fungi. One source of this genetic diversity may be functional diversity. 4. Specificity of the mycorrhizal interaction between plants and fungi would have important ecosystem consequences. One example would be in the control of invasiveness in introduced plant species: surprisingly, naturalized plant species in Britain are disproportionately from mycorrhizal families, suggesting that these fungi may play a role in assisting invasion. 5. What emerges from an attempt to relate biodiversity and ecosystem processes in soil is our extraordinary ignorance about the organisms involved. There are fundamental questions that are now answerable with new techniques and sufficient will, such as how biodiverse are natural soils? Do microbes have biogeography? Are there rare or even endangered microbes? © 2005 British Ecological Society.",208,Journal,cp,Conference Paper,100,1,1,Biodiversity | Global change | Invasive species | Mycorrhizas | Soil,29602,EP/G066728/1,1,TRUE,101,all,All Open Access,EPSRC,Engineering and Physical Sciences Research Council
true,https://api.elsevier.com/content/abstract/scopus_id/16844364001,SCOPUS_ID:16844364001,2-s2.0-16844364001,Understanding mutualism when there is adaptation to the partner,De Mazancourt C.,Journal of Ecology,00220477,NA,93,2,305-314,2005-01-01,April 2005,10.1111/j.0022-0477.2004.00952.x,"1. A mutualism is a mutually beneficial interaction between individuals of two species. Here we show that the degree of benefit resulting from an interaction depends on whether adaptation within the mutualism is considered. 2. A species' proximate response measures the short-term effect of addition or removal of the partner species, without allowing for any adaptation. We define a proximate mutualism as an interaction in which removal of each partner results in a decreased performance of the other, i.e. both species show a positive proximate response to the presence of the partner. 3. A proximate mutualism might, however, only reflect evolved dependence (i.e. the species has lost its ability to perform well without the partner). Some authors therefore insist on an ultimate criterion, regardless of the use of proximate responses in almost all empirical studies. 4. A species' ultimate response measures the long-term effect of adding or removing the partner species, thus allowing the focal species to adapt. In an ultimate mutualism neither partner could ever have performed as well without the other. In other words, a mutualism is called ultimate if both species show a positive ultimate response to the presence of the partner. Despite the conceptual attractiveness of this definition, ultimate responses are difficult to measure, rendering its use operationally problematic. 5. Mutualistic evolution, the evolution of a trait that is costly to the bearer but beneficial to its partner, is not, paradoxically, a necessary consequence of either proximate or ultimate mutualism. Another counterintuitive result is that even obligate mutualisms are not necessarily ultimate interactions. 6. We conclude that the proximate response is the only workable criterion for mutualism. Our understanding of mutualism, however, requires further evaluation of how evolved dependence may be responsible for such responses. 7. These concepts clarify the ongoing debate about whether plant-herbivore interactions can be considered as mutualistic. 8. This is not a semantic case of hair splitting: naïve aspects in current views of mutualism need revision. In most, if not all, interactions now considered as mutualisms, some of the measured benefits are likely to result from evolved dependence, rather than what we would like to consider as ultimate benefits. © 2005 British Ecological Society.",85,Journal,re,Review,100,3,3,Adaptation | Coevolution | Evolved dependence | Mutualism | Overcompensation | Plant-herbivore interaction | Proximate response | Ultimate response,29602,undefined,1,TRUE,102,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/16844363488,SCOPUS_ID:16844363488,2-s2.0-16844363488,Pattern and process: Competition causes regular spacing of individuals within plant populations,Stoll P.,Journal of Ecology,00220477,NA,93,2,395-403,2005-01-01,April 2005,10.1111/j.0022-0477.2005.00989.x,"1. We used simulated and experimental plant populations to analyse mortality-driven pattern formation under size-dependent competition. Larger plants had an advantage under size-asymmetric but not under symmetric competition. Initial patterns were random or clumped. 2. The simulations were individual-based and spatially explicit. Size-dependent competition was modelled with different rules to partition overlapping zones of influence. 3. The experiment used genotypes of Arabidopsis thaliana with different morphological plasticity and hence size-dependent competition. Compared with wild types, transgenic individuals over-expressed phytochrome A and had decreased plasticity because of disabled phytochrome-mediated shade avoidance. Therefore, competition among transgenics was more asymmetric compared with wild-types. 4. Density-dependent mortality under symmetric competition did not substantially change the initial spatial pattern. Conversely, simulations under asymmetric competition and experimental patterns of transgenic over-expressors showed patterns of survivors that deviated substantially from random mortality independent of initial patterns. 5. Small-scale initial patterns of wild types were regular rather than random or clumped. We hypothesize that this small-scale regularity may be explained by early shade avoidance of seedlings in their cotyledon stage. 6. Our experimental results support predictions from an individual-based simulation model and support the conclusion that regular spatial patterns of surviving individuals should be interpreted as evidence for strong, asymmetric competitive interactions and subsequent density-dependent mortality. © 2005 British Ecological Society.",119,Journal,ar,Article,100,2,2,Arabidopsis thaliana | Asymmetric | Density dependence | Individual-based | Intraspecific | Pattern formation | Phenotypic plasticity | Simulation model | Spatial pattern | Symmetric,29602,undefined,1,TRUE,103,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/16844362969,SCOPUS_ID:16844362969,2-s2.0-16844362969,"A space-for-time substitution reveals the long-term decline in genotypic diversity of a widespread salt marsh plant, Spartina alterniflora, over a span of 1500 years",Travis S.,Journal of Ecology,00220477,NA,93,2,417-430,2005-01-01,April 2005,10.1111/j.0022-0477.2005.00985.x,"1. Clonal populations face a trade-off between sexual recruitment and vegetative growth and, once established, may undergo continuous declines in genotypic diversity if their sexual recruits make poor competitors. The geological history of delta formation in the Lower Mississippi River Valley was used to age eight 5. alterniflora marshes for use in a space-for-time substitution ranging over 1500 years, in order to determine the long-term effects of clonal growth on genotypic diversity in natural populations. 2. We also predicted that highly heterozygous clones are competitively superior, leading to an increase in the overall level of genetic diversity as a marsh ages and/or to an increasingly positive relationship between clone size and individual heterozygosity, and that the clumping of ramets within clones will occur over increasingly large distances as populations age, while the clumping of genetically related clones will become less pronounced as intraclonal competition begins to obscure the initial effects of localized seedling recruitment. 3. Using molecular markers to differentiate clones, we documented a decline in clonal richness at the rate of approximately 1% 100 years -1 that was accompanied for the first 300-500 years by an increase in the distance over which clumping of ramets within genets occurred. Older populations, in the 500-1500-year range, showed evidence of clone fragmentation. 4. The spatial clustering of kin was observed for only two marshes, and exhibited no clear relationship with marsh age. 5. Whereas the overall level of genetic diversity was consistent among marshes and showed no clear relationship with marsh age, the relationship between heterozygosity and individual clone size became increasingly pronounced within older marshes. 6. Our results suggest that under natural conditions S. alterniflora marshes will rarely reach ages sufficient for the loss of all clonal diversity, or for the effects of inbreeding and drift to pose a significant threat to population viability. © 2005 British Ecological Society.",70,Journal,ar,Article,100,2,2,AFLP | Clonal plants | Genetic variation | Genotypic diversity | Heterozygosity | Population structure | Spartina alterniflora | Spatial autocorrelation,29602,undefined,1,TRUE,104,all,All Open Access,NA,NA
