@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:doi,dc:description,authkeywords,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/0032852553,SCOPUS_ID:0032852553,2-s2.0-0032852553,Breeding structure of a Yucca filamentosa (Agavaceae) population,Massey L.K.,Evolution,00143820,53,4,1293-1298,1999-01-01,August 1999,11,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,118,10.1111/j.1558-5646.1999.tb04542.x,"Yucca filamentosa and its species-specific pollinator, the yucca moth, Tegeticula yuccasella (Lepidoptera: Prodoxidae), form a relationship that is often cited as a classic example of a coevolved plant-pollinator mutualism. Observations of the moth's behavior have led to predictions that moth dispersal is relatively limited and that, as a consequence, the self-compatible Y. filamentosa should experience relatively high rates of self-fertilization. In contrast, analyses of its mating system indicated that E filamentosa was predominantly outcrossed. To better understand effective breeding patterns in Y. filamentosa populations, 10 polymorphic allozyme loci were investigated to analyze the breeding structure of a natural Y. filamentosa population. Analyses revealed that K filamentosa is predominantly outcrossed, has multiply sired fruits, and that each fruit was sired by a different set of pollen donors. The effective number of pollen donors per fruit ranged from 1.56 to 3.13, indicating that some correlated mating exists within fruits. Paternity analyses revealed that pollen moved from 6 m to 293 m (mean = 118 m) within the study population and that a minimum of 10% of the progeny were sired by pollen originating outside of the population. These results are discussed in the context of the yucca-yucca moth mutualism.",Agavaceae | Breeding structure | Correlated mating | Mutualism | Paternity analysis | Tegeticula yuccasella | Yucca filamentosa | Yucca moth,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032851085,SCOPUS_ID:0032851085,2-s2.0-0032851085,Adaptive dynamics in allele space: Evolution of genetic polymorphism by small mutations in a heterogeneous environment,Kisdi E.,Evolution,00143820,53,4,993-1008,1999-01-01,August 1999,149,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,119,10.1111/j.1558-5646.1999.tb04515.x,"We demonstrate how a genetic polymorphism of distinctly different alleles can develop during long-term frequency-dependent evolution in an initially monomorphic diploid population, if mutations have only small phenotypic effect. As a specific example, we use a version of Levene's (1953) soft selection model, where stabilizing selection acts on a continuous trait within each of two habitats. If the optimal phenotypes within the habitats are sufficiently different, then two distinctly different alleles evolve gradually from a single ancestral allele. In a wide range of parameter values, the two locally optimal phenotypes will be realized by one of the homozygotes and the heterozygote, rather than by the two homozygotes. Unlike in the haploid analogue of the model, there can be multiple polymorphic evolutionary attractors with different probabilities of convergence. Our results differ from the population genetic models of short-term evolution in two aspects: (1) a polymorphism that is population genetically stable may be invaded by a new mutant allele and, as a consequence, the population may fall back to monomorphism, (2) long-term evolution by allele substitutions may lead from a population where polymorphism is not possible into one where polymorphism is possible.",Adaptive dynamics | ESS | Evolutionary branching | Frequency dependent selection | Genetic polymorphism | Levene model | Soft selection,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032849986,SCOPUS_ID:0032849986,2-s2.0-0032849986,Evidence that an outcrossing population is a derived lineage in a hermaphroditic fish (Rivulus marmoratus),Weibel A.C.,Evolution,00143820,53,4,1217-1225,1999-01-01,August 1999,27,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,120,10.1111/j.1558-5646.1999.tb04534.x,"Rivulus marmoratus is the only known vertebrate with obligate, synchronous hermaphroditic fertilization. Males can be experimentally induced in the laboratory and are rare or absent in most populations, but at the isolated Twin Cays, Belize, locality, males are relatively abundant. At this locality, evidence of outcrossing has been documented in this otherwise automictic cloning species. Phylogenetic analysis of restriction sites and sequence characters revealed that all Florida and Belize western Caribbean populations (including Twin Cays) are phyletically indistinguishable yet divergent from eastern populations in Brazil and the Bahamas. Further, these western lineages shared a common ancestor more recently than all other populations. Therefore, the Twin Cays population is not a remnant ancestral outcrossing population. Outcrossing is suspected to have evolved as a phenotypically plastic character, and its expression in R. marmoratus may be dormant unless triggered by some ecological factor that is not well understood.",Biogeography | Hermaphrodite | Outcrossing | Phenotypic plasticity | Phylogeny | Rivulus marmoratus | Selfing,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032849985,SCOPUS_ID:0032849985,2-s2.0-0032849985,Molecular markers indicate rare sex in a predominantly asexual parasitoid wasp,Belshaw R.,Evolution,00143820,53,4,1189-1199,1999-01-01,August 1999,73,Journal,ar,Article,100,4,4,22104,undefined,1,TRUE,121,10.1111/j.1558-5646.1999.tb04532.x,"The parasitoid wasp genus Lysiphlebus (Hymenoptera: Braconidae: Aphidiinae) contains a taxonomically poorly resolved group of both sexual (arrhenotokous) species and asexual (thelytokous) clones. Maximum-parsimony and maximum-likelihood analyses of mitochondrial DNA sequence data from specimens collected across Western Europe showed that asexuality, which does not appear to be caused by the bacterium Wolbachia, is concentrated in two geographically widespread lineages, the older of which diverged from the closest extant sexual taxa approximately 0.5 million years ago. However, the DNA sequences of a nuclear intron (elongation factor-1α) showed no congruence with this pattern, and a much higher frequency of heterozygotes with very high allelic diversity was observed among the asexual females compared to that among females from the sexual species. This pattern is consistent with maternally inherited asexuality coupled with a history of rare sex with members of several closely related sexual populations or species. Our observations reinforce recent arguments that rare sex may be more important for the persistence of otherwise asexual lineages than hitherto appreciated.",Aphidiinae | Asexual | Elongation factor | Lysiphlebus | Mitochondrial DNA | Parthenogenesis | Phylogeny | Thelytoky,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032835707,SCOPUS_ID:0032835707,2-s2.0-0032835707,Comparative phylogeography of a sibling pair of rainforest Drosophila species (Drosophila serrata and D. birchii),Kelemen L.,Evolution,00143820,53,4,1306-1311,1999-01-01,August 1999,26,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,122,10.1111/j.1558-5646.1999.tb04545.x,"Drosophila serrata and D. birchii are presumed sibling species; the former is a widespread generalist and the latter is restricted to rainforests. Comparison of the mtDNA sequence phylogeographies revealed two highly divergent, geographically distinct lineages of D. serrata that are as distinct from each other as either is from D. birchii. However, diversity in D. birchii is low and unstructured. The low diversity in D. birchii corresponds with a late-Pleistocene-Holocene contraction of lowland rainforests. We suggest that future studies of speciation and adaptation should compare the two lineages of D. serrata to each other as well as to D. birchii.",Biogeography | Drosophila | mtDNA | ND5 | Phylogeny | Rainforest | Selection,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032835706,SCOPUS_ID:0032835706,2-s2.0-0032835706,Plant polyploidy and pollination: Floral traits and insect visits to diploid and tetraploid Heuchera grossulariifolia,Segraves K.A.,Evolution,00143820,53,4,1114-1127,1999-01-01,August 1999,153,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,123,10.1111/j.1558-5646.1999.tb04526.x,"In many polyploid species, polyploids often have different suites of floral traits and different flowering times than their diploid progenitor species. We hypothesized that such differences in floral traits in polyploids may subsequently affect their interactions with pollinating and other insect visitors. We measured floral morphology and flowering phenology in 14 populations of diploid and autotetraploid Heuchera grossulariifolia Rydb. (Saxifragaceae), determined if repeated evolution of independent polyploid lineages resulted in differentiation in floral morphology among those lineages, and ascertained if there was a consistent pattern of differentiation among genetically similar diploid and autotetraploid populations. In addition, we evaluated the differences in suites of floral visitors within a natural community where diploids and autotetraploids occur sympatrically. Overall, flowers of autotetraploid plants were larger and shaped differently than those of diploids, had a different flowering phenology than that of diploids, and attracted different suites of floral visitors. In comparison with flowers of diploids, tetraploid floral morphology varied widely from pronounced differences between cytotypes in some populations to similar flower shapes and sizes between ploidal levels in other populations. Observations of floral visitors to diploids and autotetraploids in a natural sympatric population demonstrated that the cytotypes had different suites of floral visitors and six of the 15 common visitors preferentially visited one ploidy more frequently. Moreover, we also found that floral morphology differed among independent autotetraploid origins, but there was no consistent pattern of differentiation between genetically similar diploid and autotetraploid populations. Hence, the results suggest that the process of polyploidization creates the potential for attraction of different suites of floral visitors. Multiple origins of polyploidy also presents the opportunity for new or different plant-insect interactions among independent polyploid lineages. These differences in turn may affect patterns of gene flow between diploids and polyploids and also among plants of independent polyploid origin. Polyploidy, therefore, may result in a geographic mosaic of interspecific interactions across a species' range, contributing to diversification in both plant and insect groups.",Floral morphology | Flowering phenology | Heuchera | Insect visitation | Plant-insect interactions | Pollination | Polyploidy,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032835705,SCOPUS_ID:0032835705,2-s2.0-0032835705,Epistasis and the evolution of additive genetic variance in populations that pass through a bottleneck,Cheverud J.M.,Evolution,00143820,53,4,1009-1018,1999-01-01,August 1999,76,Journal,ar,Article,100,8,8,22104,undefined,0,FALSE,124,10.1111/j.1558-5646.1999.tb04516.x,"Traditional models of genetic drift predict a linear decrease in additive genetic variance for populations passing through a bottleneck. This perceived lack of heritable variance limits the scope of founder-effect models of speciation. We produced 55 replicate bottleneck populations maintained at two male-female pairs through four generations of inbreeding (average F = 0.39). These populations were formed from an F2 intercross of the LG/J and SM/J inbred mouse strains. Two contemporaneous control strains maintained with more than 60 mating pairs per generation were formed from this same source population. The average level of within-strain additive genetic variance for adult body weight was compared between the control and experimental lines. Additive genetic variance for adult body weight within experimental bottleneck strains was significantly higher than expected under an additive genetic model. This enhancement of additive genetic variance under inbreeding is likely to be due to epistasis, which retards or reverses the loss of additive genetic variance under inbreeding for adult body weight in this population. Therefore, founder-effect speciation processes may not be constrained by a loss of heritable variance due to population bottlenecks.",Additive genetic variance | Epistasis | Founder-effect speciation | Mice | Population bottlenecks,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032835510,SCOPUS_ID:0032835510,2-s2.0-0032835510,Developmental instability in wild chromosomal hybrids of the house mouse,Chatti N.,Evolution,00143820,53,4,1268-1279,1999-01-01,August 1999,21,Journal,ar,Article,100,5,5,22104,undefined,1,TRUE,125,10.1111/j.1558-5646.1999.tb04539.x,"In wild populations of the house mouse from Tunisia, fluctuating asymmetry and character size of tooth traits were compared between chromosomal races (2n = 40, all acrocentric standard karyotype, and 2n = 22, with nine fixed Robertsonian fusions) and their natural hybrids. Developmental stability was impaired in hybrids compared to both parental groups. Because genetic divergence measured by allozyme markers was low, genomic incompatibilities! were not expected between the chromosomal races. This suggests that differentiation of gene systems specifically involved in development may have occurred between the chromosomal races. Support for the latter was found in the study of character size which showed that the 2n = 22 mice had smaller teeth than either the hybrid or the standard mice. The study of Tunisian chromosomal races thus shows that chromosomal evolution may lead to important changes in coadapted gene systems without involving extensive genic differentiation.",Character size | Chromosomal evolution | Developmental stability | Fluctuating asymmetry | House mouse | Hybridization | Robertsonian fusion,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032835509,SCOPUS_ID:0032835509,2-s2.0-0032835509,"Loss of sex in clonal populations of a flowering plant, Decodon verticillatus (Lythraceae)",Eckert C.G.,Evolution,00143820,53,4,1079-1092,1999-01-01,August 1999,63,Journal,ar,Article,100,3,3,22104,undefined,0,FALSE,126,10.1111/j.1558-5646.1999.tb04523.x,"The loss of traits that no longer increase fitness is a pervasive feature of evolution, although detailed studies of the genetic, developmental, and evolutionary factors involved are few. Most perennial plants practice both sexual and clonal reproduction, and it has been hypothesized that populations with little sexual recruitment may lose the capacity for sexual reproduction by fixing mutations that disable one or more of the many processes involved in sex. The clonal, tristylous aquatic plant, Decodon verticillatus, exhibits marked geographical variation in sexual recruitment. Populations at the northern limit of the range are usually monomorphic for style length, consist of single genotypes, and produce almost no seed, due, in part, to environmental conditions that inhibit pollination, fertilization, and seed maturation. Controlled crosses in a greenhouse provided evidence for greatly reduced sexual capacity in an exclusively clonal, monomorphic population. Plants from this infertile population produced only 3-18% as many seeds per pollination as fertile populations. Observations of pollen tube growth indicated that infertility is due to severe reductions in pollen tube numbers both early after pollination and later when pollen tubes were traversing the ovary, due primarily to the inability of pistils to support normal tube growth. A three-year greenhouse experiment comparing fertility, survival, and growth of F1 progenies produced from reciprocal crosses between plants from the infertile population and those from nearby fertile populations suggested that the genetic basis for infertility is simple and may involve a single recessive mutation. In addition, the results did not reveal any association between infertility and other aspects of survival and vegetative vigor. The infertile genotype was likely fixed in the population through founder effect rather than indirect selection resulting from antagonistic pleiotropy or direct selection of advantages associated with reduced investment in sexual reproduction. A broader comparison of sexual fertility in 15 clonal, monomorphic populations and five genotypically diverse, trimorphic populations under greenhouse conditions revealed substantial infertility in all but one monomorphic population. Populations varied somewhat in the stage at which infertility was expressed, however, pollen tube growth was impaired in all populations. These results provide strong support for the hypothesis that complex traits like sex are degraded by mutation when they no longer increase fitness.",Asexuality | Clonal reproduction | Mutation | Plant reproductive strategies | Sexuality | Swamp loosestrife | Trait loss,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032834229,SCOPUS_ID:0032834229,2-s2.0-0032834229,No evidence of bottleneck in the postglacial recolonization of Europe by the noctule bat (Nyctalus noctula),Petit E.,Evolution,00143820,53,4,1247-1258,1999-01-01,August 1999,127,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,127,10.1111/j.1558-5646.1999.tb04537.x,"During the Pleistocene, the habitat of the noctule bat (Nyctalus noctula) was limited to small refuge areas located in Southern Europe, whereas the species is now widespread across this continent. Using mtDNA (control region and ND1 gene) polymorphisms, we asked whether this recolonization occurred through bottlenecks and whether it was accompanied by population growth. Sequences of the second hypervariable domain of the control region were obtained from 364 noctule bats representing 18 colonies sampled across Europe. This yielded 108 haplotypes that were depicted on a minimum spanning tree that showed a starlike structure with two long branches. Additional sequences obtained from the ND1 gene confirmed that the different parts of the MST correspond to three clades which diverged before the Last Glacial Maximum (18,000 yrC14 BP), leading to the conclusion that the noctule bat survived in several isolated refugia. Partitioning populations into coherent geographical groups divided our samples (φ(CT) = 0.17; P = 0.01) into a group of highly variable nursing colonies from central and eastern Europe and less variable, isolated colonies from western and southern Europe. Demographic analyses suggest that populations of the former group underwent demographic expansions either after the Younger Dryas (11,000-10,000 yrC14 BP), assuming a fast mutation rate for HV II, or during the Pleistocene, assuming a conventional mutation rate. We discuss the fact that the high genetic variability (h = 0.69-0.96; π = 0.006-0.013) observed in nursing colonies that are located some distance from potential Pleistocene refugia is probably due to the combined effect of rapid evolution of the control region in growing populations and a range shift of noctule populations parallel to the recovery of forests in Europe after the last glaciations.",Bottleneck | Control region | Mitochondrial DNA | ND1 | Nyctalus noctula | Pleistocene | Population structure,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032834228,SCOPUS_ID:0032834228,2-s2.0-0032834228,"Geographic variation in life-history traits of the ant lion, Myrmeleon immaculatus: Evolutionary implications of Bergmann's rule",Arnett A.E.,Evolution,00143820,53,4,1180-1188,1999-01-01,August 1999,122,Journal,ar,Article,100,2,2,22104,9701122,1,TRUE,128,10.1111/j.1558-5646.1999.tb04531.x,"In eastern North America, body size of the larval ant lion Myrmeleon immaculatus increases from south to north, following Bergmann's rule. We used a common-garden experiment and a reciprocal-transplant experiment: to evaluate the effects of food and temperature on ant lion growth, body size, and survivorship. In the laboratory common-garden experiment, first-instar larvae from two southern (Georgia, South Carolina) and two northern (Connecticut, Rhode Island) populations were reared in incubators under high- and low-food and high- and low-temperature: regimes. For all populations, high food increased final body mass and growth rate and decreased development time. Growth rates were higher at low temperatures, but temperature did not affect larval or adult body mass. Survivorship was highest in high-food and low-temperature treatments. Across all food and temperature treatments, northern populations exhibited a larger final body mass, shorter development time, faster growth rate, and greater survivorship than did southern populations. Results were similar for a field reciprocal-transplant experiment of third-instar larvae between populations in Connecticut and Oklahoma: Connecticut larvae grew faster than Oklahoma larvae, regardless of transplant site. Conversely, larvae transplanted to Oklahoma grew faster than larvae transplanted to Connecticut, regardless of population source. These results suggest that variation in food availability, not temperature, may account for differences in growth and body size of northern and southern ant lions. Although northern larvae grew faster and reached a larger body size in both experiments, northern environments should suppress growth because of reduced food availability and a limited growing season. This study provides the first example of countergradient selection causing Bergmann's rule in an ectotherm.",Ant lion | Bergmann's rule | Body size | Common garden | Countergradient selection | Latitude | Reciprocal transplant,all,All Open Access,BIO,Directorate for Biological Sciences
true,https://api.elsevier.com/content/abstract/scopus_id/0032834227,SCOPUS_ID:0032834227,2-s2.0-0032834227,Ecological costs of plant resistance to herbivores in the currency of pollination,Strauss S.Y.,Evolution,00143820,53,4,1105-1113,1999-01-01,August 1999,108,Journal,ar,Article,100,4,4,22104,undefined,1,TRUE,129,10.1111/j.1558-5646.1999.tb04525.x,"In this paper, we examine how ecological costs of resistance might be manifested through plant relationships with pollinators. If defensive compounds are incorporated into floral structures or if they are sufficiently costly that fewer rewards are offered to pollinators, pollinators may discriminate against more defended plants. Here we consider whether directional selection for increased resistance to herbivores could be constrained by opposing selection through pollinator discrimination against more defended plants. We used artificial selection to create two populations of Brassica rapa plants that had high and low myrosinase concentrations and, consequently, high and low resistance to flea beetle herbivores. We measured changes in floral characters of plants in both damaged and undamaged states from these populations with different resistances to flea beetle attack. We also measured pollinator visitation to plants, including numbers of pollinators and measures of visit quality (numbers of flowers visited and time spent per flower). Damage from herbivores resulted in reduced petal size, as did selection for high resistance to herbivores later in the plant lifetime. In addition, floral display (number of open flowers) was also altered by an interaction between these two effects. Changes in floral traits translated into overall greater use of low-resistance, undamaged plants based on total amount of time pollinators spent foraging on plants. Total numbers of pollinators attracted to plants did not differ among treatments; however, pollinators spent significantly more time per flower on plants from the low-resistance population and tended to visit more flowers on these plants as well. Previous work by other investigators on the same pollinator taxa has shown that longer visit times are associated with greater male and female plant fitness. Because initial numbers of pollinators did not differ between selection regimes, palatability and/or amount of rewards offered by high- and low-resistance populations are likely to be responsible for these patterns. During periods of pollinator limitation, less defended plants may have a selective advantage and pollinator preferences may mediate directional selection imposed by herbivores. In addition, if pollinator preferences limit seed set in highly defended plants, then lower seed set previously attributed to allocation costs of defense may also reflect greater pollinator limitation in these plants relative to less defended plants.",Allocation costs | Brassica rapa | Costs of resistance | Ecological costs | Herbivores | Myrosinase | Pollinators,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032833814,SCOPUS_ID:0032833814,2-s2.0-0032833814,Molecular characterization of PgiC in a tetraploid plant and its diploid relatives,Ford V.S.,Evolution,00143820,53,4,1060-1067,1999-01-01,August 1999,23,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,130,10.1111/j.1558-5646.1999.tb04521.x,"Allotetraploid plant species combine the genomes of related diploid species, but little is known about whether homologous genes from the diploid genomes are expressed, how they interact, or whether they evolve differently when in a common tetraploid nucleus. Polyploidy may lead to gene silencing, but few molecular characterizations of silenced genes encoding enzymes in polyploids and related diploids have been reported. Here we describe the PgiC genes in the tetraploid Clarkia gracilis and related diploid species, which are native from California to southern Washington. PgiC encodes the cytosolic isozyme of phosphoglucose isomerase (PGIC; EC 5.3.1.9). The gene was duplicated in the basal stock of Clarkia and now both genes, PgiC1 and PgiC2, are active in about half of the diploid species, whereas only PgiC1 is active in the others. Clarkia gracilis was found to have three PgiC genes: two PgiC1s and a PgiC2. Reverse-transcriptase-polymerase chain reaction (RT-PCR) experiments, starting with mRNAs prepared from seedling leaves of C. gracilis, showed that the three genes are expressed. Analysis of their sequences showed they are evolving at similar rates to their homologues and that they have the same intron-exon structure. The presence of an expressed PgiC2 in C. gracilis was unexpected because all related diploid species, including one identified as a parent, have only active PgiC1s. The donor of the PgiC2 is now presumed extinct, but parsimony analysis identified its phylogenetic position. None of the PgiC genes that were active when C. gracilis arose were silenced. A possible example of gene conversion involving a 300-nucleotide region of one PgiC1 and PgiC2 was identified, but it probably occurred in the diploid parental species rather than in C. gracilis. PgiC2 is the first known example of an active locus in a tetraploid plant species that is no longer expressed in its diploid relatives.",Clarkia gracilis | Gene silencing | Phosphoglucose isomerase | Polyploidy,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032833496,SCOPUS_ID:0032833496,2-s2.0-0032833496,The fitness of manipulating phenotypes: Implications for studies of fluctuating asymmetry and multivariate selection,Preziosi R.F.,Evolution,00143820,53,4,1312-1318,1999-01-01,August 1999,14,Journal,ar,Article,100,4,4,22104,undefined,1,TRUE,131,10.1111/j.1558-5646.1999.tb04546.x,"Phenotypic manipulation (or phenotypic engineering) that alters trait distributions provides a way to increase the statistical power of detecting relationships between traits and fitness. Manipulations relying on plastic responses, however, assume a specific relationship between the perturbation and the alteration of the traits when multiple traits are involved. We measured several traits, including condition measured as fluctuating asymmetry, in the ladybird beetle Harmonia axyridis under six different diets to examine how altered environments affected multiple traits and their distributions. Although diet affected fluctuating asymmetry, we found no consistent relationship between degree of asymmetry and other phenotypic measures. As expected, individual traits were altered by our treatments. Contrary to expectation, relationships among traits were not constant among diets. Our results suggest that assumptions about the relationship between condition and trait values, especially fluctuating asymmetry, cannot be made. Further, studies that use manipulated phenotypes to statistically determine the form of selection must first demonstrate that the pattern of the phenotypic correlation matrix is not itself altered by the manipulation. If the phenotypic correlation matrix is not constant, then experimental estimates of selection coefficients may not reflect selection that occurs in the wild.",Fluctuating asymmetry | Harmonia axyridis | Ladybird beetle | Life-history traits | Phenotypic engineering plasticity | Statistical selection,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032832494,SCOPUS_ID:0032832494,2-s2.0-0032832494,Association between feeding rate and parasitoid resistance in Drosophila melanogaster,Fellowes M.D.E.,Evolution,00143820,53,4,1302-1305,1999-01-01,August 1999,68,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,132,10.1111/j.1558-5646.1999.tb04544.x,"Replicate lines of Drosophila melanogaster have been selected for increased resistance against one of two species of parasitoid wasp, Asobara tabida and Leptopilina boulardi. In both cases, it has been shown that an improved ability to mount an immunological defense against the parasitoid's egg is associated with reduced survival when the larvae are reared under conditions of low resource availability and thus high competition. We show here that in both sets of selected lines, lower competitive ability is associated with reduced rates of larval feeding, as measured by the frequency of retractions of the cephalopharyngeal skeleton. This suggests that the same or similar physiological processes are involved in the trade-off between competition and resistance against either parasitoid and shows how the interaction between adaptations for competition and natural enemy resistance may be mediated.",Asobara tabida | Competition | Drosophila melanogaster | Feeding rate | Leptopilina boulardi | Parasitoid | Resistance | Trade-offs,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032832493,SCOPUS_ID:0032832493,2-s2.0-0032832493,Bathymetric patterns of body size in deep-sea gastropods,Rex M.A.,Evolution,00143820,53,4,1298-1301,1999-01-01,August 1999,47,Journal,ar,Article,100,4,4,22104,undefined,0,FALSE,133,10.1111/j.1558-5646.1999.tb04543.x,"The shift to smaller body size in marine invertebrates at the deep-sea threshold and size-depth clines within the deep-sea ecosystem are global biogeographic phenomena that remain poorly understood. We present the first standardized measurements of larval and adult size among ecologically and phylogenetically similar species across a broad and continuous depth range, using the largest family of deep-sea gastropods (the Turridae). Size at all life stages increases significantly with depth from the upper bathyal region to the abyssal plain. These consistent clines may result from selection favoring larger size at greater depths because of its metabolic and competitive advantages. The unusually small size of deep-sea mollusks, in general, may represent an independent evolutionary process that favors invasion by inshore taxa composed of small organisms.",Bathymetric clines | Benthic | Body size | Deep sea | Gastropods,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032832492,SCOPUS_ID:0032832492,2-s2.0-0032832492,"The evolution of diapause in the killifish family Rivulidae (Atherinomorpha, Cyprinodontiformes): A molecular phylogenetic and biogeographic perspective",Hrbek T.,Evolution,00143820,53,4,1200-1216,1999-01-01,August 1999,113,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,134,10.1111/j.1558-5646.1999.tb04533.x,"Phylogenetic relationships within the family Rivulidae (order Cyprinodontiformes) are investigated using 1972 aligned base pairs of mitochondrial DNA (mtDNA) for samples representing 66 species. Genes analyzed include those encoding the 12S ribosomal RNA; transfer RNAs for valine, glutamine, methionine, tryptophan, alanine, asparagine, cysteine, and tyrosine; complete NADH dehydrogenase subunit II; and part of cytochrome oxidase I. Parsimony analysis of the aligned mtDNA sequences results in a single most parsimonious tree. The phylogeny reveals two independent origins of developmental diapause within the family Rivulidae. It is unlikely that diapause evolved de novo in each group, suggesting that the presence or absence of diapause is the result of developmental switches between alternative stabilized pathways. Phylogeny of the family Rivulidae shows high concordance with predictions derived from the geological history of South America and Central America. Basal lineages in the rivulid phylogeny are distributed primarily on geologically old areas, whereas more nested lineages occur in geologically younger areas. However, there is little concordance between the molecular phylogeny and currently available morphological hypotheses and existing taxonomies. Based on the mtDNA phylogeny, the genera Pterolebias, Rivulus, Pituna, and Plesiolebias are considered nonmonophyletic and warrant taxonomic reassessment.",Annualism | Aplocheiloidei | Evolution of diapause | Molecular phylogeny | mtDNA | PCR | Rapid radiation | Rivulidae | Vicariant speciation,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032815209,SCOPUS_ID:0032815209,2-s2.0-0032815209,Morphometric correlation patterns of adult birds (Fringillidae: Passeriformes and Columbiformes) mirror the expression of developmental control genes,Nemeschkal H.L.,Evolution,00143820,53,3,899-918,1999-01-01,June 1999,37,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,135,10.1111/j.1558-5646.1999.tb05384.x,"Stimulated by the rapid progress in developmental genetics, recent approaches to evolutionary theory focus on the interface function of developmental processes in the study of genotype-phenotype mapping. From this viewpoint, the main result of the present analysis is that the expression patterns of developmental control genes are reflected in the infraspecific correlation patterns of phenotypic characters in the adult stage. The study is based on 42 logarithmically scaled skeletal measurements of two avian clades, finches (43 species, n = 313) and pigeons (27 species, n = 219). First, for each clade an 'observed correlation matrix' was calculated by computing a bias-reduced pooled-species correlation matrix based on the clade-specific pooled within-species variance-covariance matrix between measurements. Second, the expression domains of diverse developmental control genes, that is, Hox, Msx, Pax, Mhox, Shh, Bmp, and Gdf, in characters were represented by 'theoretical matrices.' Finally, the observed and the theoretical matrices were compared by Mantel's test to test hypotheses about pattern similarities between phenotypic correlations and the expression of developmental control genes. Seventeen percent of the single matrix comparisons revealed significant (P ≤ 0.05) pattern correspondences in finches, whereas 63% were significant in pigeons. The multiple comparisons revealed correspondences at the highest significance level (P ≤ 0.001) in both clades and disclosed that 15% of the observed matrix patterns are explained in finches versus 22% in pigeons. Presumably, as finches have less pronounced correspondences between gene expression and phenotypic correlation, they are more derived than pigeons. Out of the significant single matrix comparisons, four correspondences are common to both clades: one of them is connected with the Gdf gene expression concerning limb length relations and also harmonizes with the dominant pattern within the infraspecific correlation matrices. The general implication is that the significant correspondences detected here between observed and theoretical matrices are based on a correspondence between phenotypic and genetic modules. Because the phenotypic modules are potential candidates for a direct impact of selection, the important role of genotype-phenotype mapping in molding the body plan becomes apparent.",Bootstrap | Columbiformes | Developmental control genes | Fringillidae | Hox genes | Mantel's test | Morphometrics | Phenotypic correlation matrices | Skeletal measurements,all,All Open Access,NA,NA
