@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/33645054797,SCOPUS_ID:33645054797,2-s2.0-33645054797,"Relationships between the species composition of forest field-layer vegetation and environmental drivers, assessed using a national scale survey",Corney P.M.,Journal of Ecology,00220477,13652745,94,2,383-401,2006-03-01,March 2006,10.1111/j.1365-2745.2006.01094.x,"1 Simulation models of forest stand dynamics have increased understanding of over-storey vegetation functioning, and have facilitated the development of tools capable of assessing possible successional trajectories. However, few models incorporate the response of the field layer vegetation despite it being another key component of forest ecosystems. 2 Our main objective was to assess the degree to which field-layer vegetation composition in forests is determined by variables operating at different scales, from regional (e.g. climate, location) to local factors (e.g. basal area of canopy trees, management). 3 We used data gathered during a nationwide forest survey to assess the relative effects of a broad spectrum of environmental variables on species composition. Variation partitioning was used to examine the relative contribution of subsets of environmental variables such as site spatial variation, boundary type and presence of herbivores. 4 Ordination confirmed hypotheses that field layer vegetation is primarily structured by two composite geo-climatic gradients. However, variation partitioning demonstrated that site- and plot-scale management factors also strongly influence the floristic composition of forest patches. 5 Disturbance variables (site boundary type/regional presence of deer) accounted for considerable species variation, exceeding that due to either site spatial variation or forest structure. 6 This is the first time variation attributable to such a comprehensive range of environmental variables has been quantified for forests surveyed at a national scale. We thus provide a context within which regional studies, or analyses considering a more limited range of factors, can be viewed, and a framework from which robust models of floristic response to gradual and episodic natural and anthropogenic disturbances may be developed. 7 The methodology we present, including a novel technique for the identification and removal of outliers in large data sets, provides a unique and standardized means of assessing the relative importance of diverse environmental drivers across a range of habitat types at the landscape scale, and is readily applicable elsewhere. © 2006 British Ecological Society.",36,Journal,ar,Article,100,6,6,Canonical correspondence analysis | Forest field layer | Forest herb species | National Woodland Survey | Variation partitioning | Vegetation analysis,29602,undefined,0,FALSE,NA,NA,89,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645049563,SCOPUS_ID:33645049563,2-s2.0-33645049563,Lifetime growth patterns and ages of Bolivian rain forest trees obtained by tree ring analysis,Brienen R.,Journal of Ecology,00220477,13652745,94,2,481-493,2006-03-01,March 2006,10.1111/j.1365-2745.2005.01080.x,"1 Growth patterns and ages of tropical forest trees are strongly governed by temporal variation in light availability. Periods of high growth after canopy disturbances (releases) are necessary for successful canopy regeneration, but their importance cannot be studied without lifetime data. The recent detection of annual rings in tropical forest trees enables such analyses. 2 We used tree ring analysis to study lifetime growth patterns and age variation in six Bolivian rain forest species. Our aims were to evaluate the magnitude and sources of age variation of canopy trees, to analyse the frequency of suppression and release events, and to analyse the relation between temporal growth changes and tree age. 3 The average age of trees of 60 cm diameter differed threefold between species and by two- to threefold even within species. This variation was mainly explained by variation in passage time through the juvenile categories. 4 We used strong relative growth changes to detect release and suppression events. On average, canopy trees experienced 0.8-1.4 releases, with a maximum of 4. 5 We distinguished four canopy accession patterns by which trees have attained the canopy (growth without major growth changes, one release event, one suppression event, or several release and suppression events), with increasing time required to attain the canopy. The distribution of trees over categories of canopy accession is therefore closely related to the average age of canopy trees and its variation. 6 There were clear differences among species in how trees attained the canopy and in the length of slow-growth periods they experienced, suggesting differences in shade tolerance and growth responses to gaps, which are indicative of life-history differences among non-pioneer tree species. 7 Canopy attainment of tropical rain forest trees does not occur by steady growth, but rather by irregular patterns of growth spurts and stand-stills, probably mostly caused by temporal variation in light. Differences in these patterns may largely explain differences in the ages of large tropical rain forest trees. © 2006 British Ecological Society.",151,Journal,ar,Article,100,2,2,Growth patterns | Growth release | Growth suppression | Tree age | Tree ring analysis | Tropical rain forest,29602,undefined,0,FALSE,NA,NA,90,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645105490,SCOPUS_ID:33645105490,2-s2.0-33645105490,A biotic agent promotes large-scale catastrophic change in the coastal marshes of Hudson Bay,Jefferies R.,Journal of Ecology,00220477,13652745,94,1,234-242,2006-01-01,January 2006,10.1111/j.1365-2745.2005.01086.x,"1 Herbivores may initiate small changes to plant-soil systems that trigger positive feedbacks leading to rapid catastrophic shifts in vegetative states, including irreversible changes in soil properties. In the coastal marshes of Hudson and James bays, foraging by increasing numbers of lesser snow geese (Chen caerulescens caerulescens A.O.U.) has led to loss of vegetation, and exposure and partial erosion of sediment. 2 Multi-temporal analysis of LANDSAT data has been carried out to detect vegetation change from 1973 to 1999 or later at nine sites in the coastal marshes of these bays where staging and/or breeding geese are present annually. 3 Images were co-registered, and for each image NDVI (Normalized Differential Vegetation Index) channels were generated. For each location, pairwise normalized differences were calculated between these NDVI images for each successive period defined by the imagery acquisition dates. The resulting secondary NDVI difference images expressed changes in NDVI values for each time interval and yielded three well-defined classes: water, vegetation decline and no detectable change in vegetation. 4 At the nine widely separated study sites, the intertidal saltmarsh (an ecological sere) has been lost (to a total of 35 000 ha) and an alternative stable state (exposed sediment) established. Similar changes have occurred elsewhere along the 2000-km coastline where the geese breed or stage. 5 Re-vegetation of these coastal marshes will take decades because of near-irreversible changes in soil properties that require erosion and re-deposition of unconsolidated sediment before large-scale plant colonization can occur, and because large numbers of geese continue to forage annually producing this dramatic top-down effect. © 2006 British Ecological Society.",139,Journal,ar,Article,100,3,3,Alternative vegetative states | LANDSAT imagery | Population numbers of lesser snow geese | Self-organized patchiness | Soil salinity,29602,undefined,0,FALSE,NA,NA,91,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645097350,SCOPUS_ID:33645097350,2-s2.0-33645097350,Inferring differential evolutionary processes of plant persistence traits in Northern Hemisphere Mediterranean fire-prone ecosystems,Pausas J.,Journal of Ecology,00220477,13652745,94,1,31-39,2006-01-01,January 2006,10.1111/j.1365-2745.2005.01092.x,"1 Resprouting capacity (R) and propagule-persistence (P) are traits that are often considered to have evolved where there are predictable crown fires. Because several indicators suggest a stronger selective pressure for such traits in California than in the Mediterranean Basin, we hypothesize that plant species should have evolved to become R+ and P+ more frequently in California than in the Mediterranean Basin. 2 To test this hypothesis we studied the phylogenetic association between R and P states in both California and the Mediterranean Basin using published molecular phylogenies. 3 The results suggest that R and P evolved differently in the two regions. The occurrence of the states differs significantly between regions for trait P, but not for trait R. The different patterns (towards R+ and P+ in California and towards R+ and P- in the Mediterranean Basin) are reflected in the higher abundance and the wider taxonomic distribution of species with both persistence traits (R+P+ species) in California. 4 The differential acquisition of fire persistence mechanisms at the propagule level (P+) supports the idea that fire selective pressures has been higher in California than in the Mediterranean Basin. 5 Our comparative phylogenetic-informed analysis contributes to an understanding of the differential role of the Quaternary climate in determining fire persistence traits in different Mediterranean-type ecosystems and, thus, to the debate on the evolutionary convergence of traits. © 2006 British Ecological Society.",72,Journal,ar,Article,100,3,3,California | Exaptation | Fire and plant evolution | Fire ecology | Mediterranean basin | Persistence traits | Resprouting | Seeding | Sprouting,29602,undefined,1,TRUE,all,All Open Access,92,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645095440,SCOPUS_ID:33645095440,2-s2.0-33645095440,Long-term spatial dynamics of Succisa pratensis in a changing rural landscape: Linking dynamical modelling with historical maps,Herben T.,Journal of Ecology,00220477,13652745,94,1,131-143,2006-01-01,January 2006,10.1111/j.1365-2745.2005.01063.x,"1 We attempt to explain the current distribution of a long-lived perennial plant, Succisa pratensis, in a rural landscape in southern Sweden by linking its population biology with documented changes in the landscape, using a dynamical, spatially explicit model incorporating population dynamics and spatial spreading of the plant. Changes in the landscape were inferred from historical maps (1850 and 1900) and aerial photographs (1945 and 2001). 2 We tested whether predictions for the current species distribution are affected by assumptions about its early 19th century distribution, to determine whether recent history and current processes are dominant, and how past landscape changes determine current distributions. 3 Initial conditions influence predictions of current distribution, suggesting that the current distribution still partly reflects the distribution of the species in the early 19th century. A period of 150 years is too short for Succisa to have spread extensively if dispersal parameters are given realistic values. 4 Simulations in which present-day land-use patterns were imposed at earlier dates showed that changes in landscape structure over the past 175 years also had a strong effect on the present-day habitat occupancy and population sizes of Succisa. 5 The dominant process for Succisa now is extinction from marginal habitats. It is therefore likely that the (relatively) high present-day occupation patterns are still due to much larger areas having been available in the past rather than to successful dispersal. Although the species has responded to landscape changes, there is little evidence of population sizes reaching equilibrium. 6 Our approach shows that the wealth of landscape information available from historical maps can be linked with data on population biology by means of dynamical models that can make predictions about species dynamics. © 2005 British Ecological Society.",76,Journal,ar,Article,100,6,6,Equilibrium | Extinction debt | Land-use change | Landscape manipulation experiments | Metapopulation dynamics | Population biology | Southern Sweden | Transient dynamics,29602,undefined,0,FALSE,NA,NA,93,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645093160,SCOPUS_ID:33645093160,2-s2.0-33645093160,Effects of mesoscale environmental heterogeneity and dispersal limitation on floristic variation in rain forest ferns,Jones M.M.,Journal of Ecology,00220477,13652745,94,1,181-195,2006-01-01,January 2006,10.1111/j.1365-2745.2005.01071.x,"1 Field studies to evaluate the roles of environmental variation and random dispersal in explaining variation in the floristic composition of rain forest plants at landscape to regional scales have yet to reach a consensus. Moreover, only one study has focused on scales below 10 km2, where the effects of dispersal limitation are expected to be easiest to observe. 2 In the present study, we estimate the importance of differences in some key environmental variables (describing canopy openness, soils and topography) relative to the geographical distances between sample plots as determinants of differences in pteridophyte (ferns and fern allies) species composition between plots within a c. 5.7 km2 lowland rain forest site in Costa Rica. 3 To assess the relative importance of environmental vs. geographical distances in relation to the length of environmental gradient covered, we compared the results obtained over the full range of soil types, including swamps, with those for upland soils alone. 4 Environmental variability was found to be a far stronger predictor of changes in floristic differences than the geographical distance between sample plots. In particular, differences in soil nutrient content, drainage and canopy openness correlated with floristic differences. 5 The decline in mean floristic similarity with increasing geographical distance was stronger than proposed by the random dispersal model over short distances (up to c. 100 m), which is probably attributable to both dispersal limitation and environmental changes. The scatter around the mean was large at all distances. 6 Our initial expectation was that the effects of dispersal limitation (represented by geographical distance) on observed patterns of floristic similarity would be stronger, and those of environmental differences weaker, than at broader spatial scales. Instead, these results suggest that the niche assembly view is a more accurate representation of pteridophyte communities at local to mesoscales than the dispersal assembly view. © 2005 British Ecological Society.",147,Journal,ar,Article,100,4,4,Costa Rica | Dispersal limitation | Environmental heterogeneity | Floristic variation | La Selva | Mesoscale | Niche assembly | Pteridophytes | Variation partitioning | Vegetation-environment relationships,29602,undefined,1,TRUE,all,All Open Access,94,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645092644,SCOPUS_ID:33645092644,2-s2.0-33645092644,"Invasive mutualisms and the structure of plant-pollinator interactions in the temperate forests of north-west Patagonia, Argentina",Morales C.,Journal of Ecology,00220477,13652745,94,1,171-180,2006-01-01,January 2006,10.1111/j.1365-2745.2005.01069.x,"1 Alien species may form plant-animal mutualistic complexes that contribute to their invasive potential. Using multivariate techniques, we examined the structure of a plant-pollinator web comprising both alien and native plants and flower visitors in the temperate forests of north-west Patagonia, Argentina. Our main objective was to assess whether plant species origin (alien or native) influences the composition of flower visitor assemblages. We also examined the influence of other potential confounding intrinsic factors such as flower symmetry and colour, and extrinsic factors such as flowering time, site and habitat disturbance. 2 Flowers of alien and native plant species were visited by a similar number of species and proportion of insects from different orders, but the composition of the assemblages of flower-visiting species differed between alien and native plants. 3 The influence of plant species origin on the composition of flower visitor assemblages persisted after accounting for other significant factors such as flowering time, bearing red corollas, and habitat disturbance. This influence was at least in part determined by the fact that alien flower visitors were more closely associated with alien plants than with native plants. The main native flower visitors were, on average, equally associated with native and alien plant species. 4 In spite of representing a minor fraction of total species richness (3.6% of all species), alien flower visitors accounted for > 20% of all individuals recorded on flowers. Thus, their high abundance could have a significant impact in terms of pollination. 5 The mutualistic web of alien plants and flower-visiting insects is well integrated into the overall community-wide pollination web. However, in addition to their use of the native biota, invasive plants and flower visitors may benefit from differential interactions with their alien partners. The existence of these invader complexes could contribute to the spread of aliens into novel environments. © 2005 British Ecological Society.",128,Journal,ar,Article,100,2,2,Alien species | Biological invasions | Correspondence analysis | Flower visitor composition | Flower visitor diversity | Invader complexes of mutualists | Pollination webs,29602,undefined,0,FALSE,NA,NA,95,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645092127,SCOPUS_ID:33645092127,2-s2.0-33645092127,Experimental scale and precipitation modify effects of nitrogen addition on a plant pathogen,Strengbom J.,Journal of Ecology,00220477,13652745,94,1,227-233,2006-01-01,January 2006,10.1111/j.1365-2745.2005.01073.x,"1 We examined how the interaction between the parasitic fungus Valdensia heterodoxa and its host plant Vaccinium myrtillus was affected by nitrogen (N) additions over 5 years in a boreal forest in northern Sweden. To examine whether the N effect was scale-dependent we fertilized different sized plots (1, 10, 100, 1000 and 5000 m2 in area) with N corresponding to 12.5 or 50 kg N ha-1 year-1. We also examined how the N effect varied with the amount of summer precipitation. 2 Disease incidence of the parasite increased following N addition and the effect was, on average, stronger in large than in small plots. The effect of plot size was significant for both N addition levels during the final year, but only marginally significant for the entire experimental period. Dispersal distances of ascospores and conidia were short, suggesting that high net emigration probabilities of propagules from small plots could explain the lower disease incidence in such plots and thereby the scale dependence of the disease. 3 Disease incidence was also positively correlated with precipitation. High summer precipitation enhanced the N effect, suggesting that precipitation may modify the effects of N deposition on plant-parasite interactions. This may complicate predictions of future effects of N deposition as precipitation patterns are expected to change as a result of climate change. 4 Our results suggest that small-scale fertilization experiments may underestimate future large-scale effects of N deposition, and indicate the need for increased awareness of the problems associated with scaling results from experiments using small-scale manipulation of environmental variables. © 2005 British Ecological Society.",24,Journal,ar,Article,100,3,3,Boreal forest | Nitrogen deposition | Spatial scale dependence | Vaccinium myrtillus | Valdensia heterodoxa,29602,undefined,1,TRUE,all,All Open Access,96,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645089184,SCOPUS_ID:33645089184,2-s2.0-33645089184,Effects of litter and standing biomass on growth and reproduction of two annual species in a Mediterranean old-field,Violle C.,Journal of Ecology,00220477,13652745,94,1,196-205,2006-01-01,January 2006,10.1111/j.1365-2745.2005.01061.x,"1 We tested the hypothesis that the competitive ability of a plant changes during its lifetime, by evaluating variations in the relative influence of standing biomass and litter on plant performance. 2 Seedlings of two annual herbaceous species ('targets'), of contrasted life-forms (Crepis foetida and Bromus madritensis) were transplanted into an old-field. The competitive ability of seedlings, vegetative and reproductive plants towards neighbours was recorded over one growing season. 3 Fourteen traits related to plant morphology, growth and reproduction were measured to assess the competitive ability of targets. Relationships among traits were characterized to identify a set of traits as a surrogate of target competitive ability. 4 The two target species responded similarly. Early growth was facilitated by litter and, to a greater degree, by vegetative biomass. Thereafter, the effect of neighbouring vegetation on target performance was negative, with a maximum depressing effect on reproduction (especially seed number and date of flowering) despite a weak facilitative effect of litter. Plant basal diameter, measured at peak growth period, and total number of inflorescences per plant, were found to predict growth and reproductive components of competitive ability, respectively. 5 Assessing the effects of competition for population success from the response of vegetative plants will underestimate its importance because competition appears to exert its maximal impact on seed production. © 2005 British Ecological Society.",40,Journal,ar,Article,100,3,3,Bromus madritensis | Comparative approach | Competition | Crepis foetida | Facilitation | Fitness components | Plant trait,29602,undefined,0,FALSE,NA,NA,97,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645086860,SCOPUS_ID:33645086860,2-s2.0-33645086860,Assessing the patterns and controls of fine root dynamics: An empirical test and methodological review,Hendricks J.,Journal of Ecology,00220477,13652745,94,1,40-57,2006-01-01,January 2006,10.1111/j.1365-2745.2005.01067.x,"1 Elucidation of the patterns and controls of forest net primary production at ecosystem scales has been hindered by a poor understanding of fine root production, due largely to technical limitations. 2 Fine root (≤ 0.5 mm diameter) production was assessed using minirhizotron, soil core, ingrowth core, nitrogen budget and carbon budget techniques in three longleaf pine-wiregrass forest ecosystem types (hydric, mesic and xeric) forming an edaphic resource availability and above-ground productivity gradient. 3 Fine root production estimates differed substantially in magnitude, e.g. values ranged from 0 to 4618 kg ha-1 year-1 for the soil core and minirhizotron techniques, respectively, in the hydric site. 4 Minirhizotron production estimates in the hydric, mesic and xeric sites were 4618, 1905 and 2295 kg ha-1 year-1, respectively. 5 Soil core and ingrowth core root production estimates were on average 81 and 54% lower, respectively, than corresponding minirhizotron production estimates, and minirhizotron estimates were negatively related to soil core and ingrowth core estimates across the resource gradient. 6 The N budget method yielded unreliable root production estimates, presumably due to the underestimation of N availability for plant assimilation. 7 C budget estimates of total below-ground C allocation (6773, 5646 and 4647 kg C ha-1 year-1) were positively related to minirhizotron production estimates, but negatively related to soil core and ingrowth core production estimates. 8 Critical evaluations of the assumptions, potential errors and results for each method suggest that the minirhizotron technique yielded the most reliable root production estimates, and that the negative relationship between minirhizotron and core-based estimates may be attributed to the inherent deficiency of the core techniques in assessing root production when mortality and production occur simultaneously. 9 Minirhizotron root production estimates were positively related to foliage production estimates, supporting the hypothesis of constant proportional allocation of production to foliage, wood and fine roots across resource availability gradients in temperate forests. 10 These results suggest that fine root production is not negatively correlated with soil resource availability and foliage production as is commonly perceived in the ecological community and represented in ecosystem computer models. © 2005 British Ecological Society.",300,Journal,re,Review,100,6,6,C budget | Fine roots | Ingrowth core | Longleaf pine | Minirhizotron | Mortality | N budget | Production | Soil core | Wiregrass,29602,undefined,1,TRUE,all,All Open Access,98,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645078883,SCOPUS_ID:33645078883,2-s2.0-33645078883,Beta diversity and the scale-dependence of the productivity-diversity relationship: A test in the Californian serpentine flora,Harrison S.,Journal of Ecology,00220477,13652745,94,1,110-117,2006-01-01,January 2006,10.1111/j.1365-2745.2005.01078.x,"1 The relationship of productivity to species diversity is usually positive at regional scales, but is often neutral, unimodal or negative at local spatial scales. Recent studies have pointed out that beta diversity, or among-locality and within-region variation in species composition, must therefore tend to increase with productivity. 2 We tested for a positive relationship of productivity to beta diversity in herbaceous plants at 105 widely distributed sites on serpentine soil in California. We also asked whether any such pattern could be explained, as previously proposed, by increased environmental heterogeneity at higher levels of productivity. 3 We found that one measure of beta diversity (the species dissimilarity between paired 500 m2 plots on adjacent north and south slopes) was positively related to productivity (as measured by the normalized difference vegetation index, a remotely sensed index). However, this effect was not strong enough to transform the neutral relationship of productivity with alpha (1 m2) diversity to a positive relationship of productivity with gamma (1000 m2) diversity. 4 The positive effect of productivity on beta diversity was not related to increasing heterogeneity in coarse measures of vegetation structure (percentage cover of shade, litter, rocks, moss, bare soil, animal disturbance). We speculate that the effect may instead have a 'top-down' explanation: higher beta diversity may be caused by the positive influence of productivity on the size of the regional species pool. 5 Our study illustrates the principle of a 'scale transition', in which an ecological pattern is qualitatively different at different spatial scales. Careful attention to scale-dependence may help narrow the search for mechanisms for such long-studied ecological puzzles as the latitudinal diversity gradient. © 2006 British Ecological Society.",87,Journal,ar,Article,100,4,4,Beta diversity | Diversity | Heterogeneity | Productivity | Regional species pool | Scale transition | Serpentine | Spatial scale | Species richness,29602,undefined,1,TRUE,all,All Open Access,99,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645078635,SCOPUS_ID:33645078635,2-s2.0-33645078635,Placing local plant species richness in the context of environmental drivers of metacommunity richness,Stevens M.H.H.,Journal of Ecology,00220477,13652745,94,1,58-65,2006-01-01,January 2006,10.1111/j.1365-2745.2005.01091.x,"1 Ecologists seem poised to reap the benefits of recent work examining the effects of energy and resources on plant taxonomic richness in local communities. My goal here is to present a qualitative model to further our understanding about the driving forces of plant taxonomic richness across spatial scales. 2 The model attempts to predict local plant species richness based on previous work regarding (i) correlations between temperature, precipitation and richness, (ii) correlations between soil nutrient availability and richness derived from both descriptions and experimental manipulations, and (iii) empirical demonstrations of the importance of the species pool in regulating local species richness. 3 The model consists of a phenomenlogical submodel of the multiplicative effects of temperature, water and mineral nutrients on plant species richness, with a spatially implicit submodel of immigration and extinction of species in local communities. 4 The model makes the following five testable predictions. (i) Local richness increases linearly with immigration rate of new species and curvilinearly with local extinction rate. (ii) The effects of altered local immigration and extinction rates will be most apparent in local communities embedded in species-rich metacommunities. (iii) Local communities are not saturated, but rather increase in richness directly with increasing metacommunity richness. (iv) Unimodal or hump-shaped productivity-richness relations arise when low water or temperature limit diversity at low productivity and mineral nutrients limit diversity at high productivity. (v) An apparent scale-dependence of the effect productivity on richness should arise when there exists a matching scale-dependence of the underlying environmental drivers. These predictions do not contrast sharply with available data, but remain largely untested. 5 I suggest that continued attempts to synthesize the most predictive patterns emerging from the burgeoning global data bases of both taxonomic and genetic diversity will guide us toward mechanistic explanations of the determinants of species richness, suggest why special cases differ from general patterns, and provide additional novel predictions not currently apparent. © 2006 British Ecological Society.",18,Journal,re,Review,100,1,1,Competition | Diversity | Hump-shaped | Latitudinal gradient | Metacommunity | Productivity | Scale | Scale-dependence | Shifting limitation | Source-sink | Species pool,29602,undefined,1,TRUE,all,All Open Access,100,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645078385,SCOPUS_ID:33645078385,2-s2.0-33645078385,Inducible responses in the brown seaweed Ecklonia cava: The role of grazer identity and season,Molis M.,Journal of Ecology,00220477,13652745,94,1,243-249,2006-01-01,January 2006,10.1111/j.1365-2745.2005.01058.x,"1 Plants must either tolerate consumption or defend themselves against grazer attacks. Selection for phenotypically plastic antiherbivory responses has been suggested for many plants, including a few species of seaweed, but little is known about its specificity or seasonality. 2 Multi-factorial experiments tested the effects of consumer identity (Littorina brevicula vs. Haliotis discus) and season (summer vs. autumn) on the induction of antiherbivory defences in the brown seaweed Ecklonia cava. Following a grazer-free acclimation phase, algae were incubated with grazers (treatment phase) and, subsequently, without grazers (recovery phase). Feeding preference assays, were used to assess differences in consumption rates between grazer-exposed and control plants. 3 In summer, Littorina, but not Haliotis, induced defence in Ecklonia. This defence vanished by the end of the recovery phase. In autumn, neither exposure to direct attack nor to waterborne cues induced defensive responses. 4 Both consumer identity and season of consumption can influence the ability of a given macroalgal species to induce antiherbivory defences. Tailoring such responses to spatial and temporal variation in grazer pressure could have profound ecological implications, for example changing food webs and community structure. © 2005 British Ecological Society.",32,Journal,ar,Article,100,5,5,Consumption | Grazer specificity | Macroalgae | Plant-animal interaction | Seasonality,29602,undefined,0,FALSE,all,All Open Access,101,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645078111,SCOPUS_ID:33645078111,2-s2.0-33645078111,A model-based reconstruction of Holocene treeline dynamics in the Central Swiss Alps,Heiri C.,Journal of Ecology,00220477,13652745,94,1,206-216,2006-01-01,January 2006,10.1111/j.1365-2745.2005.01072.x,"1 We used the forest succession model ForClim to simulate Holocene treeline dynamics along an elevational transect in the Central European Alps, in order to explore the extent and cause of changes in treeline altitude and composition. 2 A temperature reconstruction independent of vegetation proxies was used to drive the model, and the simulation results were compared with Holocene pollen and macrofossil records from a nearby site close to the present-day treeline. 3 The simulation results yielded treeline fluctuations of about ± 100 m (2375-2600 m a.s.l.), confirming earlier palaeoecological studies and quantitatively corroborating the interpretation of most palaeoecologists that decadal- to centennial-scale Holocene fluctuations of pollen and plant macrofossil frequencies reflect treeline shifts rather than productivity changes alone. 4 The simulated changes in species composition and treeline position show general agreement with palaeobotanical data between 11 000 and 4500 calibrated radiocarbon years BP. In the late Holocene, however, palaeobotanical evidence indicates a distinct lowering of the treeline, while simulation projected continuous forest cover up to an altitude of 2400 m a.s.l. 5 Our results indicate that changes in temperature alone can account for changes in treeline elevation for the first half of the Holocene. The discrepancy between simulation results and palaeobotanical records since 4500 cal. BP supports the hypothesis of a strong human influence on the Alpine treeline during the late Holocene. 6 Combining palaeoecological methods with vegetation modelling can disentangle climatic effects and early human impacts on long-term vegetation dynamics. Forest succession models may not only help palaeoecologists to achieve a better understanding of the factors driving past vegetation changes, but their validation with long-term empirical data is also an important step towards applying these models to the assessment of future vegetation dynamics in a changing climate. © 2006 British Ecological Society.",91,Journal,ar,Article,100,5,5,Climate change | European Alps | ForClim | Forest succession model | Holocene | Macrofossils | Palaeobotany | Pollen data | Treeline dynamics | Vegetation response,29602,undefined,1,TRUE,all,All Open Access,102,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645074135,SCOPUS_ID:33645074135,2-s2.0-33645074135,Re-analysis of meta-analysis: Support for the stress-gradient hypothesis,Lortie C.,Journal of Ecology,00220477,13652745,94,1,7-16,2006-01-01,January 2006,10.1111/j.1365-2745.2005.01066.x,"1 Using meta-analysis, b1Maestre et al. (2005, Journal of Ecology, 93, 748-757) recently rejected the predictions of the stress-gradient hypothesis for arid and semi-arid environments in entirety. It was concluded that neither positive nor negative effects of neighbours increased with abiotic stress and that different theoretical models are now needed. 2 In light of this sweeping conclusion, we re-examined the analytical approach and explored the general synthetic power of meta-analysis. 3 Detailed statistical re-analyses demonstrated that some of the meta-analyses of Maestre et al. were robust. However, more rigorous data selection criteria, changing gradient lengths between studies and covariance in response effects did not support their original conclusions. Additionally, application of more rigorous data selection criteria did allow us to detect a significant and consistent positive effect of neighbours, which suggests that facilitation is important at many points along stress gradients. 4 Careful evaluation of the studies used by Maestre et al. also revealed serious limitations. Many studies included in the meta-analyses were not conducted along stress gradients, did not identify a stress gradient within the study, focused on invasive species or were not peer reviewed. Most importantly, however, gradient lengths were not quantified and appeared to differ dramatically among studies. This crucial source of variation was not accounted for statistically nor in the interpretations. 5 Meta-analyses are useful tools for synthesis and description but are inherently limited by the appropriateness of the data selected. Unfortunately, in this particular instance, the data available to and selected by Maestre et al. did not adequately test the stress-gradient hypothesis and cannot thus reject its value for understanding the organization of plant communities in arid systems. 6 The ecological implication of our synthesis is that meta-analytical summary statistics may not always tell the whole story. Alternative interpretations of differences in effect sizes (or lack thereof) are possible because studies will vary in their ability to test specific predictions of a hypothesis, and furthermore, a certain level of judgement is required to infer the relative importance of certain ideas to synthetic progress within a discipline. © 2005 British Ecological Society.",240,Journal,re,Review,100,2,2,Abiotic stress | Competition | Criteria for data selection | Facilitation | Gradients | Meta-analysis | Plant-plant interactions | Progress | Statistics | Synthesis,29602,undefined,1,TRUE,all,All Open Access,103,NA,NA
