@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:doi,authkeywords,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/0030618382,SCOPUS_ID:0030618382,2-s2.0-0030618382,Multiple modes of speciation involved in the parallel evolution of sympatric morphotypes of lake whitefish (Coregonus clupeaformis salmonidae),Pigeon D.,Evolution,00143820,51,1,196-205,1997-01-01,February 1997,"We performed a phylogenetic analysis of (mt)DNA variation among seven sympatric pairs of dwarf and normal morphotypes of whitefish from northern Quebec and the St. John River drainage to address three questions relevant to understanding their radiation. Are all sympatric pairs reproductively isolated? Do phylogenetic analyses confirm that sympatric whitefish morphotypes found in eastern North America represent the outcome of polyphyletic evolutionary events? If so, did all sympatric pairs from the St. John River drainage originate from the same scenario of allopatric divergence and secondary contact? The hypothesis of genetic differentiation was supported for all sympatric pairs from the St. John River drainage, whereas lack of (mt)DNA diversity precluded any test of reproductive isolation for northern Quebec populations. Patterns of (mt)DNA variation confirmed that dwarf and normal morphotypes evolved in parallel among independent, yet closely related, lineages, thus providing indirect evidence for the role of natural selection in promoting phenotypic radiation in whitefish. Patterns of (mt)DNA diversity among sympatric pairs of the St. John River indicated a complex picture of whitefish evolution that implied sympatric divergence and multiple allopatric divergence/secondary contact events on a small geographic scale. These results suggests that ecological opportunities, namely trophic niche availability, may promote population divergence in whitefish.",148,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,183,10.1111/j.1558-5646.1997.tb02401.x,Coregonus | mtDNA | parallel evolution | speciation | sympatric morphotypes,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030618381,SCOPUS_ID:0030618381,2-s2.0-0030618381,Evolution of avian cooperative breeding: Comparative tests of the nest predation hypothesis,Poiani A.,Evolution,00143820,51,1,226-240,1997-01-01,February 1997,"Comparative analyses carried out on two different phylogenies of cooperatively and noncooperatively breeding Australian passerine birds (parvorder Corvida) were unable to detect a significant difference in nest predation rates after controlling for body mass and risk of predation due to location of the nest (nest safety). Nest predation rates, however, decrease as nest safety and body mass increase. We suggest that cooperative breeding does not bring about a current net change in rates of nest predation among Australian passerines. Species breeding cooperatively may have developed antipredator strategies that produce results similar to those adopted by noncooperatively breeding species. The function of cooperative breeding may lie outside of antipredator strategies.",27,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,184,10.1111/j.1558-5646.1997.tb02404.x,Australian birds | comparative methods | cooperative breeding | nest predation,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030618379,SCOPUS_ID:0030618379,2-s2.0-0030618379,A phylogenetic analysis of body size evolution and biogeography in chuckwallas (Sauromalus) and other iguanines,Petren K.,Evolution,00143820,51,1,206-219,1997-01-01,February 1997,"The evolution of body size was reconstructed in chuckwallas (genus Sauromalus), large herbivorous lizards of southwest North America, using a phylogeny derived from sequence variation in the mitochondrial cytochrome b gene. The body mass of two endemic island species (S. hispidus and S. varius) is typically fivefold larger than mainland species. We tested the hypothesis that large body size has evolved on these islands in response to local ecological conditions against the alternative hypothesis that large size is simply retained from large iguanine ancestors. The most parsimonious tree topology depicts the insular gigantic Sauromalus as monophyletic, having diverged from a common ancestor on the Baja California peninsula after the radiation of smaller bodied clades. In a robustness analysis of this topology, we found general support for this tree over alternative topologies representing minimum evolution hypotheses that imply large body size is retained from large iguanine ancestors. The most parsimonious reconstruction of body size evolution implies a change from large to small size after the Sauromalus ancestor diverged from Iguana, and one reversal back to large size within Sauromalus. The large size increase in the gigantic clade contrasts with evolutionary stasis of small body size (for an iguanine) in mainland populations. The gigantic species show 3 4% total sequence divergence from S. obesus populations on the nearby Baja California peninsula, and mainland populations of S. obesus obesus show similar levels of divergence from each other. An analysis of character transitions and comparative behavior implicates predation, and its relaxation on isolated islands, as a strong selective force in Sauromalus. Patterns of genetic differentiation in Sauromalus and biogeographic implications are discussed.",66,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,185,10.1111/j.1558-5646.1997.tb02402.x,Body size | character transitions | cytochrome b | Gulf of California | insular gigantism | lizards | predation | Sea of Cortez,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030617984,SCOPUS_ID:0030617984,2-s2.0-0030617984,A performance constraint on the evolution of trilled vocalizations in a songbird family (Passeriformes: Emberizidae),Podos J.,Evolution,00143820,51,2,537-551,1997-01-01,1997,"Behavioral evolution can be influenced by constraints, for example, of phylogeny and performance. In this paper I describe a pattern in the evolution of birdsongs that may reflect a constraint on vocal performance. Trilled vocalizations from 34 species of songbirds (Passeriformes: Emberizidae) were analyzed. Two acoustic variables, trill rate and frequency bandwidth, were measured for different trill types. In most species, maximal values of frequency bandwidth were found to decrease with increasing trill rates. Further, trills with low trill rates exhibited wide variance in frequency bandwidth, and trills with high trill rates exhibited only narrow frequency bandwidths. The bounded nature of this pattern suggests that performance constraints have limited the evolutionary diversification of trills. In particular. I explore the role of constraints associated with vocal tract modulations during song production and evolution. Identification of this constraint may enhance our ability to explain particular patterns of trill evolution.",402,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,186,10.1111/j.1558-5646.1997.tb02441.x,Birdsong | constraints | Emberizidae | evolution of behavior | performance | vocalization,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030617976,SCOPUS_ID:0030617976,2-s2.0-0030617976,Expression of genetic variation in body size of the collared flycatcher under different environmental conditions,Merilä J.,Evolution,00143820,51,2,526-536,1997-01-01,1997,"Heritability of body size in two experimentally created environments, representing good and poor feeding conditions, respectively, was estimated using cross-fostered collared flycatcher Ficedula albicollis nestlings. Young raised under poor feeding conditions attained smaller body size (tarsus length) than their full-sibs raised under good feeding conditions. Parent-offspring regressions revealed lower heritability (h2) of body size under poor than under good feeding conditions. Hence, as the same set of parents were used in the estimation of h2 in both environments, this suggests environment-dependent change in additive genetic component of variance (V(A)), or that the genetic correlation between parental and poor offspring environment was less than that between parental and good offspring environment. However, full-sib analyses failed to find evidence for genotype-environment interactions, although the power of these tests might have been low. Full-sib heritabilities in both environments tended to be higher than estimates from parent-offspring regressions, indicating that prehatching or early posthatching common environment/maternal effects might have inflated full-sib estimates of V(A). The effect of sibling competition on estimates of V(A) was probably small as the nestling size-hierarchy at day 2 posthatch was not generally correlated with size-hierarchy at fledging. Furthermore, there was no correlation between maternal body condition during the incubation and final size of offspring, indicating that direct maternal effects related to nutritional status were small. A review of earlier quantitative genetic studies of body size variation in birds revealed that in eight of nine cases, heritability of body size was lower in poor than in good environmental conditions. The main implication of this relationship will be a decreased evolutionary response to selection under poor environmental conditions. On the other hand, this will retard the loss of genetic variation by reducing the accuracy of selection and might help explain the moderate to high heritabilities of body-size traits under good environmental conditions.",105,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,187,10.1111/j.1558-5646.1997.tb02440.x,Body size | cross-fostering | environmental effects | Ficedula albicollis | genotype-environment interaction | heritability | maternal effects,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030617975,SCOPUS_ID:0030617975,2-s2.0-0030617975,Patterns of variation and linkage disequilibrium in a field cricket hybrid zone,Harrison R.G.,Evolution,00143820,51,2,493-505,1997-01-01,1997,"The distribution of multilocus genotypes found within a natural hybrid zone is determined by the sample of genotypes present when the hybrid zone first formed, by subsequent patterns of genetic exchange between the hybridizing taxa, and by drift and selection within each of the hybrid zone populations. We have used anonymous nuclear DNA restriction fragment polymorphisms (RFLPs) to characterize the array of multilocus genotypes present within a well-studied hybrid zone between two eastern North American field crickets, Gryllus pennsylvanicus and Gryllus firmus. These crickets hybridize along a zone of contact that extends from New England to Virginia. Previous studies have shown that both premating and postmating barriers exist between the two cricket species, but the absence of diagnostic morphological and allozyme markers has made it difficult to assess the consequences of these barriers for genetic exchange. Analyses based on four diagnostic anonymous nuclear markers indicate that hybrid zone populations in Connecticut contain few F1 hybrids, and that nonrandom associations persist among nuclear gene markers, between nuclear and cytoplasmic markers, and between molecular markers and morphology. Field cricket populations within the hybrid zone are not 'hybrid swarms' but consist primarily of crickets that are very much like one or the other of the parental species. Despite ample opportunity for genetic exchange and evidence for introgression at some loci, the two species remain quite distinct. Such a pattern appears to be characteristic of many natural hybrid zones.",117,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,188,10.1111/j.1558-5646.1997.tb02437.x,Anonymous nuclear gene markers | crickets | gene exchange | hybrid zones | introgression | linkage disequilibrium | mitochondrial DNA,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030617974,SCOPUS_ID:0030617974,2-s2.0-0030617974,Sexual size dimorphism and selection in the wild in the waterstrider Aquarius remigis: Lifetime fecundity selection on female total length and its components,Preziosi R.F.,Evolution,00143820,51,2,467-474,1997-01-01,1997,"Darwin's fecundity advantage model is often cited as the cause of female biased size dimorphism, however, the empirical studies of lifetime selection on male and female body size that would be required to demonstrate this are few. As a component of a study relating sexual size dimorphism to lifetime selection in natural populations of the female size-biased waterstrider Aquarius remigis (Hemiptera: Gerridae), we estimated coefficients for daily fecundity selection, longevity selection, and lifetime fecundity selection acting on female body size and components of body size for two consecutive generations. Daily fecundity was estimated using females confined in field enclosures and reproductive survival was estimated by twice-weekly recaptures. We found that daily fecundity selection favored females with longer total length through direct selection acting on abdomen length. Longevity selection favored females with smaller total length. When daily fecundity and reproductive longevity were combined to estimate lifetime fecundity we found significant balancing selection acting on total length in both years. The relationship between daily fecundity and reproductive longevity also reveals a significant cost of reproduction in one of two years. We relate these selection estimates to previous estimates of sexual selection on male body size and consider the relationship between contemporary selection and sexual size dimorphism.",38,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,189,10.1111/j.1558-5646.1997.tb02434.x,Balancing selection | cost of reproduction | daily fecundity | fecundity advantage | lifetime fecundity | longevity,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030617973,SCOPUS_ID:0030617973,2-s2.0-0030617973,Microsatellites reveal high population viscosity and limited dispersal in the ant Formica paralugubris,Chapuisat M.,Evolution,00143820,51,2,475-482,1997-01-01,1997,"We used microsatellites to study the fine-scale genetic structure of a highly polygynous and largely uni-colonial population of the ant Formica paralugubris. Genetic data indicate that long-distance gene flow between established nests is limited and new queens are primarily recruited from within their natal nest. Most matings occur between nestmates and are random at this level. In the center of the study area, budding and permanent connections between nests result in strong population viscosity, with close nests being more similar genetically than distant nests. In contrast, nests located outside of this supercolony show no isolation by distance, suggesting that they have been initiated by queens that participated in mating flights rather than by budding from nearby nests in our sample population. Recruitment of nestmates as new reproductive individuals and population viscosity in the supercolony increase genetic differentiation between nests. This in turn inflates relatedness estimates among worker nestmates (r = 0.17) above what is due to close pedigree links. Local spatial genetic differentiation may favor the maintenance of altruism when workers raise queens that will disperse on foot and compete with less related queens from neighboring nests or disperse on the wing and compete with unrelated queens.",151,Journal,ar,Article,100,3,3,22104,undefined,0,FALSE,190,10.1111/j.1558-5646.1997.tb02435.x,Ants | dispersal | Formica | genetic differentiation | microsatellite | population viscosity | queen number | relatedness | social evolution | social insects,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030617972,SCOPUS_ID:0030617972,2-s2.0-0030617972,Measuring phenotypic selection on an adaptation: Lamellae of damselflies experiencing dragonfly predation,McPeek M.A.,Evolution,00143820,51,2,459-466,1997-01-01,1997,"Previous studies suggest that the evolution of increased caudal lamellae size to increase swimming speed was an adaptation of Enallagma damselflies for coexisting with large, predatory dragonflies in fishless lakes. To test whether dragonfly predation still exerts selection pressures for increased lamellae size, I performed a field experiment in which I manipulated the abilities of dragonfly larvae to inflict mortality on Enallagma boreale larvae and compared differences in lamellae size and shape between treatments. In cages where dragonflies were free to forage on damselflies, surviving E. boreale larvae had lamellae that were larger in lateral surface area, and that were wider relative to their length, as compared with larvae recovered from treatments in which dragonflies were not permitted to forage on damselflies. Selection differentials of about 0.25 phenotypic standard deviation units were measured for both of these characters. These results indicate that dragonfly predation still exerts significant selection pressures on damselfly antipredator adaptations. The results of this study are discussed in the context of studies of adaptation.",63,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,191,10.1111/j.1558-5646.1997.tb02433.x,Adaptation | Enallagma | Odonata | phenotypic selection | predation,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030617971,SCOPUS_ID:0030617971,2-s2.0-0030617971,"Evolution of the genetic architecture underlying fitness in the pitcher-plant mosquito, Wyeomyia smithii",Armbruster P.,Evolution,00143820,51,2,451-458,1997-01-01,1997,"We examined the genetic basis for evolutionary divergence among geographic populations of the pitcher plant mosquito, Wyeomyia smithii, using protein electrophoresis and line-cross analysis. Line-cross experiments were performed under both low density, near-optimal conditions, and at high, limiting larval densities sufficient to reduce fitness (r(e)) in parental populations by approximately 50%. We found high levels of electrophoretic divergence between ancestral and derived populations, but low levels of divergence between two ancestral populations and between two derived populations. Assessed under near-optimal conditions, the genetic divergence of fitness (r(e)) between ancestral and derived populations, but not between two derived populations or between two ancestral populations, has involved both allelic (dominance) and genic (epistatic) interactions. The role of dominance and epistasis in the divergence of r(e) among populations affects its component traits in a pattern that is unique to each cross. Patterns of genetic differentiation among populations of W. smithii provide evidence for a topographically complex 'adaptive landscape' as envisioned by Wright in his 'shifting balance' theory of evolution. Although we cannot definitively rule out the role of deterministic evolution in the divergence of populations on this landscape, ecological inference and genetic data are more consistent with a stochastic than a deterministic process. At high, limiting larval density, hybrid vigor is enhanced and the influence of epistasis disappears. Thus, under stressful conditions, the advantages to fitness due to hybrid heterozygosity can outweigh the deleterious effects of fragmented gene complexes. These results have important implications for the management of inbred populations. Outbreeding depression assessed in experimental crosses under benign lab, zoo, or farm conditions may not accurately reveal the increased advantages of heterozygosity in suboptimal or marginal conditions likely to be found in nature.",82,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,192,10.1111/j.1558-5646.1997.tb02432.x,Dominance | epistasis | heterosis | outbreeding depression | shifting balance | speciation | Wyeomyia smithii,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030617970,SCOPUS_ID:0030617970,2-s2.0-0030617970,Can a patchy population structure affect the evolution of competition strategies?,Colegrave N.,Evolution,00143820,51,2,483-492,1997-01-01,1997,"Simulation models are described that examine the effect of a patchy population structure on the evolution of competition strategies. The results of the models suggest that a patchy population structure will make the evolution of scramble competition strategies more likely than in a single undivided population. The outcome of the models depends on the details of the population structure, in particular the number of individuals that found patches, the number of generations of competition within a patch, and the point at which founding females mate can all affect the evolutionary outcome. The results of the models are compared to those of previous models examining the effects of a structured population on the evolution of female-biased sex ratios, and altruistic behavior. The results of the model may help to explain the patterns of larval competition strategies observed in bruchid beetles.",18,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,193,10.1111/j.1558-5646.1997.tb02436.x,Bruchid beetles | contest competition | patchy populations | scramble competition | structured deme,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030617967,SCOPUS_ID:0030617967,2-s2.0-0030617967,An experimental study of paternity and tail ornamentation in the barn swallow (Hirundo Rustica),Saino N.,Evolution,00143820,51,2,562-570,1997-01-01,1997,"Previous studies of the socially monogamous barn swallow (Hirundo rustica) have shown that males that most frequently engage in extrapair copulations and whose partners are least involved in copulations with extrapair males are those with long tail ornaments. In this study, through the use of three highly polymorphic microsatellite markers, we analyze the relationships between length of tail ornaments of male barn swallows and proportion of nestlings fathered in own broods, number of offspring fathered in broods of other pairs, and total number of offspring fathered, using both a correlational and an experimental approach. Consistent with our predictions, we show that males with either naturally long or experimentally elongated tails have higher paternity (proportion of biological offspring in own broods), and they produce more biological offspring during the whole breeding season than males with naturally short or experimentally shortened tails. Males with naturally long tails also had more offspring in extrapair broods than short-tailed males, but the effect of tail manipulation on the number of offspring fathered in extrapair broods, although being in the predicted direction, was not statistically significant. Cuckolded males that did not fertilize extrapair females had smaller postmanipulation tail length than cuckolders. We conclude that there is a causal, positive relationship between male tail length and paternity. Since female barn swallows have extensive control over copulation partners and heritability of tail length is high, this study shows that female choice is a component of selection for larger male ornaments. Benefits from extrapair fertilizations to females may arise because they acquire 'good' genes for sexual attractiveness or high viability for their offspring.",143,Journal,ar,Article,100,4,4,22104,undefined,1,TRUE,194,10.1111/j.1558-5646.1997.tb02443.x,Extrapair paternity | mate choice | microsatellite DNA | paternity | phenotypic manipulation | secondary sexual characters,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030617966,SCOPUS_ID:0030617966,2-s2.0-0030617966,Density-dependent natural selection in Drosophila: Evolution of growth rate and body size,Santos M.,Evolution,00143820,51,2,420-432,1997-01-01,1997,"Drosophila melanogaster populations subjected to extreme larval crowding (CU lines) in our laboratory have evolved higher larval feeding rates than their corresponding controls (UU lines). It has been suggested that this genetically based behavior may involve an energetic cost, which precludes natural selection in a density-regulated population to simultaneously maximize food acquisition and food conversion into biomass. If true, this stands against some basic predictions of the general theory of density dependent natural selection. Here we investigate the evolutionary consequences of density-dependent natural selection on growth rate and body size in D. melanogaster. The CU populations showed a higher growth rate during the posteritical period of larval life than UU populations, but the sustained differences in weight did not translate into the adult stage. The simplest explanation for these findings (that natural selection in a crowded larval environment favors a faster food acquisition for the individual to attain the same final body size in a shorter period of time) was tested and rejected by looking at the larva-to-adult development times. Larvae of CU populations starved for different periods of time develop into comparatively smaller adults, suggesting that food seeking behavior in a food depleted environment carries a higher cost to these larvae than to their UU counterparts. The results have important implications for understanding the evolution of body size in natural populations of Drosophila, and stand against some widespread beliefs that body size may represent a compromise between the conflicting effects of genetic variation in larval and adult performance.",77,Journal,ar,Article,100,5,5,22104,undefined,0,FALSE,195,10.1111/j.1558-5646.1997.tb02429.x,Body size | critical size | density-dependent selection | development time | Drosophila melanogaster | efficiency | feeding rate | growth rate | trade-offs,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030617965,SCOPUS_ID:0030617965,2-s2.0-0030617965,Evolution of breeding distributions in the old world leaf warblers (Genus Phylloscopus),Price T.D.,Evolution,00143820,51,2,552-561,1997-01-01,1997,"Among Palearctic warblers of the genus Phylloscopus those species that breed farther north occupy larger geographical ranges than those which breed farther south (Rapoport's rule). We suggest that much of this pattern is a consequence of the differential ability of species to occupy areas rendered inhospitable during the Pleistocene. In support of this suggestion, the midpoint of breeding range in a north-south direction has been an exceptionally labile trait through evolutionary time. Comparisons of ecological attributes of those species breeding in the Himalayas with close relatives in Siberia implies a role for habitat tracking in determining which species have been able to colonize northern areas; hypotheses based on climate and climatic variability have less support. In addition there is a likely role for geographic barriers and/or biotic interactions in preventing some taxa from spreading from small southern ranges.",106,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,196,10.1111/j.1558-5646.1997.tb02442.x,Altitudinal distributions | evolutionary rates | geographical range | habitat tracking | independent contrasts | latitudinal distributions | phylogeny | Rapoport's rule,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030617964,SCOPUS_ID:0030617964,2-s2.0-0030617964,Statistical tests of host-parasite cospeciation,Huelsenbeck J.P.,Evolution,00143820,51,2,410-419,1997-01-01,1997,"A history of cospeciation (synchronous speciation) among ecologically associated, but otherwise distantly related, species is often revealed by a strong correspondence of their phylogenies. In this paper, we present several tests of cospeciation that use maximum-likelihood and Bayesian methods of phylogenetic estimation. The hypotheses tested include: (1) topological agreement of phylogenies for coevolving groups; (2) identical speciation times of associated species; and (3) identical evolutionary rates in genes of associated species. These tests are applied to examine a possible instance of host-parasite coevolution among pocket gophers and lice using mitochondrial COI DNA sequences. The observed differences between gopher and louse trees cannot be explained by sampling error and are consistent with a rate of host switching about one-third the host speciation rate. A subset of the gopher-louse data is consistent with a common history of evolution (i.e., the topologies and speciation times are identical). However, the relative rate of nucleotide substitution is two to four times higher in the lice than in the gophers.",87,Journal,ar,Article,100,3,3,22104,undefined,0,FALSE,197,10.1111/j.1558-5646.1997.tb02428.x,Birth death process | conditional probability test | cospeciation | likelihood-ratio test | maximum likelihood | maximum-posterior probability,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030617963,SCOPUS_ID:0030617963,2-s2.0-0030617963,Allozyme variation in a snail (Littorina saxatilis) - Deconfounding the effects of microhabitat and gene flow,Johannesson K.,Evolution,00143820,51,2,402-409,1997-01-01,1997,"It is commonly observed that a restricted gene flow among populations of a species generates genetic differentiation in, for example, allozyme markers. However, recent studies suggest that microhabitat-specific variation may contribute to the total differentiation. To appreciate the relative contributions of geographic variation and habitat-specific variation, we sampled 42 subpopulations of the intertidal snail Littorina saxatilis from three different micro-habitats (boulders, low and high rocky intertidal) on five small islands within a distance of 15 km. We used a modified orthogonal version of Nei's gene diversity analysis with a modified analysis of variance (ANOVA) that estimated the significance of habitat and geographic separation and the interaction between them. Between subpopulation differentiation (G(ST)) was usually in the range of 5% to 10% but was exceptionally high in one locus (Aat; 53%). Genetic differentiation attributable to different habitats accounted for 10% to 81% (mean 35%) of the between subpopulation variation and was significant (P < 0.05) in six loci. Differentiation due to geographic separation accounted for 11% to 61% (mean 36%) and was significant (P < 0.05) in seven loci. Furthermore, three loci showed interactions between habitat and island, suggesting varying effects of habitat in different islands. Microhabitat specific variation, probably through spatially varying fitness, seems particularly likely in Aat and Pgm-2. Moderate levels of habitat associated variation added to the observed differentiation due to gene flow in Pgi, Pnp, and Pgm-1, whereas in the remaining three loci either the habitat effect was confused by strong habitat-island interaction (Ark) or was virtually absent (Pep and Mpi).",73,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,198,10.1111/j.1558-5646.1997.tb02427.x,Analysis of variance | balancing selection | gene diversity analysis | genetic differentiation | habitat-specific variation | heterogeneous environment | neutral variation,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030617962,SCOPUS_ID:0030617962,2-s2.0-0030617962,Host immune status determines sexuality in a parasitic nematode,Gemmill A.W.,Evolution,00143820,51,2,393-401,1997-01-01,1997,"We examine the hypothesis that sexual reproduction by parasites is an adaptation to counter the somatic evolution of vertebrate immune responses. This is analogous to the idea that antagonistic coevolution between hosts and their parasites maintains sexual reproduction in host populations. Strongyloides ratti is a parasitic nematode of rats. It can have a direct life cycle, with clonal larvae of the wholly parthenogenetic parasites becoming infective, or an indirect life cycle, with clonal larvae developing into free-living dioecious adults. These free-living adults produce infective larvae by conventional meiosis and syngamy. The occurrence of the sexual cycle is determined by both environmental and genetic factors. By experimentally manipulating host immune status using hypothymic mutants, corticosteroids, whole-body γ-irradiation and previous exposure to S. ratti, we show that larvae from hosts that have acquired immune protection are more likely to develop into sexual adults. This effect is independent of the method of manipulation, larval density, and the number of days postinfection. This immune-determined sexuality is consistent with the idea that sexual reproduction by parasites is adaptive in the face of specific immunity, an idea which, if true, has clinical and epidemiological consequences.",80,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,199,10.1111/j.1558-5646.1997.tb02426.x,Antagonistic coevolution | evolution of sex | facultative sexuality | immunology | Red Queen | Strongyloides ratti,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030617961,SCOPUS_ID:0030617961,2-s2.0-0030617961,Anther smut disease in Dianthus silvester (Caryophyllaceae): Natural selection on floral traits,Shykoff J.A.,Evolution,00143820,51,2,383-392,1997-01-01,1997,"Mating opportunities, pollination intensity, and pollen dispersal ability may vary with variation in floral traits such as color, size, and shape. Where these traits are selected by pollinators for enhanced elaboration, they should evolve toward the equilibrium between selection for further elaboration and selection against this through reduced fecundity or vitality. Here we show that pollinator-borne fungal diseases of plants may be a factor influencing the position of this equilibrium. Populations of the rock pink, Dianthus silvester often contain individuals infected with the anther smut fungus Microbotryum violaceum (= Ustilago violacea). In a naturally infected population in the Alps of eastern Switzerland we investigated how intrapopulation variation in flower size and nectar rewards influenced spore deposition and how floral traits varied with disease status. We found that spore deposition increased with increasing petal size, suggesting that large-flowered plants were at a greater risk of disease. Spore deposition was also higher for plants growing in patches with many or a high proportion of diseased neighbors. Multiple regression analyses showed that petal size or nectar reward influenced spore deposition when the effects of neighborhood disease abundance were controlled statistically. In sequential analyses, after removing the effects of disease density or frequency and plant gender, petal length explained significant variation in spore deposition. Diseased plants had reduced female reproductive organs, but calyx size was intermediate between that of healthy perfect and female flowers of this gynodioecious-gynomonoecious species, and diseased plants bore flowers with the largest petals. This may reflect a symptom of this disease or the cause, if larger-flowered plants are more likely to become infected. We conclude that investment to pollinator attraction may bring an enhanced risk of contracting this sterilizing pollinator-borne disease, so natural selection by the fungus M. violaceum acts to lower attractiveness to pollinators.",53,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,200,10.1111/j.1558-5646.1997.tb02425.x,Flower size | Microbotryum (Ustilago) | nectar | pollination | pollinator-borne disease | sexually transmitted disease,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030617960,SCOPUS_ID:0030617960,2-s2.0-0030617960,Genetic and environmental variation in life-history traits of a monocarpic perennial: A decade-long field experiment,Campbell D.R.,Evolution,00143820,51,2,373-382,1997-01-01,1997,"Directional and stabilizing selection tend to deplete additive genetic variance. On the other hand, genetic variance in traits related to fitness could fie retained through polygenic mutation, spatially varying selection, genotype-environment interaction, or antagonistic pleiotropy. Most estimates of genetic variance in fitness-related traits have come from laboratory studies, with few estimates of heritability made under natural conditions, particularly for kroger lived organisms. Here I estimated additive genetic variance in life-history characters of a monocarpic herb, Ipomopsis aggregata, that lives for up to a decade. Experimental crosses yielded 229 full-sibships nested within 32 paternal half-sibships. More than 5000 offspring were planted as seeds into natural field sites and were followed in most cases through their entire life cycle. Survival showed substantial additive genetic variance (genetic coefficient of variation ≃ 54%). Small differences at seedling emergence were magnified over time, such that the genetic variability in survival was only detectable by tracking the success of offspring for several years starting from seed. In contrast to survival, reproductive traits such as flower number, seeds per flower, and age at flowering showed little or no genetic variability. Despite relatively high levels of additive genetic variation for some life-history characters, high environmental variance in survival resulted in very low heritabilities (0-9%) for all of these characters. Maternal effects were evident in seed mass and remained strong throughout the lengthy vegetative period. No negative genetic correlations between major components of female fitness were detected. Mean corolla width for a paternal family was, however, negatively correlated with the finite rate of increase based on female fitness. That negative correlation could help to maintain additive genetic variance in the face of strong selection through male function for wide corollas.",72,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,201,10.1111/j.1558-5646.1997.tb02424.x,Additive genetic variance | fitness | genetic correlation | heritability | Ipomopsis aggregata | life history | long-term field experiment | maternal effect | perennial plant,all,All Open Access,NA,NA
