@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:doi,dc:description,pubmed-id,authkeywords,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/1642310637,SCOPUS_ID:1642310637,2-s2.0-1642310637,Influence of individual body size and variable thresholds on the incidence of a sneaker male reproductive tactic in Atlantic Salmon,Aubin-Horth N.,Evolution,00143820,58,1,136-144,2004-01-01,January 2004,102,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,229,10.1111/j.0014-3820.2004.tb01580.x,"In the conditional strategy model, divergence in reproductive phenotypes depends on whether the individual's condition is above or below a genetically determined threshold. The relative contribution of the genetic and environmental components that lead to the expression of a reproductive tactic by an individual is not well understood. In the present field study, we determined when condition diverged between males that develop the mature parr phenotype and those that do not in Atlantic salmon (Salmo salar). We also investigated the uniformity of the threshold value in the population. We sampled mature parr and immature males at age one, of the same population at six different sites for four consecutive years. Our study provides an example of the interaction of genotype and environment on the expression of a reproductive tactic. Size was significantly greater for future mature parr than for future immature males as early as 20 days after hatching (emergence), suggesting that there may be a parental effect component in the tactic adopted, since no exogenous feeding takes place before this time. Size advantage at emergence was maintained through the next spring at age one to different degrees depending on the year, thus suggesting the presence of an environmental component of tactic expression. Our results support the contention that within the conditional strategy, the environment faced by a male and his condition at the moment of reproduction consistently predicts neither the environment faced by his offspring nor the fitness they will obtain by expressing the same tactic as their father. Furthermore, higher mean size at a site did not always translate into a higher proportion of mature parr, therefore supporting the hypothesis that thresholds vary across habitats within the same population.",15058726,Development | Genotype-by-environment interaction | Life history | Otolith | Phenotypic plasticity | Salmo salar | Threshold trait,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1642302414,SCOPUS_ID:1642302414,2-s2.0-1642302414,A quantitative genetic method for estimating developmental instability,Waldmann P.,Evolution,00143820,58,2,238-244,2004-01-01,February 2004,4,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,230,10.1111/j.0014-3820.2004.tb01641.x,"The concept of developmental instability (DI) is frequently used in evolutionary biology, and a range of definitions has been proposed. Moreover, numerous different statistical methods have been used for estimation of DI. The common basis for all methods is that measures need to be obtained from repeated structures within organisms. In the case of fluctuating asymmetry, mirror images could be interpreted as the repeats of each other. All repeats of a trait on one organism should, from a quantitative perspective, have the same genetic foundation. Most previous methods have not accounted for the genetics of the underlying trait. It is here shown how a statistical method from quantitative genetics (the repeated records animal model) can be used for assessment of DI, based on estimation of the variance due to the permanent environment. Moreover, Gibbs sampling is used for inference of the parameters, which provides a Bayesian framework where posterior distributions easily can be calculated from any functions of the variance components. The method is applied to a real dataset from two populations of the plant Scabiosa canescens, and results shows that it works well under realistic situations.",15068342,Bayesian analysis | Developmental stability | Environmental variance | Fluctuating asymmetry | Gibbs sampling | Repeatability,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1642300844,SCOPUS_ID:1642300844,2-s2.0-1642300844,The quantitative genetics of fluctuating asymmetry: A comparison of two models,Roff D.,Evolution,00143820,58,1,47-58,2004-01-01,January 2004,16,Journal,re,Review,100,2,2,22104,undefined,1,TRUE,231,10.1111/j.0014-3820.2004.tb01572.x,"The genetic basis of fluctuating asymmetry (FA), a measure of random deviations from perfect bilateral symmetry, has been the subject of much recent work. In this paper we compare two perspectives on the quantitative genetic analysis of FA and directional asymmetry (DA). We call these two approaches the character-state model and the environmental responsiveness model. In the former approach, the right and left sides are viewed as separate traits whose genetic coupling is manifested by the genetic correlation. This model leads to the relationship, hDA2 = h2[(1 -rA)/(1 - rP)], where h2 is the heritability of each component trait (assumed to be the same), rA and rP are the genetic and phenotypic correlations between traits, respectively. Simulation shows that, under this model, the heritability of FA is considerably less than that of DA, except when heritabilities are very close to zero. The environmental responsiveness model permits genetic variance in FA even when the genetic correlation between traits is +1. Simulation shows that under this model the heritability of FA can be uncoupled from that of DA. The additive and nonadditive components of the component (right and left) traits, their DA and FA values are estimated using a diallel cross of seven inbred lines of the sand cricket, Gryllus firmus. Four leg measurements were made and both the individual DA and FA values and the compound measures DASUM and CFA estimated. The heritabilities of the compound measures are slightly larger than the individual estimates. Dominance variance is observed in the individual traits but predicted to be an even smaller component of the phenotypic variance than the additive genetic variance. The estimated values confirm this, although a previous study has demonstrated that dominance variance is present. Because the heritabilities of FA are generally larger than those of DA, which never exceed 0.02, the environmental responsiveness model is more consistent with the data than the character-state model. A review of other data suggests that both sources of variation might be found in some species.",15058718,Developmental instability | Diallel cross | Fluctuating asymmetry | Genetic correlation | Gryllus firmus | Heritability | Inbreeding | Quantitative genetics,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1642300843,SCOPUS_ID:1642300843,2-s2.0-1642300843,"Microgeographic countergradient variation in the wood frog, Rana sylvatica",Skelly D.,Evolution,00143820,58,1,160-165,2004-01-01,January 2004,108,Journal,ar,Article,100,1,1,22104,R01ES011067,0,FALSE,232,10.1111/j.0014-3820.2004.tb01582.x,"Prior studies have shown that macrogeographic gradients in temperature associated with latitude and altitude can lead to countergradient patterns of variation in a number of taxa: individuals from colder environments are known to grow or develop faster than their conspecifics from warmer environments when placed in a common setting. In this study, I hypothesized that countergradient variation also is important at microgeographic scales. The wood frog, Rana sylvatica, breeds in open-canopied, temporary wetlands as well as those heavily shaded by vegetation. Shading leads to cooler thermal environments that are associated with embryonic development rates as much as 50% slower than those in unshaded wetlands. Wetlands with contrasting canopy environments are often found within tens or hundreds of meters of each other. In a common garden experiment, embryos from nearby natural wetlands displayed countergradient variation: individuals collected from shaded wetlands developed up to 12% faster than those collected from relatively unshaded wetlands. The results of this study suggest that the concept of countergradient variation may be extended to small scales of space. In addition, the rate and scale of vegetation dynamics (the agent of wetland shading) imply that divergence in development among residents of nearby wetlands may be relatively rapid, on the order of decades.",15058728,Amphibian | Development | Divergence | Embryos | Light | Local adaptation | Temperature,NA,NA,NIEHS,National Institute of Environmental Health Sciences
true,https://api.elsevier.com/content/abstract/scopus_id/1642299184,SCOPUS_ID:1642299184,2-s2.0-1642299184,Fitness costs of insecticide resistance in natural breeding sites of the mosquito Culex pipiens,Bourguet D.,Evolution,00143820,58,1,128-135,2004-01-01,January 2004,135,Journal,ar,Article,100,4,4,22104,undefined,1,TRUE,233,10.1111/j.0014-3820.2004.tb01579.x,"Genetic changes conferring adaptation to a new environment may induce a fitness cost in the previous environment. Although this prediction has been verified in laboratory conditions, few studies have tried to document this cost directly in natural populations. Here, we evaluated the pleiotropic effects of insecticide resistance on putative fitness components of the mosquito Culex pipiens. Experiments using different larval densities were performed during the summer in two natural breeding sites. Two loci that possess alleles conferring organophosphate (OP) resistance were considered: ace-1 coding for an acetylcholinesterase (AChE1, the OP target) and Ester, a ""super locus"" including two closely linked loci coding for esterases A and B. Resistance ace-1 alleles coding for a modified AChE1 were associated with a longer development time and shorter wing length. The pleiotropic effects of two resistance alleles Ester1 and Ester4 coding for the overproduced esterases A1 and A4-B4, respectively, were more variable. Both A1 and A4-B4 reduced wing length, although only A1 was associated with a longer preimaginal stage. The fluctuating asymmetry (FA) of the wing did not respond to the presence or to the interaction of resistance alleles at the two loci at any of the density levels tested. Conversely, the FA of one wing section decreased when larval density increased. This may be the consequence of selection against less developmentally stable individuals. The results are discussed in relation to the local evolution of insecticide resistance genes.",15058725,Development time | Fitness components | Fluctuating asymmetry | Insensitive acetylcholinesterase | Over-produced esterases | Wing length,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1642294311,SCOPUS_ID:1642294311,2-s2.0-1642294311,Learning and colonization of new niches: A first step toward speciation,Beltman J.B.,Evolution,00143820,58,1,35-46,2004-01-01,January 2004,57,Journal,ar,Article,100,3,3,22104,undefined,0,FALSE,234,10.1111/j.0014-3820.2004.tb01571.x,"Learning processes potentially play a role in speciation but are often ignored in speciation models. Learning may, for instance, play a role when a new niche is being colonized, because the learning of niche features may cause niche-specific assortative mating and a tendency to produce young in this niche. Several animal species learn about their environmental features that may be important in finding or attracting mates. We use a gene-culture coevolutionary model to look into the effect of such learning on the colonization of new niches and on the genetic divergence between groups using different niches, which are steps necessary in achieving speciation. We assume that density is regulated separately in each of the two niches and that the viability of an individual depends on its genotype as well as on which niche it exploits. Our results show that genetic adaptation to the new niche is enhanced by a high female fecundity and a low viability selection against heterozygotes. Furthermore, when initial colonization (without genetic adaptation) fails, genetic divergence is more difficult when the mating preference is stronger. In contrast, when colonization without genetic adaptation is successful, a stronger mating preference makes genetic divergence easier. An increase in the number of egg-laying mistakes by females can have a positive or negative effect on the success of genetic adaptation depending on other parameters. We show that genetic divergence can be prevented by a niche shift, which can occur only if viabilities in the two niches are asymmetrical.",15058717,Colonization of niches | Genetic divergence | Learning | Speciation | Viduidae,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1642286204,SCOPUS_ID:1642286204,2-s2.0-1642286204,Life cycles shape parasite evolution: Comparative population genetics of salmon trematodes,Criscione C.,Evolution,00143820,58,1,198-202,2004-01-01,January 2004,152,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,235,10.1111/j.0014-3820.2004.tb01587.x,"Little is known about what controls effective sizes and migration rates among parasite populations. Such data are important given the medical, veterinary, and economic (e.g., fisheries) impacts of many parasites. The autogenic-allogenic hypothesis, which describes ecological patterns of parasite distribution, provided the foundation on which we studied the effects of life cycles on the distribution of genetic variation within and among parasite populations. The hypothesis states that parasites cycling only in freshwater hosts (autogenic life cycle) will be more limited in their dispersal ability among aquatic habitats than parasites cycling through freshwater and terrestrial hosts (allogenic life cycle). By extending this hypothesis to the level of intraspecific genetic variation, we examined the effects of host dispersal on parasite gene flow. Our a priori prediction was that for a given geographic range, autogenic parasites would have lower gene flow among subpopulations. We compared intraspecific mitochondrial DNA variation for three described species of trematodes that infect salmonid fishes. As predicted, autogenic species had much more highly structured populations and much lower gene flow among subpopulations than an allogenic species sampled from the same locations. In addition, a cryptic species was identified for one of the autogenic trematodes. These results show how variation in life cycles can shape parasite evolution by predisposing them to vastly different genetic structures. Thus, we propose that knowledge of parasite life cycles will help predict important evolutionary processes such as speciation, coevolution, and the spread of drug resistance.",15058733,Cryptic species | Gene flow | Genetic structure | Mitochondrial DNA | Parasite evolution | Salmon hosts | Trematode,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1642284419,SCOPUS_ID:1642284419,2-s2.0-1642284419,Adaptation and species range,Peck J.,Evolution,00143820,58,2,211-221,2004-01-01,February 2004,12,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,236,10.1111/j.0014-3820.2004.tb01639.x,"Phase III of Sewall Wright's shifting-balance process involves the spread of a superior genotype throughout a structured population. However, a number of authors have suggested that this sort of adaptive change is unlikely under biologically plausible conditions. We studied relevant mathematical models, and the results suggest that the concerns about phase III of the shifting-balance process are justified, but only if environmental conditions are stable. If environmental conditions change in a way that alters species range, then phase III can be effective, leading to an enhancement of adaptedness throughout a structured population.",15068340,Adaptation | Epistasis | Group selection | Shifting balance | Species range,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1642284414,SCOPUS_ID:1642284414,2-s2.0-1642284414,Character shifts in the defensive armor of sympatric sticklebacks,Vamosi S.,Evolution,00143820,58,2,376-385,2004-01-01,February 2004,75,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,237,10.1111/j.0014-3820.2004.tb01653.x,"Natural enemies may contribute to the morphological divergence of sympatric species, yet their role has received little attention to date. We tested for character shifts in defensive armor of sympatric threespine sticklebacks (Gasterosteus aculeatus complex) previously shown to exhibit ecological character displacement in traits related to resource use. We scored five defensive armor traits in sympatric benthic and limnetic stickleback species from southwestern British Columbia and compared them with the same traits in nearby allopatric populations in the presence of the same predatory fish (Oncorhynchus sp.). This approach is analogous to tests of ecological character displacement that compare trophic traits of sympatric and allopatric species in the presence of the same community of resource types. Three patterns consistent with character displacement in defensive armor were found. First, limnetics in different lakes had consistently more armor than sympatric benthics. Second, the average amount of armor, averaged over both species, was reduced in sympatry compared to allopatric populations. This reduction was almost entirely the result of shifts by benthic species, whereas armor in limnetics was more similar to that in allopatric populations. Third, differences between sympatric benthics and limnetics in total armor were greater than expected from comparisons with allopatric populations. We interpret these patterns as the result of differences in habitat-specific predation regimes accompanying ecological character displacement and indirect interactions between sympatric stickleback species mediated by their top predators. These results suggest that predation may facilitate, rather than hinder, the process of divergence in sympatry.",15068354,Adaptive radiation | Antipredator traits | Apparent competition | Character shifts | Divergence | Gasterosteus aculeatus | Predation,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1642281351,SCOPUS_ID:1642281351,2-s2.0-1642281351,Speciation and ecology revisited: Pylogenetic niche conservatism and the origin of species,Wiens J.J.,Evolution,00143820,58,1,193-197,2004-01-01,January 2004,477,Journal,re,Review,100,1,1,22104,undefined,1,TRUE,238,10.1111/j.0014-3820.2004.tb01586.x,"Evolutionary biologists have often suggested that ecology is important in speciation, in that natural selection may drive adaptive divergence between lineages that inhabit different environments. I suggest that it is the tendency of lineages to maintain their ancestral ecological niche (phylogenetic niche conservatism) and their failure to adapt to new environments which frequently isolates incipient species and begins the process of speciation. Niche conservatism may be an important and widespread component of allopatric speciation but is largely unstudied. The perspective outlined here suggests roles for key microevolutionary processes (i.e., natural selection, adaptation) that are strikingly different from those proposed in previous literature on ecology and speciation. Yet, this perspective is complementary to the traditional view because it focuses on a different temporal stage of the speciation process.",15058732,Adaptation | Biogeography | Ecology | Natural selection | Niche | Speciation | Vicariance,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1642277988,SCOPUS_ID:1642277988,2-s2.0-1642277988,The genetics of floral divergence and postzygotic barriers between outcrossing and selfing populations of Arenaria uniflora (Caryophyllaceae),Fishman L.,Evolution,00143820,58,2,296-307,2004-01-01,February 2004,24,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,239,10.1111/j.0014-3820.2004.tb01646.x,"The genetic architecture of floral traits involved in the evolution of self-pollination provides a window into past processes of mating system divergence. In this study, we use two generations of crosses between highly selfing and predominantly outcrossing populations of Arenaria uniflora (Caryophyllaceae) to determine the minimum number, average dominance relationships, and pleiotropic effects of genetic factors involved in floral divergence. Comparison of the F1 and F2 phenotypic means with the expectations of a completely additive model of gene action revealed a primarily additive genetic basis for floral characters associated with mating system variation. The exception was flower life span, which showed partial dominance of the outcrosser phenology. In contrast to similarly divergent species, the substantial differences in flower size between these A. uniflora populations appear to involve relatively few genes of large effect (minimum number of effective factors = 2.2 ± 2.8 SE). In addition, correlations among traits in the F2 generation indicate that pleiotropy may be an important feature of the genetic architecture of floral evolution in A. uniflora. The evolution of selfing via major modifiers of floral morphology is consistent with other evidence for ecological selection for preemptive self-pollination in A. uniflora. Analyses of the genetic basis of autonomous selfing were complicated by hybrid breakdown in both F1 and F 2 generations. Only F1 hybrids showed reductions in female fertility, but about 30% of F1 and F2 hybrids exhibited partial or complete male sterility. Male sterile flowers were characterized by short stamens, reduced petals, and a lack of protandry, as well as indehiscent anthers. This morphological breakdown mimics environmental disruptions of floral development and may result from novel genic interactions in hybrids.",15068347,Arenaria uniflora | Autogamy | Floral morphology | Genetic architecture | Hybrid sterility | Mating system evolution | Postzygotic isolation,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1642277987,SCOPUS_ID:1642277987,2-s2.0-1642277987,Geographic differences in species boundaries among members of the Montastraea annularis complex based on molecular and morphological markers,Fukami H.,Evolution,00143820,58,2,324-337,2004-01-01,February 2004,191,Journal,ar,Article,100,6,6,22104,undefined,1,TRUE,240,10.1111/j.0014-3820.2004.tb01648.x,"The three members of the Montastraea annularis complex (M. annularis, M. franksi, and M. faveolata) are dominant reef builders in the western Atlantic whose species status has been controversial for over a decade. Although differences in colony morphology and reproductive characteristics exist, interspecific fertilizations are possible in the laboratory and genetic differentiation is slight. Here we compare the three taxa genetically and morphologically in Panama and the Bahamas, widely separated locations spanning most of their geographic ranges. In Panama, analyses of three AFLP loci, a noncoding region of the mitochondrial genome, and ITS sequences reveal that M. faveolata is strongly differentiated genetically. Discriminant function analysis also indicates no overlap with the other two species in the fine structure of the corallites that comprise the colony. Genetic analyses of larvae from interspecific crosses between M. faveolata and the other two taxa confirmed the hybrid status of the larvae, but no examples of the most probable F1 genotype were observed in the field. Although M. annularis and M. franksi were more similar, they also exhibited strong frequency differences at two AFLP loci and in the mitochondrial noncoding region, as well as distinct corallite structure. In the Bahamas, in contrast, the three taxa exhibited overlapping morphologies. Montastraea franksi and M. annularis were indistinguishable genetically, and M. faveolata was distinct at fewer genetic loci. Once again, however, the most probable F1 genotype involving M. faveolata was not observed. Geographic differences between Panama and the Bahamas explain why past studies have come to different conclusions concerning the status of the three species. In general, the genetic and morphological data suggest a north to south hybridization gradient, with evidence for introgression strongest in the north. However, reproductive data show no such trend, with intrinsic barriers to gene flow comparable or stronger in the north.",15068349,Caribbean | Coral reef | Hybridization | Montastraea | Sibling species complex,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1642276441,SCOPUS_ID:1642276441,2-s2.0-1642276441,A likelihood-based method for testing for nonstochastic variation of diversification rates in phylogenies,McConway K.,Evolution,00143820,58,1,12-23,2004-01-01,January 2004,20,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,241,10.1111/j.0014-3820.2004.tb01569.x,"Observed variations in rates of taxonomic diversification have been attributed to a range of factors including biological innovations, ecosystem restructuring, and environmental changes. Before inferring causality of any particular factor, however, it is critical to demonstrate that the observed variation in diversity is significantly greater than that expected from natural stochastic processes. Relative tests that assess whether observed asymmetry in species richness between sister taxa in monophyletic pairs is greater than would be expected under a symmetric model have been used widely in studies of rate heterogeneity and are particularly useful for groups in which paleontological data are problematic. Although one such test introduced by Slowinski and Guyer a decade ago has been applied to a wide range of clades and evolutionary questions, the statistical behavior of the test has not been examined extensively, particularly when used with Fisher's procedure for combining probabilities to analyze data from multiple independent taxon pairs. Here, certain pragmatic difficulties with the Slowinski-Guyer test are described, further details of the development of a recently introduced likelihood-based relative rates test are presented, and standard simulation procedures are used to assess the behavior of the two tests in a range of situations to determine: (1) the accuracy of the tests' nominal Type I error rate; (2) the statistical power of the tests; (3) the sensitivity of the tests to inclusion of taxon pairs with few species; (4) the behavior of the tests with datasets comprised of few taxon pairs; and (5) the sensitivity of the tests to certain violations of the null model assumptions. Our results indicate that in most biologically plausible scenarios, the likelihood-based test has superior statistical properties in terms of both Type I error rate and power, and we found no scenario in which the Slowinski-Guyer test was distinctly superior, although the degree of the discrepancy varies among the different scenarios. The Slowinski-Guyer test tends to be much more conservative (i.e., very disinclined to reject the null hypothesis) in datasets with many small pairs. In most situations, the performance of both the likelihood-based test and particularly the Slowinski-Guyer test improve when pairs with few species are excluded from the computation, although this is balanced against a decline in the tests' power and accuracy as fewer pairs are included in the dataset. The performance of both tests is quite poor when they are applied to datasets in which the taxon sizes do not conform to the distribution implied by the usual null model. Thus, results of analyses of taxonomic rate heterogeneity using the Slowinski-Guyer test can be misleading because the test's ability to reject the null hypothesis (equal rates) when true is often inaccurate and its ability to reject the null hypothesis when the alternative (unequal rates) is true is poor, particularly when small taxon pairs are included. Although not always perfect, the likelihood-based test provides a more accurate and powerful alternative as a relative rates test.",15058715,Diversity | Evolutionary rates | Extinction | Likelihood | Taxon pairs,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1642276307,SCOPUS_ID:1642276307,2-s2.0-1642276307,Evolution of triploidy in Apios americana (Leguminosae) revealed by genealogical analysis of the histone H3-D gene,Joly S.,Evolution,00143820,58,2,284-295,2004-01-01,February 2004,28,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,242,10.1111/j.0014-3820.2004.tb01645.x,"Autotriploidy is normally considered to be maladaptive in plants because of its association with high levels of sterility. Nonetheless, triploid individuals are found in many plant species and play important roles in plant evolution, in particular as a first step toward tetraploid formation. However, few studies have addressed the evolutionary potential of triploid lineages, which may principally suffer from the impossibility of combining useful mutations in a single genome due to their low fertility. Therefore, triploids acquire genetic diversity only via recurrent evolution and somaclonal mutation. This study evaluates the potential of multiple origins of polyploidy as a source of genetic diversity in Apios americana, a North American legume that possesses both diploid and triploid populations. Ploidy level determination via flow cytometry shows that triploids are mainly restricted to the portion of eastern North America that was covered by ice during the Wisconsinan glaciation 18,000 years ago. This distribution implies that either selection or postglaciation colonization played a role in shaping this cytogeographic pattern. A haplotype network of the single copy nuclear histone H3-D gene reconstructed using statistical parsimony, together with single-strand conformational polymorphism analysis, shows that autotriploidy evolved at least three times in this species and that heterozygosity is high in triploids. The genetic diversity found in A. americana resulting from recurrent evolution and fixed heterozygosity increases the likelihood of producing successful genotypes and may give the opportunity for triploids to be better fit than diploids in new habitats. This suggests that triploid lineages can exhibit evolutionary potential of their own, and do not serve solely as a first step toward tetraploid formation.",15068346,Cytogeography | Haplotype network | Multiple origins | Phylogeography | Polyploidy | Statistical parsimony | Triploidy,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1642273232,SCOPUS_ID:1642273232,2-s2.0-1642273232,"Interactions among moths, crossbills, squirrels, and lodgepole pine in a geographic selection mosaic",Siepielski A.M.,Evolution,00143820,58,1,95-101,2004-01-01,January 2004,60,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,243,10.1111/j.0014-3820.2004.tb01576.x,"Repeated patterns among biological communities suggest similar evolutionary and ecological forces are acting on the communities. Conversely, the lack of such patterns suggests that similar forces are absent or additional ones are present. Coevolution between a seed predator, the red crossbill (Loxia curvirostra complex), and lodgepole pine (Pinus contorta var. latifolia) exemplifies the ecological and evolutionary predictions for coevolving systems. In the absence of another seed predator and preemptive competitor (pine squirrels Tamiasciurus hudsonicus), natural selection by crossbills results in the evolution of larger cones with thicker distal scales, while relaxation of selection by squirrels results in the evolution of cones with more seeds and a greater ratio of seed mass to cone mass. However, in one range, the Little Rocky Mountains, distal scale thickness has diverged as expected but cone size has not. In these mountains seed predation by lodgepole pine cone borer moths (Eucosma recissoriana) was about 10 times greater than in other ranges lacking squirrels. We quantified moth predation and cone traits and found that moths select for smaller cones with fewer seeds. Thus, selection by moths in the Little Rocky Mountains counters both selection by crossbills for large cone size and relaxation of selection by squirrels favoring more seeds per cone and accounts for the relatively small and few-seeded cones in these mountains. It is also apparent that selection by crossbills changes seed defenses in a manner that favors seed predation by moths, whereas selection by squirrels likely reduces such predation. These results demonstrate the importance of considering the evolutionary consequences of community context in locally evolved (coevolved) traits and interactions.",15058722,Conflicting selection | Eucosma recissoriana | Geographic mosaic theory of coevolution | Loxia curvirostra | Pinus contorta ssp. latifolia | Predator-prey interactions | Seed predation,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1642271519,SCOPUS_ID:1642271519,2-s2.0-1642271519,The cost of melanization: Butterfly wing coloration under environmental stress,Talloen W.,Evolution,00143820,58,2,360-366,2004-01-01,February 2004,136,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,244,10.1111/j.0014-3820.2004.tb01651.x,"Evolutionary studies typically focus on adaptations to particular environmental conditions, thereby often ignoring the role of possible constraints. Here we focus on the case of variation in dorsal wing melanization in a satyrine butterfly Pararge aegeria. Because melanin is a complex polymer, its synthesis may be constrained if ambient conditions limit the resource budget. This hypothesis was tested by comparing melanization among butterflies that fed as larvae on host grasses experiencing different drought-stress treatments. Treatment differences were validated both at the level of the host plant (nitrogen, carbonate, and water content) and of the butterfly (life-history traits: survival, development time, and size at maturity). Melanization rate was measured as average gray value of the basal dorsal wing area. This area, close to the thorax, is known to be functionally significant for basking in order to thermoregulate. Individuals reared on drought-stressed host plants developed paler wings, and development of darker individuals was slower and less stable as estimated by their level of fluctuating asymmetry. These results provide evidence that melanin is indeed costly to synthesize, and that differences in environmental quality can induce phenotypic variation in wing melanization. Therefore, studies dealing with spatial and/or temporal patterns of variation in wing melanization should not focus on adaptive explanations alone, but rather on a cost-benefit balance under particular sets of environmental conditions.",15068352,Developmental constraint | Fluctuating asymmetry | Resource allocation | Thermoregulation,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/1642268470,SCOPUS_ID:1642268470,2-s2.0-1642268470,Does gene flow constrain adaptive divergence or vice versa? A test using ecomorphology and sexual isolation in Timema cristinae walking-sticks,Nosil P.,Evolution,00143820,58,1,102-112,2004-01-01,January 2004,173,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,245,10.1111/j.0014-3820.2004.tb01577.x,"Population differentiation often reflects a balance between divergent natural selection and the opportunity for homogenizing gene flow to erode the effects of selection. However, during ecological speciation, trait divergence results in reproductive isolation and becomes a cause, rather than a consequence, of reductions in gene flow. To assess both the causes and the reproductive consequences of morphological differentiation, we examined morphological divergence and sexual isolation among 17 populations of Timema cristinae walking-sticks. Individuals from populations adapted to using Adenostoma as a host plant tended to exhibit smaller overall body size, wide heads, and short legs relative to individuals using Ceonothus as a host. However, there was also significant variation in morphology among populations within host-plant species. Mean trait values for each single population could be reliably predicted based upon host-plant used and the potential for homogenizing gene flow, inferred from the size of the neighboring population using the alternate host and mitochondrial DNA estimates of gene flow. Morphology did not influence the probability of copulation in between-population mating trials. Thus, morphological divergence is facilitated by reductions in gene flow, but does not cause reductions in gene flow via the evolution of sexual isolation. Combined with rearing data indicating that size and shape have a partial genetic basis, evidence for parallel origins of the host-associated forms, and inferences from functional morphology, these results indicate that morphological divergence in T. cristinae reflects a balance between the effects of host-specific natural selection and gene flow. Our findings illustrate how data on mating preferences can help determine the causal associations between trait divergence and levels of gene flow.",15058723,Geographic variation | Host-specific selection | Migration | Reproductive isolation | Speciation | Trait divergence | Walking-sticks,all,All Open Access,NA,NA
