@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number,orcid
true,3,https://api.elsevier.com/content/author/author_id/15020995900,15020995900,Lupo L.C.,Lupo,Liliana Concepción,L.C.,true,117632423,96,NA
true,4,https://api.elsevier.com/content/author/author_id/6504337665,6504337665,Kulemeyer J.J.,Kulemeyer,Julio José,J.J.,true,117632423,96,NA
true,1,https://api.elsevier.com/content/author/author_id/57210321556,57210321556,Veas-Ayala N.,Veas-Ayala,Néstor,N.,true,122961272,97,NA
true,2,https://api.elsevier.com/content/author/author_id/57192986300,57192986300,Quesada-Román A.,Quesada-Román,Adolfo,A.,true,60004718,97,NA
true,3,https://api.elsevier.com/content/author/author_id/7005110878,7005110878,Hidalgo H.,Hidalgo,Hugo G.,H.G.,true,60071929,97,NA
true,4,https://api.elsevier.com/content/author/author_id/13806152600,13806152600,Alfaro E.,Alfaro,Eric J.,E.J.,true,60071929,97,NA
true,1,https://api.elsevier.com/content/author/author_id/57202118924,57202118924,Ortiz-Araya S.,Ortiz-Araya,Scarleth,S.,true,60071924,98,NA
true,2,https://api.elsevier.com/content/author/author_id/57202110749,57202110749,Chacón-Guzmán J.,Chacón-Guzmán,Jonathan,J.,true,60071924,98,NA
true,3,https://api.elsevier.com/content/author/author_id/57202111964,57202111964,Víquez-Portugués R.,Víquez-Portugués,Rigoberto,R.,true,60071924,98,NA
true,4,https://api.elsevier.com/content/author/author_id/25824001900,25824001900,Sibaja-Cordero J.,Sibaja-Cordero,Jeffrey A.,J.A.,true,60071929,98,NA
true,1,https://api.elsevier.com/content/author/author_id/56592327500,56592327500,Maldonado T.,Maldonado,Tito,T.,true,60003858,99,NA
true,2,https://api.elsevier.com/content/author/author_id/13806152600,13806152600,Alfaro E.,Alfaro,Eric J.,E.J.,true,60071929,99,NA
true,3,https://api.elsevier.com/content/author/author_id/7005110878,7005110878,Hidalgo H.,Hidalgo,Hugo G.,H.G.,true,60071929,99,NA
true,1,https://api.elsevier.com/content/author/author_id/6603024505,6603024505,Taiti S.,Taiti,Stefano,S.,true,60022638,100,NA
true,2,https://api.elsevier.com/content/author/author_id/14422521300,14422521300,Montesanto G.,Montesanto,Giuseppe,G.,true,60028868,100,NA
true,3,https://api.elsevier.com/content/author/author_id/7202699294,7202699294,Vargas J.A.,Vargas,José A.,J.A.,true,60071929,100,NA
true,1,https://api.elsevier.com/content/author/author_id/55366480300,55366480300,Sánchez-Noguera C.,Sánchez-Noguera,Celeste,C.,true,60071929,101,NA
true,2,https://api.elsevier.com/content/author/author_id/7201478755,7201478755,Jiménez C.,Jiménez,Carlos,C.,true,60071929,101,NA
true,3,https://api.elsevier.com/content/author/author_id/35422127200,35422127200,Cortés J.,Cortés,Jorge,J.,true,60071929,101,NA
true,1,https://api.elsevier.com/content/author/author_id/6505846581,6505846581,Vargas-Zamora J.,Vargas-Zamora,José A.,J.A.,true,60071929,102,NA
true,2,https://api.elsevier.com/content/author/author_id/6505827716,6505827716,Acuña-González J.,Acuña-González,Jenaro,J.,true,60071929,102,NA
true,3,https://api.elsevier.com/content/author/author_id/25824001900,25824001900,Sibaja-Cordero J.,Sibaja-Cordero,Jeffrey A.,J.A.,true,60071929,102,NA
true,4,https://api.elsevier.com/content/author/author_id/6602464065,6602464065,Gómez-Ramírez E.,Gómez-Ramírez,Eddy H.,E.H.,true,60071929,102,NA
true,5,https://api.elsevier.com/content/author/author_id/57188705285,57188705285,Agüero-Alfaro G.,Agüero-Alfaro,Grettel,G.,true,60071929,102,NA
true,6,https://api.elsevier.com/content/author/author_id/57199602922,57199602922,García-Céspedes J.,García-Céspedes,Jairo,J.,true,60071929,102,NA
true,1,https://api.elsevier.com/content/author/author_id/56592327500,56592327500,Maldonado T.,Maldonado,Tito,T.,true,60071929,103,NA
true,2,https://api.elsevier.com/content/author/author_id/13806152600,13806152600,Alfaro E.,Alfaro,Eric J.,E.J.,true,60003858,103,NA
true,3,https://api.elsevier.com/content/author/author_id/56230679900,56230679900,Amador J.,Amador,Jorge A.,J.A.,true,60003858,103,NA
true,4,https://api.elsevier.com/content/author/author_id/6603206037,6603206037,Rutgersson A.,Rutgersson,Anna,A.,true,60003858,103,NA
true,1,https://api.elsevier.com/content/author/author_id/57202109301,57202109301,Vega-Álvarez G.,Vega-Álvarez,Greivin,G.,true,60071929,104,NA
true,2,https://api.elsevier.com/content/author/author_id/56426613700,56426613700,Azofeifa-Solano J.,Azofeifa-Solano,Juan Carlos,J.C.,true,60071929,104,NA
true,3,https://api.elsevier.com/content/author/author_id/36986990000,36986990000,Fernández-García C.,Fernández-García,Cindy,C.,true,60071929,104,NA
true,4,https://api.elsevier.com/content/author/author_id/57202117318,57202117318,Soto-Molinari R.,Soto-Molinari,Rebeca,R.,true,60071929,104,NA
true,5,https://api.elsevier.com/content/author/author_id/57202117558,57202117558,Rojas-Angulo M.,Rojas-Angulo,Maricruz,M.,true,60071929,104,NA
true,6,https://api.elsevier.com/content/author/author_id/57202120171,57202120171,Amador-Fernández X.,Amador-Fernández,Xaviera,X.,true,60071929,104,NA
true,7,https://api.elsevier.com/content/author/author_id/57202109397,57202109397,Vargas-Gamboa A.,Vargas-Gamboa,Alejandra,A.,true,60071929,104,NA
true,1,https://api.elsevier.com/content/author/author_id/7202699294,7202699294,Vargas J.,Vargas,José A.,J.A.,true,60071929,105,NA
true,2,https://api.elsevier.com/content/author/author_id/7102093325,7102093325,Hilton D.,Hilton,David R.,D.R.,true,60121578,105,NA
true,3,https://api.elsevier.com/content/author/author_id/7102424433,7102424433,Ramírez C.,Ramírez,Carlos,C.,true,60071929,105,NA
true,4,https://api.elsevier.com/content/author/author_id/57188709538,57188709538,Molina J.,Molina,Johan,J.,true,60071929,105,NA
true,1,https://api.elsevier.com/content/author/author_id/25824001900,25824001900,Sibaja-Cordero J.,Sibaja-Cordero,Jeffrey A.,J.A.,true,60071929,106,NA
true,1,https://api.elsevier.com/content/author/author_id/7006237966,7006237966,Alvarado J.J.,Alvarado,Juan José,J.J.,true,60071929,107,NA
true,2,https://api.elsevier.com/content/author/author_id/57188582827,57188582827,Beita-Jiménez A.,Beita-Jiménez,Andrés,A.,true,60071929,107,NA
true,3,https://api.elsevier.com/content/author/author_id/56426021000,56426021000,Mena S.,Mena,Sebastián,S.,true,60071929,107,NA
true,4,https://api.elsevier.com/content/author/author_id/36986990000,36986990000,Fernández-García C.,Fernández-García,Cindy,C.,true,60071929,107,NA
true,5,https://api.elsevier.com/content/author/author_id/35422127200,35422127200,Cortés J.,Cortés,Jorge,J.,true,60071929,107,NA
true,6,https://api.elsevier.com/content/author/author_id/55366480300,55366480300,Sánchez-Noguera C.,Sánchez-Noguera,Celeste,C.,true,60071929,107,NA
true,7,https://api.elsevier.com/content/author/author_id/7201478755,7201478755,Jiménez C.,Jiménez,Carlos,C.,true,60071929,107,NA
true,8,https://api.elsevier.com/content/author/author_id/25622570100,25622570100,Guzmán-Mora A.G.,Guzmán-Mora,Ana Gloria,A.G.,true,120715143,107,NA
true,1,https://api.elsevier.com/content/author/author_id/6507229940,6507229940,Morales-Ramírez Á.,Morales-Ramírez,Álvaro,Á.,true,60071929,108,NA
true,2,https://api.elsevier.com/content/author/author_id/56856811000,56856811000,Corrales-Ugalde M.,Corrales-Ugalde,Marco,M.,true,60071929,108,NA
true,3,https://api.elsevier.com/content/author/author_id/56692864400,56692864400,Esquivel-Garrote O.,Esquivel-Garrote,Octavio,O.,true,60000509,108,NA
true,4,https://api.elsevier.com/content/author/author_id/56297058600,56297058600,Carrillo-Baltodano A.,Carrillo-Baltodano,Allan,A.,true,60026910,108,NA
true,5,https://api.elsevier.com/content/author/author_id/55366912100,55366912100,Rodríguez-Sáenz K.,Rodríguez-Sáenz,Karina,K.,true,120671954,108,NA
true,6,https://api.elsevier.com/content/author/author_id/57202030944,57202030944,Sheridan C.,Sheridan,Carolina,C.,true,60071929,108,NA
true,1,https://api.elsevier.com/content/author/author_id/36705182800,36705182800,Umaña-Villalobos G.,Umaña-Villalobos,Gerardo,G.,true,60071929,109,NA
true,2,https://api.elsevier.com/content/author/author_id/57202030468,57202030468,Avilés-Vargas L.,Avilés-Vargas,Lidia,L.,true,60071929,109,NA
true,3,https://api.elsevier.com/content/author/author_id/56692864400,56692864400,Esquivel-Garrote O.,Esquivel-Garrote,Octavio,O.,true,101388092,109,NA
true,1,https://api.elsevier.com/content/author/author_id/35485261200,35485261200,Nielsen-Muñoz V.,Nielsen-Muñoz,Vanessa,V.,true,60071929,110,NA
true,2,https://api.elsevier.com/content/author/author_id/55505508500,55505508500,Azofeifa-Mora A.,Azofeifa-Mora,Ana Beatriz,A.B.,true,60071924,110,NA
true,3,https://api.elsevier.com/content/author/author_id/57197762688,57197762688,Romero-Chaves R.,Romero-Chaves,Raquel,R.,true,60071929,110,NA
true,4,https://api.elsevier.com/content/author/author_id/7004077683,7004077683,Wehrtmann I.,Wehrtmann,Ingo S.,I.S.,true,60071929,110,NA
true,1,https://api.elsevier.com/content/author/author_id/57202028362,57202028362,Campos-Rudin M.,Campos-Rudin,Manuel,M.,true,60071929,111,NA
true,2,https://api.elsevier.com/content/author/author_id/6508019316,6508019316,Silva-Benavides A.M.,Silva-Benavides,Ana Margarita,A.M.,true,60071929,111,NA
true,1,https://api.elsevier.com/content/author/author_id/56856811000,56856811000,Corrales-Ugalde M.,Corrales-Ugalde,Marco,M.,true,60071929,112,NA
true,2,https://api.elsevier.com/content/author/author_id/6603870422,6603870422,Castellanos-Osorio I.,Castellanos-Osorio,Iván,I.,true,60015438,112,NA
true,3,https://api.elsevier.com/content/author/author_id/6507229940,6507229940,Moráles-Ramírez Á.,Moráles-Ramírez,Álvaro,Á.,true,60071929,112,NA
true,1,https://api.elsevier.com/content/author/author_id/25622670900,25622670900,Villalobos-Rojas F.,Villalobos-Rojas,Fresia,F.,true,60071929,113,NA
true,2,https://api.elsevier.com/content/author/author_id/7004077683,7004077683,Wehrtmann I.S.,Wehrtmann,Ingo S.,I.S.,true,60071929,113,NA
true,1,https://api.elsevier.com/content/author/author_id/57188702645,57188702645,Barboza J.P.,Barboza,Jorge Picado,J.P.,true,60071919,114,NA
true,2,https://api.elsevier.com/content/author/author_id/8676882700,8676882700,Villalobos G.U.,Villalobos,Gerardo Umaña,G.U.,true,60071929,114,NA
true,1,https://api.elsevier.com/content/author/author_id/56297058600,56297058600,Carrillo-Baltodano A.,Carrillo-Baltodano,Allan,A.,true,60071929,115,NA
true,2,https://api.elsevier.com/content/author/author_id/6507229940,6507229940,Morales-Ramírez Á.V.,Morales-Ramírez,Álvaro V.,Á.V.,true,60071929,115,NA
true,3,https://api.elsevier.com/content/author/author_id/25824001900,25824001900,Sibaja-Cordero J.A.,Sibaja-Cordero,Jeffrey A.,J.A.,true,60071929,115,NA
true,4,https://api.elsevier.com/content/author/author_id/35422127200,35422127200,Cortés J.,Cortés,Jorge,J.,true,60071929,115,NA
true,1,https://api.elsevier.com/content/author/author_id/36705211600,36705211600,Samper-Villarreal J.,Samper-Villarreal,Jimena,J.,true,60071929,116,NA
true,2,https://api.elsevier.com/content/author/author_id/6603587476,6603587476,Van Tussenbroek B.I.,Van Tussenbroek,Brigitta I.,B.I.,true,60032442,116,NA
true,3,https://api.elsevier.com/content/author/author_id/35422127200,35422127200,Cortés J.,Cortés,Jorge,J.,true,60071929,116,NA
true,1,https://api.elsevier.com/content/author/author_id/36705182800,36705182800,Umaña-Villalobos G.,Umaña-Villalobos,Gerardo,G.,true,60071929,117,NA
true,2,https://api.elsevier.com/content/author/author_id/57202029147,57202029147,Farah-Pérez A.,Farah-Pérez,Aldo,A.,true,60071929,117,NA
true,1,https://api.elsevier.com/content/author/author_id/57200498508,57200498508,Ruiz Y.C.,Ruiz,Yulibey Caleño,Y.C.,true,60033545,118,NA
true,2,https://api.elsevier.com/content/author/author_id/56554218200,56554218200,Rivera-Rondon C.A.,Rivera-Rondon,Carlos Alberto,C.A.,true,60033545,118,NA
true,3,https://api.elsevier.com/content/author/author_id/50061703400,50061703400,Ovalle H.,Ovalle,Hernando,H.,true,112755093,118,NA
true,1,https://api.elsevier.com/content/author/author_id/24475764300,24475764300,Torruco D.,Torruco,Daniel,D.,true,60010531,119,NA
true,2,https://api.elsevier.com/content/author/author_id/6507526242,6507526242,González-Solis A.,González-Solis,Alicia,A.,true,60010531,119,NA
true,3,https://api.elsevier.com/content/author/author_id/57200503682,57200503682,Torruco-González Á.D.,Torruco-González,Ángel D.,Á.D.,true,60016609,119,NA
true,1,https://api.elsevier.com/content/author/author_id/57200325769,57200325769,Montoya-Ospina D.C.,Montoya-Ospina,Diana Carolina,D.C.,true,60056455,120,NA
true,2,https://api.elsevier.com/content/author/author_id/24475563800,24475563800,Villa-Navarro F.A.,Villa-Navarro,Francisco Antonio,F.A.,true,60056455,120,NA
true,3,https://api.elsevier.com/content/author/author_id/57200326755,57200326755,López-Delgado E.O.,López-Delgado,Edwin Orlando,E.O.,true,60056455,120,NA
true,1,https://api.elsevier.com/content/author/author_id/57200504351,57200504351,Castrejón-Varela A.,Castrejón-Varela,Alejandra,A.,true,60028381,121,NA
true,2,https://api.elsevier.com/content/author/author_id/55989720900,55989720900,Pérez-García B.,Pérez-García,Blanca,B.,true,60028381,121,NA
true,3,https://api.elsevier.com/content/author/author_id/7102278639,7102278639,Mendoza-Ruiz A.,Mendoza-Ruiz,Aniceto,A.,true,60028381,121,NA
true,4,https://api.elsevier.com/content/author/author_id/24724314300,24724314300,Espinosa-Matías S.,Espinosa-Matías,Silvia,S.,true,60032442,121,NA
true,1,https://api.elsevier.com/content/author/author_id/56497918400,56497918400,Arroyo-Arce S.,Arroyo-Arce,Stephanny,S.,true,118034198,122,NA
true,2,https://api.elsevier.com/content/author/author_id/57193135705,57193135705,Thomson I.,Thomson,Ian,I.,true,118034198,122,NA
true,3,https://api.elsevier.com/content/author/author_id/57200499473,57200499473,Cutler K.,Cutler,Kat,K.,true,60159375,122,NA
true,4,https://api.elsevier.com/content/author/author_id/57193141533,57193141533,Wilmott S.,Wilmott,Stephanie,S.,true,60159375,122,NA
true,1,https://api.elsevier.com/content/author/author_id/57199648665,57199648665,Solís-Hernández A.,Solís-Hernández,Analilia,A.,true,60000409,123,NA
true,2,https://api.elsevier.com/content/author/author_id/6602855359,6602855359,Rodríguez-Vivas R.,Rodríguez-Vivas,Roger Iván,R.I.,true,60000409,123,NA
true,3,https://api.elsevier.com/content/author/author_id/6602770171,6602770171,Esteve-Gasent M.,Esteve-Gasent,María Dolores,M.D.,true,60120610,123,NA
true,4,https://api.elsevier.com/content/author/author_id/7801645179,7801645179,Villegas-Pérez S.,Villegas-Pérez,Sandra Luz,S.L.,true,60000409,123,NA
true,1,https://api.elsevier.com/content/author/author_id/57200495855,57200495855,Carlos Morera B.,Carlos Morera,B.,B.,true,60071924,124,NA
true,2,https://api.elsevier.com/content/author/author_id/57200503201,57200503201,Luis Fernando Sandoval M.,Luis Fernando Sandoval,M.,M.,true,60071924,124,NA
true,3,https://api.elsevier.com/content/author/author_id/7402584724,7402584724,Pintó J.,Pintó,Josep,J.,true,60009952,124,NA
true,1,https://api.elsevier.com/content/author/author_id/57200500450,57200500450,David-Higuita H.,David-Higuita,Heriberto,H.,true,60055833,125,NA
true,2,https://api.elsevier.com/content/author/author_id/26028556300,26028556300,Álvarez-Dávila E.,Álvarez-Dávila,Esteban,E.,true,60110583,125,NA
true,1,https://api.elsevier.com/content/author/author_id/56816994400,56816994400,Dardengo J.,Dardengo,Juliana de Freitas Encinas,J.d.F.E.,true,60029442,126,NA
true,2,https://api.elsevier.com/content/author/author_id/24465329300,24465329300,Rossi A.,Rossi,Ana Aparecida Bandini,A.A.B.,true,60029442,126,NA
true,3,https://api.elsevier.com/content/author/author_id/57200500860,57200500860,Varella T.,Varella,Tatiane Lemes,T.L.,true,60029442,126,NA
true,1,https://api.elsevier.com/content/author/author_id/6603820092,6603820092,Monge-Nájera J.,Monge-Nájera,Julián,J.,true,60071929,127,NA
true,1,https://api.elsevier.com/content/author/author_id/6603665246,6603665246,Perez-Enriquez R.,Perez-Enriquez,Ricardo,R.,true,60021746,128,NA
true,2,https://api.elsevier.com/content/author/author_id/57200505407,57200505407,Medina-Espinoza J.A.,Medina-Espinoza,Jesús A.,J.A.,true,60021746,128,NA
true,3,https://api.elsevier.com/content/author/author_id/56626132600,56626132600,Max-Aguilar A.,Max-Aguilar,Adriana,A.,true,60021746,128,NA
true,4,https://api.elsevier.com/content/author/author_id/57200496061,57200496061,Saucedo-Barrón C.J.,Saucedo-Barrón,César J.,C.J.,true,120172219,128,NA
true,1,https://api.elsevier.com/content/author/author_id/36571531600,36571531600,Boamah P.O.,Boamah,Peter Osei,P.O.,true,109516871,129,NA
true,2,https://api.elsevier.com/content/author/author_id/7402554934,7402554934,Ho Y.S.,Ho,Yuh Shan,Y.S.,true,60072429,129,NA
true,1,https://api.elsevier.com/content/author/author_id/56716262200,56716262200,Hernández-Nicolás N.,Hernández-Nicolás,Nancy Yazmín,N.Y.,true,60033065,130,NA
true,2,https://api.elsevier.com/content/author/author_id/8604321500,8604321500,Córdova-Téllez L.,Córdova-Téllez,Leobigildo,L.,true,60033065,130,NA
true,3,https://api.elsevier.com/content/author/author_id/56013700500,56013700500,Romero-Manzanares A.,Romero-Manzanares,Angélica,A.,true,60033065,130,NA
true,4,https://api.elsevier.com/content/author/author_id/6506761097,6506761097,Jiménez-Ramírez J.,Jiménez-Ramírez,Jaime,J.,true,60032442,130,NA
true,5,https://api.elsevier.com/content/author/author_id/25422138000,25422138000,Luna-Cavazos M.,Luna-Cavazos,Mario,M.,true,60033065,130,NA
true,1,https://api.elsevier.com/content/author/author_id/10043865200,10043865200,Alpízar-Alpízar W.,Alpízar-Alpízar,Warner,W.,true,60071929,131,NA
true,2,https://api.elsevier.com/content/author/author_id/33867657900,33867657900,Malespín-Bendaña W.,Malespín-Bendaña,Wendy,W.,true,60071929,131,NA
true,3,https://api.elsevier.com/content/author/author_id/57199593248,57199593248,Une C.,Une,Clas,C.,true,60071929,131,NA
true,4,https://api.elsevier.com/content/author/author_id/57197203894,57197203894,Ramírez-Mayorga V.,Ramírez-Mayorga,Vanessa,V.,true,60071929,131,NA
true,1,https://api.elsevier.com/content/author/author_id/36188019000,36188019000,Acosta R.,Acosta,Raúl,R.,true,60001576,132,NA
true,2,https://api.elsevier.com/content/author/author_id/7003308567,7003308567,Prat N.,Prat,Narcís,N.,true,60001576,132,NA
true,1,https://api.elsevier.com/content/author/author_id/36470486000,36470486000,Lubes G.,Lubes,Giuseppe,G.,true,60026438,133,NA
true,2,https://api.elsevier.com/content/author/author_id/7103154483,7103154483,Cabrera A.,Cabrera,Aivlé,A.,true,60026438,133,NA
true,1,https://api.elsevier.com/content/author/author_id/57200496957,57200496957,Caiafa-Hernández I.,Caiafa-Hernández,Itala,I.,true,117004125,134,NA
true,2,https://api.elsevier.com/content/author/author_id/56534119900,56534119900,Narváez-Barandica J.,Narváez-Barandica,Juan,J.,true,60064735,134,NA
true,3,https://api.elsevier.com/content/author/author_id/7003675644,7003675644,Acero-Pizarro A.,Acero-Pizarro,Arturo,A.,true,60172552,134,NA
true,1,https://api.elsevier.com/content/author/author_id/6508112495,6508112495,Díaz-Ruiz S.,Díaz-Ruiz,Silvia,S.,true,60028381,135,NA
true,2,https://api.elsevier.com/content/author/author_id/6508062183,6508062183,Aguirre-León A.,Aguirre-León,Arturo,A.,true,60010210,135,NA
true,3,https://api.elsevier.com/content/author/author_id/57200499878,57200499878,Mendoza-Sánchez E.,Mendoza-Sánchez,Erika,E.,true,60020052,135,NA
true,4,https://api.elsevier.com/content/author/author_id/6506760140,6506760140,Lara-Domínguez A.,Lara-Domínguez,Ana Laura,A.L.,true,60024712,135,NA
true,1,https://api.elsevier.com/content/author/author_id/53983764100,53983764100,Ávila-Nájera D.M.,Ávila-Nájera,Dulce María,D.M.,true,60010210,136,NA
true,2,https://api.elsevier.com/content/author/author_id/56013690100,56013690100,Chávez C.,Chávez,Cuauhtémoc,C.,true,60112837,136,NA
true,3,https://api.elsevier.com/content/author/author_id/24822884300,24822884300,Pérez-Elizalde S.,Pérez-Elizalde,Sergio,S.,true,60033065,136,NA
true,4,https://api.elsevier.com/content/author/author_id/15841342400,15841342400,Guzmán-Plazola R.A.,Guzmán-Plazola,Remigio A.,R.A.,true,60033065,136,NA
true,5,https://api.elsevier.com/content/author/author_id/7006056546,7006056546,Mendoza G.D.,Mendoza,Germán David,G.D.,true,60010210,136,NA
true,6,https://api.elsevier.com/content/author/author_id/57151250400,57151250400,Lazcano-Barrero M.A.,Lazcano-Barrero,Marco Antonio,M.A.,true,120172431,136,NA
true,1,https://api.elsevier.com/content/author/author_id/7006770676,7006770676,Morera J.,Morera,Jessica,J.,true,60071929,137,NA
true,2,https://api.elsevier.com/content/author/author_id/57200506078,57200506078,Mora-Pineda G.,Mora-Pineda,Geovanny,G.,true,60071929,137,NA
true,3,https://api.elsevier.com/content/author/author_id/7003959798,7003959798,Esquivel A.,Esquivel,Alejandro,A.,true,60071924,137,NA
true,4,https://api.elsevier.com/content/author/author_id/7202060620,7202060620,Hanson P.,Hanson,Paul,P.,true,60071929,137,NA
true,5,https://api.elsevier.com/content/author/author_id/24475328500,24475328500,Pinto-Tomás A.,Pinto-Tomás,Adrián A.,A.A.,true,60071929,137,NA
true,1,https://api.elsevier.com/content/author/author_id/57200499706,57200499706,Cruz I.G.,Cruz,Ivanna Gabriela,I.G.,true,60026757,138,NA
true,2,https://api.elsevier.com/content/author/author_id/56673663200,56673663200,Torres V.M.,Torres,Victor Manuel,V.M.,true,60026757,138,NA
true,3,https://api.elsevier.com/content/author/author_id/16312377700,16312377700,González-Reyes A.X.,González-Reyes,Andrea Ximena,A.X.,true,118468923,138,NA
true,4,https://api.elsevier.com/content/author/author_id/6603245214,6603245214,Corronca J.A.,Corronca,José Antonio,J.A.,true,60026757,138,NA
true,1,https://api.elsevier.com/content/author/author_id/57200506690,57200506690,López Á.C.,López,Álvaro Cañadas,Á.C.,true,117156062,139,NA
true,2,https://api.elsevier.com/content/author/author_id/57194605526,57194605526,Loor D.R.,Loor,Diana Rade,D.R.,true,120172461,139,NA
true,3,https://api.elsevier.com/content/author/author_id/57200385939,57200385939,Candell J.A.,Candell,Joffre Andrade,J.A.,true,120172461,139,NA
true,4,https://api.elsevier.com/content/author/author_id/34973042300,34973042300,Hernández-Díaz J.C.,Hernández-Díaz,José Ciro,J.C.,true,60014403,139,NA
true,5,https://api.elsevier.com/content/author/author_id/57200500862,57200500862,Hidrovo C.M.,Hidrovo,Carlos Molina,C.M.,true,119940668,139,NA
true,6,https://api.elsevier.com/content/author/author_id/57200505874,57200505874,Zambrano M.Z.,Zambrano,Marcos Zambrano,M.Z.,true,117156062,139,NA
true,7,https://api.elsevier.com/content/author/author_id/56002667900,56002667900,Wehenkel C.,Wehenkel,Christian,C.,true,60014403,139,NA
true,1,https://api.elsevier.com/content/author/author_id/57200496251,57200496251,Arguedas M.,Arguedas,Maricruz,M.,true,60071924,140,NA
true,2,https://api.elsevier.com/content/author/author_id/6603336151,6603336151,Hilje L.,Hilje,Luko,L.,true,60071928,140,NA
true,3,https://api.elsevier.com/content/author/author_id/6503854838,6503854838,Cartín V.,Cartín,Víctor,V.,true,60071924,140,NA
true,4,https://api.elsevier.com/content/author/author_id/35421975800,35421975800,Calvo M.A.,Calvo,Marco A.,M.A.,true,60071924,140,NA
true,5,https://api.elsevier.com/content/author/author_id/55027235600,55027235600,Borbón H.,Borbón,Henry,H.,true,60071924,140,NA
true,1,https://api.elsevier.com/content/author/author_id/24437881100,24437881100,Infante-Rivero E.,Infante-Rivero,Edwin,E.,true,60001197,141,NA
true,1,https://api.elsevier.com/content/author/author_id/56285906500,56285906500,Bertolini V.,Bertolini,Vincenzo,V.,true,60015438,142,NA
true,2,https://api.elsevier.com/content/author/author_id/12752129400,12752129400,Montaño N.M.,Montaño,Noé Manuel,N.M.,true,60028381,142,NA
true,3,https://api.elsevier.com/content/author/author_id/57200504721,57200504721,Sánchez E.C.,Sánchez,Eduardo Chimal,E.C.,true,60028381,142,NA
true,4,https://api.elsevier.com/content/author/author_id/25960482600,25960482600,Fregoso L.V.,Fregoso,Lucía Varela,L.V.,true,60028381,142,NA
true,5,https://api.elsevier.com/content/author/author_id/55993765600,55993765600,Ruiz J.G.,Ruiz,Jaime Gómez,J.G.,true,60015438,142,NA
true,6,https://api.elsevier.com/content/author/author_id/57200497986,57200497986,Vázquez J.M.M.,Vázquez,José Martín Martínez,J.M.M.,true,120172384,142,NA
true,1,https://api.elsevier.com/content/author/author_id/57204803451,57204803451,De Melo M.,De Melo,Mayara,M.,true,60013792,143,NA
true,2,https://api.elsevier.com/content/author/author_id/37003550700,37003550700,Araujo A.C.V.,Araujo,Ana Carolina V.,A.C.V.,true,60013792,143,NA
true,3,https://api.elsevier.com/content/author/author_id/57200504019,57200504019,Chogi M.A.N.,Chogi,Marianne A.N.,M.A.N.,true,60013792,143,NA
true,4,https://api.elsevier.com/content/author/author_id/15135858800,15135858800,Duarte I.C.S.,Duarte,Iolanda C.S.,I.C.S.,true,60013792,143,NA
true,1,https://api.elsevier.com/content/author/author_id/57200506578,57200506578,Herra-Vargas S.,Herra-Vargas,Sofía,S.,true,60055696,144,NA
true,2,https://api.elsevier.com/content/author/author_id/55744529100,55744529100,Brenes-Mora E.,Brenes-Mora,Esteban,E.,true,60071929,144,NA
true,3,https://api.elsevier.com/content/author/author_id/56564934100,56564934100,Baldi M.,Baldi,Mario,M.,true,60055696,144,NA
true,4,https://api.elsevier.com/content/author/author_id/57000397600,57000397600,Bouza-Mora L.,Bouza-Mora,Laura,L.,true,60055696,144,NA
true,5,https://api.elsevier.com/content/author/author_id/57200498752,57200498752,Huertas-Segura R.M.,Huertas-Segura,Rose Mary,R.M.,true,60055696,144,NA
true,6,https://api.elsevier.com/content/author/author_id/57200502813,57200502813,Castro-Ramírez L.,Castro-Ramírez,Laura,L.,true,60055696,144,NA
true,7,https://api.elsevier.com/content/author/author_id/57191821693,57191821693,Suárez-Esquivel M.,Suárez-Esquivel,Marcela,M.,true,60055696,144,NA
true,1,https://api.elsevier.com/content/author/author_id/56809408700,56809408700,Montaño-Arias S.,Montaño-Arias,Susana Adriana,S.A.,true,60028381,145,NA
true,2,https://api.elsevier.com/content/author/author_id/56037654600,56037654600,Camargo-Ricalde S.,Camargo-Ricalde,Sara Lucía,S.L.,true,60028381,145,NA
true,3,https://api.elsevier.com/content/author/author_id/56002650500,56002650500,Grether R.,Grether,Rosaura,R.,true,60028381,145,NA
true,4,https://api.elsevier.com/content/author/author_id/6507628084,6507628084,Díaz-Pontones D.,Díaz-Pontones,David,D.,true,60028381,145,NA
true,1,https://api.elsevier.com/content/author/author_id/57200504421,57200504421,Castillo Sánchez K.N.,Castillo Sánchez,Kayla N.,K.N.,true,60257212,146,NA
true,2,https://api.elsevier.com/content/author/author_id/57045894700,57045894700,Aguirre E. Y.P.,Aguirre E.,Yusseff P.,Y.P.,true,60105337,146,NA
true,3,https://api.elsevier.com/content/author/author_id/57200503044,57200503044,Ríos González T.A.,Ríos González,Tomás A.,T.A.,true,60105337,146,NA
true,4,https://api.elsevier.com/content/author/author_id/57045907600,57045907600,Bernal Vega J.A.,Bernal Vega,Juan A.,J.A.,true,60257212,146,NA
true,1,https://api.elsevier.com/content/author/author_id/57189054048,57189054048,Zúñiga-Céspedes B.,Zúñiga-Céspedes,Bladimir,B.,true,60066812,147,NA
true,2,https://api.elsevier.com/content/author/author_id/35097053400,35097053400,Zúñiga M.,Zúñiga,María del Carmen,M.d.C.,true,60066812,147,NA
