@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number,orcid
true,1,https://api.elsevier.com/content/author/author_id/57193742958,57193742958,Añino Y.J.,Añino,Yostin J.,Y.J.,true,60105337,104,NA
true,2,https://api.elsevier.com/content/author/author_id/55663572000,55663572000,Cambra R.A.,Cambra,Roberto A.,R.A.,true,60105337,104,NA
true,3,https://api.elsevier.com/content/author/author_id/7006520651,7006520651,Windsor D.M.,Windsor,Donald M.,D.M.,true,60030522,104,NA
true,4,https://api.elsevier.com/content/author/author_id/55459224000,55459224000,Williams K.A.,Williams,Kevin A.,K.A.,true,60025706,104,NA
true,5,https://api.elsevier.com/content/author/author_id/56676319800,56676319800,Bartholomay P.R.,Bartholomay,Pedro R.,P.R.,true,123416642,104,NA
true,6,https://api.elsevier.com/content/author/author_id/57216877537,57216877537,Sánchez V.,Sánchez,Vanessa,V.,true,100465514,104,NA
true,7,https://api.elsevier.com/content/author/author_id/55667541700,55667541700,Quintero D.,Quintero,Diomedes,D.,true,60105337,104,NA
true,1,https://api.elsevier.com/content/author/author_id/7006237966,7006237966,Alvarado J.J.,Alvarado,Juan José,J.J.,true,60071929,105,NA
true,2,https://api.elsevier.com/content/author/author_id/55366480300,55366480300,Sánchez-Noguera C.,Sánchez-Noguera,Celeste,C.,true,60071929,105,NA
true,3,https://api.elsevier.com/content/author/author_id/57205743291,57205743291,Arias-Godínez G.,Arias-Godínez,Gustavo,G.,true,60071929,105,NA
true,4,https://api.elsevier.com/content/author/author_id/57130442300,57130442300,Araya T.,Araya,Tatiana,T.,true,60071929,105,NA
true,5,https://api.elsevier.com/content/author/author_id/36986990000,36986990000,Fernández-García C.,Fernández-García,Cindy,C.,true,60071929,105,NA
true,6,https://api.elsevier.com/content/author/author_id/57218915017,57218915017,Guzmán A.G.,Guzmán,Ana Gloria,A.G.,true,125106310,105,NA
true,1,https://api.elsevier.com/content/author/author_id/6602476824,6602476824,Ruiz-Campos G.,Ruiz-Campos,Gorgonio,G.,true,60005618,106,NA
true,2,https://api.elsevier.com/content/author/author_id/6507972431,6507972431,Varela-Romero A.,Varela-Romero,Alejandro,A.,true,60032897,106,NA
true,3,https://api.elsevier.com/content/author/author_id/57216828814,57216828814,Ceseña-Gallegos D.,Ceseña-Gallegos,David,D.,true,60005618,106,NA
true,4,https://api.elsevier.com/content/author/author_id/56922174200,56922174200,Ballesteros-Córdova C.A.,Ballesteros-Córdova,Carlos Alonso,C.A.,true,60005618,106,NA
true,5,https://api.elsevier.com/content/author/author_id/6506420620,6506420620,Sánchez-Gonzáles S.,Sánchez-Gonzáles,Sergio,S.,true,60012676,106,NA
true,1,https://api.elsevier.com/content/author/author_id/57216823340,57216823340,Guerra G.,Guerra,Georgina,G.,true,60257212,107,NA
true,2,https://api.elsevier.com/content/author/author_id/55803195900,55803195900,Arrocha C.,Arrocha,Clotilde,C.,true,60257212,107,NA
true,3,https://api.elsevier.com/content/author/author_id/57216825423,57216825423,Rodríguez G.,Rodríguez,Gloria,G.,true,60257212,107,NA
true,4,https://api.elsevier.com/content/author/author_id/57216821847,57216821847,Déleg J.,Déleg,Jorge,J.,true,60072064,107,NA
true,5,https://api.elsevier.com/content/author/author_id/37009670400,37009670400,Benítez Á.,Benítez,Ángel,Á.,true,60072064,107,NA
true,1,https://api.elsevier.com/content/author/author_id/57207430285,57207430285,Trejo D.A.R.,Trejo,Dante Arturo Rodríguez,D.A.R.,true,60010597,108,NA
true,2,https://api.elsevier.com/content/author/author_id/57211334806,57211334806,Muñoz P.M.,Muñoz,Pedro Martínez,P.M.,true,121484538,108,NA
true,3,https://api.elsevier.com/content/author/author_id/57204325658,57204325658,Luna J.A.P.,Luna,Jorge Alberto Pulido,J.A.P.,true,124425829,108,NA
true,4,https://api.elsevier.com/content/author/author_id/57211331631,57211331631,Lara P.J.M.,Lara,Pedro Jerónimo Martínez,P.J.M.,true,121484538,108,NA
true,5,https://api.elsevier.com/content/author/author_id/57216830271,57216830271,López J.D.C.,López,José Domingo Cruz,J.D.C.,true,124426187,108,NA
true,1,https://api.elsevier.com/content/author/author_id/57216827698,57216827698,Acevedo C.J.D.,Acevedo,Carlos Javier Diaz,C.J.D.,true,60057258,109,NA
true,2,https://api.elsevier.com/content/author/author_id/57216819489,57216819489,Alarcon L.V.R.,Alarcon,Leidy Viviana Romero,L.V.R.,true,60057258,109,NA
true,3,https://api.elsevier.com/content/author/author_id/6602263636,6602263636,Miranda-Esquivel D.R.,Miranda-Esquivel,Daniel Rafael,D.R.,true,60057258,109,NA
true,1,https://api.elsevier.com/content/author/author_id/57212384689,57212384689,Giamminola E.M.,Giamminola,Eugenia M.,E.M.,true,60026757,110,NA
true,2,https://api.elsevier.com/content/author/author_id/57211392826,57211392826,Urtasun M.M.,Urtasun,María M.,M.M.,true,60026757,110,NA
true,3,https://api.elsevier.com/content/author/author_id/57212377425,57212377425,Lamas C.Y.,Lamas,Carola Y.,C.Y.,true,60026757,110,NA
true,4,https://api.elsevier.com/content/author/author_id/6603044285,6603044285,de Viana M.L.,de Viana,Marta L.,M.L.,true,60026757,110,NA
true,1,https://api.elsevier.com/content/author/author_id/57216825427,57216825427,Gallego M.A.A.,Gallego,María Alejandra Ariza,M.A.A.,true,60066812,111,NA
true,2,https://api.elsevier.com/content/author/author_id/57216822262,57216822262,Carmona J.C.H.,Carmona,Julio César Herrera,J.C.H.,true,60066812,111,NA
true,3,https://api.elsevier.com/content/author/author_id/45161638000,45161638000,Payán L.F.,Payán,Luis Fernando,L.F.,true,124424869,111,NA
true,4,https://api.elsevier.com/content/author/author_id/7005608949,7005608949,Giraldo A.,Giraldo,Alan,A.,true,60066812,111,NA
true,1,https://api.elsevier.com/content/author/author_id/7005550742,7005550742,Vidal O.,Vidal,Omar,O.,NA,NA,112,NA
true,2,https://api.elsevier.com/content/author/author_id/6602230269,6602230269,Brusca R.C.,Brusca,Richard C.,R.C.,true,60010065,112,NA
true,1,https://api.elsevier.com/content/author/author_id/26634824900,26634824900,Bechara F.C.,Bechara,Fernando Campanhã,F.C.,true,60027294,113,NA
true,2,https://api.elsevier.com/content/author/author_id/57216821179,57216821179,Salvador L.Z.,Salvador,Lívia Zocatelli,L.Z.,true,101489874,113,NA
true,3,https://api.elsevier.com/content/author/author_id/57216830222,57216830222,Ventura R.A.,Ventura,Raquel Almeida,R.A.,true,101489874,113,NA
true,4,https://api.elsevier.com/content/author/author_id/57212504420,57212504420,Topanotti L.R.,Topanotti,Larissa Regina,L.R.,true,60017609,113,NA
true,5,https://api.elsevier.com/content/author/author_id/57212504814,57212504814,Gerber D.,Gerber,Dionatan,D.,true,60029367,113,NA
true,6,https://api.elsevier.com/content/author/author_id/57216821781,57216821781,da Cruz I.S.,da Cruz,Izaclaudia Santana,I.S.,true,119910927,113,NA
true,7,https://api.elsevier.com/content/author/author_id/46662170600,46662170600,Simonelli M.,Simonelli,Marcelo,M.,true,60101677,113,NA
true,1,https://api.elsevier.com/content/author/author_id/57216831003,57216831003,Perlaza-Gamboa A.,Perlaza-Gamboa,Alejandro,A.,true,60066812,114,NA
true,2,https://api.elsevier.com/content/author/author_id/7005608949,7005608949,Giraldo A.,Giraldo,Alan,A.,true,60066812,114,NA
true,3,https://api.elsevier.com/content/author/author_id/45161638000,45161638000,Payán L.F.,Payán,Luis Fernando,L.F.,true,124424869,114,NA
true,4,https://api.elsevier.com/content/author/author_id/6506321086,6506321086,Estela F.A.,Estela,Felipe A.,F.A.,true,60087099,114,NA
true,1,https://api.elsevier.com/content/author/author_id/24725316600,24725316600,Méndez-Chacón E.,Méndez-Chacón,Ericka,E.,true,60071929,115,NA
true,2,https://api.elsevier.com/content/author/author_id/57197203894,57197203894,Ramírez V.,Ramírez,Vanessa,V.,true,60071929,115,NA
true,3,https://api.elsevier.com/content/author/author_id/33867657900,33867657900,Malespín-Bendaña W.,Malespín-Bendaña,Wendy,W.,true,60071929,115,NA
true,4,https://api.elsevier.com/content/author/author_id/7005162859,7005162859,Pérez-Pérez G.,Pérez-Pérez,Guillermo,G.,true,100573624,115,NA
true,5,https://api.elsevier.com/content/author/author_id/57199593248,57199593248,Une C.,Une,Clas,C.,true,60071929,115,NA
true,1,https://api.elsevier.com/content/author/author_id/57209268770,57209268770,Zambrano-Mila M.S.,Zambrano-Mila,Marlon S.,M.S.,true,60105012,116,NA
true,2,https://api.elsevier.com/content/author/author_id/25824001900,25824001900,Sibaja-Cordero J.A.,Sibaja-Cordero,Jeffrey A.,J.A.,true,60071929,116,NA
true,3,https://api.elsevier.com/content/author/author_id/37064418300,37064418300,Alfaro-Núñez A.,Alfaro-Núñez,Alonzo,A.,true,60105012,116,NA
true,1,https://api.elsevier.com/content/author/author_id/6602593528,6602593528,Malaviya D.R.,Malaviya,Devendra Ram,D.R.,true,60043305,117,NA
true,2,https://api.elsevier.com/content/author/author_id/57202451070,57202451070,Baig M.J.,Baig,Mirza Jaynul,M.J.,true,60027578,117,NA
true,3,https://api.elsevier.com/content/author/author_id/57203794421,57203794421,Kumar B.,Kumar,Bijendra,B.,true,60043305,117,NA
true,4,https://api.elsevier.com/content/author/author_id/6701801398,6701801398,Kaushal P.,Kaushal,Pankaj,P.,true,60114522,117,NA
true,1,https://api.elsevier.com/content/author/author_id/57216741605,57216741605,Robledo E.S.,Robledo,Erika Sánchez,E.S.,true,116505700,118,NA
true,2,https://api.elsevier.com/content/author/author_id/55978608500,55978608500,Oviedo L.,Oviedo,Lenin,L.,true,116505700,118,NA
true,3,https://api.elsevier.com/content/author/author_id/57216738692,57216738692,Miranda D.H.,Miranda,David Herra,D.H.,true,116505700,118,NA
true,4,https://api.elsevier.com/content/author/author_id/57216754825,57216754825,Polanco J.D.P.,Polanco,Juan D.Pacheco,J.D.P.,true,116505700,118,NA
true,5,https://api.elsevier.com/content/author/author_id/57216742948,57216742948,Goodman S.,Goodman,Sierra,S.,true,60077408,118,NA
true,6,https://api.elsevier.com/content/author/author_id/23097739900,23097739900,Guzman H.M.,Guzman,Héctor M.,H.M.,true,60030522,118,NA
true,1,https://api.elsevier.com/content/author/author_id/57215009282,57215009282,Robayo C.,Robayo,Camila,C.,true,60055696,119,NA
true,2,https://api.elsevier.com/content/author/author_id/30767631700,30767631700,Marquínez X.,Marquínez,Xavier,X.,true,60055696,119,NA
true,3,https://api.elsevier.com/content/author/author_id/17344677400,17344677400,Raz L.,Raz,Lauren,L.,true,60055696,119,NA
true,4,https://api.elsevier.com/content/author/author_id/6603915161,6603915161,Nickrent D.L.,Nickrent,Daniel Lee,D.L.,true,60029472,119,NA
true,1,https://api.elsevier.com/content/author/author_id/57214996708,57214996708,Salas Correa Á.D.,Salas Correa,Ángel David,Á.D.,true,60052098,120,NA
true,2,https://api.elsevier.com/content/author/author_id/6507283335,6507283335,Mancera-Rodríguez N.J.,Mancera-Rodríguez,Néstor Javier,N.J.,true,60052098,120,NA
true,1,https://api.elsevier.com/content/author/author_id/57214998986,57214998986,Rosalba R.V.,Rosalba,Ruiz V.,R.V.,true,60109397,121,NA
true,2,https://api.elsevier.com/content/author/author_id/57214992140,57214992140,Heidy Paola S.R.,Heidy Paola,Saab R.,S.R.,true,60109397,121,NA
true,1,https://api.elsevier.com/content/author/author_id/57208821315,57208821315,Garzón J.S.V.,Garzón,Juan Sebastian Velasco,J.S.V.,true,60104325,122,NA
true,2,https://api.elsevier.com/content/author/author_id/55986810800,55986810800,Gutiérrez-Espinosa M.C.,Gutiérrez-Espinosa,Mariana Catalina,M.C.,true,60104325,122,NA
true,1,https://api.elsevier.com/content/author/author_id/57215009599,57215009599,Cifuentes-García L.M.,Cifuentes-García,Libia Mayerly,L.M.,true,60013918,123,NA
true,2,https://api.elsevier.com/content/author/author_id/57062017500,57062017500,Villa P.M.,Villa,Pedro Manuel,P.M.,true,60013918,123,NA
true,3,https://api.elsevier.com/content/author/author_id/14219579500,14219579500,Peralta D.F.,Peralta,Denilson Fernandes,D.F.,true,60001084,123,NA
true,4,https://api.elsevier.com/content/author/author_id/8383372300,8383372300,Schwartsburd P.B.,Schwartsburd,Pedro Bond,P.B.,true,60013918,123,NA
true,1,https://api.elsevier.com/content/author/author_id/57215002175,57215002175,Lamilla L.A.,Lamilla,Laura Alejandra,L.A.,true,60055696,124,NA
true,2,https://api.elsevier.com/content/author/author_id/57215009282,57215009282,Robayo C.A.,Robayo,Camila Andrea,C.A.,true,60055696,124,NA
true,3,https://api.elsevier.com/content/author/author_id/36350732200,36350732200,Castaño F.,Castaño,Felipe,F.,true,60057258,124,NA
true,4,https://api.elsevier.com/content/author/author_id/30767631700,30767631700,Marquínez X.,Marquínez,Xavier,X.,true,60055696,124,NA
true,5,https://api.elsevier.com/content/author/author_id/17344677400,17344677400,Raz L.,Raz,Lauren,L.,true,60055696,124,NA
true,1,https://api.elsevier.com/content/author/author_id/53864863100,53864863100,Ávila D.D.,Ávila,Dennis Denis,D.D.,true,60046703,125,NA
true,2,https://api.elsevier.com/content/author/author_id/57211578467,57211578467,Curbelo E.A.,Curbelo,Emerio A.,E.A.,true,60046703,125,NA
true,3,https://api.elsevier.com/content/author/author_id/57214998633,57214998633,Madrigal-Roca L.J.,Madrigal-Roca,Luis J.,L.J.,true,60046703,125,NA
true,4,https://api.elsevier.com/content/author/author_id/57214994628,57214994628,Pérez-Lanyau R.D.,Pérez-Lanyau,Ramón D.,R.D.,true,60046703,125,NA
true,1,https://api.elsevier.com/content/author/author_id/57208923860,57208923860,Calahorrano L.,Calahorrano,Liria,L.,true,60211721,126,NA
true,2,https://api.elsevier.com/content/author/author_id/6603820092,6603820092,Monge-Nájera J.,Monge-Nájera,Julián,J.,true,60113197,126,NA
true,3,https://api.elsevier.com/content/author/author_id/14007954300,14007954300,Wang M.H.,Wang,Ming Huang,M.H.,true,60072429,126,NA
true,4,https://api.elsevier.com/content/author/author_id/7402554934,7402554934,Ho Y.S.,Ho,Yuh Shan,Y.S.,true,60072429,126,NA
true,1,https://api.elsevier.com/content/author/author_id/57215002533,57215002533,Vidaurre D.,Vidaurre,Daniela,D.,true,60071929,127,NA
true,2,https://api.elsevier.com/content/author/author_id/57215005966,57215005966,Rodríguez A.,Rodríguez,Alejandro,A.,true,123923968,127,NA
true,3,https://api.elsevier.com/content/author/author_id/56723773300,56723773300,Uribe L.,Uribe,Lidieth,L.,true,60071929,127,NA
true,1,https://api.elsevier.com/content/author/author_id/57217309808,57217309808,Paredes L.V.,Paredes,Luis Villegas,L.V.,true,60089535,128,NA
true,2,https://api.elsevier.com/content/author/author_id/57215011524,57215011524,Huamaní-Valderrama L.,Huamaní-Valderrama,Ling,L.,true,60089535,128,NA
true,3,https://api.elsevier.com/content/author/author_id/57193907088,57193907088,Luque-Fernández C.,Luque-Fernández,César,C.,true,60089535,128,NA
true,4,https://api.elsevier.com/content/author/author_id/55013510300,55013510300,Gutiérrez R.C.,Gutiérrez,Roberto Carlos,R.C.,true,60111266,128,NA
true,5,https://api.elsevier.com/content/author/author_id/57215013074,57215013074,Quiróz A.J.,Quiróz,Aarón Josué,A.J.,true,60111266,128,NA
true,6,https://api.elsevier.com/content/author/author_id/14824794300,14824794300,Abdala C.S.,Abdala,Cristian Simón,C.S.,true,60003933,128,NA
true,1,https://api.elsevier.com/content/author/author_id/57200031404,57200031404,Petatán-Ramírez D.,Petatán-Ramírez,David,D.,true,60031287,129,NA
true,2,https://api.elsevier.com/content/author/author_id/36951670200,36951670200,Hernández L.,Hernández,Luis,L.,true,60031287,129,NA
true,3,https://api.elsevier.com/content/author/author_id/57195221978,57195221978,Becerril-García E.E.,Becerril-García,Edgar Eduardo,E.E.,true,118435202,129,NA
true,4,https://api.elsevier.com/content/author/author_id/57215011889,57215011889,Berúmen-Solórzano P.,Berúmen-Solórzano,Penélope,P.,true,60007909,129,NA
true,5,https://api.elsevier.com/content/author/author_id/57214991934,57214991934,Auliz-Ortiz D.,Auliz-Ortiz,Daniel,D.,true,60006046,129,NA
true,6,https://api.elsevier.com/content/author/author_id/6701446814,6701446814,Reyes-Bonilla H.,Reyes-Bonilla,Héctor,H.,true,60031287,129,NA
true,1,https://api.elsevier.com/content/author/author_id/6505692279,6505692279,Jiménez-Prado P.,Jiménez-Prado,Pedro,P.,true,60072063,130,NA
true,2,https://api.elsevier.com/content/author/author_id/57204475511,57204475511,Vásquez F.,Vásquez,Fernando,F.,true,60072063,130,NA
true,3,https://api.elsevier.com/content/author/author_id/16022951500,16022951500,Rodríguez-Olarte D.,Rodríguez-Olarte,Douglas,D.,true,60031924,130,NA
true,4,https://api.elsevier.com/content/author/author_id/6602312440,6602312440,Taphorn D.,Taphorn,Donald,D.,NA,NA,130,NA
true,1,https://api.elsevier.com/content/author/author_id/57215006883,57215006883,Rodríguez N.C.,Rodríguez,Nelson Castellón,N.C.,true,60001890,131,NA
true,2,https://api.elsevier.com/content/author/author_id/14023788900,14023788900,Vitorino M.I.,Vitorino,Maria Isabel,M.I.,true,60001890,131,NA
true,3,https://api.elsevier.com/content/author/author_id/6503995008,6503995008,Berrêdo J.F.,Berrêdo,José F.,J.F.,true,60011474,131,NA
true,4,https://api.elsevier.com/content/author/author_id/16028462300,16028462300,Jardim M.A.G.,Jardim,Mário Augusto Gonçalves,M.A.G.,true,60011474,131,NA
true,5,https://api.elsevier.com/content/author/author_id/57214998662,57214998662,de Miranda A.G.O.,de Miranda,Artur Gustavo Oliveira,A.G.O.,true,60001890,131,NA
true,1,https://api.elsevier.com/content/author/author_id/57214995523,57214995523,Malpica-Piñeros C.,Malpica-Piñeros,Cristina,C.,true,60021311,132,NA
true,2,https://api.elsevier.com/content/author/author_id/36642982200,36642982200,Sainz-Borgo C.,Sainz-Borgo,Cristina,C.,true,60026438,132,NA
true,3,https://api.elsevier.com/content/author/author_id/57214999718,57214999718,Ayala M.,Ayala,Mariana,M.,true,60007418,132,NA
true,4,https://api.elsevier.com/content/author/author_id/7801546220,7801546220,Lentino M.,Lentino,Miguel,M.,true,113974321,132,NA
true,1,https://api.elsevier.com/content/author/author_id/57215004195,57215004195,Galeti G.,Galeti,Gabriela,G.,true,109408424,133,NA
true,2,https://api.elsevier.com/content/author/author_id/57215013642,57215013642,Capitanio B.M.,Capitanio,Bruna Maria,B.M.,true,109408424,133,NA
true,3,https://api.elsevier.com/content/author/author_id/23134400500,23134400500,Baldissera R.,Baldissera,Ronei,R.,true,109408424,133,NA
true,1,https://api.elsevier.com/content/author/author_id/7202331291,7202331291,Gómez F.,Gómez,Fernando,F.,NA,NA,134,NA
true,1,https://api.elsevier.com/content/author/author_id/57215001445,57215001445,Eslava-Silva F.d.J.,Eslava-Silva,Felipe de Jesús,F.d.J.,true,60032442,135,NA
true,2,https://api.elsevier.com/content/author/author_id/24554140000,24554140000,Jiménez-Durán K.,Jiménez-Durán,Karina,K.,true,60032442,135,NA
true,3,https://api.elsevier.com/content/author/author_id/7003438732,7003438732,Jiménez Estrada M.,Jiménez Estrada,Manuel,M.,true,60032442,135,NA
true,4,https://api.elsevier.com/content/author/author_id/56694164600,56694164600,Muñiz Díaz de León M.E.,Muñiz Díaz de León,María Eugenia,M.E.,true,60032442,135,NA
true,1,https://api.elsevier.com/content/author/author_id/57191444952,57191444952,Barquero-González J.P.,Barquero-González,José Pablo,J.P.,true,60071924,136,NA
true,2,https://api.elsevier.com/content/author/author_id/57215006918,57215006918,Sánchez-Vargas S.,Sánchez-Vargas,Steven,S.,true,60071924,136,NA
true,3,https://api.elsevier.com/content/author/author_id/55532745500,55532745500,Morera-Brenes B.,Morera-Brenes,Bernal,B.,true,60071924,136,NA
true,1,https://api.elsevier.com/content/author/author_id/57215004079,57215004079,Rincón-Pérez M.,Rincón-Pérez,Matilde,M.,true,60015438,137,NA
true,2,https://api.elsevier.com/content/author/author_id/8891924400,8891924400,Infante-Mata D.,Infante-Mata,Dulce,D.,true,60015438,137,NA
true,3,https://api.elsevier.com/content/author/author_id/6603648471,6603648471,Moreno-Casasola P.,Moreno-Casasola,Patricia,P.,true,60024712,137,NA
true,4,https://api.elsevier.com/content/author/author_id/7401972055,7401972055,Alarcón M.E.H.,Alarcón,María Elizabeth Hernández,M.E.H.,true,60024712,137,NA
true,5,https://api.elsevier.com/content/author/author_id/16678693600,16678693600,Macías E.B.,Macías,Everardo Barba,E.B.,true,60015438,137,NA
true,6,https://api.elsevier.com/content/author/author_id/57203759726,57203759726,García-Alfaro J.R.,García-Alfaro,José Rubén,J.R.,true,60015438,137,NA
true,1,https://api.elsevier.com/content/author/author_id/57211719976,57211719976,Mei Z.,Mei,Zhiqiang,Z.,true,60018702,138,NA
true,2,https://api.elsevier.com/content/author/author_id/8151989200,8151989200,Khan M.A.,Khan,Md Asaduzzaman,M.A.,true,60018702,138,NA
true,3,https://api.elsevier.com/content/author/author_id/12797851000,12797851000,Fu J.,Fu,Junjiang,J.,true,60018702,138,NA
true,1,https://api.elsevier.com/content/author/author_id/56380505900,56380505900,Hernández-Ramos J.,Hernández-Ramos,Jonathan,J.,true,60017983,139,NA
true,2,https://api.elsevier.com/content/author/author_id/6508079292,6508079292,Valdez-Hernández J.I.,Valdez-Hernández,Juan Ignacio,J.I.,NA,NA,139,NA
true,3,https://api.elsevier.com/content/author/author_id/56380614200,56380614200,García-Cuevas X.,García-Cuevas,Xavier,X.,true,60017983,139,NA
true,4,https://api.elsevier.com/content/author/author_id/57211294273,57211294273,Tadeo-Noble A.E.,Tadeo-Noble,Alfredo Esteban,A.E.,NA,NA,139,NA
true,5,https://api.elsevier.com/content/author/author_id/55504207900,55504207900,Reyes-Hernández V.J.,Reyes-Hernández,Valentín José,V.J.,true,60017983,139,NA
true,1,https://api.elsevier.com/content/author/author_id/57210548602,57210548602,Miranda M.J.,Miranda,María José,M.J.,true,60003933,140,NA
true,1,https://api.elsevier.com/content/author/author_id/57215010454,57215010454,Castillo Velásquez R.M.,Castillo Velásquez,Rodolfo Mauricio,R.M.,true,60071231,141,NA
true,2,https://api.elsevier.com/content/author/author_id/6507620428,6507620428,Huamantinco Araujo A.A.,Huamantinco Araujo,Ana A.,A.A.,true,60071231,141,NA
true,1,https://api.elsevier.com/content/author/author_id/56013874400,56013874400,Luis-Martínez A.,Luis-Martínez,Armando,A.,true,60032442,142,NA
true,2,https://api.elsevier.com/content/author/author_id/57214998423,57214998423,Sánchez García A.,Sánchez García,Alejandra,A.,true,60134870,142,NA
true,3,https://api.elsevier.com/content/author/author_id/26632754800,26632754800,Ávalos-Hernández O.,Ávalos-Hernández,Omar,O.,true,60032442,142,NA
true,4,https://api.elsevier.com/content/author/author_id/6506921226,6506921226,Salinas-Gutiérrez J.L.,Salinas-Gutiérrez,José Luis,J.L.,true,60033065,142,NA
true,5,https://api.elsevier.com/content/author/author_id/55596892100,55596892100,Trujano-Ortega M.,Trujano-Ortega,Marysol,M.,true,60032442,142,NA
true,6,https://api.elsevier.com/content/author/author_id/55977326100,55977326100,Arellano-Covarrubias A.,Arellano-Covarrubias,Arturo,A.,true,60032442,142,NA
true,7,https://api.elsevier.com/content/author/author_id/6506197459,6506197459,Llorente-Bousquets J.,Llorente-Bousquets,Jorge,J.,true,60032442,142,NA
true,1,https://api.elsevier.com/content/author/author_id/6508175568,6508175568,Kobelkowsky A.,Kobelkowsky,Abraham,A.,true,60028381,143,NA
true,2,https://api.elsevier.com/content/author/author_id/57215005782,57215005782,Terán-Martínez J.,Terán-Martínez,Jazmín,J.,true,60121765,143,NA
true,1,https://api.elsevier.com/content/author/author_id/57191444952,57191444952,Barquero-González J.P.,Barquero-González,José Pablo,J.P.,true,60071924,144,0000-0001-8343-6050
true,2,https://api.elsevier.com/content/author/author_id/57215001898,57215001898,Stice T.L.,Stice,Tracie L.,T.L.,true,60071924,144,0000-0001-7207-1690
true,3,https://api.elsevier.com/content/author/author_id/57214990904,57214990904,Gómez G.,Gómez,Gianfranco,G.,true,60071924,144,0000-0002-9301-2136
true,4,https://api.elsevier.com/content/author/author_id/6603820092,6603820092,Monge-Nájera J.,Monge-Nájera,Julián,J.,true,60113197,144,0000-0001-7764-2966
true,1,https://api.elsevier.com/content/author/author_id/57188583636,57188583636,Ortega-Cuadros M.,Ortega-Cuadros,Mailen,M.,true,60055833,145,NA
true,2,https://api.elsevier.com/content/author/author_id/57215005631,57215005631,de Guevara E.E.A.,de Guevara,Ema E.Acosta,E.E.A.,true,60104967,145,NA
true,3,https://api.elsevier.com/content/author/author_id/57215012350,57215012350,Castillo A.D.M.,Castillo,Ailen D.Molina,A.D.M.,true,60104967,145,NA
true,4,https://api.elsevier.com/content/author/author_id/57205609386,57205609386,Castañeda C.G.,Castañeda,Clara Gutiérrez,C.G.,true,60104967,145,NA
true,5,https://api.elsevier.com/content/author/author_id/57219286499,57219286499,Amarís G.C.,Amarís,Glorismar Castro,G.C.,true,60107414,145,NA
true,6,https://api.elsevier.com/content/author/author_id/57188591171,57188591171,Tofiño-Rivera A.P.,Tofiño-Rivera,Adriana P.,A.P.,true,60077376,145,NA
